dhe	és
bllokim	elzáródás
frikshme	ijesztő
frikshme	félelmetes
ter	ter
helmuar	mérgezés
helmuar	megmérgezték
helmuar	mérgezett
helmuar	méreg
heronj	hősök
infeksioni	fertőzések
infeksioni	fertőzés
joni	joni
importit	behozatali
importit	import
importit	importálása
importit	behozatal
reputacionin	hírneve
reputacionin	hírnév
mbizotërojnë	uralni
karbon	szén
shpikës	feltaláló
korporatave	vállalati
bosht	shaft
bosht	akna
bosht	tengely
buxhet	költségvetés
funeral	temetésen
funeral	temetés
funeral	temetése
luftimi	harcok
luftimi	harc
luftimi	harcol
luftimi	küzdelem
luftimi	verekedés
luftimi	harcolni
luftimi	harci
luftimi	küzdelem
luftimi	harc
pete	pete
paula	paula
timothy	timothy
motivuar	motivált
taktika	taktika
riti	rítus
riti	szertartás
popullaritetin	népszerűség
diktator	diktátor
ambicioz	ambiciózus
begatë	virágzó
codex	leningrád
vuajtjeve	szenvedés
vuajtjeve	szenved
bande	banda
pezull	lebeg
pezull	függőben
pezull	folyamatban
termale	termikus
partneri	társ
partneri	partner
partneri	társa
partneri	társam
mushkëri	tüdő
mushkëri	tüdő
barok	barokk
boks	box
boks	boksz
ndjeshmëri	érzékenység
ndjeshmëri	empátia
mëngjesi	reggeli
mëngjesi	reggelit
bartolomeo	bartolomeo
dreri	szarvas
dreri	szarvast
dreri	szarvas
abdallah	abdallah
progres	előrehaladás
progres	előrelépés
progres	fejlődés
progres	haladás
institucionin	intézmény
institucionin	intézmények
gjemba	tövisek
gjemba	tüske
motors	motors
motors	motorok
pakicat	kisebbségek
antika	régiségek
premierë	premier
fosile	fosszilis
mbyllje	lezárás
mbyllje	bezárása
mbyllje	leállás
huang	huang
hebraisht	héber
arkaike	archaikus
kundërshtimi	ellenvetés
kundërshtimi	elutasítás
çuditërisht	meglepően
çuditërisht	meglepő
plaga	seb
classic	klasszikus
classic	classic
grigor	grigor
atm	atm
arriten	megérkezett
arriten	megérkeztek
vulë	bélyeg
vulë	bélyegző
vulë	pecsét
vulë	fóka
vulë	pecsét
vulë	seal
zanat	tündérek
lindë	született
lindë	megszületett
salazar	salazar
grumbullimi	felhalmozódása
mahnitëse	lenyűgöző
tigan	pán
tigan	pan
ismailit	ishmael
kapitali	főváros
kapitali	tőke
zgjimi	ébredés
positive	pozitívak
positive	pozitív
teorikisht	elméletileg
stiftung	stiftung
heroinë	heroin
heroinë	heroint
heroinë	hősnő
multimediale	multimédiás
dobet	gyengébb
dobet	gyenge
dobet	gyengék
diamanti	gyémánt
diamanti	diamond
oliveira	oliveira
sid	syd
sid	sid
predikues	prédikátor
predikues	prédikátorok
naser	nasser
tete	tete
champion	bajnok
cornell	cornell
elektro	elektro
menu	menü
ekspozimi	expozíciós
ekspozimi	kitettség
ekspozimi	expozíció
panama	panama
sllovaki	szlovákia
misër	kukoricát
misër	kukorica
tërmetet	földrengés
tërmetet	földrengések
bilanci	egyenleg
bilanci	mérleg
bilanci	egyensúly
muzikantët	zenész
muzikantët	zenészek
ilegal	jogellenes
ilegal	illegális
homogjene	homogén
ekspertë	szakértők
romët	romák
romët	roma
pinto	pinto
mariano	mariano
pakti	paktum
dështim	meghibásodás
dështim	bukás
dështim	kudarc
mbikqyrjen	monitoring
mbikqyrjen	megfigyelés
mbikqyrjen	ellenőrzés
carta	carta
kapo	kapo
patriarkale	patriarchális
plotësues	kiegészítő
cope	darabja
cope	darabka
cope	darab
mbarëkombëtar	országos
mbarëkombëtar	országszerte
ngjitëse	matrica
ngjitëse	ragályos
ngjitëse	fertőző
ngjitëse	ragad
ngjitëse	ragadós
ngjitëse	ragacsos
shpikja	találmány
lejohen	engedélyezett
lejohen	engedélyezve
lejohen	megengedett
lippi	lippi
lëshohen	kibocsátott
lëshohen	kiadott
lëshohen	kiadva
përfaqësimit	képviselet
përfaqësimit	képviselete
braktisë	elhagyni
arrihen	teljesült
arrihen	megvalósult
arrihen	elért
fishekë	töltények
fishekë	patron
fishekë	töltény
fishekë	golyó
fishekë	töltények
fishekë	golyók
fishekë	lövedék
kartën	kártya
fermerët	farmerek
fermerët	gazdálkodók
fermerët	gazdák
kukulla	babák
kukulla	babákat
patriarku	pátriárka
abb	abb
indianë	indiánok
indianë	indiaiak
roth	roth
radioaktiv	radioaktív
mërzitur	unalom
mërzitur	unatkozik
primitiv	primitív
rtp	rtp
komplete	komplett
komplete	teljes
komplete	teljessé
errësira	sötétség
vertikalisht	vertikális
vertikalisht	függőleges
vertikalisht	függőlegesen
clara	clara
vajti	ment
mbledhin	összegyűjti
mbledhin	gyűjteni
mbushet	kitölti
mbushet	betölti
mbushet	tölt
filadelfia	philadelphiában
filadelfia	philadelphia
filadelfia	philadelphiai
njësiti	egység
njësiti	unit
paund	font
dawn	hajnal
dawn	dawn
dawn	hajnalban
aaron	aaron
aaron	áron
arrestimi	letartóztatás
brooke	brooke
këshilltarë	tanácsadók
këshilltarë	tanácsadók
konservator	konzervatórium
konservator	konzervatívok
konservator	konzervatív
lavdëruar	dicsérte
armiqësi	ellenségeskedés
armiqësi	ellenségeskedés
shërbëtor	szolga
shërbëtor	cseléd
mundësisht	lehetőleg
emigracioni	bevándorlási
emigracioni	bevándorlás
dënime	ítéletek
dënime	mondatok
dënime	mondat
dënime	ítéletek
dënime	elítélték
spektër	spektrum
akbar	akbar
shkrirja	olvad
shkrirja	egyesülő
informim	eligazítás
ushtarakët	katonaság
ushtarakët	katonai
ushtarakët	hadsereg
indianët	indiánok
indianët	indiaiak
opus	opus
elefanti	elefánt
elefanti	elefántok
importuara	import
importuara	importált
importuara	behozott
gibson	gibson
statutet	alapszabály
shoqeria	ösztöndíj
shoqeria	ösztöndíjat
refuzimi	elutasítás
refuzimi	elutasítás
incidente	incidens
veturë	autóval
veturë	kocsi
veturë	autó
veturë	kocsival
kompjutera	számítógép
kompjutera	számítógépek
aeroplanët	repülők
aeroplanët	repülőket
aeroplanët	repülők
aeroplanët	repülőgépek
dash	dash
dekreti	rendelet
konstruktive	konstruktív
kërkohen	igényelt
kërkohen	kérte
kërkohen	kért
kërkohen	szükséges
llogaritjet	számítási
llogaritjet	számítások
llogaritjet	számítás
llogaritjet	számítás
llogaritjet	számítások
llogaritjet	számításokat
pasardhëse	leszármazottja
santander	santander
hopkins	hopkins
bollshëm	bőséges
bollshëm	bőségesen
vdekjeve	halálesetek
vdekjeve	haláleset
aplikim	kérelem
aplikim	alkalmazás
aplikim	jelentkezés
puka	puka
kostumet	jelmez
kostumet	jelmezek
mëkateve	bűnei
mëkateve	bűnök
mëkateve	bűneit
mëkateve	bűnöket
osnabrück	osnabrück
shkathët	találékony
shkathët	leleményes
aktivistët	aktivisták
urinë	vizeletben
urinë	vizelet
urinë	éhínség
urinë	éhezés
urinë	éhség
léon	léon
rrëqebulli	hiúz
nino	nino
pena	pena
fotografuar	fotózni
fotografuar	fotózva
borxhi	tartozás
borxhi	adósság
borxhi	tartozások
borxhi	adóssága
antenat	antennák
antenat	antenna
antenat	antenna
ujëmbledhës	víztározó
christina	christina
christina	cristina
bagëtinë	állatállomány
cantal	cantal
pandryshuar	változatlan
calderón	calderón
zeitung	zeitung
sinteza	adalékanyag
polis	polis
ene	ene
racore	faji
justifikuar	indokolt
justifikuar	igazolja
justifikuar	indokolja
wendy	wendy
amar	amar
edicion	kiadás
robertson	robertson
tuba	csövek
tuba	tömlők
tuba	csövek
tuba	csöveket
misteri	titokzatos
misteri	rejtély
misteri	rejtélyes
kufomat	holttestek
kufomat	hullák
altari	oltár
bryant	bryant
shogun	sógun
dubai	dubai
sip	korty
plata	plata
posht	lefelé
posht	le
oldenburg	oldenburg
komunikon	kommunikál
orient	orient
pearson	pearson
aplikimet	alkalmazások
aplikimet	kérelmek
prefekturën	prefektúra
përmbush	megfelel
sonte	este
automjete	járművek
berg	berg
vlerësuan	dicsérte
clay	agyag
clay	clay
diktatori	diktátor
mungese	hiányában
mungese	távollét
mungese	hiánya
mungese	hiány
kinemaja	mozi
ritme	ritmus
jens	jens
kairo	kairó
chr	chr
istria	isztria
shqiponjat	eagles
shqiponjat	sasok
miro	miro
boom	bumm
eksperimental	kísérleti
dallueshëm	észrevehető
myung	myung
shkëputjen	elszakadás
negativisht	negatívan
jun	jun
mendoza	mendoza
collins	collins
kushti	állapota
kushti	feltétel
kushti	állapot
fix	rendbe
fix	fix
birmingham	birmingham
rindërtimi	újjáépítése
rindërtimi	újjáépítési
korrupsioni	korrupció
tub	cső
tub	pipa
tub	tubus
tub	cső
shpërbërjen	feloszlatását
marcello	marcello
foton	képet
foton	kép
foton	fénykép
drame	dráma
drame	drama
shitet	eladva
shitet	eladott
shitet	elkelt
fjalimet	beszédek
eliminimin	elimináció
bibë	gosling
justinian	justinianus
siemens	siemens
akses	belépés
akses	hozzáférést
akses	hozzáférés
sing	énekelni
sing	énekelj
sing	énekel
sing	singh
delet	bárány
delet	juh
delet	birkák
delet	juhok
delet	birka
amr	amr
kalo	skip
kalo	váltás
kalo	kapcsoló
kalo	kapcsolót
moldavi	moldovai
moldavi	moldova
firmat	cégek
mielli	liszt
përkrahja	védnöksége
pseudonim	alias
pseudonim	álnév
pseudonim	becenév
pseudonim	beceneve
kembe	lábat
kembe	lábát
kembe	láb
brest	brest
rangers	rangers
shqetësuese	nyugtalanító
shqetësuese	felkavaró
shqetësuese	zavaró
shqetësuese	aggasztó
absurde	abszurd
përzierjen	keverés
psikike	látnok
psikike	pszichés
psikike	médium
zarfi	boríték
zarfi	borítékot
detyrimi	kötelezettség
trung	stump
mohimi	tagadás
mohimi	elutasítás
mohimi	elutasítás
quo	quo
hood	hood
hood	csuklyás
minus	mínusz
oqean	óceán
oqean	ocean
sasiore	mennyiségi
termik	termikus
udhërrëfyes	iránymutatás
udhërrëfyes	útmutatást
udhërrëfyes	útmutató
udhërrëfyes	útmutatás
udhërrëfyes	kalauz
udhërrëfyes	útmutató
shërimi	gyógyítás
shërimi	gyógyulást
shërimi	gyógyulás
shërimi	gyógyító
shërimi	fellendülés
shërimi	hasznosítás
shërimi	helyreállítási
shërimi	gyógyulás
mbulesa	takaró
mbulesa	takarót
ferrara	ferrara
shpallje	jelenések
venezia	venezia
christine	krisztina
christine	christine
garuar	versenyzett
bennett	bennett
bennett	bennet
politikani	politikusok
politikani	politikus
eugen	eugen
eugen	eugene
çelik	steel
çelik	acél
kostume	jelmez
kostume	jelmezek
kostume	öltöny
kostume	öltönyt
zhvilluesit	fejlesztők
zhvilluesit	fejlesztő
shqyrtimi	felülvizsgálat
shqyrtimi	kritika
hoffman	hoffman
zorrëve	bél
giacomo	giacomo
hagës	hágai
tatimi	adóhivatal
tatimi	adóhatóság
tatimi	adó
tatimi	adózás
tatimi	adók
lodra	játék
lodra	játékszer
lodra	játékok
kukullave	bábu
kukullave	báb
marcelo	marcelo
kompjuterat	számítógép
kompjuterat	számítógépek
crawford	crawford
kolombi	columbus
kolombi	kolumbusz
gay	melegek
gay	meleg
gay	buzi
axel	axel
metafizike	metafizikai
orkestrës	zenekar
analizon	elemzések
analizon	elemzi
xhirimet	forgatás
xhirimet	lövöldözés
xhirimet	lő
xhirimet	lövés
xhirimet	forgatás
vitaminë	vitaminok
vitaminë	vitamin
satelit	műholdas
satelit	műhold
kilogram	kilogramm
kilogram	kiló
wwe	wwe
click	kattints
seks	szex
seks	sex
orleans	orleans
rebel	felkelő
rebel	lázadók
rebel	lázadó
horizontit	horizonton
horizontit	horizont
pasaportë	útlevél
fatal	halálos
fatal	végzetes
taken	foglalt
taken	sarka
taken	sarok
paraardhëse	előző
paraardhëse	korábbi
rron	él
rron	életek
nipit	unoka
nipit	unokája
ndërtues	építő
ndërtues	építész
padovës	padua
veneto	veneto
ekologjik	ökológiai
pepsi	pepsi
depresion	depressziós
depresion	nyomott
depresion	depresszió
kërcënimi	megfélemlítés
kërcënimi	fenyegetés
operuar	működtetett
operuar	üzemeltetett
rainier	rainier
rivière	rivière
toleranca	tolerancia
hollandez	holland
hollandez	dutch
martir	mártír
brooks	brooks
köln	köln
këndim	kántálás
këndim	ének
këndim	éneklés
këndim	énekelni
këndim	énekel
ushtaret	katonák
tensione	feszültségek
expo	expo
cave	barlang
cave	barlangot
cave	cove
pajisjen	berendezése
hammer	hammer
hammer	kalapács
arezzo	arezzo
michelle	michelle
routledge	routledge
dur	lapos
dur	lakás
dur	sík
metropol	metropolis
izolimi	elszigeteltség
nordike	skandináv
nordike	északi
parandalimi	megelőzés
parandalimi	megelőzési
parandalimi	megelőzése
moreno	moreno
terrorist	terrorista
terrorist	terroristák
përsërit	ismétlés
rishtas	újonnan
marketingu	marketing
marketingu	értékesítés
marketingu	forgalmazás
vendndodhje	helyszín
vendndodhje	hely
vendndodhje	elhelyezkedés
vendndodhje	helyszínek
vendndodhje	helyek
como	como
pjesmarrja	részvétel
administratorët	adminisztrátorok
olimp	olympus
pierce	pierce
pirja	iszik
pirja	ivás
pirja	inni
pirja	iszom
cana	cana
coca	coca
gupta	gupta
stabiliteti	stabilitás
stabiliteti	stabilitása
stabiliteti	stabilitási
laboratori	laboratórium
laboratori	laboratóriumi
laboratori	laboratórium
laboratori	labor
zlatan	zlatan
espn	espn
diskun	korong
diskun	lemez
diskun	lemezt
sllovakisë	szlovákia
gutiérrez	gutiérrez
tunizi	tunézia
ndërhyrjet	beavatkozások
shofer	sofőr
shofer	vezető
shofer	meghajtó
shofer	kocsis
shofer	járművezető
mel	mel
shqyrton	értékelések
shqyrton	vélemények
shqyrton	megvizsgálja
kërko	keresés
pako	falka
pako	csomagolás
pako	csomag
pako	pack
pako	köteg
pako	csomag
pako	csomagolás
pako	csomagot
pako	csomagban
tretjes	traktus
domosdoshmërisht	szükségszerűen
domosdoshmërisht	feltétlenül
terre	terre
karolina	carolina
karolina	karolina
karolina	caroline
qeli	cella
qeli	sejt
termet	földrengés
restaurimi	helyreállítási
restaurimi	helyreállítása
deutsch	deutsch
kontrate	szerződéssel
kontrate	szerződés
ponte	ponte
dosje	dosszié
dosje	fájl
dosje	file
dosje	akta
ritualet	rituálék
lund	lund
luanë	oroszlán
luanë	oroszlánok
cilido	bárkinek
cilido	valaki
cilido	bárkit
cilido	bárki
lente	objektív
lente	lencse
civilëve	civilek
pier	móló
lëngje	gyümölcslevek
lëngje	folyadék
lëngje	folyadékok
lëngje	folyadékot
lëngje	folyadékok
shpifje	rágalmazás
shpifje	rágalmazás
shpifje	rágalmazás
vhs	vhs
hetimi	szonda
hetimi	vizsgálat
hetimi	nyomozás
hetimi	kivizsgálás
filo	filo
idhujt	bálványok
atlantic	atlanti
urgjente	sürgős
financiarisht	anyagilag
financiarisht	pénzügyileg
prokuroria	vádemelés
prokuroria	ügyészség
prokuroria	büntetőeljárás
prokuroria	vád
sekreti	titok
sekreti	titkos
gjykimet	ítéletek
gjykimet	határozatok
erdhen	jött
akuzë	vád
akuzë	töltés
tymi	smokey
tymi	füst
timo	timo
dhome	terem
dhome	szoba
bastisje	razzia
bastisje	rajtaütés
bastisje	rajtaütések
nils	nils
këmbimi	csere
esc	esc
veja	özvegy
veja	özvegy
veja	özvegye
pastrim	tisztítás
pastrim	takarítás
auguste	auguste
schwerin	schwerin
xbox	xbox
argumentoi	érvelt
bolivi	bolívia
eger	wild
eger	vadon
eger	vadak
eger	vad
jasper	jasper
ankth	rémálom
ankth	rémálmok
ankth	szorongás
ankth	aggodalom
ankth	gyötrelem
bombardimet	robbantások
bombardimet	bombázás
bombardimet	bombázás
metri	méter
metri	méter
metri	mérő
stol	pad
stol	padon
përfundime	következtetés
përfundime	következtetései
përfundime	következtetések
akilit	achille
kundërshtojnë	ellenzik
menelau	menelaosz
qan	sír
qan	sírás
qan	sírni
qan	sírok
qan	sír
qan	sírás
pini	igyál
pini	ital
pini	igy
pini	pin
batman	batman
qejf	móka
qejf	szórakozás
shirat	csapadék
dixhital	digitális
esp	esp
rex	rex
heinz	heinz
pasiv	passzív
pasiv	inaktív
vëzhgim	észrevétel
vëzhgim	megfigyelés
ekzistojne	léteznek
ekzistojne	létezni
ekzistojne	létezik
kasolle	kunyhó
kasolle	kunyhó
kasolle	kabin
reflekton	fényvisszaverő
reflekton	tükröző
reflekton	tükrözze
reflekton	tükrözi
mosmarrëveshjeve	nézeteltérések
mosmarrëveshjeve	nézeteltérés
mite	mítoszok
skicë	vázlat
skicë	vázlat
skicë	tervezetét
skicë	huzat
skicë	tervezet
jeffrey	jeffrey
betim	eskü
agamemnoni	agamemnon
dënimet	bírságok
dënimet	büntetések
dënimet	szankciók
dënimet	ítéletek
dënimet	mondatok
dënimet	mondat
këshillë	tipp
këshillë	füles
këshillë	emlékeztető
drejtorëve	igazgatók
tuneli	alagút
krishter	keresztény
krishter	christian
krishter	keresztények
kometa	üstökös
konvertimit	konverziós
konvertimit	átalakítás
derby	derby
kapja	fogást
kapja	elfogni
kontribues	hozzájáruló
kontribues	közreműködő
kontribues	hozzájáruló
kontribues	hozzájárulás
kontribues	közreműködő
kontribues	közreműködők
pantallona	nadrág
pantallona	nadrágot
pantallona	nadrág
pantallona	gatya
rrëzohet	összeomlás
bashkërisht	közösen
gps	gps
simpati	együttérzés
simpati	szimpátia
dun	dűne
dun	dunne
dun	dunn
dun	dun
tenzin	tenzin
rruaza	gyöngyök
ticiani	tiziano
transparente	áttetsző
transparente	átlátszó
transparente	átlátható
plotesisht	teljesen
zhdukja	kihalás
zhdukja	eltűnése
firewall	tűzfal
lozère	lozère
sebashku	együtt
rrëfime	vallomások
lumturia	boldogság
lumturia	boldogságot
lig	gonosz
curtis	curtis
farat	vetőmag
farat	magvak
farat	mag
farat	magok
tifoz	ventilátor
tifoz	rajongó
tifoz	fan
tifoz	fanni
tuvalu	tuvalu
harqet	boltívek
harqet	íjak
bashkepunim	együttműködni
dieter	dieter
nuremberg	nürnberg
gjyqtari	judge
gjyqtari	bíró
ufo	ufó
ufo	ufo
dobësimin	gyengül
insektet	rovarok
insektet	rovarok
insektet	bogarak
pabarabartë	egyenetlen
pabarabartë	egyenlőtlen
pabarabartë	egyenlőtlen
provohet	bizonyítottan
provohet	bizonyított
ligjërisht	jogilag
ligjërisht	törvényesen
ligjërisht	legálisan
dogana	vám
mistik	misztikus
mistik	mystic
mistik	misztikus
doktoraturë	doktori
doktoraturë	phd
regjistrime	felvételeket
regjistrime	felvételek
proporcionale	arányos
mateo	mateo
kote	cote
klose	klose
ushqimor	zöldséges
viking	viking
viking	vikingek
zbehtë	fakó
zbehtë	halvány
zbehtë	sápadt
përmbysur	fordított
përmbysur	megbuktatni
nacionalistët	nacionalisták
dekadën	évtized
dekadën	évtizedben
dekadën	évtizede
wagner	wagner
olivier	olivier
tensionet	feszültségek
tensionet	törzsek
fyt	torka
fyt	torok
fyt	torkát
kostum	jelmezt
kostum	jelmez
kostum	jelmezes
kostum	öltöny
panamasë	panamai
lundrim	navigációs
lundrim	navigáció
lundrim	hajózás
lundrim	vitorlázás
lundrim	vitorlás
lundrim	cruise
perandoresha	császárnő
transferim	átvitel
transferim	áthelyezés
transferim	transzfer
kofi	kofi
kofi	coffey
illyria	illyria
realizim	végrehajtás
realizim	végrehajtására
realizim	megvalósítás
realizim	megvalósításához
realizim	megvalósítás
jeniçerëve	janicsárok
festimet	ünnepségek
festimet	ünneplés
abel	abel
hedhje	ugrál
corpus	corpus
raketa	rakéta
amanda	amanda
lcd	lcd
motrave	testvériség
bsc	bsc
legjitime	jogszerű
legjitime	törvényes
legjitime	jogos
legjitime	legális
legjitime	törvényes
ndiqni	követni
ndiqni	kövesd
kualifikimi	minősített
kualifikimi	kötelezett
kualifikimi	végzettség
kualifikimi	minősítés
kualifikimi	minősítési
kualifikimi	képesítés
bujë	hűhó
bujë	felhajtás
dëbimi	kiutasítás
dëbimi	száműzetés
dëbimi	száműzött
promovon	elősegíti
perreth	körül
perreth	körbe
goo	goo
kopjet	másolatot
kopjet	másolatok
kopjet	példányok
pëlhurë	szövetek
pëlhurë	szövet
shkarkimi	kipufogó
shkarkimi	kipufogógáz
shkarkimi	letöltés
shkarkimi	letöltése
shkarkimi	letöltés
shkarkimi	letöltése
paraja	pénz
paraja	pénzt
koordinuar	koordinált
koordinuar	egyeztetett
koordinuar	összehangolt
