dhe	وال
braktisur	مهجور
braktisur	المهجورة
braktisur	مهجور
braktisur	مهجورة
braktisur	هجرت
braktisur	المهجورة
artistë	للفنانين
artistë	الفنانين
kalimi	انتقال
kalimi	انتقالية
kalimi	الانتقال
kalimi	مرور
kalimi	العبور
kalimi	معبر
kalimi	عبور
intelektual	الفكرية
intelektual	فكرية
ndjenja	شعور
ndjenja	الاحساس
ndjenja	اشعر
ndjenja	الشعور
ndjenja	احساس
ndjenja	المشاعر
ndjenja	مشاعر
shpjegon	تفسر
shpjegon	يشرح
shpjegon	يوضح
shpjegon	يفسر
klasë	الطبقة
klasë	الفصل
klasë	صف
klasë	الصف
klasë	الفئة
make	جعل
make	صنع
make	اجعل
make	اصنع
perandorake	الامبراطورية
rënia	انخفاض
rënia	انحدار
rënia	الانحدار
rënia	سقوط
rënia	السقوط
grafike	تصويري
kaluara	الماضى
kaluara	ماضي
kaluara	ماض
kaluara	الماضي
ndjeshëm	الحساس
ndjeshëm	حساسة
ndjeshëm	الحساسة
ndjeshëm	حساس
ndjeshëm	معقولة
frika	خو
frika	الخوف
frika	خوف
frika	رهبة
monedhat	عملات
monedhat	العملات
zur	zur
gjerësi	العرض
nach	nach
pike	بايك
shënimet	الملاحظات
shënimet	ملاحظات
shënimet	الحافظة
shënimet	حافظة
leje	تصريح
leje	الاذن
leje	اسمح
leje	الترخيص
institucioni	مؤسسة
institucioni	المؤسسة
pension	تقاعد
pension	التقاعد
pension	متقاعد
pension	تقاعد
pension	المتقاعدين
jackson	جاكسون
kimik	كيميائية
kimik	كيميائي
ngrohtë	دافئة
ngrohtë	دافئ
diplomat	الدبلوماسي
diplomat	دبلوماسي
ndikojnë	النفوذ
ndikojnë	تاثير
ndikojnë	التاثير
akuzuar	المتهمين
akuzuar	متهم
akuzuar	المتهم
akuzuar	مشحونة
kështjellës	قلعة
variant	التباين
variant	تباين
jepen	شريطة
jepen	نظرا
fenomen	ظاهرة
fenomen	الظاهرة
autore	مؤلف
autore	الكاتب
autore	كاتب
autore	المؤلف
përfundimtar	النهائي
përfundimtar	نهائي
ivan	ايفان
bashkohen	انضموا
bashkohen	انضم
bashkohen	الانضمام
bashkohen	انضمام
bashkohen	توحيد
pozitiv	ايجابي
pozitiv	الايجابي
pozitiv	ايجابية
pozitiv	الايجابية
pozitiv	موجب
oqeanin	المحيطات
oqeanin	المحيط
oqeanin	محيط
sëmurë	مريض
sëmurë	مريضة
rrënjë	روت
rrënjë	جذور
rrënjë	الجذر
rrënjë	جذر
rrënjë	جذور
rrënjë	الجذور
mbulon	يغطي
bujqësia	الزراعة
bujqësia	زراعة
little	الصغير
little	قليل
little	القليل
kërkime	بحوث
kërkime	الابحاث
kërkime	ابحاث
kërkime	بحث
kërkime	البحوث
kërkime	البحث
fillestar	مبتدئ
fillestar	الاولي
fillestar	اولية
fillestar	اوليا
mbaron	ينتهي
shpenzimet	النفقات
shpenzimet	المصروفات
shpenzimet	انفاق
shpenzimet	الانفاق
shpenzimet	النفقات
shpenzimet	المصاريف
shpenzimet	نفقات
shpenzimet	المصروفات
shpenzimet	مصروفات
shpenzimet	النفقات
shpenzimet	الانفاق
shpenzimet	نفقات
shpenzimet	المصروفات
fisnike	نبيل
fisnike	النبيل
fisnike	نوبل
fisnike	نبيلة
fisnike	النبيلة
dëmtuar	المتضررة
dëmtuar	تضررت
dëmtuar	متضررة
dëmtuar	متضرر
shifra	الاشكال
shifra	الارقام
shifra	ارقام
shifra	الشكل
egra	البرية
egra	برية
egra	البري
zgjat	يدوم
zgjat	تدوم
luftëtarë	المحاربين
luftëtarë	محاربين
luftëtarë	المحاربون
luftëtarë	المقاتلين
luftëtarë	مقاتلين
luftëtarë	المقاتلون
luftëtarë	المقاتلات
dekoruar	زينت
hera	هيرا
donin	مطلوب
ideve	افكار
ideve	الافكار
pavarësia	استقلال
pavarësia	الاستقلال
pavarësia	الاستقلالية
pavarësia	استقلالية
kaltër	بلو
kaltër	ازرق
kaltër	الزرقاء
kaltër	الازرق
kaltër	زرقاء
shkrimtarit	كاتبة
shkrimtarit	الكاتب
shkrimtarit	كاتب
shkrimtarit	الكاتبة
zbulimi	الكشف
zbulimi	كشف
zbulimi	الاكتشاف
zbulimi	اكتشاف
sëmundja	المرض
sëmundja	المرض
sëmundja	داء
sëmundja	الامراض
sëmundja	مرض
sëmundja	المرض
krerët	قادة
krerët	الزعماء
krerët	القادة
krerët	زعماء
cikli	الدورة
cikli	دورة
pasuria	ثروات
pasuria	الثروات
pasuria	الثراء
pasuria	ثروة
pasuria	الثروة
pasuria	الثروات
çmimet	اسعار
çmimet	الاسعار
had	هد
funksionon	يعمل
funksionon	يشتغل
funksionon	اشغال
funksionon	ينفع
dhuruar	تبرعت
përse	ليش
përse	لماذا
përse	لما
prekur	المتضررة
prekur	يتاثر
prekur	لمست
maqedonase	مقدونيا
maqedonase	المقدونية
maqedonase	مقدوني
gabuar	الخطا
gabuar	غلط
gabuar	خطا
gabuar	خاطئ
produktet	منتجات
produktet	المنتجات
statistika	احصاءات
statistika	الاحصائيات
statistika	الاحصاءات
statistika	الاحصاء
statistika	احصائيات
claude	كلود
biologjike	البيولوجية
biologjike	بيولوجية
biologjike	بيولوجي
dritare	windows
dritare	النوافذ
dritare	ويندوز
dritare	نوافذ
dritare	نافذة
dritare	النافذة
kater	كاتر
kater	القاطع
moral	اخلاقي
moral	الاخلاقية
moral	اخلاقية
moral	الاخلاق
moral	اخلاق
moral	الاخلاق
moral	اخلاق
atdheun	وطن
kërkohet	المطلوب
kërkohet	المطلوبة
kërkohet	مطلوب
kërkohet	مطلوبة
kërkohet	المطلوب
kërkohet	مطلوب
sachsen	sachsen
mesazh	رساله
mesazh	الرسالة
mesazh	رسالة
vegla	ادوات
vegla	الادوات
makinat	السيارات
makinat	سيارات
makinat	مركبات
makinat	عربات
makinat	العربات
makinat	المركبات
makinat	الالات
makinat	الات
makinat	ماكينات
tahir	طاهر
marrëveshja	اتفاق
marrëveshja	الاتفاق
marrëveshja	التعامل
marrëveshja	صفقة
marrëveshja	الاتفاق
marrëveshja	الصفقة
marrëveshja	اتفاق
alberto	البرتو
komunale	البلدية
parimi	المبدا
parimi	مبدا
vatikani	الفاتيكان
con	يخدع
mary	مريم
mary	ماري
mary	مارى
rezistenca	مقاومة
rezistenca	المقاومة
mendim	اعتقدت
mendim	ظننت
mendim	الفكر
mendim	ظن
mendim	فكرت
mendim	الراي
mendim	افكر
mendim	التفكير
mendim	تفكير
mendim	تفكر
mendim	العقلية
mendim	عقلية
katrore	مربعة
katrore	مربع
katrore	المربع
katrore	ميدان
kuadrin	اطر
kuadrin	الاطر
shtrirje	تمدد
shtrirje	مدد
shtrirje	امتداد
turqve	تركس
turqve	الاتراك
revolucioni	ثورة
revolucioni	الثورة
teknikë	تقنية
teknikë	التقنية
teknikë	التقنيين
teknikë	تقنيين
teknikë	تقنيين
teknikë	فنيين
teknikë	الفنيين
same	نفس
same	نفسه
temperaturë	الحمى
temperaturë	حمى
temperaturë	حمي
traktati	المعاهدة
traktati	معاهدة
praninë	التواجد
praninë	الوجود
california	كالفورنيا
california	كاليفورنيا
sub	غواصة
sub	الغواصة
sub	فرعي
sub	الباطن
shërbente	خدمت
shërbente	خدم
turqisht	التركي
turqisht	التركية
turqisht	تركية
turqisht	تركي
aspekte	جوانب
aspekte	النواحي
aspekte	الجوانب
konfederata	الاتحاد
tjerat	ارتاح
tjerat	الراحة
tjerat	راحة
tjerat	استراحة
përfshihet	شملت
përfshihet	المدرجة
përfshihet	شمل
përfshihet	مدرج
motor	المحرك
motor	محرك
motor	المحرك
motor	محرك
motor	الموتر
ndërtesë	البناء
ndërtesë	المبنى
ndërtesë	بناء
ndërtesë	مبنى
ndërtesë	البناية
rrethanat	الظروف
rrethanat	ظروف
rrethanat	الظروف
dramatike	درامي
dramatike	درامية
shprehja	تعبير
shprehja	التعبير
way	طريقه
way	الطريق
way	طريقة
way	الطريقة
fije	خيط
fije	الخيط
kolektive	جماعية
kolektive	جماعي
garë	السباق
garë	سباق
garë	العرق
garë	عرق
prusisë	بروسيا
parlamentar	برلمانية
parlamentar	برلماني
parlamentar	البرلماني
bad	سيئة
bad	باد
bad	سيء
bad	سيئ
bad	سئ
bad	بود
distanca	المسافة
distanca	البعد
distanca	مسافة
distanca	مسافات
distanca	المسافات
dëshmor	شهيدا
dëshmor	شهيد
dëshmor	الشهيد
turizmi	للسياحة
turizmi	السياحة
edicioni	الطبعة
edicioni	اصدار
edicioni	طبعة
edicioni	الاصدار
cambridge	كامبريدج
cambridge	كمبريدج
matematikë	رياضيات
matematikë	الرياضيات
matematikë	رياضيات
matematikë	الرياضيات
matematikë	رياضيات
matematikë	الرياضيات
monumente	الاثار
marco	ماركو
përshkruhet	وصفت
shpeshherë	غالبا
qëndrore	مركزية
qëndrore	سنترال
qëndrore	الوسطى
qëndrore	وسط
qëndrore	مركزي
jork	يورك
universal	عالمية
universal	العالمية
mbështet	يدعم
mbështet	تؤيد
socialist	الاشتراكي
socialist	الاشتراكية
përgjithmonë	للابد
përgjithmonë	الابد
hani	هاني
hani	كلوا
hani	اكل
hani	كلي
hani	كل
tregtar	تجارة
tregtar	التجارة
tregtar	تاجر
tregtar	موزع
tregtar	الموزع
tregtar	مروج
tregtar	التاجر
marino	مارينو
castro	كاسترو
revolucionare	الثورية
revolucionare	الثوري
vargjet	ايات
vargjet	الايات
vargjet	كلمات
zbulon	تكشف
zbulon	يكشف
argjendi	فضي
argjendi	الفضة
argjendi	فضة
argjendi	سيلفر
argjendi	فضية
auto	اوتو
hënë	قمر
hënë	القمر
topin	كرة
topin	الكرة
singh	سينغ
harruar	نسيت
harruar	نسيت
faktorë	عوامل
faktorë	العوامل
lumenjtë	الانهار
lumenjtë	انهار
lumenjtë	ريفرز
lugë	ملاعق
lugë	ملعقة
lugë	الملعقة
pjellore	خصبة
pjellore	الخصبة
play	تلعب
play	مسرحية
play	العب
play	تشغيل
play	لعب
play	اللعب
shëndetësor	الصحة
shëndetësor	صحة
përkohësisht	مؤقتا
boton	ينشر
ese	مقال
ese	مقالة
ese	مقالات
ese	المقالات
prezent	هدية
prezent	الحاضر
prezent	الحالي
ekspozitë	المعرض
ekspozitë	معرض
ekspozitë	المعرض
ekspozitë	معرض
kryera	ملتزم
kryera	ملتزمة
kryera	ارتكبت
kritikë	الانتقاد
kritikë	انتقادات
kritikë	انتقاد
kritikë	الانتقادات
kritikë	نقد
kritikë	النقد
kritikë	النقاد
kritikë	حرجة
kritikë	الحرجة
kritikë	حرج
kujdesin	العناية
kujdesin	الاهتمام
takimi	اجتماع
takimi	لقاء
takimi	الاجتماع
takimi	الجلسة
law	القانون
law	قانون
law	law
psikologjike	نفسية
psikologjike	النفسية
patrick	باتريك
rurale	ريفية
rurale	الريف
rurale	ريفي
shqiponja	النسر
shqiponja	نسر
shqiponja	النسور
vullnetare	طوعي
vullnetare	الطوعية
vullnetare	طوعية
vullnetare	تطوع
vullnetare	التطوع
vullnetare	متطوع
lideri	زعيم
lideri	قائد
gjet	وجد
gjet	خلصت
gjet	وجدت
brown	اسمر
brown	البني
brown	بنية
brown	براون
kontribute	الاشتراكات
kontribute	المساهمات
kontribute	مساهمات
kontribute	التبرعات
naruto	ناروتو
patriot	وطنية
patriot	وطني
patriot	الوطني
patriot	وطني
patriot	وطنيين
patriot	الوطنيون
patriot	الوطنيين
propozuar	مقترحة
propozuar	مقترح
propozuar	المقترح
solo	سولو
solo	فردي
solo	منفردة
solo	منفرد
gjethet	يترك
shuma	المبلغ
shuma	مبلغ
shuma	المبالغ
shuma	مبالغ
shuma	المبلغ
hekuri	حديدي
hekuri	حديد
hekuri	الحديد
tulla	الطوب
tulla	طوب
tulla	طوب
tulla	بريك
nata	ليلا
nata	الليل
nata	ليلة
nata	ليل
komunal	البلدية
kushtetuta	الدستور
kushtetuta	دستور
veprimeve	الاجراءات
veprimeve	الافعال
veprimeve	الدعاوى
veprimeve	اجراءات
pjesëmarrjen	المشاركة
beni	بين
beni	بن
beni	بينى
mini	mini
mini	مصغرة
mini	ميني
mini	مصغر
koncept	المفهوم
veçori	الميزة
veçori	ميزة
veçori	سمة
transporti	المواصلات
transporti	النقل
transporti	نقل
transporti	المواصلات
transporti	النقل
transporti	نقل
transporti	الشحن
transporti	شحن
arrit	حققت
mjafton	كفاية
mjafton	كفى
mjafton	يكفي
mjafton	كافي
mjafton	حسبي
organi	العضو
azi	اسيا
artificiale	اصطناعية
artificiale	اصطناعي
artificiale	الاصطناعي
munich	ميونيخ
munich	ميونخ
rregulla	قواعد
rregulla	القواعد
rregulla	قوانين
rregulla	القوانين
rregulla	القاعدة
rregulla	قاعدة
her	هير
portugali	البرتغال
hapat	خطوات
hapat	خطى
hapat	الخطوات
hapat	خطوات
versionin	النسخة
versionin	اصدار
versionin	الاصدار
llogaritur	محسوب
llogaritur	محسوبة
llogaritur	المقدرة
thone	قل
thone	نقول
thone	قولي
thone	قول
thone	اقول
zgjatur	مددت
zgjatur	مدد
zgjatur	مطولة
zgjatur	امتدت
përndryshe	والا
kryerjen	اداء
kanal	قناة
kanal	القناة
kanal	المجاري
kanal	مجاري
kanal	قناة
kanal	القناة
sporti	رياضة
sporti	الرياضة
sporti	سبورت
sporti	رياضة
sporti	الرياضة
sporti	الرياضات
arena	الساحة
arena	ساحة
arena	حلبة
arena	الحلبة
arena	ارينا
taylor	تايلور
taylor	تيلور
llogari	الحساب
llogari	حساب
provincë	مقاطعة
provincë	المحافظة
provincë	الاقليم
provincë	محافظة
provincë	اقليم
provincë	المقاطعة
hadith	حديث
televizion	تلفاز
televizion	التلفاز
televizion	التليفزيون
televizion	تلفزيون
televizion	التلفزيون
mendore	العقلية
mendore	عقلية
shkuan	رحت
femër	الانثى
femër	انثى
femër	اناث
femër	الاناث
gaz	الغاز
gaz	غاز
gaz	غازات
shpirtëror	روحاني
shpirtëror	روحانية
shpirtëror	الروحية
shpirtëror	روحية
lejohet	المسموح
lejohet	مسموح
lejohet	سمح
lejohet	المسموح
pothuaj	تقريبا
identifikuar	التعرف
kualifikuar	المؤهلة
kualifikuar	مؤهلة
kualifikuar	مؤهل
kualifikuar	المؤهل
kualifikuar	المؤهلين
zbatuar	منفذة
mjedisi	البيئة
mjedisi	بيئة
spital	المشفى
spital	مستشفي
spital	مستشفى
spital	المستشفى
spital	المستشفي
spital	مشفى
revistë	مجلة
revistë	المجله
revistë	المجلة
kthimi	العودة
kthimi	عودة
kompleksi	مجمع
andré	اندريه
hasani	حساني
original	الاصلي
original	اصلي
original	الاصلية
original	الاصل
original	اصلية
ushqimi	طعام
ushqimi	غذاء
ushqimi	الطعام
ushqimi	الغذاء
ushqimi	تغذية
ushqimi	التغذية
përkthim	ترجمة
përkthim	الترجمة
magnetik	المغناطيسية
minerale	معادن
minerale	المعادن
minerale	معادن
minerale	معدن
minerale	المعادن
minerale	المعدنية
shpresë	الامل
shpresë	هوب
shpresë	امل
miss	مشتاق
qielli	النعيم
qielli	الجنة
qielli	السماء
qielli	السما
qielli	سماء
qielli	سكاي
qielli	السماء
botimet	اصدارات
botimet	الطبعات
botimet	الاصدارات
botimet	منشورات
botimet	المطبوعات
botimet	المنشورات
vezë	البيض
vezë	بيض
vezë	البيضة
vezë	بيض
vezë	بيضة
pajisjet	المعدات
