категорија	categorie
правен	juridisch
тестирање	tests
тестирање	testen
мртви	dood
мртви	doods
мртви	dead
утврдување	bepalen
утврдување	bepaal
ограничени	limited
ограничени	beperkt
ограничени	gelimiteerd
ограничени	beperkte
џовани	giovanni
столб	zuil
столб	pilaar
столб	pijler
онлајн	online
марсеј	marseille
марсеј	marseille
учењето	studeren
учењето	leren
учењето	learning
специјална	speciaal
специјална	bijzonder
специјална	speciale
специјална	special
накит	juwelen
накит	sieraden
накит	juwelen
накит	sieraden
накит	juwelen
накит	sieraden
чувствува	voelt
албанците	albanezen
офицери	officiers
офицери	agenten
офицери	officieren
практично	praktisch
ниско	laag
ниско	low
ниско	lage
лиценца	rijbewijs
лиценца	licentie
лиценца	vergunning
лиценца	rijbewijs
лиценца	licentie
изложби	exposities
изложби	tentoonstellingen
домашните	binnenlands
домашните	binnenland
домашните	huiselijk
домашните	huishoudelijk
метар	meter
метар	meter
протоколи	protocollen
протоколи	protocol
одредува	specificeert
одредува	specificeren
одредува	bepaalt
рафаел	raphael
рафаел	raphaël
рафаел	rafael
живеалиште	leefgebied
живеалиште	habitat
живеалиште	verblijfplaats
живеалиште	residentie
живеалиште	woonplaats
живеалиште	domicilie
живеалиште	residentie
живеалиште	paddock
гледачи	toeschouwers
гледачи	kijkers
независен	zelfstandig
независен	onafhankelijke
независен	onafhankelijk
воведен	introduceerde
воведен	ingevoerd
воведен	geïntroduceerd
димитров	dimitrov
авила	avila
авила	ávila
бактерии	kiemen
бактерии	bacteriën
бактерии	ziektekiemen
бактерии	mijten
бактерии	kiemen
бактерии	kiem
бактерии	bacterie
бактерии	bacteriën
аудио	audio
аудио	geluid
борат	worstelen
борат	borat
митрополит	metropolitan
вклучена	verloofd
сигнали	seinen
сигнали	signalen
строго	strikt
мароко	marokkaanse
мароко	marokko
зоран	zoran
искуства	ervaring
искуства	ervaringen
предлогот	voorstel
променливи	variabel
променливи	variabele
променливи	variabelen
свеста	bekendheid
свеста	bewustwording
свеста	bewustzijn
појавување	opkomst
појавување	verschijning
појавување	uiterlijk
владее	regeert
владее	heerst
есеи	essays
републики	republieken
определен	bepaald
определен	vastberaden
определен	vastbesloten
способни	capabel
способни	bekwaam
палестина	palestina
палестина	palestijnse
зачувување	bewaren
зачувување	behouden
зачувување	besparingen
зачувување	besparing
зачувување	opslaan
зачувување	sparen
зачувување	redden
зачувување	behoud
зачувување	bewaring
зачувување	conservering
зачувување	sparen
зачувување	bewaar
зачувување	bewaren
зачувување	opslaan
зачувување	save
греми	grammy
железница	spoorweg
железница	spoor
железница	spoorwegen
железница	spoorweg
железница	spoorwegen
источни	oostelijk
источни	oostelijke
поддржува	ondersteunt
поддржува	steunt
локации	locaties
уништени	vernietigd
уништени	vernietigde
уништени	vernield
уништени	verwoest
уништени	verpest
уништени	geruïneerd
вирџинија	virginia
спаси	sparen
спаси	bewaar
спаси	bewaren
спаси	opslaan
спаси	save
спаси	gered
спаси	bewaard
спаси	opgeslagen
престол	troon
постариот	oudere
постариот	elder
колеги	collegae
пожар	brand
пожар	vuren
пожар	vuur
позитивен	positief
позитивен	positieve
југозападна	zuidwest
југозападна	zuidwesten
југозападна	zuidwest
југозападна	zuidwestelijke
југозападна	southwestern
гребен	rif
претставување	inleiding
претставување	invoering
претставување	introductie
претставување	representatie
претставување	vertegenwoordiging
рејтинг	waardering
рејтинг	rating
рејтинг	beoordeling
атом	atoom
атом	atom
градини	tuinen
грајфсвалд	greifswald
зависно	afhankelijke
зависно	afhankelijk
дејства	acties
федерер	federer
енди	andie
енди	andi
енди	andy
индиски	indisch
индиски	indiaas
индиски	indiaan
индиски	indiase
индиски	indische
услуга	gunsten
услуга	gunst
услуга	dienst
услуга	service
воведувањето	inleiding
воведувањето	invoering
воведувањето	introductie
сојузници	bondgenoten
сојузници	geallieerden
лабораторија	laboratorium
лабораторија	labo
лабораторија	lab
хитови	hits
хитови	treffers
наставата	lesgeven
наставата	onderwijzen
ристо	risto
феномен	fenomeen
феномен	verschijnsel
активна	active
активна	actieve
активна	actief
молекули	moleculen
свест	bekendheid
свест	bewustwording
свест	bewustzijn
свест	bewustzijn
варијации	variaties
