το	на
έντομο	инсекти
έντομο	бубачки
έντομο	бубачка
κοινοβουλευτικές	парламентарни
κοινοβουλευτικές	парламентарно
κοινοβουλευτικές	парламентарна
κοινοβουλευτικές	парламентарен
βαλβίδα	вентил
αναισθησία	анестезија
βάρκες	бродови
βάρκες	чамци
γουάιλντερ	вајлдер
φέρντιναντ	фердинанд
βαθύτερα	подлабоко
περιοδικές	периодична
κοίτα	погледни
κοίτα	гледај
κοίτα	види
θηλαστικό	цицач
θηλαστικό	цицачи
χωρικοί	селани
χωρικοί	селаните
χωρικοί	селани
χωρικοί	селаните
υποβάλλει	поднесува
ασκληπιού	асклепиј
ενισχυμένη	подобрен
ενισχυμένη	подобрена
ενισχυμένη	зајакната
ενισχυμένη	засилен
ενισχυμένη	засилени
ενισχυμένη	засилен
ενισχυμένη	зајакната
ενισχυμένη	засилена
ισχυρισμοί	тврдења
ισχυρισμοί	претензии
ισχυρισμοί	тврди
ισχυρισμοί	наводи
ισχυρισμοί	оптужби
ισχυρισμοί	наводите
ισχυρισμοί	обвинувања
ίριδα	ајрис
ίριδα	ирис
γνωστική	когнитивни
κολώνες	столба
κολώνες	столбови
κολώνες	столбови
κολώνες	колони
εισβολές	инвазии
εισβολές	упади
ροστόφ	ростов
επιβίωσε	преживеа
επιβίωσε	преживее
επιβίωσε	преживуваат
επιβίωσε	преживува
επιβίωσε	преживеа
επιβίωσε	преживеала
επιβίωσε	преживеаја
επιβίωσε	преживеал
ζύμωση	ферментирано
ζύμωση	ферментација
ηνία	уздите
πισίνα	билјард
πισίνα	базен
βύθισμα	промаја
νίνα	nina
νίνα	нина
δημοκρατικούς	демократи
δημοκρατικούς	демократите
ρέιμοντ	рајмонд
ρέιμοντ	рејмонд
ψυχραιμία	темперамент
σχεδιασμένα	дизајнирана
σχεδιασμένα	дизајнирани
σχεδιασμένα	дизајниран
σχεδιασμένα	дизајнирано
ύποπτος	осомничени
ύποπτος	осомничениот
ύποπτος	осомничен
πλευρική	странична
βέτο	вето
φόρεμα	фустан
κοιλότητες	кариес
μαλδίβες	малдиви
λιουμπλιάνα	љубљана
εταίρος	партнер
εταίρος	партнерка
χιούζ	хјуз
γέλιο	смеењето
γέλιο	смеа
γέλιο	смеење
γέλιο	насмеан
γέλιο	смеење
επιτυγχάνει	постигнува
επιτυγχάνει	остварува
επιτυγχάνει	постигне
μπαρμπαρόσα	барбароса
φορολογίας	оданочување
ποκαχόντας	покахонтас
απόψε	вечерва
απόψε	ноќва
τροφοδοσίας	кетеринг
ενοχή	вина
ενοχή	вината
υποκείμενα	субјекти
υποκείμενα	субјектите
υποκείμενα	поданици
τεμάχια	парчиња
τεμάχια	кратења
τεμάχια	резови
τεμάχια	исекотини
γκλόρια	глориа
γκλόρια	глорија
κροάτης	хрватски
κροάτης	хрват
κροάτης	хрватски
κροάτης	хрватскиот
ερασιτέχνης	аматерски
ερασιτέχνης	аматер
ερασιτέχνης	аматерска
βιώσιμη	одржливи
βιώσιμη	одржлива
βιώσιμη	одржливо
βιώσιμη	одржлив
βιώσιμη	остварлива
βιώσιμη	остварливо
ιπτάμενο	летање
αρτουά	artois
οπές	дупки
συντονισμός	координација
μεταναστεύσει	емигрираат
γουόρεν	варен
γουόρεν	ворен
λίλιαν	лилијан
νικελίου	никел
άπειρες	бесконечен
άπειρες	бесконечно
άπειρες	бесконечна
άπειρες	бесконечни
άπειρες	бескрајно
ανεπαρκή	недоволен
ανεπαρκή	недоволно
ανεπαρκή	недоволни
ανεπαρκή	недоволна
ανεπαρκή	несоодветната
ανεπαρκή	несоодветна
ανεπαρκή	несоодветни
κλάιν	klein
κλάιν	клајн
νότιγχαμ	нотингем
