το	را
φτερά	پرهای
απαγόρευση	بان
απαγόρευση	قدغن
απαγόρευση	ممنوعیت
αίθουσες	اتاقها
αίθουσες	اتاقهای
αίθουσες	اتاق
αίθουσες	اجدادش
επιβάτες	مسافرین
επιβάτες	مسافر
επιβάτες	مسافران
υιός	پسر
αξιωματικοί	ماموران
αξιωματικοί	افسران
σερβικά	صرب
σερβικά	صربی
διάλυμα	چاره
διάλυμα	محلول
καύσης	احتراق
διάδοχο	جانشینی
διάδοχο	جانشین
αξίες	مقادیر
αξίες	ارزشها
δημοφιλή	عامه
δημοφιλή	محبوبه
δημοφιλή	محبوب
δημοφιλή	پرطرفدار
εξορία	تبعید
ανατροπή	براندازی
ανατροπή	پیچش
ανατροπή	سرنگون
επιλογές	انتخابهای
τόμ	تام
τόμ	tom
φωνές	صداها
φωνές	صداهایی
φωνές	صداهای
φωνές	آوازها
θεωρητικά	نظری
ενότητες	بخشهای
ενότητες	بخشها
αντιπολίτευση	اپوزیسیون
αντιπολίτευση	مخالف
αντιπολίτευση	مخالفین
αντιπολίτευση	مخالفت
εισήλθε	واردشده
υποψήφιοι	نامزدها
υποψήφιοι	کاندیداهای
θρησκευτικό	مذهبی
θρησκευτικό	دینی
φορτίο	بارگذاری
φορτίο	بار
φορτίο	محموله
φορτίο	محموله
αφιερωμένο	اخلاص
αφιερωμένο	وقف
ακμή	آکنه
γαλαξίας	کهکشان
γαλαξίας	گلکسی
αζερμπαϊτζάν	اذربایجان
αζερμπαϊτζάν	آذربایجان
ιωάννα	یوحنا
ιωάννα	جوآن
ιωάννα	ژان
ιωάννα	جوان
ιωάννα	جون
ιωάννα	جوآنا
ιωάννα	جوانا
ιωάννα	ژان
ατλέτικο	اتلتیکو
παίζοντας	پخش
πολίτη	همشهری
πολίτη	شهروند
πολίτη	شهروندی
συνδέσμους	پیوندها
συνδέσμους	پیوندهای
αριστοτέλη	ارسطو
ελάχιστο	کمترین
ελάχιστο	کمینه
ελάχιστο	کمترین
ελάχιστο	کمینه
γυρίσματα	فیلمبرداری
γυρίσματα	بازیگران
γυρίσματα	فیلمبرداری
γυρίσματα	تیراندازی
επίλυση	حل
επίλυση	رفع
επίλυση	حل
επίλυση	حل
κεντρικός	مرکزی
κεντρικός	سنترال
κεντρικός	مرکز
κουλτούρα	تمدن
κουλτούρα	فرهنگی
κουλτούρα	فرهنگ
προφήτη	پیغمبر
προφήτη	پیامبر
προφήτη	پیغمبری
πτηνά	پرندگان
βρετανικά	بریتانیایی
βρετανικά	بریتانیا
χαρτί	کاغذ
σετ	تنظیم
προκύπτουν	برخیز
χάρις	هریس
φαραώ	فراعنه
φαραώ	فرعون
εξαιρετική	عالی
τρόφιμα	غذایی
τρόφιμα	خوراک
τρόφιμα	غذا
τρόφιμα	غذاها
τρόφιμα	غذاهای
συνδέθηκε	متصل
χρήσιμο	مفید
χρήσιμο	مفید
προσδιορισμός	عزم
σάμου	ساموس
εργατικό	کارگری
εργατικό	کارگر
ποταμών	رودهای
ποταμών	ریورز
ποταμών	رودها
ανοιχτό	باز
θετική	مثبت
πέμπτο	پنجم
πέμπτο	پنجمی
πέμπτο	پنجمین
χαμηλό	کم
χαμηλό	low
παράταση	افزونه
παράταση	پسوند
κατάλληλα	مناسب
κατάλληλα	درخور
κατάλληλα	مناسب
κατάλληλα	مناسبه
εβραϊκή	عبری
αποστάσεις	فواصل
ομόνοια	کنکورد
αστική	شهری
αστική	urban
αστική	اوربان
μεταφορών	انتقال
μεταφορών	ترابری
στιούαρτ	استارت
στιούαρτ	استوارت
στιούαρτ	سوارت
χειρόγραφο	خطی
έντομα	حشرات
έντομα	حشرات
θείου	سولفور
αθλητισμός	sport
αθλητισμός	اسپورت
αθλητισμός	ورزش
αθλητισμός	ورزشی
αθλητισμός	ورزشکار
αθλητισμός	اسپرت
αθλητισμός	اسپورت
αθλητισμός	ورزشی
αθλητισμός	ورزش
λειτουργικό	عامل
λειτουργικό	تابعی
λειτουργικό	عملیاتی
μόριο	مولکول
γουινέας	گینه
σοβαρό	جدی
σκάκι	چس
σκάκι	شطرنج
ποτάμι	ریور
ποτάμι	رود
ποτάμι	رودخانه
αρέσει	لایک
διάγραμμα	نمودار
διάγραμμα	گراف
διάγραμμα	نمودار
διάγραμμα	چارت
πεδιάδα	ساده
ονόματι	نامدار
περνάει	برود
περνάει	میگذرد
ποσειδώνα	پوزیدون
ποσειδώνα	نپتون
σκέψης	تفکر
σκέψης	فکر
τραυματίες	مجروح
τραυματίες	مصدوم
τραυματίες	زخمی
τραυματίες	مجروح
τραυματίες	زخمی
σμήνος	خوشه
σμήνος	گله
σμήνος	اسکادران
σμήνος	ازدحام
αναγνώστες	خوانندگان
ιιι	iii
ιιι	سوم
διπλωμάτης	دیپلمات
απολύτως	مطلقا
χιλή	شیلی
ασθένειες	بیماریهای
ασθένειες	بیماریها
αίτια	علل
αίτια	موجب
άγρια	وحشی
άγρια	وایلد
μαρίνα	مارینا
πτέρυγα	وارد
πτέρυγα	بال
πτέρυγα	وینگ
υποψήφια	کاندید
υποψήφια	نامزد
υποψήφια	کاندیدای
εκμετάλλευση	استثمار
σοσιαλιστικό	سوسیالیستی
σοσιαλιστικό	سوسیالیست
διάσημος	مشهور
διάσημος	مشهوره
διάσημος	معروف
διάσημος	سلبریتی
νυν	جاری
νυν	جریان
συνεχίζεται	ادامه
προετοιμασία	آمادگی
προετοιμασία	تدارک
τουρκικό	ترکیه
τουρκικό	ترکی
αξιοθέατα	مناظر
αξιοθέατα	دیدگان
αξιοθέατα	گردشگری
αξιοθέατα	گردش
αξιοθέατα	سیاحت
σύγχυση	آشفتگی
σύγχυση	گیجی
σύγχυση	اغتشاش
σύγχυση	سردرگمی
σύγχυση	پریشان
σύγχυση	گیج
σύγχυση	سردرگم
σύγχυση	آشفته
αεπ	gdp
αεπ	gnp
μάρτυρες	شاهدان
μάρτυρες	شاهدین
μάρτυρες	شهدا
μάρτυρες	شهیدان
καβάλα	کاوالا
καβάλα	سوارکاری
καβάλα	سواری
καβάλα	سواره
καβάλα	سوار
καβάλα	سواری
βιολί	ویولون
βιολί	ویلن
βιολί	ویولن
αγάλματα	مجسمه
ντέιβις	دیویس
δίπλωμα	دیپلم
δίπλωμα	گواهینامه
δίπλωμα	مجوز
δίπλωμα	جواز
κόλπος	مهبل
κόλπος	واژن
κόλπος	خلیج
κόλπος	خلیج
κόλπος	بای
ιδεολογία	ایدئولوژی
κατερίνα	کاترین
οξέα	اسیدهای
ματ	مَت
ίση	برابر
ίση	مساوی
αναστάσιος	آناستاسیوس
μίλαν	میلان
οδυσσέας	اودیسه
οδυσσέας	اولیس
οδυσσέας	ادیسه
συνασπισμός	ائتلاف
συντάκτης	ویرایشگر
συντάκτης	مؤلف
συντάκτης	نویسندۀ
συντάκτης	نویسنده
αυγά	تخم
σέρβοι	صربها
στρατόπεδα	اردوگاه
κεφάλαια	وجوه
κεφάλαια	سوره
κεφάλαια	فصلها
ζώο	حیوانی
ζώο	حیوانات
ζώο	جانوران
ζώο	حیوان
χλωρίδα	فلورا
μέταλλο	متال
μέταλλο	فلز
μέταλλο	فلزی
ένταξη	الحاق
ένταξη	یکپارچگی
μοίρες	درجه
δηλώσεις	اظهارات
στενό	باریکه
στενό	باریک
τόποι	مکانهایی
τόποι	مکانها
τόποι	مساجد
διπλή	دابل
διπλή	دوگانه
διπλή	دوتایی
αστρονομία	اخترشناسی
αστρονομία	نجوم
κορίτσια	دخترها
κορίτσια	دختران
ακόλουθες	following
ακόλουθες	ذیل
τετράγωνο	مربع
τετράγωνο	میدان
τετράγωνο	مجذور
τετράγωνο	بلوک
τετράγωνο	بلاک
αέρια	گس
αέρια	گاز
έκτη	ششمین
έκτη	ششم
έκτη	ششمی
πάολο	پائولو
πάολο	پائولو
μικρότερος	کوچکتر
μεταρρύθμιση	اصلاح
μεταρρύθμιση	اصلاحات
καθημερινά	هروز
καθημερινά	روزانه
καθημερινά	daily
καθημερινά	دیلی
αίγυπτος	مصر
ποιητική	شاعرانه
όνειρο	دریم
όνειρο	خواب
όνειρο	رویا
όνειρο	رؤیا
όνειρο	رویای
όνειρο	رؤیای
στόμα	دهانت
στόμα	دهان
στόμα	دهن
κοινοβουλευτική	پارلمانی
χονγκ	هونگ
χονγκ	هوانگ
χονγκ	هانگ
χονγκ	هنگ
νατρίου	سدیم
κατοικίες	کاشانه
δικαιοσύνη	عدالت
δικαιοσύνη	عدل
στιγμές	لحظاتی
στιγμές	لحظات
περιστροφή	چرخاندن
περιστροφή	چرخش
περιστροφή	چرخش
περιστροφή	چرخیده
περιστροφή	چرخشی
περιστροφή	چرخان
περιστροφή	چرخاندن
περιστροφή	چرخش
περιστροφή	اسپین
περιστροφή	چرخیدن
περιστροφή	چرخش
περιστροφή	دوار
μμε	رسانه
αρχιτέκτονες	معماران
γραμματέα	دبیر
γραμματέα	منشی
πυρήνας	هسته
πυρήνας	هسته
πυρήνας	هسته
επανάληψη	تکرار
περιπέτειες	ماجراهای
καλαμάτα	کالاماتا
σαρλ	شارل
σαρλ	چارلز
αναπαραγωγή	شکوفا
αναπαραγωγή	پرورش
ενιαία	یکپارچه
ενιαία	تکی
ενιαία	single
ενιαία	تک
μπολόνια	بولونیا
λογοτεχνικό	ادبی
ταλέντο	استعداد
ταλέντο	ذکاوت
ταλέντο	استعدادها
ταλέντο	استعداد
μπάντα	band
μπάντα	بند
μπάντα	گروه
σεισμό	زلزله
τουρισμού	گردشگری
δακτύλιο	حلقه
δακτύλιο	رینگ
δακτύλιο	انگشتر
σήματα	سیگنالهای
πέτρο	پتر
πέτρο	پیتر
πέτρο	پطرس
πέτρο	پترو
αποδειχθεί	ثابت
ραδιόφωνο	رادیویی
ραδιόφωνο	رادیو
ραδιόφωνο	بیسیم
ατομική	شخصی
ατομική	فرد
ατομική	اتمی
άρθουρ	آرتور
κουζίνα	آشپزی
κουζίνα	آشپزخانه
στρώμα	تشک
νόμοι	قوانین
στήριξη	پشتیبان
στήριξη	پشتیبانی
στήριξη	حمایت
σκληρή	ظالم
σκληρή	ظالمانه
σκληρή	سخت
σκληρή	دشوار
σκληρή	عالیست
σκληρή	سختگیر
σκληρή	زننده
σκληρή	خشن
νομικός	مجاز
νομικός	قانونی
νομικός	حقوقی
λουκά	لوکاس
μειώνεται	کاهشی
στρώματα	لایه
κωδικό	گذرواژه
κωδικό	پسورد
εβραίους	یهود
εβραίους	یهودیان
εβραίους	یهودی
μαλλιά	موی
μαλλιά	مو
μαλλιά	موها
χριστιανός	کریستین
χριστιανός	کریستیان
χριστιανός	مسیحی
χριστιανός	کریستن
ναπολέων	ناپلئون
ειδικός	متخصص
ειδικός	متخصص
ειδικός	کارشناس
ειδικός	expert
ομοίως	همچنین
ομοίως	ایضا
παιδικά	کودکی
παιδικά	بچگی
βούλγαροι	بلغاری
δημοσιογράφοι	خبرنگاران
δημοσιογράφοι	خبرنگاران
δημοσιογράφοι	خبرنگارها
θωμάς	توماس
θωμάς	تامس
θωμάς	توما
ζητώντας	پرسیدن
αμμοχώστου	فاماگوستا
συνδέσεις	اتصالات
συνδέσεις	ارتباطات
συνδέσεις	پیوندها
συνδέσεις	پیوندهای
εκτελέστηκε	اعدام
πιερ	پیر
πιερ	پییر
εργαστήρια	آزمایشگاههای
έντονες	شدید
αναγνώρισε	تصدیق
μετανάστες	مهاجران
μετανάστες	مهاجرین
μετανάστες	مهاجر
μετανάστες	مهاجران
μετανάστες	مهاجرین
δοκιμές	آزمونهای
δοκιμές	آزمونهای
δοκιμές	آزمون
δοκιμές	آزمودن
δοκιμές	آزمایش
δοκιμές	تست
μυαλό	مغز
μυαλό	مغزی
μυαλό	ذهن
μυαλό	mind
μυαλό	مغزها
μυαλό	مغزهای
μπεν	بن
μπεν	بِن
αποφυγή	اجتناب
εγκατασταθεί	نصب
φυγή	پروازی
φυγή	پرواز
ψήφοι	رای
ψήφοι	رأی
αρνητική	نگاتیو
αρνητική	منفی
χορωδία	همخوان
