から	din
すごい	uluitor
吹雪	viscol
ライプツィヒ	leipzig
アダムズ	adams
ジュース	juice
ジュース	suc
ジュース	sucul
ジュース	sucuri
ルージュ	rouge
守山	moriyama
従兄弟	vărul
従兄弟	vere
用心棒	bodyguard
ギルド	guild
ギルド	bresle
ニュルンベルク	nuremberg
ブラザー	frate
ブラザー	fratele
チューリッヒ	zürich
チューリッヒ	zürich
チューリッヒ	zurich
内線	extensie
内線	prelungirea
内線	extindere
内線	prelungire
内線	extensia
ルクス	lux
浅い	superficial
浅い	superficială
浅い	superficiale
カブ	nap
パウル	paul
パウル	pavel
三味線	shamisen
故人	decedat
故人	decedată
ハンドボール	handbal
オークス	oaks
エッグ	ouă
エッグ	oua
エッグ	ouăle
エッグ	ou
エッグ	oul
更生	reorganizarea
更生	reorganizare
更生	reabilitare
更生	reabilitarea
スキン	piei
スキン	piele
スキン	pielea
まさし	masashi
パース	perth
エマ	emma
ヌード	nuditate
ヌード	nud
ヌード	nuduri
メビウス	moebius
公害	poluare
公害	poluarea
コペンハーゲン	copenhaga
りんご	mere
りんご	mar
りんご	mere
りんご	măr
りんご	apple
ヒカル	hikaru
インフルエンザ	gripa
インフルエンザ	gripă
インフルエンザ	gripei
インフルエンザ	gripa
インフルエンザ	gripă
イラ	ila
関税	tariful
関税	tarif
オーボエ	oboi
毒性	toxic
毒性	toxică
毒性	toxice
毒性	toxicitate
毒性	toxicitatea
メカニズム	mecanismele
メカニズム	mecanisme
メカニズム	mecanismului
メカニズム	mecanism
メカニズム	mecanismul
ファンタジア	fantasia
やさしい	ușor
やさしい	usor
ジャンボ	jumbo
ネギ	praz
燃える	ard
燃える	ardere
燃える	arzând
体質	constituţia
体質	constitutie
体質	constituție
体質	constituția
イヌ	câine
イヌ	dog
イヌ	caine
苦しみ	suferință
苦しみ	suferinta
苦しみ	suferind
キノコ	ciupercile
キノコ	ciuperci
キノコ	ciupercă
キノコ	ciuperca
キノコ	ciuperci
グラン	gran
厚い	groase
厚い	gros
厚い	groasă
厚い	grosime
終着駅	terminus
ヤンキー	yankee
ボア	boa
麻痺	paralizie
麻痺	paralizia
麻痺	paralitic
オリンピア	olympia
クラウス	kraus
クラウス	klaus
義経	yoshitsune
証人	martorii
証人	martori
証人	martorul
証人	martoră
証人	martor
証人	martori
賞賛	admira
賞賛	admir
賞賛	admiră
賞賛	laudă
賞賛	lauda
賞賛	laude
シリアル	serial
シリアル	cereale
シリアル	cerealele
シリアル	cereale
ウィンドウ	fereastră
ウィンドウ	fereastra
ウィンドウ	geam
乱闘	încăierare
乱闘	încăierare
水分	umezeala
水分	umezeală
水分	umiditate
聴く	ascultă
聴く	asculta
バーバラ	barbara
遊ぶ	joacă
遊ぶ	joaca
決済	plățile
決済	plăți
決済	decontarea
決済	decontare
決済	așezare
決済	plata
決済	plată
サニー	soare
サニー	însorită
サニー	însorit
サニー	sunny
嫉妬	geloasa
嫉妬	geloasă
嫉妬	gelos
嫉妬	gelozie
嫉妬	gelozia
なつみ	natsumi
ディスコ	discotecă
ディスコ	discoteca
ディスコ	disco
ブタ	porcilor
ブタ	porcii
ブタ	porci
ブタ	porcine
ブタ	purcel
ブタ	porc
ノーマン	norman
尾翼	coadă
尾翼	coada
退却	retragere
退却	retragerea
大場	oba
悪意	răutăcioase
悪意	răutate
オタク	tocilar
オタク	tocilar
伝導	conductivitate
受け取る	primi
受け取る	primește
アーロン	aaron
アンチ	anti
ベストセラー	bestseller
ピコ	pico
タックル	aborda
ステンレス	inox
ステンレス	inoxidabil
壁画	murală
エンブレム	embleme
エンブレム	emblema
エンブレム	emblemă
素敵	nice
素敵	frumos
思想家	gânditori
ピクセル	pixel
ピクセル	pixeli
コントローラ	controlorii
コントローラ	controlor
たまに	ocazional
外科医	chirurg
外科医	chirurgul
伝送	transmitere
伝送	transmisie
伝送	transmiterea
伝送	transmisiune
木戸	kido
トロイ	troy
トロイ	troia
翔子	shoko
タンカー	cisterna
タンカー	cisternă
気体	gaze
気体	gaz
気体	gazele
気体	gaze
処罰	pedepsi
処罰	pedeapsă
処罰	pedeapsa
ロータス	lotus
キャンセル	anula
キャンセル	anulează
キャンセル	renunță
キャンセル	anulate
キャンセル	anulată
キャンセル	anulat
キャンセル	anulate
キャンセル	anulată
キャンセル	anulat
キャンセル	anularea
キャンセル	anulare
不完全	imperfect
ウィキ	wiki
リスボン	lisabona
リスボン	lisbon
掘削	excavare
掘削	forare
掘削	foraj
ボリビア	bolivian
ボリビア	bolivia
棄却	concedierea
棄却	demiterea
棄却	concediere
幼虫	larvele
幼虫	larve
悪夢	coșmar
悪夢	cosmar
演目	programe
演目	programele
標準化	standardizare
標準化	standardizarea
チェルシー	chelsea
ナンシー	nancy
カタール	qatar
解読	descifra
解読	decodare
ゲイリー	gary
やまと	yamato
出血	sângerare
出血	sângerări
出血	hemoragie
出血	hemoragie
タンゴ	tango
濡れ	ud
濡れ	umed
濡れ	ude
濡れ	umedă
濡れ	udă
ロンド	rondo
キックボクシング	kickboxing
台北市	taipei
諮問	consultarea
諮問	consultare
火事	focul
火事	incendiu
火事	foc
慎太郎	shintaro
正夫	masao
ジュリエット	julieta
ジュリエット	juliet
マクラーレン	mclaren
プファルツ	pfalz
オアシス	oază
オアシス	oaza
赤道	ecuator
クウェート	kuweit
クウェート	kuweitian
クウェート	kuweit
疲労	obositor
疲労	oboseală
疲労	oboseala
疲労	oboseală
疲労	epuizare
疲労	epuizarea
平壌	pyongyang
国々	țări
国々	ţările
国々	țările
国々	ţări
ディー	dee
内訳	detaliere
ジャイアント	gigant
ジャイアント	uriaș
バディ	amice
出願	aplicarea
出願	aplicație
出願	cerere
ウォーレン	warren
銃弾	glonț
銃弾	bullet
妥協	compromis
妥協	compromisuri
妥協	compromisul
ピストン	piston
ピストン	pistonul
鉄拳	tekken
雅美	masami
グラミー	grammy
抗体	anticorpi
抗体	anticorpii
抗体	anticorpi
トモ	tomo
風船	balonul
風船	balon
風船	baloane
おばさん	matusa
リターン	retur
リターン	întoarcere
ユーラシア	eurasiatice
安定性	stabilitate
安定性	stabilitatea
コメディアン	comediant
コメディアン	comici
フェリックス	felix
副官	adjutant
エレクトロニクス	electronica
エレクトロニクス	electronică
エレクトロニクス	electronice
パトロール	patrulă
パトロール	patrula
パトロール	patrulare
クレーター	cratere
クレーター	craterul
クレーター	crater
キャピタル	capitala
キャピタル	capitală
キャピタル	capital
チャット	chat
高句麗	goguryeo
糖尿病	diabetul
糖尿病	diabet
ディズニーランド	disneyland
エルフ	elf
エルフ	elfi
エルフ	elfii
エルフ	elfilor
バーガー	burger
カリウム	potasiu
サバイバル	supraviețuire
サバイバル	supravietuire
シックス	sase
シックス	six
シックス	şase
シックス	șase
蛍光	fluorescente
蛍光	fluorescență
可愛い	drăguță
可愛い	drăguț
可愛い	dragut
可愛い	frumusica
スピリット	spiritul
スピリット	spirit
グアム	guam
側室	concubina
側室	concubine
ルター	luther
ジュリアン	julian
受領	primire
受領	primirea
チャーチル	churchill
ロフト	loft
ロフト	mansarde
湯川	yukawa
及川	oikawa
シャム	siamezi
シャム	sham
帰属	atribuirea
帰属	atribuire
モモ	piersici
モモ	momo
モモ	piersici
モモ	piersica
モモ	piersică
モモ	peach
コンボ	combo
デンバー	denver
感度	sensibilitate
感度	sensibilitatea
大師	daishi
正午	amiază
正午	amiaza
ハント	vânătoare
ハント	hunt
ハント	vânează
ドレスデン	dresda
欠席	absent
欠席	absentă
欠席	absenta
欠席	absența
口座	cont
口座	contul
批准	ratificarea
批准	ratificare
説教	predicile
説教	predici
説教	predica
説教	predică
説教	predici
説教	predica
説教	predică
連想	asociative
フルーツ	fructul
フルーツ	fructe
フルーツ	fructele
フルーツ	fruct
フルーツ	fructe
フルーツ	fructele
著しい	remarcabila
著しい	remarcabile
著しい	remarcabilă
著しい	remarcabil
カウンティ	judetul
カウンティ	comitatul
カウンティ	județul
カウンティ	comitate
返済	rambursare
返済	rambursarea
チャネル	canalele
チャネル	canale
チャネル	canal
チャネル	canalul
チャネル	channel
淳子	junko
尾根	ridge
尾根	creastă
尾根	culmea
尾根	creasta
尾根	culme
ウェスタン	occidental
ウェスタン	vest
ウェスタン	western
スキャン	scanez
スキャン	scanarea
スキャン	scanare
スキャン	scanează
スキャン	scanare
敬意	respectul
敬意	respect
オリエンタル	orientale
オリエンタル	oriental
オリエンタル	orientală
鋭い	sharp
お茶	tea
お茶	ceai
お茶	ceaiul
クローズ	închide
クローズ	inchide
ワープ	warp
正一	shoichi
ダイナマイト	dinamita
ダイナマイト	dinamită
コリンズ	collins
飲む	băut
飲む	bea
飲む	băutură
オークション	licitatie
オークション	licitație
オークション	licitații
ポータブル	portabil
ポータブル	portabile
ポータブル	portabilitate
モンロー	monroe
芥川	akutagawa
トラップ	capcana
トラップ	trap
トラップ	capcană
トラップ	capcane
トラップ	capcanele
同値	echivalența
ローテーション	rotire
ローテーション	rotație
プリズム	prism
プリズム	prisma
フェアリー	zână
フェアリー	zâna
フェアリー	zana
フェアリー	fairey
ポット	potul
ポット	oala
ポット	oală
マッカーサー	macarthur
ハチ	viespea
ハチ	viespe
ハチ	albinele
ハチ	albinelor
ハチ	albine
ハチ	viespi
ミッチェル	mitchell
カルト	cult
カルト	cultul
カルト	sectă
家事	menajera
家事	menaj
消える	dispar
消える	dispărând
消える	dispar
テンション	tensiuni
テンション	tensiune
テンション	tensiunea
個別に	individual
ジャスト	doar
フォーカス	focalizare
ナムコ	namco
分化	diferențiere
ウエスタン	occidental
ウエスタン	vest
ウエスタン	western
ラトビア	letoniei
ラトビア	letonia
ラトビア	letonă
酢酸	acetat
スタンプ	timbru
スタンプ	ștampila
スタンプ	ciot
発令	emitere
発令	emiterea
激戦	fioros
激戦	acerbă
激戦	feroce
おいしい	delicios
おいしい	delicioasă
おいしい	delicios
おいしい	delicioase
停滞	stagnare
停滞	staționare
臼井	usui
スリップ	alunecare
茂雄	shigeo
照射	iradiere
照射	expunere
照射	expunerea
江藤	eto
アーカンソー	arkansas
パッド	pad
板垣	itagaki
マナー	manierele
マナー	maniere
バットマン	batman
相沢	aizawa
裁定	guvernământ
タイル	gresie
タイル	plăci
螺旋	helix
ホフマン	hoffmann
ホフマン	hoffman
ホフマン	hofmann
レジスタ	registre
レジスタ	registrele
レジスタ	registru
レジスタ	înregistrează
レジスタ	inregistrare
ピュア	pură
ピュア	pura
ピュア	pure
ピュア	pur
蒸留	distilarea
蒸留	distilare
蒸留	distilat
蒸留	distilată
フレイ	frey
ミッドフィールダー	mijlocaș
墨田	sumida
ブーツ	boot
ブーツ	cizma
ブーツ	cizmă
ブーツ	cizme
ブーツ	bocanci
ブーツ	ghete
出版物	publicații
出版物	publicare
出版物	publicarea
ヒューズ	hughes
ヒューズ	fitil
問い合わせ	interogare
問い合わせ	anchete
連帯	solidaritate
連帯	solidaritatea
ポーター	porter
帰宅	acasa
帰宅	casă
帰宅	acasă
帰宅	home
千鳥	chidori
メイキング	efectuarea
メイキング	luare
エフェクト	efectele
エフェクト	efecte
エフェクト	efect
エフェクト	efectul
野間	noma
デス	deces
デス	moartea
デス	moarte
バター	untul
バター	unt
教職員	facultatea
教職員	facultate
結核	tuberculoză
結核	tuberculoza
ヨルダン	iordanian
ヨルダン	jordan
ヨルダン	iordania
恵那	ena
コバルト	cobalt
ソフトボール	softball
アルビレックス	albirex
起業	antreprenor
起業	întreprinzător
起業	antreprenoriat
欠陥	defect
欠陥	defect
未完	neterminat
未完	neterminate
未完	neterminată
コブラ	cobra
シスター	sora
シスター	soră
グリル	grill
グリル	grătar
脂肪	grasă
脂肪	grasa
脂肪	grăsime
脂肪	gras
回顧	retrospectivă
回顧	retrospectiv
アーネスト	ernest
眠る	dormi
眠る	somn
天台宗	tendai
植村	uemura
アスレチック	atletic
彼氏	iubit
彼氏	iubitul
エミー	amy
迫害	persecutat
左近	sakon
手数料	comisiei
手数料	comisia
手数料	comisie
手数料	comision
手数料	taxa
手数料	taxă
手数料	onorariu
手数料	comision
手数料	taxe
手数料	comisioane
バドミントン	badminton
ザック	zac
陶器	ceramica
陶器	ceramică
スクリプト	scripturi
スクリプト	scenariul
スクリプト	scenariu
スクリプト	script
トライアングル	triunghi
トライアングル	triunghiul
溶岩	lavă
溶岩	lava
フィニッシュ	termină
フィニッシュ	finalizează
異端	erezie
異端	eretic
異端	eretice
真似	imită
真似	imita
真似	imita
フン	hun
ハス	lotus
メグ	meg
トッド	todd
入浴	scăldat
入浴	baie
入浴	bath
ハング	hung
ハング	spânzurat
ハング	atârnă
流体	fluide
流体	fluid
流体	lichid
流体	lichide
流体	fluide
流体	fluidele
ジュネーヴ	geneva
ハーバート	herbert
お菓子	dulciuri
未完成	neterminat
未完成	neterminate
未完成	neterminată
未完成	incompletă
未完成	incomplet
未完成	incomplete
圭介	keisuke
ブレーメン	bremen
共生	simbiotică
宮澤	miyazawa
チューブ	tub
チューブ	tubul
ヒゲ	bărbi
林業	forestiere
林業	silvicultură
変装	deghizarea
変装	deghizare
変装	deghizată
変装	deghizat
変装	deghizări
祐介	yusuke
軍需	armamentul
軍需	armament
シグナル	semnale
シグナル	semnalele
シグナル	semnal
シグナル	semnalizează
シグナル	semnalul
オリーブ	olive
オリーブ	măsline
面接	interviu
面接	interviul
ダイエット	dietă
ダイエット	dietă
ダイエット	dieta
ダブリン	dublin
信念	credinta
信念	faith
信念	credința
信念	credință
信念	credința
信念	convingerile
信念	convingeri
スチュアート	stuart
ワイヤー	fir
ワイヤー	sârmă
ワイヤー	sarma
ワイヤー	fire
アルブレヒト	albrecht
バレル	butoi
サンティアゴ	santiago
雅人	masato
碑文	inscripţie
ブルターニュ	brittany
審判員	arbitru
審判員	arbitrul
審判員	arbitri
審判員	arbitrii
さゆり	sayuri
スレッド	conversatie
スレッド	conversație
スレッド	fire
スレッド	fir
スレッド	firul
スレッド	conversații
正和	shōwa
麻布	azabu
ドラキュラ	dracula
ルネ	rené
ルネ	rene
ルネ	rené
ルネ	rene
桟橋	dig
桟橋	pier
亜鉛	zinc
グラハム	graham
正博	masahiro
デューク	duce
デューク	ducele
デューク	duke
語彙	vocabular
語彙	vocabularul
コーディネーター	coordonator
ソナー	sonar
充電	încărcare
充電	reîncărcare
充電	reîncărca
グラブ	apuca
グラブ	apucă
バーミンガム	birmingham
マイヤー	meyer
守谷	moriya
リリー	crin
リリー	lily
大工	carpenter
大工	tâmplar
大工	tâmplari
隠岐	oki
チャイ	chai
ワクチン	vaccinurile
ワクチン	vaccinuri
ワクチン	vaccin
ワクチン	vaccinuri
ワクチン	vaccinul
監獄	închisoare
監獄	inchisoare
監獄	inchisoarea
