پُرندر	tjuv
تسجیل	registrering
تسجیل	inskrivning
تسجیل	registreringen
تسحیق	malning
تسحیق	mala
تسخیر	fånga
تسخیر	fängslande
تسدید	förstärkande
تسدید	stärka
تسدید	stärkande
تسدید	förstärkning
تسدید	reformera
تسدید	reformering
تسدید	reform
تسدید	korrigera
تسدید	korrigerar
تسرُّف	erosion
تسطیح	utjämning
تسطیر	skrivande
تسطیر	skrift
تسطیر	skrivning
تسطیر	skriva
تسطیر	skriver
تِسعہ	nine
تِسعہ	nio
تِسعی	nionde
تِسعین	nittio
تِسعین	ninety
تسفُّل	försämrad
تسفُّل	försämring
تسفُّل	försämringar
تسفُّل	hösten
تسفُّل	faller
تسفُّل	fall
تسفُّل	ramla
تسفُّل	höst
تسفُّل	falla
تسفُّل	nedgång
تسکین	eftergifter
تسکین	lindra
تسکین	lätthet
تسکین	bekvämlighet
تسکین	komfort
تسکین	tröst
تسکین	comfort
تسکین	tröst
تسکین	vila
تسکین	eftergifter
تسکین	lindra
تسکین	lätthet
تسکین	bekvämlighet
تسکین	komfort
تسکین	tröst
تسکین	comfort
تسکین	tröst
تسکین	vila
تسکین	belåtenhet
تسکین	tillfredsställelse
تسلسُل	fortsättning
تسلسُل	ordningsföljd
تسلسُل	sekvens
تسلسُل	sekvensen
تسلسُل	serier
تسلسُل	serie
تسلسُل	serien
تسلسُل	följd
تسلُّط	sway
تسلُّط	dominans
تسلُّط	herravälde
تسلّی	bekvämlighet
تسلّی	komfort
تسلّی	tröst
تسلّی	comfort
تسلّی	tröst
تسلّی	belåtenhet
تسلّی	tröst
تسلّی	belåtenhet
تسلّی	tillfredsställelse
تسلیم	hälsning
تسلیم	kapitulera
تسلیم	överlämnande
تسلیم	kapitulation
تسلیم	accepterande
تسلیم	accepterar
تسلیم	hyllning
تسلیم	vördnad
تسلیم	hälsning
تسلیم	kapitulera
تسلیم	överlämnande
تسلیم	kapitulation
تسلیم	accepterande
تسلیم	accepterar
تسلیم	hälsning
تسلیم	hyllning
تسلیم	vördnad
تسلیمات	hälsningar
تسمیہ	namnge
تسوید	skiss
تسوید	skrivande
تسوید	skrift
تسوید	skrivning
تسوید	skriva
تسوید	skriver
تسوید	planerar
تسوید	planen
تسوید	plan
تسوید	planera
تسویف	fördröjning
تسویف	försening
تسویف	förseningar
تسویف	dröjsmål
تسویق	fixering
تسویق	besatthet
تسویق	tvång
تسویل	missvisande
تسویل	vilseledande
تسویل	tigga
تسویل	tigger
تسویل	bedrägeri
تسویل	frågar
تسوِیہ	utjämning
تسوِیہ	justering
تسوِیہ	anpassning
تسوِیہ	arrangemang
تسوِیہ	arrangemanget
تسیُّر	ströva
تسیُّر	tour
تسیُّر	turné
تسیُّر	rundtur
تسیُّر	vandrande
تسیُّر	vandra
تسییح	smälter
تسییح	smältning
تسییح	smälta
تسییح	upplösning
تسییر	förvisning
تشابُہ	likhet
تشابُہ	likriktning
تشابُہ	likhet
تشابُہ	likheten
تشاغُب	tumult
تشاغُب	propaganda
تشبُّہ	likhet
تشبُّہ	likheten
تشبیک	vrida
تشبیہہ	jämförelsen
تشبیہہ	jämförelse
تشبیہہ	jämförelsen
تشبیہہ	jämförelse
تشبیہہ	simile
تشتُّت	förvirring
تشتُّت	oordning
تشتُّت	störning
تشتری	tefat
تشجیر	plantage
تشخُّص	identifiera
تشخُّص	identifiering
تشخُّص	identifikation
تشخُّص	personlighet
تشخُّص	personligheten
تشخُّص	identitet
تشخُّص	diskriminering
تشخُّص	anslag
تشخیص	utvärdering
تشخیص	bedömning
تشخیص	fastställande
تشخیص	bestämning
تشخیص	beslutsamhet
تشخیص	bestämdhet
تشخیص	bedömning
تشخیص	diagnos
تشخیص	diagnoser
تشخیص	diagnostik
تشخیص	utvärdering
تشخیص	bedömning
تشخیص	bedömning
تشخیص	utvärdering
تشخیص	fastställande
تشخیص	bestämning
تشخیص	beslutsamhet
تشخیص	bestämdhet
تشخیص	bedömning
تشخیص	diagnos
تشخیص	diagnoser
تشخیص	diagnostik
تشدُّد	förtryck
تشدُّد	intensitet
تشدُّد	stränghet
تشدُّد	svårighetsgrad
تشدُّد	kraft
تشدُّد	force
تشدُّد	tvinga
تشدُّد	våld
تشرُّب	absorption
تشرُّب	absorptionen
تشرُّف	ära
تشرُّف	heder
تشریح	detaljer
تشریح	kommentar
تشریح	förklaring
تشریح	förklaringar
تشریح	exposition
تشریح	exegetik
تشریح	detaljer
تشریح	kommentar
تشریح	förklaring
تشریح	förklaringar
تشریح	exposition
تشریحی	detaljerade
تشریحی	detaljerat
تشریحی	detaljerad
تشریحی	utförlig
تشریحی	anatomiska
تشریحی	förklarande
تشریع	sharia
تشعُّب	gruppering
تشعُّب	gruppera
تشعیث	förvirring
تشعیث	dispersion
تشعیث	spridning
تشعیث	spridning
تشفُّع	förböner
تشفُّع	rekommendationer
تشفُّع	rekommendation
تشفّی	tröst
تشفّی	belåtenhet
تشفّی	tillfredsställelse
تشقیق	fission
تشقیق	analyser
تشقیق	analys
تشکُّر	tack
تشکُّک	skepsis
تشکُّک	misstankar
تشکُّک	misstänksamhet
تشکُّک	misstanke
تشکُّک	tvekan
تشکُّک	tvivel
تشکُّک	tvivlar
تشکیل	bildande
تشکیل	formation
تشکیل	bildning
تشکیل	bildar
تشکیل	bildas
تشکیل	building
تشکیل	byggnad
تشکیل	bygga
تشکیل	formar
تشکیل	forma
تشکیل	utforma
تشکیل	utformningen
تِشنا	håna
تِشنا	förbannelse
تشنُّج	kramper
تشنُّج	oordning
تشنُّج	störning
تشنُّج	vrida
تشنُّج	kramper
تِشنگی	längtan
تِشنگی	längtar
تِشنگی	frestelser
تِشنگی	frestelse
تِشنگی	törst
تِشنگی	lust
تِشنگی	önskan
تِشنگی	åtrå
تِشنگی	längtan
تِشنہ	längtan
تِشنہ	längtar
تِشنہ	törstig
تشنیع	håna
تشوُّہ	missbildning
تشویش	gripande
تشویش	ångest
تشویش	oro
تشویش	omtanke
تشویش	gripande
تشویش	ångest
تشویق	uppmuntran
تشویق	uppmuntran
تشویق	övertalning
تشویق	övertala
تشہیر	vanära
تشہیر	vanära
تشہیر	skam
تشہیر	vanära
تشہیر	vanära
تشہیر	skam
تشہیر	publicitet
تشہیر	offentlighet
تشیُّخ	skryter
تشیُّن	värdighet
تشیُّن	elegans
تصادُم	sammanstötning
تصادُم	kollision
تصادُم	krock
تصادُم	konflikten
تصادُم	konflikter
تصادُم	konflikt
تصادُم	clash
تصادُم	krock
تصادُم	gräla
تصادُم	gräl
تصاریف	rotationer
تصاعُد	stigande
تصانیف	skrifter
تصانیف	böcker
تصاویر	tavlor
تصاویر	pictures
تصاویر	bilder
تصحیح	rättelser
تصحیح	rättelse
تصحیح	korrigering
تصحیح	rättelse
تصدُّق	uppoffring
تصدُّق	offra
تصدُّق	uppoffringar
تصدُّق	offrar
تصدُّق	offer
تصدیع	besvär
تصدیع	problem
تصدیع	trubbel
تصدیع	huvudvärk
تصدیع	misär
تصدیع	elände
تصدیع	smärta
تصدیع	pain
تصدیع	smärtor
تصدیع	värk
تصدیعہ	besvär
تصدیعہ	olägenheter
تصدیعہ	olägenhet
تصدیعہ	besvär
تصدیعہ	problem
تصدیعہ	trubbel
تصدیعہ	irritation
تصدیعہ	huvudvärk
تصدیق	bekräftelse
تصدیق	autentisering
تصدیق	verifiering
تصدیق	premiss
تصدیق	intyg
تصدیق	bekräftelse
تصدیق	bekräftelse
تصدیق	autentisering
تصدیق	verifiering
تصدیق	verifiering
تصدیق	verifikation
تصدیق	premiss
تصدیق	intyg
تصدیق	certifiering
تصدیق	intyg
تصرُّف	kostnader
تصرُّف	utgifter
تصرُّف	utlägg
تصرُّف	herravälde
تصرُّف	ändra
تصرُّف	byt
تصرُّف	ändring
تصرُّف	förändring
تصرُّف	byta
تصرُّف	sway
تصرُّف	management
تصرُّف	ledning
تصرُّف	hantering
تصرُّف	förvaltning
تصرُّف	använda
تصرُّف	använd
تصرُّف	användning
تصرُّف	utgifter
تصرُّف	utgifterna
تصرُّف	innehav
تصرُّف	besittning
تصرُّف	omhändertagande
تصرُّف	besittning
تصریح	detalj
تصریح	förklaring
تصریح	förklaringar
تصریح	klargörande
تصریح	förtydligande
تصریح	berättarröst
تصریف	konvertering
تصریف	omställning
تصریف	omvandling
تصریف	ombyggnad
تصعید	bestigning
تصعید	uppstigning
تصعید	uppfostra
تصعید	höjning
تصعید	höjd
تصعید	förhöjning
تصفُّح	inspektioner
تصفُّح	inspektion
تصفُّح	besiktning
تصفُّح	undersökningen
تصفُّح	utredning
تصفُّح	undersökning
تصفُّح	granskning
تصفُّح	prövning
تصفُّح	undersökning
تصفیق	klappar
تصفیہ	beslutet
تصفیہ	beslut
تصفیہ	rening
تصفیہ	försoning
تصفیہ	närmande
تصفیہ	justering
تصفیہ	anpassning
تصفیہ	omhändertagande
تصلُّب	hårdhet
تصلیب	korsfästelse
تصلیف	skryter
تصلیف	skryta
تصلیف	skryter
تصمیم	fastställande
تصمیم	bestämning
تصمیم	beslutsamhet
تصمیم	bestämdhet
تصمیم	förstärkande
تصمیم	stärka
تصمیم	stärkande
تصمیم	förstärkning
تصمیم	lösa
تصنُّع	förfalskning
تصنُّع	hyckleri
تصنیف	bok
تصنیف	boka
تصنیف	book
تصنیف	artikeln
تصنیف	artikel
تصوُّر	uppfattning
تصوُّر	befruktning
تصوُّر	tyckte
تصوُّر	trodde
تصوُّر	tänkte
تصوُّر	begreppet
تصوُّر	begrepp
تصوُّر	koncept
تصوُّر	konceptet
تصوُّر	idé
تصوُّر	flott
تصوُّر	eftertanke
تصوُّر	reflektion
تصوُّر	spegelbild
تصوُّر	term
تصوُّر	termen
تصوُّر	fantasi
تصوُّر	fantasin
تصوُّر	hänsyn
تصوُّر	beaktande
تصوُّر	övervägande
تصوُّر	kontemplation
تصوُّریّت	idealism
تصوُّف	sufism
تصویب	bekräftelse
تصویب	godkännande
تصویب	godkännandet
تصویر	photo
تصویر	foto
تصویر	dragning
تصویر	teckning
تصویر	ritning
تصویر	rita
تصویر	ritar
تصویر	stående
تصویر	porträtt
تصویر	tavla
تصویر	målar
تصویر	målning
تصویر	avbild
تصویر	bilden
تصویر	image
تصویر	bild
تصویر	fotografera
تصویر	foto
تصویر	fotografi
تصویر	fota
تصویر	bilden
تصویر	bild
تصویر	photo
تصویر	foto
تصویر	likhet
تصویر	dragning
تصویر	teckning
تصویر	ritning
تصویر	rita
تصویر	ritar
تصویر	stående
تصویر	porträtt
تصویر	tavla
تصویر	målar
تصویر	målning
تصویر	avbild
تصویر	bilden
تصویر	image
تصویر	bild
تصویر	fotografera
تصویر	foto
تصویر	fotografi
تصویر	fota
تصویر	bilden
تصویر	bild
تصوین	stabilitet
تصوین	beskydd
تصوین	skydd
تصوین	hållfasthet
تصوین	styrka
تضاد	kontrasten
تضاد	kontrast
تضاد	inkonsekvens
تضاد	motsägelser
تضاد	motsägelse
تضاد	kontrasten
تضاد	kontrast
تضاد	inkonsekvens
تضاد	motstånd
تضاد	oppositionen
تضاد	invändning
تضاد	opposition
تضارُب	clash
تضارُب	krock
تضاعُف	dubblering
تضاعُف	fördubbling
تضاعُف	öka
تضاعُف	ökning
تضاعُف	höjning
تضحیک	hånar
تضحیک	hånar
تضحیکی	löjlig
تضحیکی	löjligt
تضرُّع	ödmjukhet
تضعیف	dubblering
تضعیف	fördubbling
تضعیف	svaghet
تضلیل	perversion
تضلیل	missvisande
تضلیل	vilseledande
تضمید	smörjelse
تضمین	inkludering
تضمین	integration
تضیع	avfall
تطابُق	anpassning
تطابُق	överensstämmelse
تطابُق	korrespondens
تطاوُل	längden
تطاوُل	längd
تطاوُل	tyranni
تطبُّق	stratifiering
تطبیق	jämförelsen
تطبیق	jämförelse
تطبیق	överensstämmelse
تطعیم	vaccination
تطعیم	vaccinering
تطعیم	ympning
تطویل	förlänger
تطویل	förlänger
تطہیر	rensning
تطہیر	helgelse
تطہیر	rening
تطہیر	rensning
تظاہُر	samarbete
تظلّم	förtryck
تظلّم	klagomål
تظلّم	orättvisa
تظلّم	orättvisor
تظلیل	eftertanke
تظلیل	reflektion
تظلیل	spegelbild
تظلیل	skugga
تظلیل	shadow
تظلیل	skuggan
تظہیر	support
تظہیر	stöd
تظہیر	stötta
تظہیر	stödja
تظہیر	uppbackning
تظہیر	backar
تعارض	konfrontationer
تعارض	konfrontation
تعارض	tävling
تعارض	konkurrens
تعارض	inkonsekvens
تعارض	motstånd
تعارض	oppositionen
تعارض	invändning
تعارض	opposition
تعارض	gräla
تعارض	motsägelser
تعارض	motsägelse
تعارف	muta
تعارف	introduktion
تعارف	inledning
تعارف	införande
تعارف	införsel
تعاقب	följer
تعاقب	följer
تعاقب	jaga
تعاقب	chase
تعاکُس	eko
تعاکُس	ekar
تعاکُس	echo
تعاکُس	reaktion
تعاکُس	reaktioner
تعاکُس	återgång
تعامُل	samspel
تعامُل	interaktion
تعامُل	växelverkan
تعامُل	samverkan
تعامُّل	verkan
تعامُّل	effekten
تعامُّل	effekt
تعاوُن	bistånd
تعاوُن	stöd
تعاوُن	assistans
تعاوُن	samarbete
تعاہُد	kontraktet
تعاہُد	kontrakt
تعاہُد	förbund
تعاہُد	förbundet
تعب	ansträngning
تعب	utmattning
تعب	trötthet
تعب	arbetsmarknad
تعب	labour
تعب	arbetarpartiet
تعب	arbetskraft
تعب	besvär
تعب	problem
تعب	trubbel
تعب	lidande
تعب	lidanden
تعب	sorgen
تعب	sorg
تعب	sorg
تعبُّد	dyrka
تعبُّد	gudstjänst
تعبُّد	tillbedjan
تعبُّد	tillbe
تعبُّد	dyrkan
تعبیر	förklaring
تعبیر	förklaringar
تعبیہ	arrangemang
تعبیہ	arrangemanget
تعجبُّ	överraskad
تعجبُّ	överraskning
تعجبُّ	överraska
تعجبُّ	undrar
تعجبُّ	undra
تعجبُّ	wonder
تعجبُّ	förvåning
تعجبُّ	häpnad
تعجیل	skynda
تعجیل	expeditionen
تعجیل	expedition
تعجیل	hast
تعجیل	brådska
تعجیلی	telegram
تعداد	tal
تعداد	antal
تعداد	nummer
تعداد	summan
تعداد	sum
تعداد	summa
تعداد	hållfasthet
تعداد	styrka
تعداد	belopp
تعداد	mängd
تعداد	beräkning
تعداد	räkning
تعداد	uppräkning
تعدُّد	frekvensen
تعدُّد	frekvens
تعدّی	förtryck
تعدّی	orättvisa
تعدّی	orättvisor
تعدّی	tyranni
تعدّی	utpressning
تعدّی	kraft
تعدّی	force
تعدّی	tvinga
تعدّی	grymhet
تعدّی	våld
تعدید	villighet
تعدید	räknar
تعدید	räkna
تعدیل	motvikt
تعدیل	justering
تعدیل	anpassning
تعدیل	utjämning
تعدیل	motvikt
تعدیل	justering
تعدیل	anpassning
تعدیل	utjämning
تعدیہ	infektioner
تعدیہ	infektion
تعذُّر	vädjan
تعذُّر	ursäkta
تعذُّر	ursäkten
تعذُّر	ursäkt
تعذُّر	ånger
تعذُّر	ångrar
تعذُّر	ångra
تعذُّر	beklagar
تعذیب	plågar
تعرُّض	skillnad
تعرُّض	skillnaden
تعرُّض	störningar
تعرُّض	störning
تعرُّض	interferens
تعرُّض	inblandning
تعرُّض	motstånd
تعرُّض	oppositionen
تعرُّض	invändning
تعرُّض	opposition
تعرُّف	erkännande
تعرُّف	erkännanden
تعرُّف	introduktion
تعرُّف	inledning
تعرُّف	införande
تعرُّف	införsel
تعریج	krökning
تعریض	ledtråd
تعریض	tips
تعریض	vink
تعریض	antydan
تعریض	sarkasm
تعریف	beskrivning
تعریف	definition
تعریف	definitionen
تعریف	förklaring
تعریف	förklaringar
تعریف	lovord
تعریف	beskrivning
تعریف	definition
تعریف	definitionen
تعریف	förklaring
تعریف	förklaringar
تعریف	lovord
تعریف	beundran
تعریف	lovsång
تعریف	beröm
تعریف	prisa
تعریف	lovord
تعریہ	exponeringen
تعریہ	exponering
تعریہ	avslöjande
تعریہ	naket
تعریہ	nakenhet
تعزیت	sorg
تعزیت	sörjer
تعزیت	sörjande
تعزیت	sorg
تعزیت	sörjer
تعزیت	sörjande
تعزیر	bestraffning
تعزیر	straff
تعزیر	misstroende
تعزیر	misstroendevotum
تعزیر	bestraffning
تعزیر	straff
تعزیر	påföljd
تعزیر	straff
تعزیر	misstroende
تعزیر	misstroendevotum
تعزیل	nedfall
تعزیل	deposition
تعزیل	vittnesmål
تعزیل	segregation
تعسُّر	svårighet
تعسُّر	svårigheter
تعسُّر	svårighetsgrad
تعسُّر	fattigdom
تعسُّر	fattigdomen
تعسُّف	perversion
تعشُّق	kärlek
تعشُّق	älska
تعشُّق	love
تعشُّق	älskar
تعشُّق	lust
تعشُّق	önskan
تعشُّق	åtrå
تعشُّق	längtan
تعشُّق	längtan
تعشُّق	längtar
تعشُّق	önskan
تعشُّق	önskar
تعشُّق	önska
تعشُّق	wish
تعشُّق	ömhet
تعشُّق	tillgivenhet
تعصُّب	fördomar
تعصُّب	partisk
تعصُّب	partiskhet
تعطّر	arom
تعطّر	doft
تعطّر	parfymer
تعطّر	doft
تعطّف	ynnest
تعطّف	gynna
تعطّف	vänlighet
تعطّل	dödläge
تعطّل	gudstjänst
تعطّل	tjänsten
تعطّل	service
تعطّل	tjänst
تعطّل	uppskjutande
تعطّل	fördröjning
تعطّل	försening
تعطّل	förseningar
تعطّل	dröjsmål
