que	bahawa
rurales	pedalaman
situaciones	situasi
permitir	membenarkan
permitir	benarkan
permitir	membenarkan
permitir	permit
genérico	generik
samuel	samuel
modernos	moden
porcentaje	peratus
porcentaje	peratus
porcentaje	peratusan
mata	membunuh
mata	kill
mata	bunuh
mata	tewaskan
mata	mata
uniforme	uniform
uniforme	seragam
uniforme	sekata
uniforme	uniform
satélite	satelit
aventura	kembara
aventura	adventure
aventura	cabaran
aventura	pengembaraan
compone	gubah
brazo	lengan
brazo	lengan
sal	garam
sal	sal
body	body
body	bodi
body	badan
borrar	delete
ruinas	runtuhan
observar	observe
núm	num
parecido	serupa
parecido	seiras
parecido	kemiripan
parecido	persamaan
aceite	minyak
playstation	playstation
giovanni	giovanni
jaén	jaén
eliminado	dipadam
eliminado	terpadam
eliminado	tersisih
eliminado	dibuang
eliminado	dikeluarkan
microsoft	microsoft
ariel	ariel
sant	sant
regla	pembaris
regla	penguasa
regla	peraturan
regla	rule
douglas	douglas
tumba	pusara
tumba	makam
tumba	kubur
tumba	kubur
empleado	pekerja
empleado	kerani
cuidado	careful
cuidado	peduli
cuidado	care
belgrano	belgrano
bulgaria	bulgaria
sun	ahd
sun	sun
sun	matahari
sun	mentari
alias	alias
alias	alias
alias	aka
alias	alias
kevin	kevin
venezolano	venezuela
ideal	ideal
alrededores	sekitarnya
alrededores	persekitaran
previa	prior
previa	pratonton
mecanismo	mekanisme
wrestling	gusti
atp	atp
rocas	batu
rocas	rock
rocas	batuan
rocas	rocks
trama	plot
renacimiento	renaissance
renacimiento	kebangkitan
dama	lady
diputación	diputación
dificultades	kesukaran
dificultades	kesukaran
daño	harm
daño	kemudaratan
daño	mudarat
daño	kerosakan
seguidores	pengikut
seguidores	penyokong
argumentos	hujah
mauricio	mauritius
mauricio	mauricio
mauricio	maurice
inversión	inversion
inversión	melabur
inversión	pelaburan
asociaciones	persatuan
wikiproyecto	wikiproject
andré	andre
andré	andré
flujo	fluks
flujo	flow
flujo	aliran
eva	eva
eva	hawa
eva	eve
italianos	itali
adquirió	didapat
adquirió	diperoleh
adquirió	diperolehi
conceptos	konsep
east	timur
placa	plate
placa	lempeng
placa	plat
placa	piring
placa	lencana
placa	plak
mtv	mtv
rosas	roses
rosas	mawar
rosas	rosas
logrado	dicapai
logrado	diuruskan
logrado	dicapai
psicología	psikologi
municipalidad	munisipaliti
municipalidad	perbandaran
indígena	peribumi
criterio	kriteria
criterio	kriteria
fiscal	fiskal
fiscal	pendakwa
hoja	dedaun
hoja	daun
hoja	blade
hoja	bilah
hoja	helaian
cuadrados	petak
rose	rose
aprendizaje	berguru
aprendizaje	pembelajaran
aprendizaje	learning
grabar	merekod
grabar	rakaman
grabar	merakam
grabar	rakam
grabar	rekod
sexta	keenam
blog	blog
relato	taie
relato	kisah
relato	dongeng
onda	ombak
onda	lambai
onda	wave
onda	gelombang
capaces	berkebolehan
capaces	mampu
interesante	menarik
abc	abc
reformas	pembaharuan
reformas	reformasi
reformas	renovasi
esposo	suaminya
esposo	suami
fenner	fenner
gray	kelabu
variantes	variasi
luisa	lois
luisa	louise
representar	represent
representar	mewakili
representar	mewakili
publicados	dikirim
publicados	disiarkan
publicados	diterbitkan
creando	mencipta
respeto	hormat
respeto	respect
correo	courier
correo	mail
correo	emel
correo	email
destinado	ditakdirkan
eliminación	penyingkiran
eliminación	pembuangan
eliminación	pelupusan
eliminación	pembuangan
eliminación	penyingkiran
símbolos	simbol
cerámica	tembikar
cerámica	ceramic
cerámica	seramik
cerámica	seramik
delgado	delgado
delgado	slim
delgado	ramping
delgado	nipis
delgado	ramping
asentamiento	penyelesaian
guadalupe	guadalupe
guadalupe	guadeloupe
variable	pembolehubah
tecnologías	teknologi
abre	open
abre	dibuka
griegos	greek
griegos	yunani
caracteres	aksara
caracteres	watak
grabaciones	rakaman
petróleo	minyak
petróleo	petroleum
intercambio	pertukaran
intercambio	pertukaran
intercambio	exchange
intercambio	swap
aviso	notis
aviso	perasan
aviso	amaran
aviso	warning
psoe	psoe
absoluta	mutlak
dónde	mana
vendido	jual
vendido	sold
vendido	terjual
unirse	join
unirse	menyertai
famosos	famous
famosos	selebriti
famosos	celebrity
famosos	selebriti
duro	kasar
duro	susah
duro	hard
duro	keras
duro	tough
arizona	arizona
cristianismo	kristian
huevos	telor
huevos	telur
dibujo	melukis
dibujo	lukisan
frío	sejukkan
frío	sejuk
concreto	konkrit
decisiones	keputusan
emplea	pekerjanya
tango	tango
patio	ela
patio	yard
conocimientos	ilmu
conocimientos	pengetahuan
angel	bidadari
angel	malaikat
angel	angel
administrativo	clerical
añadir	menambahkan
añadir	menambah
añadir	add
dúo	duet
dúo	duo
adam	adam
brillante	cemerlang
brillante	terang
brillante	cerah
brillante	berkilat
brillante	shining
reconocida	diakui
reconocida	dikenali
reconocida	diakui
reconocida	diiktiraf
reconocida	diiktiraf
reconocida	dikenalpasti
anotó	menjaringkan
mide	sukatan
mide	ukur
mide	mengukur
leche	susu
leche	milk
nápoles	napoli
sociedades	masyarakat
pagar	bayar
soldado	soldier
soldado	perajurit
soldado	askar
soldado	terpatri
pleno	plenum
pleno	plenary
teorías	teori
jose	jose
jose	josé
jose	kenneth
jose	daud
jose	david
puertos	pelabuhan
puertos	port
puertos	marinas
puertos	pelabuhan
puertos	port
cincuenta	fifty
salta	jump
salta	lompat
salta	langkau
salta	jumps
salta	salta
ribera	ribera
ribera	riverside
almería	almería
almería	almeria
croacia	croatia
croacia	croatia
tormenta	ribut
tormenta	storm
transformación	pemprosesan
transformación	transformasi
transformación	perubahannya
francis	francis
deportista	atlet
deportista	atlit
deportista	olahragawan
genera	menjana
genera	jana
genera	menjana
cáceres	cáceres
rebeldes	pemberontak
visitantes	pelawat
visitantes	pelawat
colo	colo
cabrera	cabrera
ropa	pakaian
ropa	pakaian
ropa	pakaian
ropa	baju
propuesto	dicadangkan
propuesto	dicadang
máquinas	mesin
máquinas	jentera
máquinas	mesin
acabar	selesaikan
acabar	finish
soledad	kesepian
soledad	kesunyian
soledad	sepi
soledad	sunyi
soledad	soledad
localizado	bertempat
tiendas	belanja
tiendas	shopping
tiendas	kedai
tiendas	kedai
premier	premier
cuello	leher
cuello	leher
cuello	kerah
cuello	collar
cuello	kolar
nick	gelaran
propuestas	dicadangkan
propuestas	dicadang
orientales	oriental
orientales	timur
asalto	serangan
científicas	saintifik
científicas	saintis
procesión	perarakan
democrático	demokratik
compromiso	penglibatan
compromiso	kompromi
compromiso	berkompromi
compromiso	komitmen
compromiso	commitment
palacios	palacios
consecuencias	implikasi
consecuencias	akibatnya
mateo	matthew
mateo	mateo
abuelo	atok
abuelo	datuk
abuelo	atuk
abuelo	datuk
propuso	dicadangkan
propuso	dicadang
quizá	mungkin
quizá	perhaps
quizá	barangkali
quizá	mungkin
quizá	maybe
núñez	nunez
núñez	nuñez
núñez	núñez
novia	girlfriend
novia	pengantin
enfrentó	dihadapi
utilización	penggunaan
utilización	kegunaan
utilización	guna
filas	peringkat
anexo	annex
heridos	cedera
heridos	injured
heridos	terluka
heridos	kecederaan
activos	active
activos	aktif
activos	aset
activos	aset
viva	viva
viva	live
viva	alive
quince	quince
quince	fifteen
minerales	mineral
minerales	mineral
minerales	galian
miedo	menakutkan
miedo	ketakutan
miedo	fear
vapor	wap
vapor	stim
vapor	kukus
nazi	nazi
comenzar	begin
comenzar	mulakan
servir	berkhidmat
death	kematian
death	death
death	maut
death	ajal
stephen	stephen
alimentación	makanan
alimentación	suapan
navidad	krismas
navidad	xmas
promover	menggalakkan
promover	mempromosi
aprobación	approval
aprobación	kelulusan
aprobación	persetujuan
intelectual	intelektual
luchar	lawan
luchar	berlawan
luchar	bergaduh
luchar	fight
traslado	pemindahan
traslado	relocation
navegación	pelayaran
navegación	belayar
navegación	pelayaran
navegación	melayari
navegación	navigasi
pertenecen	belong
desaparición	hilangnya
desaparición	menghilang
resolver	lerai
resolver	solve
andrew	andrew
cuentas	manik
cuentas	beads
cuentas	akaun
desaparecidos	menghilang
desaparecidos	hilang
lluvia	hujan
interno	intern
interno	magang
interno	dalaman
tradiciones	tradisi
tradiciones	tradisi
académicos	akademik
académicos	ulama
industriales	industri
industriales	industrial
industriales	perindustrian
dispositivos	peranti
dispositivos	peranti
creciente	berkembang
creciente	membesar
creciente	meningkat
marcador	marker
marcador	penanda
marcador	scoreboard
celebrado	diraikan
crucero	cruiser
crucero	pelayaran
crucero	cruise
apariciones	penampilan
pesos	timbang
pesos	peso
videos	video
directora	pengarah
indias	hindia
road	jalan
road	road
coste	kos
coste	kos
realizando	tampil
polo	polo
polo	kutub
polo	pole
polo	galah
polo	tiang
sporting	sporting
nebraska	nebraska
medias	stoking
medias	stokin
medias	socks
proteínas	protein
proteínas	protein
eurovisión	eurovision
fundadores	pengasas
fundadores	mengasaskan
fundadores	pengasas
maya	maya
bruce	bruce
coruña	coruña
depresión	kemurungan
depresión	depression
firmado	ditandatangan
firmado	ditandatangani
clientes	pelanggan
clientes	customers
clientes	pelanggan
clientes	klien
clientes	client
clientes	klien
barra	barra
barra	bar
destruir	memusnahkan
destruir	musnahkan
mente	mind
mente	minda
limitada	limited
limitada	terhad
tus	tus
tus	your
relatos	cerita
relatos	tales
relatos	akaun
sesión	sesi
sesión	sessi
protagonistas	dibintangi
tribus	suku
cientos	beratus
cientos	ratusan
siglas	akronim
siglas	singkatan
teclados	keyboard
teclados	keyboard
union	union
union	kesatuan
union	penyatuan
meridional	selatan
invitados	dijemput
invitados	tetamu
invitados	tetamu
carbono	carbon
carbono	karbon
históricas	bersejarah
históricas	bersejarah
históricas	sejarah
johnny	johnny
sony	sony
wild	liar
plazas	tempat
plazas	petak
leonardo	leonardo
prefectura	prefectural
prefectura	prefectures
específicamente	khususnya
occidentales	barat
occidentales	western
techo	atap
techo	bumbung
implica	melibatkan
doctorado	kedoktoran
doctorado	phd
comando	arahan
comando	perintah
comando	komando
jimmy	jimmy
incendio	api
incendio	pembakaran
intentos	cubaan
intentos	percubaan
cae	terjun
cae	falls
hitler	hitler
cuestiones	soalan
cuestiones	pertanyaan
cuestiones	persoalan
cuestiones	isu
marta	marta
marta	marten
marta	martha
costumbres	suai
costumbres	kastam
riqueza	kekayaan
riqueza	kekayaan
altar	altar
triple	triple
hogares	homes
infraestructura	infrastruktur
dispositivo	peranti
frutos	berbuah
frutos	buah
frutos	buah
frutos	fruits
josep	josep
song	lagu
song	song
solicitud	aturcara
solicitud	aplikasi
solicitud	request
solicitud	pinta
solicitud	permintaan
silla	kerusi
silla	pelana
silla	saddle
inauguró	dilantik
informática	informatics
informática	komputer
informática	komputer
informática	pengkomputeran
fronteras	sempadan
fronteras	sempadan
bartolomé	bartolomé
bartolomé	bartholomew
construcciones	construction
construcciones	pembinaan
construcciones	binaan
construcciones	bangunan
maíz	jagung
maíz	jagung
emmy	emmy
johann	johann
system	system
system	sistem
gato	cat
gato	kucing
azúcar	gula
sueco	sweden
albacete	albacete
millón	juta
millón	million
defunción	kematian
defunción	death
defunción	maut
defunción	ajal
lesión	kecederaan
lesión	lesion
sonidos	bunyi
atlanta	atlanta
nobel	nobel
friedrich	friedrich
individuo	individu
individuo	followers
siente	feel
siente	merasa
siente	rasai
siente	terasa
dividido	dibagi
dividido	dibahagikan
dividido	dibahagi
giro	twist
giro	pintal
giro	giro
alcalá	alcalá
men	men
medallistas	medalists
trece	trece
trece	thirteen
crimen	jenayah
correcto	kanan
correcto	kan
correcto	betulkan
correcto	betul
esclavos	budak
esclavos	budak
comics	komik
aguilar	aguilar
vuelos	penerbangan
ayudó	dibantu
abrir	open
abrir	pembukaan
abrir	opening
largos	panjang
largos	long
valparaíso	valparaíso
valparaíso	valparaiso
inmediato	segera
interpreta	tafsir
aparentemente	rupanya
trujillo	trujillo
band	band
band	kugiran
procedimiento	procedure
procedimiento	prosedur
album	album
automóviles	cars
automóviles	kereta
automóviles	kenderaan
automóviles	jalanraya
periodismo	kewartawanan
sábado	sabtu
cuartel	berek
cuartel	barak
cuartel	markas
héroes	heroes
héroes	pahlawan
héroes	wira
network	rangkaian
network	network
elizabeth	elizabeth
perspectiva	outlook
perspectiva	perspektif
perspectiva	perspektif
cuevas	gua
cuevas	caves
cuevas	cuevas
suprema	supreme
decoración	hiasan
decoración	menghias
decoración	hiasan
hijas	daughters
julián	julian
julián	julián
paraná	paraná
gama	julat
gama	gamut
gama	gama
gama	gamma
gama	gama
inc	inc
foro	forum
copia	menyalin
copia	copy
copia	salin
copia	salinan
copia	salinan
copia	menyalin
copia	penyalinan
muros	tembok
muros	dinding
articulo	artikel
sands	sands
europeas	eropah
lógica	logikal
lógica	logik
lógica	logik
soto	soto
segura	aman
segura	amani
segura	secure
segura	segura
cuarenta	forties
costo	kos
costo	kos
extinción	kepupusan
típico	khas
nativos	tabii
conferencias	ceramah
conferencias	persidangan
ajedrez	catur
ajedrez	chess
habitación	bilik
habitación	room
habitación	bilik
habitación	room
señales	isyarat
tensión	ketegangan
tensión	voltan
cesar	cesar
cesar	caesar
conciencia	nurani
conciencia	kesedaran
conciencia	kesedaran
seminario	seminary
seminario	seminar
juárez	juarez
juárez	juarez
técnicos	teknikal
técnicos	juruteknik
palmas	palmas
palmas	kurma
vidas	nyawa
vidas	lives
órganos	organ
órganos	jasad
órganos	mayat
órganos	organ
cobertura	coverage
cobertura	liputan
jefes	bos
gusta	suka
gusta	likes
entradas	tiket
entradas	ticket
entradas	penyertaan
pelo	hair
pelo	rambut
estatus	status
monterrey	monterrey
monterrey	monterey
miller	miller
contemporáneo	kontemporari
turístico	pelancong
turístico	tourist
turístico	touristic
seco	kering
howard	howard
lisa	lisa
huracán	taufan
cumbre	summit
cumbre	kemuncak
mexicanos	mexico
residentes	resident
residentes	penghuni
residentes	penduduk
ofreció	ditawarkan
patrick	patrick
conservador	tory
conservador	kurator
conservador	konservatif
rueda	roda
rueda	wheel
rueda	rueda
raión	raion
completar	melengkapkan
completar	complete
completar	lengkap
pacto	dalilnya
pacto	compact
pacto	padat
pacto	pakatan
llamar	call
llamar	menelefon
llamar	memanggil
llamar	calling
contribuciones	sumbangan
opiniones	semakan
opiniones	pendapat
segovia	segovia
brazos	lengan
moore	moore
consejero	penasihat
consejero	kaunselor
consejero	penasihat
consejero	advisor
consejero	kaunselor
cámaras	kamera
cámaras	camera
cámaras	kamera
website	website
interpretar	mentafsir
interpretar	tafsir
isidro	isidro
off	off
off	dimatikan
documentación	dokumentasi
documentación	dokumen
documentación	dokument
autopista	motorway
autopista	lebuhraya
autopista	expressway
autopista	lebuhraya
autopista	highway
arts	seni
arts	kesenian
parcial	biased
parcial	bias
parcial	separa
parcial	sebahagian
parcial	partial
clan	clan
clan	suku
clan	puak
incluidos	disertakan
incluidos	termasuk
incluidos	termasuk
séptimo	ketujuh
juniors	juniors
historial	sejarah
billy	billy
impuestos	taxation
impuestos	cukai
impuestos	cukai
reloj	watch
reloj	tonton
reloj	jam
delta	delta
pardo	pardo
singles	single
extremadura	extremadura
intensidad	keamatan
toronto	toronto
definir	mentakrifkan
definir	mentakrif
definir	takrif
liberales	liberals
liberales	liberal
gabinete	kabinet
fray	fray
villas	villas
equilibrio	imbangan
equilibrio	baki
equilibrio	menyeimbangkan
equilibrio	balancing
equilibrio	keseimbangan
esquina	corner
esquina	selekoh
esquina	sudut
esquina	bucu
allen	allen
recuerdo	cenderamata
recuerdo	souvenir
recuerdo	cenderahati
recuerdo	ingatan
recuerdo	memory
japoneses	jepun
inmigrantes	migran
inmigrantes	pendatang
inmigrantes	pendatang
pared	wall
pared	dinding
henri	henri
órbita	orbit
aceptado	diterima
aceptado	accepted
tropicales	tropika
gótico	goth
gótico	gothic
asistió	dihadiri
asistió	menghadiri
cima	top
cima	summit
cima	kemuncak
elevado	dinaikkan
airlines	penerbangan
airlines	airlines
vázquez	vasquez
vázquez	vázquez
vázquez	vazquez
della	della
perdiendo	kalah
soviético	soviet
rubén	rubén
rubén	reuben
rubén	ruben
anthony	anthony
pos	pos
goleador	scorer
atletismo	trek
atletismo	runut
atletismo	athletics
heavy	berat
silencio	senyap
silencio	senyap
silencio	senyap
silencio	silent
trofeo	piala
trofeo	trofi
ocupado	busy
ocupado	sibuk
ocupado	menduduki
ocupado	diduduki
arqueológico	arkeologi
pobres	kesian
particulares	individu
presa	dam
presa	empangan
presa	mangsa
oportunidades	peluang
oportunidades	kesempatan
oportunidades	peluang
nevada	nevada
nevada	salji
usados	diguna
usados	digunakan
calderón	calderon
calderón	calderon
percusión	percussion
circular	membulat
lobo	lobo
lobo	wolf
lobo	serigala
biología	biologi
móvil	mobile
móvil	bimbit
dividida	dibagi
dividida	dibahagikan
dividida	dibahagi
dividida	cerai
dividida	split
dividida	bahagikan
víctima	vic
víctima	korban
incremento	meningkat
incremento	tingkatkan
incremento	tokokan
incremento	increment
incremento	kenaikkan
teología	theological
teología	teologi
ambiental	persekitaran
nobleza	bangsawan
cultivos	tanaman
cultivos	kerat
cultivos	tanaman
considerados	dianggap
considerados	dipertimbangkan
gusto	citarasa
gusto	rasa
gusto	taste
gusto	merasai
gusto	selera
corporación	perbadanan
corporación	corporation
corporación	korporat
corporación	syarikat
gimnasia	gym
gimnasia	gim
gimnasia	gimnastik
refugio	berteduh
refugio	perlindungan
automóvil	car
automóvil	kereta
automóvil	jalanraya
renuncia	pengabaian
renuncia	resign
renuncia	penafian
borbón	bourbon
jugado	dimain
cantar	sing
cantar	nyanyi
cantar	menyanyi
cantar	bernyanyi
cantar	nyanyian
end	hujung
end	penghujung
pino	pino
pino	merana
pino	pine
usualmente	kebiasaannya
usualmente	biasanya
pamplona	pamplona
incorporó	berkanun
sofía	sophie
sofía	sofia
sofía	sophia
lucía	lucía
lucía	lucy
lucía	lucia
antioquia	antioch
antioquia	antioquia
ortega	ortega
absoluto	mutlak
herramienta	radas
herramienta	tool
herramienta	alat
águila	eagle
águila	helang
institute	institute
institute	institut
camiseta	baju
camiseta	kemeja
camiseta	jersey
registrado	dirakam
registrado	direkod
registrado	berdaftar
