של	شيل
ניקוד	النتيجة
הסובייטים	السوفييت
לפרק	تفكيك
לפרק	تفكيكها
לפרק	تفكيك
גולני	الجول
לקנות	اشتري
לקנות	شراء
הורים	الاهل
הורים	الوالدين
הורים	الوالدان
הורים	الاباء
הורים	اباء
קודמים	سابق
קודמים	سابقة
קודמים	السابق
קודמים	السابقة
הרווארד	هارفارد
הרווארד	هارفرد
ערכה	طقم
תיעוד	التوثيق
תיעוד	الوثائق
תיעוד	وثائق
תיעוד	المستندات
צליל	الصوت
צליל	صوت
סרטון	بالفيديو
סרטון	الفيديو
סרטון	فيديو
עיתונים	الجريدة
עיתונים	الصحيفة
עיתונים	صحيفة
עיתונים	جريدة
עיתונים	الصحف
עיתונים	صحف
עיתונים	الجرائد
עיתונים	الاوراق
עיתונים	ورقات
עיתונים	الورقات
עיתונים	صحف
עיתונים	اوراق
עיתונים	الصحف
מקלט	الملاذ
מקלט	ملاذ
מקלט	لجوء
מקלט	اللجوء
התחילה	بدات
התחילה	بدا
מצביע	التصويت
מצביע	تصويت
מצביע	مؤشر
מצביע	المؤشر
מצביע	يشير
מצביע	مشيرا
מחולק	انقسام
מחולק	مقسم
מחולק	مقسمة
הקוראים	قراء
הקוראים	القراء
הישג	الانجاز
הישג	انجاز
טועה	الخطا
טועה	غلط
טועה	خطا
טועה	خاطئ
היער	الغابات
היער	الغابة
היער	غابة
היער	غابات
הרגיל	المعتاد
טייס	الطيار
טייס	طيار
טייס	التجريبية
קר	البرد
קר	بارد
קר	الباردة
קר	باردة
קר	برد
שרידים	مخلفات
שרידים	الاثار
יוליוס	جوليوس
הווארד	هوارد
הווארד	هاوارد
הווארד	هاورد
נערה	فتاة
נערה	البنت
נערה	بنت
נערה	الفتاة
נעמי	ناعومي
נעמי	نعومي
שים	ضع
שים	حط
דרש	طالبت
יסודי	ابتدائية
יסודי	الابتدائية
יסודי	ابتدائي
קייב	كييف
קייב	كييف
טנק	تانك
טנק	دبابة
טנק	الدبابة
טנק	خزان
תצפית	ملاحظة
תצפית	الملاحظة
שרשרת	قلادة
שרשרת	القلادة
שרשרת	العقد
שרשרת	عقد
שרשרת	سلسلة
שרשרת	السلسلة
התחום	النطاق
התחום	مجال
התחום	المجال
מומחים	متخصصين
מומחים	متخصصون
מומחים	خبراء
מומחים	الخبراء
תקיפה	الهجوم
תקיפה	الاعتداء
תקיפה	اعتداء
תקיפה	هجوم
תקיפה	الهجوم
רקטות	الصواريخ
רקטות	صواريخ
עוצמה	الشدة
עוצמה	شدة
עוצמה	كثافة
עוצמה	الكثافة
עוצמה	قوة
עוצמה	القوة
עוצמה	قوى
עוצמה	قوي
עוצמה	قوية
עוצמה	قوة
עוצמה	طاقة
עוצמה	الطاقة
עוצמה	القوة
עוצמה	السلطة
אנימציה	المتحركة
נדרשת	المطلوبة
נדרשת	مطلوب
נדרשת	مطلوبة
נדרשת	المطلوب
האיסור	بحظر
האיסור	الحظر
האיסור	حظر
האוסקר	الاوسكار
ספציפי	محدد
ספציפי	محددة
זרות	اجنبي
זרות	الاجنبي
זרות	اجنبية
פיקסלים	بكسلات
הזיתים	الزيتون
הזיתים	زيتون
תהליכי	عمليات
אומות	الامم
הטורקים	تركس
הטורקים	الاتراك
מילות	الكلمات
מילות	كلمات
נשר	النسر
נשר	نسر
נשר	النسر
נשר	نسر
נלחם	قتال
נלחם	القتال
העולה	ارتفاع
פצצות	القنابل
פצצות	قنابل
אדי	ايدي
אדי	ايدى
אדי	ادي
פיזיקה	فيزياء
פיזיקה	الفيزياء
קריטריונים	معايير
קריטריונים	المعايير
קרול	كرول
קרול	كارول
שגוי	الخطا
שגוי	غلط
שגוי	خطا
שגוי	خاطئ
אזרחית	مدنية
אזרחית	الاهلي
אזרחית	المدنية
אזרחית	المدني
אזרחית	مواطن
אזרחית	مواطنة
אזרחית	المواطن
אזרחית	مدنية
אזרחית	المدني
אזרחית	مدني
אזרחית	المدنيون
מתקדמים	متقدم
מתקדמים	متقدمة
מתקדמים	المتقدمة
מתקדמים	المتقدم
מילון	قاموس
מילון	القاموس
התקפה	هجوم
התקפה	الهجوم
התקפה	هجومية
התקפה	الهجومية
חמאס	حماس
מילולית	حرفيا
מילולית	لفظيا
מילולית	اللفظي
מילולית	شفوية
מילולית	شفوي
מכה	مكة
מכה	ضرب
יורו	يورو
יורו	اليورو
יורו	باليورو
יורו	اليورو
יורו	باليورو
האנושות	الانسانية
האנושות	انسانية
האנושות	البشرية
האנושות	البشرية
הפיק	انتج
מנתה	نعناع
מנתה	منت
מנתה	النعناع
המייסדים	تاسيس
לבדו	لوحدي
לבדו	وحده
לבדו	وحيد
לבדו	وحيدة
לבדו	وحدي
להקה	فرقة
להקה	الفرقة
הרברט	هربرت
קשיים	الصعوبات
קשיים	صعوبة
קשיים	الصعوبة
קשיים	الصعوبات
קשיים	المصاعب
קשיים	صعوبات
קשיים	مصاعب
חפץ	الكائن
חפץ	جسم
חפץ	كائن
וולטר	والتر
מחפש	ابحث
מחפש	النظر
מחפש	الباحث
מחפש	ابحث
מחפש	البحث
מוסיף	يضيف
כלכלת	اقتصاد
כלכלת	الاقتصاد
מרכיב	العنصر
מרכיב	المكون
מרכיב	عنصر
מרכיב	مكون
עמים	شعوب
עמים	الشعوب
יישום	تنفيذ
יישום	التنفيذ
יישום	الطلب
יישום	تطبيق
יישום	التطبيق
יישום	تطبيق
יישום	التطبيق
השתתפות	حضور
השתתפות	المشاركة
נמכר	تباع
נמכר	بيعت
נמכר	بيع
נמכר	بعت
נמכר	باع
דמיון	الخيال
דמיון	خيال
דמיון	التشابه
דמיון	تشابه
תאוריות	نظريات
תאוריות	النظريات
חנות	محل
חנות	تسوق
חנות	متجر
חנות	محلا
חנות	شوب
חנות	مخزن
חנות	المخزن
חנות	المتجر
חנות	متجر
חנות	تخزين
קורבנות	الضحايا
קורבנות	ضحايا
אושר	كد
אושר	اكد
אושר	معتمدة
אושר	المعتمدة
אושר	سعادة
אושר	السعادة
מצביעים	الناخبون
מצביעים	الناخبين
מצביעים	مصوت
מצביעים	المصوتين
פיזית	بدنيا
פיזית	جسديا
פיזית	جسدية
פיזית	بدني
פיזית	المادية
מוצלח	ناجحة
מוצלח	الناجحة
מוצלח	ناجح
הול	القاعة
הול	هول
הול	قاعة
הול	صالة
לסגת	التراجع
לסגת	انسحاب
הפוך	جعل
הפוך	صنع
הפוך	اجعل
הפוך	اصنع
הפוך	الوراء
הפוך	عكس
הפוך	العكس
פטריק	باتريك
קלארק	كلارك
שיגור	الانطلاق
שיגור	انطلاق
שיגור	اطلاق
שיגור	الاطلاق
ההורים	الاهل
ההורים	الوالدين
ההורים	الوالدان
ההורים	الاباء
ההורים	اباء
שכבת	نمت
אחראית	مسؤول
אחראית	المسؤول
פולחן	الطائفة
פולחן	عبادة
פולחן	طائفة
פולחן	طقوس
פולחן	الطقوس
פולחן	عبادة
פולחן	العبادة
עומק	عمق
עומק	العمق
מוזר	غربة
מוזר	غريب
תועלת	الاستحقاق
תועלת	استحقاق
תועלת	منفعة
הדלק	وقود
הדלק	الوقود
מהנדס	المهندس
מהנדס	مهندس
לשתף	مشاركة
לשתף	المشاركة
לשתף	حصة
לשתף	نصيب
לשתף	شارك
אשקלון	عسقلان
ריקה	فارغ
ריקה	فارغة
ריקה	ريكا
אמצעים	الوسائل
אמצעים	يعنى
אמצעים	يعني
המתחם	المحيط
המתחם	محيط
המתחם	مجمع
המתחם	المجمع
המתחם	مركب
פחמן	الكربون
פחמן	كربون
פחמן	الكربوني
היי	هيه
היי	يا
היי	مرحبا
היי	هاي
תפיסה	اسر
תפיסה	القبض
תפיסה	التقاط
תפיסה	المفهوم
תפיסה	ادراك
תפיסה	الادراك
תפיסה	التصور
תפיסה	التقاط
פרנסואה	فرانسوا
מוצגת	معروض
מוצגת	معروضة
התחתן	متزوجة
התחתן	متزوجه
התחתן	متزوج
המתיישבים	المستوطنون
המתיישבים	المستوطنين
חשובות	هام
חשובות	مهمة
חשובות	مهم
חשובות	المهم
חולה	المريض
חולה	مريض
חולה	المريضة
חולה	صبور
חולה	مريض
חולה	مريضة
משתתף	مشارك
משתתף	المشاركة
להקל	سهولة
להקל	تيسر
להקל	تيسير
להקל	تسهيل
הרבי	هيربي
תומכים	داعم
תומכים	داعمة
תומכים	انصار
חשיבה	افكر
חשיבה	التفكير
חשיבה	تفكير
חשיבה	تفكر
הטירה	قلعة
הטירה	القلعة
הטירה	كاسل
רלוונטי	ينطبق
ניסן	نيسان
מינוי	تعيين
מינוי	موعد
מינוי	التعيينات
מינוי	التعيين
מינוי	الموعد
מינוי	الاشتراك
מינוי	اشتراك
האזרח	مواطن
האזרח	مواطنة
האזרח	المواطن
התקפות	الهجمات
התקפות	اعتداءات
התקפות	هجمات
התקפות	الاعتداءات
מקצועות	المهن
מקצועות	مهن
מקצועות	المهن
מקצועות	مهن
נגזר	المستمدة
נציגים	الممثلون
נציגים	الوفود
נציגים	مندوبين
נציגים	المندوبون
נציגים	المندوبين
פיקוח	التحكم
פיקוח	السيطرة
פיקוח	سيطرة
פיקוח	تحكم
פיקוח	رقابة
פיקוח	الاشراف
פיקוח	الرقابة
פיקוח	اشراف
פיקוח	الاشراف
פיקוח	اشراف
כלבים	كلاب
כלבים	الكلاب
נסגר	يغلق
נסגר	الاغلاق
נסגר	اغلاق
הגזע	السباق
הגזע	سباق
הגזע	العرق
הגזע	عرق
דחה	انخفاض
דחה	انحدار
דחה	الانحدار
דחה	مرفوضة
דחה	رفض
מרחבי	المكاني
לינקולן	لينكولن
התאמה	مطابقة
התאמה	مطابق
התאמה	المطابقة
התאמה	ماتش
התאמה	المطابقة
התאמה	مطابقة
התאמה	مباراة
התאמה	المباراة
כלא	سجن
כלא	السجن
כלא	سجن
כלא	السجن
הלחין	تتالف
מימן	الهيدروجين
אנוש	انسان
אנוש	بشري
אנוש	بشرية
אנוש	الانسان
תכנות	برمجة
תכנות	البرمجة
להגדיל	زيادة
להגדיל	الزيادة
מנהיגים	قادة
מנהיגים	الزعماء
מנהיגים	القادة
מנהיגים	زعماء
שוטרים	ضباط
שוטרים	الضباط
מיכאיל	ميخائيل
השרים	وزراء
השרים	الوزراء
מוזמן	دعا
מוזמן	دعيت
מוזמן	مدعو
הדרכה	توجيه
הדרכה	هدى
הדרכה	ارشاد
הדרכה	الارشادات
הדרכה	ارشادات
הדרכה	التوجيه
הדרכה	تعليمات
הדרכה	التعليمات
הדרכה	تعليمي
קים	كيم
הונגרית	هنغاريا
הונגרית	الهنغارية
רכוש	ملكية
רכוש	الملكية
רכוש	الممتلكات
רכוש	ممتلكات
גברת	السيدة
גברת	سيدة
מנועי	محركات
מנועי	المحركات
התערבות	التدخلات
התערבות	التدخل
התערבות	تدخل
שנבחר	مختار
שנבחר	مختارة
שנבחר	اختير
שנבחר	المختار
אולפני	الاستوديوهات
אולפני	الاستديوهات
אולפני	استوديوهات
אולפני	استديوهات
אולפני	ستوديوهات
געש	البركان
געש	بركان
הדיונים	المداولات
הדיונים	مداولات
שלושים	ثلاثين
שלושים	الثلاثين
שלושים	ثلاثون
בובות	دمى
בובות	الدمى
טעויות	الاخطاء
טעויות	اخطاء
בוצעה	انجزت
הוליווד	هوليوود
הוליווד	هوليود
האומות	الامم
אנדרו	اندرو
מצרי	المصري
מצרי	مصرية
מצרי	مصري
מצרי	المصرية
זנב	الذيل
זנב	ذيل
חומות	اسمر
חומות	البني
חומות	بنية
חומות	براون
חומות	اسوار
חומות	الحوائط
חומות	الحيطان
חומות	جدران
חומות	الجدران
העור	الجلد
העור	بشرة
העור	جلد
העור	البشرة
ספרדי	الاسباني
ספרדי	الاسبانية
ספרדי	اسبانية
ספרדי	اسباني
ספרדי	اسبانيا
נאום	خطبة
נאום	كلام
נאום	الكلام
נאום	الخطاب
נאום	خطاب
אגן	حوض
אגן	الحوض
אגן	حوض
משאבים	الموارد
משאבים	موارد
עתיקים	قديم
עתיקים	القدماء
ניגן	لعبت
פרנסיס	فرنسيس
פרנסיס	فرانسيس
פרנסיס	فرانسيز
למות	اموت
למות	مت
למות	يموت
למות	اموت
למסקנה	اختتمت
ברכת	نعمة
אנדרטה	النصب
אנדרטה	نصب
הבדלים	الخلافات
הבדלים	الاختلافات
