die	az
phase	fázis
joël	joël
kay	kay
chase	hajsza
chase	üldözés
chase	chase
whitaker	whitaker
michele	michele
naso	naso
kanadees	kanadai
newport	newport
santander	santander
latimer	latimer
kersies	cseresznye
patogene	kórokozók
spyskaart	menü
espresso	eszpresszó
kasakse	kazah
sonar	szonár
perpignan	perpignan
harlow	harlow
bedorwe	degenerált
pantheon	pantheon
verbale	szóbeli
akbar	akbar
koeke	sütemény
koeke	torták
jagger	jagger
tolk	héj
tolk	shell
tolk	kagyló
utf	utf
donderstorm	vihar
bonnie	bonnie
logistiek	logisztikai
moral	morális
moral	erkölcs
moral	erkölcsös
moral	erkölcsi
vriendskappe	barátságok
nav	nav
volmaak	töltsd
rodrigues	rodrigues
guillermo	guillermo
imperator	imperator
masters	masters
masters	mesterek
hipertensie	hypertonia
knud	knud
gelaatstrekke	arc
siècle	siècle
sekondêr	középfokú
sekondêr	másodlagos
kanji	kanji
timoer	timur
mato	mato
beetle	bogár
databasisse	adatbázisok
fortuna	fortuna
caterina	caterina
mahal	mahal
behandelings	kezelések
wurm	kukac
wurm	féreg
anemone	szellőrózsa
plofbare	robbanóanyagok
plofbare	robbanószer
plofbare	robbanóanyag
plofbare	robbanó
romanse	románc
romanse	romantika
treasure	kincsek
treasure	kincs
treasure	kincsem
tocantins	tocantins
gironde	gironde
kamerade	elvtársak
kamerade	bajtársak
vargas	vargas
freight	rakomány
didier	didier
dixon	dixon
naomi	naomi
ranch	ranch
chemnitz	chemnitz
antony	antonius
rhin	rhin
ars	ars
skipper	kapitány
equestrian	lovaglás
equestrian	lovas
svt	svt
holt	holt
buch	buch
dnjepr	dnyeper
caligula	caligula
badkamer	mosdó
bloody	véres
vuurwapen	lőfegyver
sigoot	zigóta
blow	robbantani
palestrina	palestrina
ferrand	ferrand
steg	steg
lucian	lucian
mimas	mimas
moncton	moncton
adobe	adobe
attila	attila
boodskappers	hírnökök
bmg	bmg
sperm	sperma
sperm	spermát
verduidelikings	magyarázat
verduidelikings	magyarázatot
pompeji	pompeii
ole	ole
dai	ez
mossie	veréb
cervantes	cervantes
saigon	saigon
fencing	vívás
moselle	moselle
kyker	megjelenítő
kyker	néző
tromsø	tromsø
eerlike	becsületes
eerlike	őszinte
velociraptor	velociraptor
indigo	indigo
stokke	botok
fashion	divat
komsomol	komszomol
ong	ong
boucher	boucher
waring	waring
busan	busan
spiritualiteit	spiritualitás
alec	alec
oorspronklikheid	eredetiség
mitochondriale	mitokondriális
montesquieu	montesquieu
gladys	gladys
floor	emelet
floor	padló
davenport	davenport
arias	arias
fooi	díj
fooi	díjazás
herzog	herzog
skandale	botrányok
belanghebbendes	érdekeltek
jogurt	joghurt
rowling	rowling
chambers	chambers
uitgesit	felfüggesztett
pasjtoe	pastu
takbokke	szarvast
takbokke	szarvas
schwarzenegger	schwarzenegger
ipa	ipa
simmons	simmons
bab	bab
boude	fenék
boude	feneke
boude	fenék
eunice	eunice
kampf	kampf
genommerde	számozott
seas	tengerek
sears	sears
tyrone	tyrone
elgin	elgin
seëvier	győzedelmes
bediende	cseléd
bediende	szobalány
bediende	házvezetőnő
twentieth	huszadik
vermoorde	meggyilkolták
vermoorde	megölte
vermoorde	meggyilkolt
mcqueen	mcqueen
capitol	capitol
mental	mentális
mental	szellemi
canaria	canaria
minderwaardige	degeneratív
bekragtiging	hitelesítés
marié	marie
marié	mária
tikmasjien	írógép
una	una
kagan	kagan
vhs	vhs
jardin	jardin
edelstene	drágakövek
stéphane	stéphane
kyi	kyi
esprit	esprit
hoorn	hoorn
zak	zak
clef	clef
seewier	hínár
nigra	nigra
templeton	templeton
garonne	garonne
benadeelde	helyzetű
vennootskappe	partnerség
hammer	hammer
hammer	kalapács
nar	joker
nar	nar
poitier	poitier
tsjegge	csehek
krul	curl
proeflees	bizonyíték
proeflees	bizonyítás
scene	jelenet
gelag	nevetett
stol	stol
pasadena	pasadena
pegasus	pegasus
talking	beszél
talking	beszélő
weston	weston
phone	telefonon
phone	telefon
phone	telefont
belet	megtiltják
forster	forster
gerol	hengerelt
verne	verne
hitchens	hitchens
swaardvis	kardhal
castillo	castillo
tuinier	kertész
arch	ív
arch	arch
strasbourg	strasbourgban
strasbourg	strasbourgi
strasbourg	strasbourg
beet	cékla
ángel	ángel
hank	hank
hcl	hcl
maroen	maroon
mgm	mgm
dhaka	dhaka
gelsenkirchen	gelsenkirchen
kaartjie	jegyet
kaartjie	jegy
kreatief	alkotó
kreatief	kreatív
skoen	cipő
parsons	parsons
robbins	robbins
sterretjies	csér
egbert	egbert
angers	angers
astrofisika	asztrofizika
macarthur	macarthur
dimitri	dimitri
mozzarella	mozzarella
blaaier	böngésző
membrane	membrán
goya	goya
tessa	tessa
beloved	imádott
beloved	szeretett
whitehall	whitehall
país	país
glasnost	glasznoszty
łódź	łódź
vitamiene	vitaminok
vitamiene	vitamin
impact	ütközés
impact	becsapódás
impact	hatás
impact	hatása
kerry	kerry
slegter	rosszabb
koördinasie	koordináció
koördinasie	koordinációs
sébastien	sébastien
geëvalueer	értékelt
speyer	speyer
clos	clos
inlig	tájékoztatja
leith	leith
karabakh	karabahi
plutonium	plutónium
indira	indira
brokeback	brokeback
sailing	hajózás
sailing	vitorlázás
sailing	vitorlás
portable	hordozható
skuilname	mindig
skuilname	álnév
skuilname	álneveket
indie	indie
promenade	sétány
stiefpa	mostoha
crichton	crichton
kahn	kahn
vikings	vikingek
pernambuco	pernambuco
korrupte	korrupt
korrupte	korrupt
maclean	maclean
aung	aung
bunting	sármány
lisensiëring	engedélyezési
lisensiëring	engedélyezés
duchamp	duchamp
melilla	melilla
node	csomópont
spieëlbeeld	tükrös
spieëlbeeld	tükör
romero	romero
kühn	kühn
pistool	pisztoly
kew	kew
meningspeiling	felmérés
meningspeiling	szavazás
klaargemaak	végzett
derry	derry
sif	szita
sif	sif
proteus	proteus
argos	argosz
waffen	waffen
magtiging	engedély
magtiging	engedélyezés
magtiging	felhatalmazás
magtiging	engedély
magtiging	engedélyezés
magtiging	felhatalmazás
pakkie	csomag
pakkie	csomagolás
pakkie	csomagot
pakkie	csomagban
terence	terence
principe	príncipe
demonstrasies	demók
hirohito	hirohito
polsende	lüktető
kolchis	kolkhisz
plants	üzemek
plants	növények
plants	növény
pearce	pearce
cock	fasz
cock	farok
cock	kakas
stan	stan
marley	marley
debian	debian
echo	visszhang
echo	echo
lgbt	lmbt
reuters	reuters
mahler	mahler
yellowstone	yellowstone
horatio	horatio
leakey	leakey
leesbaar	olvasható
stress	stressz
aarbeie	eper
lindsay	lindsay
damien	damien
rothschild	rothschild
skaduwees	árnyékok
skaduwees	árnyék
skaduwees	árnyak
sula	sula
cala	cala
noire	noire
passief	passzív
curitiba	curitiba
geduldig	páciens
geduldig	türelmes
geduldig	beteg
drummond	drummond
deursigtigheid	színek
deursigtigheid	színes
deursigtigheid	színe
deursigtigheid	szín
deursigtigheid	átláthatóság
verassing	hamvasztás
lantaan	lantán
emd	emd
aroma	aroma
norma	norma
pit	verem
pit	gödör
devonshire	devonshire
parnassos	parnassus
hérault	hérault
aktivisme	aktivizmus
rotor	rotor
mana	mana
galway	galway
regstelling	korrekció
regstelling	korrekciós
regstelling	kiigazítás
regstelling	helyesbítés
regstelling	javítás
astra	astra
busch	busch
chatsworth	chatsworth
noel	noel
neushoringvoël	szarvascsőrű
stokes	stokes
duin	dűne
demoon	démon
demoon	démonok
lahore	lahore
cato	cato
marcos	marcos
webber	webber
breslau	breslau
beatrix	beatrix
tigers	tigrisek
mérida	mérida
diff	diff
harp	hárfa
garland	garland
rubriekskrywer	rovatvezető
bean	bab
snip	szalonka
ascii	ascii
puy	puy
marquette	marquette
passant	passant
lusitania	lusitania
pringle	pringle
mancha	mancha
artus	artus
belyer	inkvizítor
enya	enya
vlinders	pillangók
sneller	ravaszt
bernie	bernie
olea	olea
maxima	maxima
hogwarts	roxfort
maynard	maynard
passau	passau
watergate	watergate
winged	szárnyas
sherwood	sherwood
lewensvatbaarheid	életképességét
verstellings	kiigazítás
verstellings	beállítások
vervloek	átok
ulsan	ulszan
oaxaca	oaxaca
turning	fordulok
tested	megvizsgált
tested	vizsgált
tested	tesztelt
bolton	bolton
lina	lina
liszt	liszt
wedersyds	kölcsönös
celle	celle
gesinchroniseerde	szinkronizált
gesinchroniseerde	szinkron
forel	pisztráng
monet	monet
wade	wade
onvermydelike	elkerülhetetlen
skootrekenaars	laptopok
ongemaklik	kényelmetlen
ongemaklik	kellemetlen
peoples	népek
hunan	hunan
entre	entre
onaangenaam	kellemetlen
strawinski	stravinsky
matteo	matteo
leesbare	olvasható
leesbare	olvasható
cyprus	ciprusi
cyprus	ciprus
cyprus	cipruson
hynes	hynes
onvoltooid	hiányos
onvoltooid	befejezetlen
gaza	gázai
merker	marker
merker	jelölő
merker	jelző
merker	címke
merker	megjelölés
merker	tag
merker	megjelölése
meteor	meteor
uns	uns
minority	kisebbségi
minority	kisebbség
reier	gém
fabrizio	fabrizio
advertiser	hirdető
poppe	babák
poppe	babákat
timon	timon
bygeloof	babona
barton	barton
parfuum	parfüm
parfuum	parfümöt
memorandum	egyetértési
memorandum	feljegyzés
gilmore	gilmore
gemanipuleer	manipulált
haka	haka
bekendmaking	közzététel
lulu	lulu
voorskou	előnézete
moe	moe
sark	sark
verkenningstuig	orbiter
lear	lear
ontwyk	kerüld
ontwyk	elkerülése
kostuum	jelmezt
kostuum	jelmez
kostuum	jelmezes
singing	ének
singing	éneklés
singing	énekelni
singing	énekel
ligurië	liguria
mitose	mitózis
corey	corey
romain	romain
cooke	cooke
jared	jared
derbyshire	derbyshire
sonneblom	napraforgó
brahe	brahe
alta	alta
vuis	tasak
vuis	zacskó
blois	blois
casey	casey
presidensie	elnöksége
presidensie	elnökség
def	def
vaud	vaud
toy	játék
toy	játékszer
hazel	hazel
ponce	ponce
uitstappies	utazások
uitstappies	utak
gascogne	gascogne
theseus	thészeusz
hybrid	hibrid
noah	noé
noah	noah
dominus	dominus
rasmus	rasmus
daewoo	daewoo
cerro	cerro
charente	charente
psigiater	pszichiáter
rangskik	rendezés
rangskik	szervezni
rangskik	megrendelés
rangskik	rendelés
rangskik	rend
rangskik	parancs
antoni	antoni
pampoen	tök
pampoen	tökfej
cruiser	cirkáló
baloo	balu
sarajevo	szarajevó
regulus	regulus
kaalvoet	mezítláb
dios	dios
gekroonde	koronás
reina	reina
djihad	dzsihád
grumman	grumman
coupe	coupe
klara	klara
chanel	chanel
narratief	elbeszélés
wettigheid	legitimitását
haiti	haiti
avril	avril
geskeide	külön
raaisels	rejtvényeket
ivy	borostyán
ivy	ivy
sebastián	sebastián
simferopol	szimferopol
atlético	atlético
keegan	keegan
denise	denise
clifton	clifton
gesellig	otthonos
gesellig	meghitt
tübingen	tübingen
zhejiang	zhejiang
toeskouer	néző
korsikaans	korzikai
aangestelde	kijelölt
aangestelde	kinevezett
licht	licht
lolita	lolita
nuclear	nukleáris
giorgi	giorgi
novi	novi
trump	adu
trump	trump
piedmont	piedmont
ahu	ahu
finnmark	finnmark
eugen	eugen
colmar	colmar
othello	othello
errol	errol
genotipe	genotípus
feitelik	ténybeli
evan	evan
erlangen	erlangen
frieda	frieda
rochefort	rochefort
flits	villanás
flits	flash
flits	villám
korsmos	zuzmó
wiener	virsli
wiener	wiener
korrigeer	korrigált
korrigeer	javított
regressie	regressziós
balboa	balboa
applous	taps
copper	réz
courtney	courtney
hooi	széna
bayonne	bayonne
robyn	robyn
knut	knut
luisteraar	hallgató
nasser	nasser
skara	skara
ayn	ayn
vorarlberg	vorarlberg
sifilis	szifilisz
septimus	septimus
riverside	riverside
toebehore	berendezések
toebehore	készülék
toebehore	készülékek
dostojefski	dosztojevszkij
jeep	jeep
saale	saale
temps	temps
britten	britten
zim	zim
yamaguchi	yamaguchi
famous	híres
famous	híresség
innes	innes
dreigemente	fenyegetés
dreigemente	fenyegetések
dreigemente	veszélyek
technique	technika
pest	pest
teller	pult
teller	számláló
voorletters	monogramja
parkes	parkes
paderborn	paderborn
rca	rca
kwartet	kvartett
mediums	médiumok
cronin	cronin
moermansk	murmanszk
vermeer	vermeer
alitalia	alitalia
trois	trois
wetgewers	törvényhozók
prentice	prentice
onversoenbaar	összeegyeztethetetlen
ponde	font
ignacio	ignacio
esteban	esteban
psi	psi
reënbuie	zuhany
feodalisme	feudalizmus
poitou	poitou
juanita	juanita
joanne	joanne
impulse	impulzus
ballonne	léggömb
ballonne	lufi
cuckoo	kakukk
fig	füge
dome	búra
ayrton	ayrton
sonnet	szonett
honour	becsület
honour	megtiszteltetés
khz	khz
geskeer	borotvált
teruggetrokke	visszafogott
teruggetrokke	kivont
teruggetrokke	visszavont
teruggetrokke	visszavonják
heldhaftige	hősies
drusus	drusus
crescent	félhold
heinings	kerítés
soho	soho
scala	scala
alarm	emlékeztető
alarm	riasztó
meningitis	agyhártyagyulladás
stigma	stigma
terrestriële	földi
terrestriële	földfelszíni
terrestriële	szárazföldi
ramon	ramón
ramon	ramon
hoi	hoi
cave	barlang
cave	barlangot
olof	olof
spaghetti	spagetti
glase	szemüvege
glase	szemüveget
glase	szemüveg
glase	szemüveges
glase	poharak
graduate	diplomás
graduate	végzős
arminius	arminius
werkskerm	asztali
werkskerm	asztal
oberon	oberon
skootrekenaar	laptop
tuisgemaakte	házi
gymnasium	tornaterem
ramadan	ramadán
ching	ching
ching	csing
adenauer	adenauer
navigeer	navigálni
solis	solis
patrice	patrice
lilian	lilian
runes	rúnák
moreno	moreno
enkripsie	kódolás
enkripsie	titkosítás
enkripsie	titkosítási
donovan	donovan
trenton	trenton
wenk	tipp
wenk	füles
exposition	exposition
riley	riley
chatham	chatham
montagne	montagne
fête	fête
sucre	sucre
wan	wan
strafskop	szankció
strafskop	büntető
strafskop	büntetés
beklemtoning	hangsúly
beklemtoning	hangsúlyt
kaboel	kabul
skisofrenie	skizofrénia
mitch	mitch
hee	hee
athens	guernsey
nitrate	nitrát
palms	tenyér
yttrium	ittrium
brecht	brecht
trekker	vontató
trekker	traktorok
trekker	traktor
huntsville	huntsville
lien	zálogjog
rubidium	rubídium
ontologie	ontológia
goebbels	goebbels
terrace	terasz
terrace	teraszon
gelde	díjak
gelde	illetékek
marga	marga
patologie	patológiai
brady	brady
vibrasies	rezgések
joanna	joanna
alzheimer	alzheimer
psp	hordozható
preußen	preußen
carta	carta
rossa	rossa
torpedojaer	pusztító
torpedojaer	romboló
aanpasbare	adaptív
koekies	sütit
koekies	süti
koekies	sütik
pitt	pitt
pape	pape
thorne	thorne
regulasie	előírás
regulasie	rendelet
regulasie	szabályozás
boekhouer	könyvelő
brevis	brevis
karnivoor	ragadozó
karnivoor	húsevő
konsekwentheid	összhang
konsekwentheid	következetesség
clemente	clemente
heller	heller
jozef	jozef
cruise	cruise
théâtre	théâtre
xhtml	xhtml
bloom	bloom
bloom	virágzik
donderweer	villám
donderweer	mennydörgés
rap	rap
hitachi	hitachi
prado	prado
pia	pia
solder	padláson
hakim	hakim
volgeling	követője
volgeling	követő
optimisties	optimista
voetnota	lábjegyzet
théodore	théodore
asore	azori
joomla	joomla
puccini	puccini
schiphol	schiphol
uno	uno
ath	ath
verkopers	eladók
commodus	commodus
inkopies	vásárolni
inkopies	vásárlás
pound	font
schröder	schröder
lares	lares
pausanias	pauszaniasz
burgh	burgh
geological	geológiai
éireann	éireann
duo	duó
artaud	artaud
jano	jano
alberti	alberti
invincible	legyőzhetetlen
empatie	empátia
ulaanbaatar	ulánbátor
gesteelde	lopott
gesteelde	ellopták
pbs	pbs
uitnodigings	meghívó
uitnodigings	felkéri
uitnodigings	meghívókat
uitnodigings	meghívás
plagiaat	plágium
bones	csontok
bones	bones
bones	csontos
bones	csont
brescia	brescia
nabootsing	emuláció
verdagtes	gyanúsított
verdagtes	gyanúsítottak
jaime	jaime
sonstilstand	napforduló
compostela	compostela
selma	selma
artillery	tüzérség
nike	nike
périgord	périgord
stimulus	ösztönző
profit	profit
profit	haszon
profit	nyereség
cambodia	kambodzsa
clint	clint
gnosis	gnózis
herlaai	kész
herlaai	frissítés
verfris	frissítés
hoc	hoc
minnelli	minnelli
tina	tina
rec	rec
bluff	blöff
aanwendings	alkalmazások
aanwendings	kérelmek
minneapolis	minneapolis
reinhold	reinhold
toeganklike	elérhető
toeganklike	hozzáférhető
toeganklike	megközelíthető
toeganklike	érhető
stewels	bakancs
stewels	csizma
doornik	tournai
garvey	garvey
moth	moly
phyllis	phyllis
veldbrand	futótűz
nih	nih
christianity	kereszténység
hornet	darázs
coles	coles
zoe	zoé
zoe	zoe
salerno	salerno
werder	werder
curt	curt
virale	vírus
virale	vírusos
anse	anse
cunard	cunard
agostino	agostino
lamborghini	lamborghini
punjab	punjab
diskriminerende	megkülönböztető
diskriminerende	diszkriminatív
femme	femme
odo	odo
troeteldier	pet
troeteldier	háziállat
troeteldier	kisállat
meadows	meadows
kwaadwillige	rosszindulatú
carte	carte
narvik	narvik
casanova	casanova
nielsen	nielsen
norsk	norsk
cheops	kheopsz
ordentlike	tűrhető
comics	képregények
comics	képregény
comics	képregényeket
boulder	szikla
tifus	tífusz
frascati	frascati
eau	eau
machiavelli	machiavelli
trafalgar	trafalgar
omsk	omszk
ceuta	ceuta
lucca	lucca
cosimo	cosimo
nichols	nichols
presisie	védelmet
presisie	védelme
presisie	védelem
presisie	oltalom
presisie	precíziós
presisie	pontosság
uta	uta
wenger	wenger
elasmobranchii	elasmobranchii
observer	megfigyelő
observer	megfigyelői
observer	megfigyelők
luz	luz
damara	kirk
marien	marien
cocteau	cocteau
eyre	eyre
rimini	rimini
roskilde	roskilde
deacon	deacon
turkestan	turkesztán
swap	csere
hysbak	lift
hysbak	felvonó
potjomkin	patyomkin
casimir	casimir
aosta	aosta
manaus	manaus
nueva	nueva
uitgewekenes	száműzöttek
giles	giles
motto	mottója
skale	mérleg
itf	itf
breaker	breaker
blum	blum
meuse	meuse
vivaldi	vivaldi
gloei	bohóc
gloei	bowling
yangtze	jangce
poole	poole
burgenland	burgenland
lakens	ágynemű
lakens	lepedő
johansson	johansson
dieu	dieu
valiant	vitéz
valiant	valiant
lise	lise
valentyn	valentin
valentyn	bálint
valentyn	valentine
luzern	lucerna
capua	capua
tivoli	tivoli
kondisie	állapota
kondisie	feltétel
kondisie	állapot
arctos	arctos
stanton	stanton
goa	goa
mielie	kukorica
mielie	kukoricát
mielie	kukorica
ondertoe	lefelé
ondertoe	le
wilmington	wilmington
zagreb	zágráb
pella	pella
belgorod	belgorod
oombliklik	azonnal
buigbare	hajlékony
buigbare	rugalmas
oase	oázis
bleeker	bleeker
catfish	harcsa
händel	handel
oxfordshire	oxfordshire
jensen	jensen
lamont	lamont
bet	fogadás
bet	tét
taj	taj
achenaten	ehnaton
amman	amman
movies	mozi
movies	filmek
movies	filmeket
ola	ola
magda	magda
magda	julia
magda	júlia
soda	szóda
soda	üdítő
cincinnati	cincinnati
liberté	liberté
aansteeklik	fertőző
gedraaide	eltorzult
gedraaide	csavart
gedraaide	torz
indre	indre
terminus	terminus
wetzlar	wetzlar
chiang	chiang
americana	americana
cliff	szikla
cliff	cliff
broccoli	brokkoli
orvieto	orvieto
morus	morus
mpa	mpa
wakefield	wakefield
lauren	lauren
daidalos	daedalus
lacroix	lacroix
apb	körözés
apb	körözést
magister	tanácsos
padma	padma
uitgaande	kimenő
supermark	szupermarket
logie	logie
anatoli	anatolij
selibaat	cölibátus
turnbull	turnbull
afskrifte	másolatot
afskrifte	másolatok
afskrifte	példányok
sekwensiële	szekvenciális
sandwich	szendvics
sandwich	szendvicset
hook	hook
hook	kampó
hook	horog
hook	horgot
kleed	öltöny
courant	courant
onaktief	tétlen
onaktief	inaktív
thornton	thornton
agnostisisme	agnoszticizmus
mud	iszap
mud	sár
clapham	clapham
verstelbare	állítható
rum	rumot
rum	rum
rabat	rabat
divers	búvárok
marcelo	marcelo
woronezj	voronyezs
millennia	évezredek
bona	bona
essential	elengedhetetlen
essential	nélkülözhetetlen
essential	lényeges
essential	alapvető
delany	delany
strix	strix
bronx	bronx
eucalyptus	eukaliptusz
petronas	petronas
cars	autókat
cars	autók
cars	kocsik
bamako	bamako
amer	amer
papegaai	papagáj
clans	klánok
schopenhauer	schopenhauer
leverkusen	leverkusen
poskaarte	képeslap
poskaarte	képeslapot
dumont	dumont
soleil	soleil
korrektheid	korrektség
aanpasbaar	kompatibilis
aanpasbaar	összeegyeztethető
weightlifting	súlyemelés
