что	อะไร
ответчик	จำเลย
параграф	ย่อหน้า
желез	ต่อม
националистических	ชาตินิยม
насосы	ปั๊ม
бонусы	โบนัส
руководств	คู่มือ
прогулка	เดิน
старостин	starostin
бирмы	พม่า
тян	จัน
тян	ชาน
праздничный	เทศกาล
праздничный	รื่นเริง
кошице	košice
блум	บลูม
делавэр	เดลาแวร์
домены	โดเมน
жестокой	ดุร้าย
жестокой	ดุดัน
отставание	ล่าช้า
отставание	lag
отставание	ชักช้า
стакан	กระจก
стакан	แก้ว
идеологических	ลัทธิ
опасное	อันตราย
грифид	gruffydd
направленное	กำกับ
направленное	ทิศทาง
капель	หยอด
капель	หยด
ляо	เหลียว
пахнет	กลิ่น
мостик	สะพาน
мостик	บริดจ์
желтый	เหลือง
смертельный	มรณะ
застрелил	ยิง
желтые	เหลือง
служанка	บ่าว
служанка	คนใช้
кабан	หมูป่า
спрингфилд	สปริงฟิลด์
скажи	กล่าว
скажи	พูด
представителю	ตัวแทน
торн	หนาม
шура	shura
вади	wadi
мма	mma
серьезный	จริงจัง
зевс	ซุส
зевс	ซุซุ
исо	iso
скай	sky
скай	ท้องฟ้า
скай	ฟ้า
веселый	jolly
веселый	ร่าเริง
веселый	รื่นเริง
оззи	ออสซี่
маха	มหา
пульт	รีโมท
элементарной	ธาตุ
дыра	หลุม
дыра	รู
дыра	โพรง
премьеру	ปฐมทัศน์
обновлять	อัพเดต
обновлять	อัปเดต
перевозка	ขนส่ง
тонг	ทง
бункер	บังเกอร์
холод	หนาว
холод	เย็น
холод	เย็นๆ
жесткий	โหด
нарисовать	วาด
отклонена	ปฏิเสธ
гвинед	gwynedd
лазер	เลเซอร์
урожденная	née
бесконечное	อนันต์
свиток	เลื่อน
нок	nok
атрибут	คุณลักษณะ
уолл	กำแพง
паразитов	พยาธิ
вонг	วอง
вонг	หวง
вонг	ทอง
перро	perrault
анализируя	วิเคราะห์
предсказание	พยากรณ์
аттестат	ประกาศนียบัตร
сеанс	เซสชั่น
сеанс	เซสชัน
спираль	เกลียว
вовлечены	เกี่ยวข้อง
слёзы	น้ำตา
регулярная	ปรกติ
регулярная	ปกติ
сумасшедший	บ้า
сумасшедший	เพี้ยน
фин	fin
фин	ฟิน
фин	ฟินน์
получите	รับ
воров	ขโมย
воров	โจร
бессмертие	อมตะ
ест	กิน
ярче	สดใส
люкс	ฟุ่มเฟือย
люкс	หรูหรา
бёртон	burton
метана	มีเทน
энтузиазмом	กระตือรือร้น
цнс	cns
материя	สำคัญ
лилиан	lilian
консервативные	อนุรักษนิยม
поделиться	แชร์
рвота	อาเจียน
рвота	อ้วก
рвота	อาเจียน
конус	กรวย
конус	โคน
рулевой	นำร่อง
частое	บ่อย
голосовали	โหวต
заказать	ลำดับ
столы	ตาราง
столы	โต๊ะ
шкуры	ผิวหนัง
бун	บุญ
нпп	pnp
хирурги	ศัลยแพทย์
хапоэль	hapoel
засады	ซุ่ม
стенд	ยืน
стенд	stand
стенд	ทน
возьмите	รับ
возьмите	เอา
рухнул	ถล่ม
ярлык	ป้าย
декор	ตกแต่ง
гуманитарная	มนุษยธรรม
капитализм	ทุนนิยม
гау	gau
задолженности	หนี้
парламентская	รัฐสภา
подавляющего	ท่วมท้น
подавляющего	ล้นหลาม
викиданные	wikidata
кабанов	หมูป่า
сонни	ซันนี่
гватемале	กัวเตมาลา
скрытая	ซ่อน
пирог	เค้ก
пирог	เค๊ก
пирог	พาย
символическое	สัญลักษณ์
минусы	cons
результативность	impact
удобное	สะดวก
пожертвовать	บริจาค
саки	ซากิ
оплатить	จ่าย
оплатить	ชำระ
витория	vitoria
годунов	godunov
ждём	รอ
престиж	บารมี
акров	เอเคอร์
акров	เอเคอร์
квс	fac
