το	os
διακεκριμένο	distinto
έξυπνος	esperta
έξυπνος	esperto
έξυπνος	inteligente
έξυπνος	inteligentes
έξυπνος	inteligente
έξυπνος	esperta
έξυπνος	esperto
έξυπνος	smart
έξυπνος	inteligente
μικροκυμάτων	microondas
κόνορ	conor
κόνορ	conner
κόνορ	connor
χαρακώματα	trincheiras
σκορπιός	escorpião
σκορπιός	escorpião
ταλαντώσεις	oscilações
σάκχαρα	açúcares
φιλόδοξο	ambiciosas
φιλόδοξο	ambicioso
φιλόδοξο	ambiciosa
φιλόδοξο	ambiciosos
τερματιστεί	terminada
φανατικούς	fanáticos
φορητό	portátil
φορητό	portáteis
ενσάρκωση	encarnação
ενσάρκωση	personificação
εκρήγνυται	detona
εκρήγνυται	explode
ήβη	evey
ήβη	hera
ήβη	ivy
ήβη	evie
πτερύγιο	fin
πτερύγιο	barbatana
παρενέβη	interveio
παρενέβη	intervieram
παρενέβη	intervindo
άγριος	selvagem
άγριος	wild
άγριος	selvagens
άγριος	selvagem
άγριος	savage
άγριος	selvagens
άγριος	feroz
άγριος	ferozes
άγριος	feroz
άγριος	ferozes
λαμπτήρες	luminárias
λαμπτήρες	lâmpadas
λαμπτήρες	candeeiros
συνταγματικά	constitucional
συνταγματικά	constitucionais
συνταγματικά	constitucionalmente
σχεδιάγραμμα	diagrama
κάιν	cain
κάιν	caim
άθεοι	ateus
λάρα	lara
γαλακτοκομικά	lacticínios
γαλακτοκομικά	lácteos
ανακύκλωση	reciclagem
ανακύκλωση	reciclar
δημογραφία	demografia
προεδρεύει	preside
προεδρεύει	presidir
αγωγούς	condutas
αόρατη	invisível
αόρατη	invisíveis
μεγαλοπρέπεια	magnificência
μεγαλοπρέπεια	pompa
αλογονίδια	halogenetos
αστρική	estelares
αστρική	estelar
αστρική	astral
μεσολαβήσει	mediar
μεσολαβήσει	interceder
προδότη	traidora
προδότη	traidor
προδότη	traidores
μπλέ	blue
μπλέ	azul
μπλέ	azuis
επιλεκτικά	selectivo
επιλεκτικά	seletiva
επιλεκτικά	selectivos
επιλεκτικά	selectiva
αλεξιπτωτιστές	paraquedistas
πρόφαση	pretexto
διεγείρει	excita
διεγείρει	estimula
κληρονόμους	herdeiros
τυριά	queijo
τυριά	queijos
τυριά	queijos
εγγενή	inerente
εγγενή	inerentes
εγγενή	intrínseco
εγγενή	intrínseca
εγγενή	intrínsecas
επικυρώνει	validar
τρέχοντας	executando
τρέχοντας	running
τρέχοντας	correndo
χαλάρωση	flexibilização
χαλάρωση	relaxando
χαλάρωση	relaxante
χαλάρωση	relaxantes
χαλάρωση	relaxamento
πεταλούδες	borboletas
μέριλ	merrill
μέριλ	meryl
πρινς	principe
πρινς	prince
πρινς	príncipe
παρεμβάλλεται	inserido
παρεμβάλλεται	inseridas
παρεμβάλλεται	inseridos
παρεμβάλλεται	inserida
διαγνωστική	diagnósticos
διαγνωστική	diagnóstico
διαγνωστική	diagnóstico
μαχαίρια	facas
αμπελώνες	vinha
αμπελώνες	vinhedo
αμπελώνες	vinhas
αμπελώνες	vinhas
καμικάζι	kamikaze
ηλεκτρολόγος	electricista
απαγορεύσεις	proibições
απαγορεύσεις	proibições
μαρτ	mart
ροντέν	rodin
πλήρωση	preenchimento
πλήρωση	recheio
πλήρωση	enchimento
πλήρωση	preenchendo
πητ	pete
ψυγείο	frigorífico
ψυγείο	geladeira
ψυγείο	refrigerador
ψυγείο	frigorífico
ψυγείο	geladeira
ψυγείο	freezer
ψυγείο	congelador
ανταγωνίζονται	competir
ιδεολογίες	ideologias
καλντέρα	caldeira
αποσπά	distrai
αποσπά	distrair
μεικτό	mista
μεικτό	misturados
μεικτό	misturado
μεικτό	misto
ταλαντούχος	talentosa
ταλαντούχος	talentosas
ταλαντούχος	talentosos
ταλαντούχος	talentoso
τζέικομπ	jacob
τζέικομπ	jacó
αρτηριακή	arterial
προσέλκυση	atracção
προσέλκυση	atração
προσέλκυση	atraia
προσέλκυση	atraem
προσέλκυση	atrair
προσέλκυση	atraindo
προσέλκυση	atrair
κιργιζίας	quirguistão
κιργιζίας	quirguiz
αποστολέα	remetente
ποντγκόριτσα	podgorica
ποδηλάτης	ciclista
συσχετίζονται	correlacionadas
συσχετίζονται	correlacionar
ναζισμού	nazismo
πουτσίνι	puccini
διακοσμημένα	condecorado
διακοσμημένα	decorados
διακοσμημένα	decorada
διακοσμημένα	decorado
πειρατής	pirata
πειρατής	piratas
ολοκληρωτικό	totalitários
ολοκληρωτικό	totalitário
πονγκ	pong
πονγκ	pongue
φτερούγες	alas
φτερούγες	asas
φτερούγες	wings
αράχνη	spider
αράχνη	aranha
μέτοχος	acionistas
μέτοχος	acionista
μέτοχος	accionista
μέτοχος	accionistas
οβιέδο	oviedo
κοράνι	corão
κοράνι	alcorão
κοράνι	corão
κοράνι	alcorão
επεξεργάστηκε	editado
επεξεργάστηκε	editada
μπανγκόκ	bangkok
μπανγκόκ	banguecoque
κυανοβακτήρια	cianobactérias
λουκάνικα	salsichas
λουκάνικα	linguiça
λουκάνικα	enchidos
λουκάνικα	salsicha
λουκάνικα	salsichas
λουκάνικα	enchidos
τελεφερίκ	funicular
ναυάγια	destroços
αφρο	afro
ψεύτης	mentirosa
ψεύτης	mentiroso
ερήμους	desertos
πατέντες	patentes
νοσοκομείων	hospitais
στέγασης	moradia
στέγασης	habitação
υποσχόμενος	promissor
υποσχόμενος	prometendo
υποσχόμενος	promissora
χειρονομία	gesto
χειρονομία	gestos
ανοσία	imunidade
ανοσία	imunidades
χρησιμοποιούμενα	utilizada
χρησιμοποιούμενα	usada
χρησιμοποιούμενα	usado
χρησιμοποιούμενα	utilizado
χρησιμοποιούμενα	utilizados
χρησιμοποιούμενα	usados
βαπτιστής	baptista
βαπτιστής	batista
αναδύεται	surgindo
αναδύεται	emergente
αναδύεται	emergentes
προτεραιότητες	prioridades
περιστροφές	rotações
ρενναί	rennais
παρτίδες	lotes
παρτίδες	lotes
παρτίδες	montes
μορένο	moreno
μεντβέντεφ	medvedev
υπενθύμιση	lembrete
ιστοί	teias
ιστοί	tecidos
ιστοί	tecido
δάκτυλο	dedo
ευγενικός	gentil
ευγενικός	meigo
ευγενικός	educado
ευγενικός	educada
ευγενικός	educados
ανηλίκων	juvenil
ανηλίκων	juvenis
ανηλίκων	menores
ρασπούτιν	rasputin
πανομοιότυπα	idênticas
πανομοιότυπα	idêntica
πανομοιότυπα	idêntico
πανομοιότυπα	idênticos
κίτσενερ	kitchener
καρούζο	caruso
προσήλωση	empenho
προσήλωση	compromisso
προσήλωση	empenhamento
προσήλωση	comprometimento
ακορντεόν	acordeão
ινδιάνους	indianos
ινδιάνους	índios
ελκυστικό	apelativo
ελκυστικό	atraente
ελκυστικό	apelando
ελκυστικό	atrativo
ελκυστικό	atractiva
ελκυστικό	atraente
ελκυστικό	atraentes
πρωσική	prussiano
πρωσική	prussiana
εκλεκτική	eclético
ονομαστικά	nominalmente
καπιτώλιο	capitol
καπιτώλιο	capitólio
βηρυτό	beirute
τιμώντας	honrar
τερματισμός	terminar
τερματισμός	exterminar
τερματισμός	terminando
τερματισμός	desligar
τερματισμός	desligamento
τερματισμός	encerramento
τερματισμός	terminação
τερματισμός	cessação
τερματισμός	rescisão
μάους	rato
μάους	ratinho
μάους	mouse
ουλντ	uid
ουλντ	uld
παντελόνι	calças
παντελόνι	calça
παντελόνι	calças
παντελόνι	calça
στιβάδα	camada
καστίγιο	castillo
συντίθεται	sintetizado
παραβολή	parábola
μπέλο	bello
συνάθροιση	agregação
συνάθροιση	totalização
εκραγεί	explode
εκραγεί	explodir
εκραγεί	exploda
ερμηνευτική	interpretativa
χρησιμότητας	utilidade
χρησιμότητας	utilitário
ξυπνά	desperta
κληρονομικό	hereditário
κληρονομικό	hereditária
κληρονομικό	hereditários
κληρονομικό	hereditárias
μέντελσον	mendelssohn
παλαιστινίων	palestinos
παλαιστινίων	palestinianos
λαμπραντόρ	labrador
ψεύτικη	falsa
ψεύτικη	falsos
ψεύτικη	falso
ψεύτικη	fake
στάιλς	styles
στάιλς	estilos
στάιλς	stiles
εξέχοντα	proeminente
εξέχοντα	proeminentes
ασκήσεων	exercícios
ύποπτη	suspeita
ύποπτη	suspeito
ύποπτη	suspeitos
λιπάσματα	adubos
λιπάσματα	fertilizantes
λιπάσματα	adubos
λιπάσματα	fertilizantes
λιπάσματα	adubo
λιπάσματα	adubos
λιπάσματα	fertilizante
τρομερά	terrivelmente
κλαίει	chora
κλαίει	choro
κλαίει	chorando
κλαίει	chorar
μέττερνιχ	metternich
επανειλημμένως	repetidamente
εγκληματικότητα	delinquência
εγκληματικότητα	criminalidade
εγκληματικότητα	criminalidade
εγκληματικότητα	delito
εγκληματικότητα	crime
μάνσταϊν	manstein
συμπληρωματικό	complementares
συμπληρωματικό	complementar
συμπληρωματικό	complementaridade
συμπληρωματικό	complementar
συμπληρωματικό	suplementar
συμπληρωματικό	aditamento
συμπληρωματικό	suplemento
συμπληρωματικό	suplementar
παλαιστίνιοι	palestinos
παλαιστίνιοι	palestinianos
παλαιστίνιοι	palestiniano
παλαιστίνιοι	palestinos
παλαιστίνιοι	palestiniana
παλαιστίνιοι	palestino
παλαιστίνιοι	palestina
παλαιστίνιοι	palestinianos
αντιφάσεις	incoerências
αντιφάσεις	inconsistências
αντιφάσεις	contradições
απειλούνται	ameaçou
απειλούνται	ameaçadas
απειλούνται	ameaçados
απειλούνται	ameaçado
απειλούνται	ameaçada
ρέμο	remo
τονικό	tonal
τσέστερ	chester
φρέντρικ	fredrick
φρέντρικ	fredrik
μεταβλητό	variável
μεταβλητό	variáveis
βελτιωμένο	melhorada
βελτιωμένο	melhorado
βελτιωμένο	melhorou
καμτσάτκα	kamchatka
βιτγκενστάιν	wittgenstein
τουλ	toole
άγγιξε	tocados
άγγιξε	tocado
άγγιξε	tocou
άγγιξε	tocada
άγγιξε	tocadas
γαία	gaia
κατεστραμμένη	danificado
κατεστραμμένη	danificadas
κατεστραμμένη	danificados
κατεστραμμένη	danificada
ενενήντα	ninety
ενενήντα	noventa
κάθαρση	apuramento
κάθαρση	depuração
γκάρμπο	garbo
κρύσταλλο	cristal
κρύσταλλο	cristais
κρύσταλλο	crystal
χόλντεν	holden
καλ	cal
προεξοχή	parapeito
μαχμούντ	mahmoud
καπιταλισμός	capitalismo
νάνσυ	nancy
γεωργιανή	georgiano
γεωργιανή	georgianos
γεωργιανή	georgiana
φιντέλ	fidel
ελάχιστος	mínimos
ελάχιστος	mínimo
ελάχιστος	mínima
ελάχιστος	minimo
ελάχιστος	mínimo
ελάχιστος	mínimos
ελάχιστος	mínima
διδάσκουν	ensina
διδάσκουν	ensine
διδάσκουν	ensinar
εγγεγραμμένος	assinantes
εγγεγραμμένος	assinante
εγγεγραμμένος	registrada
εγγεγραμμένος	registada
εγγεγραμμένος	registrado
εγγεγραμμένος	registado
εγγεγραμμένος	registados
εγγεγραμμένος	subscrito
εγγεγραμμένος	subscritos
κουίνσι	quincey
κουίνσι	quincy
σέρμαν	sherman
γάγγη	ganges
βιοψία	biopsia
βιοψία	biópsia
κόφι	kofi
κόφι	coffey
λανθάνουσα	latentes
λανθάνουσα	latente
σκετς	sketch
σκετς	esboço
σκετς	skit
βαμπίρ	vampira
βαμπίρ	vampire
βαμπίρ	vampiro
βαμπίρ	vampiros
κοιλιακό	abdominais
κοιλιακό	abdominal
δώσε	dê
δώσε	dar
δώσε	dá
αποχέτευσης	saneamento
φωτόπουλος	fotopoulos
ενημερώσεις	actualizações
ενημερώσεις	atualizações
οσε	ose
οσε	oic
βλήμα	projétil
βλήμα	projéctil
κύμινο	cominho
γκαγκάριν	gagarin
αποτελεσματικός	efectivo
αποτελεσματικός	eficazes
αποτελεσματικός	efetivo
αποτελεσματικός	eficaz
αβέβαιο	incerta
αβέβαιο	incerto
αβέβαιο	incertas
δεσμεύσεις	compromissos
δεσμεύσεις	autorizações
φώκιες	focas
φώκιες	selos
ανγκουίλα	anguilla
μπράντλεϊ	bradley
πούλια	puglia
ρητίνες	resinas
πεντάνιο	pentano
βοστόνη	boston
απλοποίηση	simplificar
απλοποίηση	simplificação
απλοποίηση	simplificar
απλοποίηση	simplificando
απλοποίηση	simplificação
απλοποίηση	simplificar
απλοποίηση	simplifica
κάνναβης	cânhamo
αρέτσο	arezzo
κράνμερ	cranmer
πάρσιφαλ	parsifal
στάουφενμπεργκ	stauffenberg
σχεδιάστρια	desenhador
σχεδιάστρια	designer
σχεδιάστρια	desenhista
σχεδιάστρια	estilista
πολλαπλασιάζονται	multiplicar
