apie	について
priepuolių	押収
atmetimo	拒絶
trier	トリーア
lipa	伸びる
korčės	コルチャ
adatų	ニードル
stiklinė	グラス
stiklinė	ガラス
celiuliozė	セルロース
héctor	エクトル
reguliuojamos	規制
senėjimas	エイジング
senėjimas	老化
kankinimai	拷問
siūlės	ウェルド
orf	orf
lccn	lccn
brangenybės	宝石
boi	ボイ
fukušimos	福島
katalogai	カタログ
oss	oss
reinoldsas	レイノルズ
eliksyras	elixir
gallagher	ギャラガー
hdtv	hdtv
norai	願いごと
kablys	フック
guzmán	グスマン
sese	姉妹
sese	シスター
bolcmano	ボルツマン
oclc	oclc
kora	コーラ
reggio	レッジョ
dix	ディクス
kirchner	キルチネル
duburiai	スラックス
diogo	ディオゴ
rufescens	カワニナ
sodoma	ソドム
praja	プライア
lanark	ラナーク
išsigandęs	怖がる
išsigandęs	怖い
suodžių	すす
makarovas	マカロフ
corey	コーリー
headerstyle	headerstyle
gabrovo	ガブロヴォ
kraft	クラフト
dyzelinas	ディーゼル
magrebo	マグリブ
elektrodai	電極
vibracija	振動
konteineriai	容器
konteineriai	コンテナ
logiška	論理
tivoli	tivoli
ataksija	失調
kosmosas	スペース
kosmosas	空間
soleil	ソレイユ
mesina	メッシーナ
metmenų	ワープ
melisa	メリッサ
kils	ラダー
kils	ハシゴ
kils	はしご
kils	梯子
oita	大分
žėručio	雲母
vagonas	ワゴン
kalcito	方解石
sauer	sauer
gedimas	故障
gedimas	失敗
košmaras	ナイトメア
košmaras	悪夢
demonstravimas	デモ
andželika	アンジェリク
gamespot	gamespot
euripidas	エウリピデス
sąmoningo	意識
pamotė	継母
tona	トン
griovimo	解体
muz	muz
suverenumą	主権
lūpažuvė	ベラ
tornado	トルネード
tornado	竜巻
pasitenkinimas	満足
janyčarai	イェニチェリ
vadim	ヴァディム
bures	船出
dulce	ドゥルセ
baisi	醜い
baisi	みにくい
cze	cze
sal	サル
kimono	着物
kimono	和服
deuterio	重水素
skorpionas	スコーピオン
skorpionas	サソリ
messagebox	messagebox
psd	psd
likvidavimas	弁済
likvidavimas	清算
žydinčių	開花
olivija	オリヴィア
aldi	aldi
daniels	ダニエルズ
vaistininko	薬剤師
cahill	ケーヒル
plb	plb
ganz	ガンツ
jogurto	ヨーグルト
jogurto	ヨーグルト
conegliano	コネリアーノ
vožtuvas	バルブ
mmc	mmc
drakas	りゅう
hipokratas	ヒポクラテス
polimeras	高分子
kontūras	輪郭
benzeno	ベンゼン
calico	calico
dializės	透析
ekstremalus	エクストリーム
abisinijos	アビシニア
kondensacijos	縮合
kondensacijos	凝縮
utilitarizmas	功利主義
sagamio	相模
virškinti	消化器
virškinti	ダイジェスト
avos	阿波
arma	arma
nekaltybę	処女
atika	アッティカ
reguliatorius	レギュレータ
reguliatorius	知事
veisimas	繁殖
toksinių	毒性
nir	nir
šidzuokos	静岡
benny	ベニー
aukcionuose	せり
aukcionuose	競売
aukcionuose	オークション
gėda	恥ずかしい
rizzoli	rizzoli
sfr	sfr
noriko	のりこ
noriko	紀子
psy	psy
schriften	schriften
plato	プラトン
debiusi	ドビュッシー
juliana	ジュリアナ
arda	アルダ
fes	fes
kto	kto
moliūgų	カボチャ
moliūgų	パンプキン
moliūgų	かぼちゃ
prabanga	贅沢
elgeta	乞食
pandora	パンドラ
harmonikos	ハーモニクス
aršios	激しい
aršios	激戦
emiliano	エミリアーノ
antantė	協商
sarkozy	サルコジ
raganosiai	サイ
švari	クリーン
švari	きれい
sultinys	ブイヨン
sultinys	ブロス
gimnastė	体操
momo	モモ
elf	エルフ
schubert	シューベルト
alergijos	アレルギー
farso	茶番
algarvės	アルガルヴェ
aja	アジャ
ast	ast
nena	ネーナ
tatena	iaea
mandžiūrija	満州
eršketas	チョウザメ
ass	助手
ass	アシスタント
ganymo	放牧
atskleidimas	開示
wilkins	ウィルキンス
eigai	安部
eigai	安倍
eigai	阿部
klounai	道化師
sugebėti	戦車
sugebėti	タンク
atsitiktinumas	偶然
leona	レオナ
gręžimo	掘削
bugas	バグ
bugas	不具合
bugas	bug
ccff	ccff
wikivoyage	wikivoyage
dinamiška	ダイナミック
spausdintuvai	プリンタ
trek	トレック
trek	トレッキング
baudas	罰金
fortaleza	フォルタレザ
imperatore	皇后
imperatore	女帝
dubstep	ダブステップ
bert	バート
princese	王女
princese	プリンセス
užbaigimo	修了
užbaigimo	補完
užbaigimo	竣工
užbaigimo	完成
pradedančiųjų	出芽
brighton	ブライトン
camino	カミノ
sulfidas	硫化物
sulfidas	硫化物
kolis	コリー
flamingas	フラミンゴ
mob	暴徒
mob	モブ
lopes	ロペス
stendalio	スタンダール
materialus	有形
ramones	ramones
kostroma	コストロマ
dizenterija	赤痢
boni	ボニー
boni	bonnie
kuklus	謙虚
brokas	タケシ
kamui	カムイ
ayala	アジャラ
universalis	universalis
monza	モンツァ
sraigto	ヘリックス
sraigto	螺旋
carvalho	カルヴァーリョ
džeremis	ジェレマイア
aukcionai	せり
aukcionai	競売
aukcionai	オークション
adama	アダマ
pasitelkti	縁石
agua	アグア
fil	fil
tpp	tpp
kato	加藤
armani	アルマーニ
temperamentas	気質
mėginys	サンプリング
mėginys	サンプル
boksito	ボーキサイト
ikonostasas	イコノスタシス
rūgštingumo	酸味
geluonis	スティンガー
antiochas	アンティオキア
fahrenheit	華氏
benamių	迷子
pilvaplėvė	腹膜
įdedamas	組み込み
asbestas	石綿
vpk	dac
sabre	サーベル
tuneliuose	トンネル
taras	タラス
čatamo	チャタム
titanai	タイタンズ
koncesijos	譲歩
kalkės	石灰
kalkės	ライム
tampos	タンパ
adana	アダナ
amar	アマル
imi	imi
nepaprastas	著しい
rhys	リス
arų	アレス
roa	ロア
anubis	アヌビス
bien	bien
kelione	ツアー
kelione	旅行
kelione	journey
kelione	旅行
kelione	トリップ
kelione	旅行
urawa	浦和
opos	潰瘍
kantu	カントゥ
irkutskas	イルクーツク
grallaria	grallaria
mantaro	万太郎
novosibirskas	ノヴォシビルスク
reidas	raid
šiova	正和
noto	能登
mėlynės	紫斑
gdynės	gdynia
priešiškumas	敵意
fritaunas	フリータウン
msn	msn
sintezatoriai	シンセサイザー
išlikimas	運命
amen	アーメン
baltimorės	ボルチモア
funchal	フンシャル
neustadt	ノイシュタット
modifikavo	ベゴニア
ūkai	星雲
torpedos	魚雷
mii	mii
feministės	フェミニズム
gvadelupa	グアドループ
ušuaja	ウシュアイア
hezbollah	ヒズボラ
būtinumo	必要性
lcc	lcc
takashi	タカシ
takashi	たかし
nitrato	硝酸
gemini	ジェミニ
catalina	カタリナ
rota	ロタ
katz	カッツ
kietai	クール
kietai	涼しい
fhm	fhm
garmin	ガーミン
triatlono	トライアスロン
lounge	ラウンジ
mouton	ムートン
kryklė	コガモ
deportacijos	送還
xerox	xerox
gydytojos	アビス
ambox	ambox
donoras	ドナー
aegis	イージス
mašinistas	運転手
mašinistas	ドライバ
mašinistas	ドライバー
nuolaidas	割引
nuolaidas	ディスカウント
nuolaidas	割引き
somerville	サマヴィル
rapa	ラパ
želatinos	ゼラチン
makartnis	マッカートニー
salotų	レタス
salotų	サラダ
eps	エミュー
eps	eps
luckas	ルーツィク
beprasmis	無意味
anarchizmas	アナキズム
terorizmas	テロリズム
terorizmas	テロ
prada	プラダ
deficito	赤字
entuziazmo	熱意
vogue	ヴォーグ
gavin	ギャヴィン
gavin	ギャビン
akrilo	アクリル
bernadeta	バーナデット
trejeto	トロイカ
ludovico	ルドヴィーコ
magnussen	マグヌッセン
muradas	ムラト
reginald	レジナルド
dumont	デュモン
tanklaivis	タンカー
triumviratas	三頭政治
astro	アストロ
obo	オーボエ
eksploatavimas	運行
eksploatavimas	作戦
eksploatavimas	運営
eksploatavimas	操作
eksploatavimas	オペレーション
bramsas	ブラームス
tiesinis	リニア
tiesinis	線形
irt	ict
tinktūra	チンキ
nemuro	根室
dahl	ダール
kcal	kcal
preke	説教
dbu	dbu
carlisle	カーライル
hunedoara	フネドアラ
evergreen	エバーグリーン
sezamo	ゴマ
sezamo	胡麻
mangai	マンゴー
nepatogu	気まずい
buzeu	ブザウ
medley	メドレー
donorų	ドナー
setmetatable	setmetatable
klintys	石灰岩
liukas	ハッチ
liukas	孵化
sesijas	セッションズ
sesijas	セッション
walsh	ウォルシュ
asilas	ロバ
jci	jci
roe	魚卵
vizos	visa
vizos	ビザ
vizos	査証
nekaltumo	無垢
chávez	チャベス
monstrai	モンスターズ
bluetooth	bluetooth
indira	インディラ
pavydas	羨望
pavydas	嫉妬
auskarai	イヤリング
tragiška	悲惨
pacheco	パチェーコ
akitos	秋田
alpakos	アルパカ
bazaltas	玄武岩
kriptografija	暗号
pma	pma
švyti	磨き
švyti	発光
airdrie	アードモア
mizuno	水野
baird	ベアード
nuostabiai	豪華
nuostabiai	ゴージャス
haim	ハイム
beckham	ベッカム
kaspinuočio	サナダムシ
laodzi	老子
krs	crs
rialas	リヤル
sobieski	ソビエスキ
mėginio	サンプリング
mėginio	サンプル
melinda	メリンダ
lamų	ラマ
mimo	mimo
animuoti	アニメイト
šariato	シャリーア
offenbach	オッフェンバッハ
ora	オラ
banditai	バンディッツ
banditai	盗賊
kapitalizmas	資本主義
agurkai	きゅうり
agurkai	キュウリ
agurkai	キュウリ
galvijams	ウシ
atitinkančiu	満足
millenium	ミレニアム
tofu	豆腐
sutapimas	偶然
gaudyklė	トラップ
pabudimas	覚醒
valjadolido	バリャドリッド
paleolitas	旧石器時代
gerėja	ベター
nazareto	ナザレ
uci	uci
gprs	gprs
stasi	シュタージ
kag	kag
daytona	デイトナ
argono	アルゴン
andrade	アンドラーデ
motociklininkų	ツーリング
limfinės	リンパ
miela	スウィート
miela	甘い
miela	素敵
penza	ペンザ
šokinėja	ジャンプ
raul	ラウル
giovanna	ジョヴァンナ
superstar	スーパースター
įvertis	評価
įvertis	格付
wai	ワイ
tve	tve
sužadėtinis	フィアンセ
prievarčio	幽門
antradienis	火曜日
pagonybė	ペイガニズム
oko	岡豊
nepastebėti	見下ろす
brandinimo	熟成
fpö	fpö
hesse	ヘッセン
hesse	ヘッセ
sufizmas	スーフィズム
megztinis	セーター
ivatės	岩手
leila	レイラ
adp	adp
brahmanai	バラモン
ilgaamžiškumo	耐久性
persefonė	ペルセポネー
alvarez	アルヴァレス
lessing	レッシング
lvs	lvs
atsidavimo	献身
atsidavimo	奉納
kamil	カミル
sertifikuota	認定
albatros	アルバトロス
ucla	ucla
cub	カブ
kirpimo	クリッパーズ
fonda	フォンダ
tenerife	テネリフェ
ubs	ubs
taraz	タラズ
michelin	ミシュラン
sapfo	サッポー
suderinamumas	一貫性
sevastopolis	セヴァストポリ
martine	マルティーヌ
repeticija	リハーサル
dagas	ダグ
barsukas	アナグマ
topologijos	トポロジー
aarau	アーラウ
įprotis	習慣
emerald	エメラルド
vogti	窃盗
nuolaidos	譲歩
nuolaidos	割引
nuolaidos	ディスカウント
nuolaidos	割引き
nuolaidos	割引
nuolaidos	ディスカウント
identifikavimas	同定
identifikavimas	識別
chimera	キメラ
nepatogumų	不便
nepatogumų	不都合
ramsay	ラムジー
grynosios	net
grynosios	ネット
sausainiai	ビスケット
linksmai	楽しい
skale	トースト
smd	smd
minkovskis	ミンコフスキー
senoliai	長老
valkata	ボム
lankstumas	柔軟
lankstumas	柔軟性
espresso	エスプレッソ
scrofa	scrofa
antakių	眉毛
antakių	まゆ
ami	アミ
kyzylorda	クズロルダ
solano	ソラーノ
dirgiklių	刺激
prologas	プロローグ
purvinas	汚い
purvinas	不潔
purvinas	汚い
purvinas	ダーティ
purvinas	ダーティー
koronel	コロネル
mariam	マリアム
guglielmo	グリエルモ
gondola	ゴンドラ
sumo	相撲
gaudyklės	トラップ
gaudyklės	トラップ
toska	トスカ
aguri	アグリ
konsoliduoti	統合
veislinių	繁殖
leda	レダ
genio	genio
romaninės	romaine
siuntimas	派遣
siuntimas	発送
siuntimas	出荷
džiulija	ジュリア
džiulija	ユリア
qpr	qpr
švaros	清掃
rep	rep
sukneles	ドレス
iras	iras
acetono	アセトン
videos	動画
kreditoriai	モルドバ
repatriacijos	送還
pastovumas	一貫性
schulz	シュルツ
kiečių	ヨモギ
bento	弁当
nuggets	ナゲッツ
vėrinys	ネックレス
nutukimas	肥満
thatcher	サッチャー
muti	ムーティ
cic	cic
rtecs	rtecs
hilda	ヒルダ
fahd	ファハド
mambo	マンボ
acetatas	酢酸
ymca	ymca
žygiuoja	行軍
antkapio	墓石
sop	sop
daoizmas	道教
nolan	ノーラン
iván	イバン
juokiasi	笑い
juokiasi	笑う
wallis	ウォリス
cabrera	カブレラ
paralaksas	視差
sup	sup
masažas	マッサージ
eulemur	eulemur
torshaunas	トースハウン
antplūdžio	流入
mueang	ムアン
iae	iae
iguana	イグアナ
bredas	ブラッド
medresė	マドラサ
sulaikymas	拘禁
sulaikymas	勾留
sulaikymas	留置
sulaikymas	収容
coppola	コッポラ
tvarkaraštį	年表
spazmai	痙攣
melionai	ウリ
seri	セリ
kaplan	カプラン
kilio	キール
balkonas	バルコニー
ubisoft	ubisoft
dijon	ディジョン
traktoriaus	トラクター
skanus	美味しい
skanus	美味
skanus	おいしい
skanus	美味しい
turkio	ターコイズ
hindenburg	ヒンデンブルク
hindenburg	ヒンデンブルグ
amnestija	恩赦
dramatiška	ドラマチック
doe	ドウ
etiketo	礼儀
etiketo	マナー
želatina	ゼラチン
bom	bom
mahabharata	マハーバーラタ
konservai	ジャム
drėgnis	水分
drėgnis	湿度
užteršimo	汚染
šypsena	笑顔
šypsena	スマイル
nks	rls
matador	マタドール
nusifilmuoti	オーディション
piratavimas	eka
okw	okw
stebėsenos	モニタリング
stebėsenos	監視
damian	ダミアン
augalininkystė	トリミング
įmokos	景品
įmokos	貢献
jozef	ヨゼフ
sdk	sdk
rhs	rhs
totoro	トトロ
morzės	モース
pažįstamais	昨今
corot	corot
salis	サリー
hodgson	ホジソン
qcd	qcd
sti	sti
modesta	modesta
mittelalters	mittelalters
išimtinė	独占
laku	ラッカー
dalasas	ダラス
scorsese	スコセッシ
münster	ミュンスター
checktype	checktype
casanova	カサノバ
jangdzė	長江
garbo	ガルボ
adrenalino	アドレナリン
dila	dila
migrantai	移民
migrantai	出稼ぎ
mehmet	メフメト
loja	吠える
sapa	sapa
npg	npg
bananus	バナナ
esperanza	エスペランサ
couture	クチュール
eseksas	エセックス
pristatymai	プレゼン
pristatymai	プレゼンテーション
pristatymai	デリバリー
osman	オスマン
pit	cfi
kalendros	コリアンダー
eda	江田
kvk	cmc
josemičio	ヨセミテ
ddr	ddr
ump	ump
entuziastas	enthusiast
neapima	除外
sarmatai	サルマタイ
ikrų	キャビア
aomorio	青森
gsd	gsd
susirūpinęs	心配
dėžėse	ボックス
tuščiaviduriai	中空
harlem	ハーレム
funky	ファンキー
uvertiūra	序曲
pap	pef
stigma	スティグマ
nekrozė	壊死
antradieniais	火曜
nostalgija	ノスタルジア
šeila	シェイラ
chiara	キアラ
hubbard	ハバード
jørn	ヨルン
ribojimai	制限
čikas	チコ
lėtinio	慢性
lėtinio	持病
spö	spö
vargšai	かわいそう
blynas	ホットケーキ
blynas	パンケーキ
fašizmas	ファシズム
saldumynų	スイーツ
saldumynų	お菓子
mckenna	マッケナ
pasveikti	治る
pasveikti	治す
pasveikti	ヒール
topografija	地形
topografija	地誌
saulėta	晴れ
saulėta	サニー
fidel	フィデル
nailono	ナイロン
bruni	ブルーニ
arijus	バーベル
monopolis	独占
šešiakampės	六角形
kokso	コーク
kokso	コーラ
epstein	エプスタイン
tts	tts
patinimas	腫れ
dlr	dlr
kalmukų	カルムイク
skaistybės	純潔
lagaminą	スーツケース
lxde	lxde
grietinėlė	クリーム
mauricio	マウリシオ
odė	ode
uam	uam
gabaliukai	断片
gabaliukai	フラグメント
uždraudimas	禁酒
uždraudimas	禁止
uždraudimas	禁酒令
kuban	クバーニ
trombozė	血栓症
mainsnak	mainsnak
pepė	ピッピ
hammett	ハメット
baton	バトン
seuta	セウタ
paguodos	慰め
orumo	威厳
orumo	品格
orumo	尊厳
alijevas	アリエフ
karna	カルナ
usda	usda
karikatūra	カリカチュア
tekilos	テキーラ
džiovinimas	乾燥
cosplay	コスプレ
momentus	moments
momentus	モーメント
mex	mex
nustatymai	設定
cyornis	cyornis
dior	ディオール
lpa	lpa
pavyzdinių	旗艦
kaktą	おでこ
mylima	最愛
nuostabios	すごい
nuostabios	素晴らしい
nuostabios	ワンダフル
kerol	キャロル
nhk	nhk
deguto	タール
fernanda	フェルナンダ
artefaktas	遺物
sqmi	sqmi
laukimas	待ち
silkių	ニシン
dich	dich
brokeris	ブローカー
kutai	タッセル
girnovė	ヘラサギ
gema	gema
blazer	ブレザー
blazer	ブレイザー
totorio	鳥取
libros	libros
bankos	バンカ
floristas	花屋
shoten	聖天
wmflabs	wmflabs
feuerbach	フォイエルバッハ
patriotizmas	愛国心
adr	adr
sąryšio	ブリッジ
wmf	wmf
valgius	食事
kirlikas	チドリ
korespondencija	対応
korespondencija	通信
hod	hod
biel	biel
tomáš	トマーシュ
luv	luv
koper	コペル
daugiklis	ファクター
daugiklis	因子
daugiklis	係数
bjaurus	醜い
bjaurus	みにくい
plaušienos	パルプ
karim	カリム
argus	アーガス
injekcija	インジェクション
injekcija	注射
cenzorius	検閲
agos	agos
dešros	ソーセージ
įdomiai	わくわく
įdomiai	ドキドキ
įdomiai	エキサイティング
cass	カス
cass	キャス
montreux	モントルー
české	チェスケー
briugė	ブリュージュ
politopas	ポリトープ
bnt	bnt
schroeder	シュローダー
kdp	kdp
boulogne	ブローニュ
dixon	ディクソン
alpinizmas	登山
gris	グリ
khalil	カリル
uvp	uvp
ping	ping
regulus	レギュラス
glutamatas	グルタミン酸
razinos	レーズン
tempti	ドラッグ
lep	vts
ketvirtadieniais	木曜日
ketvirtadieniais	木曜
neko	ねこ
athena	アテーナー
rambler	ランブラー
