年	ano
雕塑	esculturas
雕塑	estátua
藝術家	artistas
藝術家	artista
廣西	guangxi
命運	destino
命運	destiny
命運	destino
命運	fate
料理	culinária
料理	cozinha
料理	gastronomia
房子	casa
房子	casas
崇拜	cult
崇拜	cultos
崇拜	seita
崇拜	culto
崇拜	adorar
崇拜	culto
崇拜	adoração
積分	pontos
積分	integral
擔心	preocupada
擔心	preocupados
擔心	preocupado
例外	excepções
例外	exceções
例外	exceções
例外	excepção
例外	exceção
布拉格	praga
指南	guia
指南	guias
指南	guia
插入	inserindo
插入	insira
插入	inserir
插入	inserção
明珠	pearl
明珠	pérola
螺旋	hélice
螺旋	espiral
螺旋	espirais
珊瑚	corais
珊瑚	coral
珊瑚	corais
遼	liao
財務	financeiro
財務	financeira
財務	finanças
財務	finanças
預測	projeção
預測	projecção
預測	previsões
預測	previsão
預測	prognósticos
預測	previsões
預測	projeções
預測	projecções
預測	saliências
預測	forecast
預測	previsão
預測	previsões
期望	expectativa
期望	expectativas
期望	expectativas
期望	expectativa
準則	directriz
準則	orientação
呼籲	recursos
呼籲	apelos
呼籲	contestação
呼籲	apelação
呼籲	apelo
呼籲	recurso
公平	equidade
公平	participações
公平	justo
公平	fair
公平	feira
公平	imparcialidade
電池	pilha
電池	bateria
電池	baterias
電池	pilhas
尋求	procurar
尋求	busque
尋求	busco
尋求	procure
窄	estreito
窄	estreita
窄	estreitas
失蹤	sumiço
失蹤	desaparecimento
失蹤	desaparecimentos
失蹤	ausente
失蹤	faltam
失蹤	falta
失蹤	faltando
獵人	caçadores
獵人	caçador
獵人	caçadora
獵人	hunter
葡萄	vitis
葡萄	uva
葡萄	uvas
葡萄	uvas
老闆	patroa
老闆	patrão
老闆	chefe
老闆	boss
介入	intervém
介入	intervir
皇室	realeza
皇室	real
皇室	royal
零售	varejo
零售	retalho
富豪	regal
富豪	bilionário
富豪	volvo
靈魂	alma
靈魂	soul
靈魂	almas
杏	damasco
殼	concha
殼	casca
殼	shell
殼	carapaça
殼	cascas
殼	conchas
工程師	engenheiros
工程師	engenheira
工程師	engenheiro
祖母	vovó
祖母	avó
春天	spring
春天	primavera
春天	mola
用法	uso
用法	utilização
吋	centímetro
吋	polegadas
吋	polegada
神戶	kobe
省級	provincial
省級	provinciais
手術	cirurgia
手術	funcionamento
手術	operação
行李	bagagem
行李	bagagens
行李	bagagem
行李	bagagens
行李	malas
旁白	narrador
穿著	vestindo
司徒	stuart
癌症	câncer
癌症	cancro
癌症	cancer
練習	praticar
練習	prática
練習	pratique
練習	pratica
練習	praticar
練習	praticando
練習	exercicio
練習	exercício
練習	exercícios
機體	organismo
分散	espalhado
分散	espalhados
分散	disperso
分散	espalhadas
分散	dispersos
奇怪	estranha
奇怪	strange
奇怪	estranho
氮	nitrogénio
氮	azoto
氮	nitrogênio
同性戀	homossexualidade
同性戀	gays
同性戀	gay
同性戀	homossexual
抱	abraço
圖書	livros
圖書	livro
圖書	reservar
圖書	livros
岡山	okayama
情感	emoção
情感	emoções
情感	emocional
情感	emotiva
情感	emotivo
情感	emoções
鴨	patos
鴨	patos
鴨	pato
鴨	duck
妖	demónio
妖	demon
妖	demônio
桂林	guilin
臉	caras
臉	rostos
臉	caretas
臉	faces
臉	cara
臉	carinha
臉	rosto
臉	face
開啟	abre
開啟	aberto
開啟	abra
開啟	abrir
開啟	aberta
開啟	open
效應	efeito
效應	efeitos
交叉	cruz
交叉	cross
交叉	crossover
分數	fracções
分數	frações
分數	pontuação
分數	pontuações
分數	pontuação
分數	placar
分數	fracção
分數	fração
分數	fraccionada
遊客	visitantes
遊客	turistas
遊客	turistas
遊客	turista
分行	sucursais
分行	galhos
分行	ramos
分行	filiais
分行	ramo
分行	sucursal
分行	branch
騎兵	cavalaria
強制	obrigatório
強制	obrigatórias
強制	obrigatórios
強制	obrigatória
強制	coacção
強制	compulsão
強制	coacção
強制	coerção
強制	obrigatório
強制	obrigatórias
強制	obrigatórios
強制	obrigatória
女生	menina
女生	moça
女生	miúda
女生	rapariga
女生	garota
女生	girls
女生	miúdas
女生	garotas
女生	raparigas
女生	meninas
蒸汽	vapor
蒸汽	steam
蒸汽	vapores
蒸汽	vapor
鍵	chaves
鍵	teclas
鍵	chave
鍵	tecla
鍵	chaves
鍵	key
鍵	vínculo
鍵	laço
鍵	bond
人事	pessoal
可汗	cã
可汗	khan
氯	cloro
干涉	intervém
干涉	intervir
干涉	ingerência
干涉	interferência
干涉	interferências
干涉	intervenções
干涉	intervenção
經理	gerenciador
經理	gerente
經理	gestor
雅各	jacob
雅各	jacó
小提琴	violino
小提琴	violino
射手	atirador
射手	shooter
射手	atiradores
假日	feriado
假日	férias
假日	feriados
假日	férias
到期	expira
到期	devido
到期	devida
到期	devidas
到期	vencimento
到期	maturidade
到期	expiram
到期	expirar
到期	expira
到期	validade
到期	expiração
敵	inimigo
敵	inimigas
敵	inimiga
敵	inimigos
物業	propriedade
物業	imóvel
物業	propriedades
預算	orçamento
預算	orçamentos
預算	orçamentos
釜山	pusan
釜山	busan
閃	clarão
閃	flash
雕像	estátuas
雕像	estátua
敘利亞	síria
敘利亞	sírio
敘利亞	síria
敘利亞	sírios
收回	retire
收回	retirar
短期	curto
短期	short
短期	curtas
短期	curta
貨	carga
首頁	home
首頁	casa
首頁	lar
西貢	saigon
西貢	saigão
引力	gravidade
德文	alemã
德文	alemães
德文	alemão
霧	névoa
霧	nevoeiro
霧	neblina
霧	foggy
霧	névoa
霧	nevoeiro
霧	neblina
市鎮	municípios
市鎮	comunas
市鎮	municípios
免疫	imune
免疫	imunes
免疫	imunização
免疫	imunidade
免疫	imunidades
編碼	codificar
編碼	codigo
編碼	código
編碼	codificação
編碼	codificação
吸	chupar
吸	chupa
啤酒	beer
啤酒	cerveja
啤酒	cervejas
星期五	sex
星期五	sexta
里程	quilometragem
上訴	recursos
上訴	apelos
上訴	contestação
上訴	apelação
上訴	apelo
上訴	recurso
老虎	tiger
老虎	tigresa
老虎	tigres
老虎	tigre
老虎	tigers
老虎	tigres
敏感	sensíveis
敏感	sensível
敏感	sensibilidade
敏感	sensibilidade
敏感	sensibilidade
向前	forward
向前	encaminhar
向前	avante
時裝	moda
富有	ricas
富有	rico
富有	ricos
富有	rich
富有	rica
富有	ricos
火炮	artilharia
每周	semanal
每周	semanalmente
每周	semanais
任何人	alguém
簡體	simplificada
簡體	simplificados
簡體	simplificado
魔女	bruxo
魔女	bruxa
擴張	dilatadas
擴張	dilatação
擴張	expandindo
擴張	expansão
擴張	expandir
擴張	expansão
斷	quebrada
斷	quebrado
斷	broken
甲基	metilo
甲基	metil
腦	cérebro
腦	miolos
腦	brain
腦	cérebros
腦	miolos
腦	cérebro
進步	progress
進步	andamento
進步	progresso
進步	progressos
進步	progressista
進步	progressiva
進步	progressivo
德語	alemã
德語	alemães
德語	alemão
強度	intensidade
強度	dosagem
強度	força
強度	forças
白金	platina
走廊	corredor
走廊	corredor
拆卸	desmontagem
拆卸	desmantelamento
拆卸	desmantelar
金額	montantes
金額	quantidades
金額	quantias
金額	quantia
金額	quantidade
金額	montante
金額	montantes
金額	somas
金額	importâncias
表格	formas
表格	impressos
表格	formulários
表格	formar
表格	forma
表格	formulário
創新	inovadores
創新	inovadoras
創新	inovador
創新	inovadora
創新	inovações
創新	inovações
創新	inovação
修正案	alteração
修正案	emenda
修正案	emendas
修正案	alterações
辦事處	estância
辦事處	gabinete
辦事處	escritório
佛山	foshan
叉	forquilha
叉	garfos
叉	bifurcação
叉	garfo
海灣	golfo
海灣	baia
海灣	baía
海灣	bay
希爾	colina
希爾	hill
錄音	gravando
錄音	gravação
農民	camponeses
農民	camponesa
農民	camponês
農民	lavrador
農民	agricultor
農民	fazendeiro
農民	camponês
農民	agricultores
農民	fazendeiros
農民	lavradores
赤道	equatorial
回憶	lembranças
回憶	memórias
回憶	recordações
回憶	memória
回憶	lembrança
回憶	memoria
有趣	interessante
有趣	interessantes
雕刻	gravação
雕刻	gravura
雕刻	esculpir
雕刻	esculturas
雕刻	escultura
雕刻	escultura
除外	excepto
除外	exceto
金色	dourada
金色	dourados
金色	golden
金色	ouro
金色	dourado
金色	ouro
金色	gold
金色	dourado
理性	razão
理性	motivo
理性	racionalidade
理性	racionais
理性	racional
外表	aparências
外表	aparições
外表	aparição
外表	aparência
外表	aparecimento
外表	exteriores
外表	exterior
承諾	promessas
承諾	promete
承諾	promessa
承諾	prometa
承諾	empenho
承諾	compromisso
承諾	empenhamento
承諾	comprometimento
承諾	compromissos
承諾	autorizações
吉田	yoshida
稅	impostos
稅	imposto
稅	impostos
缸	cilindro
缸	cilindros
童年	infância
催化	catalítica
催化	catalítico
催化	catalisador
催化	catalisadores
百科全書	enciclopédia
百科全書	enciclopédia
橘	orange
橘	laranja
橘	tachibana
建築師	arquitecto
建築師	arquiteto
建築師	arquiteta
建築師	arquitetos
建築師	arquitectos
建築師	arquitetos
總是	always
總是	sempre
彩色	cores
彩色	cor
彩色	cores
彩色	cor
彩色	colorido
工會	union
工會	união
工會	uniões
工會	sindicatos
蜘蛛	spider
蜘蛛	aranha
離婚	divorcio
離婚	divórcio
離婚	divórcios
離婚	divorciada
離婚	divorciados
離婚	divorciado
享受	aproveite
享受	aproveita
享受	aproveitem
享受	curtição
享受	aproveitando
享受	curtindo
享受	desfrutando
享受	curti
鑽石	diamond
鑽石	diamante
鑽石	diamantes
鑽石	diamantes
鑽石	ouros
吉祥	auspicioso
週五	sex
週五	sexta
週五	sextas
三菱	mitsubishi
肌	músculos
肌	músculo
肌	muscular
美女	linda
美女	belezas
美女	beleza
神經	nervo
神經	nervos
助手	assistente
溫哥華	vancouver
窩	nest
窩	ninho
窩	ninhos
地帶	despir
地帶	strip
混亂	confusão
混亂	confusões
混亂	caos
混亂	chaos
大堂	saguão
大堂	lobby
大堂	átrio
裸	nus
裸	pelada
裸	nu
裸	nuas
裸	nua
裸	nude
裸	nuas
裸	nua
裸	nu
裸	nus
裸	nuas
裸	despido
裸	nua
校區	campus
馬丁	martín
馬丁	martins
馬丁	martinho
馬丁	martin
衝擊	impact
衝擊	impacte
衝擊	impacto
衝擊	impactos
衝擊	choque
衝擊	amortecedores
衝擊	choques
廠商	vendedor
廠商	vendedores
廠商	fornecedor
廠商	fabricante
光學	óptica
光學	óptico
光學	ópticos
光學	ótica
光學	óptica
光學	ótica
篤	tuk
卵	ovos
氟	fluoreto
氟	flúor
氟	flúor
出租	táxi
出租	taxi
出租	táxis
欄	colunas
欄	coluna
欄	colunas
意志	vontades
軍方	militares
軍方	militar
真理	verdades
真理	verdade
真理	truth
過度	excessiva
過度	excessivas
過度	excessivos
過度	excessivo
街頭	rua
街頭	street
伺服器	servidores
伺服器	servidor
伺服器	server
清晰	clareza
清晰	claridade
背面	coroa
背面	caudas
醫藥	remédio
醫藥	medicina
醫藥	medicação
醫藥	medicamentos
醫藥	remédios
推理	inferência
推理	raciocínio
變更	modificar
變更	modifica
變更	mudanças
變更	alterações
變更	modificações
變更	variação
變更	mudar
變更	mudança
變更	mudanças
變更	troco
新手	principiante
新手	iniciante
新手	novata
新手	novato
燒	queime
燒	queimar
燒	queimadura
燒	burn
燒	queima
燒	queimando
燒	queimar
燒	queima
膠	cola
膠	pastilha
膠	goma
膠	chiclete
膠	chicletes
膠	gel
渡邊	watanabe
猶太人	judaica
猶太人	judeus
猶太人	judia
猶太人	judeu
猶太人	judaico
猶太人	judeus
分歧	desentendimento
分歧	desacordo
分歧	discordância
分歧	divergências
分歧	diferenças
分歧	divergências
分歧	divergência
分歧	desentendimentos
分歧	divergências
分歧	divergente
分歧	divergentes
怪物	monstro
怪物	monster
書寫	escrito
書寫	escritas
書寫	escritos
書寫	escrita
書寫	escrevendo
書寫	escrita
書寫	escrever
色情	pornografia
色情	erótico
色情	eróticos
色情	erótica
色情	pornográficos
色情	pornográfico
色情	pornográfica
色情	pornô
色情	porno
色情	pornografia
股東	acionistas
股東	accionistas
股東	acionistas
股東	accionistas
股東	acionistas
股東	acionista
股東	accionista
股東	accionistas
曝光	exponha
曝光	expôr
曝光	expor
曝光	exposta
曝光	expostos
曝光	expostas
曝光	exposto
曝光	expondo
曝光	expôr
曝光	expor
曝光	exposição
飛行員	pilot
飛行員	piloto
劫	assalto
劫	roubos
劫	roubo
鎖	fechadura
鎖	lock
鎖	trancar
鎖	cadeado
鎖	cadeados
鎖	fechaduras
人群	multidões
人群	multidão
簡化	racionalização
簡化	simplificar
簡化	simplificação
簡化	simplificar
簡化	simplifica
簡化	simplificar
簡化	simplificando
簡化	simplificação
簡化	simplificada
簡化	simplificados
簡化	simplificado
從未	nunca
從未	never
土壤	solo
土壤	solos
土壤	solos
再生	renascimento
再生	renascer
再生	regeneração
水中	subaquático
水中	subaquática
重組	reconfiguração
重組	reestruturações
重組	restruturação
重組	reestruturação
重組	reorganização
重組	reorganizar
重組	reorganização
示威者	manifestantes
示威者	protestantes
示威者	manifestantes
示威者	protestantes
示威者	manifestantes
放映	exibições
放映	rastreio
濤	tao
四方	quad
四方	quarteto
消費	consumidas
消費	consumida
消費	consumido
消費	consumidos
消費	consumo
摩爾	moore
摩爾	verruga
摩爾	mole
摩爾	toupeira
洗	lavagem
洗	lavar
洗	lave
洗	lava
洗	wash
洗	lavagem
洗	lavar
磨	moagem
磨	trituração
磨	moagem
磨	moer
隕石	meteorito
隕石	meteoro
隕石	meteorito
隕石	meteoros
井上	inoue
摧毀	destruam
摧毀	destrua
摧毀	destrói
摧毀	destruir
船隻	navios
船隻	naves
船隻	navios
船隻	embarcações
船隻	recipiente
船隻	embarcação
船隻	navio
船隻	barcos
船隻	nave
船隻	embarcação
船隻	navio
船隻	barco
船隻	bote
船隻	embarcação
否定	negação
否定	negativa
否定	negativas
否定	negativos
否定	negativo
個別	individualmente
個別	indivíduo
個別	individual
個別	individuais
橙	orange
橙	laranja
橙	laranjas
嚴格	rigorosa
嚴格	rigoroso
嚴格	rigorosos
嚴格	rigorosas
嚴格	rigoroso
嚴格	estrito
嚴格	rigorosa
嚴格	estrita
嚴格	rigorosamente
嚴格	estritamente
排序	ordenar
排序	triagem
排序	ordenação
安定	valium
漆	verniz
物體	objectos
物體	objetos
牙齒	dentários
牙齒	dental
牙齒	odontologia
牙齒	dente
牙齒	dentes
牙齒	dentes
牙齒	dente
薰	kaoru
元件	componente
元件	componentes
元件	elementos
元件	elemento
協調	coordenada
協調	coordenadas
協調	coordenar
協調	coordena
協調	coordenada
協調	coordenados
協調	coordenadas
協調	coordenado
協調	coordenação
協調	coordenar
新秀	novata
新秀	novato
尾巴	tail
尾巴	cauda
尾巴	rabo
妖怪	monstro
妖怪	monster
度假	feriado
度假	férias
度假	férias
扣	fivela
客戶	cliente
客戶	clientes
客戶	clientes
客戶	cliente
客戶	clientes
喙	bico
諾貝爾	nobel
治理	governação
治理	governança
選民	eleitorado
選民	eleitores
選民	eleitores
選民	eleitor
選民	eleitores
選民	votantes
演技	deliberando
演技	atuando
演技	atuação
勇者	bravo
勇者	corajoso
勇者	corajosa
勇者	valente
勇者	corajosos
肌肉	músculos
肌肉	músculos
肌肉	músculo
肌肉	muscular
肌肉	musculoso
肌肉	muscular
火車	treinar
火車	trem
火車	comboio
火車	comboios
火車	comboios
火車	trens
磷酸	fosfato
磷酸	fosfatos
蛙	sapo
蛙	rã
千年	milênio
千年	millennium
千年	milénio
觀看	observando
觀看	assistindo
觀看	vendo
觀看	assista
觀看	relógio
觀看	assistir
觀看	assistam
重型	pesado
重型	heavy
重型	pesadas
重型	pesados
重型	pesada
肩	ombros
肩	ombro
肩	pás
肩	ombros
水手	sailor
水手	marujo
水手	marinheiro
答案	responde
答案	resposta
答案	responder
答案	responda
答案	respostas
臂	braço
臂	arm
臂	armar
領先	conduzindo
領先	liderando
領先	liderar
領先	chumbo
領先	lead
領先	liderar
參議院	senado
樟	cânfora
武田	takeda
鏡頭	lente
鏡頭	lentes
鏡頭	câmara
鏡頭	camera
鏡頭	câmera
鏡頭	shots
鏡頭	tiros
頭銜	títulos
前提	premissa
前提	premissas
榆	ulmus
時尚	estiloso
時尚	elegantes
時尚	elegante
時尚	moda
審判	julgamento
審判	julgamentos
審判	ensaios
三角形	triângulo
三角形	triangular
三角形	triângulos
民生	subsistência
民生	sustento
透明	transparentes
透明	transparente
透明	transparência
督察	inspector
督察	inspetor
同行	peer
野生	selvagem
野生	wild
野生	selvagens
大理	dali
用品	suprimentos
用品	fornecimentos
混凝土	concreto
混凝土	cimento
混凝土	concretas
混凝土	betão
混凝土	concretos
碘	iodo
鈴	campainha
鈴	bell
鈴	sininho
鈴	sino
秋季	autumn
秋季	outono
秋季	fall
秋季	outono
秋季	queda
同事	colega
同事	colega
同事	colegas
封鎖	bloqueio
珍珠	pearl
珍珠	pérola
珍珠	pérolas
群眾	multidão
人民幣	rmb
人民幣	renminbi
