que	че
miller	милър
miller	милер
èpoques	епохи
repressió	репресии
santos	сантос
voluntaris	доброволците
voluntaris	доброволци
himne	химн
himne	химн
croàcia	хърватска
croàcia	хърватия
admissibilitat	допустимостта
admissibilitat	допустимост
ana	ана
pascual	паскуал
springer	спрингър
parlant	говорене
parlant	говорейки
legió	легион
legió	легиона
puntuació	рейтинги
puntuació	рейтинг
puntuació	квалификация
puntuació	резултат
ofici	занаят
ofici	кораб
tancs	резервоари
tancs	танкове
tancs	цистерни
bomba	бомбата
bomba	бомба
microsoft	майкрософт
microsoft	microsoft
marne	марн
nomenament	назначаване
pavelló	павилион
bolívia	боливия
retrats	портрети
pilars	стълбове
pilars	колони
amant	любовник
amant	любовница
amant	любим
restaurar	възстановяване
matemàtica	математика
matemàtica	математика
matemàtica	математика
quedant	оставам
pacients	пациенти
pacients	пациентите
gasos	газове
destí	съдба
destí	съдбата
kong	конг
subsp	subsp
ciudad	ciudad
asteroides	астероиди
exactament	точно
maryland	мериленд
pèrdues	загуби
pèrdues	загубите
traduccions	преводи
convenció	конвенция
convenció	конгрес
consells	съвети
elevació	височина
enginyers	инженери
mòdul	модул
intervenir	встъпване
corba	крива
fulla	лист
fulla	листа
fulla	листо
cordes	въжетата
cordes	въжета
maine	мейн
creix	расте
hoquei	хокей
setanta	седемдесет
silva	силва
dieta	диети
dieta	диетична
dieta	диета
indi	индианец
indi	индиец
indi	индийско
indi	индийски
indi	индийска
continuïtat	приемственост
istat	istat
césar	сезар
talla	дял
talla	стоп
talla	режи
anti	анти
planetes	планетите
planetes	планети
inicials	инициали
inicials	инициалите
rellevant	съответна
rellevant	съответен
anvers	антверпен
agències	агенции
delegació	делегация
delegació	делегиране
rené	рене
solucions	разтвори
solucions	решения
inspiració	вдъхновението
inspiració	вдъхновение
berlin	берлин
integral	неделима
integral	неразделна
