die	на
ideale	ідеалів
lui	лінивий
lui	ліниві
wolke	хмари
wolke	хмар
dak	дакота
hernoem	перейменування
hernoem	перейменувати
gewildheid	популярність
twyfel	сумнівів
twyfel	сумнів
twyfel	сумніву
twyfel	сумніваюся
twyfel	сумніватися
lot	витривалі
lot	доля
lot	долі
lot	долю
plantegroei	рослинність
vyand	ворог
opname	опитування
nil	суху
nil	nil
ludwig	людвіг
skenk	пожертвувати
skiet	shoot
skiet	стріляти
skiet	стріляй
skiet	шутер
skiet	стрілок
skiet	стрільби
skiet	зйомки
skiet	стрільба
noordwestelike	northwestern
koor	хор
magtige	могутній
magtige	міць
magtige	могутні
manne	чоловіки
bewegings	галочки
jones	джонс
betrek	входило
assiriese	ассирійська
skandinawiese	скандинавський
august	серпні
august	серпня
august	серпень
august	август
hard	hard
hard	тяжко
hard	важкий
hard	складна
hard	важка
hard	жорсткий
geag	вважається
geag	вважаються
geag	вважають
geag	вважалося
amptenare	чиновники
amptenare	чиновників
reds	червоні
volwassenes	дорослі
musiekgroep	band
musiekgroep	гурт
persoonlikheid	особистість
caesar	цезар
onderhou	утримати
onderhou	підтримання
onderhou	зберігати
onderhou	підтримувати
gelukkig	пощастило
gelukkig	щасливим
gelukkig	щасливчик
gelukkig	щаслива
gelukkig	щасливі
gelukkig	щасливе
gelukkig	щасливий
gelukkig	щасливим
uitgawes	редакціях
josé	жозе
josé	хосе
arktiese	arctic
slaap	сон
slaap	спати
slaap	забуте
slaap	спить
marx	маркс
marx	маркса
donald	дональд
auckland	auckland
lading	заряд
nek	шия
nek	шию
nek	нек
plate	плита
plate	тарілка
jakobus	джеймс
bemark	рекламувати
bemark	просувати
bemark	розповсюдити
staal	сталь
stade	стад
verwelkom	гостинно
verblyf	житло
stoor	зберігати
stoor	магазин
geheim	таємний
geheim	секретний
geheim	таємна
geheim	таємниця
geheim	таємно
mensdom	людство
mensdom	людства
mensdom	людству
atome	атоми
atome	атомів
omvang	асортимент
omvang	діапазон
omvang	хребет
plaaslik	локальні
plaaslik	місцеві
plaaslik	локальна
plaaslik	локальний
plaaslik	місцевий
plaaslik	рідний
plaaslik	рідна
normandië	нормандія
mater	матер
mater	сирник
diepte	глибина
eis	копальні
eis	стверджують
eis	вимагати
eis	володарі
christoffel	крістофер
commons	commons
argument	аргументом
argument	аргумент
tegniek	техніка
tegniek	методика
hyundai	hyundai
markte	ринки
markte	ринків
western	західний
western	західні
western	західна
reguit	вісім
kuba	кубі
kuba	куби
kuba	куба
swaziland	свазіленд
geïnspireer	натхненно
geïnspireer	надихали
jersey	джерсі
krim	криму
krim	кримський
krim	крим
identifiseer	ідентифікація
identifiseer	ідентифікувати
armoede	бідність
armoede	бідності
armoede	злидні
seisoene	сезони
benjamin	бенджамін
moorde	вбивств
moorde	вбивства
web	web
web	веб
ridder	лицар
uraan	точки
uraan	очки
uraan	пункти
uraan	очок
uraan	балів
uraan	урану
naaswenner	runner
naaswenner	біг
pen	перо
pen	ручка
inderdaad	воістину
sutherland	сазерленд
semi	крапкою
semi	напів
margaret	маргарет
margaret	маргарита
latns	latns
longew	longew
opkoms	rise
francesco	франческо
barnard	барнард
asb	please
asb	прошу
dubbele	дабл
dubbele	двічі
dubbele	дубль
dubbele	подвійна
dubbele	подвійний
dubbele	подвійне
kontrak	договір
kontrak	контракт
klassifikasie	класифікація
sotho	сото
soedan	судан
soedan	судану
its	свої
its	його
beeste	корова
beeste	порода
opgelewer	повернутися
opgelewer	повернення
verken	огляд
verken	дослідити
analise	аналіз
galery	галерея
galery	галерею
galery	галереї
galery	gallery
ondergrondse	підземні
ondergrondse	підземний
ondergrondse	підпілля
bestuurder	керівник
bestuurder	менеджер
now	тепер
now	зараз
faktor	фактори
faktor	коефіцієнт
faktor	фактор
columbia	колумбія
blok	блокувати
blok	блок
blok	заблокувати
versier	декору
versier	прикрасити
vermoed	підозрюю
vermoed	підозрюваний
douglas	douglas
douglas	дуглас
geselskap	суспільство
geselskap	товариства
geselskap	товариство
dertien	тринадцять
deens	данська
bevry	звільнені
bevry	звільнено
gevul	заповнений
salvador	сальвадор
termyn	термін
wysigings	edits
wysigings	оновлень
wysigings	оновлює
wysigings	оновлення
ooreenstem	збіг
ooreenstem	відповідність
ooreenstem	матч
ooreenstem	двобій
ooreenstem	сірники
streep	stripe
toestel	пристрій
gedagtes	думки
gebed	молитва
satelliete	супутники
kanale	канали
kwart	квартал
kwart	чверть
hebreeus	єврейська
hebreeus	іврит
voertuig	автомобіль
voertuig	апарат
grondwetlike	порушення
grondwetlike	конституційний
grondwetlike	конституційного
kontinent	континенті
kontinent	континент
kontinent	континенту
records	рекорди
records	records
records	платівки
oggend	morning
oggend	ранку
oggend	ранок
oggend	утро
gordon	гордон
spektrum	спектр
bad	ванна
bad	ванна
bad	ванни
swerm	зграї
aanleg	значки
aanleg	значків
costa	коста
toelaat	дозволяти
toelaat	дозволити
sigbare	видима
sigbare	видимий
sigbare	видно
sigbare	видимі
getuienis	свідок
getuienis	докази
ned	нед
landgoed	майно
afstande	дистанцій
afstande	відстані
adel	адель
johnson	джонсон
filippyne	філіппіни
tema	тему
tema	тема
tema	теми
afkorting	абревіатура
afkorting	скорочення
afwesigheid	відсутність
afwesigheid	відсутності
venus	венера
