और	ve
उल्लेखित	bahsedilen
उल्लेखित	belirtilen
उल्लेखित	belirtilmiş
उल्लेखित	belirtildi
बोरिस	boris
लोकेशन	yer
लोकेशन	konumu
लोकेशन	konum
लोकेशन	yeri
ट्रेलर	karavan
ट्रेलर	fragmanı
ट्रेलर	fragman
शेख़	şeyh
अन्नपूर्णा	annapurna
तारक	yıldız
तारक	yıldızlı
तारक	star
मुहावरे	deyimleri
प्यारे	sevimli
प्यारे	güzel
मुट्ठी	yumruk
मुट्ठी	yumruğu
कब्ज	kabızlık
शॉ	shaw
पढ़ाने	öğretme
पढ़ाने	öğretmenlik
पढ़ाने	öğretim
आयत	ayet
आयत	dize
अंतरंग	mahrem
अंतरंग	samimi
वेबर	weber
सूचनाएं	bildirimleri
सूचनाएं	bildirim
सूचनाएं	bildirimler
रॉसी	rossi
धनु	yay
अर्थशास्त्रियों	ekonomistler
मनोदशा	ruh
फिश	balık
फिश	balik
फिश	balıklar
वफादार	sadık
टंकण	daktilo
टंकण	yazma
पोलो	polo
तैरने	yüzme
तैरने	yüzmek
तैरने	yüz
जीवाश्मों	fosil
मंडेला	mandela
दायरा	mesafe
दायरा	menzil
दायरा	yarıçap
करीम	kerim
करीम	karim
कालका	kalka
क्लीनर	temizlikçi
क्लीनर	temizleyici
वॉचमेन	watchmen
वॉचमेन	gözcüler
वनवास	sürgüne
वनवास	sürgün
बिंब	görüntüler
बिंब	resimler
बिंब	görseller
पारद	mercury
पारद	cıva
पारद	merkür
कॉपर	bakır
क्लिनिक	klinik
क्लिनिक	klinikler
क्लिनिक	klinik
फैराडे	faraday
स्थिरांक	sabit
स्थिरांक	sabitleri
प्रस्तुतियों	sunumlar
जानें	öğrenin
जानें	öğren
जानें	öğrenmek
मरीन	marine
मरीन	deniz
मरीन	denizcilik
मरीन	denizci
फ्रैंकनस्टाइन	frankenstein
सेकेण्ड	saniye
सेकेण्ड	saniyeler
विनचेस्टर	winchester
निबन्ध	kompozisyon
मोना	mona
सालगिरह	yıldönümü
अपनाना	evlatlık
दर्जनों	düzinelerce
दर्जनों	düzine
दर्जनों	onlarca
वॉरेन	warren
सीआईए	cla
कोइराला	koirala
ब्लेयर	blair
उपदेशों	öğretilerini
विवर्तन	kırınımı
लंगर	çapa
लंगर	demir
जोसफ	yusuf
जोसफ	joseph
पूंजीवादी	kapitalist
पूंजीवादी	kapitalizm
कैच	yakala
डिस्लेक्सिया	disleksi
न्यूरॉन्स	nöronlar
कैम्पबेल	campbell
चमड़ा	deri
अनायास	bilinçsizce
अनायास	kendiliğinden
वैनिला	vanilya
वैनिला	vanilyalı
हार्पर	harper
संपादकीय	editör
शिपिंग	kargo
शिपिंग	nakliyat
शिपिंग	nakliye
शिपिंग	gönderim
शिपिंग	teslimat
ब्रश	fırça
डैम	lanet
डैम	damm
बहुलता	polinom
रमण	ramana
आयातित	ithal
आरोपी	suçlanan
आरोपी	suçlanıyor
आरोपी	suçladı
आरोपी	sanık
पेजरैंक	pagerank
मैडम	madam
मैडम	hanımefendi
डायरेक्ट	direk
डायरेक्ट	direkt
डायरेक्ट	doğrudan
शब्दकोष	ikili
शब्दकोष	sözlük
शब्दकोष	sözlüğü
आंगन	avlu
डिश	çanak
डिश	tabak
डिश	bulaşık
डिश	yemek
कीटोन	keton
संप्रभुता	egemenlik
इंटरकांटिनेंटल	intercontinental
मिलें	tanış
मिलें	tanışmak
मिलें	buluş
रॉयल्टी	kraliyet
वायुमण्डल	atmosfer
वायुमण्डल	atmosferi
वायुमण्डल	ortam
निरंकुश	otokratik
चम्पा	champa
ख़ानत	hanlığı
वालेस	wallace
सीज़र	caesar
सीज़र	sezar
गुयाना	guyana
रिश्वत	rüşvet
रिश्वत	rüşvet
क्लॉक	saat
क्लॉक	saate
फ़ाइलें	dosyalar
फ़ाइलें	dosyaları
फ़ाइलें	dosya
पब	barlar
पब	bar
पब	pub
चिंग	ching
चिंग	qing
दोगुना	ikili
दोगुना	çifte
दोगुना	çift
दोगुना	duble
ब्रॉड	geniş
रेखाएं	hatlar
रेखाएं	satır
रेखाएं	hatları
रेखाएं	çizgiler
स्कोडा	skoda
स्कोडा	škoda
जिंक	çinko
मीडियाविकि	mediawiki
शराबी	sarhoş
शराबी	kabarık
शराबी	sarhoşluk
शराबी	alkollü
शराबी	ayyaş
शराबी	sarhoş
लातीनी	latin
विचारधाराओं	ideolojiler
ख़तरा	risk
ख़तरा	riski
ख़तरा	tehlike
अटूट	kırılmaz
चील	kartal
जुआ	kumar
अप्रिय	sevilmeyen
अप्रिय	tatsız
अप्रिय	sevimsiz
अप्रिय	nahoş
अप्रिय	hücum
अप्रिय	saldırgan
अप्रिय	kırıcı
हाफ	yarı
हाफ	yarısı
हाफ	yarim
हाफ	yarım
कोस्टा	costa
कोस्टा	kosta
आदम	adem
आदम	adam
सबक	ders
एडिसन	edison
असंतुलन	dengesizlik
भाभा	bhabha
घुमाव	döndürme
घुमाव	rotasyon
घुमाव	dönüş
तानाशाह	diktatör
लकडी	odun
लकडी	ağaç
लकडी	ahşap
लकडी	tahta
उपनगरों	banliyö
सोमालिया	somali
शिवरात्रि	shiva
सेहत	sağlıkla
सेहत	sağlık
सेहत	saglik
कर्मकांड	ayinler
गर्त	siper
गर्त	trench
गर्त	hendek
दुर्व्यवहार	taciz
दुर्व्यवहार	suistimal
दुर्व्यवहार	istismar
इत्र	parfüm
इत्र	parfüm
मित्तल	mittal
त्रि	tri
ड्यूटी	vazife
ड्यूटी	görev
वहीँ	orada
वहीँ	orda
बहाली	restorasyon
बहाली	onarım
बहाली	yenileme
नर्सिंग	hemşirelik
आलोचनाओं	eleştiriler
दलाई	dalai
स्पाइडर	örümcek
स्पाइडर	spider
हल्क	hulk
नानी	nani
किफायती	ekonomik
बहनें	kız
बहनें	kardeşler
बहनें	rahibeler
अंदाज़	tarz
अंदाज़	stil
अंदाज़	tarzı
अंदाज़	biçim
एकाएक	birden
एकाएक	ansızın
एकाएक	aniden
एकाएक	birdenbire
जेरार्ड	gerard
इब्राहीम	ibrahim
येन	yen
पाले	soluk
पाले	solgun
सैक्सन	saxon
जोवी	jovi
राक्षसों	iblisler
राक्षसों	şeytanları
राक्षसों	şeytanlar
कोरल	coral
कोरल	mercan
साम	sama
असुविधा	rahatsızlık
जीना	yaşamak
जीना	yaşayan
जीना	yaşıyorum
जीना	gina
कामदेव	cupid
दलितों	dalit
यौवन	ergenlik
लोहान	lohan
बटलर	butler
बटलर	uşak
बटलर	kahya
मौतें	ölümlerin
मौतें	ölümleri
मौतें	ölümler
हंट	hunt
हंट	avlanmak
हंट	av
दिनचर्या	rutinleri
दिनचर्या	rutin
शेक	salla
शेक	shake
ग्रेग	greg
जमानत	kefalet
जमानत	kefaleti
जमानत	kefaletle
वेक्टर	vektör
फीड	akış
फीड	kaynağı
फीड	yem
फीड	besleme
फीड	besliyor
फीड	beslenir
बगदाद	bağdat
बीवी	eş
बीवी	eşi
बीवी	karın
बीवी	karısı
मानचित्रण	haritalama
सादगी	sadelik
गलियारे	koridor
श्यानता	akışkanlığı
यार्ड	avlu
यार्ड	yard
एमा	emma
उजाला	karanlık
उजाला	karanlıklar
उजाला	karanlığın
उजाला	karanlığı
संघटक	içindekiler
संघटक	malzeme
संघटक	içindekiler
संघटक	malzeme
संघटक	malzemeleri
संघटक	malzemeler
कार्यवाहक	bakıcı
कार्यवाहक	bekçi
सिरका	sirke
बोर	sıkılmış
बोर	sıkılıyor
बोर	sıkıldım
गेटवे	geçit
ध्वनियाँ	sesleri
ध्वनियाँ	sesler
कमियों	kusurları
कमियों	kusur
मंशा	niyetleri
मंशा	niyet
रहस्यों	gizemleri
रहस्यों	gizem
अलविदा	hoşçakalın
अलविदा	hoşçakal
अलविदा	elveda
अलविदा	hoşçakal
जलयान	gemi
हरिहर	harihara
पात्रता	uygunluk
अत्यावश्यक	acil
प्रतिस्पर्धात्मक	rekabetçi
प्रतिस्पर्धात्मक	rekabet
लहसुन	sarımsak
लहसुन	sarımsaklı
रैपर	rapçi
रैपर	rap
आउटलुक	outlook
आउटलुक	görünüm
रिचर्ड्स	richards
बेची	satılmış
बेची	satılan
बेची	satıldı
बेची	sattı
बेची	satılır
नवीं	dokuzuncu
नवीं	ninth
सहनशीलता	dayanıklılık
फर	şubat
फर	kürk
स्कॉच	iskoç
स्कॉच	viski
स्कॉच	scotch
प्राच्य	doğulu
प्राच्य	doğu
पंजे	pençe
पंजे	pençeleri
शावक	yavrular
शावक	yavruları
व्हेल	balina
जुड	jud
चैंबर	oda
चैंबर	odası
पुनर्मिलन	birleşme
पुनर्मिलन	buluşması
पुनर्मिलन	kavuşma
प्रायश्चित	kefaret
लघुगणक	logaritma
खतना	sünnet
मुहर	mühür
मुहर	seal
मुहर	fok
अपरिवर्तित	bozulmamış
अपरिवर्तित	değişmeyen
अपरिवर्तित	değişmemiş
अपरिवर्तित	değişmedi
अप्रभावी	etkisiz
इंटेलिजेंस	zekâ
इंटेलिजेंस	zeka
इंटेलिजेंस	istihbarat
आंधी	hortum
आंधी	kasırga
आंधी	tayfun
आंधी	fırtına
आंधी	storm
कीनिया	kenya
छायावादी	mistik
अधिसूचना	bildirimi
अधिसूचना	bildirim
अधिसूचना	bildirimleri
अधिसूचना	bildirim
अधिसूचना	bildirimler
परवरिश	ebeveynlik
परवरिश	ebeveyn
कोलोराडो	colorado
पैरामीटर	parametre
पैरामीटर	parametreleri
क्वालिटी	kaliteli
क्वालिटी	kalite
क्वालिटी	kalitesi
गे	gey
गे	gay
गे	eşcinsel
बन्दर	maymun
मोटापा	obezite
कीमतें	fiyatları
