ngc	ngc
princeze	princess
princeze	princesa
princeze	princesas
uslovi	términos
uslovi	terminos
uslovi	condiciones
uslovi	condiciones
uvođenje	introduciendo
uvođenje	presentando
uvođenje	presentamos
uvođenje	introducción
učenici	alumnos
učenici	estudiantes
osi	eje
osi	ejes
priroda	naturaleza
priroda	nature
milošević	milosevic
nadal	nadal
steven	alberto
steven	steven
milijarde	billones
hos	hos
ovlasti	powers
ovlasti	poderes
ovlasti	atribuciones
ovlasti	potencias
pre	antes
miller	miller
georges	georges
kulturnih	culturales
kulturnih	cultural
kulturnih	cultura
izuzetak	excepción
uveliko	enormemente
uveliko	grandemente
stotine	cien
stotine	centenar
stotine	hundred
stotine	cientos
stotine	centenares
bogatstvo	fortuna
bogatstvo	fortune
bogatstvo	riquezas
bogatstvo	riqueza
bogatstvo	riquezas
bogatstvo	riqueza
primio	recibidas
primio	recibida
primio	recibidos
primio	recibido
agent	agente
agent	mandatario
agent	agent
abdul	abdul
sherlock	sherlock
ruda	mineral
ruda	mena
wright	wright
villa	villa
nezavisno	independent
nezavisno	independiente
nezavisno	independientes
nezavisno	independientemente
doživjela	experimentado
doživjela	experimentada
doživjela	experimentados
školovanje	escolarización
školovanje	escolaridad
strogo	estrictamente
benjamin	benjamin
benjamin	benjamín
objasniti	explicar
objasniti	explique
objasniti	expliquen
objasniti	explica
ograničen	limited
ograničen	limitados
ograničen	limitado
ograničen	limitada
ograničen	limitadas
kalibar	calibre
vettel	vettel
relativna	relativa
relativna	pariente
relativna	relativo
priznaje	admite
priznaje	reconoce
voldemort	voldemort
sonata	sonata
kazne	penas
kazne	castigos
kazne	sanciones
kazne	penalizaciones
kazne	multas
kazne	multa
kršćanstvo	cristiandad
kršćanstvo	cristianismo
eco	eco
stc	stc
primarna	primario
primarna	primarias
primarna	primarios
primarna	primaria
lopta	bola
lopta	balón
lopta	pelota
lopta	ball
igrane	característica
igrane	rasgo
igrane	largometraje
nažalost	desafortunadamente
nažalost	lamentablemente
nažalost	desgraciadamente
zlatko	zlatko
efekat	efecto
tipovi	muchachos
tipovi	tíos
tipovi	guys
tipovi	chicos
tipovi	tipos
frekvencija	frecuencias
frekvencija	periodicidad
frekvencija	frecuencia
borussia	borussia
međusobne	mutuos
međusobne	mutuo
međusobne	mutua
međusobne	mutuas
tretman	tratamiento
sastanak	reunión
sastanak	encuentro
sastanak	reuniones
infekcije	infecciones
infekcije	infección
holmesa	holmes
helsinki	helsinki
stolac	cátedra
stolac	silla
projekata	proyectos
projekata	projects
pravilno	apropiadamente
pravilno	adecuadamente
pravilno	correctamente
proglašava	proclama
iznos	monto
iznos	cantidad
iznos	importe
janeiro	janeiro
kvalificirala	calificado
kvalificirala	cualificada
kvalificirala	cualificados
kvalificirala	calificados
kvalificirala	cualificado
bogata	rico
bogata	ricas
bogata	rich
bogata	ricos
bogata	rica
posvetio	dedicada
posvetio	dedicados
posvetio	dedicado
procjene	valoración
procjene	evaluación
procjene	estimaciones
procjene	estimados
potvrdio	confirmadas
potvrdio	confirmado
potvrdio	confirmados
potvrdio	confirmada
hugo	hugo
naš	nuestra
naš	nuestras
naš	nuestros
naš	nuestro
identiteta	identidad
kore	corteza
aires	aires
groblje	cementerio
groblje	cementerio
traka	cinta
traka	listón
traka	cinta
odgovorni	ética
odgovorni	éticos
odgovorni	éticas
odgovorni	ético
odgovorni	responsable
odgovorni	responsables
gospodara	lord
gospodara	señor
srednjovjekovna	medieval
heavy	pesado
heavy	heavy
heavy	pesadas
heavy	pesados
heavy	pesada
slovačka	eslovaquia
šesti	sexto
šesti	sexta
victor	vencedor
victor	víctor
victor	victor
posjetio	visitadas
posjetio	visitados
posjetio	visitó
posjetio	visitada
posjetio	visitado
tekstopisac	compositor
tekstopisac	compositora
tekstopisac	cantautor
sličnim	parecido
sličnim	similar
sličnim	similares
sličnim	parecidos
gitarista	guitarrista
lider	dirigente
lider	lider
lider	leader
lider	líder
pronašao	encontrada
pronašao	encontradas
pronašao	encontrados
pronašao	hallado
pronašao	encontrado
istaknuti	distinguidos
istaknuti	distinguida
istaknuti	distinguido
istaknuti	prominentes
istaknuti	prominente
oficir	oficial
primarno	principalmente
primarno	primordialmente
glasgow	glasgow
hipoteza	hipótesis
hipoteza	continuo
civilizacija	civilización
sao	sao
dodati	agregar
dodati	agrega
dodati	añadir
dodati	añade
dodati	add
putuje	viaja
putuje	viajes
putevi	carreteras
putevi	caminos
putevi	sendas
putevi	senderos
putevi	caminos
signal	señal
legija	legión
legija	legiones
servis	servicio
alžir	argelia
uči	aprenda
uči	aprendan
uči	aprender
uči	aprende
jimmy	jimmy
jimmy	jaime
živjela	vivido
živjela	vivió
živjela	viví
živjela	vivía
živjela	vivida
jevreji	judios
jevreji	judíos
slojeva	capas
čisti	puras
čisti	pura
čisti	puro
čisti	puros
gustav	gustav
gustav	gustavo
znali	sabían
znali	sabia
znali	sabía
znali	conocía
frankfurt	frankfurt
frankfurt	francfort
frankfurt	fráncfort
genocid	genocidio
rok	plazo
rok	rocas
rok	piedra
rok	roca
rok	rock
veselin	veselin
kovač	herrero
kovač	kovac
kovač	kovacs
komponenta	componente
bdp	pib
bdp	pbi
bronza	bronce
pokretu	motion
pokretu	movimiento
pokretu	moción
torino	turín
torino	torino
torino	turín
torino	turin
katedrala	catedral
kriza	crisis
adresa	dirección
adresa	direcciones
adresa	domicilio
adresa	direccion
efekt	efecto
ipairs	ipairs
paolo	paolo
godišnji	anualmente
godišnji	anual
godišnji	anuales
clark	clark
dinara	dinara
dinara	dinares
pustinja	desierto
pustinja	desiertos
centre	centra
centre	centros
željeznice	ferrocarriles
željeznice	ferrocarril
željeznice	ferrocarriles
željeznice	ferrocarril
željeznice	ferroviario
željeznice	ferrocarriles
željeznice	ferroviarios
masti	grasas
masti	gordos
masti	grasa
masti	gordo
masti	gorda
masti	gordas
zrinjski	zrinjski
klasični	clásicos
klasični	clásica
klasični	clasico
klasični	clásico
klasični	clásicos
klasični	clásica
klasični	clasico
klasični	classic
klasični	clásico
nominacije	nominaciones
nominacije	candidaturas
mlada	jóven
mlada	jovenes
mlada	young
mlada	joven
mlada	jóvenes
kaznu	frase
kaznu	sentencia
kaznu	castigos
kaznu	castigo
interakcija	interacción
osvajač	conquistador
vratili	regresó
vratili	devueltos
vratili	devuelta
vratili	devuelto
vratili	retornados
pala	cayeron
pala	cayó
pala	caí
pala	caído
pala	caido
pala	caídos
rusi	rusas
rusi	rusos
objavljene	publicados
objavljene	publicadas
objavljene	publicada
objavljene	publicado
juraj	juraj
arheološki	arqueológica
arheološki	arqueológico
arheološki	arqueológicos
arheološki	arqueológica
arheološki	arqueológico
arheološki	arqueológicos
arheološki	arqueológicas
prisiljen	obligado
prisiljen	forzado
prisiljen	forzados
prisiljen	forzada
prisiljen	forzar
prihoda	ingresos
albanija	albania
cijene	precios
teški	pesado
teški	heavy
teški	pesadas
teški	pesados
teški	pesada
teški	dificil
teški	difícil
teški	difíciles
odbranio	defendida
odbranio	defendió
odbranio	defendido
stigli	llegaron
stigli	llegamos
stigli	llegado
stigli	llegó
phoenix	fénix
phoenix	phoenix
partizan	partizan
single	soltero
single	soltera
single	sencillo
single	single
toni	toni
učitelj	maestra
učitelj	profe
učitelj	maestro
učitelj	docente
učitelj	profesor
učitelj	profesora
uglja	carbón
pen	penn
pen	bolígrafo
pen	boli
pen	pen
pen	pluma
zamjenik	adjunto
zamjenik	adjunta
zamjenik	ayudante
zamjenik	diputado
pišu	escribe
pišu	escribo
pišu	escribir
pišu	escriba
pišu	escritura
bruce	bruce
bruce	bruno
student	alumna
student	alumno
student	estudiantes
student	estudiante
lopte	cojones
lopte	bolas
lopte	pelotas
lopte	balones
desetak	docenas
desetak	docena
careva	emperadores
vatra	incendio
vatra	fuego
hdz	hdz
pisani	escrito
pisani	escritas
pisani	escrita
pisani	escritos
andrea	andrea
fosfor	fósforo
lima	lima
drvar	drvar
odraslih	adultos
aluminij	aluminio
očito	obviamente
očito	evidentemente
prilike	oportunidad
prilike	oportunidades
zrake	rayos
monarhija	monarquía
rječnik	diccionario
glukoza	glucosa
prevodilac	traductor
prevodilac	traductora
prevodilac	interprete
prevodilac	intérpretes
prevodilac	intérprete
led	hielo
dizajner	diseñadora
dizajner	diseñadores
dizajner	diseñador
bori	luchando
bori	combates
bori	peleas
bori	lucha
bori	fighting
bori	luchando
windsor	windsor
sevilla	sevilla
vaš	tus
vaš	tu
vaš	sus
vaš	su
pravde	justicia
pravde	justice
puni	lleno
puni	full
puni	llena
puni	plena
puni	completo
učesnice	participantes
učesnice	participación
učesnice	participando
johannes	johannes
statistički	estadísticamente
bik	taurus
bik	tauro
bik	toro
bik	bull
find	encontrar
find	encuentra
find	encuentre
find	hallazgo
ostavlja	hojas
hip	hip
hip	cadera
luksemburg	luxemburgo
greška	equivocación
greška	error
greška	errores
greška	error
odigrana	jugaron
odigrana	jugó
odigrana	jugado
odigrana	desempeñado
navedeno	declaró
navedeno	declarado
unutrašnja	interno
unutrašnja	interna
unutrašnja	interior
mail	correo
mail	correspondencia
mail	mail
mail	correo
mail	email
pobunu	insurrección
pobunu	insurgencia
pobunu	rebelión
pobunu	revuelta
pobunu	rebelión
leo	león
leo	leo
geografska	geográficos
geografska	geográfico
geografska	geográfica
geografska	geográficas
invaziju	invadir
invaziju	invaden
invaziju	invadir
invaziju	invadiendo
drže	hold
drže	aguanta
drže	sostenga
drže	aguantando
drže	holding
drže	sosteniendo
xiii	xiii
britanci	británico
britanci	británicos
britanci	británica
sveukupni	globalmente
turneja	recorrido
turneja	tour
turneja	gira
cca	cca
cca	ecp
supstanca	sustancia
supstanca	substancia
ispoljava	exhibiendo
ispoljava	manifiestos
ispoljava	manifiesta
sinteza	síntesis
trag	trazas
trag	trace
trag	traza
trag	rastro
trag	trazo
trag	sendero
trag	trail
trag	rastro
intervju	entrevista
intervju	entrevistas
tajne	secretos
definira	define
tunis	túnez
tunis	túnez
zeland	zelandia
zeland	zelanda
hlorid	cloruro
uspostavljena	establecido
uspostavljena	establecidos
uspostavljena	establecida
javna	público
javna	publico
javna	públicas
javna	públicos
udar	impact
udar	repercusión
udar	impacto
scenario	escenario
scenario	script
scenario	guion
scenario	guión
sukobi	enfrentamientos
sukobi	choques
sukobi	conflicto
sukobi	conflictos
spriječiti	previene
spriječiti	prevenir
spriječiti	impedir
mod	modalidad
mod	mode
mod	modo
postojale	existido
postojale	existió
postojale	existía
postojale	existieron
postojale	existían
porast	incremento
porast	aumento
porast	aumentar
porast	aumenta
porast	aumentan
standarda	normas
standarda	estándares
prethodnika	predecesores
prethodnika	antecesores
kompozicija	composición
christie	christie
majmuni	monos
zeus	zeus
kopenhagen	copenhague
učenik	discípulos
učenik	discípulo
švicarski	swiss
švicarski	suiza
švicarski	suizo
švicarski	suizos
dvostruke	dobles
dvostruke	doble
kritičari	críticas
kritičari	crítica
kritičari	críticos
značenju	significado
kolega	colega
riješiti	resuelto
riješiti	resueltos
riješiti	resuelta
riješiti	resueltas
riješiti	resuelto
riješiti	resueltos
riješiti	solucionado
riješiti	resuelta
riješiti	resolverlo
riješiti	resuelva
riješiti	solucionar
riješiti	resolver
riješiti	resuelve
back	volver
back	espalda
back	regreso
back	back
potpisan	firmado
potpisan	firmada
potpisan	firmados
kelly	kelly
hills	colinas
hills	cerros
dalmacije	dálmata
neophodno	necesaria
neophodno	necesarias
neophodno	necesarios
neophodno	necesario
dallas	dallas
dodavanje	agregar
dodavanje	agregando
dodavanje	añadir
dodavanje	adición
dodavanje	añadiendo
uklanjanje	eliminando
uklanjanje	quitando
uklanjanje	remoción
uklanjanje	eliminación
anders	anders
pjeva	canta
izlaze	salidas
moto	lema
moto	moto
izvode	realizar
izvode	realice
tenkovi	tanques
tenkovi	cisternas
neprijatelj	enemigo
neprijatelj	enemigas
neprijatelj	enemiga
neprijatelj	enemigos
neprijatelj	enemigo
neprijatelj	adversario
neprijatelj	enemigos
novina	diarios
novina	prensa
novina	periódicos
novina	novedad
dostupna	disponible
dostupna	disponibles
bazen	billar
bazen	alberca
bazen	piscina
bazen	pool
pavel	pavel
stigla	llegaron
stigla	llegamos
stigla	llegado
stigla	llegó
bukurešt	bucarest
albanci	albaneses
salvador	salvador
allaha	dios
down	down
down	abajo
miguel	miguel
oprema	equipamientos
oprema	equipamiento
oprema	equipo
oprema	equipos
ozbiljno	seriamente
dodao	añadido
dodao	agregados
dodao	añadida
dodao	añadió
dodao	agregó
dodao	agregado
leopold	leopold
leopold	leopoldo
kupio	compró
kupio	comprado
kupio	comprados
povezano	enlazados
povezano	vinculado
povezano	vinculados
povezano	vinculada
klizanje	patinaje
klizanje	patinando
klizanje	patinar
kažu	say
kažu	dí
kažu	decir
kažu	diga
kažu	di
pokazali	mostrada
pokazali	mostrado
pokazali	demostrado
pokazali	mostrados
pokazali	mostré
pokazali	mostró
pokazali	mostraron
dogovor	reparte
dogovor	trato
dogovor	deal
manjina	minoritarios
manjina	minoría
manjina	minoritarias
manjina	minoritario
istraživači	exploradores
istraživači	investigadores
simbola	símbolos
sapiens	sapiens
hamburg	hamburgo
termina	cita
termina	designación
termina	nombramiento
odigrali	jugaron
odigrali	jugó
odigrali	jugado
odigrali	desempeñado
nicolas	nicolás
nicolas	nicolas
boeing	boeing
graham	graham
kotar	jönköping
ritam	ritmo
ritam	rítmica
metalni	metálico
metalni	metálicos
metalni	metálica
povlači	retiro
povlači	retirada
pomogne	ayuda
pomogne	ayudar
xii	xii
delaware	delaware
hari	hari
hari	enrique
hari	harry
cvijet	flor
cvijet	flores
umjetnički	artísticas
umjetnički	artística
umjetnički	artístico
umjetnički	artísticos
mišić	músculo
mišić	muscular
stekla	adquirida
stekla	adquiridos
stekla	adquirió
stekla	adquiridas
stekla	adquirido
qali	qali
lov	hunt
lov	cazar
lov	caza
lov	cacería
lov	cazo
lov	lov
lov	cazar
lov	caza
lov	cacería
lov	cazando
jablanica	jablanica
dokumenata	documentación
dokumenata	documentos
znaju	conozca
znaju	saber
znaju	sepa
znaju	sé
znaju	know
malta	malta
utočište	refugio
novak	novak
dno	inferior
maribor	maribor
niži	bajar
niži	inferior
otvorio	inaugurado
otvorio	abrió
dol	dol
pravljenje	hacer
pravljenje	haciendo
osnovano	fundó
osnovano	fundado
osnovano	funda
osnovano	fundada
marseille	marsella
pan	cacerola
pan	sartén
pan	pan
leavenworth	leavenworth
boraca	combatientes
boraca	luchadores
boraca	fighters
boraca	boxeadores
palača	palacio
palača	palace
minerali	minerales
trajno	permanentemente
orao	águila
orao	eagle
orao	aguila
pakistan	pakistán
definicije	definiciones
doktor	medico
doktor	médico
doktor	doctora
doktor	doctor
sudan	sudán
sudan	sudan
olova	liderar
olova	plomo
inženjerstvo	ingenieros
inženjerstvo	ingeniería
kraljevski	real
kraljevski	royal
kraljevski	reales
für	für
postojeće	existente
postojeće	existentes
stopala	pies
varijacija	variación
christopher	christopher
christopher	cristóbal
odabrani	bendecido
odabrani	bendita
odabrani	bendecidos
odabrani	bendecida
odabrani	bendito
agencije	organismos
agencije	agencias
predavanja	ponencias
predavanja	conferencias
predavanja	charlas
novinara	periodistas
brzi	rapidez
brzi	rápido
brzi	rapido
brzi	fast
brzi	ayuno
savjet	consejos
savjet	asesoramiento
savjet	consejo
štiti	proteja
štiti	proteger
štiti	protegerla
štiti	protege
štiti	protege
priznat	reconocido
priznat	reconocidas
priznat	reconocidos
priznat	reconocida
roba	bienes
roba	mercancías
požara	incendios
opstanak	supervivencia
opstanak	sobrevivencia
opstanak	sobrevivir
oboljenja	enfermedades
oboljenja	enfermedad
oboljenja	enfermedades
paralelno	paralelo
paralelno	paralelas
paralelno	paralelos
paralelno	paralelismo
paralelno	paralela
lópez	lópez
etnički	étnicamente
etnički	étnico
etnički	etnias
etnički	étnicos
etnički	étnicas
etnički	étnica
etnički	etnia
marković	markovic
bubrega	riñones
bubrega	riñón
preuzela	reclamado
preuzela	reclamó
preuzela	reclamadas
preuzela	alegó
preuzela	reclamada
preuzela	asumió
preuzela	supuesto
preuzela	asumido
starija	mayores
okruženju	medioambiente
okruženju	ambiente
okruženju	entorno
julije	julio
dvostruki	dobles
dvostruki	doble
smanjenja	reducciones
smanjenja	descenso
smanjenja	disminuir
smanjenja	disminuye
smanjenja	disminución
vidjeli	visto
helikoptera	helicópteros
helikoptera	helicóptero
nico	nico
komunikacija	comunicacion
komunikacija	comunicación
komunikacija	comunicacion
komunikacija	comunicación
komunikacija	comunicaciones
napao	atacado
napao	atacó
napao	atacados
napao	atacada
avioni	planos
avioni	aviones
stazi	pista
stazi	track
stazi	atletismo
stazi	vía
zaposlenih	empleada
zaposlenih	empleadas
fenomen	fenómenos
fenomen	fenómeno
fenomen	fenómeno
rotacije	rotar
rotacije	rotación
rotacije	rotativa
položaje	puestos
položaje	posiciones
položaje	posturas
terapija	terapia
jaka	strong
jaka	fuerte
jaka	fuertes
jaka	jaka
ose	avispas
koža	cuero
koža	piel
koža	cueros
koža	piel
koža	cutis
koža	skin
posvećen	dedicada
posvećen	dedicados
posvećen	dedicado
over	crossover
brani	defiende
brani	defienda
brani	defienden
brani	defender
brani	defiendan
brani	defenderme
zvani	alias
zvani	aka
tečnost	liquido
tečnost	líquida
tečnost	líquido
tečnost	líquidos
članstvo	membresía
članstvo	miembros
članstvo	pertenencia
članstvo	afiliación
duše	almas
sjaja	brilla
sjaja	resplandor
grčko	greco
bratislava	bratislava
pronalazi	hallazgos
pronalazi	encuentra
mišići	músculos
mišići	músculo
