dhe	그리고
queens	퀸스
paketë	소포
paketë	패키지
tensionin	긴장감
tensionin	텐션
tensionin	긴장
supë	수프
feynman	파인만
fushatat	캠페인
detaj	상세
detaj	자세히
detaj	세부사항
babës	아버지
tradhti	망명
tradhti	배신
tradhti	반역죄
tradhti	반역
tradhti	배반
tradhti	배신
pjeset	부품
pjeset	부분
drithërat	곡물
drithërat	시리얼
salzburg	잘츠부르크
emocione	감정
dublin	더블린
gerald	제럴드
vullkani	화산
vullkani	화산
rivera	리베라
dhuron	기부
legjislacioni	입법
legjislacioni	법률
çezari	카이사르
çezari	시저
kampionet	챔피언스
kampionet	챔피언
lëshimi	출시
lëshimi	실행
lëshimi	발사
lëshimi	런칭
etur	열망
etur	목마른
maska	마스크
maska	마스크
maska	가면
leopardi	레오파르트
leopardi	표범
admin	운영자
admin	관리자
efektit	온실
fyerje	모욕
fyerje	모욕적
fyerje	모욕
fyerje	모욕을
fyerje	모욕
ujëvara	폭포
ujëvara	폭포수
ujëvara	폭포
pamjaftueshme	부족함
parqet	파크
parqet	공원
parqet	파크스
popullsive	인구
nene	엄마
nene	어머니
shtetësi	시민
shtetësi	시민권
ilustrime	삽화
martohen	결혼
einstein	아인슈타인
gjithnje	항상
gjithnje	언제나
brad	브래드
radha	턴제
bije	딸이
susan	수잔
kiev	키예프
gishtin	핑거
gishtin	손가락
yuan	위안
hej	헤이
katari	카타르
bel	허리
shoqe	친구
theksi	캐럿
theksi	강조
theksi	말투
bredhi	트리
bredhi	나무
aplikacion	어플리케이션
kurset	강좌
kurset	코스
kurset	과정
trio	트리오
zemer	베이비
zemer	아기
atlanta	애틀랜타
atlanta	아틀란타
atlanta	애틀란타
muskuli	근육
blerja	구매
blerja	구입
blerja	구매하기
blerja	구매
blerja	습득
blerja	획득
blerja	인수
blerja	수집
trekëndësh	삼각형
trekëndësh	트라이앵글
firefox	파이어폭스
firefox	firefox
kubë	쿠바
graviteti	중력
alternativa	대안
alternativa	얼터너티브
alternativa	대안
ruaj	저장하기
ruaj	저장
usb	usb
financa	재무
financa	재정
financa	금융
financa	재정
angela	안젤라
angela	안젤로
perfekte	완벽
perfekte	완벽한
pale	창백한
bashkiake	시영
goditja	영향
goditja	영향력
goditja	임팩트
ajrin	항공
ajrin	에어
ajrin	공기
ndërton	빌드
atatürk	아타튀르크
fran	프랜
boshnjakët	보스니아인
shtigje	트레일
shtigje	궤적
shtigje	흔적
shtigje	경로
maqedonasit	마케도니아인
identitet	정체성
identitet	본인
mallkimi	저주
prove	테스트
prove	시험
dinastive	왕조
fytyrat	얼굴
fytyrat	얼굴들
gjykatave	법원
minimum	최소
beat	beat
beat	이겨
beat	비트
dyshohet	의심
javascript	javascript
javascript	자바스크립트
nxjerre	꺼내기
qymyr	석탄
qymyr	목탄
pushtojnë	침략
valentina	발렌티노
valentina	발렌티나
bani	토끼
luciano	루치아노
ballin	이마
ballin	이마
kompakte	컴팩트
kompakte	콤팩트
bisha	짐승
bisha	비스트
deli	델리
ndertimin	빌드
bertrand	베르트랑
bertrand	버트런드
sarajevo	사라예보
pash	쏘우
ambasadën	대사관
birra	맥주
birra	맥주
ndjehet	느낌
sakrifica	희생
sakrifica	희생
kombinime	조합
lulëzim	블룸
hakmarrja	회수
hakmarrja	복수
hakmarrja	복수
mbesa	손녀
mbesa	조카
shpendi	조류
vizitat	방문
vizitat	방문자
liza	리사
liza	리자
liza	앨리스
alumini	알루미늄
alumini	알루미늄
gjigand	자이언트
gjigand	거대
gjeje	추측
astronomisë	천문학
spitalet	병원
elisabeth	엘리자벳
elisabeth	엘리자베스
porsche	포르쉐
vendosje	배치
vendosje	배포
dytësor	중등
grey	회색
grey	그레이
cash	캐시
cash	현금
cash	cash
proteste	시위
proteste	항의
shpërngulen	이전
prinderit	부모
prinderit	부모님
punëtori	노동자
punëtori	근로자
veper	act
gërma	char
loti	눈물
paisjet	장비
paisjet	가전제품
ecje	걷고
ecje	워킹
ecje	걷는다
ecje	걷기
magnet	자석
jacob	제이콥
jacob	야곱
mbjellë	심어
fluksi	플럭스
fluksi	플로
fluksi	플로우
fluksi	흐름
aktoret	여배우들
aktoret	여배우
deb	deb
bond	채권
bond	결합
bond	본드
thierry	티에리
rezidenca	거주지
rezidenca	주택
rezidenca	레지던스
rezidenca	주택지
argumenti	논증
argumenti	인수
argumenti	논쟁
aromë	향수
aromë	향기
bilbili	휘파람
bilbili	스위프트
bilbili	swift
bindëse	설득력
përcaktojë	정의하기
përcaktojë	정의
parajsë	하늘
parajsë	천국
parajsë	파라다이스
parajsë	천국
parajsë	낙원
ngjitje	등산
ngjitje	등반
ngjitje	오르기
protestë	시위
protestë	항의
flutura	나비
flutura	나비
orbitë	궤도
martese	혼인
martese	결혼
siriane	시리아
pasive	수동적
piramidat	피라미드
shell	껍질
besimtari	신자
referendum	국민투표
gjigant	자이언트
gjigant	거대
doktori	doc
doktori	닥터
ipod	ipod
ipod	아이팟
argëtim	재미
argëtim	엔터테인먼트
argëtim	오락
bagëtitë	가축
cepa	모서리
adami	아담
adami	애덤
mbërrin	도착
face	얼굴
face	얼굴이
këndet	모서리
këndet	앵글
ndaluan	중단됨
presidencës	대통령
njoftim	발표
njoftim	공지
njoftim	공지사항
njoftim	알림
demokrate	민주당
tenxhere	냄비
tenxhere	화분
shkëlqimi	밝기
kokërr	곡식
kokërr	베리베리
kokërr	베리
algjeri	알제리
sulmuesin	공격자가
droga	약물
droga	의약품
droga	약품
droga	마약
droga	쩔어
droga	마약
droga	약물
droga	의약품
trazira	폭동
trazira	폭동
traktatet	조약
kristal	크리스털
kristal	크리스탈
bindjet	신념
bindjet	믿음
bindjet	종교
interpretues	통역
interpretues	인터프리터
interpretues	연기자
interpretues	공연자
interpretues	연주자
interpretues	연기자
interpretues	공연자
lektor	강사
jorgo	조지
jorgo	죠지
ekzekutimi	처형
ekzekutimi	실행
kualiteti	품질
kualiteti	퀄리티
kualiteti	화질
kualiteti	화질이
zbatohen	구현
ikonë	아이콘
thompson	톰프슨
farmaceutike	제약
farmaceutike	의약품
farmaceutike	제약
farmaceutike	의약품
farmaceutike	약품
ngatërruar	혼란
gjyqin	재판
graniti	화강암
koordinata	좌표
koordinata	좌표
koordinata	좌표계
byte	바이트
southampton	사우샘프턴
toyota	토요타
python	python
python	파이썬
demo	데모
sens	센스
sens	감각
aksidentalisht	우연히
ross	로스
turbo	터보
qartësisht	명확하게
qartësisht	명백하게
qartësisht	명백히
macdonald	맥도널드
macdonald	맥도날드
trade	무역
trade	트레이드
pasigurt	불안
pasigurt	불안해
dynamo	다이너모
papunësisë	실업
zemre	하트
zemre	심장
zemre	마음
kërcim	덩크
kërcim	덩크슛
kërcim	댄싱
kërcim	춤추는
aniston	애니스턴
shperblim	보상
michele	미셸
mateu	매튜
miratimi	승인
miratimi	채택
miratimi	입양
abstrakt	추상화
abstrakt	추상
ike	아이크
matthew	매튜
veres	와인
veres	포도주
pengesat	장벽
pengesat	장애물
demonstrata	시위
llogaritjen	계산
montreal	몬트리올
qiproja	키프로스
tunel	터널
regjimenti	연대
reims	랭스
gore	고어
mbretër	킹스
apelit	항소
apelit	호소
varrezë	묘지
varrezë	묘지
buzët	입술이
buzët	입술
vjedhje	강도
vjedhje	도둑질
vjedhje	도난
vjedhje	절도
vjedhje	도둑
premtim	약속
barku	복부
patricia	패트리샤
ngjitjen	어센션
ngjitjen	승천
kartat	카드
tharë	건조
tharë	드라이
tharë	건조
alberti	알베르트
alberti	앨버트
prezente	현재
prezente	선물
rezoluta	해상도
rezoluta	결의
makineri	머신
makineri	기계
makineri	기계
celtic	켈트
celtic	셀틱
planifikim	플래닝
planifikim	계획
planifikim	기획
ekonomikë	경제
rozë	분홍색
rozë	분홍
rozë	핑크
kek	케이크
hart	하트
rreshtat	라인
mrekullia	기적
nipin	조카
nipin	손자
australiane	오스트레일리아
australiane	오스트레일리아의
begu	봉지
begu	가방
ojq	ngo
diagnoza	진단
zyre	사무소
zyre	사무실
zyre	오피스
baleti	발레
baleti	발레단
volejboll	배구
fshatar	농민
eksperimenti	실험
crop	잘라내기
crop	농작물
crop	자르기
emi	에이미
emi	emi
babi	아빠
hartës	맵핑
hartës	매핑
seriale	직렬
seriale	시리얼
rudi	루디
misionarë	선교사
liban	레바논
pasdite	오후
miratimit	채택
miratimit	입양
ethernet	이더넷
córdoba	코르도바
analist	분석가
erozioni	침식
lucca	루카
rrufeja	썬더
rrufeja	천둥
rrufeja	선더
rrufeja	라이트닝
rrufeja	번개
shenjtëve	sts
gent	헨트
tamam	정확히
idaho	아이다호
robotët	로봇
robotët	로봇과
ilustrim	일러스트
ilustrim	삽화
hadi	하데스
elizabeta	엘리자베스
elizabeta	엘리사벳
kompetenca	능력
zgjatet	확장
zgjatet	연장
lila	릴라
lila	라일라
industritë	업종
industritë	산업
detyrime	의무
rritë	증가
rritë	홍보
rritë	홍보하기
modest	겸손
modest	겸손한
superman	슈퍼맨
fabrikën	공장
fabrikën	팩토리
lesoto	레소토
vanuatu	바누아투
kolektiv	집단
mikro	마이크로
mikro	마이크로소프트
gjeometria	지오메트리
gjeometria	기하학
adler	애들러
adler	아들러
premtimi	약속
tejkalon	초과
smtp	smtp
beethoven	베토벤
veshtire	열심히
veshtire	하드
veshtire	어려워
infeksioneve	염증
infeksioneve	감염
shikuesit	시청자
audi	아우디
sudan	수단
kritere	기준
gjeneralët	제너럴
stina	시즌
stina	계절
pin	pin
pin	고정
hapsira	스페이스
hapsira	공간
hapsira	우주
sparta	스파르타
cerek	분기
cerek	쿼터
orizi	라이스
basketball	농구
sekuenca	시퀀스
sekuenca	순서
sekuenca	시퀀스
andi	앤디
paligjshëm	불법
golem	골렘
korruptuar	부패
kafsha	애니멀
kafsha	동물
kafsha	동물학
sundim	정복
spitale	병원
shkatërrim	붕괴
shkatërrim	파멸
shkatërrim	폭파
shkatërrim	파괴
penda	깃털
monica	모니카
sintetike	합성
rinor	청년
rinor	청소년
rinor	젊음
rinor	청춘
rinor	젊음
phillips	필립스
kopenhagë	코펜하겐
tls	tls
bashkëshort	남편
përmirësime	향상
përmirësime	개선
përmirësime	향상
përmirësime	개선
përmirësime	업그레이드
brescia	브레시아
rrathë	서클
mostra	견본
mostra	견본
mostra	샘플
emigracionit	이민
emigracionit	이민호
përfaqësim	표현
kopjo	복사
kopjo	카피
kopjo	복사본
kopjo	사본
trajnim	훈련
trajnim	트레이닝
kapitalizmit	자본주의
ngarkohet	로드
ngarkohet	로딩
ngarkohet	업로드
nixon	닉슨
willis	윌리스
perla	진주
perla	진주
drop	방울
drop	drop
drop	떨어뜨리기
drop	드롭
harvey	하비
manhattan	맨해튼
diskutohet	논의
babagjysh	산타
pasagjerë	승객
lëkure	가죽
lope	비프
lope	쇠고기
lope	소고기
pushon	휴식
zell	근면
parashikohet	예측
limoni	레몬
mic	mic
komunikimet	커뮤니케이션
komunikimet	통신
komunikimet	커뮤니케이션스
ekzistencë	존재
bindja	순종
njerëzimi	인류
njerëzimi	인류
standart	스탠더드
standart	표준
barrë	부담
pushka	샷건
pushka	소총
kombësive	국적
gazetarët	기자
gazetarët	저널리스트
gazetarët	기자
përzgjedhje	선택
plumba	카트리지
plumba	총알
fansat	팬들
hedhja	캐스팅
energjik	활기
brill	brill
çikago	시카고
kqz	cec
kont	카운트
rekomandohet	추천
rekomandohet	권장
bandë	밴드
pagoi	유료
kërcënimet	협박
kërcënimet	위협
vienë	비엔나
mbresa	흉터
stabilitet	안정성
stabilitet	안정
brooklyn	브루클린
brooklyn	브룩클린
përkatësia	소속
japonezë	일본어
japonezë	일본
japonezë	일본인
turma	군중
turma	군중
borxh	신세
borxh	채무
borxh	부채
trajnimi	훈련
trajnimi	트레이닝
kufoma	시체
kufoma	시체
finlandez	핀란드어
finlandez	핀란드
stabil	안정화
stabil	안정환
stabil	안정적
stabil	안정
mafia	마피아
infrastrukturë	인프라
churchill	처칠
mitologji	신화
solide	단색
solide	고체
solide	입체
solide	솔리드
korin	합창
korin	코러스
frymëmarrje	호흡
frymëmarrje	호흡
bella	벨라
delegacion	위임
kompozimet	작곡
tretet	소화
tregtari	상인
tregtari	업체
tregtari	판매자
shkel	스텝
shkel	단계
shkel	걸음
konsumatorit	소비
konsumatorit	소비자
preferohet	선호
sovrane	주권
ngrohje	난방
ngrohje	더위
ngrohje	히트
vizite	방문
vizite	방문하기
örebro	외레브로
kroatë	크로아티아인
trungut	몸통
pakënaqësi	불만
pakënaqësi	실망
pakënaqësi	불만
zemërimi	분노
zemërimi	분노
zemërimi	분노의
drogë	약물
drogë	의약품
drogë	약품
drogë	마약
drogë	쩔어
socket	소켓
reformë	개혁개방
reformë	개혁
sekretet	비밀
pacientëve	환자
pacientëve	환자들
nyjet	관절
regjistron	레지스터
paqësorit	태평양
paqësorit	퍼시픽
këmbësorisë	보병
demokracinë	민주주의
demokracinë	민주화
fantastik	판타스틱
fantastik	환상적
lejuara	허용
vojvodinës	보이보디나
përmbushjen	물류
përmbushjen	이행
boshe	비어
fine	미세먼지
vec	베네치아
ras	러스
floyd	플로이드
kriminelët	범죄자
gardner	가드너
libi	리비아
kryevepër	걸작
kandidatët	후보
kandidatët	후보자
shtënë	총상
djal	boy
djal	소년
djal	남자아이
djal	보이
vath	귀걸이
nëpunësit	점원
njolla	얼룩
meet	만나
epik	에픽
epik	서사시
dëshminë	증언
komandë	커맨드
komandë	명령
komandë	명령어
komandë	사령부
komandë	지휘
niki	니키
niki	니키
produktin	제품
çelur	해치
fitime	이익
fitime	수익
dëshpëruar	절실한
isabella	이사벨라
isabella	이사벨
isabella	이자벨라
shpërblime	보상
shpërblime	보상
fle	수면
emërimi	약속
emërimi	예약
arma	무기
sulmohet	습격
nicole	니콜
komplot	플롯
komplot	음모론
bijat	딸들
perlat	진주
ecte	걷기
kampionët	챔피언스
kampionët	챔피언
enjte	목요일
zor	간신히
stomak	위장
udhëkryq	교차로
udhëkryq	크로스로드
udhëkryq	교차로
hormone	호르몬
vetëdija	인식
vetëdija	인지도
vetëdija	의식
njejt	같은
njejt	동일
njejt	똑같이
shitës	벤더
shitës	제조사
shitës	판매자
shitës	대리점
shitës	딜러
ekranin	화면
ekranin	스크린
bamirëse	자선
hyni	입력
hyni	입력합니다
hyni	입력하기
përfshirja	개입
koordinator	코디네이터
gjurme	자취
gjurme	흔적
nish	nis
propozime	추천
propozime	제안
propozime	후보
veshkave	콩팥
veshkave	신장
hungarezët	헝가리인
varshavë	바르샤바
parqe	파크
parqe	공원
parqe	파크스
përfitime	혜택
përfitime	이득
rrethim	포위전
kualitet	품질
kualitet	퀄리티
kualitet	화질
kualitet	화질이
leja	권한
leja	허가
leja	허락
tortura	고문
tortura	고문의
thatcher	대처
nenet	기사
shërim	힐링
shërim	복구
shërim	회복
rss	rss
nxjerrja	추출
dënon	처벌
kretë	크레타
ngarkesat	부하
matematikën	수학
matematikën	수학
shtrënguar	타이트
ulëse	좌석
ulëse	자리
ulëse	좌석
ulëse	자리
sesion	세션
litar	로프
litar	밧줄
litar	줄넘기
interpretime	공연
klasifikim	점수
klasifikim	득점
hagë	헤이그
laps	연필
laps	pen
popullariteti	인기
karnavalet	사육제
karnavalet	카니발
mitin	신화
seattle	시애틀
hitchcock	히치콕
iberik	이베리아
rezistence	저항운동
rezistence	저항성
rezistence	저항
taktike	전술
emigrant	이민
emigrant	이민자
rosario	로사리오
aplikacioni	어플리케이션
testi	테스트
testi	시험
republikat	공화국
bankar	은행
bankar	뱅킹
bore	스노우
uniforme	유니폼
pianos	피아노
verifikuar	검증
verifikuar	확인
verifikuar	인증
verifikuar	확인됨
ditarin	학술
ditarin	학술지
ditarin	저널
mapo	마포구
rivendosur	복구
rivendosur	복원하기
rivendosur	복원
shuhet	페이딩
rsa	rsa
fluturime	항공편
fluturime	비행
qime	머리카락
qime	머리
qime	머리카락이
skenave	장면
leter	편지
boeing	보잉
elastike	탄성
kryqëzimi	교차
kryqëzimi	교차점
kryqëzimi	교차로
ideali	관념
ideali	관념론
gsm	gsm
guadalupe	과달루페
harvardit	하버드
spanjollë	스페인인
ulen	앉아
shtetësinë	시민
shtetësinë	시민권
përzihen	사교
price	가격
price	프라이스
partnerët	파트너는
partnerët	파트너
paga	급여
paga	월급
gju	무릎
dritarja	창문
prishet	탈선
markë	브랜드
triumfit	트라이엄프
kroatëve	크로아티아인
shega	석류
shega	석류
besnikërinë	충성
besnikërinë	멤버십
esenciale	본질
esenciale	필수
shoqërorë	사회주의
shoqërorë	사회
shoqërorë	사회적
shet	판매하기
shet	팔아
shet	판매
shet	판매
riga	리가
betoni	콘크리트
pellg	연못
kumbulla	자두
papërshtatshme	부적절한
shkopi	지팡이
jonas	조나스
jonas	조너스
reporter	기자
reporter	리포터
augsburg	아우크스부르크
këshilltarët	컨설턴트
notat	성적
mathieu	마티외
ber	ber
tingull	소리
tingull	사운드
skllevërit	노예
marion	매리언
marion	마리온
promovimi	홍보
promovimi	프로모션
promovimi	승진
shikues	시청자
shikues	뷰어
shikues	시청자
marrës	수신자
marrës	수신기
marrës	수신자
marrës	수신자
marrës	수신기
shtetasit	시민
shtetasit	시민들
bologna	볼로냐
bateritë	건전지
bateritë	전지
bateritë	배터리
prirja	추세
prirja	trend
prirja	경향
prirja	트렌드
ndërgjegjen	의식
shami	손수건
shami	조직
shami	손수건
exchange	교환
reagime	공감
grisur	찢어진
grisur	torn
gjarpri	뱀과
anëtarësimi	멤버십
anëtarësimi	멤버
jackie	재키
elektronikë	일렉트로닉스
elektronikë	전자제품
elektronikë	전자공학
varfëria	가난
varfëria	빈곤
duncan	덩컨
oulu	오울루
tahiti	타히티
hunda	코코
gjithkund	어디서나
gjithkund	어디든
gjithkund	어디든지
vienna	비엔나
karrige	의자
panele	패널
