категорія	kategória
виноградники	szőlőültetvények
остаточна	eredő
остаточна	létrejövő
періодичність	gyakoriság
кудись	valahol
подразнення	irritáció
дужки	zárójel
дужки	zárójelben
одіссея	odüsszeia
манга	manga
максвелл	maxwell
гаряче	forró
гаряче	hot
гаряче	meleg
гаряче	dögös
кай	kai
точним	pontos
точним	precíz
бертон	burton
беркут	berkut
смаки	bab
смаки	babot
пророків	próféták
пропустити	skip
випадковий	random
випадковий	véletlenszerű
випадковий	véletlen
фіолетовий	lila
фіолетовий	bíbor
нак	nac
присвяченого	elkötelezett
долучитися	csatlakozz
долучитися	csatlakozás
мексиканська	mexikói
диктатура	diktatúra
сандро	sandro
чудеса	csodák
погрози	fenyegetés
погрози	fenyegetések
погрози	veszélyek
маорі	maori
покарати	büntetni
гарантій	garancia
рекомендує	ajánl
рекомендує	ajánlja
інтенсивний	heves
інтенсивний	intenzív
брошур	röpiratokat
тераса	terasz
тераса	teraszon
квінсленд	queensland
виплат	kupon
типографія	tipográfia
змінний	váltakozó
погашення	lejárat
домініканський	dominikai
юджин	eugene
рахувати	gróf
роббі	robbie
катрін	katrin
сітківки	retina
загадка	titokzatos
загадка	rejtély
загадка	rejtélyes
загадка	rejtvény
прозорі	áttetsző
прозорі	átlátszó
прозорі	átlátható
палмер	palmer
етно	etnikai
місток	híd
місток	bridge
гандболу	kézilabda
фріулі	friuli
абрахам	ábrahám
абрахам	abraham
арія	aria
синтаксису	szintaxis
квінта	quinta
гнучкість	rugalmasság
непомітно	csúszás
непомітно	csúszik
непомітно	slip
непомітно	észrevétlen
непомітно	láthatatlan
мікро	mikro
вагітна	várandós
вагітна	terhes
вагітна	vemhes
доповнена	jogosultság
доповнена	megnövelt
радикальна	radikális
козімо	cosimo
брехні	hazugság
брехні	hazugságok
копіювати	másolat
копіювати	másolatot
мотузки	kötelet
мотузки	kötél
скарбниця	kincstár
вуглеводні	szénhidrogének
вуглеводні	szénhidrogén
регістр	ügy
регістр	case
регістр	eset
регістр	nyilvántartás
регістр	regisztrálj
регістр	regisztráció
одкровення	jelenések
одкровення	jelenések
шотландська	skótok
шотландська	skót
звинувачує	hibáztatja
серра	serra
андрес	andres
андрес	andrés
трансфер	átvitel
трансфер	áthelyezés
трансфер	transzfer
евакуація	evakuálás
еммануель	emmanuel
еммануель	emmanuelle
духи	üvöltő
духи	lelkek
духи	szesz
духи	szellemek
підлітки	tinik
підлітки	tinédzserek
підлітки	tizenéves
вухо	fül
вухо	füle
плавати	úszik
плавати	úszás
плавати	úszni
надіслати	küldj
надіслати	küld
надіслати	küldeni
анагайм	anaheim
трафік	közlekedés
трафік	forgalom
трафік	dugó
зайве	túlzás
дінь	digne
мелодію	dallam
мелодію	dallamot
шумахер	schumacher
кір	kanyaró
чек	csekk
чек	csekket
ролик	termelt
ролик	gyártott
ролик	előállított
морено	moreno
ліхтарі	lámpák
ліхтарі	fények
ліхтарі	világítás
кимось	valaki
кимось	valakit
кимось	valaki
голий	meztelenül
голий	meztelen
голий	szőrtelen
органа	leia
небесні	mennyei
небесні	mennyei
метання	javelin
відчути	érezd
відчути	érzem
йога	jóga
спить	alvó
спить	alszom
спить	alvás
спить	alszik
бартон	barton
материнська	anyai
мена	mena
мільярди	milliárd
мільярди	egymilliárd
мільярди	milliárd
ланд	landes
мадлен	madeleine
сичуань	szecsuan
брендон	brandon
виправлено	rögzített
виправлено	fix
виправлено	rögzítve
виправлено	korrigált
виправлено	javított
єгоров	jegorov
аббас	abbas
лось	jávorszarvas
лось	szarvas
перлина	pearl
перлина	gyöngy
лір	lear
бояри	bojár
життів	él
життів	életek
спалахи	fáklyák
моррісон	morrison
отрути	méreg
намібія	namíbia
таня	tanya
портленд	portland
портленд	portlandben
щурів	patkányok
шеллі	shelley
шеллі	shelly
посадив	ültetett
посадив	beültetett
бідний	szegény
бідний	szegények
кривавий	véres
ері	erie
ері	eri
лелека	gólya
критикували	kritizálta
уникає	elkerüli
ган	hahn
вічна	örökkévaló
вічна	örök
вічна	időtlen
вічна	örök
рівновага	nash
рівновага	egyensúly
рівновага	egyensúlyi
кіш	kish
кран	crane
кран	daru
трансформація	átalakulás
трансформація	átalakítás
пляшка	palack
пляшка	üveg
пляшка	tartály
пляшка	üveget
молота	dob
молота	dobd
молота	dobás
небес	mennyben
небес	mennyország
небес	menny
порто	porto
задоволений	elégedett
ліндсі	lindsey
ліндсі	lindsay
вверх	felfelé
кремль	kreml
голден	holden
голден	golden
голден	arany
стада	állományok
звинувачують	hibáztatja
дарування	fogadalom
дарування	jelölt
гриф	keselyű
суарес	suarez
суарес	suárez
зарплати	fizetés
зарплати	fizetések
зарплати	bérek
аманда	amanda
комікс	képregények
комікс	képregény
комікс	képregényeket
комікс	komikus
комікс	képregény
доза	adagolás
доза	dózis
доза	adag
доза	adagot
доза	dózis
доза	adagolás
доза	adag
коти	macskák
коти	cicák
треш	thrash
антарктида	antarktisz
таро	tarot
таро	taro
слідчих	nyomozói
слідчих	nyomozók
тире	dash
універсального	állítható
щільна	sűrű
покликання	hívás
покликання	hív
маневр	manőver
віддані	rendíthetetlen
терме	terme
підліток	kamaszkor
капелюх	kalap
капелюх	sapka
капелюх	kalapot
спостерігає	órák
неділях	vasárnap
неділях	vasárnaponként
сані	sani
амфібій	kétéltű
крейда	kréta
купівлю	venni
генерація	nemzedék
генерація	generáció
лотар	lothar
гібрид	grizzly
покази	megjelenés
покази	megjelenések
покази	benyomás
покази	vetítések
ейнштейн	einstein
турка	török
турка	turk
ногою	gyalog
ногою	láb
таїті	tahiti
телескопів	teleszkópok
небесний	mennyei
дейл	dale
франтішек	frantisek
виліт	indulási
виліт	távozás
виліт	indulás
лавров	lavrov
наречений	vőlegény
наречений	vőlegény
наречений	vőlegénye
наречений	vőlegény
наречений	vőlegénye
іврит	héber
очистити	tisztítás
очистити	megtisztulás
очистити	világos
очистити	tiszta
очистити	tiszta
очистити	clean
кальцій	kalcium
керований	vezérelt
керований	irányított
роналду	ronaldo
паразитів	parazita
паразитів	paraziták
закордоном	külföldön
