και	oraz
περιεχόμενα	zawartość
απουσιάζει	nieobecny
απουσιάζει	nieobecność
απουσιάζει	nieobecna
κόμισσα	hrabina
πιστοποιητικό	zaświadczenie
πιστοποιητικό	certyfikat
πιστοποιητικό	świadectwo
πιστοποιητικό	certyfikaty
πυρηνικά	nuklearne
πυρηνικά	jądrowa
πυρηνικά	nuklearna
πυρηνικά	jądrowe
πυρηνικά	nuklearny
πυρηνικά	jądrowej
εγγεγραμμένοι	subskrybentów
οικόπεδο	działka
οικόπεδο	spisek
οικόπεδο	działki
φόρμες	formularze
φόρμες	formy
φόρμες	formularzy
φόρμες	kombinezony
φόρμες	kombinezon
κλάσεις	zajęcia
κλάσεις	klas
κλάσεις	klasy
ποτά	napoje
ποτά	napojów
ποτά	napoje
ποτά	napojów
δρέσδη	dresden
τζος	josha
τζος	josh
σκελετό	szkieletu
σκελετό	szkielet
μπαλάντα	ballada
εξερευνητές	badacze
εξερευνητές	odkrywcy
ρυθμίζει	reguluje
ήπιο	łagodna
ήπιο	łagodne
ήπιο	łagodny
πιστά	wiernie
πιστά	lojalnie
φλοιός	bark
φλοιός	kory
φλοιός	kora
φλοιός	kora
φλοιός	korze
πολλαπλασιασμός	mnożenie
πολλαπλασιασμός	rozprzestrzenianiu
αποσύνθεση	rozkładu
αποσύνθεση	rozkład
αποσύνθεση	rozpad
βιολογικά	biologicznych
βιολογικά	biologiczne
βιολογικά	biologiczna
βιολογικά	biologiczny
βιολογικά	biologicznie
βιολογικά	organicznych
βιολογικά	organiczne
βιολογικά	ekologiczna
βιολογικά	organiczny
βιολογικά	ekologiczne
αιτήσεις	wniosków
αιτήσεις	zastosowania
αιτήσεις	aplikacje
αιτήσεις	podania
αιτήσεις	wnioski
αιτήσεις	prośby
αιτήσεις	żądania
αιτήσεις	wnioski
αιτήσεις	zaproszenia
περιηγητές	przeglądarki
περιηγητές	przeglądarek
σλαβικές	słowiańska
σοσιαλιστές	socjalistów
παπική	papieski
εμμονή	obsesje
εμμονή	obsesji
εμμονή	obsesję
εμμονή	obsesja
εμμονή	opętany
εμμονή	obsesję
εμμονή	obsesja
συντροφιά	towarzystwa
συντροφιά	towarzysz
συντροφιά	towarzyszem
λέστερ	leicester
λέστερ	lestera
λέστερ	lester
κλοπή	kradzież
κλοπή	kradzieży
κλοπή	kradzieże
κλοπή	kradzież
κλοπή	kradzieże
έμμυ	emmy
φιλαρμονική	filharmonii
περίσταση	okazja
περίσταση	okoliczności
περίσταση	okoliczność
ρουμάνος	rumuński
δημητριακά	zboża
δημητριακά	zbóż
δημητριακά	zboża
δημητριακά	zbóż
δημητριακά	płatki
κουαρτέτο	kwartet
έλαιο	oleje
έλαιο	oleju
έλαιο	olej
έλαιο	oliwa
πόρο	zasoby
πόρο	zasobów
πόρο	zasób
μειονότητες	mniejszości
παρουσιάστρια	prezenter
καρπό	nadgarstek
καρπό	nadgarstka
ηρεμία	serenity
δεκαεπτά	siedemnaście
δεκαεπτά	seventeen
τρόπαια	trofea
θρόνος	tronu
θρόνος	tron
θρόνος	tronie
κομμουνισμού	komunizmu
κομμουνισμού	komunizm
γκολφ	golf
φλέβες	żyły
φλέβες	żyłach
πρόσθετες	dodatkowa
πρόσθετες	dodatkowe
πρόσθετες	dodatkowy
μήτρας	macicy
τάι	tai
κατώτερη	niższy
κατώτερη	niżej
κατώτερη	lower
κατώτερη	niższa
κατώτερη	dolna
κατώτερη	gorszy
αδυναμίες	słabość
αδυναμίες	słabości
αδυναμίες	osłabienie
αδυναμίες	słabości
αδυναμίες	niedociągnięcia
αδυναμίες	uchybienia
αδυναμίες	wady
νεύρα	nerwy
νεύρα	nerwów
αριστοκρατική	arystokratycznych
σώζει	oszczędza
σώζει	ratuje
σώζει	zapisuje
επα	psc
βαρυτική	grawitacyjne
οργανωμένες	zorganizowany
οργανωμένες	zorganizowanej
οργανωμένες	zorganizowane
οργανωμένες	zorganizowana
λουίζ	ludwika
λουίζ	louise
λεπτομερείς	szczegółowy
λεπτομερείς	szczegółowe
χαμάς	hamas
ετήσιες	coroczne
ετήσιες	roczny
ετήσιες	roczne
ετήσιες	rocznie
ετήσιες	roczna
αίρεση	kult
αίρεση	sekty
αίρεση	kultu
αίρεση	sekta
αίρεση	herezję
αίρεση	sekty
αίρεση	sekta
πορείες	marsze
κυτταρική	komórkowe
κυτταρική	komórkowej
κυτταρική	komórkowy
κέρατα	poroże
κέρατα	rogi
κέρατα	rogów
πληρούν	spełniają
πωλείται	sprzedane
πωλείται	sprzedano
πωλείται	sprzedany
πωλείται	sprzedana
ανν	anne
ανν	anna
ανν	ania
ανν	ann
εισαγωγές	import
εισαγωγές	przywóz
πατριωτικό	patriotyczne
εγχειρίδια	podręczniki
εγχειρίδια	podręczniki
ζωγραφίζει	rysuje
πατινάζ	łyżwiarstwo
πατινάζ	skate
παράδεισος	niebo
παράδεισος	niebiosa
παράδεισος	heaven
παράδεισος	niebie
παράδεισος	nieba
παράδεισος	raju
παράδεισος	raj
παράδεισος	paradise
εσπεράντο	esperanto
ελεγχόμενη	kontrolowane
ελεγχόμενη	kontrolowana
ελεγχόμενη	kontrolowanych
ελεγχόμενη	kontrolowany
εγγονό	wnuka
εγγονό	wnuk
εγγονό	wnukiem
καμπότζη	kambodży
λαβή	uchwyt
λαβή	chwyt
λαβή	uchwyt
λαβή	rączka
λαβή	rękojeść
ακεραιότητα	uczciwość
ακεραιότητα	integralność
ακεραιότητα	integralności
άφθονο	obfite
γούνα	futro
γούνα	sierść
γούνα	futra
επαληθευσιμότητα	weryfikowalności
δικτάτορας	dyktatora
συνταγή	receptę
συνταγή	przepisu
συνταγή	przepis
παθητική	biernego
νόβι	novi
θεϊκή	bosko
θεϊκή	boskie
θεϊκή	boska
θεϊκή	boski
μηχανισμών	mechanizmy
μηχανισμών	mechanizmów
μεταμόσχευση	przeszczep
μεταμόσχευση	transplantacji
μεταμόσχευση	transplantacji
μεταμόσχευση	przeszczep
πρόσθιο	przedniej
πρόσθιο	przednie
πρόσθιο	przedni
τέρι	terri
τέρι	teri
τέρι	terry
καντ	kant
λονγκ	długi
λονγκ	długa
λονγκ	długo
λονγκ	długie
λονγκ	long
ήθος	etos
ήθος	moralności
ήθος	moralność
αγωνία	agonii
αγωνία	lęki
αγωνία	niepokoju
αγωνία	niepokój
αγωνία	lęk
αγωνία	niepewności
αγωνία	niepewność
νορβηγικά	norweskie
νορβηγικά	norweskiego
νορβηγικά	norweski
τατιάνα	tatiana
καράβια	łodzi
καράβια	łódki
καράβια	łodzie
καράβια	okręty
καράβια	statki
πολιτισμοί	kultury
πολιτισμοί	kultur
πολιτισμοί	cywilizacje
πολιτισμοί	cywilizacji
κόλαση	hell
κόλαση	piekło
κόλαση	inferno
μετάθεση	przenoszenie
μετάθεση	transfer
μετάθεση	przeniesienie
μετάθεση	przelew
μετάθεση	przekazanie
μετάθεση	transferu
πιόνι	piona
πρωινό	śniadania
πρωινό	śniadanie
ωκεανία	oceania
αναστροφή	odwrócić
αναστροφή	odwrócenie
αναστροφή	flip
γενικευμένη	uogólnione
μπας	bass
μπας	bas
μπας	bash
προσωποποίηση	personifikacja
σωματίδιο	cząsteczki
σωματίδιο	cząstki
σωματίδιο	cząstek
σωματίδιο	cząstka
αλβανούς	albańczycy
άνα	ana
έγκυρη	ważny
έγκυρη	ważne
έγκυρη	ważność
έγκυρη	poprawny
έγκυρη	ważna
φρεντερίκ	frederic
φρεντερίκ	fryderyk
φρεντερίκ	frédéric
δούλοι	niewolników
δούλοι	niewolnicy
βερενίκη	berenice
σερί	passę
σερί	cherie
νήμα	przędzy
νήμα	przędza
νήμα	nić
νήμα	nici
νήμα	wątek
νήμα	wątku
μαγειρική	kulinarne
μαγειρική	gotowanie
μαγειρική	gotowania
πάρις	paryżu
πάρις	paryż
πάρις	parrish
πάρις	parris
πολύβιος	polibiusz
αποκλείει	wyklucza
ουτρέχτη	utrecht
υπεγράφη	podpisany
υπεγράφη	podpisano
υπεγράφη	podpisana
υπεγράφη	podpisane
σαλαντίν	saladyn
πεύκα	pines
πεύκα	sosny
οικολογική	ekologiczny
οικολογική	ekologiczna
οικολογική	ekologiczne
γεωγράφος	geograf
εχθρικό	wrogo
εχθρικό	wróg
εχθρικό	nieprzyjaciel
εχθρικό	wrogie
εχθρικό	wrogi
πόρτσμουθ	portsmouth
μήτρα	macicy
μήτρα	macierz
μήτρα	matrix
μήτρα	matrycy
μήτρα	łonie
μήτρα	łono
μήτρα	łona
συμπληρώνει	uzupełnia
συμπληρώνει	uzupełnienia
πηνελόπη	penelope
ρητή	wyraźna
ρητή	wyraźne
γιοί	synowie
γιοί	synów
αλληλεγγύη	solidarność
αλληλεγγύη	solidarności
αβινιόν	avignon
θόλος	baldachimem
θόλος	kopuły
θόλος	dome
θόλος	kopuła
αποβλήτων	odpady
αποβλήτων	odpadów
επιδόσεων	wykonanie
επιδόσεων	skuteczność
επιδόσεων	występ
επιδόσεων	wydajność
επιδόσεων	wydajności
κριτές	sędziów
κριτές	sędziowie
μυς	mięśnie
μυς	mięśni
μυς	mięśnie
μυς	mięsień
μυς	mięśni
σχηματισμούς	formacje
τονίζοντας	podkreślając
μέκκα	mekki
πράκτορα	agentka
πράκτορα	agencie
πράκτορα	agent
περιήγηση	przeglądanie
περιήγηση	przeglądania
περιήγηση	przeglądać
περιήγηση	zwiedzanie
περιήγηση	tour
περιήγηση	wycieczka
περιήγηση	przeglądanie
περιήγηση	przeglądania
λένα	lena
σαφήνεια	przejrzystość
σαφήνεια	jasności
σαφήνεια	jasność
φορτ	fortu
φορτ	fort
έπιασε	złapany
έπιασε	złapana
έπιασε	przyłapany
έπιασε	złapani
πελάτης	klienci
πελάτης	klienta
πελάτης	klient
πελάτης	klientka
πελάτης	klienta
πελάτης	klient
πελάτης	klientka
αναγνωρισμένο	rozpoznał
αναγνωρισμένο	uznany
αναγνωρισμένο	uznawane
αναγνωρισμένο	uznane
αναγνωρισμένο	uznana
αναγνωρισμένο	uznane
αναγνωρισμένο	uznawane
αναγνωρισμένο	uznany
αναγνωρισμένο	uznana
καφενείο	kawiarni
καφενείο	cafe
καφενείο	kawiarnia
συμπατριώτες	rodacy
συμπατριώτες	rodacy
συμπατριώτες	rodaków
προτελευταία	przedostatni
εξοπλισμένο	wyposażone
εξοπλισμένο	wyposażony
εξοπλισμένο	wyposażona
βέρνης	berneńskiej
ρόνι	ronnie
ρόνι	ronniego
ρόνι	ronny
δεσπότης	despota
φαρμακευτικά	farmaceutyczna
φαρμακευτικά	farmaceutycznych
φαρμακευτικά	farmaceutyczne
φαρμακευτικά	pharmaceuticals
ζυγίζει	waży
λόιντ	lloyd
παίχτες	zawodnicy
παίχτες	graczy
παίχτες	gracze
μιλ	młyn
μιλ	mill
σεούλ	seulu
κόλιν	colina
κόλιν	colin
συζύγους	mężowie
συζύγους	mężów
συζύγους	małżonkowie
συζύγους	małżonków
συζύγους	żony
συζύγους	zony
συζύγους	żon
γεωλογική	geologiczna
γεωλογική	geologiczne
προσφορές	promocja
προσφορές	promocji
προσφορές	promocje
προσφορές	oferty
προσφορές	oferty
προσφορές	ofert
προσφορές	oferty
κιθ	keitha
κιθ	keith
αντιστρόφως	odwrotnie
ικανοποιητική	satysfakcjonujące
ικανοποιητική	zadowalający
ικανοποιητική	zadowalające
ικανοποιητική	satysfakcjonujące
ικανοποιητική	zadowalające
υπόδειγμα	wzór
υπόδειγμα	model
υπόδειγμα	modelka
μεταβίβαση	przenoszenie
μεταβίβαση	transfer
μεταβίβαση	przeniesienie
μεταβίβαση	przelew
μεταβίβαση	przekazanie
μεταβίβαση	transferu
νιάτα	młodzież
νιάτα	młodzieży
νιάτα	młodości
νιάτα	młodość
γκεβάρα	guevara
αγωγιμότητα	przewodzenia
αγωγιμότητα	przewodnictwo
αγωγιμότητα	przewodność
ικανοποιητικά	satysfakcjonujące
ικανοποιητικά	zadowalający
ικανοποιητικά	zadowalające
ρητό	motto
εσωτερικός	wewnętrzny
εσωτερικός	wewnętrznego
εσωτερικός	wewnętrzne
εσωτερικός	wewnętrzna
μόνιμες	stałe
μόνιμες	stała
μόνιμες	trwałe
μόνιμες	stały
ρου	rue
ρου	roux
ρου	maleństwo
προσελκύσει	przyciągnąć
προσελκύσει	przyciągać
αντιθέσεις	kontrastuje
αντιθέσεις	sprzeczności
άδικο	niesprawiedliwe
άδικο	niesprawiedliwy
άδικο	nieuczciwe
άδικο	niesprawiedliwe
εισόδους	wejścia
δαλματίας	dalmacji
χαλίφη	kalif
ερεθίσματα	bodźce
χέντρικ	hendrik
νάρθηκα	szynę
ισοδύναμη	równowartość
ισοδύναμη	odpowiednik
ισοδύναμη	równoważny
ισοδύναμη	ekwiwalent
ισοδύναμη	równoważne
αρμονική	harmonijnego
αρμονική	harmoniczne
ρόμπιν	robin
ρόμπιν	robina
ρόμπιν	robyn
ψηφιδωτά	inkrustowane
σωματικά	fizycznie
συνδεδεμένος	podłączone
συνδεδεμένος	powiązane
συνδεδεμένος	połączony
συνδεδεμένος	połączone
συνδεδεμένος	związane
χαμπλ	hubble
πρόλογος	przedmowa
διείσδυση	penetracji
διείσδυση	infiltracji
εικασίες	spekulacje
εικασίες	spekulacji
εικασίες	spekulacje
εικασίες	spekulacji
εικασίες	przypuszczenie
εικασίες	domysły
προσφέρονται	oferowane
προσφέρονται	oferowana
άτταλος	attalos
καταγγελία	zażalenie
καταγγελία	skarga
καταγγελία	skargę
καταγγελία	skargi
άρρωστος	chora
άρρωστος	chory
άρρωστος	chore
άρρωστος	chora
άρρωστος	chory
άρρωστος	chorzy
χίμλερ	himmler
τραύματα	urazy
τραύματα	obrażenia
τραύματα	ran
τραύματα	rany
οργανωτική	organizacyjne
οργανωτική	organizacyjnych
οργανωτική	organizacyjnej
οργανωτική	organizacyjne
ρύγχος	ryj
ρύγχος	pysk
σοβαρότητα	nasileniem
σοβαρότητα	nasilenie
τοντ	tod
τοντ	todda
τοντ	todd
όρεγκον	oregon
αναλογική	proporcjonalnie
αναλογική	proporcjonalny
