から	از
電池	باتری
電池	باطری
電池	باتری
まもなく	بزودی
深刻	جدی
クリエイティブ	خلاق
クリエイティブ	خلاقانه
クリエイティブ	خلاقیت
ヨー	یاو
年次	سالانه
年次	سالیانه
天野	آمانو
大友	اوتومو
破産	ورشکستگی
破産	ورشکسته
破産	ورشکستگی
法廷	دادگاه
法廷	دربار
スケール	مقیاس
スケール	ترازوی
天井	سقفی
天井	سقفش
天井	سقف
人格	شخصیت
人格	شخصیتی
玉川	تاماگاوا
岩田	ایواتا
セッション	جلسه
セッション	نشست
セッション	نشستهای
セッション	جلسات
遠く	دور
系譜	نشاندار
系譜	تبارشناسی
宇宙船	فضاپیما
篠原	شینوهارا
トロント	toronto
トロント	تورنتو
アレン	آلن
研究室	آزمایشگاهی
研究室	لابراتوار
研究室	آزمایشگاه
研究室	آزمایشگاه
研究室	ازمایشگاه
債務	تعهدات
債務	قراردادها
債務	التزام
債務	قرض
債務	قرضی
債務	قرضه
債務	بدهی
教区	قصبه
教区	پاریش
教区	پریش
マーケティング	بازاریابی
マーケティング	marketing
秩父	چیچیبو
発症	آنست
赤色	رد
赤色	قرمز
赤色	سرخ
倒産	اعسار
倒産	ورشکستگی
黒川	کوروکاوا
伝記	بیوگرافی
伝記	بیوگرافی
伝記	تذکره
伝記	زندگینامه
町長	شهردار
松島	ماتسوشیما
エレクトリック	برقی
エレクトリック	الکتریکی
エレクトリック	الکتریک
頂点	apex
頂点	رئوس
アトランタ	آتلانتا
エンジニア	مهندس
エンジニア	engineer
ジャーナル	ژورنال
ジャーナル	مجله
ジャーナル	نشریه
紀伊	kii
田口	تاگوچی
チャージ	اتهام
チャージ	شارژ
チャージ	انها
ランダム	تصادفی
ピース	سلامت
ピース	سلام
ピース	صلح
ピース	تکه
ピース	قطعه
儀式	مراسمی
儀式	مراسم
儀式	آیین
プレーヤー	بازیکن
ポスター	پوستر
ポスター	اعلامیه
ロマンス	رمانتیک
ロマンス	عاشقانه
アルファ	آلفا
バスク	باسکی
いわき	ایواکی
薄い	لاغر
薄い	نازک
薄い	لاغری
パンク	ولگرد
パンク	پانک
エージェンシー	سازمان
エージェンシー	نمایندگی
エージェンシー	آژانس
佐渡	سادو
笑い	خنده
笑い	خندان
笑い	خندیدن
笑い	خنده
笑い	خندیدم
笑い	بخند
挨拶	احوالپرسی
挨拶	درود
挨拶	احوالپرسی
挨拶	درود
ニコライ	نیکلای
ニコライ	نیکولای
広東	کانتون
アレックス	الکس
アレックス	آلکس
排出	نشر
排出	گسیل
竹田	تاکدا
セルフ	نفس
セルフ	بخود
ロープ	طناب
ロープ	طنابی
ロープ	ریسمان
鳥類	پرندگان
鳥類	پرنده
外交官	دیپلمات
リクエスト	درخواستها
リクエスト	درخواست
カントリー	کانتری
カントリー	کشوری
カントリー	کشور
カントリー	مملکت
カントリー	ییلاق
等級	بزرگی
ホット	گرم
ホット	داغ
オーディオ	صدا
鑑賞	تشکر
鑑賞	قدردانی
鑑賞	پاس
交際	رابطه
交際	روابط
交際	دوستیابی
交際	رابطه
ヘア	موی
ヘア	مو
ヘア	موها
望遠鏡	تلسکوپ
望遠鏡	تلسکوپهای
相模	ساگامی
陰謀	توطئه
陰謀	دسیسه
生年月日	تولد
生年月日	زادروز
発信	صادره
営利	سودش
営利	منفعت
営利	سودی
営利	سود
飛ぶ	پرواز
飛ぶ	پروازی
飛ぶ	پرواز
国名	کانتری
国名	کشوری
国名	کشور
国名	مملکت
国名	ییلاق
エッセイ	مقاله
エッセイ	انشاء
エッセイ	مقالات
神殿	پرستشگاه
神殿	عبادتگاه
神殿	معبد
神殿	تمپل
マニュアル	دستی
マニュアル	راهنما
シフト	شیفت
シフト	نوبتی
シフト	شیفت
性別	جنسیتی
性別	جنسیت
性別	سکس
性別	جنسیت
性別	جنسی
露出	عرضه
ポルノ	پورنوگرافی
ポルノ	پورن
ポル	pol
顧客	مشتری
モト	موتو
モト	moto
フェザー	پر
フェザー	پرم
スラム	اسلم
スラム	زاغه
いっぱい	پر
いっぱい	کاملش
いっぱい	سرشار
いっぱい	فول
いっぱい	پره
空手	کاراته
貴重	گرانبها
燃焼	احتراق
権威	تسلط
権威	سلطه
トウ	دنگ
サロン	سالن
三原	میهارا
パナソニック	پاناسونیک
小隊	جوخه
報酬	فدایی
報酬	اجر
報酬	پاداش
フォワード	جلو
骨折	شکستگی
ゴースト	شبح
ゴースト	گوست
ゴースト	روح
ゴースト	ارواح
ゴースト	اشباح
支払い	تاوان
支払い	پرداخت
支払い	پرداختی
支払い	دستمزد
支払い	اجری
支払い	پرداخت
フラワー	گل
フラワー	شکوفه
フラワー	فلاور
アダム	ادم
アダム	آدم
アダム	آدام
モジュール	پیمانهای
モジュール	مدولار
モジュール	پیمانه
モジュール	ماژول
眼鏡	عینکی
眼鏡	عینک
アポロ	آپولو
アポロ	شفاخانه
ジャンク	شغال
アップル	سیب
アップル	apple
アップル	اپل
ホスト	میزبان
タービン	توربین
タービン	توربینهای
策定	فرمولبندی
礼拝	نیایش
礼拝	سجده
礼拝	نماز
礼拝	دعا
演算	عملیات
グローブ	گلوب
イラストレーター	تصویرگر
デスク	میز
学歴	آموزش
学歴	تحصیلات
電報	تلگرام
電報	تلگراف
ハワード	هوارد
ハワード	هاوارد
アシスト	دستیاری
識別	شناسایی
識別	شناختن
識別	شناسایی
アフガニスタン	افغانستان
アフガニスタン	افغانی
アフガニスタン	afghan
アフガニスタン	افغان
オットー	اوتو
オットー	اتو
オットー	آتو
プロテスタント	پروتستان
萩原	هاگیوارا
幼児	نوزاد
望月	موچیزوکی
微妙	لطیف
健二	کنجی
ロット	لوط
生地	خمیر
生地	پارچه
生地	پارچه
心配	نگران
書類	سند
書類	نوشتار
書類	اسناد
書類	کاغذها
書類	اسناد
書類	کاغذ
デイリー	روزانه
デイリー	daily
デイリー	دیلی
キャッシュ	نهانگاه
キャッシュ	کش
宇部	اوبه
降下	نزول
ドス	dos
ドス	دوس
ライフル	تفنگ
豪華	خوشگله
豪華	مجلل
ノア	نوح
ノア	نوا
ノア	نوآ
デルタ	دلتا
デルタ	دلتای
パーセント	درصد
パーセント	درصدی
パーセント	درصد
職務	تکالیف
職務	وظایف
ジル	جیل
勾配	گرادیان
ゼロ	صفر
ゼロ	زیرو
ゼロ	zero
鳥羽	توبا
ラフ	ناهموار
ラフ	خروشان
疑惑	بدگمانی
疑惑	ظن
エンタープライズ	انترپرایز
エンタープライズ	سازمانی
救済	رستگاری
ハンドル	گرداندن
ハンドル	دستگیره
デラックス	مجلل
評判	اعتبار
評判	آبرو
評判	شهرت
評判	شهرتش
フルート	فلوت
樋口	هیگوچی
ワーナー	وارنر
ワーナー	بیم
テネシー	تنسی
タマ	تاما
カウント	شمارش
カウント	شمردن
カウント	شمارش
アレクサンダー	اسکندر
アレクサンダー	الکساندر
サード	سومین
サード	سومی
サード	سوم
割り当て	تخصیص
割り当て	انتساب
バブル	حباب
考察	ملاحظات
トリノ	تورین
明るい	سبک
明るい	روشنایی
明るい	نور
明るい	روشن
明るい	نوری
明るい	یکدست
明るい	درخشان
サスペンション	تعلیق
サスペンション	معلق
埋葬	دفن
埋葬	خاکسپاری
トレイン	قطار
本質	فروهر
本質	گوهر
本質	اسانس
大都市	کلانشهر
芸術家	هنرمندان
芸術家	هنرمند
芸術家	artist
芸術家	هنرمندی
ハリス	هریس
白河	شیراکاوا
セレクション	گزینش
涼子	ریوکو
ボランティア	داوطلب
ボランティア	داوطلب
瑞穂	میزوهو
フェラーリ	فراری
ファイブ	پنج
ファイブ	فایو
熱帯	گرمسیری
ノミネート	نامزدها
ノミネート	نامزدهای
元帥	داروغه
コック	کوک
コック	آشپز
コック	آشپزی
コック	خروس
コック	کیر
マケドニア	مقدونیه
ナポリ	ناپل
ナポリ	ناپولی
ヤク	یاشار
損失	خسارات
損失	ضرر
ストック	موجودی
ストック	سهام
声明	بیانیه
声明	اظهارات
平山	هیرایاما
ハミルトン	همیلتون
妄想	هذیان
妄想	وهم
妄想	توهمات
妄想	هذیان
妄想	فریب
妄想	فریبی
妄想	پارانویا
貧困	فقر
シアトル	سیاتل
ワゴン	واگن
力学	مکانیک
付録	پیوست
付録	آپاندیس
素数	پرایم
素数	نخست
マキ	ماکی
マキ	مکی
解雇	برکناری
タイムズ	زمانهای
タイムズ	times
タイムズ	دفعات
タイムズ	تایمز
楕円	بیضی
楕円	محذوف
楕円	بیضوی
楕円	بیضوی
楕円	بیضی
ソリ	سورتمه
マレー	مالایی
マレー	مورای
マレー	موری
ルートヴィヒ	لودویگ
遺伝	ژنتیک
遺伝	ژنتیکی
違法	غیرقانونی
野生	وحشی
野生	وایلد
中西	ناکانیشی
パトリック	پاتریک
トール	تور
トール	ثور
公衆	عمومی
公衆	علنی
公衆	همگانی
公衆	public
ケネディ	کندی
和彦	کازوهیکو
農場	مزرعه
農場	فارم
強度	قوت
強度	نیرو
強度	قدرت
強度	استحکام
勇気	شهامت
勇気	شجاعت
勇気	رشادت
勇気	دلیری
勇気	دلیری
勇気	دلاوری
出荷	محموله
セキュリティ	امنیتی
セキュリティ	حراست
セキュリティ	امنیت
債権	مطالبه
債権	ادعا
債権	ادعای
債権	ادعا
大西	اونیشی
ハーバード	هاروارد
祖母	مادربزرگ
イエロー	زرد
フロア	کف
フロア	کفپوش
フロア	طبقه
ラッセル	راسل
位相	مرحله
位相	فازی
位相	فاز
受付	پذیرفتن
受付	پذیرش
受付	قبولی
受付	دریافت
受付	پذیرش
受付	پذیرایی
手続	روشها
クラフト	کرافت
ドキュメント	سند
ドキュメント	نوشتار
ドキュメント	اسناد
ドキュメント	مستندات
思考	تفکر
思考	فکر
思考	تفکر
思考	افکار
思考	افکارش
講習	آموزش
講習	تمرین
講習	تمرینات
講習	آموزشی
講習	تعلیم
講習	اموزش
コンピューター	رایانه
コンピューター	کامپیوتر
コンピューター	رایانه
コンピューター	کامپیوتر
コンピューター	کامپیوترها
マネー	پول
マネー	پولی
ウォール	وال
ウォール	دیواری
ウォール	دیوار
レート	نرخ
クラウン	کرون
クラウン	کراون
クラウン	تاج
ロベルト	رابرت
ロベルト	روبرت
ロベルト	robert
ロベルト	روبر
ロベルト	روبرتو
貨幣	پول
貨幣	پولی
仮想	مجازی
マイアミ	میامی
六本木	روپونگی
当事者	احزاب
常陸	هیتاچی
悪戯	بادکنکی
迷宮	مارپیچ
迷宮	هزارتو
迷宮	هزارتوی
ロジャー	روژه
ロジャー	راجر
ローラ	لورا
ローラ	لولا
朗読	تلاوت
朗読	قرائت
千代	چیو
ハナ	حنا
夜明け	داون
夜明け	طلوع
夜明け	سحرگاه
夜明け	سپیده
夜明け	بامداد
ポンプ	پمپ
ポンプ	تلمبه
ポンプ	پمپ
フレデリック	فردریک
フレデリック	فریدریش
含める	شامل
丹波	تامبا
永田	ناگاتا
ハイブリッド	خودروی
ハイブリッド	دورگه
マウス	موشهای
マウス	موشها
マウス	موش
マウス	موشی
マウス	ماوس
ベンチ	نیمکت
ヴェルディ	وردی
蜂起	خیزش
デイヴィッド	داوید
デイヴィッド	داود
デイヴィッド	داوود
デイヴィッド	دیوید
デイヴィッド	david
感じる	احساس
感じる	حس
脅威	تهدید
脅威	تهدیدات
脅威	تهدیدها
脅威	تهدیدهای
脅威	تحدید
脅威	تهدید
触媒	کاتالیزور
虚偽	کاذب
虚偽	دروغین
虚偽	نادرست
虚偽	غلط
虚偽	باطل
車輪	فرمون
車輪	چرخ
車輪	چرخ
シャツ	پیراهن
シャツ	پیرهن
主人	همسر
主人	شوهر
主人	شوهری
主人	شوهرش
歌人	poet
歌人	شاعری
歌人	شاعر
アリゾナ	آریزونا
プラハ	پراگ
結婚式	عروسی
結婚式	ازدواج
アルミ	آلومینیوم
香り	خوشبو
シールド	شیلد
シールド	حفاظ
シールド	سپر
不在	غایب
オブジェクト	شئ
オブジェクト	مفعول
オブジェクト	شیء
オブジェクト	اشیاء
オブジェクト	اجسام
オブジェクト	اشیا
代理店	سازمان
代理店	نمایندگی
代理店	آژانس
加茂	کامو
バンコク	بانکوک
オイル	نفت
オイル	اویل
オイル	روغن
注釈	annotate
トライアル	محاکمه
トライアル	دادرسی
トライアル	آزمونهای
リサーチ	تحقیق
リサーチ	تحقیقاتی
リサーチ	تحقیقات
リサーチ	پژوهش
取り扱い	گرداندن
シベリア	سیبری
シベリア	سیبری
ムハンマド	محمد
ワル	پررو
頭文字	آغازی
頭文字	آغازین
矛盾	تناقض
矛盾	تناقضات
矛盾	تناقض
皮膚	پوست
皮膚	پوستی
誇り	پراید
誇り	غرور
誇り	تکبر
誇り	مغرور
誇り	سرافراز
誇り	افتخار
誇り	سربلند
スプリント	اسپرینت
アムステルダム	آمستردام
アムステルダム	امستردام
宝石	جواهری
