और	un
बोन	kaulu
बोन	kauls
मुर्गी	vistas
मुर्गी	cālis
मुर्गी	vista
सांग	sanga
गलतियाँ	kļūdas
गलतियाँ	kļūdas
डंकन	dankans
प्लूटोनियम	plutonija
हेपरिन	heparīna
रोटर	rotora
रोटर	rotoru
न्यूरॉन	neirons
नॉकआउट	nokauts
उन्माद	mānija
बैंको	bankas
बैंको	bankās
बैंको	banka
रवीन्द्रनाथ	tagore
स्टंट	trikus
तालाबों	dīķi
डेन	dānis
डेन	den
मास्क	maska
मास्क	maskas
टोकरी	grozs
टोकरी	grozu
खुलकर	atklāti
फैक्टरी	rūpnīca
फैक्टरी	fabrika
बहाना	attaisnojums
निर्जन	vientuļš
निर्जन	vientuļa
निर्जन	vientuļi
राइन	reinas
पैगम्बर	pravietis
पैगम्बर	pravieši
ह्यूगो	igo
ह्यूगो	hugo
रेशा	zīda
रेशा	zīds
रेशा	šķiedra
रेशा	fiber
चेकोस्लोवाकिया	čehoslovākijas
हीर	heer
कैरोल	kerolu
इष्टतम	optimāli
इष्टतम	optimāla
इष्टतम	optimālā
इष्टतम	optimālu
जेनेटिक	ģenētisko
जेनेटिक	ģenētiskā
रश	steigas
डील	darījums
खरीदार	pircējam
खरीदार	pircējs
खरीदार	pircēja
खरीदार	pircējus
खरीदार	pircēji
टूना	tunzivis
जीपीएस	gps
विली	villijs
संतति	pēcnācēji
संतति	pēcnācējiem
संतति	bērns
चाची	tante
चाची	tantes
ग्वाटेमाला	gvatemala
ऑप्टिक	optikas
अधीक्षक	superintendents
फ़ील्ड	lauks
फ़ील्ड	lauka
फ़ील्ड	laukā
फ़ील्ड	lauki
फ़ील्ड	laukiem
फ़ील्ड	laukus
गैरकानूनी	outlaw
लैपटॉप	klēpjdators
चित्रांकन	zīmējums
चित्रांकन	zīmēšanas
चित्रांकन	rasējums
कैटलन	katalāņu
तातार	tatāru
नीदरलैंड्स	nīderlande
नीदरलैंड्स	nīderlandē
कोबाल्ट	kobalta
जैकमैन	džekmens
जीडीपी	ikp
मेगा	mega
अपमानित	pazemoja
मोस्ट	vairums
मोस्ट	visvairāk
डेमलर	daimler
व्याख्याता	lektors
बैटल	kaujā
बैटल	kauja
बैटल	cīņa
बैटल	kaujas
डोर	dor
भेड़िया	vilka
भेड़िया	vilks
भेड़िया	vilku
मालिकाना	patentēto
एस्कोबार	eskobars
इरविन	ērvins
ब्यूटी	skaistule
ब्यूटी	skaistums
राइफल्स	šautenes
ग्रीनविच	griničas
बदनाम	bēdīgi
शक्कर	cukura
शक्कर	cukurs
शक्कर	cukuru
सुकरात	socrates
लैब	laboratorijā
लैब	laboratorija
लैब	lab
परियोजनाएँ	projekti
वरना	savādāk
वरना	citādi
अनधिकृत	neatļauta
अनधिकृत	neatļautu
अनधिकृत	neatļautas
अनधिकृत	neatļauta
क्लिप	klips
रिश्तेदारों	radinieki
रिश्तेदारों	radi
रिश्तेदारों	radiniekiem
पारदर्शिता	alfa
पारदर्शिता	atklātība
सिमोन	simona
अव्यक्त	netiešs
उन्नीस	padsmit
नीना	nina
थाइलैंड	taizeme
बेक	beck
सौजन्य	pieklājības
अनार	granātābolu
पहिये	riteņi
पहिये	rati
विस्कॉन्सिन	viskonsina
मान्छु	mandžūru
सुसंगत	saskaņots
सुसंगत	saskaņota
सुसंगत	saskanīgi
सुसंगत	saskaņotu
सेनाएँ	leģioni
रशीद	rašīds
उल्लास	patoss
यूरोपा	europa
गुमराह	maldināt
गुमराह	maldinošu
गुमराह	maldinošs
गुमराह	maldinoša
गुमराह	maldinoši
झींगा	omāru
झींगा	garneles
झींगा	garneļu
ट्रेल	taka
ट्रेल	liecības
दरवाजों	durvis
राज्यपालों	vadītāji
लसीका	limfātisko
क़यामत	augšāmcēlies
वक्रता	izliekuma
दुश्मनी	naidīgumu
दुश्मनी	anime
परागण	apputeksnēšanas
सादा	plain
सादा	vienkārša
सादा	vienkāršs
रोजाना	dienā
रोजाना	dienas
बुलेटिन	biļetens
रिया	reja
ताओ	tao
साझेदार	partneri
साझेदार	partneriem
साझेदार	partnera
साझेदार	partneri
साझेदार	partneris
साझेदार	partnerim
सेकण्ड	sekundēs
सेकण्ड	sekunžu
सेकण्ड	sekundēm
सेकण्ड	sekundes
सेकण्ड	otrais
सेकण्ड	otrs
सेकण्ड	otrie
सेकण्ड	otrā
कैसीनो	kazino
समाजशास्त्री	sociologs
एडिटर	redaktors
पार्टनर	partnera
पार्टनर	partneri
पार्टनर	partneris
पार्टनर	partnerim
सोलोमन	zālamana
लेटर	vēstule
लेटर	burts
गिनीज	ginesa
कोबरा	kobra
ड्रग्स	medikamenti
ड्रग्स	narkotikas
कैंडी	konfektes
कैंडी	saldumu
फ़ीड	barības
फ़ीड	barību
फ़ीड	barībai
फ़ीड	barība
फ़ीड	baro
फ़ीड	barība
माफ़ी	amnestija
माफ़ी	piedošanu
बिखर	drift
हैरिसन	harisons
हंटर	mednieks
हंटर	mednieku
सख्ती	strikti
सख्ती	stingri
असम्भव	neiespējams
असम्भव	neiespējami
असम्भव	neiespējama
कोलंबो	kolombo
ज्ञानकोष	enciklopēdija
अर्क	sap
लिंडा	linda
अंधा	akla
अंधा	akls
अंधा	akli
विज़ुअल	redzes
विज़ुअल	vizuālā
मनमोहक	eleganta
मनमोहक	elegantu
नीत्शे	nīče
प्रभावकारिता	efektivitāte
मैप	kartē
मैप	karte
बूंद	piliens
बूंद	nomest
रैकेट	rakete
प्रलेखित	dokumentēti
प्रलेखित	dokumentētas
प्रलेखित	dokumentēta
प्रलेखित	dokumentēts
काव्यात्मक	friendship
मेहराब	arkas
हेरफेर	manipulēt
हेरफेर	manipulācijām
हेरफेर	manipulācijas
व्युत्क्रम	inversijas
आध्यात्मिकता	garīgumu
स्टालिन	staļins
आला	ala
राजमार्गों	lielceļiem
मेसन	meisons
गांठ	mezgls
गांठ	mezglu
सुनहरी	golden
सुनहरी	zelta
मूँगफली	zemesriekstu
उज्ज्वल	koši
उज्ज्वल	spilgti
उज्ज्वल	gaišs
पत्राचार	sarakste
पत्राचार	sarakstes
शिष्टाचार	manieres
बगीचा	dārzs
बगीचा	dārziņš
बगीचा	dārzā
बगीचा	dārza
बगीचा	dārzam
कूटनीति	diplomātija
पाशा	pašā
सु	sudoku
केंद्रक	kodola
यूसुफ	džozefs
यूसुफ	joseph
दैवीय	oracle
बैठना	sēdēt
चुपचाप	klusi
चुपचाप	klusi
शिल्पकार	amatniekiem
अनुमत	atļauti
अनुमत	atļauta
अनुमत	atļauts
अनुमत	atļautas
एंजाइमों	enzīmi
एंजाइमों	fermenti
चू	chu
फायदेमंद	izdevīga
दीना	dina
हिप्पी	hipiji
क्राई	sauciens
क्राई	raudu
क्राई	raudāt
जंतर	amuletu
मीटिंग	sanāksme
मीटिंग	satikšanās
मीटिंग	sapulce
मीटिंग	tikšanās
हॉर्स	zirgs
हॉर्स	zirga
हॉर्स	zirgu
हॉर्स	zirgam
जोड़ें	pievienot
राइडर्स	braucējiem
जोहान	johan
जोहान	johans
जूलियस	jūlijs
टीना	tīna
केरी	kerry
प्रतिवादी	respondentu
प्रतिवादी	antagonists
कोटिंग	pārklājums
घोंसला	ligzda
घोंसला	nest
स्पैम	spams
पल्स	pulsārs
पल्स	pulss
पल्स	impulss
पल्स	impulsa
डेल्फी	delfi
टिम्बरलेक	timberlake
गोलियाँ	šāvieni
एरिज़ोना	arizona
हस्ताक्षरित	parakstījis
हस्ताक्षरित	parakstīta
हस्ताक्षरित	parakstīts
हैरान	mulsina
हैरान	šokā
हैरान	pārsteigta
हैरान	pārsteigts
हैरान	pārsteidz
हैरान	pārsteigti
हैरान	pārsteidza
सरलतम	vienkāršākais
लांच	palaist
ब्राउनिंग	browning
लू	lū
चौराहे	krustojumā
चौराहे	krustošanās
निर्बल	vājš
निर्बल	vājā
निर्बल	vāji
निर्बल	vāja
निर्बल	vājas
निर्बल	nelieli
निर्बल	neliels
निर्बल	neliela
निर्बल	nelielas
कू	koo
स्लोवाकिया	slovākija
रातों	naktis
छे	če
ताला	slēgt
ताला	lock
हैप्पी	priecīgs
हैप्पी	laimīga
हैप्पी	laimīgs
कूलिंग	dzesēšana
कूलिंग	dzesēšanas
जीवनशैली	dzīvesstila
जीवनशैली	dzīvesveida
जीवनशैली	dzīvesveids
जानलेवा	slepkava
गिरे	samazinājies
पिछड़ा	atpakaļ
यूं	yun
सीरियाई	sīrija
सीरियाई	sīrijā
सीरियाई	sīrijas
जामुन	ogas
झोऊ	džou
टर्मिनेटर	terminators
अध्यादेश	rīkojums
मिथकों	mītus
जूट	džutas
कीमोथेरेपी	ķīmijterapiju
कीमोथेरेपी	ķīmijterapija
कीमोथेरेपी	ķīmijterapijas
क्राइम	noziedzību
क्राइम	noziegumi
क्राइम	noziegums
क्राइम	noziedzība
लातिन	latīņu
उस्मान	osman
पिट्सबर्ग	pitsburgā
पिट्सबर्ग	pitsburgas
परमिट	atļaut
परमिट	atļauja
स्कैनिंग	skenēšanas
फ़ार्म	saimniecība
फ़ार्म	audzētava
फ़ार्म	ferma
फ़ार्म	saimniecības
फ़ार्म	fermas
फ़ार्म	audzētavas
फ़ार्म	saimniecības
बोल्ड	treknrakstā
बोल्ड	drosmīgi
आनुपातिक	proporcionāla
आनुपातिक	proporcionālā
आनुपातिक	proporcionāls
आनुपातिक	proporcionāli
आनुपातिक	samērīgi
बर्कशायर	berkshire
दवाई	zāles
दवाई	medicīna
हेराल्ड	herald
हॉरर	šausmas
एड़ी	papēdis
अप्रयुक्त	neizmantoto
अप्रयुक्त	neizmantots
