மற்றும்	và
ஆர்க்	arc
சட்டை	áo
ஹஜ்	haj
ஹஜ்	hajj
ஜிம்மி	jimmy
சித்திரம்	art
போதுமானதாக	đủ
இடுப்பு	hip
இடுப்பு	hông
இடுப்பு	loin
இடுப்பு	eo
இடுப்பு	hông
வெட்டு	cut
வெட்டு	cắt
வெட்டு	méo
வெட்டு	chém
வெட்டு	crop
வெட்டு	cắt
வெட்டு	xén
ஒழுங்கற்ற	jigsaw
ஒழுங்கற்ற	tuệ
ஒழுங்கற்ற	cuốc
ஒழுங்கற்ற	nét
சேர்த்தல்	thu
சேர்த்தல்	thêm
அமைவு	setup
யாதவ்	yadav
காகிதம்	giấy
காகிதம்	trát
தோண்டி	dug
பிரகாசம்	prakasam
பிரகாசம்	trưng
லதா	lata
நெ	ney
மிங்	minh
மிங்	ming
பஸ்	bus
அத்தனை	choáng
ஓடு	lát
ஓடு	ngói
ஓடு	vảy
ஓடு	shell
மேட்டூர்	mettur
சீதா	sita
தர்மம்	dharma
ஆழமாக	deep
ஆழமாக	sâu
கையெழுத்து	ký
கார்கள்	oto
கார்கள்	ôtô
ரிக்டர்	richter
இயக்குகிறது	thấm
இயக்குகிறது	chơi
இயக்குகிறது	divx
அலெக்ஸ்	alex
புண்	loét
ஆஷா	asha
சுடர்	lửa
ஜின்	jin
ஜின்	kim
ஜின்	gin
இவைகளை	những
கொலம்பஸ்	columbus
சுவையான	ngon
சுவையான	tasty
சுவையான	ngon
மேட்	matt
மராட்டிய	maratha
நஞ்சு	poison
அடுக்குகள்	lớp
டக்ளஸ்	douglas
காங்கோ	congo
வெளிப்படுத்த	lộ
செலுத்துகிறது	trả
உழவர்	quê
பிரேம்	prem
அடர்	adar
ஜெனீவா	geneve
அடக்கி	irresistible
மாவு	bột
வாந்தி	nôn
விவேக்	vivek
காலனித்துவ	colonial
சியா	sia
மோதல்கள்	đốp
மோதல்கள்	clash
மணிநேரம்	tiếng
மணிநேரம்	giờ
மணிநேரம்	tiếng
மணிநேரம்	giờ
அத்தியாயங்கள்	tập
அத்தியாயங்கள்	episodes
அத்தியாயங்கள்	chương
ஜேர்மனி	đức
அம்சமாக	điều
அம்சமாக	thứ
கமலா	kamala
கனி	ghani
கையொப்பம்	ký
குரங்குகள்	khỉ
மரபணுக்கள்	gien
செங்	seng
செங்	trịnh
செங்	thành
செங்	cheng
ஆஸ்துமா	hen
இறுக்கமான	chật
இரை	capture
இரை	prey
கார்டியன்	guardian
அசிட்டிக்	acetic
டேவ்	dave
ரிச்சார்ட்	richard
அடைப்பு	arteries
காளை	ngưu
காளை	bò
காளை	bull
பெரிலியம்	berili
பிரியா	priya
எட்வின்	edwin
என்னென்ன	gì
டேக்	tag
டேக்	thẻ
குற்றவாளி	huệ
குற்றவாளி	tội
குங்குமம்	vermillion
பாலுறவு	sex
மெயில்	mail
மெயில்	evolution
மெயில்	thư
இல்லாமை	thiếu
அதிர்ச்சி	sốc
அதிர்ச்சி	shock
அதிர்ச்சி	sốc
பிரதாப்	pratap
பிடித்துக்	giữ
தலாய்	dalai
விற்க	bán
எளிதான	nhẹ
நாசர்	nasser
பவுண்டு	bảng
பவுண்டு	pound
பவுண்டு	lb
கிடைப்பது	lấy
கிடைப்பது	nhận
கிடைப்பது	get
சத்திரம்	inn
வாட்சன்	watson
முகநூல்	facebook
சாசனம்	charter
டாப்	nắp
டாப்	top
டாப்	đỉnh
சவால்	thạch
சவால்	thách
உலாவி	duyệt
ஸ்டோரி	storie
இடுக்கி	idukki
பலா	mít
எட்டி	eddie
விஜயகுமார்	vijayakumar
ஆயுதங்களை	khí
ஆயுதங்களை	súng
நீரிணை	vịnh
தாஜ்	taj
கொக்கு	crane
கொக்கு	hạc
கொக்கு	sếu
ரைன்	rhine
ரைன்	rhein
கிளாஸ்	cốc
கிளாஸ்	kính
கிளாஸ்	ly
கவுலூன்	kowloon
கயா	gaya
நாகாலாந்து	nagaland
தேனீ	ong
தேனீ	bee
பள்ளிக்கு	trường
பள்ளிக்கு	học
அடிமைகள்	nghiện
வனேடியம்	vanadium
கெட்ட	xấu
கெட்ட	bad
கெட்ட	kém
கெட்ட	khiếp
கெட்ட	tệ
டார்வின்	darwin
அணில்	sóc
தாள	percussion
மார்கரெட்	margaret
காஸ்	cas
காஸ்	cass
ஆலிவர்	oliver
தடுக்கிறது	chặn
டிக்	dick
ஹக்	haq
பிராமணர்	brahmin
பார்த்தேன்	cưa
யாரேனும்	ai
சாபம்	nguyền
தந்தையை	cha
பள்ளம்	groove
பாதம்	feet
பாதம்	chân
பாதம்	mét
ராஜேஷ்	rajesh
இறக்கை	wing
இறக்கை	cánh
குமாரி	kumari
சுரப்பிகள்	mussels
துண்டுகள்	lát
கலி	cali
கலி	gali
வசந்தம்	spring
வசந்தம்	xuân
தையல்	may
தையல்	khâu
தையல்	stitch
பைட்	byte
பாத்திமா	fatima
பாத்திமா	fatimah
ரசாக்	razak
ஜெய்ப்பூர்	jaipur
ஆல்பத்தை	album
திதி	didi
தூண்டி	nhắc
ராகவன்	raghavan
புழுக்கள்	giun
புழுக்கள்	worms
உமா	uma
நாடோடி	nomad
சதுரம்	đc
சதுரம்	square
சதுரம்	vuông
விஷயம்	điều
விஷயம்	thứ
விஷயம்	mercia
ஒலிப்பதிவு	soundtrack
பாய்ஸ்	boys
ரவிச்சந்திரன்	ravichandran
தற்காப்புக்	martial
நாதன்	nathan
ஓசூர்	hosur
ஈட்டி	xiên
ஈட்டி	giáo
ஈட்டி	spear
ராஜேந்திர	rajendra
இராமகிருஷ்ண	ramakrishna
ஹே	nè
ஹே	hi
ஹே	này
ஹே	hey
காங்	kang
காங்	khang
காங்	kông
காங்	kong
நாகம்	cobra
வால்ட்	walt
தூதர்	sứ
காதலை	love
காதலை	yêu
மோரிசன்	morrison
ஜவஹர்லால்	jawaharlal
தொகுக்க	sửa
டைசன்	tyson
துப்பாக்கிகள்	súng
லக்னோ	lucknow
கயானா	guyana
ஆய்லர்	euler
மில்	mill
மில்	mil
புபொப	ngc
சாட்சி	chứng
மதராஸ்	madras
விளாடிமிர்	vladimir
கிங்ஸ்	kings
கிங்ஸ்	vua
கலிங்க	kalinga
ரோஜர்	rõ
ரோஜர்	roger
எடுத்தது	taken
எடுத்தது	bắt
எடுத்தது	chụp
சுண்ணாம்பு	vôi
சுண்ணாம்பு	chanh
சுண்ணாம்பு	lime
சிவில்	civil
லீலா	leela
யூரிக்	uric
துடிப்பு	đánh
துடிப்பு	phật
கட்டிகள்	khối
ஆஸ்டின்	austin
பேர்கன்	bergen
அற்புதமான	diệu
அற்புதமான	fabulous
அற்புதமான	amazing
பேரழிவு	họa
திருட்டு	trộm
வெயில்	nắng
வெயில்	sunny
சிறியது	nhỏ
நாக்கு	lưỡi
லாங்	lang
லாங்	lâu
லாங்	dài
லாங்	long
பந்தய	đua
தாகம்	khát
தாகம்	khát
தேசியம்	nationalism
டைகர்	tiger
டைகர்	cọp
டைகர்	hổ
கீழ	dưới
கீழ	bậc
கீழ	đáy
கீழ	bottom
ஆர்வலர்	activist
கூர்மையான	sharp
கூர்மையான	nhọn
பனிக்கட்டி	băng
பனிக்கட்டி	đá
பனிக்கட்டி	is
பெறுகிறார்	nhận
முறுக்கு	screw
கராச்சி	karachi
ஒளிரும்	nến
ஒளிரும்	glowing
யாஹூ	yahoo
அழைக்கப்பட்டனர்	mời
பீர்	per
பீர்	beer
பீர்	bia
துளைகள்	socket
துளைகள்	vớ
துளைகள்	socks
மந்திர்	mandir
ஐஸ்	băng
ஐஸ்	đá
ஐஸ்	is
படைத்து	tạo
தண்ணீரை	nước
கிராமப்புறங்களில்	quê
நேரங்கள்	lần
நேரங்கள்	times
மில்லர்	miller
கல்யாணி	kalyani
நாட்	nat
மதிய	chiều
தன்னார்வ	nguyện
சல்பேட்டு	sunfat
சல்பேட்டு	sulfat
சல்பேட்டு	sulfate
பேகம்	begum
பந்தயம்	cược
பந்தயம்	đua
பந்தயம்	nhung
பந்தயம்	cược
குமார	kumara
காப்பி	phê
காப்பி	coffee
காப்பி	cafe
மலம்	cuc
ஓவர்	qua
ஓவர்	hết
ஓவர்	over
கனேடிய	canadian
விருந்தினர்	khách
விருந்தினர்	khách
பதினேழு	seventeen
ரோபோ	robot
வாத்து	vịt
ராயன்	raya
எதிரில்	hoy
வெங்கட்ராமன்	venkatraman
சலீம்	saleem
சலீம்	salim
சரத்	sarath
சரத்	sharad
காசுகள்	xu
இணைப்பில்	online
ஆடம்ஸ்	adams
உண்மைகள்	sự
கீதா	geeta
ஸ்காட்லாந்து	scotland
பயிற்சியாளர்	trainer
பயிற்சியாளர்	hlv
பயிற்சியாளர்	hlv
பயிற்சியாளர்	trainee
நரம்புத்	kìm
மாடுகள்	bò
பட்டயம்	charter
ஆசிரமம்	ashram
பஞ்சாங்கம்	almanac
தடுத்தல்	chặn
நருடோ	naruto
மாரத்தான்	marathon
திடமான	đặc
திடமான	silicon
பன்றிகள்	lợn
பன்றிகள்	heo
சில்வர்	bạc
ஃபிஃபா	fifa
நீட்சி	duỗi
காபி	phê
காபி	coffee
காபி	cafe
மேட்டுப்பாளையம்	mettupalayam
டாக்கா	dhaka
மன்மோகன்	manmohan
ஆர்வலர்கள்	enthusiasts
ஆத்மா	hồn
ஆத்மா	soul
ஆத்மா	atma
எதிர்காலம்	lai
