kategória	kategorya
civilizácie	kabihasnan
civilizácie	sibilisasyon
pechoty	infantry
lyon	lyon
stien	pader
nastala	naganap
mobilné	cellphone
jednoduchá	simple
jednoduchá	simpleng
hmyz	insekto
hmyz	barang
memorial	memorial
dvadsať	bente
dvadsať	dalawampu
nákladov	gastos
nákladov	halaga
luftwaffe	luftwaffe
zmenilo	nagbago
zmenilo	binago
zmenilo	pinalitan
vysvetľuje	nagpapaliwanag
členstvo	membership
bouches	bouches
piloti	pilots
dozvedel	natutunan
dozvedel	natuto
srsť	hair
srsť	buhok
srsť	fur
srsť	balahibo
najdlhšie	pinakamatagal
prezývku	palayaw
vráti	pagbabalik
vráti	returns
miss	tamaan
miss	mis
miss	miss
miss	binibining
kuba	cuba
bolesti	sakit
bolesti	kirot
bolesti	panganganak
stanovisko	opinyon
pečať	seal
imagesize	imagesize
pekingu	beijing
pekingu	peking
ostáva	nananatiling
ostáva	mananatiling
nevyhnutné	kinakailangan
nevyhnutné	mahalaga
nevyhnutné	vital
nevyhnutné	mahalaga
nevyhnutné	mahahalagang
zatknutý	arrest
zatknutý	naaresto
zatknutý	arestado
zatknutý	inaresto
scalemajor	scalemajor
vonkajší	panlabas
vonkajší	panlabas
aplikácií	aplikasyon
aplikácií	apps
molekúl	molecules
jedine	lang
jedine	lamang
večné	perpetual
večné	eternal
večné	everlasting
nic	nic
nástroja	pinapalo
nástroja	instrumento
nástroja	kasangkapan
tennessee	tennessee
techniku	pamamaraan
raymond	raymond
cicavcov	mammalian
cicavcov	mammals
cicavcov	mamalya
public	publiko
public	pampubliko
príznaky	sintomas
príznaky	palatandaan
prijatá	natanggap
prijatá	tinanggap
prijatá	inamin
prijatá	pinagtibay
joan	joan
rozhodnuté	nalutas
rozhodnuté	nagpasya
rozhodnuté	naisipang
rozhodnuté	nagdesisyon
rozhodnuté	napagdesisyunan
patriarcha	patriarka
dunaji	danubio
múr	dingding
múr	pader
manhattan	manhattan
texase	texas
stráže	guwardiya
kristus	cristo
kristus	christ
kristus	kristo
rozsiahly	malawak
rozsiahly	malawak
aristoteles	aristotle
edwards	edwards
financie	pananalapi
plotarea	plotarea
nedeľu	linggo
nedeľu	sunday
pomocný	auxiliary
ibm	ibm
kľúč	susi
kľúč	key
ochorenie	karamdaman
ochorenie	sakit
kostolov	simbahan
nadal	nadal
jacob	jacob
ťažba	extraction
ťažba	pagmimina
ťažba	mining
ťažba	log
lesné	kagubatan
lesné	gubat
centrá	centers
indonézie	indonesia
bytia	pagiging
vlastná	sarili
vlastná	sariling
vlastná	custom
ministrov	ministerial
kováč	panday
šírenie	nagkakalat
šírenie	pagpapalaganap
šírenie	pagsasabog
šírenie	spread
šírenie	kumalat
šírenie	pagkalat
obnovená	naipagpatuloy
obnovená	nabago
obnovená	renew
obnovená	ibinalik
botanik	botanist
kyselín	acids
benz	benz
phoenix	phoenix
gilmour	gilmour
rozvíjať	evolve
rozvíjať	bumuo
populárny	popular
populárny	sikat
metre	meters
metre	metro
metre	subway
rak	rak
rak	kanser
obavy	fears
obavy	kinakatakutan
obavy	alalahanin
obavy	aalala
obavy	malasakit
obavy	alalahanin
obavy	concern
cit	cit
frekvencia	dalas
frekvencia	kadalasan
minútu	minuto
register	register
register	pagpapatala
bosna	bosnia
tvoje	iyong
tvoje	your
tvoje	yours
maximum	pinakamataas
coa	coa
cas	cas
cas	cass
prijaté	taken
prijaté	natanggap
prijaté	tinanggap
prijaté	inamin
prijaté	pinagtibay
dno	ibaba
dno	ilalim
američania	amerikano
frederick	frederick
frederick	federico
oheň	fire
oheň	sunog
oheň	apoy
garcía	garcía
zrážky	collision
zrážky	banggaan
zrážky	precipitation
alberto	alberto
russell	russell
kopca	burol
kritici	critics
demokracia	demokrasya
kus	piece
kus	piraso
možná	maaari
možná	posible
možná	possible
možná	maari
možná	posibleng
slávny	famous
slávny	sikat
turbo	turbo
brazílie	brazil
nezávislých	malayang
nezávislých	independent
nezávislých	independents
planétu	planeta
spoločenský	palakaibigan
spoločenský	panlipunan
spoločenský	social
spoločenský	sosyal
postupnosť	sequence
arnold	arnold
naplno	sagad
usporiadané	hagdan
reaguje	tumutugon
reaguje	sasagot
reaguje	tumutugon
harold	harold
studio	studio
černych	chernykh
kódy	codes
podporovať	suportahan
podporovať	support
podporovať	sumusuporta
podporovať	suporta
podporovať	sumuporta
podporovať	sinusuportahan
podporovať	hikayatin
podporovať	hinihikayat
podporovať	manghikayat
akt	act
akt	kikilos
akt	kumilos
sultán	sultan
nepriamo	tuwiran
pápeži	popes
povedomia	kamalayan
modelka	model
urata	urata
občianskeho	civic
uskutočňuje	nagsasagawa
blízkom	gitnang
blízkom	gitna
vlk	lobo
vlk	wolf
volkswagen	volkswagen
chemická	chemical
chemická	kemikal
comba	comba
zur	zur
kongresu	kongreso
lászló	lászló
robot	bot
robot	robot
pevný	solid
zahraničné	foreign
zahraničné	dayuhang
stuttgart	stuttgart
kovy	metal
kovy	metals
hamburg	hamburg
oslobodenie	patawad
oslobodenie	exemption
oslobodenie	paglaya
oslobodenie	liberation
oslobodenie	tulong
oslobodenie	kaluwagan
oslobodenie	relief
bydlisko	resident
bydlisko	residente
bydlisko	paninirahan
bydlisko	residence
bydlisko	tirahan
mag	mag
bobby	bobby
náhodou	sinasadyang
napísali	isinulat
napísali	nakasulat
napísali	sinulat
napísali	naisulat
napísali	sinulat
napísali	wrote
napísali	nagsulat
tiger	tiger
tiger	tigre
nadácie	pundasyon
detaily	detalye
kolektív	collective
automobilový	sasakyan
philippe	philippe
ľad	yelo
ľad	ice
lese	kagubatan
lese	woods
lese	kakahuyan
mostov	tulay
jadrovej	nuclear
odolnosť	paglaban
odolnosť	pagtutol
jay	jay
podobnú	kapareho
podobnú	magkatulad
podobnú	katulad
teórií	theories
záhreb	zagreb
leonardo	leonardo
sľuby	pangako
sľuby	promises
sľuby	nangangako
vertebrata	vertebrata
súčet	sum
súčet	kabuuan
umiestnenia	paglalagay
umiestnenia	paglalagyan
umiestnenia	paglalagyan
umiestnenia	kinalalagyan
umiestnenia	lokasyon
formátu	format
záhrade	hardin
záujmov	interes
derby	derby
robinson	robinson
zubov	ngipin
bela	bela
sierra	sierra
prusko	prussia
portugalský	portuguese
portugalský	portuges
case	case
case	kaso
case	kasong
vlakov	tren
soľ	asin
castle	mangarap
castle	kastilyo
zjednotenie	unification
väzba	binding
väzba	bonding
väzba	kustodiya
väzba	bono
väzba	bond
tradícia	kaugalian
tradícia	tradisyon
nástupcu	successor
aktuálny	current
aktuálny	kasalukuyan
aktuálny	kasalukuyang
aktuálny	topical
katalóg	catalogue
katalóg	katalogo
katalóg	catalog
nelson	nelson
rastú	lumago
rastú	paglaki
rastú	paramihin
sčítanie	census
výklad	interpretation
výklad	interpret
znamenal	sinadya
pozemné	panlupa
pozemné	lupa
pozemné	ground
ondřejov	ondřejov
pohľady	tanawin
pohľady	pagtingin
cestná	daan
zásah	panghihimasok
zásah	pamamagitan
warner	warner
zdravotné	medikal
zdravotné	medical
zdravotné	kalusugan
chybu	pagkakamali
založiť	base
jules	jules
prúdov	streams
komédia	katatawanan
komédia	comedy
watanabe	watanabe
kresťanov	kristiyano
angel	anghel
angel	angel
faktor	factor
faktor	kadahilanan
litva	lithuania
zavraždený	pinaslang
phil	phil
rob	rob
zastúpené	kinakatawan
spôsobujú	causing
výkonný	executive
ponúkol	inaalok
ponúkol	inalok
ponúkol	inaalay
presun	paglilipat
presun	ilipat
presun	transfer
presun	gumalaw
presun	move
presun	ilipat
presun	galawin
presun	lilipat
presun	gumagalaw
presun	paggalaw
presun	kilusan
carter	carter
poistenie	seguro
poistenie	insurance
kroky	hakbang
kroky	steps
kroky	yapak
zmazať	tanggalin
zmazať	burahin
zmazať	delete
bohatý	mayaman
bohatý	rich
bohatý	mayayaman
erich	erich
suchá	tuyo
suchá	tuyong
poddruh	subspecies
slnečná	solar
infraštruktúra	imprastraktura
svetom	mundo
nahrávanie	upload
nahrávanie	pagtatala
nahrávanie	recording
nahrávanie	record
nahrávanie	talaan
nahrávanie	rekord
čítať	mabasa
čítať	nabasa
čítať	basahin
záchranu	pagsagip
záchranu	pagligtas
záchranu	rescue
wood	kahoy
wood	wood
klavirista	pianist
dutiny	cavity
mer	mer
organické	organic
rybníky	ponds
portálu	portal
vyvinuli	evolved
skutočné	real
skutočné	aktwal
skutočné	actual
domény	domain
návštevy	bisita
návštevy	puntahan
návštevy	pagbisita
návštevy	pagbisita
predstaviť	ipakilala
predstaviť	maisip
predstaviť	akala
citát	quote
citát	marks
odborov	unyon
štvrté	ikaapat
štvrté	fourth
vzduchom	makalipad
jonas	jonas
barry	barry
equus	equus
licencie	lisensya
licencie	licence
licencie	licensing
nákladu	cargo
nákladu	karga
budovať	bumuo
budovať	magtayo
hlboké	malalim
hlboké	deep
odhad	tinatantiyang
odhad	tinatayang
odhad	pagtantiya
odhad	tantiya
odhad	pagtatantya
vojnový	digmaan
vojnový	digmaang
folk	katutubong
folk	folk
koalície	samahan
koalície	coalition
charakteristiky	katangian
charakteristiky	tampok
charakteristiky	katangian
briti	british
čínske	intsik
čínske	tsino
čínske	chinese
mama	mama
mama	nanay
mama	nanay
mama	ina
zisku	tubo
zisku	kumikita
zaznamenané	recorded
zaznamenané	naitala
zaznamenané	mapapansin
zaznamenané	noted
zaznamenané	kilala
prepustený	pinakawalan
prepustený	pinalabas
venuša	venus
väzení	bilangguan
centrálne	central
centrálne	gitnang
porážku	pagkatalo
budúci	kasunod
budúci	susunod
budúci	next
harvard	harvard
olympic	olimpiko
olympic	olympic
geometria	heometriya
