категорія	categoría
вуд	madeira
вічне	eterna
роті	boca
роті	bocas
пристрасті	paixón
ангели	os
ангели	anxos
ангели	inferno
буря	treboada
хижі	cabana
згадав	lembraban
згадав	lembraba
вірний	leal
мріє	quere
рецептори	receptores
альтернатива	alternativa
клей	clay
відвідувачі	visitantes
аркуші	sabas
магія	maxia
магія	máxico
магія	máxica
тривале	continuou
весняний	primavera
весняний	a
кредиту	préstamo
чиє	que
чиє	cuxo
чиє	cuxa
чиє	cuxos
чиє	de
чиє	a
чиє	quen
світлина	foto
яблука	mazás
розширені	a
аркушів	sabas
здатися	rendédevos
радий	encantado
радий	de
радий	que
радий	alégrame
радий	alégrome
шию	pescozo
шию	par
шию	deles
шию	caluga
цікаве	interesante
цікаве	interesantes
пригодницький	aventura
продавець	vendedor
продавець	libro
продавець	máis
продавець	vendido
минулі	pasado
минулі	últimos
відтінок	sombra
слон	elefante
вказали	dixeron
вінченцо	vincenzo
грецьке	grego
едвардс	edwards
лінда	linda
протилежний	contrario
протилежний	oposta
протилежний	opostas
бик	touro
справедливо	xusto
справедливо	feira
лікарень	hospitais
лікарень	os
джазу	jazz
туман	néboa
туман	brétema
піза	pisa
рецепт	receitas
рецепт	receita
дідусь	avó
троянди	rosas
границя	fronteira
інвентар	equipamento
складніше	máis
складніше	difícil
клієнти	clientes
влаштувати	para
влаштувати	encaixan
влаштувати	ataque
влаштувати	encaixa
влаштувати	ben
влаштувати	axustan
влаштувати	de
улус	distrito
улус	fiscal
улус	do
тони	sombra
благодійна	caridade
мутації	mutación
мишей	ratos
мишей	démoslles
животі	estómago
животі	ventre
животі	barriga
суворий	aproximada
суворий	vaga
суворий	duro
суворий	mal
суворий	moi
суворий	duros
суворий	duras
забути	esquecer
забути	esquezas
забути	o
забути	esqueceu
забути	esqueciches
забути	esquecín
переїзд	movéndose
переїзд	aquí
переїзд	de
переїзд	noroeste
переїзд	pasaxe
переїзд	paso
якостями	cualidades
дим	fume
дим	fumar
дим	para
дим	fumo
поліцейського	policía
пляма	lugar
пляма	momento
пляма	punto
пляма	sobre
білла	bill
білла	billete
білла	conta
білла	dereitos
білла	contrato
мораль	morais
мораль	moral
мораль	a
мораль	vontade
зацікавлення	interesa
зацікавлення	intereses
зацікавлення	interese
зацікавлення	interesa
гвинтівок	rifles
гвинтівок	fusís
квитки	billetes
квитки	entradas
очевидна	obvio
очевидна	obvia
очевидна	evidentes
очевидна	normal
очевидна	fixo
очевидна	claro
броня	armadura
співають	cantar
співають	canta
співають	cante
кувейт	kuwait
сімон	simon
слуху	oído
слуху	ouvido
слуху	orella
євросоюзу	implicacións
лідерство	liderado
постріли	de
постріли	disparos
постріли	bala
священні	sagrado
священні	sagrados
священні	sagrado
священні	santo
священні	santos
священні	sagrada
аварія	accidente
аварія	de
машинами	as
машинами	máquinas
машинами	lavadoras
кенія	kenia
титан	titán
томі	tommy
томі	ei
грошовий	diñeiro
грошовий	en
грошовий	efectivo
грошовий	contado
грошовий	cartos
грошовий	suficiente
грошовий	cobro
грошовий	cobrar
пальми	palmas
казали	dixo
казали	dixeron
казали	dixen
казали	que
слідувати	seguir
слідувати	seguen
слідувати	siga
згортання	sombra
книжкова	retrato
рональд	ronald
вечірня	tarde
вечірня	noite
вечірня	serán
вечірня	noites
вечірня	tardes
неможливе	imposible
неможливе	imposíbel
делегати	delegados
господарствах	granxas
заміжня	casou
заміжня	casar
заміжня	casado
віддавати	a
віддавати	dar
віддавати	un
цікавиться	me
цікавиться	interesaba
цікавиться	interesábame
цікавиться	interesados
цікавиться	interesado
цікавиться	interese
цікавиться	interesa
цікавиться	interesada
поклала	disecado
психологічна	psicolóxica
психологічна	psicolóxicas
керується	e
керується	puido
керується	conseguimos
керується	a
догляд	importa
догляд	igual
догляд	me
ветерани	veteranos
надзвичайні	extraordinario
надзвичайні	cantidade
