den	را
gyllene	گلدن
gyllene	طلائی
bujumbura	بوجومبورا
blod	خونی
blod	خون
inomhus	داخل
inomhus	درون
inomhus	درونت
inomhus	سالنی
jerry	جری
jordbruk	کشاورزی
jordbruk	زراعت
jordbruk	کشاورزی
fisher	فیشر
tower	تاور
tower	برج
carpenter	کارپنتر
carpenter	نجار
jenny	جنی
atlanta	آتلانتا
konstruktion	ساخت
konstruktion	سازندگی
konstruktion	ساختمان
konstruktion	دیزاین
konstruktion	طرح
konstruktion	طراحی
saône	سائن
ange	تنظیم
dao	dao
microsoft	مایکروسافت
microsoft	microsoft
gun	تفنگ
gun	تفنگی
gun	اسلحه
situationen	وضعیت
situationen	موقعیت
oval	بیضی
tjeckoslovakien	چکسلواکی
segern	پیروزی
segern	پیروز
segern	فتح
astrid	استرید
valen	نهنگ
valen	وال
egendom	ویژگی
egendom	دارایی
egendom	ملک
egendom	اموال
egendom	مالکیت
egendom	ملک
egendom	املاک
anfall	تشنج
anfall	حمله
anfall	تشنج
flickor	دخترها
flickor	دختران
självständigt	مستقل
självständigt	مستقل
självständigt	استقلال
självständigt	استقلالی
come	بیا
come	بیاید
original	اصیل
original	اصلی
original	اوریجینال
styrelse	بورد
styrelse	تخته
hotel	هتل
guide	راهنما
guide	هدایت
guide	راهبر
hänsyn	رسیدگی
curtis	کورتیس
minskar	کاهشی
driva	دریفت
driva	رانش
geografiska	جغرافیایی
geografiska	جغرافی
geografiska	جغرافیایی
dator	رایانه
dator	کامپیوتر
spindlar	عنکبوتها
vetenskap	علمی
vetenskap	علم
vetenskap	علوم
ortodoxa	ارتدوکس
parallellt	موازی
iris	آیرس
iris	آیریس
iris	زنبق
alta	التا
alta	آلتا
figurer	شکلها
figurer	شکلی
figurer	شکلهای
figurer	ارقام
figurer	نویسه
nina	نینا
isaac	ایزاک
isaac	اسحاق
isaac	اسحق
isaac	آیزاک
tillhörighet	وابستگی
trupp	جوخه
trupp	قافله
trupp	سربازان
olja	نفت
olja	اویل
olja	روغن
term	ترم
term	اجل
term	اصطلاح
jamaica	جامائیکا
hund	سگ
hund	سگی
hund	سگهای
hund	سگها
hund	سگا
halv	نیم
halv	نیمی
halv	نصف
resan	سفر
resan	سفری
resan	مسافرت
zimbabwe	زیمبابوه
zimbabwe	زیمباوه
people	افراد
people	مردمان
people	آدمها
people	مردم
passagerare	سرنشین
passagerare	مسافر
passagerare	مسافرین
passagerare	مسافر
passagerare	مسافران
ain	عین
ain	آئین
fynd	معامله
hästen	اسب
sällskap	گروهان
sällskap	شرکت
sällskap	company
sällskap	کمپانی
soul	نفس
soul	سول
soul	نفسی
otter	سمور
otter	شنگ
otter	اوتر
antog	فرض
gårdar	مزارع
borgen	قصر
borgen	کاستل
borgen	کستل
borgen	قلعه
borgen	کسل
borgen	وثیقه
borgen	ضمانت
miss	خانم
miss	بانو
miss	دوشیزه
brist	کمبود
brist	نداشتن
brist	عدم
brist	کمبود
bush	بوته
bush	بوش
detroit	دیترویت
baalbek	بعلبک
förklaring	شرح
förklaring	اعلام
förklaring	اعلان
byar	روستاها
byar	روستاهای
månen	قمر
månen	ماه
månen	moon
taket	سقف
taket	بام
academy	آکادمی
academy	فرهنگستان
fullständigt	تکمیل
fullständigt	کاملا
jämför	مقایسه
kong	کنگ
kong	انتر
kong	کونگ
farah	فراه
farah	فرح
leopold	لئوپولد
beck	بک
beslutet	تصمیم
beslutet	فیصله
dick	دیک
höra	شنیدن
höra	بشنود
kulturen	تمدن
kulturen	فرهنگی
kulturen	فرهنگ
harvey	هاروی
domstolen	دادگاه
domstolen	دربار
nora	نورا
snabb	سریع
snabb	روزه
snabb	تند
snabb	سریع
föreslog	پیشنهاد
konflikter	درگیریهای
konflikter	تضاد
konflikter	ناسازگار
konflikter	ناسازگاری
konflikter	درگیری
konflikter	منازعه
konflikter	کشمکش
konflikter	نزاع
konflikter	ناسازگاری
gata	استریت
gata	خیابانی
gata	خیابان
gata	خیابون
handboll	هندبال
erich	اریش
sydkorea	کره
flicka	دختری
flicka	دختر
flicka	girl
autonoma	خودگردان
autonoma	خودمختار
sigismund	زیگیسموند
plötsligt	یهویی
plötsligt	ناگهان
plötsligt	ناگهانی
sarah	ساره
alba	آلبا
alba	البا
intresserade	علاقمندی
intresserade	علاقه
intresserade	علاقمند
slovenien	اسلوونی
slovenien	اسلوونیایی
slovenien	اسلوونی
engagerad	engaged
engagerad	نامزد
engagerad	متعهد
regelbundet	منظم
bibeln	انجیل
mörk	دارک
mörk	تاریک
mörk	تیره
paraguay	پاراگوئه
sämre	بدتر
mottagare	گیرنده
mottagare	گیرندگان
mottagare	گیرنده
teorier	نظریه
teorier	تئوری
teorier	فرضیه
teorier	نظریات
teorier	نظریه
socialdemokratiska	سوسیالیستی
socialdemokratiska	سوسیالیست
dominerande	غالب
dominerande	سلطه
dominerande	تسلط
abborre	لوتی
abborre	پرچ
five	پنج
five	فایو
stallet	اصطبل
stallet	پایدار
austin	آستین
straff	مجازات
straff	پنالتی
straff	مجازات
straff	تنبیه
casey	کیسی
simpson	سیمپسون
kommunala	شهری
fysiker	فیزیکدان
fysiker	فیزیکدانان
leslie	لزلی
leslie	لسلی
konflikten	درگیری
konflikten	منازعه
konflikten	کشمکش
konflikten	نزاع
konflikten	ناسازگاری
christmas	کریسمس
festuca	فستوک
banten	بانتن
utbrott	شیوع
utbrott	فوران
ward	وارد
försökt	تلاش
laurent	لوران
laurent	لورنت
temperatur	دما
bröder	برادرهای
bröder	برادران
bröder	برادرها
hård	درنده
hård	سخت
hård	دشوار
hård	سختگیر
hård	زننده
hård	خشن
fångar	اسیری
fångar	زندانیان
tunisien	تونس
nått	رسید
analys	تحلیل
analys	آنالیز
debatt	مناظره
växt	گیاهی
växt	نیروگاه
växt	پلنت
växt	گیاه
skala	مقیاس
bin	bin
bin	لاوک
bin	زنبورها
bin	زنبورهای
nationellt	نشنال
nationellt	ملی
oro	اورو
oro	نگرانی
skotsk	اسکاتلند
skotsk	اسکاتلندی
tolima	تولیما
alf	الف
anlände	رسیدن
anlände	آمد
anlände	رسید
löjtnant	ستوان
publiken	جمعیت
publiken	شلوغی
publiken	ازدحام
kuopio	کووپیو
satakunta	ساتاکونتا
snabbare	تندتر
miles	مایل
miles	مایلز
stars	ستارگان
isle	آیل
traditionen	سنت
traditionen	رسم
litauen	لیتوانی
annika	آنیکا
marion	ماریون
marion	ماریان
boca	بوکا
farbror	عمو
farbror	عموی
farbror	دایی
kulturella	فرهنگی
stående	قیام
stående	ایستاده
stående	ایستادن
stående	طولی
stående	پرتره
krafter	قدرتهای
krafter	نیروهای
krafter	نیروهایی
kroatiska	کروات
kroatiska	کرواسی
stevens	استیونس
stevens	استیونز
assisterande	دستیاری
assisterande	دستیار
porter	پورتر
porter	پرتر
collins	کالینز
längsta	بلندترین
veronica	ورونیکا
närliggande	مجاور
närliggande	نزدیک
ändringar	اصلاحات
ändringar	تغییرات
handling	کنش
handling	اکشن
handling	اقدام
handling	عمل
handling	سند
handling	نوشتار
restaurang	رستورانی
restaurang	رستوران
brothers	برادرهای
brothers	برادران
brothers	برادرها
tidpunkt	زمانبندی
tidpunkt	زمان
tidpunkt	تایم
tidpunkt	time
skadade	مجروح
skadade	مصدوم
skadade	زخمی
skadade	مجروح
skadade	زخمی
turnering	مسابقات
turnering	تورنومنت
turnering	تورنمنت
kammare	تالار
kammare	دالان
kammare	چمبرز
relevanta	مربوط
relevanta	مربوطه
lager	لایه
lager	انبار
lager	انبارها
lager	سهام
lager	موجودی
lager	سهام
innefattar	شامل
påverka	تاثیر
påverka	تأثیر
påverka	نفوذ
elektriska	برق
elektriska	electrical
elektriska	الکتریکی
elektriska	برقی
elektriska	الکتریکی
elektriska	الکتریک
bakgrunden	زمینه
biblioteket	کتابخانه
angel	آنجل
angel	فرشته
angel	انجل
hart	هارت
side	کنار
side	پهلو
side	طرف
domstol	دادگاه
domstol	دربار
domstol	دادگاههای
place	محل
place	مکانی
place	مکان
place	جای
place	جایی
gymnasium	زورخانه
indica	ایندیکا
medicinska	طبی
medicinska	medical
medicinska	پزشکی
nuevo	نوئوو
järn	آهن
möjligheter	فرصتها
möjligheter	فرصتهای
möjligheter	امکانات
döttrar	دختران
springs	اسپرینگز
springs	چشمه
ana	ana
intressen	علایق
intressen	دلبستگی
intressen	منافع
stanna	توقف
stanna	بمان
stanna	بمانی
stanna	ماندن
stanna	بمانم
stanna	بمانید
rena	تمیز
rena	پاکم
rena	پاک
rena	خالص
rena	ناب
rena	پاک
shaw	شا
shaw	شاو
troligtvis	احتمالا
troligtvis	احتمالاً
konung	پادشاه
konung	کینگ
konung	شاه
värden	مقادیر
värden	ارزشها
köln	کلن
köln	ادکلن
köln	کلن
bildad	باسواد
carlyle	کارلایل
ken	کن
matematiker	ریاضیدان
matematiker	ریاضیدانان
hanna	هنا
fiender	دشمن
fiender	دشمنی
fiender	دشمنان
ingvar	اینگوار
tydlig	روشن
rafael	رافائل
rafael	رافائل
deutsche	دویچه
global	سراسری
global	جهانی
global	گلوبال
petrus	پتر
petrus	پیتر
petrus	پطرس
rune	رونه
kanoner	کانن
dream	دریم
dream	خواب
dream	رویا
dream	رؤیا
dream	رویای
dream	رؤیای
edition	ورژن
självmord	انتحاری
självmord	خودکشی
självmord	انتحار
språken	زبانهای
språken	زبانها
språken	زبان
neutral	بیطرف
neutral	خنثی
positiv	مثبت
ice	یخ
ice	یخی
ice	یخبندان
ice	آیس
positiva	مثبت
succé	کامیابی
succé	موفق
succé	موفقیتهای
succé	success
succé	موفقیت
helhet	کلیت
mason	میسون
mason	میسن
kommissionen	تصدی
kommissionen	کمیسیون
ungar	توله
rörelser	حرکات
rörelser	جنبش
rörelser	تحرک
rörelser	نهضت
agent	مامور
agent	کارگزار
agent	مأمور
fifa	فیفا
emery	امری
förkortning	مخفف
åka	اسکیت
westfalen	وستفالن
starkare	قویتر
omgångar	ویزیت
kazakstan	قزاقستان
utgåva	نشر
utgåva	ورژن
utställningar	نمایشگاههای
studie	تحصیل
studie	مطالعه
vinnaren	برنده
luft	ایر
luft	هوا
luft	هوایی
förändring	تغییر
front	جبهه
front	جلو
melodi	ملودی
arméns	لشگر
arméns	ارتش
arméns	ارتشی
arméns	سپاه
arméns	لشکر
joensuu	یوئنسو
dikt	شعری
dikt	شعر
bonde	رعیت
bonde	دهقان
bonde	روستایی
bonde	مهره
bonde	کشاورز
foundation	پایه
foundation	بنیاد
lily	لیلی
antagligen	احتمالا
antagligen	احتمالاً
rösta	رای
stenar	سنگها
stenar	سنگها
graubünden	گراوبوندن
dåliga	bad
dåliga	بد
hantera	مدیریت
hantera	مدیریت
hantera	گرداندن
hantera	دستگیره
vila	ویلا
vila	آرامش
vila	الباقی
vila	استراحت
fenomen	پدیده
fenomen	پدیدهای
takt	پیس
takt	خوبیست
takt	درایت
takt	نزاکت
rik	ثروتمند
rik	ثروتمندان
rik	پولدار
rik	پولداری
rik	غنی
rik	ریچ
tema	چهره
tema	چهرۀ
tema	تم
vilda	وحشی
vilda	وایلد
vilda	وحشی
passar	متناسب
passar	فیت
passar	تناسب
passar	برازنده
andel	تناسب
utställning	نمایشگاه
representant	نماینده
främmande	alien
främmande	بیگانه
främmande	فضایی
främmande	خارجه
främmande	خارجی
mayo	مایو
situation	وضعیت
situation	موقعیت
edwin	ادوین
sol	آفتاب
sol	خورشید
sol	سون
sol	سان
sol	سول
sol	sol
sol	سل
sol	خورشیدی
relationer	رابطه
relationer	روابط
relationer	روابط
lucien	لوسین
östersund	اوستشوند
schefflera	شفلرا
händelse	حادثه
händelse	واقعه
händelse	داستان
händelse	داستانی
händelse	قصه
händelse	رویداد
händelse	واقعه
händelse	رخداد
viii	هشتم
rangers	تکاور
helge	هلگ
universum	کائنات
universum	کیهان
universum	گیتی
lorenzo	لورنزو
skickade	ارسالی
slutspel	حذفی
tillgängliga	موجود
beatles	بیتلز
aktiviteter	فعالیتها
datorer	رایانه
datorer	کامپیوتر
datorer	کامپیوترها
institutionen	موسسه
institutionen	مؤسسه
fabriken	کارخانه
värd	میزبان
värd	ارزش
värd	میزبانی
nacional	ناسیونال
poesi	شعر
take	برداشت
take	بگیر
take	بگیرد
take	بگیرید
läkemedel	دارو
läkemedel	طب
läkemedel	پزشکی
läkemedel	داروها
läkemedel	داروئی
läkemedel	داروسازی
läkemedel	مواد
block	بلوک
block	بلوکهای
block	بلوک
block	بلاک
gammalt	پیر
gammalt	قدیمی
gammalt	قدمت
gammalt	کهنه
salu	فروش
salu	sale
salu	حراج
psalmer	اشعار
chang	چنگ
chang	چانگ
chang	چانگان
brant	گردنه
willis	ویلیس
santos	سانتوس
försäljning	فروش
försäljning	فروش
försäljning	sale
försäljning	حراج
indisk	سرخپوست
indisk	هندی
undervisning	تدریس
undervisning	آموزش
musikgrupp	band
musikgrupp	بند
musikgrupp	گروه
project	پروژه
stödja	مکمل
stödja	پشتیبان
stödja	پشتیبانی
stödja	حمایت
fördel	برتری
fördel	مزیت
kandahar	قندهار
basket	basketball
basket	بسکتبال
pubescens	کرکین
eleonora	الئونورا
warner	وارنر
warner	بیم
rådgivare	مشاور
stoppa	توقف
slutspelet	حذفی
robertson	رابرتسون
congress	کنگره
professionella	حرفهای
verkligheten	واقعیت
vinster	سود
aftonbladet	آفتونبلادت
leddes	led
leddes	رفاقت
stubbar	پوک
valt	برگزیده
patrik	پاتریک
stranden	بیچ
stranden	ساحل
räknar	شمردن
räknar	شمارش
ställe	محل
ställe	مکانی
ställe	مکان
ställe	جای
ställe	جایی
libreville	لیبرویل
avsked	استعفای
avsked	استعفاء
avsked	استعفا
avsked	جدایی
avsked	جدائی
play	پخش
play	بازی
majoriteten	اکثریت
fysiska	جسمی
fysiska	بدنی
fysiska	فیزیکی
landsbygden	حومه
landsbygden	ییلاق
sparrisväxter	مارچوبگان
arkeologiska	باستانشناسی
kristianstad	کریتمسته
styre	حاکمیت
styre	ملکوت
off	خاموش
konsten	art
konsten	هنر
konsten	آرت
ber	دعا
caroline	کرولاین
caroline	کارولین
caroline	کارولاین
djupt	عمیقاً
djupt	عمیقا
djupt	اعماق
djupt	ژرف
djupt	عمیق
villkor	شروط
villkor	اصطلاحات
villkor	شرایط
villkor	وضعیتهای
villkor	شرایط
villkor	شرط
villkor	شرایط
ändamål	مقصود
ändamål	هدفی
ändamål	مقاصد
flotta	ناوگان
homs	حمص
palestina	فلسطین
palestina	فلسطینی
arbetare	کارگرها
arbetare	کارگران
arbetare	کارگری
arbetare	کارگر
essex	اسکس
somerset	سامرست
födda	متولد
födda	زاده
födda	تولدها
stein	اشتاین
stein	استین
störst	بزرگترین
störst	بزرگترین
inspirerad	الهام
murphy	مورفی
anknytning	وابستگی
anknytning	ارتباط
anknytning	اتصال
processen	فرایند
processen	پروسه
processen	فرآیند
processen	روند
processen	مراحل
motorer	موتورز
meadow	علفزار
meadow	چمنزار
ted	تد
silva	سیلوا
tropiska	گرمسیری
senaten	سنا
senaten	سنای
starr	استار
garonne	گارون
anställning	استخدام
anställning	اشتغال
ahl	اهل
rummet	اتاق
rummet	اتاقی
rummet	اطاق
