در	uks
آژانس	agentuur
آژانس	agentuuri
آژانس	amet
باریک	kitsas
باریک	kitsad
ریسک	risk
ریسک	riski
کنسول	konsool
کنسول	konsooli
مور	mor
مور	moore
سادگی	lihtsuse
سادگی	lihtsus
آداب	etikett
آداب	kombeid
آداب	kombed
بازیابی	taastamine
بازیابی	taasta
بازیابی	taastumine
بازیابی	taaskasutamine
تحریم	embargo
تحریم	boikoteerida
تحریم	karistused
تحریم	sanktsioonid
ذوب	sulavad
قبر	haud
قبر	hauda
قبر	haua
دیپلم	diplom
دیپلم	diplomid
اشیاء	objektid
تیمی	tiim
تیمی	meeskond
والی	wally
فریدریش	friedrich
فریدریش	friedrich
فریدریش	frederick
ژنتیکی	geneetilised
ژنتیکی	geneetiline
وابستگی	sõltuvust
وابستگی	sõltuvus
مراقبت	hoolitsev
مراقبت	hooliv
مراقبت	hooli
آیات	värsid
آیات	kommunikatsioon
آیات	side
معادلات	võrrandid
برش	lõika
برش	lõigatud
برش	viil
برش	kärpimine
تحول	areng
تحول	evolutsioon
صادرات	eksport
صادرات	ekspordi
صادرات	eksporditakse
صادرات	eksportivate
خونی	veri
خونی	vere
پراکندگی	dispersiooni
پراکندگی	diasporaa
نفع	kasu
جانور	elukas
جانور	koletis
ماموریت	missioon
بزرگسالان	täiskasvanu
بزرگسالان	täiskasvanud
بزرگسالان	täiskasvanud
وصل	ühendus
وصل	ühenda
مطلوب	soovitud
مطلوب	optimaalne
مطلوب	soovitav
آستین	austin
بولیوی	boliivia
بولیوی	boliivia
خراب	häving
خراب	rikutud
صحرای	sahara
جت	jet
قدم	step
قدم	sammu
قدم	samm
جاسوسی	spioon
مایک	mike
یونیورسال	universaalne
گربه	kassid
گربه	kass
گربه	cat
اتیوپی	etioopia
اندام	organid
اندام	organi
اندام	elundite
اندام	organ
چارلی	charlie
آینه	peeglid
آینه	peegel
آینه	peegelda
افغان	afganistani
افغان	afgaani
اعضا	liikmed
اعضا	parlamendiliikmed
منهتن	manhattanil
منهتن	manhattan
منهتن	manhattani
گوشه	nurk
گوشه	nurka
هامبورگ	hamburgi
متمایز	eristatav
متمایز	eristatud
متمایز	eristada
متمایز	eraldab
مصری	egiptuse
مدیترانه	vahemere
مدیترانه	vahemeri
ریلی	riley
تانزانیا	tansaania
جایگزینی	asendamine
جایگزینی	asenda
جایگزینی	asendus
جایگزینی	asendatakse
جایگزینی	asendamine
جایگزینی	asendaja
جایگزینی	asendus
جایگزینی	asendamine
منتظر	ootan
منتظر	ootel
منتظر	ootamine
منتظر	ootame
گرین	greene
گرین	roheline
صلاحیت	kvalifikatsioon
لحن	toon
لحن	tooni
توجیه	põhjendatud
توجیه	õigustatud
توجیه	pakkumised
توجیه	pakub
توجیه	pakkumisi
قاتل	tapja
قاتل	killer
قاتل	mõrvar
پانزده	viisteist
آرامش	rahustav
آرامش	puhkama
آرامش	puhka
آرامش	puhata
آرامش	mugavus
نقشی	rollis
نقشی	roll
نقشی	rolli
وسترن	läänemaa
وسترن	lääne
وسترن	western
درخشان	helendav
درخشان	helendavad
درخشان	hele
درخشان	ere
درخشان	särav
درخشان	säravad
هریس	harris
تنگه	tihe
تنگه	kitsas
تنگه	tihedalt
جیم	jim
احکام	põhikiri
تقریبا	peaaegu
غنا	ghana
صحت	terviklikkus
صحت	ausus
صحت	terviklikkuse
صحت	õigsuse
صحت	ehtsuse
خاموش	off
خاموش	vaikne
مجلات	ajakirjad
دروغ	valeta
دروغ	valed
پیوستن	kaasamine
پیوستن	ühinege
پیوستن	liitu
پیوستن	ühine
پیوستن	lisamine
پیوستن	ühinemine
پیوستن	liitumine
مایر	mayer
مایر	meyer
پیچ	labürint
پیچ	virsiku
پیچ	kruvi
افقی	horisontaalsed
افقی	horisontaalne
مفهومی	põhimõtteline
مفهومی	mõiste
مفهومی	kontseptsioon
چطور	kuidas
جنبه	aspekti
جنبه	aspekt
ترویج	promootor
ترویج	edendamine
ترویج	edendada
الکل	alkohol
الکل	alkoholi
جمال	jamal
تبادل	vahetus
مراتب	hinded
کور	pime
کور	pimedad
زاپاس	säästa
خطای	viga
بازرگان	kaupmees
بازرگان	kaupmehed
تروریسم	terrorism
گلوله	kuuli
گلوله	kuul
موسسات	asutused
موسسات	institutsioonid
موسسات	institutsioone
مستقیماً	otse
مستقیماً	otseselt
رابط	ühendaja
رابط	liides
رابط	liidese
برخوردی	kokkupõrge
برخوردی	mõju
طاق	seif
طاق	kaare
طاق	arch
طاق	kaar
دانیل	daniel
مأمور	agent
راسل	russell
بنت	bennett
بنت	painutatud
آلوده	nakatatud
آلوده	nakatunud
آلوده	saastunud
لاس	flirt
جناح	tiib
احتمالا	arvatavasti
احتمالا	ilmselt
احتمالا	tõenäoliselt
پینک	roosa
پینک	roosad
بخوانید	loe
بخوانید	lugemine
بخوانید	loetud
بخوانید	kõne
شیب	kalle
شیب	dip
بوش	lõhna
بوش	lõhn
بوش	bush
بوش	põõsas
بوش	bosch
همسایه	naabrid
همسایه	naaber
همسایه	naabrid
همسایه	naabrus
همسایه	naaber
کلیساهای	kirikud
قربانیان	ohvreid
قربانیان	ohvrid
رازی	saladus
رازی	salajane
رازی	secret
شعری	luuletus
شعری	luuletusi
شعری	luuletused
ویتامین	vitamiin
ویتامین	vitamiini
ویتامین	vitamiinid
تایمز	ajad
آلیس	alice
مذاکرات	läbirääkimised
مذاکرات	läbirääkimiste
مذاکرات	läbirääkimised
انقراض	väljasuremise
کریستوفر	christopher
مریخ	mars
مریخ	marss
پاتر	potter
حامی	sponsor
حامی	patroon
حامی	sponsorid
سور	sur
گرمسیری	troopiline
مقدونیه	makedoonia
مقدونیه	makedoonia
ماندگار	järjekindel
ماندگار	püsivad
ماندگار	püsiv
ماندگار	kestev
ابریشم	siidi
ابریشم	siid
ابریشم	siidist
کارها	töökohad
گرافیکی	graafiline
گرافیکی	graafika
ختم	matustel
ختم	matus
ختم	matused
ختم	matuse
آرا	ara
دانلود	allalaadimine
الگوها	mustrid
روانشناسی	psühholoogiline
روانشناسی	psühholoogia
سازگار	ühilduvad
سازگار	järjepidev
سازگار	järjekindel
سازگار	adaptiivne
رباط	robot
خوان	juan
فلورانس	florence
فلورانس	firenze
سام	juss
سام	sam
شبانه	öised
شبانه	öine
شبانه	õhtu
شبانه	öö
شبانه	ööd
فورت	fürth
فورت	kindlus
فورت	fort
نقص	defekt
شانزدهم	xvi
فراری	ferrari
فراری	tagaotsitav
فراری	põgenik
عصب	närvi
عصب	närvid
مداوم	pidevalt
مداوم	pidev
مداوم	pidev
مداوم	pideva
بایر	bayer
گردآوری	kogunemine
بازاریابی	turustamise
بازاریابی	turundus
بازاریابی	turustamine
بازاریابی	personaalse
بازاریابی	personaalne
خشکی	maa
خشکی	maad
خشکی	land
دنباله	jälg
دنباله	rada
دنباله	järg
دنباله	jada
دنباله	järjestus
گارد	valvurid
گارد	valvur
مسیرهای	marsruudid
دشمنان	vaenlased
فهم	mõista
افسر	politseinik
افسر	ohvitser
بگیرید	võtke
بگیرید	võta
رمزنگاری	krüptograafia
سانسور	tsensuur
رحیم	rahim
عثمان	osman
گرمایی	termilise
نیت	nate
سالگرد	aastapäeva
سالگرد	aastapäev
پان	paan
پان	paani
پان	pan
پان	panni
ریه	kopsud
ریه	kopsu
ریه	kopsud
جابجایی	ümberpaigutamine
جابجایی	veeväljasurve
پاول	paul
پاتریک	patrick
بگویم	ütle
بگویم	räägi
کمان	kaar
کمان	ambur
کمان	vibu
کمان	kummardus
تب	palavik
تب	kaart
تب	tab
دیوارهای	seinad
قبلا	juba
آبیاری	niisutus
آبیاری	jootmise
اندرو	andrew
برقی	elektriline
برقی	elektrilised
برقی	elekter
برقی	barca
گنج	aare
گنج	varandus
سوسیالیست	sotsialistid
سوسیالیست	sotsialistliku
سوسیالیست	sotsialistlik
غول	hiiglane
غول	hiiglaslik
خمیر	pasta
خمیر	asetamine
خمیر	aseta
خمیر	tainas
خاوری	idamaine
فرانسیسکو	francisco
نیوز	news
نیوز	uudis
نیوز	uudised
مادری	ema
آنالیز	analüüsi
آنالیز	analüüs
کالاهای	kaubad
کالاهای	kaup
کالاهای	kauba
تقریبی	ühtlustamine
تقریبی	ühtlustamise
تقریبی	ligikaudne
ماجراهای	seiklused
کوتوله	kääbus
کوتوله	kääbus
کوتوله	kääbus
کوتوله	päkapikk
کارآفرین	ettevõtja
کارآفرین	ärimees
رانندگی	sõida
رانندگی	sõitmas
رانندگی	sõidab
رانندگی	sõitmine
کارگاه	uurija
کارگاه	detektiiv
کارگاه	töökoda
کارگاه	seminar
بالینی	kliiniline
بالینی	kliinilised
خنثی	neutraalne
خنثی	erapooletu
هجوم	sissetungi
هجوم	sissetung
هجوم	reid
هجوم	reidi
ناشناخته	tundmatu
ناشناخته	teadmata
سل	sol
سل	tuberkuloosi
سل	tuberkuloos
سل	sal
حامیان	toetajad
امریکن	ameeriklane
امریکن	ameerika
امریکن	american
تنش	pinge
تنش	pingeid
تنش	pinged
تنش	stress
تنش	stressist
تنش	stressi
تورم	turse
تورم	paistetus
تورم	inflatsioon
کانتی	maakond
بنیانگذاران	asutajad
روشهای	meetodid
کوی	qui
کلارک	clarki
کلارک	clark
شوهر	abikaasa
اجتماع	ühiskond
اجتماع	ühendus
اجتماع	kogukond
اجتماع	ralli
ترسیم	joonistada
ترسیم	loosimine
ترسیم	viik
ترسیم	joonis
ترسیم	joonistamine
مثلث	kolmnurk
بهروز	uuenda
بهروز	update
بهروز	uuendus
بهروز	ajakohastamine
بهروز	uuendamine
روحانیون	vaimulikud
دانه	seeme
دانه	seemned
دانه	seeme
بیانیه	manifest
بیانیه	avaldus
ناظر	jälgija
ناظر	vaatleja
ناظر	tunnistaja
ناو	ristleja
تخلیه	evakueerimine
شورا	shura
شورا	nõukogu
ماهنامه	igakuine
مارول	ime
اعطای	grant
استراتژی	strateegia
لذت	nauding
لذت	rõõm
لذت	nauding
رطوبت	niiskus
رطوبت	niiskus
انگشت	varvas
انگشت	varba
انگشت	näpp
انگشت	sõrm
انگشت	sõrme
انگشت	varbad
انگشت	sõrmed
کبوتر	tuvi
کبوتر	tuvi
احساسات	emotsioon
احساسات	emotsioonid
احساسات	emotsiooni
احساسات	emotsioonid
احساسات	tundeid
احساسات	tunded
دنده	raiuda
دنده	ribid
دنده	ribi
دنده	varustus
دنده	käik
پیکسل	pikslite
بنویسید	kirjutada
بنویسید	kirjuta
بنویسید	kirjutage
بنویسید	kirjutamine
شمشیر	mõõk
فرانکفورت	frankfurt
جونیور	juunior
جونیور	junior
دروس	tunnid
دروس	õppetunnid
قفل	lukku
قفل	luku
قفل	lukk
قفل	lukus
قفل	lukustatud
قفل	lukud
کیک	kooki
کیک	kook
کیک	tort
تفنگ	püss
تفنگ	relv
تفنگ	püss
تفنگ	püssi
تفنگ	vintpüss
سانتی	santi
ستایش	kiitust
ستایش	kiitus
درمیان	seas
درمیان	sekka
تخصص	eriala
نژادی	rassilise
نژادی	etniline
سول	sol
سول	hinge
سول	hing
اموال	omadus
اموال	omand
اموال	aine
اموال	ainet
کمیک	koomiksid
کمیک	koomikseid
کمیک	koomiks
رقیب	rivaalid
رقیب	vastane
رقیب	konkurent
رقیب	konkurendi
رقیب	rivaal
یعقوب	jacob
یکپارچه	ühtne
یکپارچه	integreeritud
زیستگاه	elupaikade
زیستگاه	elupaiga
کارمندان	töötajad
کارمندان	töötajad
کارمندان	personal
پارچه	tekstiil
پارچه	tekstiili
پارچه	riide
پارچه	riie
پارچه	riidest
پارچه	kangas
پارچه	riide
پارچه	kangast
پارچه	riie
پارچه	riie
خاتمه	sulgemine
خاتمه	lõpetamine
لهستانی	poola
نامهای	nimetused
نامهای	nimed
نامهای	kirja
نامهای	kiri
فیل	elevandid
فیل	elevant
تیپ	tüüp
تیپ	brigaad
جنگنده	võitleja
عاشقانه	romantika
عاشقانه	romantik
عاشقانه	romantiline
دمشق	damaskuse
خیابانی	tänav
کش	vahemälu
کش	sularaha
کش	cash
ابو	abu
ابو	abou
گواهی	sertifikaat
گواهی	tunnistus
گواهی	sertifitseerimine
پوسته	shell
پوسته	kest
پوسته	koorik
کانتری	riik
سرهنگ	kolonel
الفبا	tähestik
تشکیلات	brigaad
اسرائیلی	iisraeli
اسرائیلی	iisrael
ژنتیک	geneetilised
ژنتیک	geneetiline
ژنتیک	geneetika
تعلیم	koolitus
تعلیم	koolitused
تعلیم	väljaõpe
تعلیم	treeningud
ارگ	organi
ارگ	elundite
ارگ	organ
ارگ	kindlus
پویا	dünaamiline
پویا	dünaamika
تابعیت	kodakondsus
تابعیت	rahvus
تابعیت	truudust
تابعیت	kodakondsus
پوشاک	rõivad
پوشاک	rõivad
پوشاک	riietus
پوشاک	riided
مسئولان	võimud
مسئولان	ametiasutused
مسئولان	asutused
مسئولان	ametivõimud
بانوی	madam
بانوی	proua
بانوی	daam
بانوی	neiu
بانوی	leedi
دیزنی	disney
شاگرد	tudeng
شاگرد	õpilane
شاگرد	üliõpilane
شاگرد	õpipoiss
قدرتمند	võimas
بوستان	aiad
تقاضا	nõudmised
تقاضا	nõudlus
تقاضا	nõudmine
مساوی	võrdsed
مساوی	võrdne
مساوی	võrdub
خسته	kurnatud
خسته	ammendatud
خسته	väsinud
خسته	väsinud
املاک	mõisa
نامناسب	sobimatu
نامناسب	kohatu
نامناسب	sobimatu
نامناسب	ebasobiv
گوی	kera
اختلافات	erinevused
اختلافات	lahknevusi
اختلافات	erimeelsused
اختلافات	vaidlused
لیزر	laseri
لیزر	laser
قایق	paat
گچ	kriit
گچ	kipsist
گچ	kips
گچ	valatud
خدمه	meeskond
یان	jan
یان	yan
یان	jaan
سوراخ	auk
سوراخ	auku
هندسی	geomeetriline
هندسی	geomeetria
هندسی	locus
پروس	preisimaa
پروس	preisi
اسپرانتو	esperanto
تضمین	tagatud
تضمین	garanteeritud
تضمین	garantiid
تضمین	tagatis
تضمین	garantii
تانک	mahuti
تانک	paak
تانک	tanki
تانک	tank
تانک	tankid
تانک	paagid
فروشگاه	shop
فروشگاه	pood
فروشگاه	kauplus
فروشگاه	poodi
فروشگاه	poe
فروشگاه	kaubamaja
فروشگاه	pood
فروشگاه	poodi
آرای	ara
آدولف	adolph
آدولف	adolf
حصار	tara
ریتم	rütmid
ریتم	rütmi
ریتم	rütm
حامل	vedaja
حامل	kandja
غیرقانونی	illegaalne
غیرقانونی	ebaseaduslikud
غیرقانونی	ebaseaduslik
غیرقانونی	ebaseaduslikult
غیرقانونی	illegaalselt
مشتریان	klientidele
مشتریان	kliendid
شی	shi
شی	shay
محتوا	sisu
محتوا	sisaldus
امن	turvaline
امن	ohutu
امن	turvalisus
امن	ohutus
امن	turvaline
ولادیمیر	vladimir
قرقیزستان	kõrgõzstani
منشأ	päritolu
آنزیم	ensüümi
آنزیم	ensüüm
آدام	adam
وضوح	selgust
وضوح	selguse
وضوح	selgus
وضوح	resolutsioon
وضوح	eraldusvõime
وضوح	resolutsiooni
وضوح	lahendamine
وضوح	lahutus
وضوح	ilmselgelt
وضوح	selgesti
وضوح	selgelt
فروپاشی	avarii
فروپاشی	kokkuvarisemine
کناره	tühistatud
جانشینی	järglane
جانشینی	järeltulija
جانشینی	asendamine
طرفدار	ventilaator
طرفدار	fänn
حماسی	eepiline
طوفان	orkaan
طوفان	torm
طوفان	tormi
طوفان	storm
اسیر	vangi
اسیر	kinnipeetav
اسیر	vang
اسیر	vangistuses
اسیر	püütud
اسیر	tabatud
اسیر	vangistatud
خنک	jahtunud
خنک	lahe
خنک	cool
بلندی	kõrgus
بلندی	reljeefi
بلندی	kõrgus
نیکی	nikki
هاوارد	howard
انجیل	evangeeliumi
انجیل	piibel
سفارش	tellimus
سفارش	kord
سفارش	järjekord
سفارش	korraldus
سفارش	ordu
کنفدراسیون	konföderatsioon
کنفدراسیون	konföderatsiooni
شتاب	kiirendamine
شتاب	kiirendus
بردار	vektori
توطئه	vandenõu
کلود	claude
دوری	dory
پمپ	pumba
پمپ	pump
پمپ	pumpa
پمپ	pumbad
فلزات	metallid
تولیدکنندگان	tootjad
ماتریس	maatriks
ماتریس	matrix
ثانویه	teisene
ثانویه	teisesed
ثانویه	teisese
ثانویه	teisejärguline
ماکس	max
ماکس	maks
رویال	royale
رویال	kuninglik
رویال	royal
رویال	kuninglikud
تله	lõksu
تله	lõks
تله	lõkse
تله	lõksud
غیرنظامی	tsiviilisik
غیرنظامی	tsiviil
معتدل	parasvöötme
یون	yoon
یون	yeon
ترافیک	liikluse
ترافیک	liiklus
ترافیک	liikluses
کنی	kenny
قمر	kuu
قمر	moon
عناوین	pealkirjad
آپولو	apollo
سازماندهی	organisatsioon
سازماندهی	organisatsioon
سازماندهی	organiseerida
سازماندهی	korraldamine
تقدیم	paku
تقدیم	pakkumine
تقدیم	pakkuda
طنابداران	keelikloomad
سرو	teeni
سرو	teenida
سرو	cerro
کاتالوگ	kataloog
کاتالوگ	kataloogi
تعبیر	tõlgendus
تعبیر	tõlgendamine
تعبیر	tõlgendada
ایرلندی	iiri
ایرلندی	iirlased
جنرال	üldine
جنرال	kindral
جنرال	üldist
جنرال	üldised
گزینه	variant
گزینه	võimalus
گزینه	valik
برخط	võrgus
برخط	online
جنیفر	jennifer
ران	reie
ران	ron
سرا	sara
سرا	serra
راحت	lihtne
راحت	kerge
راحت	mugavad
راحت	mugav
گستره	vahemik
گستره	vahemikus
بارش	sademed
بارش	lumesadu
میامی	miami
بلو	sinised
بلو	sinine
بلو	blu
تند	kiire
تند	kiiresti
شکسپیر	shakespeare
افزود	suurenenud
افزود	suurendatud
هیوستون	houston
ساختاری	struktuurne
ساختاری	struktuuriline
