категорија	category
бојкотира	boycott
лувиски	luwian
олмо	olmo
монтро	montreux
потколено	subphylum
маура	maura
прегледувач	viewer
прегледувач	browser
стејтам	statham
консултативен	consultative
тајминг	timing
нотинг	notting
пао	pao
ладилникот	radiator
преживеаја	survived
коцкеста	cubist
оствалд	ostwald
никомедиски	nicomedia
хини	heaney
уанкајо	huancayo
лимнологија	limnology
воткинс	watkins
абауј	abaúj
боршод	borsod
занаетчиското	artisanal
ципрас	tsipras
фалсификуваат	falsify
глендејл	glendale
арката	ark
конкубина	concubine
избришаните	discarded
кармела	carmela
неправедна	unjust
неправедна	unfair
белина	whiteness
руланд	ruhland
довил	deauville
командоси	commandos
командоси	commando
жабар	wop
хондо	hondo
тирозин	tyrosine
диксиленд	dixieland
рпг	rpg
ануитет	annuity
тики	tiki
нееластично	inflexible
препродажба	resale
величествено	magnificent
сеанси	sessions
баобаб	adansonia
додај	add
прово	provo
саботите	saturdays
франсоаз	francoise
внуче	nephew
внуче	grandchild
неизлечива	incurable
океј	okey
џорди	jordy
литосфера	lithosphere
кенијата	kenyatta
летувалишта	resorts
цимерка	roommate
депардје	depardieu
амброз	ambrose
сајнфелд	seinfeld
ики	iki
макбет	macbeth
генијално	genius
славеа	celebrated
белуши	belushi
макрин	macrinus
искината	ripped
искината	torn
брон	bronn
амели	amelie
четиво	reading
ополе	opole
пема	pema
криењето	hiding
сиропиталишта	orphanages
хрватске	hrvatske
бромли	bromley
пресвртници	milestones
откривачот	discoverer
шлос	schloß
христоф	christoff
дигори	diggory
сојка	mockingjay
реформистички	reformist
курц	kurtz
вива	viva
ненаселено	uninhabited
броител	numerator
марони	maroni
надлактицата	humerus
сеништа	wraiths
ветеринари	veterinarians
крумлов	krumlov
сестро	sis
карамазов	karamazov
побожните	congregations
итамар	itamar
меткалф	metcalf
мекхејл	mchale
хеморагична	hemorrhagic
стерилен	sterile
малахија	malachi
моторола	motorola
џипови	suvs
џипови	jeeps
колумнистот	columnist
ендометриоза	endometriosis
ризом	rhizome
бришам	purging
бришам	deleting
клаустрофобија	claustrophobia
зефир	zephyr
рупии	rupees
нитро	nitrous
нитро	nitro
ибер	hubert
кашмирски	kashmiri
донахју	donahue
вхф	vhf
балта	balta
ментол	menthol
ментол	mints
карно	carnot
широ	shiro
отстапија	deviated
колумнисти	columnists
стромболи	stromboli
априлска	bungle
ташни	handbags
кампанела	campanella
маргинализација	marginalisation
клеветата	defamation
скејтборд	skateboard
нефункционална	dysfunctional
манмохан	manmohan
испитана	explored
монохроматски	monochrome
сатанизам	satanism
#на	#the
#на	#on
бернанке	bernanke
совето	soweto
очоа	ochoa
локвуд	lockwood
судански	sudanese
преткомори	atria
бескорисен	useless
механичари	mechanics
антарес	antares
национализира	nationalized
пангеја	pangaea
поти	poti
барометар	barometer
аутистичните	autistic
пополнето	filled
шевалие	chevaliers
преврти	flip
ауер	auer
хидроелектрични	hydroelectric
носеви	noses
брадавица	wart
брадавица	nipple
откријте	discover
имбецил	imbecile
вајнингер	weininger
хопс	hops
валентајн	valentine
расол	brine
формен	forman
фосфатните	phosphate
кохран	cochrane
деандре	deandre
мангала	mangala
милдред	mildred
липосукција	liposuction
свари	digest
бојлери	boilers
абате	abate
флер	fleur
плакнење	rinsing
фенрир	fenrir
моин	moines
газанига	gazzaniga
оттргнување	detachment
антониос	antonios
маро	maro
хардин	hardin
јегер	yeager
метерлинк	maeterlinck
тајфунот	typhoon
октална	octal
џелатот	hangman
дуранс	durance
миел	mihiel
килотони	kilotons
мсу	msu
сонувач	dreamer
мариан	marian
долготрајност	longevity
аванти	avanti
упернавик	upernavik
хасдрубал	hasdrubal
војсис	voices
каменоломите	quarries
елфсборг	elfsborg
телепатски	telepathically
телепатски	telepathic
бтр	btr
иритираат	irritate
скипер	skipper
хранопровод	esophagus
предигра	foreplay
останав	stayed
рехабилитира	rehabilitated
шпиуни	spies
берар	bérard
рузмарин	rosemary
чатерџи	chatterjee
филипјаните	philippians
уцена	blackmail
халидеј	hallyday
проповедаше	preached
пандулф	pandulf
голум	gollum
енс	ens
менде	mende
испука	fired
синтра	sintra
несмасна	clumsy
транзициска	transitional
шуцштафел	schutzstaffel
фарингитис	pharyngitis
моџо	mojo
пома	poma
омд	omd
воспитувачи	educators
трансплатација	transplants
тромс	troms
лангер	langer
убк	ubk
тајип	tayyip
мутант	mutant
сарос	saros
матурски	graduation
зион	zion
блогерка	blogger
тироксин	thyroxine
флорин	florin
фиоре	fiore
пензенска	penza
арлберг	arlberg
хамаршелд	hammarskjöld
синтагма	syntagma
ротари	rotary
марга	marga
ворошилов	voroshilov
еднорози	unicorns
блеска	shine
згодниот	handsome
брас	brass
венерн	vänern
шломо	shlomo
меѓузависност	interdependence
фрустрирани	frustrated
авијатичарот	airman
оксалат	oxalate
бини	beanie
силиконска	silicon
сомерфилд	sommerfeld
кавасаки	kawasaki
белинда	belinda
тенгара	tenggara
штитоносци	squires
оптимизиран	optimised
грампус	grampus
батиметрија	bathymetry
сегде	everywhere
гсп	gsp
квантико	quantico
нарди	nardi
