kategória	category
stiahne	withdraws
lecce	lecce
louie	louie
stád	herds
bosniansky	bosnian
kolos	colossus
futebol	futebol
infláciu	inflation
lotyšskom	latvia
lotyšskom	latvian
popularizáciu	popularization
podá	lodges
hulk	hulk
kanye	kanye
deportovaný	deported
bizet	bizet
umeå	umeå
poznamenala	remarked
lisabonská	lisbon
pao	pao
hung	hung
graffin	graffin
skauting	scouting
intervalov	intervals
estaing	estaing
korenia	spices
gelsenkirchen	gelsenkirchen
mundo	mundo
rae	rae
anabel	anabel
zdokumentované	documented
bonita	bonita
steinbeck	steinbeck
gorily	gorillas
iniciály	initials
mocná	mighty
mocná	powerful
slanina	bacon
carlson	carlson
ideologické	ideological
obloženie	lining
zodpovedne	responsibly
cern	cern
matra	matra
koordinovať	coordinate
koordinovať	coordinated
nezvyčajný	unusual
pinč	pinscher
kamikadze	kamikaze
kĺbové	articulated
hnojív	fertilisers
čakanie	waiting
márquez	márquez
znovuzrodenie	rebirth
znovuzrodenie	resurrection
priekop	ditches
stanu	tent
gino	gino
turunen	turunen
hooper	hooper
southwark	southwark
pbs	pbs
velasco	velasco
holubov	pigeons
trinité	trinité
kontaktoval	contacted
bulldogs	bulldogs
internáty	dormitories
textilné	textile
opec	opec
petrarca	petrarch
oprávnená	eligible
oprávnená	justified
cestoviny	pasta
opcie	options
lolita	lolita
bejrúte	beirut
spasiteľ	saviour
spasiteľ	savior
pokladník	treasurer
prehráva	plays
prehráva	loses
gejzírov	geysers
bjorn	bjørn
bjorn	bjorn
protivníci	adversaries
belles	belles
embryológia	embryology
podráždenie	irritation
prospešné	beneficial
ideme	going
marcia	marcia
mačiatka	kittens
ukradnúť	steal
primo	primo
výkres	drawing
bangladéši	bangladesh
donnell	donnell
veterinár	vet
veterinár	veterinarian
gravidita	pregnancy
zasiahne	hits
zasiahne	intervenes
činitele	factors
frehley	frehley
smog	smog
forrest	forrest
generátora	generator
capreolus	capreolus
carcassonne	carcassonne
klasiku	classics
neurčené	undetermined
neurčené	indeterminate
ferrière	ferrière
plazmové	plasma
kfz	kfz
nadobudnutie	acquisitions
nadobudnutie	acquisition
mcgraw	mcgraw
zhromaždiť	assemble
zhromaždiť	collect
zhromaždiť	gather
doherty	doherty
vargas	vargas
rým	rhyme
studium	studium
spočítať	count
spočítať	calculator
hypotetické	hypothetical
jedlé	edible
erfurt	erfurt
evidentné	evident
spomienku	memory
denny	denny
greenwood	greenwood
roskilde	roskilde
pere	pere
organizačnú	organizational
šedá	gray
šedá	grey
jad	yad
narušené	disturbed
narušené	distorted
vrecka	pocket
dúfa	hopes
hrabal	hrabal
capri	capri
zbožnosti	piety
skreslené	skewed
skreslené	distorted
závislí	addicted
závislí	addicts
vztlak	buoyancy
nadradenosť	supremacy
nadradenosť	primacy
asb	asb
adreno	adreno
uno	uno
vyhynutie	extinction
dalmácia	dalmatia
zaviazala	committed
transcendentálna	transcendental
oznámená	notified
skate	skate
škodcov	pest
škodcov	pests
miley	miley
summa	summa
agatha	agatha
štandardizovaný	standardised
štandardizovaný	standardized
nespravodlivosti	injustice
nespravodlivosti	injustices
zeleninu	veggies
obnoví	restores
piaf	piaf
sirota	orphan
kampf	kampf
stabilizačný	stabilising
smutne	sad
ľahkosť	lightness
esposito	esposito
costello	costello
fenerbahçe	fenerbahçe
franjo	franjo
vazalov	vassals
poľnohospodári	farmers
bild	bild
drakov	dragons
ochotné	willing
prevzatia	takeovers
prevzatia	takeover
skinner	skinner
poskytovateľ	provider
šikmá	leaning
bielizeň	linen
bielizeň	lingerie
bielizeň	laundry
atreus	atreus
pancierové	armoured
mensa	mensa
predajné	selling
objednať	order
zmenšiť	shrink
nečakané	unexpected
alda	alda
ehp	eea
tasso	tasso
latour	latour
verneuil	verneuil
pasi	pasi
layne	layne
strání	plateaus
keramický	ceramic
keramický	ceramics
ostrosti	acuity
kansase	kansas
osetska	ossetia
potvrdí	confirms
caracalla	caracalla
trianon	trianon
würzburgu	würzburg
aosta	aosta
peso	peso
ryszard	ryszard
podozrivé	suspicious
podozrivé	suspect
neviditeľné	invisible
polje	polje
transformácií	transforms
odvrátiť	averted
mravec	ant
aac	aac
krokodíly	crocodiles
kivu	kivu
soto	soto
vrece	bag
vrece	sack
saarbrücken	saarbrücken
grossman	grossman
mincu	coin
salix	salix
stephens	stephens
radary	radars
chiki	chiki
balónov	balloons
bochum	bochum
atum	atum
rodiča	parent
hdmi	hdmi
jour	jour
žiabre	gills
fab	fab
gajdy	bagpipes
selim	selim
remastering	remastering
havajské	hawaiian
pomôžte	help
ega	ego
epitelu	epithelium
spomínali	mentioned
spomínali	reminiscing
baird	baird
pzl	pzl
kolonáda	colonnade
roz	roz
prerušilo	discontinued
pokročilý	advanced
mučení	tortured
ozdobené	trimmed
hocikto	anyone
hocikto	anybody
cahill	cahill
divo	divo
klobúky	hats
ssd	ssd
zavraždená	murdered
ťažia	extracting
rbd	rbd
dominus	dominus
machov	bryophytes
jem	eating
jem	jem
amu	amu
kuchynské	kitchen
drasticky	drastically
existujúcu	existing
odsudzuje	condemns
galatasaray	galatasaray
mäkko	swoon
bufo	bufo
poprosím	please
štvrtiach	neighbourhoods
minimalizovať	minimize
minimalizovať	minimised
minimalizovať	minimise
opasok	belt
mri	mrl
mri	mri
rockwell	rockwell
tutti	tutti
víly	fairy
víly	fairies
weizsäcker	weizsäcker
chôdzu	walking
oxidačných	oxidative
paradoxy	paradoxes
rosalia	rosalia
klzáky	gliders
historizmus	historicism
lazare	lazare
genest	genest
imp	imp
ora	ora
druhotné	secondary
ilves	ilves
poa	poa
močiaroch	swamps
poobede	afternoon
rezerva	margin
rezerva	reserve
potrestaní	punished
kadetov	cadets
huntsville	huntsville
masakre	massacres
narodowy	narodowy
prísahy	oaths
théophile	théophile
rossini	rossini
rodolfo	rodolfo
guimarães	guimarães
ventilátor	fan
konzultácie	consultations
konzultácie	consulting
konzultácie	consultation
arthurs	arthurs
hermeneutika	hermeneutics
krabice	boxes
maimonides	maimonides
schliemann	schliemann
nicki	nicki
abydos	abydos
synthpop	synthpop
kŕče	cramps
kŕče	seizures
kŕče	convulsions
cobham	cobham
vis	vis
arcibiskupov	archbishops
jubileum	jubilee
neapolskej	neapolitan
arnulf	arnulf
chevalier	chevalier
meraná	measured
cuddyová	cuddy
opál	opal
sponzora	sponsor
transformátor	transformer
nadzvukové	supersonic
sousa	sousa
hrudnej	thoracic
bibliografické	bibliographical
informovanie	informing
informovanie	information
julija	yuliya
fonseca	fonseca
odplatu	retribution
odplatu	payback
svedka	witness
čiapka	cap
čiapka	hat
kon	kon
tanier	plate
sammy	sammy
mathilde	mathilde
regenerácie	regeneration
trávnik	lawn
armagh	armagh
gestá	gestures
nezmysly	nonsense
nariadila	ordered
metafyzické	metaphysical
vône	fragrances
vône	scents
pieskovisku	sandbox
piesty	pistons
kanal	kanal
žiaroviek	bulbs
žiarové	incandescent
pochopila	understood
spáchané	committed
sampras	sampras
internetom	internet
vápenaté	calcareous
azalea	azalea
flammarion	flammarion
luton	luton
barbey	barbey
arias	arias
triky	tricks
neni	not
xor	xor
alkoholizmus	alcoholism
castillon	castillon
reiner	reiner
duety	madrigals
krosno	krosno
ohm	ohm
alvarez	alvarez
glock	glock
odpady	waste
odpady	wastes
stráženie	babysitting
zlatan	zlatan
vyšetrovateľ	investigator
voňavý	fragrant
andrewa	andrew
bondy	bondy
biomasa	biomass
cristatus	cristatus
činidlá	reagents
činidlá	agents
dôverne	intimately
zentrum	zentrum
detektíva	detective
cho	cho
jacobs	jacobs
záblesky	flashbacks
záblesky	flashes
záblesky	glimpses
wong	wong
chvála	praise
dovezené	imported
preukázaná	proven
preukázaná	demonstrated
dusičnanu	nitrate
nadšení	enthusiastic
prepustená	released
kom	com
prstene	rings
chambéry	chambéry
plc	plc
jasu	luminance
jasu	brightness
ruslan	ruslan
hojnosti	abundance
broma	brom
zlodejov	thieves
počúval	listened
petkovicová	petkovic
zhoršilo	worsened
kab	kab
edberg	edberg
beaune	beaune
farina	farina
constantine	constantine
pochybností	doubts
moran	moran
riemannova	riemann
čečensku	chechnya
sba	sba
kráča	walks
jaspers	jaspers
oplotenie	fencing
kozorožca	capricorn
hydrosféra	hydrosphere
rene	rene
rosenberg	rosenberg
doberman	doberman
admirality	admiralty
kasai	kasai
masur	masur
zásuvky	drawers
zásuvky	sockets
larissa	larissa
lavičky	benches
lauryn	lauryn
súpravu	kit
teller	teller
privatizácie	privatization
privatizácie	privatisation
miasto	miasto
pompeia	pompeia
eastwood	eastwood
branch	branch
prihlásenie	login
prideľovanie	allocation
prideľovanie	allotment
prideľovanie	allocations
mistral	mistral
technikov	technicians
temperament	temper
temperament	temperament
lasse	lasse
leinster	leinster
anatomie	anatomie
sparks	sparks
horľavé	flammable
geovedných	geoscience
dobývanie	quarrying
dobývanie	conquest
mitte	mitte
ipc	ipc
sün	hsun
centrale	centrale
natur	natur
uta	uta
chanty	khanty
jade	jade
antonin	antonin
summitpost	summitpost
robenie	making
xxiv	xxiv
tostring	tostring
veľkoryso	generously
propán	propane
reuss	reuss
dánskych	danish
simulátor	simulator
podhoria	foothills
bibiana	viviana
hilbert	hilbert
skúšanie	testing
cádiz	cadiz
vezuv	vesuvius
nerovnomerne	unevenly
pasquale	pasquale
sponzorov	sponsors
katniss	katniss
native	native
kleine	kleine
mda	mda
neistota	uncertainties
neistota	uncertainty
neistota	insecurity
flex	flex
kazan	kazan
excel	excel
sluka	eurasian
sibyla	sibyl
adventistov	adventist
predávkovanie	overdose
branco	branco
odbormi	unions
náprotivok	counterpart
detekcia	detection
distribuuje	distributes
downing	downing
fier	fier
mexicana	mexicana
sasha	sasha
cenná	valuable
metafory	metaphors
hádať	guessing
šampiónov	champions
modem	modem
prosba	request
krížové	cross
zadok	ass
zadok	bum
zadok	butt
gara	gara
dudek	dudek
mobilizácia	mobilisation
mobilizácia	mobilization
chromatografia	chromatography
daidalos	daedalus
mircea	mircea
malakian	malakian
bertram	bertram
astley	astley
uspokojivo	satisfactory
uspokojivo	satisfactorily
kupolu	dome
čiapky	hats
čiapky	caps
parton	parton
samotár	loner
hluchý	deaf
rano	morning
korunováciu	coronation
popáleniny	burns
macarthur	macarthur
prestrelke	shootout
prestrelke	crossfire
pipin	pippin
wto	wto
encefalitída	encephalitis
saxon	saxon
synchrónny	synchronous
chorál	chant
šedé	grey
batista	batista
spolužiakov	classmates
horacio	horacio
utečencom	refugees
platená	paid
taekwondo	taekwondo
stonehenge	stonehenge
enfant	enfant
adamom	adama
casto	often
osvienčime	auschwitz
spúšť	trigger
surf	surf
napodobňuje	mimics
napodobňuje	imitates
fernand	fernand
powerbook	powerbook
gadget	gadget
klipy	clips
stánky	stalls
kirsten	kirsten
cavendish	cavendish
hollande	hollande
kirchberg	kirchberg
corso	corso
nenávidí	hates
natrix	natrix
mcenroe	mcenroe
trajekt	ferry
lorenzen	lorenzen
geodézii	geodesy
cunha	cunha
glendale	glendale
miláčik	honey
miláčik	darling
miláčik	sweetie
míňa	spends
nuovo	nuovo
burdž	burj
kupovať	buying
octave	octave
petteri	petteri
kabala	kabbalah
diskrétne	discrete
diskrétne	discreet
diskrétne	discreetly
meyers	meyers
msm	msm
teide	teide
multiplatformový	multiplatform
otrokom	slave
otrokom	slaves
pílu	chainsaw
pílu	saw
nestability	instability
dis	dis
akcionárov	shareholders
allie	allie
jat	jat
bourne	bourne
činely	cymbals
garland	garland
otepľovanie	warming
donizetti	donizetti
bridget	bridget
multitasking	multitasking
babcock	babcock
železník	vervain
margot	margot
bette	bette
hydroxidy	hydroxides
brockhaus	brockhaus
integritu	integrity
remeselník	artisan
remeselník	craftsman
zubná	dental
veru	vera
veru	indeed
veru	yeah
koreniny	seasoning
koreniny	spices
koreniny	condiments
buchanan	buchanan
mauriac	mauriac
vyriešená	solved
klon	clone
kantáta	cantata
únikom	evasion
dum	dum
znovuzvolený	reelected
zákonný	statutory
zákonný	lawful
celulóza	cellulose
celulóza	pulp
musa	musa
solúne	thessaloniki
afére	affair
raphael	raphael
ratiwatana	ratiwatana
jara	jara
starnutie	ageing
starnutie	aging
grzegorz	grzegorz
brewster	brewster
cipolla	cipolla
smtp	smtp
forman	forman
reina	reina
stasi	stasi
recepty	recipes
ambulancia	ambulance
basie	basie
calabria	calabria
toshiba	toshiba
mère	mère
prúžok	stripe
nika	niche
nika	nika
banket	banquet
potichu	quietly
potichu	silently
koktail	cocktail
prinz	prinz
ting	ting
wes	wes
monarcha	monarch
tóra	torah
rodinka	family
orth	orth
pivnici	cellar
pivnici	basement
arbor	arbor
rhinolophus	rhinolophus
legia	legia
nadšene	enthusiastic
autobiografický	autobiographical
lacerta	lacerta
uma	uma
uspieť	succeed
baton	baton
anastasios	anastasios
bike	bike
stepan	stepan
lyrickej	lyrical
aram	aram
arctos	arctos
skus	try
radiť	advise
prehodnotiť	reevaluate
prehodnotiť	rethink
gigi	gigi
silverstone	silverstone
baar	baar
conwy	conwy
zdĺhavé	protracted
teriérov	terriers
zopakovala	reiterated
kobyly	nag
kjúšu	kyushu
mmm	mmm
komentátori	commentators
siméon	siméon
lopatka	scapula
cuo	cuo
tulene	seals
nevýhodu	disadvantage
vozíka	trolley
borgo	borgo
chronologický	chronological
kobylky	locusts
pelé	pelé
bezfarebné	colourless
bezfarebné	colorless
pečivo	bagel
pečivo	pastry
pečivo	pastries
staudinger	staudinger
motta	motta
udržiavaná	maintained
zachová	preserves
vypnuté	disabled
vypnuté	off
karpov	karpov
veterník	pinwheel
alicante	alicante
cassiopeiae	cassiopeiae
adolfo	adolfo
vyhnanstvo	banishment
meryl	meryl
eintracht	eintracht
nefertiti	nefertiti
salónu	salon
držané	kept
veselo	merrily
beitrag	beitrag
lyže	skis
víkendu	weekend
kolumbijská	colombian
nálepky	sticker
nálepky	stickers
paka	paka
vedomá	conscious
vedomá	aware
odčítanie	subtraction
marlon	marlon
materský	maternal
materský	maternity
garibaldi	garibaldi
fairlie	fairlie
päste	fists
sha	sha
náhradníčka	understudy
záchranári	paramedics
záchranári	rescuers
horizonty	horizons
stratégii	strategy
ellison	ellison
ucla	ucla
puto	bond
dobývaní	conquests
lézie	lesions
lézie	lesion
nešťastné	unfortunate
prijateľné	acceptable
csv	csv
milovaný	loved
milovaný	beloved
cnt	cnt
mondo	mondo
postrehy	observations
postrehy	insights
comédie	comédie
anka	anka
ethnologue	ethnologue
zapnúť	toggle
zapnúť	enable
angelika	angelika
angelika	angelica
hodgson	hodgson
nds	nds
camerinová	camerin
ostriežotvaré	perciformes
conti	conti
gangy	gangs
gangy	ganges
fiorentina	fiorentina
winton	winton
zakynthos	zakynthos
urville	urville
jalisco	jalisco
potito	potito
aegon	aegon
zredukovať	reduce
žalm	psalm
primátov	primate
uchopenie	gripping
brunström	brunström
kállay	kállay
reverend	reverend
auflage	auflage
klietky	cage
klietky	cages
mušketieri	musketeers
kórejských	korean
najhoršia	worst
etna	etna
posteľ	bed
multifunkčná	multifunction
potkanov	rats
patologické	pathological
rodin	rodin
guccione	guccione
papriky	peppers
indikovaná	indicated
wielki	wielki
fade	fade
darca	donor
dôveryhodnosť	credibility
dôveryhodnosť	trustworthiness
città	città
lovili	hunted
ďakovať	thanking
kalkate	calcutta
saulnier	saulnier
nespravodlivosť	injustice
seychely	seychelles
fernandez	fernandez
klany	clans
prasa	pig
konzulov	consuls
systema	systema
tarantula	tarantula
obdivovateľov	admirers
dýchať	breathe
dýchať	breathing
jönköping	jönköping
riu	rio
tlmočník	interpreter
plovdiv	plovdiv
cyklické	cyclical
cyklické	cyclic
tokarev	tokarev
anaxagoras	anaxagoras
viazanie	bindings
viazanie	binding
darček	present
darček	gift
regulované	regulated
cynthia	cynthia
prípustná	admissible
prípustná	permissible
prípustná	allowable
prípustná	tolerable
bláznov	crazies
bláznov	lunatics
suppl	suppl
flip	flip
chrétien	chrétien
briantiová	brianti
telocvične	gym
lte	lte
doplnková	complementary
doplnková	supplementary
doplnková	supplemental
pasok	pasok
bursa	bursa
pontiac	pontiac
zaobstarať	procure
čokolády	chocolates
čokolády	chocolate
posudzovania	assessments
predaje	sales
lekárovi	physician
dávke	dose
żywiec	żywiec
poslané	sent
umožnenie	enabling
amundsen	amundsen
saša	sasha
saša	sacha
nedôveru	distrust
nedôveru	mistrust
príslovia	proverbs
dellacquová	dellacqua
feminizmus	feminism
vediet	know
hostiteľov	hosts
eurá	euros
eurá	euro
zaplavené	flooded
zápalové	inflammatory
bakker	bakker
keaton	keaton
predpovedí	predictions
vibrio	vibrio
vybraté	chosen
vybraté	selected
váhania	hesitation
olivy	olives
ayala	ayala
terentius	terentius
sono	sono
neúplný	incomplete
kourou	kourou
fulton	fulton
marietta	marietta
chodbe	hallway
rai	rai
invalidný	disability
invalidný	invalidity
cory	cory
predátorov	predators
poslovia	messengers
kronikári	chroniclers
gynekológ	gynecologist
madsen	madsen
regulovaný	regulated
predčasného	premature
siegel	siegel
xmpp	xmpp
zorn	zorn
fúzy	whiskers
fúzy	moustache
fúzy	mustache
ewald	ewald
operatívne	operationally
operatívne	operative
operatívne	operational
pokušenie	tempted
pokušenie	temptations
pokušenie	temptation
gloucestershire	gloucestershire
pešiaci	pawns
dardanely	dardanelles
comitatus	comitatus
stanislaw	stanislaw
psychiku	psyche
chladiče	coolers
bahr	bahr
brindisi	brindisi
apollónios	apollonius
daruje	donates
lukašenko	lukashenko
korupciu	corruption
sylvatica	sylvatica
iniciátorov	initiators
kozmetiky	cosmetics
valdivia	valdivia
viseu	viseu
firebird	firebird
csa	csa
kvazar	quasar
iguaçu	iguaçu
zdokonalenie	perfecting
preis	preis
aeroflot	aeroflot
pastel	pastel
dolce	dolce
kengura	kangaroo
životopisec	biographer
bogside	bogside
mnemosyne	mnemosyne
schrader	schrader
assise	assise
intrigy	intrigue
juliet	juliet
nacionalistické	nationalist
nacionalistické	nationalistic
ricka	rick
odmietnutá	rejected
odmietnutá	declined
odmietnutá	refused
licenčné	licensing
licenčné	license
popráv	executions
kor	kor
cim	cim
motorsport	motorsport
dannyho	danny
embargo	embargo
reimer	reimer
parazit	parasite
zlomený	broken
zlomený	fractured
dillon	dillon
cass	cass
denveri	denver
tety	aunts
historiae	historiae
flake	flake
platiny	platinum
omer	omer
obecenstvo	audience
fringe	fringe
investoval	invested
lescaut	lescaut
kohen	kohen
obklady	trim
lis	lis
giuliano	giuliano
firemné	company
firemné	corporate
logistika	logistics
bercy	bercy
ovplyvnenie	influence
ovplyvnenie	influencing
ovplyvnenie	compulsion
neutrality	neutrality
ujmy	injury
gwh	gwh
bosc	bosc
jewitt	jewitt
kalifát	caliphate
protagonista	protagonist
dovidenia	bye
dovidenia	goodbye
managua	managua
hrdosť	pride
reaktory	reactors
devilder	devilder
nevedomky	unconsciously
nevedomky	unwittingly
úmyselné	intentionally
úmyselné	intentional
úmyselné	deliberate
utopický	utopian
beaumarchais	beaumarchais
výskumníkov	researchers
húževnatosť	tenacity
chetiti	hittites
