και	और
ατομικό	व्यक्ति
ατομικό	व्यक्तिगत
βουλγαρική	बुल्गारियाई
νομοθεσία	विधान
αραβική	अरब
αραβική	अरबी
δωρεάν	निशुल्क
δωρεάν	मुफ्त
δωρεάν	मुक्त
δωρεάν	फ्री
δωρεάν	आजाद
δωρεάν	फ़्री
βελιγραδίου	बेलग्रेड
εξετάσεις	जाँच
εξετάσεις	परीक्षण
εξετάσεις	परीक्षा
εξετάσεις	एग्जाम
εξετάσεις	exam
εξετάσεις	परीक्षा
εξετάσεις	exams
εξετάσεις	परीक्षाएं
συνδυασμός	संयोजन
τζαζ	जैज़
λάθη	गलतियां
λάθη	ग़लतियों
λάθη	गलतियाँ
λάθη	त्रुटि
λάθη	गलतियाँ
λάθη	त्रुटियां
λάθη	त्रुटियाँ
σόλο	solo
σόλο	सोलो
αντάρτες	विद्रोहियों
διατριβή	dissertation
διατριβή	लेख
προσωπικότητα	व्यक्तित्व
βελιγράδι	बेलग्रेड
οπαδούς	अनुयायी
οπαδούς	अनुसरणकर्ता
ιερέας	पुजारी
επισκοπή	diocese
ξενοδοχείο	होटल
διάσπαση	विभाजित
στάλιν	स्टालिन
στόχους	लक्ष्यों
στόχους	लक्ष्य
επαγγελματικό	पेशेवर
μαύρα	काले
μαύρα	काला
μαύρα	ब्लैक
κίνδυνος	जोखिम
κίνδυνος	ख़तरा
κίνδυνος	रिस्क
κίνδυνος	जोखिम
κίνδυνος	खतरा
κίνδυνος	ख़तरा
κίνδυνος	खतरे
σχεδιασμού	नियोजन
φυσικοί	physicists
κατανάλωση	उपभोग
κατανάλωση	खपत
φλωρεντία	फ्लोरेंस
μονακό	मोनाको
υψηλότερο	सर्वोच्च
υψηλότερο	उच्चतम
υψηλότερο	उच्चतर
μωάμεθ	मुहम्मद
διάγνωση	निदान
μεταφορές	हस्तांतरण
μεταφορές	परिवहन
μεταφορές	ट्रांसपोर्ट
μεταφορές	यातायात
μεταφορές	हस्तांतरण
εταιρίες	कंपनियों
εταιρίες	कंपनियाँ
φάρμακα	दवा
φάρμακα	औषधि
φάρμακα	दवाई
φάρμακα	आयुर्विज्ञान
φάρμακα	दवाइयाँ
δυναμική	डायनामिक्स
δυναμική	गतिशील
δυναμική	डायनेमिक
κατάλληλο	उपयुक्त
κατάλληλο	उचित
κατάλληλο	उपयुक्त
ακτίνα	बीम
ακτίνα	त्रिज्या
ακτίνα	दायरा
συνεργάτες	शरीक
συνεργάτες	साझेदार
συνεργάτες	शरीक
συνεργάτες	सहकर्मियों
συνεργάτες	सहकर्मी
εναλλακτική	वैकल्पिक
εναλλακτική	वैकल्पिक
εξίσου	बराबर
ίαν	lan
ίαν	इयान
μύθος	लीजेंड
μύθος	किंवदंती
μύθος	लेजेंड
μύθος	मिथक
έξοδο	निकास
πιστεύει	मानता
στερεά	ठोस
ισορροπία	बैलेंस
ισορροπία	संतुलन
ισορροπία	संतुलन
ισπανός	स्पैनिश
ισπανός	स्पेनिश
ισπανός	स्पेनी
τυπική	ठेठ
ρυθμός	दर
ρυθμός	रेट
ρυθμός	लय
συνασπισμού	गठबन्धन
θεατές	व्यूअर
θεατές	दर्शक
σφαγή	नरसंहार
σφαγή	वध
σουλτάνος	सुल्तान
σουλτάνος	सुलतान
ελαφρά	हलके
ελαφρά	अल्प
ελαφρά	निर्बल
ελαφρά	हल्का
ελαφρά	क्षीण
ελαφρά	तुच्छ
ελαφρά	पतला
ελαφρά	थोड़े
ελαφρά	थोड़ा
σεν	सेन
βιρτζίνια	वर्जीनिया
βιρτζίνια	वर्जिनिया
μέταλλα	धातु
μέταλλα	मेटल
μέταλλα	धातु
μέταλλα	धातुओं
αρχαίους	अगलों
σκηνοθέτες	निर्देशकों
υποκατάσταση	प्रतिस्थापन
χορός	नाच
χορός	डांस
χορός	नृत्य
χορός	नाचना
κολέγιο	कॉलेज
κύμα	तरंग
κύμα	लहर
κύμα	वेव
κέρματα	सिक्के
βία	हिंसा
μαδρίτη	madrid
μαδρίτη	मैड्रिड
πρωταγωνίστησε	स्ट्रक्चर
κάρλος	कार्लोस
πύλες	द्वारों
πύλες	गेट्स
κορίτσι	लडकी
κορίτσι	लड़की
εγγονός	पोता
πρόσφατη	हालिया
πρόσφατη	हाल
ρίο	रियो
ρίο	रिओ
βυζάντιο	byzantium
θηλυκά	महिलाएँ
θηλυκά	महिलाएं
θηλυκά	बेटियाँ
θηλυκά	महिलाओं
αρσενικό	आर्सेनिक
αρσενικό	पुरुष
αρσενικό	नर
αρσενικό	पुरूष
επαγγελματίες	पेशेवरों
επαγγελματίες	पेशेवर
ψηφιακή	डिजीटल
ψηφιακή	डिजिटल
ηλεκτρονική	इलेक्ट्रॉनिक्स
ηλεκτρονική	इलेक्ट्रानिक
ηλεκτρονική	इलेक्ट्रॉनिक
τεράστιο	विशाल
τεράστιο	प्रचुर
τεράστιο	अत्यंत
τεράστιο	विशाल
κομμουνιστικό	कम्युनिस्ट
χάνει	खोने
επεκτάθηκε	विस्तारित
ήλιος	सूरज
ήλιος	रवि
ήλιος	सन
ήλιος	सूर्य
άσπρο	सफेद
άσπρο	सफ़ेद
άσπρο	श्वेत
θεολογία	धर्मशास्त्र
εκδοχές	संस्करण
πρόεδροι	राष्ट्रपतियों
ερώτημα	क्वेरी
ερώτημα	प्रश्न
ερώτημα	क्वैरी
ερώτημα	प्रश्न
ερώτημα	सवाल
σύνταξη	पेंशन
σύνταξη	सिंटेक्स
τεχνικά	तकनीकी
ιδιοκτήτης	स्वामी
ιδιοκτήτης	मालिक
γαλαξίες	आकाशगंगाएँ
θεατρική	नाट्य
κτήρια	भवनों
κτήρια	भवन
κτήρια	इमारतें
ωραία	नाइस
ωραία	nice
τάσεις	रुझान
τάσεις	प्रवृत्ति
τάσεις	चर्चित
τάσεις	ट्रेंड
τάσεις	रुझान
σελήνη	चन्द्रमा
σελήνη	चाँद
σελήνη	चन्द्र
σελήνη	चांद
σελήνη	चंद्रमा
εύκολο	आसान
δούναβη	डेन्यूब
απεικονίζεται	चित्रित
ολυμπιακοί	ओलंपिक्स
ολυμπιακοί	ओलंपिक
απάντησε	उत्तर
απάντησε	जवाब
θηλαστικά	स्तनधारियों
μεσαιωνική	मध्यकालीन
ισοπαλία	टाई
ισοπαλία	खींचें
ισοπαλία	चित्रण
κεφαλή	दिमाग़
κεφαλή	सिर
κεφαλή	वारहेड
επαναστάτες	क्रांतिकारियों
επαναστάτες	विद्रोहियों
άθροισμα	योग
λειτουργούσε	संचालित
παρακολούθησε	देखा
παρακολούθησε	देखी
φυλακές	जेल
φυλακές	थाना
φυλακές	जेलों
σαλβαδόρ	साल्वाडोर
ηλεκτρονικό	इलेक्ट्रानिक
ηλεκτρονικό	इलेक्ट्रॉनिक
κάλεσε	काल
κάλεσε	कॉल
αερίου	गैस
σύνδρομο	सिंड्रोम
ζεύγος	जोड़ी
