در	門
ماکس	最多
ماکس	max
ماکس	最大
رویال	皇家
رویال	皇室
تله	圈套
تله	陷阱
تله	陷阱
معتدل	溫帶
یون	離子
یون	尹
یون	允
یون	妍
ترافیک	交通
کنی	kenny
قمر	月球
قمر	月亮
قمر	月
عناوین	頭銜
عناوین	職銜
عناوین	標題
سازماندهی	組織
سازماندهی	組織
تقدیم	優惠
سرو	服務
سرو	發球
کاتالوگ	編目
تعبیر	口譯
تعبیر	詮釋
ایرلندی	愛爾蘭
گزینه	選項
برخط	上線
برخط	網上
برخط	online
جنیفر	jennifer
ران	大腿
سرا	sara
راحت	容易
راحت	輕鬆
راحت	簡單
راحت	舒服
راحت	舒適
گستره	山脈
گستره	範圍
گستره	射程
بارش	降水
بارش	降水量
میامی	邁阿密
بلو	blue
بلو	藍
بلو	藍色
بلو	blu
تند	快速
افزود	增加
هیوستون	休士頓
ساختاری	結構
شکر	食糖
شکر	糖業
شکر	糖
مذاکره	談判
مذاکره	談判
مذاکره	談判
اشرف	ashraf
روده	結腸
روده	冒號
روده	腸
روده	腸
روده	腸子
روده	大腸
روده	腸
روده	腸子
باکتری	細菌
انبوه	大宗
انبوه	批量
انبوه	散裝
ویرایشگر	編輯
فیزیولوژی	生理
شکم	胃
شکم	肚子
شکم	肚子
شکم	肚皮
شکم	腹
شکم	腹部
مغولستان	蒙古
نسبیت	相對論
دهمین	第十
دنی	danny
رخداد	事件
رخداد	活動
توقیف	逮捕
توقیف	被捕
توقیف	拘捕
دالاس	達拉斯
آئین	ain
روشنایی	光線
روشنایی	光
روشنایی	燈光
روشنایی	輕
روشنایی	光明
روشنایی	照明
روشنایی	亮度
روشنایی	亮度
لیلی	百合
لیلی	lily
قند	食糖
قند	糖業
قند	糖
استوارت	司徒
وام	借款
وام	貸款
وام	借貸
تعامل	互動
تعامل	參與
تعامل	訂婚
تعامل	互動
تعامل	相互作用
پسوند	延伸
پسوند	擴展
پسوند	延長
پسوند	延期
آتشفشان	火山
آناتولی	anatoly
گناه	有罪
گناه	罪惡感
گناه	內疚
گناه	愧疚
گناه	罪孽
گناه	罪過
گناه	罪
گناه	辛
گناه	罪惡
دهکده	村
دهکده	鄉村
دهکده	村莊
دهکده	村落
دهکده	村子
بیگانه	異形
بیگانه	外星人
آتشفشانی	火山
عروسی	婚禮
عروسی	婚禮
برابری	平等
طبقات	地板
کری	carrie
اتوبوس	公車
اتوبوس	巴士
باتری	電池
باتری	電量
باتری	電池
قائل	斷言
فلات	高原
سوزان	susan
اصیل	高尚
اصیل	貴族
اصیل	高貴
اصیل	崇高
اصیل	原文
اصیل	原件
اصیل	原創
اصیل	原始
اصیل	原
مؤلف	作曲家
مؤلف	作者
نقدی	現金
سانتوس	santos
جلسات	會議
جوش	煮沸
جوش	沸騰
جوش	煮沸
جوش	煮
جوش	疹
جوش	皮疹
مزایای	優點
مزایای	長處
مزایای	優勢
علل	起因
حامد	hamed
کوره	爐
کوره	爐子
کوره	火爐
کوره	熔爐
رضایت	滿意
رضایت	抵償
رضایت	內容
رضایت	滿意
اوباما	obama
گرانش	地心引力
گرانش	引力
گرانش	重力
آیرس	iris
نشانگر	標記
چراغ	燈
چراغ	燈光
چراغ	燈
چراغ	電燈
دومی	第二
دومی	秒
بسیج	動員
بسیج	調動
بسیج	動員
بسیج	調動
بسیج	動員
چربی	肥
چربی	脂肪
چربی	胖
خلیل	halil
خلیل	khalil
ارتقاء	升級
ارتقاء	提升
ارتقاء	升級
ارتقاء	提升
ارتقاء	促進
ارتقاء	推廣
ارتقاء	促銷
ارتقاء	晉升
ارتقاء	推廣
سندرم	症候群
پال	保羅
پال	paul
برهان	論證
برهان	論據
برهان	爭論
برهان	論點
برهان	證據
برهان	證明
رفتاری	行為
رفتاری	行為
سیمون	simon
سیمون	西蒙
سیمون	西門
کاپ	帽
کاپ	cap
کاپ	上限
کاپ	盃
کاپ	杯
کاپ	杯子
نکات	提示
نکات	小費
جملات	句子
جملات	刑期
جملات	判刑
مسافران	旅客
مسافران	乘客
مسافران	旅客
میلر	米勒
میلر	miller
اقبال	iqbal
کارکرد	功能
کارکرد	職能
کارکرد	函數
حریف	敵手
حریف	對手
مردگان	死
تروریستی	恐怖主義
کبد	肝臟
کبد	肝
متناسب	負擔得起
متناسب	比例
متناسب	適合
شخصیتی	人格
شخصیتی	性格
شخصیتی	個性
بمباران	炮擊
بمباران	轟炸
بمباران	轟炸
ژانر	類型
ژانر	流派
مشکوک	可疑
آلت	陰莖
سرقت	竊案
سرقت	盜竊
سرقت	失竊
سرقت	盜竊
سرقت	偷竊
سرقت	打劫
سرقت	劫
سرقت	搶劫
آفرینش	創作
آفرینش	創建
آفرینش	創造
آفرینش	建立
مرمت	修復
مرمت	恢復
مرمت	復原
وزیری	大臣
وزیری	部長
تویوتا	豐田
پوستی	肌膚
آجر	磚頭
آجر	磚
آجر	磚塊
آجر	磚頭
آجر	brick
آجر	磚
آجر	磚塊
فانتزی	幻想
رأس	頂點
امضاء	簽名
امضاء	簽字
امضاء	簽
ناوگان	艦隊
ناوگان	船隊
ناوگان	車隊
جبران	歸還
نوبت	轉
پیچیدگی	複雜
پیچیدگی	複雜性
پیچیدگی	併發症
تونل	地道
تونل	隧道
افزون	剩餘
افزون	盈餘
افزون	順差
افزون	過剩
کلسیم	鈣
مهار	控制權
مهار	控制
مهار	遏制
مهار	ctrl
نحو	句法
نحو	語法
لژیون	軍團
وحشت	恐怖
شادی	快樂
شادی	喜悅
شادی	歡樂
شادی	joy
شادی	幸福
چهارده	fourteen
چهارده	十四
اعتباری	信用
اعتباری	信貸
ناپلئون	拿破崙
عسل	蜂蜜
قید	約束
قید	制約
کیلو	千克
کیلو	公斤
رفاه	繁榮
رفاه	福利
پناهگاه	避難所
پناهگاه	收容所
پناهگاه	避難所
صفت	形容詞
صفت	屬性
جنین	胚胎
جنین	janine
جنین	胎兒
دنیل	丹尼爾
دنیل	daniel
نازک	薄
نازک	瘦
بیابان	沙漠
بیابان	荒漠
فرانس	法國
حفاری	鑽井
حفاری	鑽孔
حفاری	鑽
حفاری	鑽探
حفاری	演習
حفاری	演練
حفاری	鑽
حفاری	鑽孔
حفاری	挖掘
حفاری	挖
کناری	橫向
کناری	側
ارزشمند	寶貴
هدیه	禮物
هدیه	送禮
هدیه	禮品
هدیه	現任
هدیه	禮物
هدیه	禮品
هدیه	天賦
اندروید	android
تاکستان	葡萄園
ذره	bit
ذره	顆粒
ذره	粒子
ذره	微粒
شوالیه	騎士
کانن	大炮
کانن	砲
کانن	大砲
کانن	炮
قصه	動態
قصه	故事
مختصر	簡短
مخاطب	觀眾
حکایت	寓言
قورباغه	蛙
قورباغه	青蛙
اجسام	物體
اجسام	天體
اجسام	物件
ساوت	南
ساوت	南方
ساوت	南部
صاف	光滑
صاف	順利
صاف	平滑
صاف	平穩
مرطوب	濕潤
مرطوب	潮濕
مرطوب	濕
پردازنده	處理器
ادرار	尿液
ادرار	尿
ادرار	小便
ادرار	尿
فقر	貧窮
فقر	貧困
بیروت	貝魯特
ابهام	含糊
دری	門
دری	大門
دری	dre
مهمان	訪客
مهمان	賓客
مهمان	來賓
مهمان	客人
فارست	森林
خالد	khaled
خالد	khalid
استعفا	退出
استعفا	辭職
استعفا	辭職
شراب	酒
شراب	葡萄酒
دراماتیک	戲劇性
گفتگوی	對話
کاروان	船隊
کاروان	車隊
نفوس	靈魂
تکه	片段
شهاب	shahab
شهاب	隕石
شهاب	流星
شهاب	流星雨
امپراطوری	帝國
امپراطوری	帝王
شهروند	市民
شهروند	公民
تثبیت	穩定
پاناما	巴拿馬
حیاتی	危急
حیاتی	批判
حیاتی	臨界
جری	jerry
کرتاسه	白堊紀
سلمان	salman
آنی	annie
صادقی	誠實
چالش	挑戰
چالش	挑戰
چالش	挑戰
جاوا	爪哇
جاوا	java
تازگی	最近
تازگی	近日
تازگی	近期
فان	貨車
فان	梵
فان	範
شو	獲取
شو	獲得
شو	得到
الیاف	纖維
الیاف	纖維
عضوی	會員
عضوی	成員
دائم	常數
دائم	永久
مکرر	詢問
مکرر	查詢
مکرر	頻繁
مکرر	經常
عاج	象牙
عاج	tusk
مرورگر	瀏覽器
گرمای	熱
گرمای	熱火
گرمای	加熱
گرمای	熱力
گرمای	熱量
لوئی	louis
لوئی	路易
لوئی	路易斯
پرتغالی	葡萄牙語
پرتغالی	葡萄牙
کروز	cruz
کروز	巡航
کروز	郵輪
سرب	鉛
سرب	領先
سرب	帶頭
تعمیر	修復
تعمیر	維修
تعمیر	修理
تعمیر	修繕
گنجایش	容量
گنجایش	能力
کویر	沙漠
کویر	荒漠
پیست	道具
دهلی	德里
تحسین	欽佩
تحسین	仰慕
رپ	饒舌
رپ	說唱
رپ	饒舌
رپ	說唱
اردوگاه	露營
اردوگاه	難民營
اردوگاه	營
اردوگاه	營地
اردوگاه	營地
امان	安全
امان	平安
امان	阿曼
امان	阿曼
امان	安曼
دوشنبه	週一
دوشنبه	星期一
متوالی	連續
متوالی	串列
گالری	畫廊
معنایی	語義
مسلم	穆斯林
داماد	新郎
داماد	新郎
معده	胃
معده	肚子
زنجیره	鏈
زنجیره	連鎖
زنجیره	鏈條
روحی	精神
اخیراً	最近
اخیراً	近日
اخیراً	近期
خوشنویسی	書法
تالیف	編纂
تالیف	編譯
تالیف	匯編
جنایت	犯罪
تشدید	共振
موثر	有效
هلال	hilal
تلسکوپ	望遠鏡
گران	昂貴
گران	貴
فرمانروایان	統治者
هیپ	hip
هیپ	臀
هیپ	臀部
هیپ	髖
غرق	溺水
غرق	淹死
غرق	溺
غرق	淹溺
غرق	淹死
غرق	淹沒
التهاب	發炎
التهاب	炎症
جنسیت	性別
جنسیت	性別
جنسیت	性愛
جنسیت	性行為
جنسیت	性
کارمند	僱員
کارمند	員工
کارمند	職工
کارمند	辦事員
کارمند	書記
کارمند	職員
کارمند	僱員
کارمند	員工
کاشی	瓷磚
جون	瓊
جون	joan
طناب	繩
طناب	繩子
طناب	繩索
شانس	機會
شانس	運氣
زغال	炭
زغال	木炭
زغال	煤礦
زغال	煤炭
زغال	煤
فرانکلین	franklin
لوک	luke
لوک	路加
نثر	散文
کارگری	勞動者
کارگری	勞動
کارگری	勞工
کارگری	勞動力
کارگری	勞動者
کارگری	工人
کارگری	勞動
کارگری	勞力
کارگری	勞動力
کارگری	勞工
همشهری	市民
همشهری	公民
سومالی	索馬利亞
سومالی	索馬利亞
اسحاق	isaac
کریسمس	聖誕
کریسمس	聖誕節
دوستانه	友軍
دوستانه	友好
دوستانه	友善
نصف	一半
نصف	半
نصف	半數
زین	zin
زین	zain
زین	馬鞍
زین	鞍
استعداد	人才
استعداد	才幹
استعداد	人才
استعداد	才華
استعداد	天才
استعداد	天賦
استعداد	才華
شکارچی	獵人
مولکول	分子
مولکول	分子
ساکنین	居民
موضع	職位
موضع	位置
موضع	立場
اسیدهای	酸
آبشارهای	瀑布
بامداد	早晨
بامداد	早上
بامداد	上午
ونکوور	溫哥華
دایناسورهای	猛禽
تشریح	解剖
تشریح	解剖學
سحابی	星雲
رانش	漂移
رانش	臀
رانش	臀部
هندو	印度教
نشسته	週六
نشسته	sat
ایستاده	站立
ایستاده	常備
ایستاده	常設
نبردهای	戰役
نادیده	忽略
نادیده	忽視
نادیده	無視
نوا	noah
نوا	諾亞
نوا	新星
نوا	nova
همکار	同事
همکار	伴侶
همکار	夥伴
همکار	合伙人
همکار	搭檔
یونیکس	unix
سمفونی	交響曲
سمفونی	交響樂
سمفونی	交響樂團
پرش	snap
پرش	折斷
پرش	跳過
پرش	跳
پرش	跳躍
آکادمیک	學術
پکن	北京市
پکن	北京
پکن	北京
کادر	幹部
کادر	kader
زرشک	假的
زرشک	虛假
زرشک	假冒
زرشک	假
سیال	液體
سیال	液
سیال	流體
نظرسنجی	投票
نظرسنجی	調查
نظرسنجی	問卷調查
ثبات	穩定
ثبات	穩定性
ثبات	註冊
ثبات	登記
نظریات	理論
کول	cole
کول	科爾
کول	kol
آدامز	亞當斯
آدامز	adams
لانگ	肺
لانگ	龍
لانگ	久
لانگ	長
اژدها	龍
اژدها	神龍
مکس	最多
مکس	max
مکس	最大
کریستال	水晶
کریستال	crystal
کریستال	晶體
کریستال	cristal
یاران	居民
یاران	研究員
اله	alle
رنسانس	復興
رنسانس	文藝復興
پتاسیم	鉀
متقابل	相互
متقابل	互
محرک	刺激
محرک	挑釁
محرک	興奮劑
جبر	代數
پودر	粉
پودر	粉末
پودر	火藥
بحرانی	危急
بحرانی	批判
بحرانی	臨界
بحرانی	危機
ایدز	愛滋病
ایدز	aids
ایدز	hiv
سنا	元老院
سنا	參議院
سنا	sena
پراگ	布拉格
خوراک	糧食
خوراک	食品
خوراک	食物
خوراک	小菜
خوراک	菜
سوسیال	社會
سوسیال	社交
نگران	擔憂
نگران	擔心
جامائیکا	牙買加
گمشده	缺少
گمشده	失蹤
گمشده	遺失
بانو	夫人
بانو	miss
بانو	小姐
والت	walt
چهارشنبه	週三
چهارشنبه	星期三
اندی	安迪
اندی	andy
سنجاب	松鼠
نمایان	可見
رامین	ramin
کنستانتین	君士坦丁
برداشتن	挑
برداشتن	挑選
برداشتن	選
لوگو	標誌
لوگو	標識
کشیش	祭司
آرایش	化妝
آرایش	化妝品
تای	泰
هریک	每個
تعطیلات	假期
تعطیلات	渡假
تعطیلات	度假
تعطیلات	假期
تعطیلات	假日
تعطیلات	節假日
تعطیلات	節日
مخفف	縮寫
لیبرال	自由主義
سلامتی	歡呼聲
سلامتی	健康
تصویربرداری	成像
تصویربرداری	影像
انتقادی	危急
انتقادی	批判
انتقادی	臨界
مالت	馬耳他
مالت	麥芽
مالت	馬耳他
فیلادلفیا	費城
خیانت	背叛
خیانت	叛國
خیانت	叛國罪
کر	聾人
کر	耳聾
کر	聾
لبه	邊緣
لبه	邊界
لبه	邊框
لبه	邊境
نامشخص	模糊
کوسه	鯊
کوسه	鯊魚
اقلیت	少數人
اقلیت	少數民族
تلخ	苦苦
تلخ	苦
رنو	雷諾
سیل	洪水
سیل	水災
سیل	sil
بان	禁止
تأسیسات	設施
آزمایشگاهی	實驗室
آزمایشگاهی	化驗室
استکهلم	斯德哥爾摩
پله	樓梯
پله	階梯
فریاد	喊
فریاد	呼喊
جلوه	特效
جلوه	效果
جلوه	效應
سکس	性別
سکس	性愛
سکس	性行為
سکس	性
نوزاد	新生兒
نوزاد	嬰兒
ولف	狼
شفافیت	透明
شفافیت	透明度
انار	石榴
گابریل	gabriel
گابریل	gabrielle
کلر	claire
امری	emery
مذاهب	宗教
شکوه	榮耀
شکوه	光榮
رسوم	禮儀
رسوم	禮節
رسوم	傳統
بز	山羊
بز	羊
بز	山羊
عایق	絕緣
عایق	隔熱
مشاوره	輔導
مشاوره	咨詢
مشاوره	咨詢
مشاوره	協商
مشاوره	諮詢
مشاوره	咨詢
مشاوره	諮詢
منحنی	曲線
اولویت	優先權
اولویت	優先
کفش	皮鞋
کفش	鞋
کفش	鞋子
کفش	鞋
کفش	鞋子
استنلی	stanley
بیشینه	最多
بیشینه	max
بیشینه	最大
بیشینه	最大值
بیشینه	最大限度
قارچ	真菌
قارچ	香菇
قارچ	蘑菇
قارچ	香菇
قارچ	蘑菇
متفقین	盟軍
متفقین	盟國
متفقین	盟友
متفقین	盟軍
متفقین	盟國
متفقین	同盟
لینکلن	林肯
ضخامت	厚度
پشته	堆疊
پشته	棧
زخم	疤痕
زخم	傷疤
زخم	疤
زخم	刀疤
زخم	損傷
زخم	傷口
کیپ	角
برت	brett
بمبئی	孟買
بمبئی	孟買
جف	jeff
خم	彎曲
خم	彎曲
خم	彎彎
خم	彎
سلیم	salem
سلیم	selim
سلیم	鴴
سلیم	salim
اسارت	綁縛
اسارت	束縛
اسارت	奴役
صومعه	修道院
صومعه	寺院
اقتباس	適應
اقتباس	適應性
پالایشگاه	煉油廠
جیسون	jason
کمیاب	稀有
کمیاب	難得
کمیاب	罕見
بلور	水晶
بلور	crystal
بلور	晶體
نهنگ	鯨魚
نهنگ	鯨
روزها	日子
روزها	天數
ضرورت	必要性
بلوغ	成熟
بلوغ	到期
بلوغ	成年
بلوغ	成熟
بلوغ	青春期
انگیزه	動機
انگیزه	動機
انگیزه	動因
انگیزه	動力
یورش	攻擊
یورش	毆打
یورش	突擊
یورش	侵
بارسلون	巴塞隆納
بارسلون	barcelona
کانتون	縣
کان	kan
بگویید	說
هندبال	手球
مختار	mokhtar
مختار	mukhtar
آرسنال	武庫
آرسنال	arsenal
سخنگوی	發言人
سخنگوی	發言人
سخنگوی	揚聲器
سخنگوی	議長
یادآوری	提醒
یادآوری	提醒
ژنو	日內瓦
یوتیوب	youtube
دزدان	小偷
دزدان	賊
دزدان	盜賊
دزدان	竊賊
دزدان	強盜
دزدان	山賊
