και	at
ακόλουθες	sinusubaybayan
ακόλουθες	sumusunod
ακόλουθες	sinusundan
τετράγωνο	parisukat
τετράγωνο	harangin
τετράγωνο	harang
τετράγωνο	block
αέρια	gas
έκτη	ikaanim
πάολο	paulo
πάολο	paolo
μεταρρύθμιση	reporma
καθημερινά	daily
αίγυπτος	ehipto
αισθητική	aesthetics
αισθητική	aesthetic
ποιητική	patula
ποιητική	mala
αναμένεται	inaasahang
αναμένεται	inaasahan
αναμένεται	inasahan
όνειρο	dream
όνειρο	pinapangarap
όνειρο	panaginip
όνειρο	pangarap
στόμα	bunganga
στόμα	bibig
χονγκ	hong
νατρίου	sodium
κατοικίες	residences
δικαιοσύνη	katarungan
δικαιοσύνη	hustisya
στιγμές	moments
στιγμές	sandali
τερματοφύλακας	goalkeeper
περιστροφή	iikot
περιστροφή	ikutan
περιστροφή	rotation
περιστροφή	ikot
περιστροφή	spin
μμε	media
μμε	midya
μμε	erp
αρχιτέκτονες	arkitekto
γραμματέα	sekretarya
γραμματέα	kalihim
πυρήνας	ubod
πυρήνας	core
πυρήνας	nucleus
πυρήνας	kernel
επανάληψη	ulitin
υιοθετήθηκε	pinagtibay
περιπέτειες	adventures
σαρλ	charles
αναπαραγωγή	breeding
αναπαραγωγή	aanak
αναπαραγωγή	pagpaparami
ενιαία	unified
ενιαία	single
ενιαία	solong
εξυπηρετεί	naglilingkod
μπολόνια	bologna
επίκεντρο	epicenter
λογοτεχνικό	pampanitikan
ταλέντο	talent
ταλέντο	talento
ταλέντο	talentadong
μπάντα	banda
σεισμό	lumindol
σεισμό	lindol
σεισμό	paglindol
τουρισμού	tourism
τουρισμού	turismo
δακτύλιο	ring
δακτύλιο	singsing
δακτύλιο	tawagan
ποσοστά	percentages
ποσοστά	rate
ποσοστά	rates
σήματα	badge
πέτρο	pedro
πέτρο	peter
πέτρο	petro
αποδειχθεί	napatunayan
διαγραφεί	tinanggal
διαγραφεί	natanggal
διαγραφεί	delete
ραδιόφωνο	radio
ραδιόφωνο	radyo
γλύπτης	iskultor
ατομική	indibiduwal
ατομική	atomic
άρθουρ	arthur
συστατικό	constituent
συστατικό	sahog
κουζίνα	ulam
κουζίνα	pagkain
κουζίνα	lutong
κουζίνα	kusina
στρώμα	patong
αυξάνει	tataas
στήριξη	suportahan
στήριξη	support
στήριξη	sumusuporta
στήριξη	suporta
στήριξη	sumuporta
στήριξη	sinusuportahan
σκληρή	malupit
σκληρή	hard
σκληρή	mahirap
σκληρή	matigas
νομικός	legal
λουκά	lucas
στρώματα	layers
κωδικό	password
μαλλιά	hair
μαλλιά	buhok
χριστιανός	christian
χριστιανός	kristiyano
ναπολέων	napoleon
ειδικός	espesyalista
ειδικός	dalubhasa
ειδικός	expert
ειδικός	eksperto
ομοίως	ditto
παιδικά	pagkabata
άργος	argos
αναγνωρίζεται	nakakilala
αναγνωρίζεται	kinikilalang
αναγνωρίζεται	nakilalang
αναγνωρίζεται	kinikilala
αναγνωρίζεται	nakilala
προϋπόθεση	precondition
βούλγαροι	bulgaro
δημοσιογράφοι	mamamahayag
θωμάς	thomas
ζητώντας	nagtatanong
συνδέσεις	links
εκτελέστηκε	naisakatuparan
πιερ	pierre
εργαστήρια	laboratories
έντονες	matinding
παλαιστής	wrestler
μετανάστες	imigrante
δοκιμές	trials
δοκιμές	pagsusulit
δοκιμές	pagsubok
δοκιμές	testing
δοκιμές	sinusubukan
μυαλό	brain
μυαλό	utak
μυαλό	isip
μυαλό	utak
μπεν	ben
αποφυγή	iwas
αποφυγή	umiiwas
αποφυγή	iwasan
αποφυγή	iwasan
εγκατασταθεί	installed
εγκατασταθεί	install
εγκατασταθεί	nakaluklok
νάξου	naxos
φυγή	flight
φυγή	lipad
ψήφοι	votes
ψήφοι	boto
αρνητική	negatibong
αρνητική	negatibo
αρνητική	negative
χορωδία	koro
χορωδία	chorus
ερώτηση	katanungan
ερώτηση	tanong
αγόρασε	bilhin
αγόρασε	bibilhin
αγόρασε	bumili
αγόρασε	nakabili
αγόρασε	binili
μπράουν	brown
μπράουν	kayumanggi
μπράουν	braun
τραυματίστηκε	injured
τραυματίστηκε	nasugatan
χιλής	chilean
χιλής	chile
εύκολη	madali
εύκολη	madaling
εύκολη	easy
πιέρ	pierre
θύμα	biktima
παρατηρητής	tagamasid
ψυχολογία	sikolohiya
προσπαθώντας	sinusubukang
προσπαθώντας	sinusubukan
φρανσίσκο	francisco
κληρονομιά	legacy
κληρονομιά	iniwang
κληρονομιά	mana
κληρονομιά	pamana
κληρονομιά	heritage
εποπτεία	oversight
εποπτεία	binabantayan
κύριοι	gentlemen
κύριοι	maginoo
αναγνώστη	reader
απόκτηση	pagkuha
διαταραχές	karamdaman
διαταραχές	disorder
διαταραχές	disorders
ανοίγει	binubuksan
ανοίγει	bumukas
μεσιέ	messier
χειρουργική	surgery
χειρουργική	operasyon
διαμονής	paninirahan
διαμονής	residence
διαμονής	tirahan
ιούνιος	june
ιούνιος	hunyo
λένιν	lenin
δράσεις	aksyon
δράσεις	aksiyon
λιθουανίας	lithuania
σεισμός	lumindol
σεισμός	lindol
σεισμός	paglindol
σεισμός	quake
τήξης	melting
τήξης	natutunaw
συναίνεση	pinagkaisahan
συναίνεση	pahintulot
κόπα	copa
ασθενής	pasyente
χωριών	villages
χωριών	nayon
χριστός	cristo
χριστός	christ
χριστός	kristo
δυστύχημα	aksidente
άνδρας	male
άνδρας	lalaki
μεχμέτ	mehmed
επισκέφθηκε	pinuntahan
επισκέφθηκε	bumisita
επισκέφθηκε	binisita
ειρηνικό	pasipiko
ειρηνικό	pacific
ειρηνικό	mapayapang
ειρηνικό	mapayapa
κιθαρίστας	gitarista
ξαφνικά	biglang
ξαφνικά	bigla
πέτρες	bato
πέτρες	bato
καθοδήγηση	guidance
εξηγεί	nagpapaliwanag
αδύνατο	imposible
αδύνατο	imposibleng
αδύνατο	impossible
καναδάς	canada
ανάγκασε	pinilit
ανάγκασε	sapilitang
οπαδοί	fans
οπαδοί	tagahanga
οργανικές	organic
θείος	tito
θείος	tiyuhin
θείος	uncle
θείος	tiyo
ανώτερη	superior
μετρήσεις	pagsukat
μπαχ	bach
μετανάστευση	paglilipat
μετανάστευση	migration
μετανάστευση	imigrasyon
μετανάστευση	pandarayuhan
μετανάστευση	immigration
βαυαρίας	bavarian
τέιλορ	taylor
δημοσιεύθηκε	nagpaskil
δημοσιεύθηκε	inilathala
δημοσιεύθηκε	publish
πτέρυγες	wards
πτέρυγες	wings
πτέρυγες	pakpak
επόμενος	kasunod
επόμενος	susunod
επόμενος	next
παραβίαση	paglabag
παραβίαση	paglabag
πρωτόκολλο	protocol
βασιλέων	kings
βασιλέων	hari
θεολογική	theological
μάλτα	malta
μάλτα	mehiko
πειράματα	eksperimento
μακ	mac
μακ	mack
παρακολούθηση	pagmamanman
παρακολούθηση	pagsubaybay
παρακολούθηση	monitor
παρακολούθηση	pagbabantay
προϋποθέσεις	kondisyon
προϋποθέσεις	kundisyon
ανακαλύπτει	discovers
αρνητικά	negatibong
αρνητικά	negatibo
αρνητικά	negative
διατηρήσει	mapanatili
διατηρήσει	maintain
διατηρήσει	magpanatili
μαζική	matipuno
ζωντανή	buhay
ετήσιο	taunang
στάνταρ	pamantayan
στάνταρ	karaniwang
στάνταρ	standard
δυσκολία	nahirapan
τάσος	tassos
χρειαζόταν	kailangan
μόνιμο	permanente
μόνιμο	permanent
άλφρεντ	alfred
καθαρό	net
καθαρό	malinis
δρόμοι	daan
δρόμοι	kalye
αφιερωμένη	nakatutok
αφιερωμένη	dedikado
πώληση	nagtitinda
πώληση	selling
πώληση	pagbebenta
πώληση	nagbebenta
πώληση	sale
πώληση	ibinibenta
ελάχιστες	pinakamababa
ελάχιστες	pinakamaliit
ελάχιστες	minimum
ελάχιστες	pinakamababang
κύρος	prestige
κύρος	validity
κύρος	bisa
ουρανού	sky
ουρανού	kalangitan
ουρανού	himpapawid
δύσκολα	mahirap
επιλέχθηκε	pinili
επιλέχθηκε	napili
επιλέχθηκε	pinili
επιλέχθηκε	piling
συνεχής	tuloy
δείκτη	index
κουτί	box
κουτί	kahon
ρότζερ	roger
πόρτα	pinto
πόρτα	pintuan
αναδρομή	flashback
αρχαιολογία	arkeolohiya
μηχανισμός	mekanismo
λωρίδα	lane
λωρίδα	alisan
λωρίδα	strip
ρόδο	rose
ρόδο	rhodes
μαρτυρία	testimonial
μαρτυρία	patotoo
μεταρρυθμίσεις	reporma
αλί	ali
ηρόδοτος	herodotus
δισεκατομμύρια	billion
δισεκατομμύρια	bilyon
δισεκατομμύρια	bilyon
υπάλληλος	daigdig
υπάλληλος	empleyado
δικτατορία	diktadura
αυστηρά	mahigpit
είδα	saw
είδα	nakita
καζακστάν	kazakhstan
ελλάς	gresya
ιανουάριος	january
ιανουάριος	enero
διδακτορικό	doctorate
διδακτορικό	phd
απέρριψε	tinanggihan
σαιζόν	panahon
αλυσίδα	kadena
αλυσίδα	chain
παραπομπή	referral
παραπομπή	sanggunian
παραπομπή	reperensiya
μαυροβούνιο	montenegro
διατροφή	nutrisyon
διατροφή	diyeta
διατροφή	diet
ξηρά	tuyo
ξηρά	tuyong
ξηρά	lupain
ξηρά	lupa
έγκριση	adoption
έγκριση	apruba
έγκριση	pagpayag
έγκριση	approval
σχηματίστηκε	nabuo
έθνη	nations
ερμής	mercury
ερμής	hermes
ρεύματα	streams
τεκμηρίωση	dokumentasyon
διαθέσιμα	available
διαθέσιμα	magagamit
διαθέσιμα	makukuha
έρικ	eric
έρικ	erik
δορυφορική	satellite
βίλχελμ	wilhelm
γεωμετρικό	geometric
έθιμα	custom
ψηφιακό	digital
βιολογία	biology
βιολογία	biyolohiya
αδέρφια	magkakapatid
αδέρφια	magkapatid
αδέρφια	kapatid
αδέρφια	brothers
αδέρφια	bros
φιλική	friendly
κλείσιμο	pagsasara
κλείσιμο	close
κλείσιμο	malapit
κλείσιμο	isara
κλείσιμο	closing
κλείσιμο	pagsara
κλείσιμο	isara
νοτιοανατολική	southeast
νοτιοανατολική	southeastern
συναντά	nakakatugon
συναντά	meets
γεύση	lasa
γεύση	lasa
πρεσβύτερος	elder
συντήρηση	pagpapanatili
συντήρηση	maintenance
διαδηλώσεις	protests
πτηνό	ibon
πάσα	pasha
πάσα	pumasa
πάσα	ipasa
πάσα	pass
συνεδρίαση	miting
συνεδρίαση	pulong
συνεδρίαση	pagkakakilala
συνεδρίαση	pagpupulong
κρουστά	instrumentong
νικολάι	nikolaj
νικολάι	nicolae
νικολάι	nikolay
ορυκτό	mineral
ρούχα	pananamit
ρούχα	damit
ρούχα	kasuotan
ρούχα	damit
ντον	don
λιβύη	libya
ιππότες	knights
ηθοποιούς	actresses
ηθοποιούς	actors
ηθοποιούς	aktor
έσοδα	kita
έσοδα	kinita
έσοδα	kita
έσοδα	earnings
έσοδα	kita
έσοδα	income
ανάλογο	analogo
αυστριακός	austrian
μυστικό	sikreto
μυστικό	secret
μυστικό	lihim
στέφανο	stefano
ανοιχτά	buksan
ανοιχτά	bukas
ανοιχτά	open
κηδεία	libing
ατλαντικό	atlantic
τοποθετηθεί	mayron
ασπίδα	kalasag
βλέποντας	pinapanood
βλέποντας	nanonood
βλέποντας	pinanonood
εξάπλωση	spread
εξάπλωση	kumalat
εξάπλωση	pagkalat
βουργουνδίας	borgonya
φρανς	franz
φρανς	frans
οριστική	depinitibo
παντού	saanman
παντού	dako
ευρύτερα	wider
διοικητές	commanders
φλόριντα	florida
δεκέμβριος	december
δεκέμβριος	disyembre
δάφνη	daphne
αχμέτ	ahmet
αχμέτ	ahmed
επιβολή	enforcement
επιβολή	ipatupad
οστά	bones
οστά	buto
οστά	buto
ιδρυτή	tagapagtatag
ιδρυτή	founder
σαλόνι	pahingahan
σαλόνι	salon
ιδιωτικό	pribado
ιδιωτικό	pribadong
βαρύτητα	gravity
εκτεταμένη	malawak
εκτεταμένη	pinahabang
εκτεταμένη	pinahaba
εκτεταμένη	karugtong
εκτεταμένη	extended
γιατροί	doctors
ατύχημα	aksidente
άλαν	allan
άλαν	alan
σταυροφορία	krusada
νατο	nato
χήρα	balo
χήρα	balo
χορό	sayaw
επιδράσεις	effects
επιδράσεις	epekto
κινητήρας	engine
κινητήρας	makina
κινητήρας	motor
παράγοντα	factor
παράγοντα	kadahilanan
επίθετο	apelyido
αναγνώστης	mambabasa
αναγνώστης	reader
στέλνει	nagpapadala
στέλνει	ipinapadala
φορέα	operator
κολλέγιο	college
κολλέγιο	kolehiyo
οδυσσέα	odysseus
οδυσσέα	ulysses
μουσουλμάνοι	muslim
κήπο	hardin
σεξουαλική	sekswal
τελευταίοι	huling
τελευταίοι	huli
τελευταίοι	last
κόκκινος	pula
κόκκινος	red
μαθαίνει	natututo
πλανήτης	planeta
αντικαταστήσει	palitan
κινήματα	paggalaw
εκδίδεται	inisyu
εκδίδεται	inilathala
εκδίδεται	publish
μυστική	sikreto
μυστική	secret
μυστική	lihim
πάπες	popes
πάθος	passion
επισκέπτης	bisita
επισκέπτης	bisita
επισκέπτης	panauhin
επισκέπτης	guest
ανεξάρτητος	malayang
ανεξάρτητος	independent
μερική	partial
μερική	bahagyang
δόγμα	dogma
δόγμα	doktrina
δόγμα	doctrine
ξέσπασμα	pagkalat
κάιρο	cairo
μπομπ	bob
χρηματοδότηση	financing
χρηματοδότηση	pagpopondo
χρηματοδότηση	pananalapi
ανθρωπίνων	pantao
ανθρωπίνων	tao
ανθρωπίνων	makatao
ανθρωπίνων	human
τραμ	bagon
σύμμαχοι	allies
βαρύ	mabigat
οποιοσδήποτε	sinuman
μεσαία	gitnang
μεσαία	gitna
μεσαία	katamtaman
αποδείξεις	ebidensya
αποδείξεις	katibayan
αποδείξεις	resibo
αποδείξεις	katibayan
αποδείξεις	patunay
κλεοπάτρα	cleopatra
