और	og
दमन	daman
नाइट्रोजन	kvælstof
नाइट्रोजन	nitrogen
मार्गदर्शन	vejledning
समाजशास्त्र	sociologi
समापन	likvidation
समापन	afvikling
कर्तव्य	pligt
कर्तव्य	pligten
कर्तव्य	told
कर्तव्य	opgaver
कर्तव्य	pligter
कर्तव्य	arbejdsopgaver
कर्तव्य	told
नस्ल	race
नस्ल	racen
नस्ल	etnicitet
केबल	kablerne
केबल	kabler
केबल	ledninger
केबल	kabel
केबल	kablet
केबल	kabler
केबल	cable
सिडनी	sydney
परिचालन	transaktioner
परिचालन	operationer
परिचालन	styrende
हाइड्रोकार्बन	kulbrinte
कश्मीरी	kashmir
कश्मीरी	kashmir
स्वप्न	drømme
स्वप्न	dream
स्वप्न	drømmer
स्वप्न	drøm
प्रसिद्धि	berømmelse
प्रसिद्धि	fame
अपराधी	strafferet
अपराधी	kriminelle
अपराधी	forbryder
अपराधी	kriminel
अपराधी	skyldige
अपराधी	skyldig
अपराधी	gerningsmanden
अपराधी	gerningsmand
अपराधी	lovovertrædere
नाट्य	teatralsk
दुकान	shop
दुकान	butik
दुकान	forretning
दुकान	shoppe
नियत	sæt
नियत	indstillet
नियत	sat
सुना	hørte
सुना	hørt
सुना	lyttet
सुना	lyttede
सर्जरी	operation
सर्जरी	kirurgi
झारखण्ड	jharkhand
स्वरुप	formater
भयंकर	makaber
भयंकर	frygteligt
भयंकर	forfærdeligt
भयंकर	frygtelig
भयंकर	forfærdelig
भयंकर	frygteligt
भयंकर	forfærdeligt
भयंकर	frygtelig
भयंकर	skrækkeligt
भयंकर	forfærdelig
मेयर	borgmester
मेयर	borgmesteren
धमनी	arterie
आर्थर	arthur
डाउनलोड	download
डाउनलोड	downloade
डाउनलोड	downloader
डाउनलोड	downloadet
डाउनलोड	hentet
डाउनलोड	hentes
डाउनलोड	downloadede
डाउनलोड	downloads
खुदरा	detailhandel
खुदरा	detail
नीदरलैंड	nederlandene
नीदरलैंड	holland
धर्मों	religioner
प्रशंसकों	fans
प्रशंसकों	vifter
प्रशंसकों	ventilatorer
घाव	såre
घाव	såret
घाव	sår
स्पोर्ट्स	sports
स्पोर्ट्स	sport
स्पोर्ट्स	sportsgrene
क्रॉस	kryds
क्रॉस	kors
क्रॉस	cross
क्रॉस	krydse
क्रॉस	krydser
साप्ताहिक	ugentlig
साप्ताहिक	ugentligt
अनुभूति	fornemmelse
अनुभूति	føler
अनुभूति	følelse
मेजर	majoren
मेजर	major
स्वतः	auto
स्वतः	automatisk
स्टीव	steve
थिएटर	teatre
थिएटर	biografer
थिएटर	teatre
थिएटर	teatret
थिएटर	teater
थिएटर	biograf
थिएटर	teatret
थिएटर	teater
दूरसंचार	telekommunikation
दूरसंचार	telekommunikation
खपत	forbruges
खपत	indtaget
खपत	indtages
खपत	forbrugt
खपत	konsum
खपत	forbrug
खपत	forbruget
चक्कर	svimmelhed
चक्कर	vertigo
चक्कर	højdeskræk
चक्कर	svimmel
परिवेश	miljø
परिवेश	omgivelser
परिवेश	omgivelserne
परिवेश	omgivende
सूजन	hævelse
सूजन	hævelser
सूजन	inflammation
सूजन	betændelse
प्रतिरक्षा	immune
प्रतिरक्षा	immun
दृढ़	ihærdige
दृढ़	ihærdig
दृढ़	resolut
दृढ़	beslutsom
रोकथाम	forebyggelse
सदियों	århundreder
सदियों	århundrede
गुलाब	roser
गुलाब	rose
गुलाब	steg
झिल्ली	membran
भालू	koala
भालू	bjørn
भालू	bære
भालू	bamse
भालू	bjørne
दूरदर्शन	tv
दूरदर्शन	fjernsynet
दूरदर्शन	fjernsyn
सोमवार	mandagen
सोमवार	mandage
सोमवार	mandags
सोमवार	mandag
सर्दियों	vintre
सर्दियों	winters
सर्दियों	vinteren
सर्दियों	winter
सर्दियों	vinter
गांवों	landsbyer
गांवों	landsbyerne
ऑटो	auto
ऑटो	automatisk
सामान्यत	normalitet
इलेक्ट्रिक	elektriske
इलेक्ट्रिक	elektrisk
शतक	århundrede
हालत	tilstand
हालत	betingelse
हालत	stand
मक्का	mekka
मक्का	majs
आस्था	faith
आस्था	troen
आस्था	tro
अफगानिस्तान	afghanistan
प्रभाग	afdeling
प्रभाग	opdeling
प्रभाग	division
प्रभाग	hovedgruppe
निष्पादन	udfør
निष्पादन	henrette
निष्पादन	effektivitet
निष्पादन	ydelse
निष्पादन	ydeevne
निष्पादन	præstation
निष्पादन	gennemførelse
निष्पादन	fuldbyrdelse
निष्पादन	udførelse
निष्पादन	henrettelse
पहचाना	identificeret
पहचाना	identificerede
पहचाना	genkendte
पहचाना	erkendt
पहचाना	genkendt
पहचाना	anerkendt
वाहक	luftfartsselskab
वाहक	hangarskib
वाहक	udbyder
वाहक	transportør
वाहक	hangarskibe
वाहक	transportører
वाहक	bærere
वाहक	luftfartsselskaber
स्वदेशी	indfødt
स्वदेशी	indfødte
अभिक्रिया	tilbagemelding
अभिक्रिया	reaktion
अभिक्रिया	reaktioner
अभिक्रिया	reaktionen
सुनने	høring
सुनने	retsmøde
सुनने	hørelsen
सुनने	hørelse
भ्रमण	rundvisning
भ्रमण	tour
भ्रमण	turné
भ्रमण	rundtur
भ्रमण	pendler
भ्रमण	odyssey
हड्डी	bone
हड्डी	knogler
हड्डी	knogle
तन्त्र	tantra
तन्त्र	systemet
तन्त्र	ordning
तन्त्र	system
तन्त्र	softwaren
तन्त्र	programmel
तन्त्र	software
वक्र	kurve
वक्र	kurver
पुरातत्व	arkæologiske
पुरातत्व	arkæologisk
पुरातत्व	arkæologi
वरुण	neptun
आजाद	fri
आजाद	frit
आजाद	free
आजाद	gratis
आजाद	azad
मेहता	mehta
सांस	åndedræt
सांस	ånde
आयाम	dimension
आयाम	dimensionen
आयाम	amplitude
आयाम	dimensioner
आयाम	dimensionerne
चन्द्रमा	måne
चन्द्रमा	månen
चन्द्रमा	moon
बेटियाँ	hunkøn
बेटियाँ	hunner
बेटियाँ	kvinder
बेटियाँ	døtre
जादू	magi
जादू	trylleri
जादू	magic
जादू	magiske
जादू	magisk
कोच	busser
कोच	trænere
कोच	personvogne
कोच	rutebiler
कोच	træneren
कोच	coach
कोच	træner
बंदी	fangen
बंदी	fange
विष	gift
ऑक्सफोर्ड	oxford
वाद	ism
अजय	ajay
ऑडियो	lyd
ऑडियो	audio
निधि	midler
निधि	fonde
निधि	pengemidler
निधि	fonden
निधि	fond
वार	warangal
सुभाष	subhash
पैसा	money
पैसा	penge
लोहा	jern
स्मरण	erindring
स्मरण	påmindelse
स्मरण	påmindelser
सेतु	bro
सेतु	bridge
सेतु	broen
छिद्र	porer
फ़ोन	telefon
फ़ोन	telefonen
फ़ोन	telefoner
फ़ोन	mobiler
अवकाश	holiday
अवकाश	ferie
अवकाश	helligdag
अवकाश	ferie
अवकाश	fritid
अवकाश	fritidsaktiviteter
अवकाश	helligdage
अवकाश	fridage
अवकाश	ferie
अवकाश	feriedage
अवकाश	ferier
बंगलौर	bangalore
अध्यक्षता	formandskab
मुलाकात	udnævnelser
मुलाकात	aftaler
मुलाकात	ansættelse
मुलाकात	udpegelse
मुलाकात	udnævnelse
मुलाकात	aftale
बुरा	ondskab
बुरा	ond
बुरा	onde
बुरा	evil
बुरा	ondt
अफ़्रीकी	afrika
अफ़्रीकी	afrikanske
अफ़्रीकी	afrikansk
अफ़्रीकी	afrika
ब्रेक	bryde
ब्रेक	pause
ब्रेक	bræk
ब्रेक	bryd
ब्रेक	break
ब्रेक	pauser
ब्रेक	bryder
ब्रेक	bremse
ब्रेक	bremsen
ब्रेक	bremser
एक्सचेंज	ombytning
एक्सचेंज	udveksling
एक्सचेंज	bytte
एक्सचेंज	exchange
दक्षता	effektiviteten
दक्षता	virkningsgrad
दक्षता	effektivitet
पतली	slank
पतली	mager
पतली	skinny
पतली	tynd
पतली	tynde
पतली	tynd
पतली	tyndt
पतली	tynde
बच्चा	barns
बच्चा	child
बच्चा	barn
बच्चा	knægten
बच्चा	dreng
बच्चा	knægt
बच्चा	kid
बिन	bin
न्यूज़	nyheder
न्यूज़	nyhed
जलप्रपात	vandfaldet
जलप्रपात	vandfald
जलप्रपात	falder
जलप्रपात	falls
टॉप	øverst
टॉप	øverste
टॉप	top
टॉप	toppen
टॉप	toppe
प्रिंस	fyrste
प्रिंस	prince
प्रिंस	prins
सशस्त्र	bevæbnede
सशस्त्र	væbnet
सशस्त्र	armeret
सशस्त्र	bevæbnet
सशस्त्र	væbnede
अमृतसर	amritsar
टेलीफोन	tlf
टेलीफोन	telefon
