மற்றும்	και
சைவம்	χορτοφάγος
சைவம்	vegan
நிலா	φεγγάρι
நிலா	σελήνη
நிலா	μουν
சதவிகிதம்	ποσοστιαία
சதவிகிதம்	ποσοστό
பெனடிக்ட்	μπένεντικτ
நீச்சல்	κολύμπι
நீச்சல்	κολύμβηση
நீச்சல்	κολύμπι
ராதா	ράντα
பாடகி	τραγουδιστής
பாடகி	σίνγκερ
பாடகி	τραγουδίστρια
சடங்குகள்	τελετές
சடங்குகள்	τελετουργικά
சடங்குகள்	τελετές
கிறிஸ்து	χριστός
யுனைடெட்	united
யுனைடெட்	ενωμένη
யுனைடெட்	ενωμένοι
யுனைடெட்	ηνωμένο
காலணி	υποδήματα
காலணி	παπούτσια
கரும்பு	ζαχαροκάλαμο
தெலுங்கானா	τελανγκάνα
பதினான்கு	fourteen
பதினான்கு	δεκατέσσερις
பதினான்கு	δεκατέσσερα
சேர்க்கை	ένωση
சேர்க்கை	ενωση
சேர்க்கை	γιούνιον
சேர்க்கை	συνδικάτο
சேர்க்கை	σωματείο
சேர்க்கை	παραδοχή
சேர்க்கை	κόμπο
எழுச்சி	άνοδος
செயற்பாடு	δραστηριότητα
செயற்பாடு	δραστικότητα
விளையாடி	παίζοντας
விளையாடி	παίξιμο
விளையாடி	παίζω
விளையாடி	παίζει
படித்த	διαβάσει
படித்த	διάβαζε
படித்த	ανάγνωση
படித்த	διαβάστε
படித்த	διάβασε
படித்த	μορφωμένος
படித்த	μορφωμένη
மாறிலி	σταθερά
கைப்பற்றிய	αιχμάλωτος
கைப்பற்றிய	συλληφθεί
ஒதுக்கீடு	κατανομή
பாபா	μπάμπα
கிளிநொச்சி	παπαγάλος
கிளிநொச்சி	παπαγάλο
வாழை	μπανάνα
குழுவை	όμιλος
குழுவை	ομαδα
குழுவை	group
குழுவை	ομάδα
அங்குலம்	εκατοστά
அங்குலம்	ίντσες
அங்குலம்	ίντσα
பேசி	τηλέφωνο
இறைச்சி	κρέατα
இறைச்சி	κρέας
ஏரிகள்	λιμνών
ஏரிகள்	λίμνες
தற்காலிகமாக	προσωρινά
அணுகுமுறை	προσέγγιση
காரணி	παράγοντας
காரணி	παράγοντα
காரணி	παράγων
காரணி	συντελεστής
நிலவு	φεγγάρι
நிலவு	σελήνη
நிலவு	μουν
உட்புற	εσωτερικό
உட்புற	εσωτερικών
உலோகம்	μεταλλικό
உலோகம்	μέταλλο
உலோகம்	μέταλλα
உலோகம்	metal
உலோகம்	μεταλλικά
உலோகம்	μέταλλα
அறிமுக	ντεμπούτο
விதை	σπόροι
விதை	σπόρων
விதை	σπόρο
விதை	σπόρος
விதை	σπόρους
விதை	σπέρματα
விதை	σπόροι
ஊடகம்	media
ஊடகம்	μμε
மெக்சிகோ	μεξικό
அமெரிக்கர்	αμερικανική
அமெரிக்கர்	αμερικάνικα
அமெரிக்கர்	αμερικανός
அமெரிக்கர்	αμερικάνος
அமெரிக்கர்	αμερικάνικο
அமெரிக்கர்	αμερικανοί
அமெரிக்கர்	αμερικάνοι
அமெரிக்கர்	αμερικανοί
இப்னு	ibn
அறிக்கைகள்	αναφορές
அறிக்கைகள்	εκθέσεις
வெற்றியை	επιτυχής
வெற்றியை	επιτυχία
நாளிதழ்	εφημερίδα
நாளிதழ்	εφημερίδες
நாளிதழ்	εφημεριδα
ஹாலிவுட்	χόλιγουντ
ஹாலிவுட்	χόλλυγουντ
ஹாலிவுட்	hollywood
ஹாலிவுட்	χόλυγουντ
மெல்ல	αργά
பிறந்தது	γεννήθηκα
பிறந்தது	γεννημένος
பிறந்தது	γεννήθηκε
பிறந்தது	γεννηθείς
பதினாறு	sixteen
பதினாறு	δεκαέξι
பதினாறு	δεκάξι
சகோதரன்	αδερφός
சகோதரன்	αδερφέ
சகோதரன்	αδελφέ
சகோதரன்	αδελφός
கடை	shop
கடை	κατάστημα
கடை	μαγαζί
கடை	κατάστημα
கடை	μαγαζί
தெளிவு	σαφής
தெளிவு	σαφές
தெளிவு	καθαρά
தெளிவு	σαφήνεια
தெளிவு	διαύγεια
கணினிகள்	κομπιούτερ
கணினிகள்	υπολογιστές
வேர்	ρίζα
பிரான்சிஸ்	francis
பிரான்சிஸ்	φράνσις
வெளியீடுகள்	απελευθερώνει
ஊழியர்கள்	προσωπικό
சக்கர	τιμόνι
சக்கர	τροχό
சக்கர	τροχού
சக்கர	ρόδα
சக்கர	τροχός
வாட்	watt
சுவிஸ்	ελβετικό
சுவிஸ்	ελβετική
சுவிஸ்	ελβετικής
பேட்மேன்	μπάτμαν
மூடிய	κλειστό
மூடிய	κλειστο
மூடிய	κλειστή
மூடிய	κλειστά
ஆட்டோ	αυτόματο
ஆட்டோ	auto
ஆட்டோ	αυτόματη
வெளியேறும்	έξοδος
வெளியேறும்	έξοδο
ஸ்டீபன்	stephen
ஸ்டீபன்	στήβεν
ஸ்டீபன்	στίβεν
ஸ்டீபன்	στέφαν
ஸ்டீபன்	στεφάν
ஜான்சன்	τζόνσον
ஜான்சன்	johnson
கட்டுமான	ναυπήγηση
கட்டுமான	κατασκευές
கட்டுமான	κατασκευή
போஸ்	μπος
போஸ்	πόζα
இன்பம்	απόλαυση
ஒன்பதாவது	εννέα
ஒன்பதாவது	εννιά
ஒன்பதாவது	nine
ஒன்பதாவது	ένατη
ஒன்பதாவது	ένατο
டெய்லர்	taylor
டெய்லர்	τέιλορ
புனைவு	μυθιστόρημα
புனைவு	φαντασία
கன்னி	παρθένος
மரபுகள்	παραδόσεις
நடுவர்	διαιτητή
நடுவர்	διαιτητής
நெறிமுறைகள்	κριτήρια
டாட்டா	tata
விவசாயிகள்	γεωργούς
விவசாயிகள்	γεωργοί
விவசாயிகள்	αγρότες
சாதனம்	συσκευή
மின்னணுவியல்	ηλεκτρονική
மின்னணுவியல்	ηλεκτρονικά
மேற்கோள்கள்	δορυφόρος
மேற்கோள்கள்	δορυφόρο
மேற்கோள்கள்	δορυφορική
மேற்கோள்கள்	εισαγωγικά
மேற்கோள்கள்	παραδείγματα
வெளிப்படையாக	προφανώς
பாக்	πακ
தெருவில்	στριτ
தெருவில்	οδός
தெருவில்	δρόμος
உயிருடன்	ζωντανός
உயிருடன்	ζωντανό
உயிருடன்	ζωντανοί
உயிருடன்	ζωντανή
பெண்ணை	κοπέλα
பெண்ணை	κορίτσι
ஓடி	ροή
ஸ்மித்	σμίθ
ஸ்மித்	smith
ஸ்மித்	σμιθ
மேஜர்	ταγματάρχης
மேஜர்	ταγματάρχη
ஊட்டச்சத்து	διατροφή
அறைகள்	αίθουσες
அறைகள்	δωμάτια
எண்ணை	αριθμός
எண்ணை	νούμερο
இன்றளவும்	υφαίνει
உரிமையாளர்	ιδιοκτήτη
உரிமையாளர்	κάτοχος
உரிமையாளர்	ιδιοκτήτρια
உரிமையாளர்	ιδιοκτήτης
