மற்றும்	och
விடுமுறை	helgdagar
விடுமுறை	semester
விடுமுறை	helger
வாழ்வியல்	livsstilen
வாழ்வியல்	livsstil
நிறுவனர்	organisation
நிறுவனர்	organisationen
நிறுவனர்	organisering
நிறுவனர்	administrera
நிறுவனர்	arrangör
நிறுவனர்	grundaren
நிறுவனர்	grundare
சாமி	sami
இழந்த	förlorat
இழந்த	förlorad
இழந்த	vilse
இழந்த	lost
இழந்த	förlorade
எழுத்தறிவு	läskunnighet
பிரதம	prime
துணைக்	sub
கிறித்தவம்	kristendomen
கிறித்தவம்	kristendom
இனப்பெருக்கம்	släkte
இனப்பெருக்கம்	ras
இனப்பெருக்கம்	fortplantning
இனப்பெருக்கம்	reproduktion
இனப்பெருக்கம்	återgivning
திறமை	färdighet
திறமை	skicklighet
திறமை	begåvning
திறமை	talang
திறமை	talanger
திறமை	begåvade
திறமை	begåvad
திறமை	talangfull
திறமை	duktiga
தெரிந்த	kända
தெரிந்த	känd
தெரிந்த	känt
செவ்வாய்	tisdagar
செவ்வாய்	tisdag
செவ்வாய்	jupiter
செவ்வாய்	mars
நடுவே	tvärsöver
நடுவே	vågrätt
மெட்டல்	metall
மெட்டல்	metal
மெட்டல்	metaller
கட்டளை	command
கட்டளை	kommando
கட்டளை	kommandot
தீர்மானம்	fastställande
தீர்மானம்	bestämning
தீர்மானம்	beslutsamhet
தீர்மானம்	bestämdhet
தீர்மானம்	resolution
தீர்மானம்	upplösning
கணிதவியலாளர்	matematiker
முஸ்லிம்கள்	muslimer
முஸ்லிம்கள்	muslimerna
தாவரவியல்	botanik
சபையில்	församling
சபையில்	församlingen
தழுவி	omfamna
தழுவி	omfamnar
தழுவி	anamma
குவாண்டம்	quantum
குவாண்டம்	häpnadsväckande
குவாண்டம்	förvånansvärt
குவாண்டம்	förvånande
கணிப்பு	förutsägelse
கணிப்பு	prognosen
கணிப்பு	prognos
அக்பர்	akbar
கண்டுபிடிப்பு	uppfinning
கண்டுபிடிப்பு	uppfinningsrikedom
கண்டுபிடிப்பு	uppfinningar
கண்டுபிடிப்பு	nyskapande
கண்டுபிடிப்பு	innovationer
கண்டுபிடிப்பு	innovation
பெறப்பட்டது	fått
பெறப்பட்டது	mottaget
பெறப்பட்டது	fick
பெறப்பட்டது	mottagen
பெறப்பட்டது	mottagna
பிரசாத்	prasad
எவரும்	någon
எவரும்	ingen
எவரும்	inga
எவரும்	ingen
பாதிக்கும்	påverkar
பாதிக்கும்	påverka
நோர்வே	norge
புல்	gräs
சோ	zhou
சோ	cho
எதிர்மறை	negativa
எதிர்மறை	negativt
எதிர்மறை	negativ
திபெத்திய	tibetanska
பருத்தி	bomull
பருத்தி	cotton
நாய்	hund
பினாங்கு	penang
விழிப்புணர்வு	medvetenheten
விழிப்புணர்வு	medvetenhet
விழிப்புணர்வு	medvetande
விபத்தில்	olyckshändelse
விபத்தில்	olycksfall
விபத்தில்	olycka
விபத்தில்	krasch
விபத்தில்	krascha
விபத்தில்	crash
விபத்தில்	krock
இருப்பு	balansera
இருப்பு	jämvikt
இருப்பு	balans
இருப்பு	behållning
இருப்பு	närvaro
இருப்பு	förekomst
இருப்பு	lager
இருப்பு	stock
இருப்பு	bestånd
இருப்பு	aktie
ஜோர்ஜ்	jorge
இயந்திரங்கள்	robotar
நிலக்கரி	stenkol
நிலக்கரி	kol
பதிவுகள்	visningar
பதிவுகள்	exponeringar
பதிவுகள்	records
பதிவுகள்	register
பதிவுகள்	skivor
கட்டிட	building
கட்டிட	byggnad
கட்டிட	bygga
முட்டை	egg
முட்டை	ägg
பட்டி	menyn
பட்டி	meny
ஜீ	zee
ஐதராபாத்	hyderabad
நட்சத்திர	stjärnan
நட்சத்திர	stjärna
நட்சத்திர	star
இருந்தபோதிலும்	likväl
இளவரசர்	prinsen
இளவரசர்	furste
இளவரசர்	prince
இளவரசர்	prins
மறுபடியும்	igen
மறுபடியும்	återigen
குணம்	egenskap
குணம்	tillskriva
குணம்	attributet
குணம்	attribut
இறக்குமதி	import
இறக்குமதி	importera
இருக்கிறார்கள்	är
இருக்கிறார்கள்	are
ஹாரி	harry
சைமன்	simon
தீவிரமாக	seriöst
தீவிரமாக	allvarligt
பணத்தை	money
பணத்தை	pengar
கொச்சி	kochi
ஏழை	stackars
ஏழை	fattig
ஏழை	fattiga
வெளிப்படுத்தும்	avslöjar
வெளிப்படுத்தும்	avslöja
காயம்	skador
காயம்	personskador
காயம்	skada
காயம்	sår
காயம்	skadad
காயம்	sårad
காயம்	ont
ஆசை	lust
ஆசை	önskan
ஆசை	åtrå
ஆசை	längtan
ஆசை	önskan
ஆசை	önskar
ஆசை	önska
ஆசை	wish
விளம்பரம்	annonser
விளம்பரம்	annonsera
விளம்பரம்	reklam
விளம்பரம்	annonsering
விளம்பரம்	annons
விளம்பரம்	reklam
விளம்பரம்	annonsering
விளம்பரம்	främjande
விளம்பரம்	befordran
விளம்பரம்	marknadsföring
விளம்பரம்	kampanj
விளம்பரம்	marknadsför
விளம்பரம்	marknadsföra
மூலிகைகள்	örter
நீலம்	blå
நீலம்	blue
நீலம்	blåa
நீலம்	blått
அவளை	hennes
அவளை	her
அவளை	henne
மாதிரிகள்	prov
மாதிரிகள்	prover
வருகிறார்கள்	komma
வருகிறார்கள்	kommer
தொடர்ந்தது	fortsatte
தொடர்ந்தது	fortsättning
தொடர்ந்தது	fortsatt
அமெரிக்கர்கள்	amerikanerna
அமெரிக்கர்கள்	amerikaner
கனவு	dream
கனவு	dröm
கனவு	drömmer
கனவு	drömde
கனவு	drömma
வானிலை	väder
வானிலை	vädret
கபூர்	kapoor
தேற்றம்	sats
ஆணை	instruktioner
ஆணை	anvisning
ஆணை	instruktion
ஆணை	command
ஆணை	kommando
ஆணை	kommandot
அதிகரித்தது	ökade
அதிகரித்தது	ökad
அதிகரித்தது	ökat
அதிகரித்தது	förhöjt
தாக்கும்	angrepp
தாக்கும்	attack
தாக்கும்	attackera
தாக்கும்	anfall
தாக்கும்	attentat
அன்றாட	dagligen
அன்றாட	daglig
அன்றாட	dagliga
அன்றாட	daily
நிகழ்வில்	händelse
நிகழ்வில்	evenemang
நிகழ்வில்	event
நிகழ்வில்	evenemanget
நியமனம்	utnämnd
நியமனம்	utnämnda
நியமனம்	utsedd
நியமனம்	utsedda
தொண்டு	välgörenhetsorganisation
தொண்டு	välgörenhet
அதிகரிக்கிறது	förbättras
அதிகரிக்கிறது	förbättrar
போர்க்	kriga
போர்க்	kriget
போர்க்	krig
போர்க்	war
பரம்பரை	arv
நேர்காணல்	intervjun
நேர்காணல்	intervjua
நேர்காணல்	intervju
தயார்	klara
தயார்	beredd
தயார்	klar
தயார்	redo
தயார்	färdiga
சிலைகள்	idoler
சிலைகள்	statyer
மிதமான	måttliga
மிதமான	måttligt
மிதமான	moderata
மிதமான	måttlig
மிதமான	moderat
சிகாகோ	chicago
எங்கே	var
எங்கே	där
எங்கே	vart
வேண்டியது	måste
வேண்டியது	must
காட்டினார்	visade
தினசரி	dagligen
தினசரி	daglig
தினசரி	dagliga
தினசரி	daily
தீய	onda
தீய	ondskan
தீய	ondska
தீய	evil
தீய	ond
தீய	ont
தசை	muskel
தசை	muskler
தசை	musklerna
தசை	muskeln
வயலின்	fiol
மறுத்து	vägrade
மறுத்து	vägrat
பன்னிரண்டு	twelve
பன்னிரண்டு	tolv
