και	dhe
ιατρός	mjek
ιατρός	mjeke
επιγραφές	objektet
αποσπάσματα	ekstrakte
βαριά	rëndë
βαριά	rende
ουρανό	qiellit
ουρανό	sky
ουρανό	qielli
ουρανό	qiell
κόντρα	contra
κόντρα	kundra
κόντρα	kundër
ταξίδια	udhëtimet
ταξίδια	travel
ταξίδια	udhëtimi
ταξίδια	udhëtime
ταξίδια	udhëton
ταξίδια	udhëton
ταξίδια	udhëtime
ταξίδια	udheton
ταξίδια	udhëtimi
ταξίδια	udhëtimi
ταξίδια	udhëtonte
ταξίδια	udhëtime
ταξίδια	udhëtimet
θετικές	positive
θετικές	pozitive
θετικές	pozitivë
θετικές	pozitiv
φάσεις	fazat
φάσεις	fazat
φάσεις	faza
ήρωες	heronjte
ήρωες	heroj
ήρωες	heronjë
ήρωες	heronj
ήρωες	heronjtë
κρις	chris
κρις	kris
προορισμό	destinacion
προορισμό	destinacionin
προορισμό	destinacioni
πατριαρχείο	patriarkatit
σκοτώσει	vrasin
σκοτώσει	vrisni
επιδόσεις	performancë
επιδόσεις	performance
επιδόσεις	performanca
επιδόσεις	interpretimi
τριάντα	thirty
τριάντα	tridhjetë
σταθμούς	stacione
σταθμούς	stacionet
διαλυτότητα	solubility
αντικατάσταση	zëvendëso
αντικατάσταση	zëvendësojë
αντικατάσταση	ndrrim
αντικατάσταση	zëvendësues
αντικατάσταση	zëvendësim
αντικατάσταση	zëvëndësues
αντικατάσταση	zëvendësimin
αντικατάσταση	zëvendësimi
τοιχογραφίες	murale
βιομηχανική	industrialë
βιομηχανική	industrial
βιομηχανική	industriale
συνεργάτης	ortak
συνεργάτης	partnere
συνεργάτης	partnerja
συνεργάτης	partner
συνεργάτης	partneri
συνεργάτης	bashkëpunëtor
συνεργάτης	koleg
συνεργάτης	bashkëpunëtori
ασκήσεις	ushtrime
κλαμπ	klub
κλαμπ	club
κλαμπ	klubi
κλαμπ	klubet
κλαμπ	klube
αλφάβητο	alfabeti
εσωτερικά	puneve
επιρροές	ndikim
επιρροές	ndikimit
επιρροές	ndikimi
επιρροές	ndikojnë
επιρροές	ndikimet
επιρροές	ndikon
περού	peruane
περού	peru
έπαιζε	luajtur
έπαιζε	luhet
έπαιζε	luajti
σεναριογράφος	skenarist
αστερισμό	plejadë
υποχρεώσεις	detyrime
υποχρεώσεις	detyrimet
υποχρεώσεις	detyrimeve
υποχρεώσεις	obligime
υποχρεώσεις	angazhimet
σπήλαιο	shpellë
σπήλαιο	shpella
σπήλαιο	cave
σπήλαιο	shpellën
δέλτα	delta
μπράιαν	brian
φρανσουά	fransua
φρανσουά	françois
ιδιωτική	privatë
ιδιωτική	privat
ιδιωτική	private
θετικά	positive
θετικά	pozitive
θετικά	pozitivë
θετικά	pozitiv
δυσκολίες	veshtiresi
δυσκολίες	vështirësia
δυσκολίες	vështirësi
δυσκολίες	vështirësi
δυσκολίες	vështirësitë
τάφο	varri
τάφο	varr
τάφο	varri
τάφο	varr
στάλθηκε	derguar
στάλθηκε	dërgoi
στάλθηκε	dërguar
ατομικό	individ
ατομικό	individual
ατομικό	individuale
ατομικό	individi
αναφέρθηκε	raportuar
αναφέρθηκε	raportoi
αναφέρθηκε	raportohet
αναφέρθηκε	raportonte
βουλγαρική	bullgare
βουλγαρική	bullgarë
βουλγαρική	bullgar
νομοθεσία	legjislacion
νομοθεσία	legjislacioni
νομοθεσία	legjislacionin
αραβική	arab
αραβική	arabe
αραβική	arabisht
δωρεάν	lirë
δωρεάν	lira
δωρεάν	falas
δωρεάν	free
βελιγραδίου	beograd
βελιγραδίου	beogradi
βελιγραδίου	beogradit
εξετάσεις	testet
εξετάσεις	analizat
εξετάσεις	analiza
εξετάσεις	teste
εξετάσεις	provim
εξετάσεις	provimin
εξετάσεις	provimi
εξετάσεις	ekzaminime
εξετάσεις	provimet
εξετάσεις	provime
συνδυασμός	kombinim
συνδυασμός	kombinimi
συνδυασμός	kombinojnë
τζαζ	jazz
τζαζ	xhaz
τζαζ	xhazi
λάθη	gabimet
λάθη	gabime
λάθη	gabimet
λάθη	gabime
σόλο	solo
αντάρτες	rebelët
αντάρτες	kryengritës
αντάρτες	partizanët
αντάρτες	rebelët
αντάρτες	rebelet
αντάρτες	rebelë
διατριβή	tezën
διατριβή	tezën
διατριβή	teza
συνέπειες	pasoja
συνέπειες	pasojat
συνέπειες	pasoja
φιλοσοφική	filozofik
φιλοσοφική	filozof
φιλοσοφική	filozofike
προσωπικότητα	personaliteti
προσωπικότητα	personalitet
προσωπικότητα	personalitetit
βελιγράδι	beograd
βελιγράδι	beogradi
βελιγράδι	beogradit
οπαδούς	ndjekës
οπαδούς	pasues
οπαδούς	ndjekësit
ιερέας	prifti
ιερέας	prift
ιερέας	priftin
επισκοπή	dioqezës
ξενοδοχείο	hotel
ξενοδοχείο	hoteli
διάσπαση	splitit
διάσπαση	ndahemi
διάσπαση	split
επισήμως	formalisht
επισήμως	zyrtarisht
στάλιν	stalin
στόχους	gola
στόχους	qëllimet
στόχους	synime
επαγγελματικό	profesioniste
επαγγελματικό	profesionale
επαγγελματικό	profesional
επαγγελματικό	profesionist
μαύρα	ziu
μαύρα	zi
μαύρα	black
μαύρα	zez
μαύρα	zeza
μαύρα	zezë
κίνδυνος	rrezik
κίνδυνος	rreziku
κίνδυνος	rrezikojnë
κίνδυνος	hazard
κίνδυνος	rrezik
κίνδυνος	rreziku
κοπ	kopp
σχεδιασμού	planifikimi
σχεδιασμού	planifikimin
σχεδιασμού	planifikim
φυσικοί	fizikantë
αποδείχθηκε	provuar
αποδείχθηκε	provoi
κατανάλωση	konsumi
κατανάλωση	konsum
κατανάλωση	konsumin
κατανάλωση	konsumit
φλωρεντία	firence
μονακό	monako
μονακό	monaco
λήμνου	limnos
μωάμεθ	muhamed
μωάμεθ	muhammedi
μωάμεθ	muhamedi
μωάμεθ	muhammad
διάγνωση	diagnozë
διάγνωση	diagnoza
μεταφορές	transfertat
μεταφορές	transport
μεταφορές	transporti
εταιρίες	korporata
εταιρίες	korporatat
εταιρίες	ndërmarrjet
εταιρίες	kompani
εταιρίες	kompanitë
εταιρίες	ndërmarrje
φάρμακα	ilaçe
φάρμακα	mjekësi
φάρμακα	ilaçi
φάρμακα	ilaç
φάρμακα	mjekësia
φάρμακα	medicine
φάρμακα	ilaçet
δυναμική	dinamikën
δυναμική	dinamik
δυναμική	dinamike
κατάλληλο	përshtatshme
κατάλληλο	përshtatshëm
κατάλληλο	përshtatshme
κατάλληλο	përshtatshëm
ακτίνα	rrezen
ακτίνα	rreze
ακτίνα	rrezja
συνεργάτες	partnerëve
συνεργάτες	partnerë
συνεργάτες	partnerët
συνεργάτες	bashkëpunëtorë
συνεργάτες	bashkëpunëtorët
συνεργάτες	bashkëpunëtorët
συνεργάτες	kolegët
εναλλακτική	alternative
εναλλακτική	alternativë
εναλλακτική	alternativa
εναλλακτική	alternativ
εναλλακτική	alternativ
ελληνισμού	helenizmit
εξίσου	barabar
εξίσου	njëlloj
εκφράσεις	shprehjet
ίαν	lan
ίαν	ian
ίαν	ian
μύθος	legjende
μύθος	legjenda
μύθος	legjendë
μύθος	legjend
μύθος	legend
μύθος	mitin
μύθος	mit
μύθος	miti
έξοδο	dalje
έξοδο	exit
έξοδο	dalja
πιστεύει	beson
χανς	hans
χανς	hansi
στερεά	solid
στερεά	solide
ισορροπία	bilanci
ισορροπία	balanca
ισορροπία	ekuilibri
ισορροπία	terezi
ισπανός	spanjoll
ισπανός	spanjolli
ισπανός	spanjoll
ισπανός	spanjisht
ισπανός	spanjollisht
ισπανός	spanjolle
τυπική	tipik
τυπική	tipike
εξελίξεις	zhvillime
εξελίξεις	zhvillimeve
εξελίξεις	zhvillimet
ρυθμός	pace
ρυθμός	tempi
ρυθμός	normë
ρυθμός	norma
ρυθμός	rate
ρυθμός	tempo
ρυθμός	ritëm
ρυθμός	ritmin
ρυθμός	ritem
ρυθμός	ritmi
συνασπισμού	koalicioni
συνασπισμού	koalicion
συνασπισμού	koalicionit
κάστρα	kështjella
θεατές	spektatorë
θεατές	spektatorët
θεατές	shikuesit
θεατές	shikues
σφαγή	masakra
σφαγή	masakër
σφαγή	masakër
σφαγή	vrasja
σφαγή	masakër
σφαγή	masakra
σουλτάνος	sulltan
σουλτάνος	sulltani
ελαφρά	pak
ελαφρά	pakëz
σεν	shen
σεν	sen
βιρτζίνια	virxhinia
βιρτζίνια	virginia
μέταλλα	metali
μέταλλα	metal
μέταλλα	metalet
μέταλλα	metalet
σκηνοθέτες	drejtorëve
σκηνοθέτες	regjisorët
σκηνοθέτες	drejtorët
υποκατάσταση	ndrrim
χορός	valle
χορός	kërcimi
χορός	vallëzimi
χορός	kërce
χορός	vallëzim
χορός	kërcimi
χορός	vallëzimi
χορός	kërcim
κολέγιο	kolegji
κολέγιο	kolegj
κύμα	valë
κύμα	vala
κύμα	vale
σχεδιάστηκε	projektuar
σχεδιάστηκε	dizenjuar
σχεδιάστηκε	dizajnuar
κέρματα	coins
κέρματα	monedhat
κέρματα	monedha
βία	dhunë
βία	dhuna
μαδρίτη	madrid
μαδρίτη	madridi
πρωταγωνίστησε	protagoniste
κάρλος	karlos
κάρλος	carlos
πύλες	gates
πύλες	portat
πύλες	portaleve
πύλες	portat
κορίτσι	qik
κορίτσι	goce
κορίτσι	vajzë
κορίτσι	vajz
κορίτσι	girl
εγγονός	nip
εγγονός	nipin
εγγονός	nipi
εγγονός	nipit
ρίο	rio
βυζάντιο	bizantit
θηλυκά	femra
θηλυκά	femrat
σταύρος	stavros
αρσενικό	arsenik
αρσενικό	mashkulli
αρσενικό	mashkull
επαγγελματίες	profesionistëve
επαγγελματίες	profesionistët
επαγγελματίες	profesionistë
ψηφιακή	digjitale
ψηφιακή	dixhitale
ψηφιακή	dixhital
ψηφιακή	digital
ηλεκτρονική	elektronikë
ηλεκτρονική	elektronike
ηλεκτρονική	elektronik
ηλεκτρονική	elektronike
κομμουνιστικό	komunist
κομμουνιστικό	komunistë
κομμουνιστικό	komuniste
χάνει	humbja
χάνει	humbet
επεκτάθηκε	zgjeruar
επεκτάθηκε	shpalosur
κατάργηση	shfuqizimin
ήλιος	dielli
ήλιος	diellit
ήλιος	sun
ήλιος	djelli
ήλιος	diell
άσπρο	bardhë
άσπρο	bardh
άσπρο	bardha
άσπρο	jes
θεολογία	teologjinë
εκδοχές	versione
εκδοχές	versionet
πρόεδροι	presidentë
πρόεδροι	presidentëve
πρόεδροι	presidentët
ερώτημα	pyetje
ερώτημα	pytje
ερώτημα	pyetja
σύνταξη	pensionin
σύνταξη	pensioneve
σύνταξη	pension
σύνταξη	pensioni
σύνταξη	sintaksë
τεχνικά	teknik
τεχνικά	teknike
τεχνικά	teknikisht
ιδιοκτήτης	owner
ιδιοκτήτης	pronare
ιδιοκτήτης	pronar
ιδιοκτήτης	pronari
γαλαξίες	galaktikat
θεατρική	teatrore
θεατρική	teatrale
κτήρια	ndërtesa
κτήρια	ndërtesat
κτήρια	godina
κτήρια	ndertesa
κτήρια	godinat
ωραία	kendshem
ωραία	bukur
ωραία	nice
τάσεις	trend
τάσεις	prirja
τάσεις	prirje
τάσεις	tendenca
τάσεις	prirjet
τάσεις	tendencat
σελήνη	hëna
σελήνη	hënë
σελήνη	hena
σελήνη	moon
σελήνη	mun
εύκολο	lehtë
εύκολο	avash
εκτιμήσεις	llogarit
εκτιμήσεις	vlerësimet
δούναβη	danubit
δούναβη	danub
δούναβη	danubi
απεικονίζεται	përshkruhen
απεικονίζεται	përshkruanin
απεικονίζεται	portretizohet
ολυμπιακοί	olimpiadë
ολυμπιακοί	olimpiada
ολυμπιακοί	olimpiadën
διαρκεί	zgjat
απάντησε	pergjigje
απάντησε	përgjigje
απάντησε	përgjigju
θηλαστικά	gjitarët
μεσαιωνική	mesjetare
μεσαιωνική	mesjetar
ισοπαλία	tie
ισοπαλία	kravata
ισοπαλία	lidhe
ισοπαλία	kravatë
ισοπαλία	barazim
κεφαλή	kreu
κεφαλή	koka
κεφαλή	kryetare
κεφαλή	kokë
κεφαλή	kokën
κεφαλή	raketën
κεφαλή	mbushje
επαναστάτες	revolucionarëve
επαναστάτες	revolucionarët
επαναστάτες	rebelët
επαναστάτες	rebelet
επαναστάτες	rebelë
άθροισμα	shuma
άθροισμα	sum
λειτουργούσε	operuar
λειτουργούσε	vepronte
παρακολούθησε	shikuar
φυλακές	burg
φυλακές	burgu
φυλακές	burgje
φυλακές	burgjet
φυλακές	burgjeve
σήμαινε	nënkuptonte
σαλβαδόρ	salvador
ηλεκτρονικό	elektronik
ηλεκτρονικό	elektronike
κάλεσε	thirr
κάλεσε	call
κάλεσε	thirre
κάλεσε	thirrje
κάλεσε	telefonatë
αερίου	benzina
αερίου	gazin
αερίου	gas
αερίου	gaz
αερίου	gazi
σύνδρομο	sindroma
ζεύγος	çift
ζεύγος	çifti
ζεύγος	palë
ανακοινώνει	njofton
πόρων	burime
πόρων	burimet
πόρων	burimesh
συνοικίες	qarqet
ολοκληρωθεί	plotësuar
ολοκληρωθεί	përfunduar
ολοκληρωθεί	përfundoi
παναγιώτη	panagiotis
άσκηση	ushtrim
σημείωση	note
σημείωση	shënim
σημείωση	shenim
συμβολίζει	simbolizon
συμβολίζει	simbolizon
ηλεκτρική	elektrike
ηλεκτρική	elektrik
ηλεκτρική	elektrike
ηλεκτρική	elektrik
ηλεκτρικό	elektrike
ηλεκτρικό	elektrik
αθηνά	athena
επιπτώσεις	ndikim
επιπτώσεις	përplasja
επιπτώσεις	ndikimi
επιπτώσεις	goditja
επιπτώσεις	pasoja
επιπτώσεις	pasojat
επιπτώσεις	ndikon
επιπτώσεις	ndikimet
επιπτώσεις	pasoja
επιπτώσεις	efektet
επιπτώσεις	efekte
αγροτική	rural
αγροτική	rurale
εκπέμπει	transmeton
δορυφόρος	sateliti
δορυφόρος	satelitore
δορυφόρος	satelit
αρσενικά	meshkuj
αρσενικά	meshkujt
αρσενικά	mashkuj
αρσενικά	mashkujt
αρσενικά	mashkulli
αρσενικά	mashkull
τίποτε	hic
τίποτε	asgjë
τίποτε	asgje
τραγωδία	tragjedi
τραγωδία	tragjedia
κλειδί	kyçi
κλειδί	kyç
κλειδί	kyçe
κλειδί	tasti
κλειδί	çelësi
λευκά	bardhë
λευκά	bardh
λευκά	bardha
λευκά	jes
μάρκο	marko
μάρκο	marco
υπεύθυνη	përgjegjëse
υπεύθυνη	përgjegjshëm
υπεύθυνη	përgjegjës
πρωταθλητές	kampionet
πρωταθλητές	champions
πρωταθλητές	kampionë
πρωταθλητές	kampionët
αναπληρωτής	zëvendës
μόρια	moria
μόρια	molekulat
αυτόνομη	autonome
αιγαίο	egjeut
αιγαίο	egje
τατουάζ	tatuazh
τατουάζ	tattoo
