اتھاہ	diep
زاہِد	religieuse
زاہِد	gelowige
زاہِدی	devotion
زاہِدی	onthouding
زاہِر	helder
زائِد	useless
زائِد	bo
زائِد	surplus
زائِر	besoeker
زائِر	pilgrim
زائِل	afnemende
زائِل	geweier
زائِل	verwerp
زائِل	afgewys
زائیدہ	kind
زائیدہ	gegenereerde
زائیدہ	gegenereer
زائیدہ	kind
زائیدہ	gegenereerde
زائیدہ	gegenereer
زائیدہ	gebore
زایندہ	moeder
زایندہ	ma
زُبان	punt
زُبان	spraak
زُبان	toespraak
زُبان	speech
زُبان	dialek
زُبانی	mondelinge
زُبانی	verbale
زُبانی	verbaal
زُبدہ	beste
زُبدہ	room
زُبدہ	cream
زُبدہ	botter
زُبدہ	gekose
زُبدہ	gekies
زُبدہ	gemerk
زبر	hoër
زبر	vas
زبر	bo
زبر	bokant
زبر	bo
زبر	hoogs
زبر	groot
زبر	wonderlik
زبر	powerful
زبر	kragtige
زبر	superior
زبر	seëvier
زبر	sterk
زبرجد	topaz
زبردست	tiran
زبردست	powerful
زبردست	kragtige
زبردست	superior
زبردست	sterk
زبردستی	geweld
زبردستی	force
زبردستی	forseer
زبردستی	krag
زبردستی	dwing
زبردستی	geweld
زبَری	geweld
زِبس	sufficiently
زبُور	psalms
زبُوں	wicked
زبُوں	swak
زبُوں	useless
زبُوں	sleg
زبُوں	boos
زبُوں	bose
زبُونی	moeilikheidsgraad
زبُونی	moeilikheid
زبُونی	disgrace
زبُونی	vice
زبُونی	sukkel
زبُونی	boos
زبُونی	bose
زٹل	absurd
زٹل	laf
زٹل	silly
زٹل	dom
زٹل	gossip
زٹیل	lae
زٹیل	onbruikbaar
زٹیل	goedkoop
زُجاج	glas
زجر	dreigend
زجر	dreigende
زجر	dreig
زجل	dance
زجل	dans
زجل	musiek
زِچ	geïrriteerd
زِچ	geteister
زچگی	swangerskap
زچگی	swangerskap
زحمت	ongerief
زحمت	swaarkry
زحمت	siekte
زحمت	pyn
زحمت	ongerief
زحمت	swaarkry
زحمت	siekte
زحمت	sukkel
زحمت	pyn
زحمتی	troubled
زخّار	raging
زخم	seer
زخم	verlies
زخم	skade
زخم	besering
زخم	cut
زخم	seer
زخم	verlies
زخم	skade
زخم	besering
زخم	wonde
زخم	cut
زخمی	verwond
زخمی	slagting
زد	gewysig
زد	omvang
زد	verlies
زد	beroerte
زد	blow
زدگی	beroerte
زدگی	blow
زر	stuifmeel
زر	geld
زر	rykdom
زر	riches
زر	stuifmeel
زر	geld
زر	rykdom
زر	goud
زر	riches
زرِباقی	saldo
زرِباقی	balans
زرخیز	ryk
زردار	ryk
زرگر	goldsmith
زرِگل	stuifmeel
زرِمنافع	profit
زرِمنافع	winsgewende
زِراعت	grondbewerking
زِراعت	landbou
زِراعتی	agricultural
زرافہ	kameelperd
زرّاقی	valsheid
زرتُشت	zoroaster
زرد	wan
زرد	pale
زرد	yellow
زرد	wan
زرد	pale
زردک	pale
زردی	stuifmeel
زردی	geelsug
زرعی	agricultural
زرعی	agricultural
زِرغل	waardeloos
زرق	deception
زرنگ	hefboom
زرنگ	clever
زرنگ	por
زرنگ	onaktiewe
زرنگ	aktief
زری	monetêre
زرّیں	goue
زرّیں	golden
زِڑ	obsessie
زِڑلگنا	aandring
زِڑلگنا	dring
زِشت	lelik
زِشت	sleg
زِشتی	boos
زِشتی	bose
زعفرانی	yellow
زُعم	denke
زُعم	vermoede
زُعم	vanity
زعیم	chief
زعیم	leier
زعیم	aanspreeklik
زفیر	fluitjie
زفیر	fluit
زقن	chin
زقُوم	kaktus
زک	verlies
زک	omgekeer
زک	reverse
زک	agteruit
زک	belediging
زک	oorwin
زکا	eerlikheid
زکا	verhoog
زکا	vermeerder
زکا	ryk
زکا	growth
زکا	groei
زکاب	ink
زُکام	seer
زُکام	cold
زُکام	koue
زُکام	koud
زکی	deugsame
زکی	reine
زلازِل	earthquakes
زُلال	cold
زُلال	koue
زُلال	koud
زُلال	suiwer
زِلّت	sonde
زِلّت	verkeerd
زِلّت	verkeerde
زُلفی	bout
زُلفی	bolt
زلق	masturbasie
زلل	verlies
زلل	deficiency
زلل	falling
زلل	vallende
زِمام	rein
زمان	ouderdom
زمان	seisoen
زمان	periode
زمان	tyd
زمان	tydstip
زمان	ouderdom
زمان	seisoen
زمان	periode
زمانہ	ouderdom
زمانہ	tyd
زمانہ	tydstip
زمانہ	tye
زمانہ	kere
زمانہ	epog
زمانہ	periode
زمانہ	wêreld
زمانہ	era
زمانی	tydelik
زمانی	geheue
زمانی	tydelike
زمخت	bitter
زمخت	skerp
زُمُرُّد	emerald
زُمرہ	klas
زُمرہ	groep
زُمرہ	groepeer
زُمرہ	skare
زمزمہ	liedjie
زمزمہ	lied
زمزمہ	sang
زمزمہ	sing
زمزمہ	singing
زمزمہ	singende
زمزمہ	konsert
زمزمہ	chant
زمِستان	winter
زمن	tyd
زمن	tydstip
زمن	periode
زمہریری	cold
زمہریری	koue
زمہریری	koud
زمین	broek
زمین	country
زمین	land
زمین	grond
زمین	streek
زمین	aarde
زمین	grond
زمین	ground
زمین	broek
زمین	country
زمین	land
زمین	grond
زمین	grond
زمین	streek
زمین	aarde
زمین	grond
زمین	ground
زمینی	terrestriële
زن	vrou
زن	vroulik
زن	wyfie
زن	doer
زن	vrou
زن	vrou
زن	vroulik
زن	wyfie
زن	doer
زنّاٹا	zoem
زنان	vroue
زنان	vrouens
زنانہ	harem
زنانہ	vrou
زنانہ	seraglio
زنانہ	vroulik
زنانہ	harem
زنانہ	vrou
زنانہ	vroulik
زنانہ	wyfie
زنانہ	seraglio
زنانی	vroulik
زنانی	vrou
زنبور	hornet
زنبور	wasp
زنبور	bee
زنبورہ	hornet
زنبیل	sak
زنبیل	beurse
زنبیل	beursie
زنبیل	sak
زنجبیل	gemmer
زنجیر	ketting
زنجیرا	serie
زنجیرا	reeks
زنجیرا	series
زنجیری	gevangene
زنخا	impotent
زنخا	eunug
زند	pols
زند	zend
زِندان	tronk
زِندان	gevangenis
زِندان	tronk
زِندانی	gevangene
زِندگان	leef
زِندگان	tuiste
زِندگان	lewendig
زِندگانی	lewe
زِندگی	leef
زِندگی	tuiste
زِندگی	lewe
زِندہ	presiese
زِندہ	presies
زِندہ	regte
زِندہ	egte
زِندہ	leef
زِندہ	tuiste
زِندہ	vars
زِندہ	bestaande
زِندہ	ware
زِندہ	werklike
زِندہ	lewendig
زِندیق	ateïs
زنگ	roes
زنگ	rust
زنگاری	blou
زنگاری	groen
زِنہار	verdediging
زِنہار	defence
زِنہار	omgee
زِنہار	nooit
زِنہار	never
زِنہار	omkeer
زوال	mislukking
زوال	misery
زوال	decay
زوال	wane
زوال	weier
زوال	mislukking
زوال	misery
زوال	decay
زوال	herfs
زوال	val
زوال	wane
زوال	weier
زواہِر	mooi
زواہِر	helder
زوائِد	toevoegings
زَوج	aangeheg
زَوج	aangehegte
زَوج	man
زَوج	paartjie
زَوج	gade
زَوج	eggenoot
زَوج	consort
زَوجہ	vrou
زُود	gou
زُود	binnekort
زُود	soon
زودحس	sensitief
زُور	valsheid
زور	krag
زور	elektrisiteit
زور	invloed
زور	beïnvloed
زور	poging
زور	moeite
زور	aangepak
زور	gesag
زور	owerheid
زور	geweld
زور	stres
زور	stress
زور	krag
زور	elektrisiteit
زور	invloed
زور	beïnvloed
زور	poging
زور	moeite
زور	aangepak
زور	sterkte
زور	force
زور	forseer
زور	krag
زور	dwing
زور	gesag
زور	owerheid
زور	geweld
زور	stres
زور	stress
زِہ	saad
زُہد	mistisisme
زُہد	onthouding
زُہد	askese
زُہد	devotion
زہر	poison
زہرا	white
زہرا	helder
زہرہ	gal
زہرہ	moed
زہرہ	gees
زُہرہ	afrodite
زہریلا	skadelik
زہریلا	kwaadwillige
زہریلا	skadelik
زہریلا	kwaadwillige
زِی	modus
زِی	rok
زِیادتی	oortollige
زِیادتی	verhoog
زِیادتی	vermeerder
زِیادتی	optel
زِیادتی	byvoeging
زِیادتی	surplus
زِیادتی	geweld
زِیادہ	vele
زِیادہ	baie
زِیادہ	much
زِیادہ	nog
زِیادہ	meer
زِیادہ	buitensporig
زِیادہ	addisionele
زِیادہ	bykomende
زِیادہ	surplus
زِیارت	pilgrimage
زِیارتی	pilgrim
زِیاں	verlies
زِیاں	skade
زِیاں	besering
زیب	skoonheid
زیب	grace
زیب	becoming
زیبا	gepaste
زیبا	becoming
زیبائش	versiering
زیبائش	ornament
زِیبق	mercury
زِیبق	kwik
زیبندگی	grace
زیبندگی	skoonheid
زیبندہ	mooi
زَیت	olie
زَیتُون	olive
زَیتُون	olyf
زِیٹ	gossip
زِیر	treble
زیر	laer
زیر	kleinletters
زیر	verlaag
زیر	sagter
زیر	elektrisiteit
زیر	onder
زیر	hieronder
زیر	onderstaande
زیر	laer
زیر	kleinletters
زیر	verlaag
زیر	sagter
زیر	elektrisiteit
زیر	onder
زیر	hieronder
زیر	onderstaande
زِیرک	akute
زِیرک	intelligente
زِیرک	gebeur
زِیرک	wise
زِیرکی	intelligensie
زِیرکی	wysheid
زِیرگی	bestuiwing
زِیرہ	stuifmeel
زِیست	lewe
زَین	grace
زَین	skoonheid
زِینت	grace
زِینت	skoonheid
زِینہ	trappe
زِینہ	staircase
زِینہار	nooit
زِینہار	never
زِینہار	omkeer
زیور	versiering
زیور	ornament
ژاژخا	babbler
ژال	vrou
ژال	vrou
ژالہ	hael
ژالہ	frost
ژالہ	dew
ژرف	diepte
ژرف	diep
ژندہ	oud
ژندہ	ou
ژندہ	huge
ژولیدَگی	distress
ژولیدہ	confused
ژولیدہ	verward
ژُون	afgod
ژُون	idol
ژُون	prent
ژُون	beelde
ژُون	standbeeld
سا	baie
سا	soos
سابِق	verlede
سابِق	vorige
سابِق	afgelope
سابِق	former
سابِق	voormalige
سابِق	prior
سابِق	voorafgaande
سابِقہ	antieke
سابِقہ	verlede
سابِقہ	vorige
سابِقہ	afgelope
سابِقہ	transaksie
سابِقہ	voorvoegsel
سابِقہ	former
سابِقہ	voormalige
سابِقہ	korrespondensie
سات	sewe
سات	sewende
ساتِر	wegkruip
ساتھ	samelewing
ساتھ	gemeenskap
ساتھ	geselskap
ساتھ	mee
ساتھ	met
ساتھ	inklusiewe
ساتھ	maatskappy
ساتھ	gekuier
ساتھ	saam
ساتھی	ondersteuner
ساتھی	comrade
ساتھی	kameraad
ساتھی	opvolger
ساتھی	volgeling
ساتھی	companion
ساتھی	ally
ساٹا	terugkeer
ساٹا	opgelewer
ساٹا	ruil
ساٹھ	sestig
ساج	voorbereiding
ساج	versiering
ساجن	sweetheart
ساجن	man
ساجن	lover
ساجنا	lover
ساجنا	pas
ساجنا	versier
ساجھا	deel
ساجھا	deel
ساجھا	vennootskap
ساجھی	vennoot
ساجھی	maat
ساجھی	lewensmaat
ساجھی	metgesel
ساحت	hof
ساحت	shore
ساحت	kus
ساحت	kuslyn
ساحِر	towenaar
ساحِر	towenaar
ساحِر	assistent
ساحِرانہ	magiese
ساحِرانہ	magical
ساحِرہ	heks
ساحِرہ	hekse
ساحِری	toor
ساحِری	magic
ساحِری	deception
ساحِل	strand
ساحِل	shore
ساحِل	kus
ساحِل	kuslyn
ساحِلی	coastal
ساخت	stigting
ساخت	vorms
ساخت	struktuur
ساخت	figuur
ساخت	oprigting
ساخت	konstruksie
ساخت	maak
ساختگی	ontwerp
ساختگی	maak
ساختگی	kuns
ساختہ	gemaak
ساختہ	lie
ساختہ	jok
ساختہ	leuen
ساختہ	vervals
سادات	princes
سادات	lords
سادگی	reinheid
سادگی	eenvoud
سادگی	reinheid
سادہ	dom
سادہ	gewoon
سادہ	eenvoudig
سادہ	dom
سادہ	eenvoudige
سادہ	eenvoudig
سادہ	gewoon
سادہ	eenvoudig
سادھ	goeie
سادھ	goed
سادھ	deugsame
سادھارن	gemeen
سادھارن	common
سادھارن	gemeenskaplike
سادھارن	stadig
سادھارن	gewoonlik
سادھارن	gewoon
سادھن	bronne
سادھن	bron
سادھن	instrument
سادھن	metode
سادھن	modus
سادھن	oorsaak
سادھن	saak
سادھن	veroorsaak
سادھن	beteken
سادھن	agent
سادھن	voltooiïng
سادھن	aanbidding
سادھن	worship
سادھن	bereiking
سادھنا	practice
سادھنا	praktyk
سادھنا	oefen
سادھنا	aanbidding
سادھنا	worship
سادُھو	onskuldige
سادُھو	onskuldig
سادُھو	innocentius
سادُھو	innocent
سادُھو	deugsame
سادُھو	heilig
سادُھو	heilige
سادُھو	holy
سادُھو	eenvoudige
سادُھو	eenvoudig
سار	werd
سار	kameel
سار	camel
سار	summit
سار	essence
سار	uittreksel
سار	bokant
سار	bo
سار	hoogs
سار	spreeu
سار	waarde
سار	sap
سار	hart
سار	hartjie
سارا	goeie
سارا	goed
سارا	hele
سارا	alle
سارا	alles
سارا	all
سارا	almal
سارا	al
سارا	als
سارا	suiwer
سارا	heeltemal
سارا	voltooi
سارا	afgehandel
سارا	goeie
سارا	goed
سارا	hele
سارا	alle
سارا	alles
سارا	all
سارا	almal
سارا	al
سارا	als
سارا	hele
سارا	geheel
سارا	suiwer
سارا	heeltemal
سارا	voltooi
سارا	afgehandel
سارِق	dief
سارنا	presteer
سارنا	herstelwerk
سارنگ	reënboog
سارنگ	peacock
سارنگ	wolk
سارنگ	bee
سارنگ	bootsman
سارنگ	snake
سارنگ	slang
ساری	hele
ساری	hele
ساری	geheel
ساری	sari
ساری	vloeiende
ساری	effektief
ساری	deurkom
ساری	aangee
ساڑھی	sari
ساز	kommunikasie
ساز	harmonie
ساز	skepper
ساز	stigter
ساز	stip
ساز	artikels
ساز	toelae
ساز	verdraagsaamheid
ساز	begrip
ساز	goedere
ساز	arms
ساز	wapens
ساز	bewapen
سازگار	ondersteunende
سازگار	nuttige
سازگار	gehelp
سازگار	hulpvaardig
سازگار	behulpsaam
سازگار	nuttig
سازوبرگ	besittings
سازِش	stip
سازِش	kombinasie
سازِش	confederacy
سازِش	conspiracy
ساسنا	dreig
ساسنا	check
ساسنا	tsjeggië
ساسنا	kontroleer
ساطِع	helder
ساطِع	skoonmaak
ساطِع	skoon
ساطُور	dagger
ساعت	minuut
ساعت	sekondes
ساعت	sekonde
ساعت	horlosie
ساعت	tyd
ساعت	tydstip
ساعت	waarneem
ساعت	horlosie
ساعت	kyk
ساعت	dophou
ساعت	vakansie
ساعت	uur
ساغر	koppie
ساغر	beker
ساقِط	gegooi
ساقِط	useless
ساقِط	verlore
ساقِط	verloor
ساقِط	dooie
ساقِط	dood
ساقن	tabak
ساکِت	stille
ساکِت	quiet
ساکِت	verdoof
ساکِت	demp
ساکِت	mute
ساکِت	stil
ساکِن	kalm
ساکِن	stilstaande
ساکِن	vreedsame
ساکِن	rustige
ساکِن	vreedsaam
ساکھ	reputasie
ساکھ	krediet
ساکھ	trust
ساکھ	vertrou
ساکھ	goodwill
ساکھ	reputasie
ساکھ	krediet
ساکھ	trust
ساکھ	vertrou
ساکھا	veg
ساکھا	oes
ساکھا	tyd
ساکھا	tydstip
ساکھا	tak
ساکھا	dapperheid
ساکھا	seisoen
ساکھا	snoei
ساکھی	getuienis
ساکھی	bewyse
ساکھی	getuienis
ساگر	see
ساگر	see
ساگر	oseaan
سال	jaar
سالار	kaptein
سالانہ	jaarlikse
سالانہ	jaarliks
سالانہ	jaarlikse
سالانہ	maandelikse
سالانہ	jaarliks
سالِک	mystic
سالِک	reisiger
سالِک	sufi
سالماتی	molekulêre
سالمہ	molekule
سالمیّت	integriteit
سالنا	dril
سالنا	bore
سالنا	kerrie
سالنا	curry
سالُوس	valsheid
سالُوس	strik
سالُوسی	deception
سالہا	jare
سالِیانہ	jaarlikse
سالِیانہ	maandelikse
سامان	bewusmaking
سامان	gewaarwording
سامان	bewustheid
سامان	apparaat
سامان	gereedskap
سامان	bewussyn
سامان	consciousness
سامان	meubels
سامان	meubelstuk
سامان	voorbereidings
سامان	sintuie
سامراج	imperialism
سامراجیت	imperialism
سامرتھ	krag
سامرتھ	elektrisiteit
سامرتھ	vermoë
سامرتھ	vermoeë
سامرتھ	sterkte
سامرتھ	kapasiteit
سامرتھ	gesag
سامرتھ	owerheid
سامری	samaritaanse
سامِع	luisteraar
سامِع	gehoor
سامَگری	apparaat
سامَگری	materiale
سامَگری	materiaal
سامَگری	gereedskap
سامَگری	artikels
سامنا	konfrontasie
سامنا	opposisie
سامنے	voor
سامنے	before
سامی	meester
سامی	lover
سامی	hoë
سامی	hoog
سامی	ryk
سامی	here
سامی	semitiese
سامی	man
سان	teken
سان	onderteken
سان	idee
سان	trace
سان	hone
سان	teken
سان	onderteken
سان	idee
سان	trace
ساں	soos
سانبھر	hert
سانپ	snake
سانپ	slang
سانٹ	union
سانٹ	unie
سانٹ	help
سانٹ	hulp
سانٹ	junction
سانٹ	conspiracy
سانٹ	knoop
سانٹ	union
سانٹ	unie
سانٹ	help
سانٹ	hulp
سانٹ	junction
سانٹ	conspiracy
سانٹ	knoop
سانٹا	spur
سانٹنا	plak
سانٹنا	stick
سانٹنا	stok
سانجھ	aand
سانجھ	naand
سانجھ	skemer
سانجھی	companion
سانچ	waarheid
سانچا	feitelik
سانچا	matrix
سانچا	feitelik
سانچر	collecting
سانِحہ	voorval
سانِحہ	insident
ساندا	tou
سانڈ	vet
سانڈ	fat
سانس	asem
سانس	sug
سانسا	worry
سانسا	vrees
سانسنا	dreig
سانکر	ketting
سانکری	smal
سانکری	moeilik
سانکری	toemaak
سانکری	sluit
سانگ	toneelspel
سانگ	waarnemende
سانگ	optree
سانگ	drama
سانگ	farce
سانگ	toneelstuk
سانگ	speel
سانگی	akteur
سانگی	speler
سانوٹا	waarskuwing
سانوٹا	goed
سانوٹا	wel
سانوٹا	sowel
سانوریا	beloved
سانوریا	man
سانوریا	lover
ساو	onskuldige
ساو	onskuldig
ساو	innocentius
ساو	innocent
ساو	deugsame
ساوج	savage
ساوج	speletjie
ساوج	spel
ساودھان	versigtig
ساونت	held
ساونت	hero
ساونت	dapper
ساونت	warrior
ساونت	vegter
ساونتی	dapperheid
ساہ	handelaar
ساہِتیہ	letterkunde
ساہِتیہ	literatuur
ساہِتیہ	union
ساہِتیہ	unie
ساہِتیہ	vereniging
ساہِتیہ	assosiasie
ساہِتیہ	fellowship
ساہر	awake
ساہس	geweld
ساہُو	handelaar
ساہُو	eerlike
ساہوکار	ryk
ساہوکار	eerlike
ساہوکار	ryk
ساہوکار	eerlike
ساہُوکار	ryk
سائبان	refuge
سائبان	skadu
سائبان	shade
سائبان	ondersteuning
سائبان	ondersteun
سائبان	steun
سائبان	bystand
سائبان	skuiling
سائبان	skild
سائبان	skuld
سائِر	hele
سائِر	alle
سائِر	alles
سائِر	all
سائِر	almal
سائِر	al
سائِر	als
سائِر	hele
سائِر	geheel
سائِر	hardloop
سائل	applikant
سائل	aansoeker
سائِیں	meester
سائِیں	god
سائِیں	here
سائِیں	allah
سائِیں	man
سایہ	skadu
سایہ	skaduwee
سایہ	presisie
سایہ	beskerming
سایہ	skuiling
سایہ	skadu
سایہ	skaduwee
سایہ	presisie
سایہ	beskerming
سایہ	skadu
سایہ	shade
سایہ	skuiling
سب	misbruik
سب	alle
سب	alles
سب	all
سب	almal
سب	al
سب	als
سب	hele
سب	geheel
سب	almal
سب	totale
سبا	sheba
سُباس	fragrance
سبب	beteken
سبب	tou
سبب	rede
سبب	beteken
سبب	oorsaak
سبب	saak
سبب	veroorsaak
سبب	tou
سبب	rede
سبب	grond
سبب	ground
سببیّت	redenasie
سببیّت	kousaliteit
سببیّت	motive
سبت	saterdag
سبت	sabbath
سُبحان	heilig
سُبحان	heilige
سُبحان	holy
سُبحان	god
سُبحان	geprys
سُبحانی	divine
سبز	beloved
سبز	groen
سبز	sweetheart
سبزہ	cannabis
سبزہ	groen
سبزہ	emerald
سبزی	groente
سبزی	groente
سبع	sewe
سبع	sewende
سبق	lees
سبق	waarskuwing
سبق	advies
سبق	raad
سبق	lesing
سبقت	superioriteit
سبقت	uitnemendheid
سبقت	excellence
سبقت	lei
سبقت	lood
سبقت	aanvoer
سبک	wyse
سُبک	minuut
سُبک	lae
سُبک	onbeduidend
سُبک	lig
سُبک	ligte
سُبک	maer
سُبک	dun
سُبک	swak
سُبک	waardeloos
سُبک	swift
سُبکی	disgrace
سُبکی	teerheid
سُبکی	shame
