din	dari
proteja	melindungi
proteja	lindungi
intersectează	berpotongan
intersectează	perpotongan
gregorian	masehi
descrise	dijelaskan
descrise	digambarkan
descrise	diterangkan
fabrici	pabrik
marcu	markus
marcu	tanda
marcu	tandai
marcu	mark
drosera	drosera
robot	robot
principatul	kepangeranan
luigi	luigi
platforma	platform
gary	gary
consens	konsensus
stații	stasiun
ambasador	duta
mulțimea	kerumunan
mulțimea	crowd
mulțimea	keramaian
absolută	mutlak
absolută	absolut
absolută	absolute
kanem	kanem
bonaparte	bonaparte
clasificarea	klasifikasi
reacții	reaksi
reacții	tanggapan
semnificativă	signifikan
însemnând	arti
însemnând	artinya
însemnând	makna
discurs	pidato
discurs	speech
discurs	ucapan
discurs	berpidato
materialele	bahan
materialele	materi
materialele	material
valencia	valencia
prietenie	persahabatan
prietenie	pertemanan
călugări	biksu
călugări	biarawan
echilibru	keseimbangan
echilibru	saldo
echilibru	balance
paolo	paolo
bornu	bornu
repetate	berulang
repetate	diulang
ileana	ileana
dem	dem
legendă	caption
legendă	keterangan
legendă	legend
legendă	legenda
arbori	pepohonan
arbori	pohon
tablou	melukis
tablou	lukisan
excelență	keunggulan
închise	ditutup
închise	tertutup
închise	tutup
închise	closed
respectă	mematuhi
respectă	patuhi
aruncat	dilempar
aruncat	dilemparkan
aruncat	dibuang
dificilă	susah
dificilă	sulit
dificilă	sukar
tehnologii	technologies
tehnologii	teknologi
tehnologii	teknologi
anuale	tahunan
juridic	hukum
juridic	sah
juridic	legal
julius	julius
imposibil	impossible
imposibil	mustahil
eagle	elang
eagle	eagle
fântâna	pancuran
fântâna	mancur
diferențe	perbedaan
diferențe	perbedaannya
mars	mars
graham	graham
sfântă	suci
sfântă	kudus
sfântă	holy
contemporan	kontemporer
navy	navy
flotei	armada
flotei	fleet
deceniu	dekade
deutsche	deutsche
substanță	zat
substanță	substansi
loiret	loiret
interesele	minat
biografia	bio
biografia	biodata
biografia	biografi
weimar	weimar
lanț	rantai
poem	puisi
introduceți	masukkan
introduceți	enter
bibliotecă	library
bibliotecă	pustaka
bibliotecă	perpustakaan
greșeală	kekeliruan
greșeală	khilaf
greșeală	kesalahan
elementul	unsur
elementul	elemen
tabelul	meja
tabelul	tabel
zăpadă	salju
zăpadă	snow
transfer	transfer
transfer	mentransfer
jose	jose
jose	josé
întâlnite	dihadapi
vecinătatea	sekitarnya
muzicieni	musisi
iowa	iowa
self	diri
self	self
juventus	juventus
asociații	asosiasi
propuneri	proposal
propuneri	lamaran
numărat	dihitung
efectuează	perform
util	berguna
util	bermanfaat
util	menolong
util	berguna
util	bermanfaat
util	membantu
etaj	lantai
etaj	lantainya
etaj	floor
criticilor	kritikus
managementul	management
managementul	manajemen
managementul	pengelolaan
gene	jeni
gene	gene
gene	gen
bach	bach
ardèche	ardèche
zürich	zürich
zürich	zurich
portugheză	portugis
mozart	mozart
deținută	dimiliki
deținută	milik
ipoteza	hipotesis
aventurile	bertualang
aventurile	adventures
aventurile	petualangan
întrebare	pertanyaan
calculatoare	komputer
diametrul	diameter
capua	capua
blood	blood
blood	darah
monumentele	monumen
genova	genoa
tipic	khas
tipic	tipikal
laterală	lateral
dana	berth
dana	doel
dana	dana
legislative	legislatif
abraham	ibrahim
abraham	abraham
slabă	lemah
curentul	current
curentul	arus
curentul	skrg
pat	tepuk
pat	pat
pat	ranjang
pat	tidur
pat	bed
grecii	yunani
daniela	daniela
paralele	paralel
paralele	paralel
copa	copa
mar	mar
mar	apel
mar	apple
fischer	fischer
islamic	islamic
islamic	islam
elev	pupil
elev	pelajar
elev	mahasiswa
elev	murid
elev	siswa
elev	student
bridge	bridge
bridge	anjungan
bridge	jembatan
posedă	merasuki
unită	bersatu
nervos	gugup
nervos	grogi
mâncare	food
mâncare	makanan
mâncare	pangan
lorenzo	lorenzo
hardy	hardy
campanii	kampanye
federale	federal
extinsă	diperluas
extinsă	extended
extinsă	diperpanjang
extinsă	perluasan
extinsă	mengembang
extinsă	diperluas
extinsă	memperluas
realizare	direalisasikan
realizare	realisasi
realizare	pencapaian
realizare	prestasi
realizare	berprestasi
servește	melayani
finanțe	keuangan
finanțe	finansial
finanțe	finance
ban	ban
ban	larang
ban	larangan
ban	pelarangan
venituri	pendapatan
venituri	pendapatan
venituri	penghasilan
venituri	pemasukan
venituri	income
planete	planet
figura	figure
figura	figur
figura	tokoh
figura	sosok
invadat	diserbu
invadat	menginvasi
invadat	menyerbu
blog	blog
continent	mainland
continent	benua
alain	alain
secretarul	sekretaris
secretarul	menteri
secretarul	sekertaris
autorii	pengarang
autorii	penulis
muzee	museum
muzee	musium
parțială	parsial
parțială	sebagian
exterioare	outer
exterioare	eksterior
heavy	heavy
heavy	berat
forest	hutan
forest	forest
fragment	fragmen
fragment	snippet
densitatea	kepadatan
botez	baptis
botez	baptisan
botez	pembaptisan
botez	pembaptisan
indonezia	indonesia
menținut	dipelihara
menținut	dikelola
menținut	dipertahankan
soul	jiwa
soul	soul
coarde	senar
coarde	string
coarde	chord
coarde	akord
animate	animasi
acceptată	diterima
geschichte	geschichte
our	our
early	early
early	dini
early	awal
imi	imi
participare	partisipasi
utile	berguna
utile	bermanfaat
specializată	spesialis
obiectivele	tujuan
obiectivele	objektif
obiectivele	gol
obiectivele	tujuan
bătălii	pertempuran
nazist	nazi
șir	untaian
șir	string
colonie	koloni
rea	buruk
rea	jahat
rea	bad
cruz	cruz
ryan	ryan
wwe	wwe
engl	engl
egiptul	mesir
mori	die
mori	mati
amintit	teringat
amintit	diingat
amintit	dikenang
moise	musa
moise	moses
helin	helin
încoronat	dimahkotai
încoronat	dinobatkan
atribuit	diatribusikan
atribuit	dikaitkan
atribuit	ditugaskan
atribuit	ditetapkan
bulevardul	boulevard
pereche	sepasang
pereche	pasangan
pereche	pair
marină	navy
marină	marinir
marină	marine
marină	laut
marină	kelautan
călătorit	bepergian
vechime	senioritas
secuiesc	secuiesc
nokia	nokia
bucăți	bongkahan
bucăți	potongan
bucăți	kepingan
bucăți	keping
bucăți	potong
dispariția	penghilangan
dispariția	hilangnya
dispariția	menghilangnya
înlocuite	tergantikan
înlocuite	digantikan
înlocuite	diganti
cifre	digit
cifre	figur
cifre	angka
cifre	tokoh
construiește	membangun
rafael	raphael
rafael	halmahera
rafael	rafael
tras	ditarik
implicate	melibatkan
implicate	terlibat
morală	akhlak
morală	moral
morală	moral
valois	valois
ville	ville
que	que
bin	bin
brazilian	brazil
brazilian	brasil
florile	bunganya
florile	bunga
noțiunea	gagasan
noțiunea	pengertian
field	bidang
field	lapangan
field	field
field	medan
field	kolom
gimnastică	senam
executarea	penegakan
executarea	penegak
executarea	eksekusi
executarea	pelaksanaan
ieșire	output
ieșire	keluaran
ieșire	exit
ieșire	keluar
jason	jason
angiosperme	angiosperms
legende	legends
legende	legenda
desfășurarea	penyebaran
accent	logat
accent	aksen
benin	benin
alberto	alberto
aplicate	terapan
aplicate	diaplikasikan
aplicate	diterapkan
implicit	default
implicit	baku
implicit	bawaan
implicit	standar
cairo	kairo
cairo	cairo
anime	anime
nassau	nassau
alcool	alkohol
titus	titus
promova	mempromosikannya
promova	promosi
promova	promosikan
promova	promote
promova	mempromosikan
slave	slavia
moduri	cara
moduri	moda
moduri	mode
complexă	komplek
complexă	complex
complexă	rumit
complexă	kompleks
academic	akademik
academic	akademisi
academic	akademis
prelucrare	memroses
prelucrare	memproses
prelucrare	pemrosesan
prelucrare	diproses
prelucrare	pengolahan
nobil	mulia
nobil	noble
plătit	berbayar
plătit	dibayar
kansas	kansas
conducătorii	penguasa
marcată	ditandai
descoperiri	penemuan
descoperiri	temuan
descoperiri	penemuan
descoperiri	discovery
fundal	background
fundal	latar
calificare	kualifikasi
calificare	kualifikasi
full	full
full	kenyang
full	penuh
paralela	paralel
organele	organ
tratează	perlakukan
tratează	mengobati
tratează	perlakukan
tratează	memperlakukan
tratează	suguhan
dispută	sengketa
dispută	persengketaan
dispută	perselisihan
lazio	lazio
popoare	bangsa
fișiere	berkas
fișiere	file
califatul	kekhalifahan
programele	program
greșeli	kesalahan
autonomie	otonomi
câini	anjing
pin	pinus
pin	pine
pin	sematkan
pin	pin
predominant	didominasi
jános	jános
reparații	perbaikan
reparații	perbaiki
reparații	perbaikan
piciorul	kaki
piciorul	tungkai
piciorul	leg
reluat	dilanjutkan
romulus	romulus
administratori	pengurus
administratori	administrator
administratori	admin
administratori	pengurus
groază	horor
groază	horror
groază	kengerian
groază	ngeri
opinie	opini
opinie	pendapat
contrast	kontras
baker	baker
asasinarea	pembunuhan
salzburg	salzburg
simțit	merasa
simțit	dirasakan
server	server
aerul	udara
aerul	air
globul	globe
lideri	pemimpin
lux	lux
lux	kemewahan
lux	mewah
lux	luxury
cia	cia
cia	pkb
cia	cia
cia	cla
finalizat	diselesaikan
finalizat	selesai
ceremonia	upacara
roberto	roberto
extern	eksternal
extern	eksternal
arii	arias
arii	area
lumi	worlds
lumi	dunia
apostol	rasul
curge	mengalir
curge	arus
curge	alur
curge	mengalir
tha	tha
localnici	lokal
localnici	setempat
dezvăluie	pengungkapan
dezvăluie	mengungkapkan
dezvăluie	ungkapkan
dezvăluie	ungkap
dezvăluie	mengungkapkan
dezvăluie	ungkapkan
dezvăluie	menguak
virtual	maya
virtual	virtual
plural	jamak
înțelegerea	pengertian
înțelegerea	pemahaman
înțelegerea	memahami
echipajul	crew
echipajul	kru
dispozitive	perangkat
riscul	resiko
riscul	risiko
asociată	dikaitkan
asociată	diasosiasikan
asociată	terkait
asociată	mempersekutukan
asociată	kaitkan
asociată	mengaitkan
asociată	hubungkan
ofensiva	ofensif
ofensiva	menyinggung
ofensiva	menghina
ofensiva	serangan
ofensiva	menyerang
ofensiva	mengganggu
nunta	pernikahan
nunta	wedding
jefferson	jefferson
protest	protes
minte	mind
minte	pikiran
contractul	kontrak
wettin	wettin
electoral	pemilu
carter	carter
agenții	agen
agenții	agen
agenții	lembaga
agenții	agensi
recunoscute	dikenal
recunoscute	dikenali
recunoscute	diakui
recunoscute	mengenali
recunoscute	dikenal
recunoscute	diakui
ariège	ariège
politehnica	politehnica
politehnica	politeknik
frecvență	frekuensinya
frecvență	frekuensi
mont	mont
penal	pidana
penal	kriminal
penal	criminal
penal	penjahat
ochiul	eye
ochiul	mata
colonia	koloni
recomandă	menganjurkan
recomandă	merekomendasikan
recomandă	dianjurkan
recomandă	menyarankan
recomandă	disarankan
recomandă	rekomendasikan
recomandă	sarankan
recomandă	merekomendasikan
recomandă	menyarankan
feroviar	rel
feroviar	mandar
învață	pelajari
învață	belajar
agenți	agen
verzi	green
verzi	hijau
marcă	brand
marcă	merk
marcă	merek
adoptarea	adopsi
harrison	harrison
dell	dell
explicat	dijelaskan
explicat	menjelaskan
supremă	supreme
supremă	agung
campbell	campbell
exprimare	expresi
exprimare	ekspresi
concentrare	konsentrasi
concentrare	jurusan
guvernatorul	gubernur
hărți	maps
hărți	peta
minerva	minerva
fabricarea	memproduksi
fabricarea	manufaktur
fabricarea	pabrikasi
estimată	perkiraan
estimată	estimasi
four	empat
four	four
moara	mill
moara	penggilingan
moara	pemintalan
grupurile	grup
grupurile	kelompok
absența	ketidakhadiran
absența	ketiadaan
absența	absen
sărbători	libur
sărbători	holiday
sărbători	liburan
sărbători	libur
sărbători	liburan
arheologie	arkeologi
arheologie	purbakala
arheologie	arkeologi
băile	mandi
băile	pemandian
bord	papan
bord	dewan
armele	senjata
armele	senapan
armele	guns
armele	senjata
prizonier	tawanan
prizonier	tahanan
părinte	ayah
părinte	bapa
părinte	bapak
părinte	orangtua
părinte	induk
leu	lion
leu	singa
leu	leu
subțire	langsing
subțire	slim
subțire	ramping
subțire	tipis
subțire	kurus
producătorul	manufaktur
producătorul	produsen
producătorul	pabrikan
germain	germain
invers	kebalikan
invers	reverse
invers	terbalik
desfășurare	penyebaran
capitol	chapter
capitol	pasal
capitol	bab
gară	stasiun
gară	station
renumit	terkenal
orele	jam
tablă	timah
tablă	tin
tablă	papan
tablă	dewan
metodele	metoda
metodele	metode
harold	harold
compozitorul	komposer
compozitorul	penyusun
roy	roy
teorema	teorema
brațe	gendongan
brațe	lengan
brațe	arms
proceselor	proses
părul	hair
părul	rambut
jon	jon
universale	universal
poduri	bridges
poduri	jembatan
adaptat	diadaptasi
brigadă	brigade
normale	biasa
normale	normal
templu	temple
templu	candi
templu	kuil
consumul	konsumsi
pcr	pcr
religii	agama
arsenal	arsenal
blocuri	blok
blocuri	pemblokiran
blocuri	blokir
achiziționat	diperoleh
achiziționat	didapatkan
achiziționat	dibeli
oana	oana
executate	eksekusi
executate	dieksekusi
treizeci	thirty
suburbie	kelurahan
suburbie	suburbia
proprietarul	owner
proprietarul	pemilik
proprietarul	pemiliknya
nobili	bangsawan
nobili	mulia
nobili	noble
forțată	dipaksakan
forțată	dipaksa
forțată	paksakan
forțată	terpaksa
ducat	kadipaten
metropolitan	metropolitan
scuze	maaf
iubirea	rpp
iubirea	love
iubirea	cintai
iubirea	cinta
ann	ann
talent	bakat
talent	talenta
talent	bakatnya
talent	talent
salvador	salvador
cultul	sekte
cultul	pemujaan
cultul	kultus
low	rendah
low	low
santo	santo
grammy	grammy
nucleul	core
nucleul	inti
astronomie	astronomi
metalice	logam
metalice	metalik
philadelphia	philadelphia
molotov	molotov
sony	sony
feminină	feminim
feminină	feminin
feminină	kewanitaan
gură	mulut
plăci	pelat
plăci	plat
plăci	ubin
plăci	tegel
psihologie	psikologi
psihologie	psychology
creator	pembuat
creator	pencipta
creator	creator
circuit	circuit
circuit	sirkuit
neutru	netral
bahia	bahia
telefon	phone
telefon	ponsel
telefon	telepon
telefon	telepon
telefon	telephone
controlată	dikontrol
controlată	terkendali
controlată	dikendalikan
benedict	benedict
benedict	benediktus
larry	larry
copenhaga	kopenhagen
copenhaga	copenhagen
lipsește	hilang
roland	roland
trepte	langkah
conservarea	konservasi
conservarea	pelestarian
mahmud	mahmud
pictată	dilukis
pictată	dicat
progresul	kemajuan
progresul	perkembangan
progresul	progres
progresul	progress
ciclu	daur
ciclu	siklus
ciclu	cycle
rundă	ronde
rundă	bulat
rundă	round
emanuel	emanuel
reforme	reformasi
junior	yunior
junior	junior
junior	smp
platon	plato
arhivele	arsip
metrou	subway
metrou	metro
vendée	vendée
vicar	vikaris
einstein	einstein
prelucrarea	memroses
prelucrarea	memproses
prelucrarea	pemrosesan
prelucrarea	diproses
prelucrarea	pengolahan
sclavi	budak
wrestling	bergulat
wrestling	wrestling
wrestling	gulat
nasr	nasr
merit	merit
perspectivă	perspektif
