les	на
supprimé	избришан
supprimé	избришана
supprimé	избришано
supprimé	избришани
supprimé	отстранета
supprimé	отстранет
supprimé	отстранети
douglas	даглас
listes	листа
listes	список
listes	списоци
listes	листи
listes	списоците
boy	дечко
boy	момче
boy	бој
boy	синче
arbitrage	арбитража
lecteur	играчот
lecteur	играч
lecteur	вози
lecteur	драјв
lecteur	читател
lecteur	читач
remise	попуст
remise	повраток
établie	воспоставен
établie	утврден
établie	формирана
établie	воспоставено
établie	формиран
établie	воспоставена
tire	пука
tire	шутира
hop	дн
christopher	кристофер
maintenir	продолжи
maintenir	задржи
maintenir	чувај
réduire	спушти
réduire	намали
réduire	намалување
réduire	опаѓање
réduire	намали
réduire	намалување
anderson	андерсон
christine	кристин
christine	кристина
goût	вкус
goût	вкус
morceaux	парчиња
morceaux	траки
morceaux	траги
morceaux	трагови
sélectionné	избрани
sélectionné	избрано
sélectionné	избрана
sélectionné	одбрано
sélectionné	избран
venus	венус
venus	венера
miller	милер
dédié	посветен
dédié	посветена
dédié	посветено
exil	прогон
exil	прогонство
exil	егзил
terminé	завршив
terminé	заврши
terminé	завршена
terminé	завршено
terminé	заврши
terminé	завршено
cambridge	кембриџ
construits	изграден
construits	изградена
construits	изградени
construits	изградено
construits	изграден
construits	изградени
construits	изградено
fixe	поправени
fixe	фиксна
fixe	поправи
fixe	фиксен
sncf	sncf
ventes	продажна
ventes	продажби
ventes	продажба
relative	роднина
relative	релативна
relative	релативно
instruction	упатство
instruction	инструкции
cancer	рак
cancer	канцер
donald	доналд
donald	пајо
agents	агенси
agents	агентите
agents	агенти
observation	набљудување
parallèlement	паралелно
parallèlement	паралела
parallèlement	паралелен
parallèlement	паралелни
parallèlement	паралелна
fréquence	фрекфенција
fréquence	фреквенција
dure	жесток
dure	остри
