در	deur
لاغر	magere
لاغر	mager
لاغر	thin
لاغر	dun
تسکین	kalmeren
تسکین	kalmerende
تسکین	kalmerend
شاندونگ	shandong
شبکیه	netvlies
عملا	praktisch
دوناتلو	donatello
کندو	bijenkorf
کندو	korf
کندو	bijenkorf
کندو	hive
آغا	agha
ورن	freek
ورن	verne
ورن	vern
فلسطینیان	palestijnen
کیلیکیه	cilicië
مریلین	marilyn
مفسران	commentatoren
افراز	partitie
کروس	kroos
کروس	cruz
کروس	kross
آواشناسی	fonetiek
تنبور	tabor
کبرا	cobra
آلتایی	altaj
سرمایش	koeling
سرمایش	afkoeling
سرمایش	koelen
عبید	abid
بلوم	bloom
بلوم	bloeien
بلوم	bloei
نگارنده	ontwerper
نگارنده	designer
تین	teen
تین	tiener
تین	tin
فرگوسن	ferguson
سوئیچ	schakelaar
سوئیچ	switch
سوئیچ	wisselen
سوئیچ	wissel
هلو	perziken
هلو	perzik
هلو	peach
هلو	perzik
خبرنگاری	journalistiek
کورنلیوس	cornelius
کورنلیوس	cornelis
مایلز	mijl
مایلز	miles
مایلز	mijlen
مایلز	kilometers
برشا	brescia
خلوص	oprechtheid
جیووانی	giovanni
پارادوکس	paradox
پارادوکس	paradoxaal
دیلن	dylan
اورت	everett
اورت	oort
گیتس	gates
گیتس	poorten
اتانول	ethanol
مارش	marsh
مارش	moeras
سرگرد	majoor
سرگرد	major
سرگرد	hoofdvak
سرفه	hoesten
سرفه	hoest
سرفه	hoesten
اهم	ohm
رسانا	geleider
رسانا	dirigent
رسانا	conducteur
گولد	gould
سیمور	seymour
تازی	arabische
تازی	arabisch
باارزش	onbetaalbaar
مزایده	veilingen
مزایده	veilen
مزایده	veiling
کلاد	claude
آبها	wateren
افراط	extremisme
افراط	overmaat
افراط	overdaad
افراط	overmatig
خشایار	xerxes
کیسی	casey
الزاماً	noodzakelijkerwijs
دخانیات	tabak
نابغه	geniaal
نابغه	genie
نابغه	genius
ژیل	gilles
هیلبرت	hilbert
ریزه	rize
خارش	jeuk
خارش	jeukende
خارش	jeuk
عمری	looptijd
عمری	levensduur
کتان	linnen
کتان	vlas
کتان	katoen
تاتا	tata
قرنیه	cornea
قرنیه	hoornvlies
مکالمات	gesprekken
مکالمات	conversaties
سولفور	zwavel
سولفور	zwavel
شکوفه	bloesem
شکوفه	bloem
شکوفه	bloempje
شکوفه	bloemetje
شکوفه	bloom
شکوفه	bloeien
شکوفه	bloei
متفکران	denkers
ولینگتون	wellington
میاد	komen
میاد	coming
محول	gedelegeerd
محول	gedelegeerde
منش	attitude
منش	houding
وسوسه	verleiding
وسوسه	verleidingen
ایروینگ	irving
سقفی	plafond
محموله	cargo
محموله	vracht
محموله	lading
محموله	laadvermogen
محموله	verzending
محموله	zending
عرشه	dekken
عرشه	dek
عرشه	deck
پناهندگی	asiel
شاکی	klagen
شاکی	verzoeker
شاکی	eiser
وفا	vervullen
وفا	vervullen
وفا	verplichtingen
وفا	verbintenissen
وفا	toezeggingen
چچن	tsjetsjenen
چچن	tsjetsjenië
چچن	tsjetsjeense
سوپرانو	soprano
سوپرانو	sopraan
روتردام	rotterdam
پارانا	paraná
یونکرس	junkers
اورست	everest
اشباح	phantom
اشباح	fantoom
اشباح	spook
اشباح	spoken
اشباح	geesten
سرماخوردگی	verkoudheid
سرماخوردگی	verkouden
سرماخوردگی	koude
سرماخوردگی	kou
سرماخوردگی	koud
سرماخوردگی	griep
صدساله	centenary
صدساله	centennial
جهانیان	werelden
آتنا	athene
آتنا	athena
انیو	ennio
برادرزاده	neef
برادرزاده	neefje
برادرزاده	nichten
برادرزاده	nichtjes
اخترفیزیک	astrofysica
دستیاری	assistente
دستیاری	assistent
دستیاری	assisteren
عمار	amar
تبلت	tablet
انریکو	enrico
شامگاه	avonden
طبل	drum
طبل	trom
طبل	trommel
طبل	drumstel
طبل	trommels
طبل	trom
طبل	drums
طبل	vaten
سیمپسون	simpsons
سیمپسون	simpson
چخوف	tsjechov
کارساز	server
بوفالو	buffalo
بوفالو	buffels
بوفالو	bizons
بوفالو	buffel
کارتاژ	carthago
اورلاندو	orlando
سیلاب	torrents
پیمانه	meting
پیمانه	meten
پیمانه	opmeten
پیمانه	module
پیمانه	meet
پیمانه	meten
پیمانه	maatstaf
پیمانه	maatregel
سامر	zomer
مکری	mcrae
تول	tol
تول	tol
ایفل	eiffel
سینوس	sinus
سینوس	hyperbolische
اسامه	osama
تمساح	alligator
تمساح	krokodillen
تمساح	krokodil
تمساح	alligator
تمساح	gator
وهم	fantasy
وهم	fantasie
وهم	waanideeën
وهم	wanen
وهم	illusies
وهم	illusie
دودی	rokerige
دودی	rook
دودی	roken
لوئیجی	luigi
قرعه	riet
قرعه	rieten
پلک	ooglid
آورو	avro
زمامداری	absolutistische
جبار	jabbar
ابرو	wenkbrauwen
ابرو	ebro
ابرو	wenkbrauwen
ابرو	wenkbrauw
غزال	gazelle
بزرگنمایی	inzoomen
بزرگنمایی	zoomen
بزرگنمایی	zoom
ارادت	betaalt
ارادت	pays
دوتا	twee
دوتا	two
خیس	natte
خیس	nat
پرداز	verwerker
پرداز	processor
عزم	vastberadenheid
عزم	bepaling
راکتور	reactor
گاردن	tuintje
گاردن	tuin
وینسلت	winslet
فلمینگ	flemming
فلمینگ	fleming
گویندگی	anker
گویندگی	verankeren
کاپیتول	capitol
کاپیتول	capitool
آلوز	alves
سازمانها	organisaties
گاگا	gaga
امپایر	keizerrijk
امپایر	rijk
امپایر	imperium
امپایر	empire
آبله	pokken
آبله	pokken
مستی	dronkaard
مستی	dronken
فرمانی	mandaat
آلفردو	alfredo
فرازمینی	buitenaardse
فرازمینی	buitenaards
سمندر	newt
سمندر	salamander
رواق	portico
هیر	haas
هیر	hare
النا	elena
وانت	vrachtauto
وانت	truck
وانت	vrachtwagen
ویدئوهای	filmpjes
ویدئوهای	videos
لبنیات	zuivel
آمنه	amina
تات	tat
ونسا	vanessa
همگام	rotors
همگام	synchroon
همگام	synchrone
همگام	synchroon
همگام	gesynchroniseerd
همگام	synchroniseren
رند	rand
امیدی	hoop
امیدی	hopen
امیدی	hope
المپیا	olympia
جیکوب	jacob
جیکوب	jakob
میجی	meiji
آندرانیک	andranik
دیافراگم	diafragma
دیافراگم	middenrif
دیافراگم	hernia
علاقمند	geïnteresseerd
علاقمند	interesse
آلرژی	allergie
آلرژی	allergieën
آلرژی	allergie
آلرژی	allergisch
آلرژی	allergische
آلرژی	allergie
استریپ	strippen
استریپ	uitkleden
استریپ	strip
رعد	thunder
رعد	onweer
رعد	donder
پوزه	snuit
فینکس	feniks
فینکس	phoenix
چارتر	handvest
پندار	advies
پندار	mening
پندار	aanname
پندار	veronderstelling
پندار	fancy
پندار	sjiek
راشد	rashid
بشیر	bashir
لعل	lal
لعل	garnet
نگیرد	spoelen
پهنا	wide
پهنا	wijd
پهنا	breed
لنینگراد	leningrad
آشیل	achilles
ویدیوی	filmpje
ویدیوی	video
آناستازیا	anastacia
آناستازیا	anastasia
اسپاگتی	spaghetti
پائولا	paola
پائولا	paula
بورنئو	borneose
ضعیفی	zwak
ضعیفی	zwakken
ضعیفی	slap
ضعیفی	zwakke
فیلمسازان	filmmakers
کوبایی	cubaan
کوبایی	cubaanse
کوبایی	cubaans
سوزانده	afgebrand
سوزانده	verbrand
رابی	robby
هندوئیسم	hindoeïsme
باکجه	paekche
سروان	captain
سروان	kapitein
سروان	gezagvoerder
اسنودن	snowden
رابرتز	roberts
بیضه	balzak
بیضه	scrotum
بیضه	testikels
جینا	jenna
کیمیا	alchemie
پلکانی	trap
کروکی	cabriolet
کروکی	cabrio
نون	brood
اپتیک	optiek
کارفرما	werkgever
کارفرما	werkgevers
دویدن	rennen
دویدن	hardlopen
دویدن	running
مستطیلی	rechthoekig
مستطیلی	rechthoekige
سرکار	officier
سرکار	agent
کنتراست	tegenstelling
کنتراست	contrast
رقابتهای	concurrentie
رقابتهای	mededinging
رقابتهای	competitie
هلموت	helmut
جیغ	schreeuwen
جیغ	gillen
جیغ	geschreeuw
جیغ	schreeuwend
جیغ	schreeuwen
جیغ	gillen
جیغ	schreeuw
پختن	koken
پختن	bakken
دلقک	clown
فارادی	faraday
تارزان	tarzan
بیکار	werklozen
بیکار	werkloos
بیکار	werkloze
بیکار	stationair
بیکار	inactief
ریکی	ricky
شاو	shaw
مانیل	manilla
گه	shit
تجدیدنظر	heroverwogen
لنفاوی	lymfatische
باربر	kapper
باربر	barber
مقبول	acceptabel
مقبول	aanvaardbaar
مقبول	aanvaardbare
مقبول	acceptabele
مقبول	gewaardeerd
وحشتناک	vreselijk
وحشتناک	verschrikkelijk
وحشتناک	gruwelijk
وحشتناک	afschuwelijk
پاکت	envelop
پاکت	enveloppe
پاکت	verpakkingen
حسابدار	boekhouder
حسابدار	accountant
باگ	insect
باگ	bug
شکافت	kernsplijting
تورس	torres
جوانترین	jongsten
جوانترین	jongste
ولیکی	veliki
وینچستر	winchester
حراج	veilingen
حراج	veilen
حراج	veiling
حراج	veilen
حراج	uitverkoop
حراج	verkopen
حراج	verkoop
حبوبات	maïs
حبوبات	mais
حبوبات	graan
حبوبات	granen
حبوبات	cornflakes
حبوبات	ontbijtgranen
سرشت	natuur
شرکتها	bedrijven
کاکلی	crested
نمودارهای	diagrammen
دیباچه	proloog
شلدون	sheldon
لن	len
کارکس	carex
غیب	gha
غیب	verborgene
غیب	ongezien
غیب	onzichtbaar
رامون	ramone
رامون	ramón
رامون	ramon
ارج	gewaardeerde
ارج	gewaardeerd
پسندیده	acceptabel
پسندیده	aanvaardbaar
پسندیده	aanvaardbare
پسندیده	acceptabele
گونتر	günter
گونتر	günther
کیریباتی	kiribati
چماق	club
چماق	bat
چماق	bbt
چماق	knuppel
چماق	vleermuis
آدری	audrey
مارا	mara
خطیب	khatib
خطیب	redenaar
لات	lat
لات	schurk
جرزی	trui
جرزی	jersey
هاید	hyde
سافک	suffolk
آتاترک	atatürk
تایلندی	thaise
تایلندی	thai
تایلندی	thais
تنریف	tenerife
کافکا	kafka
ماندارین	mandarijn
فاعل	top
فاعل	bovenste
فاعل	bovenkant
فاعل	onderwerp
فاعل	proefpersoon
فاعل	subject
تدابیر	geopereerd
تدابیر	geëxploiteerd
باج	losgeld
باج	afpersing
باج	chantage
باج	chanteren
نظارتی	toezichthoudende
نظارتی	toezicht
نظارتی	bewaking
نظارتی	surveillance
فسیل	fossiel
فسیل	fossiele
عکسبرداری	fotografie
عکسبرداری	fotograferen
کوکو	coco
کوکو	kokos
کوکو	cacao
کوکو	koekoek
کنجکاوی	benieuwd
کنجکاوی	merkwaardig
کنجکاوی	nieuwsgierig
کنجکاوی	nieuwsgierigheid
پیرنه	pyreneeën
میا	mia
اختلاس	verduistering
اختلاس	verduistering
اختلاس	verduisteren
بالدار	gevleugelde
مسقط	muscat
فیلیپینی	filipijnse
فیلیپینی	filipijnse
فیلیپینی	filipijns
ناجی	redder
ناجی	verlosser
ولگرد	punk
عطش	dorst
شدگی	verdoemenis
روبان	linten
روبان	lint
روبان	lintje
کبالت	kobalt
انس	anas
رادرفورد	rutherford
ویتنامی	vietnamese
ویتنامی	vietnamees
ویتنامی	vietnamezen
ساقط	afbreken
نانت	nantes
مید	meade
مید	midden
مید	mead
مید	mede
لوزالمعده	alvleesklier
لوزالمعده	pancreas
لوزالمعده	alvleesklier
لوزالمعده	pancreas
مغذی	voedzaam
مغذی	nutriënten
مغذی	voedingsstoffen
فالز	vallen
فالز	waterval
فالز	valt
فالز	watervallen
فالز	falls
لوکی	loki
نورماندی	normandië
مکینتاش	mac
مکینتاش	macintosh
دیکنز	deakins
دیکنز	dickens
ارتداد	ketterij
ارتداد	afvalligheid
سخنران	docent
سخنران	redenaar
عریان	naakt
عریان	naakte
عریان	bare
عریان	blote
باکلان	aalscholver
مینیاتور	miniatuur
ناتالیا	natalia
کیمن	kaaiman
کیمن	cayman
فرسوده	rusty
فرسوده	roestig
آنتونوف	antonov
فیتزجرالد	fitzgerald
چسبندگی	samenhang
چسبندگی	cohesie
چسبندگی	adhesie
چسبندگی	hechting
چسبندگی	wrijving
ربیع	rabi
پولو	polo
بیکن	bacon
بیکن	spek
جاسوسان	spionnen
جاسوسان	spies
الکترا	elektra
الکترا	electra
طبخ	bakken
نعل	hoefijzer
دیکسون	dixon
دیکسون	dickson
مشورتی	raadgevend
قونیه	konya
سیفلیس	syfilis
هیوگو	hugo
توکار	ingebed
توکار	ingesloten
تئو	theo
تئو	teo
صداها	stemmen
صداها	voices
کسل	kasteel
آسانسور	liften
آسانسور	lift
نیاگارا	niagara
ناگویا	nagoya
غزلیات	sonnet
آجرهای	baksteen
آجرهای	bakstenen
آجرهای	stenen
تاو	tau
تاو	slepen
شیرها	leeuwen
شیرها	lions
تراکتور	tractor
تراکتور	trekker
چلچله	doorslikken
چلچله	inslikken
چلچله	slik
چلچله	slikken
فورپومرن	vorpommern
جاسازی	geplant
ایا	aya
میلیونی	miljoen
قصاب	slagers
قصاب	slager
قصاب	slachter
کدو	squash
کدو	pompoen
کدو	pompoenen
انتظارات	verwachtingen
انتظارات	verwachting
انتظارات	verwachtingen
موبد	magus
هاتسپر	hotspur
رشوه	omkoping
رشوه	omkopen
رشوه	smeergeld
رشوه	steekpenningen
رشوه	omkopen
رشوه	omkoping
ایگلسیاس	iglesias
مجلل	deluxe
مجلل	luxe
مجلل	luxueus
مجلل	prachtig
مجلل	schitterend
دولتهای	overheden
دولتهای	regeringen
دخمه	crypte
دخمه	kelder
آلکسی	alexei
هون	hun
هون	hoon
هون	haven
موسولینی	mussolini
بیبر	bieber
براندازی	subversion
براندازی	ondermijning
غاری	grot
اورنج	sinaasappel
اورنج	oranje
لنکستر	lancaster
سرکوبی	onderdrukking
سرکوبی	repressie
شیزوئوکا	shizuoka
لینکین	linkin
اقرار	biecht
اقرار	bekentenissen
اقرار	biechten
اقرار	biecht
اقرار	biechten
اقرار	bekentenis
اقرار	toegeven
اقرار	bekrachtigd
اقرار	geratificeerd
هابیت	hobbit
خو	prut
خو	goo
سینی	lade
سینی	dienblad
سینی	bakje
زردپره	bunting
خفته	slapend
خفته	slapen
خفته	slapend
بغل	knuffel
بغل	knuffelen
کاردار	eunuch
ادینبورگ	edinburgh
خلط	sputum
ژوپیتر	jupiter
بولیوار	bolivar
بولیوار	bolívar
یدید	jodide
سرس	ceres
کوبریک	kubrick
شأن	waardigheid
دریم	droom
دریم	dromen
دریم	dream
اخباری	nieuwsberichten
اخباری	nieuws
خلاقانه	inspirerend
خلاقانه	inspirerende
خلاقانه	creatief
خلاقانه	creatieve
بهمنی	indeling
بهمنی	verdeling
بهمنی	uitsplitsing
وخیم	gespannen
وخیم	dire
توکل	trust
توکل	vertrouw
توکل	vertrouwen
شستشو	wash
شستشو	wassen
شستشو	wassen
کاتلین	kathleen
کاتلین	cathleen
مافیا	maffia
مافیا	mafia
مودنا	modena
مقعدی	kralen
مقعدی	anaal
مقعدی	anale
متصدی	curator
داروخانه	apotheek
دلبستگی	belangen
دلبستگی	interesses
دلبستگی	vastlegging
دلبستگی	fixatie
اپوس	opus
تصویرسازی	illustratie
نغمه	nummer
نغمه	song
نغمه	zang
نغمه	lied
نغمه	liedje
میم	meme
میم	mame
مدرنیته	moderniteit
چانه	chin
چانه	kin
راداری	radar
اریس	eris
میکروسکوپی	microscopische
میکروسکوپی	microscopisch
ریمیکس	remix
شانون	shannon
باپتیست	baptist
باپتیست	doper
باپتیست	baptiste
دراج	frankolijn
کمبل	campbell
نزولی	dalende
نزولی	afdalen
نزولی	dalen
رومیزی	bureaublad
رومیزی	desktop
سیاهرگ	bloedvat
سیاهرگ	ader
شامپاین	champagne
تصورات	verbeelding
تصورات	verbeeldingskracht
تصورات	fantasie
تصورات	visies
تصورات	visioenen
دورۀ	tijdvak
دورۀ	periode
توربو	turbo
خیاط	kleermaker
خیاط	naaister
خیاط	naaien
خیاط	naai
پورتر	porter
جبرئیل	gabriel
جبرئیل	gabriël
دعوی	rechtzaak
دعوی	rechtszaak
براگا	braga
جلبک	kelp
جلبک	algen
جلبک	zeewier
کلیت	totaliteit
دریانوردان	navigators
سیلک	silk
سیلک	zijden
سیلک	zijde
پارگی	snijwonden
پارگی	prematuur
پارگی	voortijdig
پارگی	voorbarig
ناقوس	bell
بها	baha
گوادلوپ	guadeloupe
مارچلو	marcelo
مارچلو	marcello
لوییز	louise
بیانسه	beyoncé
اشنایدر	schneider
انطاکیه	antiochië
نامتقارن	asymmetrische
مارکز	marques
مارکز	marquez
میکا	micah
میکا	mica
میکا	mika
والتون	walton
نیلز	niles
نیلز	nils
نیلز	niels
جهانگرد	toerist
ساشا	sacha
ساشا	sasha
متناقض	tegenstrijdige
متناقض	tegenstrijdig
متناقض	inconsequent
متناقض	inconsistent
ونک	gui
مخاط	slijm
دوریس	doris
فولر	vollediger
فولر	voller
فولر	fuller
فولر	fowler
تعاملات	interacties
تعاملات	interactie
بلر	blair
آسایشگاه	hospice
