και	un
μεταφορές	nodošana
μεταφορές	pārvadājumi
μεταφορές	transports
μεταφορές	transportēšana
μεταφορές	pārvadāšana
εταιρίες	sabiedrības
εταιρίες	korporācijas
εταιρίες	uzņēmējsabiedrības
εταιρίες	kompānijas
εταιρίες	uzņēmumi
φάρμακα	zāles
φάρμακα	medicīna
φάρμακα	medikamenti
φάρμακα	zāles
δυναμική	dinamika
δυναμική	dinamiku
δυναμική	dinamiskais
δυναμική	dinamiskā
δυναμική	dinamika
δυναμική	dinamiska
δυναμική	dinamisks
δυναμική	dinamiski
κατάλληλο	piemērota
κατάλληλο	piemērotas
κατάλληλο	atbilstoša
κατάλληλο	piemēroti
κατάλληλο	piemērots
κατάλληλο	piemērots
κατάλληλο	piemērota
κατάλληλο	piemēroti
κατάλληλο	piemērotas
ακτίνα	rādiuss
συνεργάτες	partneri
συνεργάτες	partneriem
συνεργάτες	palīgus
εναλλακτική	alternatīvi
εναλλακτική	alternatīvais
εναλλακτική	alternatīva
εναλλακτική	alternatīvs
εναλλακτική	aizvietotājs
εναλλακτική	aizstājējs
εναλλακτική	vietnieks
εξίσου	vienlīdz
εξίσου	vienādi
εκφράσεις	izteiksmes
ίαν	lan
ίαν	ian
μύθος	apzīmējumi
μύθος	leģenda
μύθος	mītu
μύθος	mīts
έξοδο	izvešanas
έξοδο	izeja
έξοδο	iziešanas
έξοδο	izbraukšana
χανς	hans
χανς	hanss
στερεά	cietais
στερεά	cietā
στερεά	cieta
στερεά	ciets
στερεά	cietvielas
ισορροπία	bilance
ισορροπία	atlikums
ισορροπία	līdzsvars
ισορροπία	līdzsvaru
ισορροπία	līdzsvars
ισπανός	spāņu
ισπανός	spānijas
τυπική	tipiska
τυπική	raksturīgi
τυπική	tipiski
τυπική	raksturīgs
τυπική	tipiskas
τυπική	tipisks
εξελίξεις	attīstība
εξελίξεις	norises
ρυθμός	temps
ρυθμός	likme
ρυθμός	temps
ρυθμός	tempu
ρυθμός	ritms
ρυθμός	ritmā
συνασπισμού	koalīcijas
συνασπισμού	koalīcija
κάστρα	pilis
θεατές	skatītājiem
θεατές	skatītāji
θεατές	skatītājiem
θεατές	skatītājus
θεατές	skatītāji
σφαγή	slaktiņš
σουλτάνος	sultāns
ελαφρά	nelieli
ελαφρά	neliels
ελαφρά	neliela
ελαφρά	nelielas
ελαφρά	nedaudz
σεν	shen
βιρτζίνια	virdžīnija
μέταλλα	metāla
μέταλλα	metāls
μέταλλα	metāli
αρχαίους	senči
σκηνοθέτες	direktori
υποκατάσταση	aizvietošana
υποκατάσταση	aizstāšana
χορός	dejas
χορός	dejo
χορός	deju
χορός	dejot
χορός	deja
χορός	dejas
χορός	dejo
χορός	dejošana
κολέγιο	koledža
κολέγιο	kolēģija
κολέγιο	koledžā
κολέγιο	kolēģijas
κολέγιο	koledžas
κύμα	viļņu
κύμα	vilnis
κύμα	viļņa
σχεδιάστηκε	projektēta
σχεδιάστηκε	projektēts
σχεδιάστηκε	konstruēti
κέρματα	monētas
βία	vardarbība
μαδρίτη	madrid
μαδρίτη	madridē
μαδρίτη	madrides
μαδρίτη	madride
πρωταγωνίστησε	filmējusies
κάρλος	carlos
πύλες	vārti
πύλες	portālos
κορίτσι	meitiņa
κορίτσι	meitene
κορίτσι	meitenei
εγγονός	mazdēls
πρόσφατη	nesenā
πρόσφατη	nesen
ρίο	rio
θηλυκά	mātītes
αρσενικό	arsēna
αρσενικό	vīrietis
αρσενικό	vīriešu
αρσενικό	tēviņi
αρσενικό	vīrieši
επαγγελματίες	profesionāļiem
επαγγελματίες	profesionāļi
ψηφιακή	ciparu
ψηφιακή	digitālā
ψηφιακή	digitālais
ηλεκτρονική	elektronikas
ηλεκτρονική	elektroniskais
ηλεκτρονική	elektroniskie
ηλεκτρονική	elektroniski
τεράστιο	milzīgi
τεράστιο	milzīgas
τεράστιο	milzīga
τεράστιο	milzīgs
τεράστιο	milzīga
κομμουνιστικό	komunistu
κομμουνιστικό	komunistiskā
χάνει	zaudē
χάνει	zaudēt
χάνει	zaudē
επεκτάθηκε	vilktas
επεκτάθηκε	paplašināta
επεκτάθηκε	paplašinātas
επεκτάθηκε	paplašināts
κατάργηση	atcelšana
ήλιος	saule
ήλιος	sun
ήλιος	saulē
ήλιος	saules
άσπρο	balti
άσπρο	balta
άσπρο	balts
άσπρο	baltais
άσπρο	baltā
θεολογία	teoloģijas
εκδοχές	versijas
εκδοχές	redakcijas
πρόεδροι	priekšsēdētāji
πρόεδροι	prezidenti
ερώτημα	vaicājumu
ερώτημα	jautājums
ερώτημα	jautājumu
σύνταξη	pensiju
σύνταξη	pensija
σύνταξη	sintakses
τεχνικά	tehniskais
τεχνικά	tehniskā
τεχνικά	tehniski
ιδιοκτήτης	īpašniece
ιδιοκτήτης	īpašnieks
γαλαξίες	galaktikas
κτήρια	ēkas
κτήρια	celtnes
ωραία	patīkami
ωραία	smuka
ωραία	jauki
ωραία	jauka
ωραία	nice
τάσεις	tendence
τάσεις	tendences
σελήνη	mēness
σελήνη	pavadonis
εύκολο	viegli
εύκολο	viegla
εύκολο	viegls
εύκολο	mierīgi
εκτιμήσεις	aprēķini
εκτιμήσεις	aplēses
δούναβη	donava
δούναβη	donavas
απεικονίζεται	izpildījumā
ολυμπιακοί	olimpiāde
διαρκεί	ilgst
απάντησε	atbildēt
απάντησε	atbildi
απάντησε	atbilde
θηλαστικά	zīdītāju
θηλαστικά	zīdītāji
θηλαστικά	zīdītājiem
θηλαστικά	zīdītājus
θηλαστικά	zīdītāji
μεσαιωνική	viduslaiku
ισοπαλία	kaklasaite
ισοπαλία	zīmēt
κεφαλή	vadītājs
κεφαλή	galvu
κεφαλή	galvas
κεφαλή	galva
επαναστάτες	revolucionāriem
επαναστάτες	nemierniekiem
άθροισμα	sum
άθροισμα	summa
λειτουργούσε	darbina
λειτουργούσε	ekspluatē
φυλακές	cietuma
φυλακές	cietums
φυλακές	cietumu
φυλακές	cietumos
σήμαινε	nozīmēja
σαλβαδόρ	salvador
ηλεκτρονικό	elektroniskais
ηλεκτρονικό	elektroniskie
ηλεκτρονικό	elektroniski
κάλεσε	saukt
αερίου	gāze
αερίου	gāzes
σύνδρομο	sindroms
ζεύγος	pāris
ζεύγος	pāra
ζεύγος	pāri
ανακοινώνει	paziņo
πόρων	resursi
πόρων	resursus
πόρων	līdzekļi
συνοικίες	apgabali
συνοικίες	rajoni
ολοκληρωθεί	pabeigti
ολοκληρωθεί	pabeigts
ολοκληρωθεί	pabeigta
άσκηση	vingrinājumi
σημείωση	piezīme
συμβολίζει	simbolizē
ηλεκτρική	elektriskas
ηλεκτρική	elektriskie
ηλεκτρική	elektrisko
ηλεκτρική	elektriskās
ηλεκτρική	elektriskais
ηλεκτρική	elektriskās
ηλεκτρική	elektriskie
ηλεκτρική	elektriskā
ηλεκτρική	elektrisko
ηλεκτρικό	elektriskais
ηλεκτρικό	elektriskās
ηλεκτρικό	elektriskie
ηλεκτρικό	elektriskā
ηλεκτρικό	elektrisko
αθηνά	athena
επιπτώσεις	trieciens
επιπτώσεις	ietekme
επιπτώσεις	sekas
επιπτώσεις	ietekmes
επιπτώσεις	efekts
επιπτώσεις	efekti
επιπτώσεις	iedarbība
επιπτώσεις	ietekme
αγροτική	lauku
δορυφόρος	pavadonis
δορυφόρος	satelītu
αρσενικά	tēviņi
αρσενικά	vīrieši
αρσενικά	vīrietis
αρσενικά	vīriešu
αρσενικά	tēviņi
αρσενικά	vīrieši
ξέρει	zin
ξέρει	zina
τίποτε	neko
τίποτε	nekas
διαφέρουν	atšķirties
διαφέρουν	atšķiras
τραγωδία	traģēdija
αθλητικές	sporta
κλειδί	galvenais
κλειδί	atslēga
κλειδί	taustiņš
λευκά	balti
λευκά	balta
λευκά	balts
λευκά	baltais
λευκά	baltā
μάρκο	marko
μάρκο	marko
υπεύθυνη	atbildīgais
υπεύθυνη	atbildīgs
υπεύθυνη	atbildīga
υπεύθυνη	atbildīgā
υπεύθυνη	atbildīgās
πρωταθλητές	čempioni
αναπληρωτής	vietnieks
μόρια	molekulas
αυτόνομη	autonoms
αυτόνομη	autonomā
αυτόνομη	autonomais
αυτόνομη	autonoma
αυτόνομη	autonomi
αιγαίο	egejas
τατουάζ	tattoo
τατουάζ	tetovējums
τατουάζ	tetovējumi
διαταγές	rīkojumi
διαταγές	pasūtījumu
διαταγές	pavēle
διαταγές	pasūtījumi
διαταγές	pasūtījumus
διονύσιος	dionīsijs
ιδιοκτησίας	īpašumtiesības
παιδεία	izglītība
αντίγραφο	dublikāts
αντίγραφο	kopēt
αντίγραφο	kopiju
αντίγραφο	eksemplārs
αντίγραφο	kopija
φωτογραφίας	photography
φωτογραφίας	fotogrāfija
ανοικτό	atklāts
ανοικτό	atvērts
ανοικτό	atvērta
ανοικτό	atvērt
θρησκευτικά	reliģija
θρησκευτικά	reliģisko
θρησκευτικά	reliģiskās
διάσταση	dimensija
μυθιστορήματα	romānos
χένρι	henrijs
αξιολόγηση	vērtējums
αξιολόγηση	novērtējums
αξιολόγηση	novērtēšana
αξιολόγηση	izvērtējums
αξιολόγηση	vērtēšana
αξιολόγηση	izvērtēšana
αξιολόγηση	novērtējums
αξιολόγηση	izvērtējums
αξιολόγηση	novērtēšana
αντίθετο	pretējā
αντίθετο	pretēja
αντίθετο	pretim
ορολογία	terminoloģija
δημοφιλές	tautas
δημοφιλές	populāra
δημοφιλές	populārs
εντολές	komandas
εντολές	rīkojumi
εντολές	pasūtījumu
εντολές	pavēle
εντολές	pasūtījumi
εντολές	pasūtījumus
χειρόγραφα	manuskriptus
χειρόγραφα	manuskriptu
κλινική	klīnikā
κλινική	klīnika
κλινική	klīniskā
μπαρόκ	baroka
πόλο	polo
πόλο	polis
πόλο	pole
κάτοχος	īpašniece
κάτοχος	īpašnieks
κάτοχος	turētājs
κάτοχος	īpašnieks
μεθυλο	metil
συμμάχους	sabiedrotajiem
συμμάχους	sabiedrotie
περιφερειακή	reģionālie
περιφερειακή	reģionāla
περιφερειακή	reģionāli
περιφερειακή	reģionālā
περιφερειακή	reģionālās
περιφερειακή	reģionālais
ιδρυτικό	dibināšanas
προηγούμενα	iepriekšējā
προηγούμενα	iepriekšējais
προηγούμενα	iepriekšējās
προηγούμενα	iepriekšējie
επίσκεψη	apmeklējuma
επίσκεψη	vizīte
επίσκεψη	apmeklējums
επίσκεψη	apmeklēt
διακοπή	pārrāvums
διακοπή	lauzt
διακοπή	pārtraukums
διακοπή	salauzt
διακοπή	pārtraukums
διακοπή	pārtraukšana
διακοπή	pārtraukuma
αποδοχή	pieņemšana
αποδοχή	pieņemts
αποδοχή	pieņemta
αποδοχή	pieņemti
αποδοχή	pieņemšana
αποδοχή	pieņemšanas
αποδοχή	pieņemam
αποδοχή	pieņem
αποδοχή	akceptēt
αποδοχή	pieņemu
αποδοχή	pieņemt
προστέθηκε	pievienoti
προστέθηκε	pievienots
προστέθηκε	pievienota
άφιξη	ierašanās
κυνήγι	medības
κυνήγι	medību
κυνήγι	medībās
κυνήγι	medības
διοργανώνει	organizē
χριστιανούς	kristiešiem
χριστιανούς	kristiešus
χριστιανούς	kristieši
πλεονέκτημα	priekšrocība
πλεονέκτημα	priekšrocības
πληθυσμούς	populācijas
κόκκινη	sarkani
κόκκινη	sarkano
κόκκινη	sarkana
κόκκινη	sarkanais
κόκκινη	sarkans
κόκκινη	sarkanā
διατηρείται	uzturēts
επιστημονικά	zinātniski
επιστημονικά	zinātniskā
επιστημονικά	zinātniska
επιστημονικά	zinātniskais
επιστημονικά	zinātnisks
μουσικές	mūzikas
μουσικές	muzikāls
μοναχός	mūks
μισέλ	mišela
μισέλ	michel
πρόθεση	nodoms
πρόθεση	nolūks
πρόθεση	nodoms
πρόθεση	nolūks
πρόθεση	nodoma
πρόθεση	nodomu
ψάρια	zivīm
ψάρια	zivs
ψάρια	zivis
μπιλ	rēķinu
μπιλ	bils
παλαιότερο	vecākā
παλαιότερο	vecākais
τέξας	teksasas
κανονικό	regulārā
κανονικό	regulārs
κανονικό	regulāras
κανονικό	regulāri
κανονικό	regulāra
κανονικό	normāla
κανονικό	normāli
κανονικό	normāls
διάσημο	slavena
διάσημο	slavens
διάσημο	slavenais
διάσημο	slaveno
εξασφάλισε	nodrošinātas
εξασφάλισε	nodrošināta
εξασφάλισε	nodrošināti
εξασφάλισε	nodrošināts
τζόνσον	džonsona
κόστα	costa
τζαμί	mošeja
πάλη	cīņas
πάλη	cīņa
πάλη	cīņu
πάλη	cīņa
πάλη	cīnīties
θαλάσσια	marine
θαλάσσια	jūras
αδυναμία	nespēja
αδυναμία	nespēju
αδυναμία	nespēks
αδυναμία	vājums
οχυρό	cietoksnis
οχυρό	fortu
μαθηματική	matemātisko
τόνι	tony
τόνι	tonijs
τόνι	toni
μελετητές	zinātnieki
αγορές	iepirkumi
αγορές	iegāde
αγορές	pirkumiem
αγορές	tirgus
αγορές	tirgi
σύμπλεγμα	kopa
αδερφή	māsa
σαμόα	samoa
επιστρέφοντας	atgriežas
εργάτες	strādnieki
εργάτες	strādājošie
βασισμένο	balstīts
φόρμουλα	formula
φόρμουλα	formulas
συντεταγμένες	koordinātas
συντεταγμένες	koordinātes
έρχονται	nāk
λόγοι	iemesli
λόγοι	pamatojums
πληθυσμοί	populācijas
λύσεις	šķīdumi
λύσεις	risinājumi
ανεξάρτητες	neatkarīgais
ανεξάρτητες	neatkarīgi
ανεξάρτητες	neatkarīga
ανεξάρτητες	neatkarīgs
ανεξάρτητες	neatkarīgas
συμπεριλαμβανομένης	tostarp
συμπεριλαμβανομένης	ieskaitot
κριμαίας	krimas
πτήσεις	lidojumiem
πτήσεις	lidojumi
κρασί	vīns
επηρέασε	ietekmēts
επηρέασε	skartas
επηρέασε	ietekmēta
επηρέασε	ietekmēti
επηρέασε	skarti
νάτριο	nātriju
νάτριο	nātrijs
νάτριο	nātrija
μαργαρίτα	margaret
μαργαρίτα	margherita
μαργαρίτα	dēzija
μαργαρίτα	margarita
πόρτο	porto
πόρτο	portu
αφροδίτη	afrodīte
αφροδίτη	venus
αποδεκτή	pieņemama
αποδεκτή	pieņemami
αποδεκτή	pieņemamas
αποδεκτή	pieņemams
αποδεκτή	pieņemts
αποδεκτή	pieņemta
αποδεκτή	pieņemti
οποιονδήποτε	jebkurš
οποιονδήποτε	ikviens
οποιονδήποτε	kādam
απονομή	piešķiršana
σύμπαν	visums
σύμπαν	cosmos
πρακτικές	prakse
πρακτικές	prakses
