और	oraz
धड़कन	pokonać
धड़कन	bić
धड़कन	pobicia
धड़कन	biją
धड़कन	pobicie
धड़कन	bicie
छल्ले	obrączki
छल्ले	pierścienie
क्रेन	dźwig
क्रेन	crane
आखरी	ostatnio
आखरी	ostatnie
आखरी	last
आखरी	ostatni
आखरी	ostatnia
क्षेत्ररक्षण	kapitan
क्षेत्ररक्षण	fielding
लिली	lili
लिली	lilly
लिली	lily
बेली	bailey
बेली	brzucha
बेली	brzuch
मॉनिटर	monitorowania
मॉनिटर	monitor
मॉनिटर	monitorowanie
कोक	koksu
कोक	koks
कोक	koka
कोक	cola
मेलबोर्न	melbourne
करुणा	życzliwość
करुणा	dobroć
करुणा	dobroci
करुणा	uprzejmość
अकसर	czesto
अकसर	często
मशरूम	grzybów
मशरूम	grzyby
मशरूम	grzybki
मशरूम	grzyb
मशरूम	grzyby
शांतिपूर्ण	pokojowe
शांतिपूर्ण	pokojowych
शांतिपूर्ण	spokojne
शांतिपूर्ण	spokojna
गरुड़	garuda
फ्लू	grypa
फ्लू	grypę
नरक	hell
नरक	piekło
ट्री	drzewo
ट्री	drzewko
ट्री	drzewa
बेलन	cylinder
बेलन	cylindra
बोलना	mówiąc
बोलना	mówienie
अवरोधित	zablokowany
अवरोधित	zablokowana
अवरोधित	zablokowane
आत्मविश्वास	zaufanie
आत्मविश्वास	zaufania
कुपोषण	niedożywienia
लापता	brak
लापता	brakuje
लापता	brakujące
लापता	zaginiony
लापता	zaginął
नूर	noor
कंटेनर	kontener
कंटेनर	kontenery
कंटेनर	zbiornik
कंटेनर	pojemnik
राई	rai
दुश्मनों	wrogów
दुश्मनों	wrogowie
वाइड	szeroki
वाइड	szeroka
वाइड	szeroko
वाइड	szerokie
फर्नीचर	meble
वारिस	dziedzica
वारिस	dziedzic
वारिस	spadkobierców
वारिस	waris
आधुनिकीकरण	modernizację
आधुनिकीकरण	modernizacja
आधुनिकीकरण	modernizacji
परिवर्तनशील	zmienna
परिवर्तनशील	zmiennej
परिवर्तनशील	zmienne
परिवर्तनशील	zmienny
मच्छर	komara
मच्छर	komary
अनजान	nieznany
अनजान	nieznana
अनजान	nieznane
ग्रांट	dotacja
ग्रांट	grant
मैग्नीशियम	magnezu
सनी	słoneczna
सनी	słoneczny
सनी	słoneczne
प्लेटफॉर्म	peron
प्लेटफॉर्म	platformie
प्लेटफॉर्म	platforma
प्लेटफॉर्म	platformy
प्लेटफॉर्म	platform
घुस	przeniknąć
भावुक	emocjonalne
भावुक	emocje
भावुक	emocjonalny
भावुक	emocjonalna
भावुक	sentymentalny
कैन	cain
कैन	cannes
घोटाला	afera
घोटाला	skandal
घोटाला	przekręt
घोटाला	oszustwo
रक्षात्मक	obronne
मिस्री	egipski
मिस्री	egipcjanie
ईर्ष्या	zazdrosny
ईर्ष्या	zazdrość
ईर्ष्या	zazdrosna
ईर्ष्या	zazdrość
ईर्ष्या	zazdrość
ईर्ष्या	zazdrości
अमल	amal
मेडल	medal
समरूप	jednorodne
गायों	krowy
गायों	krów
जैज़	jazz
जैज़	jazzu
गायकों	śpiewaków
गायकों	śpiewanie
गायकों	śpiewać
गायकों	śpiew
गायकों	śpiewa
गायकों	śpiewam
ओक	dąb
ओक	oak
बैच	partia
बैच	partii
उड़ा	cios
किनारा	granice
किनारा	granic
किनारा	edge
किनारा	krawędź
किनारा	krawędzi
किनारा	granice
किनारा	granicy
किनारा	granica
किनारा	granicę
किनारा	boki
कौल	kaul
फ्रेड	freda
फ्रेड	fred
बुर्ज	wieża
बुर्ज	tower
बुर्ज	wieży
बुर्ज	pinnacle
पियरे	pierre
वुड	drewno
वुड	wood
वुड	drewna
बंदरगाहों	portu
बंदरगाहों	port
अलेक्जेंडर	aleksandr
अलेक्जेंडर	aleksandra
अलेक्जेंडर	aleksander
अलेक्जेंडर	alexander
परिमित	skończona
परिमित	skończony
वर्षगांठ	rocznice
वर्षगांठ	rocznica
क्योटो	kioto
मटर	grochu
मटर	groszek
आर्किटेक्चर	architektura
आर्किटेक्चर	architektury
फैक्ट्री	fabrykę
फैक्ट्री	fabryce
फैक्ट्री	fabryki
फैक्ट्री	fabryka
वॉर्स	wojen
वॉर्स	wojny
ओंटारियो	ontario
वायरल	wirusowe
वायरल	wirusy
एडवेंचर	przygodę
एडवेंचर	przygoda
एडवेंचर	przygody
एडवेंचर	przygód
अनुग्रह	łaska
अनुग्रह	grace
अनुग्रह	łaski
स्टीवर्ट	stewart
गिल्ड	gildii
डेविडसन	davidson
घंटी	dzwonek
घंटी	dzwon
घंटी	bell
कूपर	coopera
कूपर	cooper
दोहन	uprząż
कैरोलिना	carolina
कैरोलिना	karolina
प्लान	plan
विदा	vida
मिर्जा	mirza
खिंचाव	stretch
माफी	przebaczenie
माफी	wybaczenie
माफी	przebaczenia
अबुल	abul
व्लादिमीर	władimir
व्लादिमीर	vladimir
दंगों	zamieszki
दौलत	majątek
दौलत	bogactwo
दौलत	bogactwa
कोचीन	kochi
बर्गर	burger
बर्गर	hamburger
बेहोश	nieprzytomny
बेहोश	zemdlał
वर्ड	słowo
वर्ड	slowo
प्रभार	opłata
प्रभार	ładunek
म्यांमार	myanmar
मार्गरेट	margaret
मार्गरेट	małgorzata
जुलूस	procesja
बांसुरी	flet
दिशानिर्देश	kierunki
दिशानिर्देश	wytycznymi
दिशानिर्देश	wytycznych
दिशानिर्देश	wytyczne
माननीय	czcigodny
माननीय	honorowe
माननीय	honorowy
माननीय	szanownych
बधाई	gratuluję
बधाई	gratuluje
बधाई	gratulacje
बधाई	pozdrawiam
बधाई	pozdrowienia
बधाई	gratulacje
सत्तर	siedemdziesiąt
सत्तर	sattar
हॉस्पिटल	szpitalu
हॉस्पिटल	szpitalne
हॉस्पिटल	szpital
प्रांगण	lokale
प्रांगण	pomieszczenia
प्रांगण	podwórko
प्रांगण	dziedziniec
हिंदुस्तानी	hindustani
त्यागपत्र	rezygnacja
त्यागपत्र	rezygnacji
त्यागपत्र	rezygnację
फास्फेट	fosforan
नीलम	sapphire
जलसन्धि	cieśnina
उठी	podniesione
उठी	podniesiony
उठी	wychowana
उठी	wychowany
उठी	wychował
पोर्टेबल	przenośne
पोर्टेबल	przenośny
स्विंग	zamach
मर्फी	murphy
जेड	jade
हार्बर	harbor
टिप्पणियाँ	uwagi
टिप्पणियाँ	komentarzy
टिप्पणियाँ	komentarze
प्रिंटर	drukarki
प्रिंटर	drukarka
प्रिंटर	drukarek
प्रिंटर	drukarki
सिनसिनाटी	cincinnati
गिरी	spadł
गिरी	spadła
गिरी	upadła
गिरी	upadł
सल्फाइड	siarczek
फुल	pełna
फुल	full
फुल	pełen
फुल	pełne
फुल	pełny
जागरूक	świadomy
जागरूक	świadome
जागरूक	świadoma
जागरूक	świadomi
अनिश्चितता	niepewności
अनिश्चितता	niepewność
अस्सी	osiemdziesiąt
अस्सी	eighty
आंद्रे	andré
आंद्रे	andre
अनोखी	dziwaczne
पापुआ	papua
सीआईडी	cid
विषयवस्तु	treść
विषयवस्तु	zawartość
विषयवस्तु	treści
विषयवस्तु	tematy
विषयवस्तु	motywy
विषयवस्तु	treść
विषयवस्तु	zawartości
विषयवस्तु	zawartość
सूरीनाम	surinam
आज़मी	azmi
फोर्ब्स	forbes
एजेंटों	agenci
एजेंटों	agentów
प्रेमियों	zakochani
प्रेमियों	kochanków
प्रेमियों	kochankowie
प्रेमियों	kochanki
आनुवंशिकी	genetyki
आनुवंशिकी	geny
विलीन	rozpuścić
हथेली	dłoni
हथेली	palm
हथेली	dłoń
दाग	plamy
दाग	plam
दाग	plama
दाग	plamy
दाग	plam
अज़ाब	plagą
अज़ाब	plaga
अज़ाब	doom
अज़ाब	zagłada
मंचन	inscenizacja
मंचन	ustawione
बटालियन	batalion
बटालियन	batalionu
प्रियंका	priyanka
रिक	rick
रिक	ricka
रिक	rik
बर्मिंघम	birmingham
गुस्से	złość
गुस्से	gniew
आर्यन	aryan
ढलान	nachylenie
दीर्घकालीन	nawrotu
दीर्घकालीन	nawrót
लगन	poświęcenie
लगन	poświęcenia
लगन	oddanie
चाकू	noże
चाकू	nóż
परिवर्तनीय	zmienna
परिवर्तनीय	zmiennej
परिवर्तनीय	zmienne
परिवर्तनीय	zmienny
परिवर्तनीय	zmiennych
परिवर्तनीय	zmienne
परिवर्तनीय	zmienna
परिवर्तनीय	zmienny
मज्जा	szpik
मज्जा	szpiku
निर्दोष	niewinne
निर्दोष	niewinni
निर्दोष	niewinny
निर्दोष	niewinna
महायान	mahajana
लीबिया	libii
लीबिया	libia
उज़बेक	uzbecki
पिछला	ostatnio
पिछला	ostatnie
पिछला	last
पिछला	ostatni
पिछला	ostatnia
पिछला	poprzednia
पिछला	poprzedni
पिछला	poprzednie
पिछला	wcześniejsze
झुंड	stado
झुंड	stada
घुड़सवार	jeździectwo
प्रसाधन	toalety
प्रसाधन	toaleta
प्रसाधन	wc
प्रसाधन	zasoby
प्रसाधन	zasobów
