در	ドア
گاراژ	車庫
باغبان	庭師
بانکها	バンクス
سروانتس	セルバンテス
نوبوناگا	信長
بیبی	ビビ
بیبی	女王
بیبی	クイーン
سندیکای	シンジケート
مزون	中間子
خارا	花崗岩
دایموند	ダイヤモンド
دایموند	ダイアモンド
یوکی	ゆき
یوکی	yuki
یوکی	ユキ
سرگی	セルゲイ
لووف	リヴィウ
جرسی	ジャージー
یونیسف	ユニセフ
تفاوتهای	差異
تفاوتهای	違い
تفاوتهای	差分
پرداختی	支払
پرداختی	決済
پرداختی	支払い
اتهاماتی	告発
خزه	コケ
حلبی	スズ
عمامه	ターバン
فیلمها	映画
چرخاندن	ピボット
چرخاندن	回転
ولتر	ヴォルテール
ایتن	イーサン
فاوست	ファウスト
کربلای	カルバラー
فراصوت	超音波
ایرکوتسک	イルクーツク
جانسن	ジョンソン
چزنا	チェゼーナ
پیاچنزا	ピアチェンツァ
آشنایان	知り合い
آشنایان	知人
گاری	カート
گاری	荷車
تراکنش	取引
تراکنش	トランザクション
چار	char
عطارد	水星
عطارد	マーキュリー
عطارد	水銀
گلس	グラス
گلس	ガラス
هیتاچی	常陸
هیتاچی	日立
اراکی	荒木
نیکولو	ニッコロ
دیدگان	光景
آکیتا	秋田
مترسک	かかし
معجزات	奇跡
سلتاویگو	ビーゴ
نوولو	ノヴェロ
پازل	パズル
بقراط	ヒポクラテス
مطالبه	債権
مطالبه	主張
مطالبه	取得
مطالبه	需要
مطالبه	催告
هیدرو	ハイドロ
سایرس	キュロス
سیگل	ジーゲル
لوبلین	ルブリン
ترفیع	プロモーション
ترفیع	宣伝
ترفیع	宣伝
بریک	レンガ
بریک	れんが
بریک	煉瓦
هولدینگز	ホールディングス
هایلند	高地
هایلند	ハイランド
هاجر	ハガル
منهای	マイナス
عصای	スタッフ
قالیچه	ラグ
قالیچه	敷物
قالیچه	カーペット
قالیچه	じゅうたん
قالیچه	絨毯
شرکا	パートナー
وصلت	アライアンス
ایثارگران	退役軍人
کارتل	カルテル
کارتل	カルテル
پاشلک	シギ
ببری	トラ
ببری	タイガー
لیندزی	リンゼイ
لیندزی	リンジー
استواری	会社
پرقدرت	パワフル
جوکر	ジョーカー
کلاسی	階級
کلاسی	クラス
جولیو	フリオ
یوکو	洋子
یوکو	ヨーコ
سالنی	室内
سالنی	屋内
نوکلئوتید	ヌクレオチド
سیکس	シックス
سیکس	six
ساگا	サガ
ساگا	佐賀
لباسهای	被服
لباسهای	洋服
استتار	カモフラージュ
بوق	ビープ
بوق	クラクション
بوق	ホルン
بوق	ホーン
دارفور	ダルフール
سرداب	クリプト
سرداب	地下室
چندضلعی	多角形
چندضلعی	多角形
بزاق	唾液
تالبوت	タルボット
پارتو	パレート
آرال	アラ
مانیا	マニア
مکاتبه	対応
مکاتبه	通信
مکاتبه	通信
مکاتبه	コミュニケーション
نسوز	石綿
رستگار	成功
رستگار	栄え
الکترولیت	電解質
کاک	kak
ولتا	ボルタ
ولتا	ヴォルタ
کلورادو	コロラド
داریو	ダリオ
تانگو	タンゴ
تانگو	丹後
فجایع	災害
غضب	怒り
گردباد	トルネード
گردباد	竜巻
گردباد	ハリケーン
گردباد	旋風
همپوشانی	重複
دسر	デザート
دسر	スナック
دسر	デザート
آلفونس	アルフォンス
تشنگی	渇き
سیواس	スィヴァス
پواسون	ポアソン
سیلویو	シルヴィオ
رنگدانه	顔料
فرنک	フランク
میسور	マイソール
نعناع	ミント
پچ	パッチ
تترا	テトラ
کارور	カーヴァー
توجیهی	ブリーフィング
گرامپوس	グランパス
آژیر	サイレン
بلومبرگ	ブルームバーグ
دکان	ブティック
صمیمیت	コミュ
صمیمیت	献身
ارشمیدس	アルキメデス
شینجوکو	新宿
رخت	洗濯
رخت	ランドリー
حفاظ	シールド
همزاد	ドッペルゲンガー
وکلا	弁護士
لیمونیت	褐鉄鉱
جیا	ジア
موها	ヘアー
موها	髪の毛
موها	ヘア
موها	毛髪
فیبا	fiba
درن	ダレン
انزال	射精
روزن	ローゼン
اهنگ	歌曲
اهنگ	ソング
ویچنزا	ヴィチェンツァ
دریفوس	ドレイファス
تاچر	サッチャー
اعاده	リハビリテーション
اعاده	更生
اعاده	再生
اعاده	リハビリ
کوهها	山地
کوهها	山脈
کودی	コーディー
سومو	相撲
اسکنر	スキャナー
اسکنر	スキャナ
بوث	ブース
برادرها	兄弟
برادرها	ブラザーズ
گلدبرگ	ゴールドバーグ
نواده	子孫
کیر	コック
نیکس	ニックス
نیکس	ニックス
دارائی	アセット
دارائی	資産
دارائی	アセット
دارائی	資産
فرسنو	フレズノ
کوفته	ホットケーキ
کوفته	パンケーキ
پونتا	プンタ
وینیپگ	ウィニペグ
حبشه	エチオピア
حبشه	アビシニア
برندا	ブレンダ
قرنطینه	検疫
ایروین	アーウィン
ایروین	アーバイン
جنا	ジェナ
گرافیت	黒鉛
کورس	コーラス
گراب	grub
دومینگو	ドミンゴ
ماینتس	マインツ
سیاحت	観光
میو	ニャー
میو	ニャン
میو	ミュウ
میو	miu
میو	mio
زیرو	ゼロ
اج	エッジ
اج	edge
پیشخدمت	ウェイトレス
اهداء	献身
اهداء	奉納
اهداء	募金
اهداء	寄付
وفق	適応
امل	アマル
رسام	プロッター
رادنی	ロドニー
دیس	大皿
دیس	プラッター
انگیزش	モチベーション
التو	アルト
فلورنس	フローレンス
فلورنس	フィレンツェ
تیفانی	ティファニー
صیغه	側室
دزموند	デズモンド
رناتو	レナート
موریا	モリア
سونوگرافی	超音波
لومیا	lumia
ایس	エース
بصیرت	ヴィジョン
بصیرت	ビジョン
بصیرت	vision
یاماها	ヤマハ
ماگدبورگ	マクデブルク
هایکو	俳句
نخی	毛糸
کبریت	マッチ
کبریت	一致
کبریت	マッチ
کبریت	一致
یکتاپرستی	一神教
مندز	メンデス
مسواک	歯ブラシ
مسواک	歯ブラシ
انشاء	随筆
انشاء	エッセイ
انشاء	エセー
انشاء	合成
انشاء	構成
سرپوش	ふた
دروغگو	ライアー
آستریکس	アステリックス
اوماها	オマハ
وینیل	ビニール
تریر	トリーア
تریر	テリア
کوتاهترین	最短
عاقل	sane
طومار	巻物
طومار	スクロール
ناگانو	長野
نگاهداری	抑留
سریعترین	最速
کارین	カリン
استیفن	シュテファン
استیفن	ステファン
سیس	sis
سیس	cis
کلاژن	コラーゲン
واکه	母音
مام	mam
مام	ママ
ویگن	ウィギン
تیتو	ティト
کوبایاشی	小林
پیشگیرانه	予防
پیشگیرانه	予防
الکسیس	アレクシス
گاهشمار	年表
تراجنسیتی	トランスジェンダー
براد	ブラッド
منافذ	毛穴
خرمایی	手のひら
خرمایی	ヤシ
خرمایی	パーム
وارسی	認証
وارسی	検証
وارسی	精算
وارسی	検証
وارسی	認証
پویای	ダイナミック
زیمباوه	ジンバブエ
زیمباوه	ジンバブエ
ثانیا	次に
تبارشناسی	系図
تبارشناسی	系譜
سازدهنی	ハーモニカ
تیلر	テイラー
دابل	ダブル
دابل	二重
یول	ユール
بورسا	ブルサ
سیندی	シンディ
توله	カブス
توله	カブ
تیاگو	ティアゴ
تیاگو	thiago
تکالیف	タスク
تکالیف	義務
تکالیف	職務
صنعتگر	職人
ملکوت	ガバナンス
خروشان	ラフ
خروشان	乱暴
نکروز	壊死
واینستین	ワインスタイン
قویترین	最強
گلوی	咽喉
نوردیک	ノルディック
تانیا	ターニャ
تانیا	タニア
آبسه	膿瘍
کیوی	キウイ
أبی	abi
معبر	フェリー
هیرو	ヒロ
مجموعۀ	コレクション
اسپلینتر	スプリンター
گویشهای	方言
تیرا	tierra
میکده	居酒屋
میکده	パブ
مناجات	唱える
خرگوشی	ウサギ
خرگوشی	うさぎ
کارآمدی	機能
لارسن	ラーセン
کاما	コンマ
کاما	コンマ
بث	ベス
ساینتولوژی	サイエントロジー
بانیان	バニヤン
دیوانگی	狂気
دیوانگی	狂気
سبو	セブ
مخچه	小脳
برونینگ	ブラウニング
برونینگ	ブローニング
روهان	露伴
تاکوما	タコマ
شاره	流体
بش	バッシュ
دراگون	ドラゴン
جیانی	ジャンニ
محیا	tout
سیریوس	シリウス
گالاپاگوس	ガラパゴス
مصیبت	災害
شولتز	シュルツ
چپمن	チャップマン
ملوین	メルヴィン
ملوین	メルビン
شکیرا	シャキーラ
شکنی	速報
اتساع	伸張
لاورنس	ローレンス
باکتریها	細菌
باکتریها	バクテリア
آدامس	歯茎
آدامس	ガム
حلول	化身
قدرتهای	パワーズ
جرأت	あえて
صنوبر	ポプラ
بوندسلیگا	ブンデスリーガ
پیتزا	ピザ
هلنیستی	ヘレニズム
گزاری	退位
هیبت	awe
گردنبند	ネックレス
گودل	ゲーデル
آلا	アラ
تورنومنت	トーナメント
آبرامز	エイブラムス
برودی	ブロディ
ناهموار	ラフ
ناهموار	乱暴
پرم	prem
پرم	フェザー
پرم	羽根
پرم	羽毛
پرم	パーマ
مشوق	チアリーダー
مشوق	インセンティブ
ماریانو	マリアーノ
پشیمانی	後悔
ارتجاعی	反動
هرمیون	ハーマイオニー
کست	カサット
میه	三重
مولن	ムーラン
شکری	砂糖
آرزوها	願いごと
عیدی	フェスティバル
عیدی	祭事
عیدی	祭り
عیدی	お祭り
شنژن	深セン
کربوهیدرات	炭水化物
هاس	ハース
هاس	ホス
ماراتون	マラソン
استریو	ステレオ
ریتر	リッター
قرقاول	キジ
اسمیتسونین	スミソニアン
دالر	ドル
دالر	yen
کاکائو	ココア
کاکائو	チョコレート
روتشیلد	ロスチャイルド
خجسته	幸先
خجسته	吉祥
روادید	visa
روادید	ビザ
روادید	査証
دیز	diz
مخرج	分母
سوئیندون	スウィンドン
هاکلبری	ハックルベリー
آیریس	アイリス
اوله	ole
توک	トック
توک	タック
برانسون	ブロンソン
دسیسه	陰謀
گرگور	グレゴール
ابدیت	永遠
برس	ブラシ
واتانابه	ワタナベ
واتانابه	渡辺
پلوتارک	プルタルコス
همدم	同志
همدم	仲間
همدم	コンパニオン
داونی	ダウニー
شینگن	信玄
رنمینبی	人民元
شات	ショット
پاشیدن	スプレー
نشستند	sat
لیانگ	リャン
بیور	ビーバー
جزیه	ジズヤ
راموس	ラモス
روسا	ローザ
فلیپ	フィリップ
چراغی	ランプ
حائل	バッファ
حائل	バッファー
صفری	サファリ
صفری	safari
باده	ワイン
کنفوسیوس	孔子
کشیشی	司祭
خربزه	メロン
خربزه	ウリ
آستراخان	アストラハン
زمانبندی	タイミング
زمانبندی	スケジューリング
زمانبندی	スケジュール
زمانبندی	日程
زمانبندی	スケジュール
هارتمن	ハルトマン
لیدیا	リュディア
لیدیا	リディア
نماها	ショット
نماها	ビュー
التیام	治る
التیام	治す
التیام	ヒール
ابردین	アバディーン
الساندرو	アレッサンドロ
گذری	パス
استایل	生き方
استایل	ライフスタイル
ناتانیل	ナサニエル
اعدادی	数字
اعدادی	数値
زکات	チャリティー
زکات	チャリティ
مصنوعات	遺物
بیزار	嫌悪
ماگنوس	マグナス
میگو	エビ
میگو	シュリンプ
میگو	海老
آرماویر	アルマヴィル
التماس	物乞い
التماس	乞食
التماس	ベグ
ویولون	ヴァイオリン
ویولون	バイオリン
وحتی	偶数
وحتی	even
باربی	バービー
مالزیایی	マレーシア
الیا	エリア
انحنای	曲率
بدبختی	不運
درامد	収益
درامد	歳入
معلولیت	障害
هانوی	ハノイ
غربالگری	選考
غربالگری	スクリーニング
آسوکا	あすか
آسوکا	飛鳥
آسوکا	明日香
جنسیس	ジェネシス
نین	クアンニン
چلیابینسک	チェリャビンスク
تلقین	睡眠薬
تلقین	提案
تلقین	暗示
قیاسی	アナログ
قیاسی	アナログ
تاتیانا	タチアナ
میکلوش	ミクローシュ
ویزای	visa
ویزای	ビザ
ویزای	査証
شرافت	名誉
بخیه	スティッチ
بخیه	縫合
وانادیم	バナジウム
لختی	ヌード
لختی	慣性
هونولولو	ホノルル
فدا	身代金
فدا	犠牲
فدا	生贄
هیاهو	ガラガラ
هیاهو	騒動
درخشنده	晴れやか
درخشنده	シャイニング
پاتریس	パトリス
زمرد	エメラルド
زمرد	エメラルド
پد	パッド
جارو	ほうき
کراوات	引き分け
کراوات	ネクタイ
کراوات	ネクタイ
لینکولن	リンカーン
اسلاید	滑り台
اسلاید	スライド
گوا	ゴア
فتاح	ファタハ
زشتی	醜い
زشتی	みにくい
اسنیپ	スネイプ
ذبح	犠牲
ذبح	生贄
ارو	矢印
ارو	アロー
ارو	アロ
مرداک	マードック
هسه	ヘッセン
هسه	ヘッセ
دیتون	デイトン
بنسون	ベンソン
رگی	レゲエ
همسفر	服装
همسفر	衣装
رشک	羨望
رشک	嫉妬
مماس	タンジェント
کهربا	琥珀
کهربا	アンバー
ترابزون	トラブゾン
ماما	mama
