και	और
πανό	ध्वज
πανό	बैनर
πανό	ध्वज
εμβολιασμός	टीकाकरण
εμβολιασμός	inoculation
κωπηλάτες	rowers
ενθουσιώδης	उत्साही
κατέβασμα	डाउनलोड
αντικατοπτρίζουν	परावर्तन
αντικατοπτρίζουν	ग़ौर
αντικατοπτρίζουν	प्रतिबिंबित
πομπό	ट्रांसमीटर
άμαξες	वैगनों
γενναίο	बहादुर
γενναίο	वीर
νατ	नैट
νατ	nat
ταξιδιώτης	मुसाफ़िर
ταξιδιώτης	यात्री
ταξιδιώτης	मुसाफ़िर
αναβαθμίσεις	अपग्रेड
τζέσι	जेस्सी
τζέσι	जेसी
τζέσι	जेसी
χάρπερ	हार्पर
αλιείς	मछुआरे
αλιείς	मछुआरों
υπέροχα	महान
υπέροχα	बड़ा
υπέροχα	ग्रेट
υπέροχα	अद्भुत
υποθετικά	माना
υποθετικά	काल्पनिक
κορνουάλη	कॉर्नवॉल
οριακό	सीमांत
χοεντσόλερν	hohenzollern
ρενουάρ	रन्वार
λιπαντικά	स्नेहक
αυταρχικό	सत्तावादी
μέλβιλ	मेलविल
συνειδητοποίηση	जागरूकता
ρόρι	रोरी
άνι	ani
άνι	एनी
αζόρες	अज़ोरेस
μπαν	बैन
σαξ	saxe
πυρηνικός	परमाणु
πυρηνικός	न्यूक्लियर
πυρηνικός	नाभिकीय
θαυματουργή	चमत्कारी
προκλητική	उत्तेजक
εκτεθειμένο	पर्दाफाश
εκτεθειμένο	उजागर
σύλβια	सिल्विया
σύλβια	सिल्विया
βαλίτσα	सूटकेस
στρώση	लेयर
στρώση	परत
δυνατοί	मजबूत
δυνατοί	मज़बूत
δυνατοί	बलवान
δυνατοί	दमदार
λογάριθμος	लघुगणक
λογάριθμος	लघु
γυμνοί	नंगे
γυμνοί	नंगा
γυμνοί	नग्न
γυμνοί	नंगा
γυμνοί	नग्न
γραμματοσειρές	फ़ॉन्ट
γραμματοσειρές	फ़ॉन्ट्स
μπανκς	बैंक
μπανκς	बैंक्स
μπανκς	बैंकों
μπανκς	बैंको
κουρέας	नाई
αντίς	अदीस
δυσαρεστημένος	असंतुष्ट
σανγκ	गाया
σανγκ	संग
σανγκ	सुंग
σκληροί	कठिन
σκληροί	मुश्किल
λάιονς	शेर
ατμομηχανή	लोकोमोटिव
εξώθερμη	ऊष्माक्षेपी
παρθία	पार्थिया
σταγόνα	छोडें
σταγόνα	बूंद
σταγόνα	बूँद
ναϊρόμπι	नैरोबी
σχισμή	स्लॉट
κάνναβη	कैनबिस
κάνναβη	गांजा
επιβάτης	यात्री
καταχρήσεις	दुरुपयोग
καταχρήσεις	दुरूपयोग
καταχρήσεις	दुर्व्यवहार
καταχρήσεις	गाली
καταχρήσεις	गालियाँ
μπερνάρντο	बर्नार्डो
κόλπα	तरकीब
κόλπα	गुर
αρτούρο	arturo
αδύναμος	निर्बल
αδύναμος	दुर्बल
αδύναμος	कमज़ोर
αδύναμος	कमजोर
όχλο	mob
τραπεζικές	बैंकिंग
εκατοστό	सेंटीमीटर
αλπ	अल्प
αλπ	alp
γκούφυ	बेहूदा
γκούφυ	नासमझ
αγκόλα	अंगोला
ατάκες	पंक्तियां
ατάκες	पंक्तियाँ
ατάκες	रेखाएं
ατάκες	लकीरें
ατάκες	लाइनों
μπανάνες	केले
ίσης	बराबर
επε	ईआईए
κοτόπουλο	मुर्गी
κοτόπουλο	चिकन
κοτόπουλο	मुर्गा
νικολάε	nicolae
τελετουργία	अनुष्ठान
επίπονη	कठिन
αμερικάνοι	अमेरिकी
ανωτερότητα	श्रेष्ठता
ανωτερότητα	बड़प्पन
φωνάζοντας	चिल्लाना
φωνάζοντας	जाप
φωνάζοντας	किलकारी
πορτοκάλι	संतरा
πορτοκάλι	नारंगी
φορητή	पोर्टेबल
φόρτιση	प्रभार
φόρτιση	चार्ज
φόρτιση	चार्जिंग
αναπόφευκτο	अपरिहार्य
αναπόφευκτο	अपरिहार्य
τριαντάφυλλα	गुलाब
επανεξέταση	समीक्षा
επανεξέταση	पुनर्विलोकन
σπίθα	स्पार्क्स
σπίθα	चिंगारी
επόπτης	निरीक्षक
συλλογιστική	तर्क
ελλιπής	अधूरा
ελλιπής	अपूर्ण
ελλιπής	अधूरी
πυροβολήθηκε	गोली
πυροβολήθηκε	शॉट
μπάζα	मलबे
ράφια	शेल्फ
ράφια	अलमारियों
πλακίδια	टाइलें
πλακίδια	टाइल
βιτόριο	vittorio
ευφυής	समझदार
ευφυής	बुद्धिमान
σίδερο	लोहा
σίδερο	लोहे
σίδερο	लौह
σίδερο	आयरन
επειγόντως	तत्काल
καλλιγραφία	सुलेखन
γκάρνερ	गार्नर
χαϊκού	हाइकु
ισοζύγιο	बैलेंस
ισοζύγιο	संतुलन
διμερή	द्विपक्षीय
λάβετε	प्राप्त
ρόκυ	रॉकी
σπάνιος	दुर्लभ
σπάνιος	विरल
ιδανικός	आदर्श
αθηνα	एथेंस
αθηνα	एथेना
κουκουβάγια	उल्लू
θεωρήσεις	वीजा
ύποπτο	संदिग्ध
καρέκλες	कुर्सियों
καρέκλες	कुर्सियां
νέκρωση	परिगलन
προυντόν	प्रूधों
βουτάνιο	ब्यूटेन
μπλάκπουλ	ब्लैकपूल
φιόρδ	fjord
τυχερός	लकी
τυχερός	lucky
τυχερός	भाग्यशाली
άπταιστα	धाराप्रवाह
άπταιστα	धड़ल्ले
χαρούμενη	हैप्पी
χαρούμενη	मुबारक
χαρούμενη	खुश
χαρούμενη	प्रसन्न
εγκατεστημένη	स्थापित
εγκατεστημένη	संस्थापित
ινδοκίνα	इंडोचायना
εμπρησμό	आगजनी
δανείστηκε	उधार
φωτογράφιση	फोटोशूट
πατριώτες	देशभक्त
πατριώτες	देशप्रेमी
ατμός	वाष्प
ατμός	भाप
πλήκτρο	चाबी
πλήκτρο	कुंजी
χουκ	हुक
χουκ	आँकड़ा
μπέρκλεϊ	बर्कली
προκατόχων	पूर्ववर्तियों
ίστγουντ	ईस्टवुड
ευτυχισμένη	हैप्पी
ευτυχισμένη	मुबारक
ευτυχισμένη	खुश
ευτυχισμένη	प्रसन्न
κουέντιν	क्वेंटिन
γιουάν	युआन
περπάτημα	चलना
περπάτημα	सैर
περπάτημα	चलना
φρέντυ	फ्रेडी
φρέντυ	फ्रेडी
τζόσεφ	जोसफ
τζόσεφ	यूसुफ
τζόσεφ	जोसेफ
φάρσα	तमाशा
φάρσα	शरारत
συνεδρίες	एक्सटेंशन्स
συνεδρίες	सत्र
θρόμβωση	घनास्रता
υπερηφάνεια	गौरव
υπερηφάνεια	अभिमान
απρόσμενη	अप्रत्याशित
απρόσμενη	अनपेक्षित
υγιής	स्वास्थ्यवर्धक
υγιής	स्वस्थ
μεταρρυθμιστής	सुधारक
προστατευτική	सुरक्षात्मक
άρρωστο	बीमार
καρύδια	अखरोट
μογκαντίσου	मोगादीशू
δυναμό	डायनेमो
κάρσον	कार्सन
μανσούρ	मंसूर
τολμηρή	बोल्ड
τολμηρή	गाढ़ा
τολμηρή	बिंदास
κόψιμο	कटिंग
κόψιμο	कट
κόψιμο	काटें
αργκό	कठबोली
ομοφυλόφιλοι	समलैंगिकों
συνάδελφοί	सहकर्मियों
συνάδελφοί	सहकर्मी
συντριβάνι	फव्वारे
συντριβάνι	फव्वारा
ανύπαρκτο	nonexistent
αναγγελία	घोषणा
καρπαθίων	कारपैथी
υποδήματα	जूते
υποδήματα	जूते
κυψέλες	कक्ष
κυψέλες	कोशिकाएं
