και	és
σκουπίδια	szemetet
σκουπίδια	szemét
σκουπίδια	szemetet
σκουπίδια	szemét
σκουπίδια	vacak
σκουπίδια	szemét
μοναδικότητα	szingularitás
μοναδικότητα	egyediség
τοξότης	archer
τοξότης	íjász
τοξότης	nyilas
υποκειμενική	szubjektív
μωυσής	moses
μωυσής	mózes
ζωολογικό	állatkert
ζωολογικό	állatkertben
αδράνεια	inaktivitás
αδράνεια	tehetetlenség
αδράνεια	tétlenség
τρεβίζο	treviso
ταλίν	tallinn
καταστροφικό	katasztrofális
καταστροφικό	pusztító
καταστροφικό	katasztrofális
καταστροφικό	pusztító
καταστροφικό	megsemmisítő
πατρίσια	patricia
καθρέφτη	tükör
βραζιλιάνοι	brazilok
μίνας	minas
πολική	sarki
καταναλωτών	fogyasztók
φλάβιος	flavius
ψυχίατρος	pszichiáter
θησαυροί	kincsek
θησαυροί	kincs
θησαυροί	kincseket
ασπίδες	pajzsok
ασπίδες	pajzsokat
ασπίδες	pajzs
αγκώνα	könyök
χαντ	hud
χαντ	vadászat
χαντ	hunt
χαντ	vadászatot
κοέν	cohen
συκώτι	máj
χρωμίου	króm
σούπα	leves
σούπα	levest
κίτρινος	sárgák
κίτρινος	sárga
απομονωμένο	félreeső
απομονωμένο	elkülönített
απομονωμένο	elszigetelt
μαρξιστική	marxista
ριβέρα	rivera
χαμένος	lúzer
χαμένος	vesztes
χαμένος	vesztett
χαμένος	elveszett
χαμένος	lost
θαυμαστής	ventilátor
θαυμαστής	rajongó
θαυμαστής	fan
θαυμαστής	fanni
θαυμαστής	csodálója
χάμφρεϊ	humphrey
δρομολόγιο	útvonal
δρομολόγιο	útvonalon
δρομολόγιο	útvonal
σύντηξη	fúzió
σύντηξη	fúziós
αποτίμησης	értékelés
αποτίμησης	értékelési
κριτικά	kritikusan
ρέντινγκ	redding
μέλισσες	méhek
ταυτοχρόνως	egyszerre
ταυτοχρόνως	egyidejűleg
κραυγές	kiált
κραυγές	kiabál
κραυγές	sír
κραυγές	sírás
κραυγές	sikolyok
κραυγές	sikoly
βέλγοι	belgák
ποικιλομορφία	sokszínűség
ποικιλομορφία	sokszínű
ποικιλομορφία	sokféleség
γκέιλ	gale
γκέιλ	gail
χαλιφάτο	kalifátus
κάθισμα	ülést
κάθισμα	ülés
κερκ	kirk
μοντελοποίηση	modellezési
γκίμπσον	gibson
αλβανός	albán
γουαδελούπη	guadeloupe
ταχυδρόμος	postás
ταχυδρόμος	postás
εκμεταλλεύονται	kihasználják
σιταριού	búza
θειούχο	szulfid
περίεργη	különös
περίεργη	kiváncsi
περίεργη	kíváncsi
πανικού	pánik
φιλελεύθερος	libertariánus
φιλελεύθερος	liberális
τικ	kullancs
τικ	tic
εικονογράφος	illusztrátor
ισλαμιστές	iszlám
μεταμορφώσεις	átalakulások
μπουθ	fülke
μπουθ	booth
νομιμοποίηση	legitimitását
ράινερ	rainer
τοξικά	mérgező
τοξικά	toxikus
χάρρυ	harry
συστηματικές	szisztematikus
συστηματικές	módszeres
ριζοσπαστικό	radikális
φτωχό	szegény
φτωχό	szegények
ατσάλι	steel
ατσάλι	acél
υδροξύλιο	hidroxil
νοσοκόμα	ápolónő
νοσοκόμα	nővér
νοσοκόμα	ápoló
ράιχσταγκ	reichstag
ιδιαιτερότητες	sajátosságai
ιδιαιτερότητες	sajátosságai
ιδιαιτερότητες	bajok
ιδιαιτερότητες	gondok
δανοί	dán
δανοί	dánok
φράι	fry
φράι	frye
επιδείξεις	kijelzők
επιδείξεις	tüntetés
επιδείξεις	tüntetések
φώκλαντ	falkland
καθολικισμό	katolicizmus
φάρο	faro
φάρο	világítótorony
διάφραγμα	rekesz
διάφραγμα	rekeszizom
διάφραγμα	nyílás
αντίπαλός	ellenfél
αντίπαλός	ellenfele
συνεταιρισμός	partnerségi
συνεταιρισμός	partnerség
συνεταιρισμός	társulás
συνεταιρισμός	szövetkezeti
συνεταιρισμός	együttműködő
ταξιαρχίες	brigádok
καθαρισμός	tisztítási
καθαρισμός	tisztítás
καθαρισμός	tisztítás
καθαρισμός	takarítás
καθαρισμός	tisztító
καθαρισμός	tisztítás
παραλήπτη	címzett
παραλήπτη	címzett
παραλήπτη	átvevő
παραλήπτη	kedvezményezett
χειριστής	operátor
χειριστής	kezelő
χειριστής	üzemeltető
διένεξη	vitás
διένεξη	vita
διένεξη	jogvita
καταχωρήσεις	bejegyzések
αντίο	szia
συνθέσεων	konfigurációk
προέδρων	elnökök
μασκότ	kabala
μίκι	mickey
βαλκανικές	balkáni
βαλκανικές	balkán
εκδικητές	angyalok
λένον	lennon
σούπερμαν	superman
σαρκοφάγα	ragadozók
σαρκοφάγα	húsevő
θηλυκή	nőies
ποσοτική	mennyiségi
εκθετική	exponenciális
βοσκός	shepherd
βοσκός	juhász
βοσκός	pásztor
επιλεγμένο	kijelölt
επιλεγμένο	kiválasztva
επιλεγμένο	kiválasztott
διαδρόμους	folyosók
διαδρόμους	folyosókon
διαδρόμους	folyosók
διαδρόμους	folyosókon
γενναιότητα	bátrak
γενναιότητα	rettenthetetlen
γενναιότητα	bátorság
μηνιαίο	havi
μηνιαίο	havonta
επαναλαμβανόμενη	ismételte
επαναλαμβανόμενη	ismétlődő
επαναλαμβανόμενη	ismételt
επαναλαμβανόμενη	ismétlődő
επαναλαμβανόμενη	visszatérő
επαναλαμβανόμενη	ismétlődő
μαντήλι	kendő
μαντήλι	sálat
μαντήλι	sál
μαντήλι	zsebkendőt
προάγει	elősegíti
τζετ	jet
ταλάντωση	oszcilláció
χειροκίνητα	kézikönyv
χειροκίνητα	kézi
χειροκίνητα	manuális
χειροκίνητα	kézzel
χειροκίνητα	manuálisan
χειροκίνητα	manuális
ρόουντς	rhodes
χλόη	chloe
έσσεν	essen
εκτελεστές	hóhérok
δεκατέσσερις	tizennégy
κρεμλίνο	kreml
ακόλουθους	követői
πογκρόμ	pogromok
ινστιτούτα	intézetek
πάπυρο	tekercs
πάπυρο	tekercset
πάπυρο	papirusz
καλαβρία	calabria
κρασιά	bor
κρασιά	borok
κρασιά	borok
κερτ	kurt
κερτ	curt
παραθύρων	windows
παραθύρων	ablakok
παραθύρων	ablak
ωκεανούς	óceánok
απαρτχάιντ	apartheid
προτείνετε	javaslom
προτείνετε	ajánlani
προτείνετε	ajánlom
προτείνετε	ajánlja
προτείνετε	ajánljuk
κόουλ	cole
μπρέντα	brenda
δντ	imf
πανώλη	járvány
πανώλη	pestis
ισραηλινό	izraeli
ισραηλινό	izraeliek
αποτύπωση	lenyomat
ενω	miközben
ενω	mialatt
ενω	míg
ενω	amíg
γαλικίας	galíciai
ανέκδοτο	vicc
ανέκδοτο	poén
ανέκδοτο	tréfa
ανέκδοτο	anekdota
ζούγκλα	dzsungel
ζούγκλα	dzsungelben
τούνελ	alagút
τούνελ	alagutak
τούνελ	alagút
καραβάτζιο	caravaggio
εντατικά	intenzív
εντατικά	igényes
ρέιτσελ	rachel
μπόστον	boston
μπόστον	bostoni
μπόστον	bostonban
χωρισμός	búcsú
χωρισμός	szakítás
χωρισμός	szétválasztás
δεκατέσσερα	tizennégy
νάσερ	nasser
ταχύτερη	gyorsabban
ταχύτερη	gyorsabb
ζήτω	hurrá
χρωστική	festék
χρωστική	pigment
ιθαγένεια	állampolgársága
ιθαγένεια	állampolgárság
ιθαγένεια	polgárság
ιθαγένεια	állampolgárság
επιθετικότητα	agresszió
επιθετικότητα	agresszivitás
τρικ	trick
τρικ	trükk
κουίν	quinn
μάρω	maro
φρέσκο	frissen
φρέσκο	friss
εκτεθεί	kitett
τζέικ	jake
μπέκετ	beckett
συμβιβασμό	kompromisszum
συμβιβασμό	kompromisszumot
συμβιβασμό	kompromisszumos
απεργίες	lecsap
γαλικία	galícia
μαγικά	varázs
μαγικά	magic
μαγικά	varázslat
μαγικά	mágia
μαγικά	varázslatos
μαγικά	mágikus
όμποε	oboa
εικονογραφημένα	illusztrált
διέξοδο	kilépő
αιθάνιο	etán
γκογκ	gogh
γκρέγκορι	gregory
γκρέγκορι	gergely
ώριμα	megérett
ώριμα	érett
ώριμα	érett
ώριμα	érettebb
τεχνικούς	technikusok
ορφανά	árvák
ορφανά	árva
ευλογιά	himlő
ευλογιά	himlő
επιθεωρητή	felügyelő
επιθεωρητή	ellenőr
αντόν	anton
σωλήνας	cső
σωλήνας	pipa
σωλήνας	tubus
σωλήνας	cső
σωλήνας	tömlő
κολόμβος	columbus
κολόμβος	kolumbusz
ορατότητα	láthatóság
ορατές	látható
ολα	mindent
ολα	minden
ολα	mindegyik
ολα	mind
ολα	minden
ζώντας	élni
ζώντας	élő
μυϊκή	izmos
αγοραστές	vásárlók
αγοραστές	vásárlók
αγοραστές	vevők
σταθεροποίηση	stabilizációs
σταθεροποίηση	stabilizációs
φωτιές	tüzek
δροσιά	harmat
διάχυση	diffúziós
γουόρντ	ward
δύσκολος	nehéz
δύσκολος	bonyolult
χελώνα	teknőc
χελώνα	teknős
χελώνα	teknős
μάλερ	mahler
επερχόμενη	közelgő
άγριες	wild
άγριες	vadon
άγριες	vadak
άγριες	vad
όκλαντ	oakland
όκλαντ	auckland
ακουστικό	akusztikus
απάντησαν	válaszolt
οράματα	látomás
οράματα	látomások
χόουπ	remény
χόουπ	remélem
μαφία	maffia
μαφία	csőcselék
μαφία	maffia
καλαμάκι	szalma
περιέργεια	különös
περιέργεια	kiváncsi
περιέργεια	kíváncsi
περιέργεια	kíváncsiság
νεκρολογία	gyászjelentés
απασχολούνται	foglalkoztatott
απασχολούνται	alkalmazott
αερόσακους	légzsák
συνύπαρξη	együttélés
ενημερώνεται	frissítés
ενημερώνεται	frissített
οδοντιατρική	fogorvos
οδοντιατρική	fogászati
οδοντιατρική	fogorvosi
οδοντιατρική	fogászat
περιττή	felesleges
περιττή	fölösleges
περιττή	felesleges
περιττή	szükségtelen
περιττή	felesleges
τόκυο	tokió
τόκυο	tokiói
τόκυο	tokyo
γουόρνερ	warner
νιμ	nim
κολυμβητές	úszók
πρωτόνια	protonok
αμινο	amino
έντο	edo
χάρτα	charta
παλάτια	paloták
δραστικότητα	hatékonysági
δραστικότητα	hatékonyság
δραστικότητα	tevékenységek
δραστικότητα	tevékenység
δραστικότητα	aktivitás
φωτισμός	megvilágítás
φωτισμός	megvilágosodás
φωτισμός	világító
φωτισμός	világítás
χρηματοοικονομικά	pénzügyi
χρηματοοικονομικά	pénzügyek
χρηματοοικονομικά	finanszírozás
διερμηνέας	fordító
διερμηνέας	tolmács
διερμηνέας	tolmács
ουισκόνσιν	wisconsin
σαμποτάζ	szabotázs
τσεχική	csehország
τσεχική	cseh
ελάττωση	csökken
ελάττωση	csökkenés
επαναλήψεις	megismétli
επαναλήψεις	ismétléseket
καλυμμένο	fedett
καλυμμένο	lefedett
καλυμμένο	fedezett
καλυμμένο	borított
καλυμμένο	álcázva
καλυμμένο	álcázott
απορίες	kérdés
απορίες	kérdéseket
απορίες	kérdések
μακιγιάζ	smink
αποδεικνύοντας	bizonyítás
αποδεικνύοντας	bizonyítani
πέταλα	szirmok
προσβολές	sértés
ανεφοδιασμό	tankolni
ανεφοδιασμό	utánpótlás
μπλέικ	blake
εταιρική	vállalati
διπλωμάτη	diplomata
φολκ	falk
χαμόγελο	mosoly
σαξονία	szászország
σαξονία	szász
ελκυστική	vonzó
διαπραγμάτευση	tárgyalási
διαπραγμάτευση	tárgyalások
διαπραγμάτευση	tárgyalás
διαπραγμάτευση	tárgyalási
νευρώνες	neuronok
εκπαιδευτεί	edzett
εκπαιδευτεί	képzett
εκπαιδευτεί	kiképzett
διαφύλαξη	megőrzése
κρίσιμες	kritikus
ανάκριση	kihallgatás
ανάκριση	kihallgatás
γάλλιο	gallium
μνημόνιο	egyetértési
μνημόνιο	feljegyzés
φωνητικές	vokál
ονομαστικές	névleges
ονομαστικές	nominális
απαράδεκτη	elfogadhatatlan
απαράδεκτη	elfogadhatatlan
μεταβατικό	átmeneti
όλαφ	olaf
ανθρωπιστικές	humán
προσφάτως	nemrégiben
προσφάτως	nemrég
προσφάτως	mostanában
επαγωγή	indukciós
μπεργκ	berg
μπιάνκα	bianca
ντιντιέ	didier
ακροατήριο	célközönség
ακροατήριο	közönség
ψύξης	hűtés
άλισον	allison
άλισον	alison
βαθύτερη	mélyebben
βαθύτερη	mélyebbre
βαθύτερη	mélyebb
τιτάνα	titán
νάνους	törpék
νάνους	törpék
βερμούδες	bermuda
εφευρέθηκε	fantázia
αντίλλες	antillák
χίλαρι	hillary
χίλαρι	hillary
χίλαρι	hilary
δόκιμος	kadét
δόκιμος	kadét
μάγκνους	magnus
τυφλός	vakon
τυφλός	vak
τυφλός	vakok
ορμόνη	hormon
σκύθες	szkíták
προβληματικό	problémás
σάντρα	sandra
λόρεν	lauren
λόρεν	loren
καρτιέ	cartier
βορράς	észak
βορράς	északi
βορράς	északra
τριαντάφυλλο	rózsa
τριαντάφυλλο	rose
ακίνητο	ingatlan
ακίνητο	tulajdon
ακίνητο	ingatlanok
ακίνητο	tulajdonság
άντριαν	adrian
αναθεωρημένη	átdolgozott
αναθεωρημένη	módosított
αναθεωρημένη	felülvizsgált
σιδηρόδρομοι	vasút
σιδηρόδρομοι	vasutak
αγγέλους	angyalok
επέκρινε	bírálta
δάντη	dante
συλλέγει	gyűjt
συλλέγει	összegyűjti
συλλέγει	gyűjti
καθυστερήσει	késedelmes
καθυστερήσει	késik
καθυστερήσει	késleltetett
αερογραμμές	légitársaság
αερογραμμές	légitársaságok
