את	te
הפחתה	csökkenés
הפחתה	csökkentés
ליבת	mag
אריקסון	erikson
אריקסון	ericsson
אריקסון	erickson
אריקסון	eriksen
אריקסון	eriksson
ברנאר	bernard
מניע	motiváció
מניע	indíték
מניע	motiváció
לייבניץ	leibniz
גרינלנד	grönlandi
גרינלנד	grönland
כימיקלים	kémiai
כימיקלים	vegyszerek
הגיבו	válaszoljon
הגיבו	reagálás
הגיבו	reagálni
משופר	javult
משופר	javított
משופר	megerősített
יינות	borok
המחברים	csatlakozók
המחברים	csatlakozó
אגרוף	box
אגרוף	boksz
אגרוף	ütés
אגרוף	ököl
שנפגע	érintett
שנפגע	érintettek
פסקאות	bekezdés
פסקאות	bekezdések
מאהלר	mahler
קיצוניות	szélsőséges
קיצוניות	extrém
עקיף	közvetetten
עקיף	közvetett
עקיף	közvetve
דבי	debbie
ויטוריו	vittorio
נמרץ	intenzív
נמרץ	igényes
זיוף	hamisítás
זיוף	hamisítvány
זיוף	hamisítvány
זיוף	hamisított
זיוף	hamisítvány
זיוף	mű
זיוף	kamu
זיוף	hamis
סטטיסטי	statisztika
קילו	kiló
קילו	font
כנה	őszinte
כנה	becsületes
כנה	őszinte
מרחבית	térbeli
פעמון	csengő
פעמון	bell
פעמון	harang
במכוון	szándékosan
במכוון	szándékosan
לפצות	kompenzálni
זירה	aréna
סותר	ellentmondásos
סותר	ellentmondó
סותר	ellentmondó
רכישה	beszerzés
רכישה	vásárlás
רכישה	vétel
רכישה	beszerzési
רכישה	beszerzés
רכישה	beszerzés
רכישה	megszerzése
הפטריארך	pátriárka
מזונות	élelmiszerek
מזונות	ételek
שולץ	schultz
שולץ	schulz
ברכט	brecht
באד	bud
באד	budd
שח	sakk
מסוגלות	képes
צחוק	nevetés
צחוק	nevess
צחוק	nevetni
צחוק	nevetés
האנטר	hunter
האנטר	vadász
בראי	bray
תלבושות	jelmez
תלבושות	jelmezek
תלבושות	ruhák
ההמראה	felszállás
עוזרים	asszisztensek
שפרד	shepherd
שפרד	juhász
שפרד	pásztor
שפרד	sheppard
שפרד	shepard
לחפור	ásni
לחפור	ásni
מניה	mánia
מניה	részvény
לווייתן	bálna
לווייתן	leviatán
חיפשו	átkutatták
אסטון	aston
הדמוקרטים	demokraták
הארה	megvilágosodás
מרוכז	koncentrált
מרוכז	koncentrált
מרוכז	összpontosított
שברים	törtek
שברים	törés
שברים	törések
שברים	töredékek
פח	tin
פח	ón
יוזמות	kezdeményezéseket
יוזמות	kezdeményezések
אלנה	elena
רוקדים	tánc
רוקדים	táncolni
רוקדים	táncol
מחק	törlés
מחק	radír
מחק	törlése
מחק	töröld
מחק	törlés
בסי	bessie
ביגוד	ruházat
ביגוד	ruházata
ביגוד	ruhák
ביגוד	ruházat
ביגוד	ruha
כבל	drót
כבל	vezeték
כבל	kábel
כבל	kábelek
המשוער	megközelítőleg
המשוער	hozzávetőleges
המשוער	hozzávetőlegesen
מתחבר	kapcsolódás
מתחבר	csatlakozás
מתחבר	összeköt
מתחבר	összeköti
שיחזור	visszaállítani
שיחזור	helyreállítása
שיחזור	visszaállítása
משמרת	műszak
משמרת	váltás
פצוע	sérültek
פצוע	sérült
פצוע	megsérült
פצוע	sérült
פצוע	sebesült
ביקוש	kereslet
ביקוש	követelés
ביקוש	igény
אגר	agar
רשע	gonoszság
רשע	gonosz
רשע	gonosz
ראשים	fej
ראשים	fejek
ראשים	fejeket
אמהות	anyák
אמהות	anyák
האמה	hama
אלבר	albert
ברהמס	brahms
אתא	ata
מיומן	szakképzett
מיומן	képzett
נחיתת	landolás
נחיתת	leszállás
הארדי	hardy
קולמן	coleman
מוערכת	értékes
מוערכת	értékelte
אובייקטיבי	objektív
אובייקטיבי	cél
אובייקטיבי	célkitűzés
טכנאי	technikus
זיקוק	finomító
לקשור	bind
גלוקוז	glükóz
הנתבע	válaszadó
הנתבע	alperes
אורגן	orgona
אורגן	szerv
טרוריסטים	terroristák
קורנל	cornell
זוטר	junior
הגדל	növekedés
הגדל	növelése
הגדל	emelkedés
הגדל	növelje
הגדל	fokozása
הגדל	maximalizálása
הגדל	bővítése
תעשייתית	ipari
תחושות	hangulatot
תחושות	érzéseit
תחושות	érzések
תחושות	érzelmek
מהחוף	offshore
אינדקס	index
אינדקס	mutató
ראנד	rand
אולף	olaf
דייגים	halász
דייגים	halászok
הרשל	herschel
תחרותי	versenyképes
תחרותי	versengő
מיסוי	adóztatás
מיסוי	adózás
רומאים	rómaiak
לרמות	csaló
לרמות	csal
קונסול	konzul
קופץ	ugrál
קופץ	ugró
כישרון	tehetséges
כישרון	tehetség
העצומה	petíciót
התעוררות	ébredés
כרומוזום	kromoszómák
כרומוזום	kromoszóma
הנדרסון	henderson
אלביס	elvis
מקארתי	mccarthy
יח	tog
שרטוט	vázlat
שרטוט	tervrajzokat
הנאמן	megbízott
דיים	dame
המר	keserű
רנדי	randy
בלש	nyomozó
בלש	detektív
שוקל	tekintve
שוקל	mérlegelés
זמינה	elérhető
זמינה	rendelhető
סחורה	árucikkek
סחורה	áruk
סחורה	javak
סחורה	áru
סחורה	árut
סחורה	áru
פוקו	foucault
הגנום	genom
שרלוט	charlotte
אמירות	emírség
ברנט	brant
ברנט	brent
ברנט	burnett
נהנתה	élvezte
דיילי	daly
דיילי	naponta
דיילי	napi
רקמה	szövetek
רקמה	szövet
רקמה	hímzés
אורכי	hosszanti
אורכי	hosszirányú
מענק	grant
מהומה	felfordulás
מהומה	lázadás
איידס	aids
דונובן	donovan
מועדים	hajlamos
מצדיק	indokolja
ברום	brom
ברום	broome
דאנקן	duncan
מטריצות	mátrixok
מונק	monk
מונק	szerzetes
הגדלה	növekszik
הגדלה	növekvő
אירופאית	európai
השקיה	öntözés
כנופיות	bandák
מעוטר	díszített
מעוטר	kitüntetett
חומרת	súlyossága
סימור	seymour
הקטור	hector
מארח	fogadó
מארח	házigazda
מארח	műsorvezető
מארח	házigazdák
מארח	szervezők
מארח	hosting
חישובים	számítás
חישובים	számítások
חישובים	számításokat
נוחים	kényelmes
נוחים	kényelmes
התזה	splash
התזה	szakdolgozat
ננטש	elhagyott
ננטש	elhagyatott
מבוטל	lemondta
מבוטל	törölve
מבוטל	törölve
מבוטל	törölt
מבוטל	lemondás
חסם	letiltott
ניידות	mobilitás
גריפית	griffith
תות	epres
תות	eper
טינטין	tintin
לינק	hivatkozás
לינק	kapcsolat
לינק	link
לינק	linket
לינק	hivatkozást
השכן	szomszédom
השכן	szomszédok
השכן	szomszéd
מצביא	hadúr
אמנדה	amanda
ראב	rab
רובוטים	robotok
סנה	senna
סלנג	szleng
אדית	edith
קנטקי	kentucky
מוגנת	védett
פסיכולוג	pszichológus
הקלע	pontszerző
מוצלחים	sikeres
מוצלחים	sikeresen
להתנהג	aktus
להתנהג	felvonás
קדאפי	kadhafi
הושמד	megsemmisült
הושמד	elpusztult
הושמד	elpusztította
תואמת	kompatibilis
תואמת	összeegyeztethető
שותה	iszik
שותה	ivás
שותה	inni
שותה	iszom
שמורה	fenntartva
שמורה	foglalt
שמורה	fenntartott
שמורה	megmentette
שמורה	mentve
שמורה	mentett
המנורה	lámpa
מכובדת	tiszteletreméltó
מכובדת	méltóságteljes
מכובדת	méltóság
הפלגה	hajózás
הפלגה	vitorlázás
הפלגה	vitorlás
סיביר	szibéria
סיביר	szibériai
קווינס	queens
ציפה	várt
ציפה	várható
ציפה	felhajtóerő
ציפה	cellulóz
לפצל	osztott
לסביות	leszbikusok
לסביות	leszbikus
וויל	will
וויל	fog
וויל	akarat
פלוטו	plútó
מרוכזים	koncentrált
לסבית	leszbikus
לסבית	melegek
לסבית	meleg
לסבית	buzi
לסבית	dyke
עגבניות	paradicsom
עגבניות	paradicsom
עגבניות	paradicsomot
ועידה	konferencia
ועידה	konferencián
זמינות	elérhető
זמינות	rendelhető
זמינות	rendelkezésre
בריק	tégla
בריק	brick
מרצדס	mercedes
מרצדס	merci
קליי	agyag
קליי	clay
נלכד	elfogott
נלכד	elfogták
פולר	fuller
שבועת	eskü
היצרן	gyártó
צפוף	sűrű
צפוף	zsúfolt
רודריגז	rodriguez
רודריגז	rodrigues
ססיל	cecile
ססיל	cecil
הובלת	vezetett
הובלת	led
וונדר	csoda
דיבה	rágalmazás
כליות	vese
כליות	vesét
כליות	vese
מתיחות	stretch
מתיחות	feszültség
מתיחות	nyújtás
חדד	haddad
חדד	finomítani
שידורים	adások
יועצים	tanácsadók
יועצים	tanácsadói
יועצים	tanácsadók
יועצים	tanácsadók
מחכים	vár
מחכים	várakozás
מחכים	várunk
מחכים	várok
דרו	dru
דרו	rajzolt
דרו	drew
דרו	rajzolta
לסווג	osztályozza
מהמט	mehmet
שילם	fizetve
שילם	fizetett
שילם	kifizetett
שעונים	órák
שעונים	órák
ספרס	spurs
הורמונים	hormonok
הורמונים	hormon
הנהלה	menedzsment
הנהלה	irányítás
הנהלה	vezetőség
הנהלה	gazdálkodás
הנהלה	irányítási
פרשן	kommentátor
תמים	naiv
תמים	naív
תמים	ártatlan
תמים	ártatlanok
קדמה	előrehaladás
קדמה	előrelépés
קדמה	fejlődés
קדמה	haladás
פגז	héj
פגז	shell
פגז	kagyló
מבטו	tekintet
מבטו	tekintete
ווטרס	vizei
ווטרס	vizek
ווטרס	waters
ווטרס	watters
בום	bumm
סימונס	simmons
סימונס	simons
חיונית	létfontosságú
חיונית	életbevágó
חיונית	elengedhetetlen
חיונית	nélkülözhetetlen
חיונית	lényeges
חיונית	alapvető
ציידים	vadászok
טיפוח	gondoskodás
טיפוח	nevelés
מונטנה	montana
השתלת	átültetés
השתלת	transzplantációs
הוגנת	vásár
הוגנת	korrekt
הוגנת	tisztességes
הוגנת	fair
הוגנת	igazságos
אסימוב	asimov
פטרסון	peterson
פטרסון	patterson
פטרסון	paterson
אפיפיור	pápa
אפיפיור	pope
רישיונות	engedélyek
טיפל	kezelt
רצים	futók
מוכתר	koronás
הלסת	állkapocs
דמה	tökfej
דמה	csali
ברודי	brodie
ברודי	brody
ילידים	bennszülöttek
ילידים	bennszülött
ילידים	őslakos
ילידים	őshonos
ילידים	bennszülöttek
בזבוז	pazarlás
בזבוז	hulladék
בזבוז	hulladékok
בזבוז	pazarlás
בזבוז	pazarló
סילביה	sylvia
קח	vedd
שחף	sirály
שחף	sirály
קריק	patak
קריק	creek
קריק	crick
בורבון	bourbon
חדשני	innovatív
סנגל	szenegál
כניעה	beadvány
כניעה	benyújtására
כניעה	benyújtása
בנד	kanyar
עצות	tipp
עצות	tanácsok
עצות	tippek
עצות	tanácsadás
עצות	tanácsok
עצות	tanács
עצות	tanácsot
שריפות	tüzek
פורטר	porter
סלבדור	salvadori
סלבדור	salvador
אשליה	téveszme
אשליה	illúzió
אשליה	illúzió
אשליה	illúziók
מתכון	recepteket
מתכון	receptek
מתכון	recept
מתכון	receptet
האבחנה	diagnózis
מרטי	marty
שנותן	ad
האליטה	elit
דיקנס	dickens
ערוצים	csatornák
בזיליקת	bazilika
חודר	behatol
זעירה	kicsi
זעירה	pici
זעירה	apró
מעוצב	dekoratív
מעוצב	díszített
מעוצב	kitüntetett
מעוצב	tervezett
מעוצב	megtervezett
מצוינות	excelsior
מצוינות	kiválóság
אורחת	vendég
זיתים	olajbogyó
ידידים	barátokkal
ידידים	barátok
ידידים	barátaim
ידידים	ismerősök
סשה	sacha
סשה	sasha
פרוייקט	projekt
פרוייקט	project
להתייעץ	konzultálni
להתייעץ	konzultáció
התפתחותית	fejlődési
הזיקוק	fáklya
אבדה	vesztett
אבדה	elveszett
אבדה	lost
חוגגים	ünnepel
חוגגים	ünneplés
חוגגים	ünnepelni
חוגגים	ünneplés
חוגגים	ünnepelni
פרננדס	fernández
המוטו	mottója
נאומים	beszédek
אקולוגית	ökológiai
רגעים	pillanatai
רגעים	pillanatok
רוסטוב	rosztov
התקנה	beállítás
התקנה	csapda
התקנה	telepítés
התקנה	létesítmény
התקנה	telepítés
התקנה	telepíteni
התקנה	telepítése
לקפוץ	ugorj
לקפוץ	ugrás
רצוף	töretlen
כריסטין	krisztina
כריסטין	christine
שרלוק	sherlock
יבשים	szárazon
יבשים	száraz
באכזריות	brutálisan
באכזריות	kegyetlenül
נשכח	elfeledett
נשכח	elfelejtett
מרלין	merlin
רצויה	kívánt
רצויה	kívánatos
נעלי	cipőt
נעלי	cipő
נעלי	cipők
הקושרים	összeesküvők
הפונית	pun
למדתי	tanult
למדתי	megtanult
למדתי	tanultam
שלזיה	szilézia
וייד	wade
פסטיבלים	fesztiválok
תיל	drót
תיל	vezeték
המיליציה	milícia
טרמינל	terminál
אלבמה	alabama
טוהר	tisztaság
קסמים	varázs
קסמים	magic
קסמים	varázslat
קסמים	mágia
קרו	crewe
קרו	megtörtént
קרו	történt
סובלת	szenved
אנטוליה	anatólia
שנהב	elefántcsont
נגע	megérintette
נגע	megérintett
ביוגרפיות	életrajzok
מובנה	strukturált
מוצדקת	indokolt
מוצדקת	igazolható
עוזבים	elmegy
כפריים	falusiak
הגלות	száműzetés
הגלות	száműzött
מקטע	részleg
מקטע	szakasz
מקטע	szekció
מקטע	szegmens
טולקין	tolkien
החניכים	gyakornokok
מחפשת	néz
מחפשת	keresem
מחפשת	keresés
אפקטיבי	hatékony
אפקטיבי	hatásos
אפקטיבי	effektív
אפקטיבי	eredményes
חזרת	torma
הסיפון	pakli
הסיפון	fedélzeten
הסיפון	fedélzet
חסרונות	fegyencek
חסרונות	álcák
חסרונות	hibáit
חסרונות	hátrány
חסרונות	hátránya
חסרונות	hátrányok
מחסן	raktár
מחסן	raktárban
מחסן	tároló
מחסן	tárolás
מחסן	raktár
דיוקנאות	portrék
מאלף	tanulságos
רשיון	engedélyezett
רשיון	engedéllyel
חולית	dűne
אודיו	audio
אודיו	hang
בפיקוח	felügyelt
בפיקוח	felügyelet
בפיקוח	szabályozott
שקטה	néma
שקטה	csendes
הדק	ravaszt
קרבנות	áldozatok
קרבנות	áldozatai
בעקיפין	közvetetten
בעקיפין	közvetve
מוריד	letöltés
מוריד	letöltése
מריאן	mariann
מריאן	marian
מריאן	marianne
מילטון	milton
צלע	borda
המן	hámán
משוכלל	kidolgozott
פרגוסון	ferguson
תמי	tammy
תמי	tammi
ערבה	willow
ערבה	fűz
ערבה	sztyeppe
חיצוניות	külső
קרם	tejszín
קרם	krém
קרם	krémet
נמיביה	namíbia
מחאות	tiltakozás
מחאות	tiltakozások
מחאות	tüntetések
העתקים	másolatot
העתקים	másolatok
העתקים	példányok
העתקים	másolatok
לנקסטר	lancaster
רקדנית	táncos
רקדנית	táncosnő
קבור	eltemetve
יוליסס	ulysses
היילי	haley
היילי	hailey
היילי	hayley
הרכבה	közgyűlés
הרכבה	gyűlés
הרכבה	szerelvény
הרכבה	összetétel
הרכבה	összetétele
טיפות	cseppek
טיפות	csepp
אתנה	athena
אנטומיה	anatómia
הספד	gyászjelentés
הספד	gyászbeszédet
הושלמו	befejeződött
הושלמו	elkészült
הושלמו	befejezett
בוטים	botok
מחשבון	számológép
הצומת	kereszteződés
אוזבקיסטן	üzbegisztán
תרד	spenót
דמבלדור	dumbledore
טיבריוס	tiberius
מנהיגה	vezér
מנהיגה	leader
מנהיגה	vezető
חשוד	gyanakvó
חשוד	gyanús
חשוד	gyanúsított
חשוד	gyanús
צהבהב	sárgás
טיפוסית	jellemző
טיפוסית	tipikus
טיפוסית	jellegzetes
נבואה	jóslat
נבואה	prófécia
אוניברסלי	univerzális
אוניברסלי	egyetemes
נבדק	megvizsgált
נבדק	vizsgált
נבדק	tesztelt
נבדק	ellenőrizve
נבדק	ellenőriztem
נבדק	ellenőrzött
נבדק	ellenőrizte
נבדק	megvizsgált
בנדיקטוס	benedict
בנדיקטוס	benedek
האזנה	figyelsz
אהוב	szerette
אהוב	szerettek
אהוב	imádott
אהוב	szeretett
אהוב	kedvenc
אהוב	kedvencem
אהוב	imádott
אהוב	szeretett
