dhe	e
pres	esperando
pres	agardar
aplikacione	aplicacións
aplikacione	para
përfshirjen	participación
përfshirjen	implicación
anonim	anónimos
konkurs	competición
avokati	avogado
avokati	avogadiño
profesionistë	profesionais
gotë	vaso
gotë	vidro
gotë	cristal
gotë	de
gotë	copa
hakmarrje	vinganza
hakmarrje	vingar
arritja	chegada
kalë	cabalo
kalë	kingston
diskutoni	falar
diskutoni	sobre
diskutoni	discutir
sallatë	ensalada
kuajt	cabalos
kuajt	os
uni	chi
shpërndarje	distribución
shpërndarje	de
univers	universo
univers	do
rregulli	norma
rregulli	regra
rregulli	reglamento
rregulli	gobernar
udhëzimet	instrucións
rang	de
rang	rango
rang	cadea
rang	montañosa
rang	abano
kërkoni	buscar
ekuacion	ecuación
indeksi	índice
hulumtimi	investigación
hulumtimi	de
hulumtimi	investigacións
hulumtimi	investigar
rralle	pouco
extra	de
extra	máis
extra	extra
extra	un
propaganda	propaganda
perënditë	deuses
engjëjt	os
engjëjt	anxos
engjëjt	inferno
superior	superior
superior	superiores
pasaporta	pasaporte
mozart	mozart
fshihet	agochados
fshihet	escondida
menjehere	inmediatamente
menjehere	inmediato
menjehere	axiña
menjehere	de
menjehere	contado
teknologjitë	tecnoloxías
magjik	maxia
magjik	máxico
magjik	máxica
magjik	máxicos
magjik	máxico
shaka	broma
shaka	chiste
shaka	bromas
shaka	gracia
shaka	conto
dhunshëm	violentamente
dhunshëm	violentos
dhunshëm	violenta
dhunshëm	violentas
dhunshëm	violento
dhunshëm	violencia
kulmi	pico
kulmi	tellado
kulmi	teito
bartin	bart
thënie	dicir
thënie	dicindo
thënie	que
thënie	digo
thënie	di
poetë	poetas
thelbi	esencia
fjalet	palabras
fjalet	as
fjalet	verbas
danny	danny
peshon	pesa
kompletuar	total
kompletuar	completa
kompletuar	completar
kompletuar	completo
motori	máquina
motori	motor
ham	xamón
rreme	finxilo
homo	homo
besimtar	crer
bobby	bobby
udhëtimet	viaxes
turistë	turistas
përditë	día
përditë	diariamente
përditë	daily
përditë	cotiá
përditë	diario
kolegj	universidade
kolegj	na
kolegj	estudantes
kolegj	facultade
kolegj	que
kolegj	college
kolegj	colexio
korniza	foto
gjoks	peito
urat	bridges
urat	pontes
bakteret	as
bakteret	bacterias
përgjegjësinë	responsabilidade
përgjegjësinë	a
çifute	xudeu
çifute	bebé
çifute	xudeo
pëlqente	gustaba
pëlqente	lle
pëlqente	gustara
pëlqente	gustou
pëlqente	me
pëlqente	gustáballe
telefonit	teléfono
helen	helen
arritura	independencia
bandave	forzados
pasioni	paixón
shkoni	ir
prezanton	representa
prirur	interesa
prirur	insistir
modës	moda
modës	a
mama	mamá
mama	nai
komitet	comité
transformuar	transformar
bërthamor	nuclear
bërthamor	nucleares
ndalimi	parada
sex	sexo
sex	sexual
kripa	salgado
kripa	sal
veshët	oídos
veshët	orellas
fqinj	veciño
lisit	oak
lisit	carballo
besoni	cres
besoni	creo
besoni	que
besoni	crer
besoni	cremos
qiejve	ceos
komunitete	comunidades
komunitete	as
gazetarë	xornalistas
gazetarë	xornalistas
shëndetshëm	san
shëndetshëm	saúde
shëndetshëm	sans
shëndetshëm	saudable
plagët	feridas
plagët	as
shpend	paxaro
shpend	aves
shpend	ave
trazirat	raciais
trazirat	disturbios
znj	señora
znj	sra
shkop	quedarei
eksperimente	experimentos
kufizime	limita
kufizime	límites
egziston	existe
egziston	real
egziston	exista
polici	poli
polici	policía
polici	policía
polici	policía
lëvizi	mudeime
lëvizi	a
lëvizi	mudouse
lëvizi	se
kafshe	animais
kafshe	animal
bang	baten
bang	bang
procedura	procedemento
palestinë	palestina
levizje	movemento
levizje	movementos
levizje	movimento
levizje	xesto
përmirësim	mellora
përmirësim	vexas
përmirësim	mellor
zhurmë	ruido
zhurmë	ruído
zhurmë	son
xhorxh	george
xhorxh	xurxo
xhorxh	georges
urdhrat	ordes
urdhrat	orde
urdhrat	as
urdhrat	encargos
shtrati	cama
djalosh	tipo
djalosh	mariñeiro
djalosh	neno
djalosh	rapaz
djalosh	mozo
djalosh	fillo
gjashte	seis
gjashte	6
eksperimentet	experimentos
çifutët	xudeus
stërvitje	formación
stërvitje	estudan
stërvitje	adestramento
stërvitje	perforar
aplikimin	aplicación
steel	aceiro
steel	de
steel	ferro
steel	o
steel	raís
gabimi	erro
duel	duelo
përbërësit	ingredientes
bashk	xuntos
vetvetiu	si
vetvetiu	mesmo
vetvetiu	mesma
vetvetiu	se
vertet	real
vertet	de
vertet	verdade
vertet	realmente
vertet	moi
vertet	que
vertet	en
vertet	verdade
dje	onte
move	mutación
divizion	división
bashkpunim	cooperación
fonde	financiamento
motivi	padrón
motivi	de
motivi	patrón
motivi	pauta
roberts	roberts
dysheme	chan
dysheme	piso
dysheme	andar
oficeri	de
oficeri	oficial
oficeri	policía
oficeri	axente
keqen	mal
keqen	malo
keqen	malvado
keqen	maldade
keqen	malvados
regjistri	rexistro
furnizim	de
furnizim	subministración
unitet	unidade
rrip	correa
rrip	os
rrip	libros
rrip	cinto
refugjatëve	de
refugjatëve	refuxiados
dit	días
dit	día
cezarit	césar
koleksioni	de
koleksioni	colección
komplikuar	complicado
komplikuar	complexas
komplikuar	complicadas
çlirimi	liberación
deep	no
deep	fondo
deep	profundo
deep	profundidade
deep	de
fotografitë	fotos
fotografitë	as
fotografitë	fotografías
fotografitë	foto
fotografitë	túas
fotografitë	as
fotografitë	fotos
fotografitë	imaxes
fotografitë	fotografías
aktivizuar	activa
carter	carter
carter	carburadores
misione	misións
bibël	biblia
bibël	biblias
ward	ward
jetuan	vivimos
jetuan	viviron
jetuan	viviu
jetuan	viviamos
jetuan	vivían
jetuan	vivín
jetuan	vivía
madhësive	tamaños
thirren	chamada
thirren	chamado
thirren	chámase
thirren	chamou
minierat	minería
minierat	mineiro
çuditshëm	raro
juria	xurado
kujtesë	memoria
limon	limón
roboti	robot
parker	parker
kat	chan
kat	piso
kat	andar
kampi	campo
kampi	campamento
kampi	acampamento
kampi	do
lexues	lectores
koloniale	colonial
kujdesshëm	coidado
kujdesshëm	coidado
kujdesshëm	ten
kujdesshëm	con
kujdesshëm	tede
kujdesshëm	prudente
kujdesshëm	conta
kujdesshëm	atento
ukrainas	ucraniano
komisioneri	comisario
komisioneri	comisionado
depo	almacén
depo	almacenamento
depo	consigna
fizikan	físico
përshëndetje	ola
përshëndetje	ola
pozicione	posicións
tokio	tokio
formulë	fórmula
sheqeri	azucre
gone	marchou
teli	de
linda	linda
shitjet	de
shitjet	ventas
kabineti	minister
shpresat	esperanza
shpresat	esperanzas
hollësitë	detalles
hollësitë	crédito
hollësitë	roubada
market	mercado
market	mercados
market	esa
market	feira
toronto	toronto
planifikimi	planificación
refuzon	rexeita
ndjen	sinto
ndjen	sentir
ndjen	que
ndjen	síntome
ndjen	sensación
ndjen	sentir
ndjen	sentimento
pista	porca
pista	sucio
amin	amen
amin	amén
neto	rede
ajnshtajni	einstein
besoi	que
besoi	de
besoi	confianza
besoi	en
betejave	batallas
betejave	combates
substancat	substancia
fluturim	voo
kontakti	contacto
kontakti	coñecidos
kontakti	en
kontakti	con
kontakti	podo
kontakti	contactar
kalifornia	california
debati	debate
kampe	campos
dritaret	fiestras
stacionet	comisarías
stacionet	postos
vrasësit	asasinos
vrasësit	asasinos
identifikimi	identificación
identifikimi	documento
identifikimi	identidade
zhvendosje	de
zhvendosje	quenda
fortesë	forte
krimeve	crimes
krimeve	delitos
kenia	kenia
zgjidhjet	solucións
zgjidhjet	solución
ring	anel
gjumit	dormitorio
gjumit	cuarto
redaktorët	editores
objektive	obxectivo
objektive	obxectiva
shëndet	saúde
shëndet	a
shëndet	health
qëlluar	disparou
hormonet	hormona
hormonet	hormonal
hormonet	hormonas
mollë	mazá
mollë	apple
mollë	asadas
mollë	mazás
rene	cae
rene	caeu
rene	namorado
care	importa
care	igual
care	me
mbështeten	confiar
biblën	biblia
biblën	biblias
delegatëve	delegados
gjithmon	sempre
translate	traduce
peme	árbore
peme	tree
peme	crosstree
dokumentin	documento
friends	amigos
friends	os
organizmave	organismos
rivalët	rivais
zogjtë	aves
zogjtë	paxaros
zogjtë	as
homeri	homer
mister	misterio
dëshmia	probas
dëshmia	evidencia
dëshmia	evidencias
dëshmia	testemuña
dame	dama
garantuar	garantía
garantuar	garantir
shishe	botellas
shishe	botella
zinxhir	cadea
zinxhir	subministración
zinxhir	traballos
tërheqës	agradable
tërheqës	á
tërheqës	atractiva
tërheqës	fermosa
heret	cedo
heret	primeiras
shpresoj	esperanza
shpresoj	espero
adhurues	fan
veshë	oídos
veshë	orellas
grate	mulleres
grate	as
rrëfimi	confesión
distance	distancia
distance	distancias
distance	lonxe
distance	as
distance	até
mbrapsht	revés
reputacion	reputación
reputacion	sona
beg	perdón
beg	perdoe
beg	desculpe
kredi	préstamo
kredi	tarxetas
kredi	crédito
kredi	roubada
unazë	anel
supozuar	debía
supozuar	que
supozuar	supón
supozuar	suponse
supozuar	supostamente
supozuar	se
supozuar	teño
supozuar	supúñase
senegali	senegal
pronarëve	os
pronarëve	propietarios
pakica	minoría
synuar	obxectivo
shpjegimi	explicación
messenger	mensaxeiro
ligjshme	lexítima
ligjshme	lexítimo
kulm	tellado
kulm	teito
arizona	arizona
fëmijëria	da
fëmijëria	infancia
fëmijëria	infantís
fëmijëria	nenez
kartë	carta
kartë	tarxeta
kartë	de
kartë	unha
kartë	documento
dallas	dallas
sardenja	sardeña
ngjit	pegar
spektrit	espectro
mobil	móbil
orkestër	orquestra
pakicave	minoría
partner	socio
lagjja	barrio
ceremonia	cerimonia
russia	rusia
politikanë	políticos
uniform	uniforme
flas	falar
flas	charla
flas	con
flas	falo
flas	falar
flas	falamos
flas	fala
flas	fale
flas	con
pushime	de
pushime	vacacións
pushime	vacacións
këmbën	perna
këmbën	pernas
këmbën	unha
këmbën	pata
renault	renault
kostoja	custo
kostoja	custan
kostoja	custa
avioni	avión
grurit	trigo
imperial	imperial
avantazh	vantaxe
komunizmi	comunismo
komunizmi	o
trajnuar	adestrados
trajnuar	para
trajnuar	adestrada
trajnuar	adestrado
paqartë	mala
simptoma	síntomas
simptoma	os
simptoma	síntoma
rendesi	importa
rendesi	materia
rendesi	che
rendesi	pasa
kukull	boneca
frikën	medo
marrëdhënia	relación
aeroplani	avión
dështimi	por
dështimi	cardíacos
dështimi	imaxinación
dështimi	fracaso
dështimi	fracasado
arrije	collo
arrije	acadar
arrije	chegar
arrije	ao
arrije	a
moska	moscova
ferr	inferno
ferr	carallo
ferr	demo
ferr	cona
arratisur	fuxitivo
shpikje	invento
shpikje	invención
hemisferën	hemisferio
kontinent	continente
kontinent	continente
emocionet	emoción
emocionet	emocións
konsumit	consumo
ndritur	e
ndritur	brillantes
ndritur	brillante
udhëzime	instrucións
kutia	caixa
kutia	palco
shkurta	pouco
shkurta	curto
shkurta	curta
shkurta	curtas
ruby	ruby
durim	paciencia
ndalohet	prohibido
ndalohet	prohibidas
making	facer
making	a
making	de
making	facendo
organik	orgánico
darka	cear
darka	cea
darka	a
logjika	lóxica
garcia	garcía
vullnetarisht	voluntariamente
bomba	bomba
bomba	bombas
bomba	as
mblidhet	se
mblidhet	coa
planifikimin	planificación
restorant	restaurante
pluhuri	po
pluhuri	pó
pluhuri	das
çrregullime	trastornos
çrregullime	desordes
qeniet	os
qeniet	seres
shkencëtarëve	científicos
shkencëtarëve	os
shkencëtarëve	sociólogos
antarët	membros
antarët	do
tane	noso
tane	nosas
tane	nosa
tane	nosos
tane	o
tane	a
tane	os
plazh	beach
plazh	praia
lumturi	felicidade
lumturi	a
lumturi	benestar
lumturi	ledicia
universi	universo
universi	do
barazoi	drew
kent	kent
regjistër	rexistro
banoreve	habitantes
jetese	estilo
jetese	de
jetese	vida
çrregullim	trastorno
çrregullim	desorde
eve	eva
eve	aninovo
eve	data
eve	véspera
eve	noitevella
efikas	efectivas
efikas	efectiva
efikas	efectivo
efikas	efectivos
efikas	eficaces
efikas	eficaz
efikas	a
telefon	teléfono
telefon	teléfono
telefon	ao
telefon	telefonar
prokurori	fiscal
obama	obama
siera	serra
qentë	cans
qentë	can
qentë	os
qentë	aos
qesh	rir
qesh	de
qesh	nunca
qesh	rir
qesh	risa
qesh	rían
pashmangshme	inevitable
pashmangshme	inevitábel
afrikan	áfrica
afrikan	africana
afrikan	africanos
afrikan	africano
elvis	elvis
gjyshit	avó
venera	venus
simoni	simon
shoket	camaradas
shoket	dos
shoket	compañeiros
llogaritë	contas
identifikohen	identificar
identifikohen	identificalos
identifikohen	identifiques
identifikohen	identificamos
identifikohen	que
buka	pan
buka	cartos
këndimi	cantando
këndimi	canta
këndimi	cantar
këndimi	que
sulmon	ataca
sulmon	ataques
fjetur	durmiu
fjetur	durmiches
urdhërat	ordes
urdhërat	orde
urdhërat	as
urdhërat	encargos
stuhi	treboada
propagandë	propaganda
luther	luther
luther	king
katerina	katherine
fantazi	fantasía
stinë	tempada
stinë	de
detyron	a
detyron	obrigando
mekanizmi	mecanismo
shtate	sete
shtate	7
bariu	pastor
bariu	pastorciño
incident	incidente
incident	accidente
aktrim	a
aktrim	actuando
aktrim	actuar
radikal	radical
radikal	radicais
mbart	osos
mbart	a
mbart	levar
mbart	leva
kuajve	cabalos
kuajve	os
rreziqet	riscos
ushtari	soldado
ushtari	soldados
skulptori	escultor
tech	tecnolóxica
tech	tecnolóxicas
qasja	enfoque
kotë	senso
kotë	inútiles
kotë	inútil
raca	carreira
raca	raza
raca	a
raca	internacional
kapet	atrapado
kapet	colleran
naten	noite
naten	pola
naten	noites
banjo	baño
banjo	cuarto
banjo	baño
krijesat	criaturas
pikët	arranxar
pikët	exames
dinjitet	dignidade
holl	vestíbulo
holl	lobby
transformimin	transformación
qka	que
qka	o
njëzetë	20
njëzetë	vinte
minutash	minutos
pllakat	pratos
baron	barón
baron	ao
profetët	profetas
kapitull	capítulo
robot	robot
volumi	o
volumi	volume
dështuan	fallaron
dështuan	non
dështuan	amosaban
dështuan	fallamos
dështuan	fracasei
dështuan	suspendeu
qdo	os
qdo	as
qdo	todos
qdo	cada
qdo	todas
agjentët	axentes
kuzhina	cociña
kuzhina	sloan
zyrë	oficina
zyrë	despacho
zyrë	correo
selami	paz
selami	a
formulën	fórmula
daja	tío
daja	tonton
porositur	que
porositur	atención
porositur	pedimos
porositur	orde
porositur	para
porositur	xiro
porositur	postal
gjeneratat	masas
gjeneratat	xeracións
welt	welt
fbi	fbi
inteligjenca	intelixencia
gjyqtar	xuíz
gjyqtar	xulgar
aksioni	acción
themeli	fundación
themeli	alicerce
themeli	alicerces
themeli	base
themeli	foundation
themeli	cimentos
themeli	transformado
dëshmitarët	testemuñas
dixhitale	dixital
dixhitale	dixitais
paktë	poucos
paktë	poucas
paktë	uns
paktë	algunhas
paktë	algúns
paktë	unhas
misionet	misións
ekstrem	extremas
frengjisht	franceses
frengjisht	francés
frengjisht	francesa
frengjisht	francesas
ofertë	poxa
ofertë	oferta
ofertë	ofrecer
ofertë	lle
ofertë	unha
dritat	luces
dritat	as
dritat	luz
dritat	apaguen
kapacitetin	capacidade
kapacitetin	de
këmba	pé
këmba	outro
këmba	infantaría
këmba	o
këmba	perna
këmba	pernas
këmba	unha
këmba	pata
stanford	stanford
xhejms	james
morali	moral
morali	morais
morali	moral
morali	a
morali	vontade
karburantit	combustible
angazhimi	compromiso
angazhimi	compromiso
angazhimi	mecanismo
angazhimi	de
angazhimi	mecanismos
angazhimi	cos
skemë	de
metode	método
cezari	césar
bus	autobús
bus	parada
bus	autocarro
kujtimi	memoria
shkencëtari	científico
shkencëtari	científicos
shkencëtari	científica
çelsat	chaves
çelsat	as
tigri	tigre
tigri	tiger
tigri	do
kryej	suicidarse
veshi	oído
veshi	ouvido
veshi	orella
gropat	buratos
gropat	buracos
bijë	filla
besnike	leal
luksoze	luxo
luksoze	bonitas
kafka	cranio
tmerrshëm	horrible
tmerrshëm	horríbel
tmerrshëm	terrible
tmerrshëm	horrible
tmerrshëm	horríbel
tmerrshëm	terríbel
vertikal	verticais
vertikal	vertical
vetjak	egoísta
punonjësit	empregados
punonjësit	os
shpenzime	pasar
engjëll	anxo
ecin	camiñando
ecin	pola
ecin	andar
ecin	andando
ecin	subindo
ecin	camiñaba
ecin	camiñar
ecin	polas
legal	xudicial
legal	legal
legal	legais
dokumenta	documentos
krijesë	criatura
regan	reagan
mishin	carne
mishin	a
mishin	carne
tekstile	téxtil
porte	porto
semundje	doenza
semundje	enfermidades
semundje	enfermidade
semundje	cardíacas
edhepse	aínda
edhepse	que
edhepse	non
edhepse	pero
edhepse	malia
lejua	permitiu
lejua	se
lejua	permita
lejua	lles
lejua	permite
lejua	non
lejua	permiten
lejua	vir
varfërisë	pobreza
varfërisë	a
panairi	xusto
panairi	feira
rolling	rolling
anonime	anónimos
konvencionale	convencional
komunistë	comunista
komunistë	partido
komunistë	comunistas
komunistë	comunistas
komunistë	roxos
memorial	día
memorial	dos
memorial	caídos
krenaria	orgullo
krenaria	orgulloso
premtimin	promesa
premtimin	prometer
premtimin	prométolle
premtimin	prometo
premtimin	prométocho
patrioti	patriota
arsimimi	educación
arsimimi	a
çelësat	chaves
çelësat	as
frikësuar	medo
frikësuar	asustada
frikësuar	asustados
përvojat	as
përvojat	experiencias
liberty	liberdade
liberty	a
liberty	libertade
shëmtuar	fea
shëmtuar	feo
alaska	alaska
regjim	réxime
sfida	retos
sfida	desafíos
sfida	reto
sfida	desafío
sfida	desafiar
agjenti	axente
dyqanet	almacéns
dyqanet	depósitos
dyqanet	provisións
megjithese	aínda
megjithese	que
megjithese	non
megjithese	pero
megjithese	malia
koncerti	concert
koncerti	concerto
koncerti	balde
koncerti	espectáculo
koncerti	show
sofistikuar	sofisticado
potenciali	potencial
komunikojnë	forma
komunikojnë	comunicarse
komunikojnë	comunicarnos
komunikojnë	comunicación
komunikojnë	comunicar
inteligjent	intelixente
inteligjent	intelixentes
marta	marta
seksi	sexy
seksi	quente
seksi	calor
trafiku	tráfico
delegatë	delegados
zogj	aves
zogj	paxaros
zogj	as
nafta	petróleo
nafta	aceite
nafta	de
pronën	propiedade
rrezatim	radiación
fatkeqësi	desgraza
fatkeqësi	desastre
galileo	galileo
tufa	manada
tufa	rabaño
presim	agardando
presim	espera
presim	a
presim	esperar
presim	esperando
presim	agardar
presim	que
presim	esperar
autentike	auténtica
autentike	é
sfondi	de
sfondi	fondo
ritëm	ritmo
flokë	pelo
flokë	cabelo
shpërblyer	recompensado
breshka	de
breshka	tartaruga
breshka	tartarugas
bull	touro
vetëdije	conciencia
vetëdije	cognición
vetëdije	consciencia
vetëdije	consciente
përrallë	conto
përrallë	fadas
faj	culpa
faj	a
faj	non
faj	culpa
çdokush	ninguén
çdokush	calquera
çdokush	alguén
çdokush	a
hijet	sombras
prezenca	presenza
prezenca	diante
prezenca	a
kuranin	corán
jay	jay
nderkohe	mentres
nderkohe	tempo
balenat	baleas
balenat	as
votat	votos
ceremoninë	cerimonia
subjekte	temas
subjekte	suxeitos
bujare	xenerosa
mbulohet	cuberto
studente	estudante
studente	estudantes
studente	alumno
lenini	lenin
pëlqyer	gustaba
pëlqyer	lle
pëlqyer	gustara
pëlqyer	gustou
pëlqyer	me
pëlqyer	gustáballe
sfidat	retos
sfidat	desafíos
turp	mágoa
turp	vergoña
turp	que
kabinetin	minister
zemëruar	enfadado
zemëruar	anoxados
zemëruar	anoxado
zemëruar	enfadada
presë	anfitrión
menaxhim	de
menaxhim	xestión
menaxhim	dirección
menaxhim	a
fole	falando
fole	de
fole	falar
fole	a
fole	falo
fole	con
alkool	alcol
alkool	alcohol
shpiku	inventou
rebelët	rebeldes
kapital	capital
kapital	capitais
kapital	capitol
kapital	o
shkatërruese	devastadora
fashizmit	fascismo
fashizmit	o
brigadën	brigade
brigadën	a
brigadën	brigada
bart	bart
balena	baleas
balena	as
balena	balea
gishtat	os
gishtat	dedos
balta	lama
balta	clay
pula	galiña
pula	polo
pula	pito
pula	galiñas
pula	polos
zakone	costumes
zakone	hábitos
pulitzer	premio
pulitzer	pulitzer
fluturuese	flotante
fluturuese	aboiando
kurth	trampa
kurth	boca
luftrat	guerras
luftrat	guerra
shteg	rastro
shteg	pista
shkatërron	destrución
shkatërron	destruíndo
ekrani	pantalla
ekrani	da
ekrani	ecrán
gjyshja	avoa
gjyshja	avoa
gjyshja	a
mëlçisë	fígado
përballur	fronte
pranoj	confesar
pranoj	aceptar
pranoj	aceptalo
pranoj	acepto
fuqishem	poderosa
fuqishem	poderosos
fuqishem	poderoso
pagesa	pago
hapje	abrir
hapje	apertura
sad	triste
sad	tristes
dëshmitarë	testemuñas
kimia	química
qira	renda
qira	aluguer
qira	alugar
prekë	afectan
macja	gato
macja	ao
alkooli	alcol
alkooli	alcohol
atributet	atributos
qymyri	carbón
gja	sangue
gja	o
kuzhinë	cociña
kuzhinë	sloan
hoteli	hotel
entuziazëm	entusiasmo
aeroplan	avión
mjekë	os
mjekë	médicos
mjekë	os
mjekë	médicos
mjekë	doutores
