dhe	és
gjerësia	szélesség
antik	antik
padyshim	határozottan
padyshim	kétségtelenül
padyshim	kétségkívül
natyrisht	természetesen
shokë	elvtársak
shokë	bajtársak
shokë	barátokkal
shokë	barátok
shokë	barátaim
shokë	ismerősök
qëllimet	célkitűzések
qëllimet	célok
qëllimet	célkitűzések
qëllimet	célokat
qëllimet	célok
profile	profil
profile	profilok
serioze	komoly
serioze	súlyos
zhvillimet	fejlemények
zhvillimet	fejlesztések
reforma	reformokat
reforma	reformok
reforma	reformok
reforma	reform
shoku	haver
shoku	haver
shoku	töki
pakta	karcsú
pakta	vékony
pakta	slim
oliver	oliver
oliver	olivér
enë	tároló
enë	tartály
enë	konténer
enë	hajók
dhunë	erőszak
dhunë	erőszakos
kryesisë	elnökség
italianë	olaszok
faktor	faktor
faktor	tényező
css	css
hat	kunyhó
gropë	verem
gropë	gödör
politikat	politika
politikat	politikák
royal	királyi
royal	royal
shtyp	crush
kristo	christo
kristo	kristo
kroacia	horvátország
elbasani	elbasan
kapitulli	fejezet
anija	hajóval
anija	hajó
anija	hajón
anija	csónak
anija	hajó
anija	hajós
dos	dos
hungareze	magyarul
hungareze	magyarok
hungareze	magyar
hungareze	hungarian
ndikon	érint
ndikon	érinti
ndikon	befolyásolja
ndikon	hatások
ndikon	befolyásolja
projektuar	tervezett
projektuar	megtervezett
vexhita	vegeta
relative	relatív
relative	viszonylagos
relative	rokon
johnson	johnson
pranuan	elfogadva
pranuan	elfogadott
pranuan	elfogadta
pranuan	elismerte
pranuan	beismerte
meksika	mexikó
lëviz	mozgás
lëviz	költözés
lëviz	mozgó
lëviz	mozog
komunikimi	kommunikáció
komunikimi	közlemény
komunikimi	kommunikációs
komunikimi	kommunikációs
road	út
road	uton
road	közúti
jashtëzakonisht	rendkívül
tregohet	jelezték
tregohet	feltüntetett
tregohet	jelezte
qofte	fasírt
qofte	fasírt
anna	anna
anna	annának
rëndësia	jelentősége
human	humánus
human	ember
human	emberi
mediat	media
mediat	média
elektromagnetike	elektromágneses
efekti	hatása
efekti	hatás
efekti	effektus
airlines	légitársaság
airlines	légitársaságok
airlines	airlines
jordan	jordán
jordan	jordan
hungari	hungary
hungari	magyarország
njerez	emberek
case	ügy
case	case
case	eset
mundet	lehetne
mundet	tud
mundet	can
mundet	lehet
rio	rio
bukuresht	bukarest
brendësi	belvízi
braktisur	kihalt
braktisur	lakatlan
braktisur	elhagyatott
braktisur	elhagyott
braktisur	elhagyatott
artistë	előadók
artistë	művészek
kalimi	átállás
kalimi	átmenet
kalimi	áttérés
kalimi	átmeneti
kalimi	átjáró
intelektual	intellektuális
intelektual	szellemi
konstante	állandó
konstante	folyamatos
ndjenja	érzés
ndjenja	érzem
ndjenja	érezni
ndjenja	érzéssel
ndjenja	érzéseit
ndjenja	érzések
ndjenja	érzelmek
ilegale	jogellenes
ilegale	illegális
shpjegon	megmagyarázza
klasë	óra
klasë	osztály
perandorake	birodalmi
perandorake	császári
rënia	csökkenés
rënia	visszaesés
rënia	esés
rënia	zuhanás
rënia	zuhan
grafike	grafikai
grafike	grafikus
kaluara	elmúlt
kaluara	múlt
kaluara	múltbeli
ndjeshëm	érzékeny
ndjeshëm	érzékenyek
ndjeshëm	kényes
ndjeshëm	jelentősen
ndjeshëm	értelmes
ndjeshëm	ésszerű
frika	félelem
monedhat	érméket
monedhat	érme
monedhat	érmék
zur	zur
ngjitur	ragasztva
gjerësi	szélesség
gjerësi	szélessége
gjerësi	szélesség
pike	pike
pike	piquet
shënimet	megjegyzések
shënimet	feljegyzések
shënimet	jegyzetek
shënimet	jegyzet
shënimet	vágólap
leje	engedély
leje	engedélyt
leje	jogosultság
leje	engedély
leje	engedélyben
institucioni	intézmény
institucioni	intézmények
pension	nyugdíjba
pension	nyugdíj
pension	nyugdíjas
pension	visszavonult
pension	nyugdíjas
pension	nyugdíjba
pension	nyugdíj
pension	nyugdíjak
pension	panzió
jackson	jackson
kimik	kémiai
ngrohtë	meleg
ngrohtë	melegen
përshtatur	szabott
përshtatur	átalakított
diplomat	diplomata
diplomat	oklevelek
ndikojnë	befolyása
ndikojnë	befolyással
ndikojnë	befolyás
bene	csinál
akuzuar	vádlott
akuzuar	megvádolt
akuzuar	feltöltve
quan	quan
kështjellës	citadella
variant	változat
jepen	megadott
jepen	feltéve
jepen	megadott
jepen	adva
jepen	megadva
jepen	adott
fenomen	jelenség
autore	író
autore	szerző
anësore	oldalirányú
anësore	oldalsó
përfundimtar	döntő
përfundimtar	végleges
përfundimtar	záró
përfundimtar	utolsó
përfundimtar	végső
përfundimtar	végső
ivan	ivan
ivan	iván
bashkohen	csatlakozz
bashkohen	csatlakozás
bashkohen	egyesíteni
pozitiv	pozitívak
pozitiv	pozitív
oqeanin	óceán
oqeanin	ocean
sëmurë	beteg
sëmurë	betegek
rrënjë	gyökér
rrënjë	gyökerek
mbulon	borító
mbulon	takaró
bujqësia	mezőgazdasági
bujqësia	mezőgazdaság
little	kis
little	kicsi
little	kevés
kërkime	kutatás
kërkime	kutatások
kërkime	kutatási
fillestar	kezdők
fillestar	kezdő
fillestar	kezdeti
fillestar	újonc
fillestar	indító
fillestar	kezdő
shpenzimet	kiadások
shpenzimet	költ
shpenzimet	költeni
shpenzimet	kiadások
shpenzimet	ráfordítások
shpenzimet	kiadások
shpenzimet	költségek
shpenzimet	kiadás
shpenzimet	kiadások
fisnike	nemes
fisnike	noble
dëmtuar	sérült
dëmtuar	károsodott
dëmtuar	megsérült
shifra	számjegye
shifra	számjegy
shifra	számadatok
shifra	számok
shifra	figurák
shifra	figura
shifra	ábra
egra	wild
egra	vadon
egra	vadak
egra	vad
luftëtarë	harcosok
luftëtarë	harcosok
luftëtarë	vadászok
dekoruar	díszített
dekoruar	kitüntetett
hera	héra
alia	alia
donin	akartam
donin	körözött
ideve	eszmék
ideve	ötletek
pavarësia	függetlenség
kaltër	kék
kaltër	blue
shkrimtarit	író
zbulimi	kimutatás
zbulimi	felfedezés
zbulimi	discovery
sëmundja	betegségek
sëmundja	betegség
sëmundja	betegségek
sëmundja	betegség
sëmundja	megbetegedés
sëmundja	betegségek
sëmundja	betegség
krerët	vezetői
krerët	vezetők
cikli	ciklus
cikli	ciklusban
ndërroi	kicserélte
pasuria	gazdagság
pasuria	gazdagság
pasuria	jólét
pasuria	vagyon
çmimet	árak
had	hud
funksionon	működik
dhuruar	adományozott
përse	miért
prekur	érintett
prekur	érintettek
prekur	megérintette
prekur	megérintett
maqedonase	macedón
palë	páros
gabuar	rossz
gabuar	helytelen
produktet	termékek
produktet	termék
produktet	termékeket
statistika	statisztika
statistika	statisztikák
claude	claude
biologjike	biológiai
dritare	windows
dritare	ablakok
dritare	ablak
dritare	ablak
dritare	ablakon
kater	vágó
kater	cutter
provuar	bebizonyosodott
provuar	bizonyított
provuar	bizonyult
provuar	bizonyítottan
provuar	bizonyított
moral	morális
moral	erkölcs
moral	erkölcsös
moral	erkölcsi
moral	erkölcs
moral	erkölcs
kërkohet	igényelt
kërkohet	kérte
kërkohet	kért
kërkohet	szükséges
kërkohet	akartam
kërkohet	körözött
sachsen	sachsen
ballit	szemöldök
mesazh	üzenetet
mesazh	üzenet
vegla	eszközök
vegla	szerszám
vegla	szerszámok
makinat	autókat
makinat	autók
makinat	kocsik
makinat	járművek
makinat	gépekkel
makinat	gépek
makinat	gép
tahir	tahir
marrëveshja	megállapodás
marrëveshja	egyetértés
marrëveshja	megegyezés
marrëveshja	egyezség
marrëveshja	üzlet
marrëveshja	egyezség
marrëveshja	alku
alberto	alberto
komunale	önkormányzati
komunale	közegészségügy
komunale	közegészségügyi
komunale	higiénia
parimi	elv
parimi	alapelv
vatikani	vatikáni
vatikani	vatikán
con	átverés
con	con
mary	mary
mary	mária
rezistenca	ellenálló
rezistenca	rezisztencia
rezistenca	ellenállás
mendim	hittem
mendim	gondoltam
mendim	gondolat
mendim	vélemény
mendim	véleményt
mendim	vélemények
mendim	gondolkodás
mendim	gondolkodik
mendim	gondolkodom
mendim	gondolkodó
mendim	gondolkodásmód
katrore	square
katrore	szögletes
katrore	négyzetes
katrore	tér
katrore	négyzet
kuadrin	keretrendszer
kuadrin	keretek
shtrirje	stretch
turqve	törökök
revolucioni	forradalom
populluar	lakott
teknikë	technika
teknikë	technikusok
teknikë	technikusok
vërtetuar	bizonyítottan
vërtetuar	bizonyított
same	ugyanez
same	ugyanaz
temperaturë	lázas
temperaturë	láz
temperaturë	lázas
traktati	szerződéssel
traktati	szerződés
praninë	jelenlét
praninë	jelenléte
california	kaliforniai
california	california
california	kalifornia
california	kaliforniában
sub	tengeralattjáró
shërbente	szolgálta
shërbente	szolgált
turqisht	török
aspekte	szempontok
aspekte	szempontjai
konfederata	államszövetség
tjerat	pihenés
tjerat	többi
tjerat	pihenő
motor	hajtómű
motor	motor
motor	motorkerékpár
motor	motoros
motor	motor
motor	motor
ndërtesë	épület
besonte	hittem
besonte	hitte
rrethanat	körülmények
rrethanat	körülmény
rrethanat	körülmények
rrethanat	körülmény
dramatike	drámai
leopold	leopold
shprehja	kifejezés
fije	strand
fije	szál
kolektive	kollektív
garë	faj
garë	futam
garë	verseny
prusisë	poroszország
parlamentar	parlamenti
bad	bad
bad	rosz
bad	rossz
bad	budd
distanca	távolság
distanca	távolságok
dëshmor	mártír
turizmi	turizmus
turizmi	idegenforgalom
selim	selim
edicioni	kiadás
cambridge	cambridge
matematikë	matek
matematikë	matematika
matematikë	matematikai
matematikë	matematika
matematikë	matek
matematikë	matematikai
matematikë	matematika
monumente	műemlékek
marco	marco
përshkruhet	leírt
shpeshherë	gyakran
qëndrore	központi
jork	yorkban
jork	york
jork	yorki
universal	univerzális
universal	egyetemes
mbështet	támogatja
socialist	szocialista
socialist	szocialisták
përgjithmonë	örökre
përgjithmonë	forever
përgjithmonë	mindörökké
përgjithmonë	örökké
hani	hani
hani	egyél
tregtar	kereskedelem
tregtar	kereskedelmi
tregtar	kereskedő
tregtar	osztó
ekzistonte	léteztek
ekzistonte	létezett
mesjetar	középkori
marino	marino
castro	castro
azur	azur
revolucionare	forradalmi
vargjet	verseket
vargjet	szöveget
vargjet	szöveg
vargjet	szövegek
zbulon	észleli
argjendi	silver
argjendi	ezüst
auto	auto
auto	automata
auto	automatikus
hënë	hold
hënë	holdon
hënë	holdat
hënë	moon
topin	bál
topin	labdát
topin	golyó
topin	labda
topin	ball
singh	singh
harruar	elfeledett
harruar	elfelejtett
harruar	elfelejtettem
faktorë	tényezők
lumenjtë	folyók
lumenjtë	rivers
lugë	kanál
lugë	kanál
lugë	kanalat
lugë	kanállal
pjellore	termékeny
play	játék
play	játszani
play	play
play	játssz
shëndetësor	egészségügy
shëndetësor	egészségügyi
shëndetësor	egészség
punësuar	foglalkoztatott
punësuar	alkalmazott
punësuar	felbérelt
punësuar	felvett
përkohësisht	ideiglenesen
përkohësisht	átmenetileg
ese	esszéket
prezent	ajándék
prezent	jelen
ekspozitë	kiállítás
ekspozitë	kiállítás
ekspozitë	bemutató
ekspozitë	kiállítása
kryera	lekötött
kryera	elkövetett
kryera	elkötelezett
kritikë	kritika
kritikë	kritikát
kritikë	kritikusok
kritikë	kritikus
zelanda	zéland
kujdesin	törődés
kujdesin	gondoskodó
kujdesin	gondoskodás
takimi	gyűlés
takimi	találkozás
takimi	találkozó
takimi	megbeszélés
law	jogszabályok
law	jog
law	jogszabály
law	törvény
psikologjike	pszichológiai
psikologjike	pszichés
patrick	patrik
patrick	patrick
rurale	vidék
rurale	vidéki
shqiponja	sas
shqiponja	eagle
shqiponja	eagles
shqiponja	sasok
vullnetare	önkéntes
vullnetare	önként
vullnetare	önkéntesen
vullnetare	önkéntes
lideri	vezér
lideri	leader
lideri	vezető
gjet	megtalált
gjet	megtaláltam
gjet	talált
brown	brown
brown	barna
kontribute	hozzájárulások
kontribute	járulékok
kontribute	hozzájárulás
kontribute	járulék
naruto	naruto
patriot	hazafias
patriot	hazafi
patriot	hazafiak
propozuar	javasolt
solo	szóló
solo	solo
solo	önálló
gjethet	levelek
shuma	összeg
shuma	összegek
shuma	összeg
sportiv	sportos
hekuri	vas
hekuri	vasat
tulla	tégla
tulla	tégla
tulla	brick
nata	éj
nata	este
nata	éjjel
nata	éjszaka
komunal	önkormányzati
kushtetuta	alkotmány
kundërta	szemben
kundërta	ellentétes
veprimeve	műveletek
veprimeve	fellépések
veprimeve	akciók
veprimeve	intézkedések
veprimeve	cselekvések
pjesëmarrjen	részvétel
beni	ben
beni	benny
mini	mini
koncept	elképzelés
koncept	koncepció
koncept	fogalom
veçori	funkció
transporti	közlekedés
transporti	szállítás
transporti	szállítást
transporti	közlekedés
transporti	fuvarozás
transporti	szállítás
transporti	közlekedési
transporti	hajózás
transporti	szállítás
transporti	hajózási
arrit	elérte
arrit	elért
arrit	teljesült
arrit	megvalósult
arrit	elért
mjafton	elég
mjafton	elegendő
organi	orgona
organi	szerv
azi	ázsiai
azi	ázsia
artificiale	mesterséges
michelangelo	michelangelo
munich	münchen
rregulla	szabályok
rregulla	szabály
rregulla	szabályzat
rregulla	szabály
her	nyúl
portugali	portugália
hapat	lépéseket
hapat	lépések
hapat	léptek
hapat	lépcső
hapat	lépcsők
hapat	lépések
hapat	lépés
hapat	lépéseket
versionin	verzió
versionin	változat
llogaritur	számított
llogaritur	kiszámított
llogaritur	becsült
thone	mondd
zgjatur	meghosszabbított
zgjatur	kiterjesztett
zgjatur	kibővített
zgjatur	elhúzódó
përndryshe	máskülönben
përndryshe	egyébként
përndryshe	másképpen
përndryshe	másképp
kryerjen	teljesítő
kanal	csatorna
kanal	csatorna
sporti	sport
sporti	sport
sporti	sportban
arena	aréna
ruan	megőrzi
shënohet	jelölt
shënohet	megjelöltek
shënohet	megjelölt
shënohet	megjelölve
taylor	taylor
detar	tengerész
detar	tengeri
detar	tengerészgyalogos
detar	tengeri
detar	tengerészeti
llogari	fiók
llogari	figyelembe
llogari	számla
provincë	tartomány
provincë	tartományban
televizion	tv
televizion	televízió
mendore	mentális
mendore	szellemi
shkuan	ment
femër	nőnemű
femër	nő
femër	női
femër	nőstény
gaz	benzin
gaz	gáz
shpirtëror	spirituális
shpirtëror	szellemi
shpirtëror	lelki
lejohet	engedélyezett
lejohet	megengedett
lejohet	engedélyezett
lejohet	engedélyezve
lejohet	megengedett
matur	mért
matur	mérték
pothuaj	majdnem
identifikuar	azonosítani
identifikuar	azonosítható
identifikuar	azonosított
identifikuar	azonosítva
kualifikuar	minősített
kualifikuar	kötelezett
kualifikuar	minősített
kualifikuar	képzett
kualifikuar	képesített
zbatuar	végrehajtani
zbatuar	végrehajtja
zbatuar	végrehajtása
zbatuar	végrehajtott
zbatuar	megvalósított
mjedisi	környezet
mjedisi	környezetvédelem
spital	kórházi
spital	kórház
revistë	magazin
revistë	tár
revistë	újság
kthimi	visszatérés
kthimi	vissza
kthimi	visszatér
kthimi	hazatérés
çfarëdo	mindegy
disi	valahogy
disi	valamennyire
disi	némileg
kompleksi	összetett
kompleksi	komplex
andré	andre
andré	andré
original	eredeti
ushqimi	étel
ushqimi	élelem
ushqimi	élelmiszerek
ushqimi	táplálék
ushqimi	élelmiszer
ushqimi	tápanyag
ushqimi	táplálkozás
ushqimi	táplálék
ushqimi	táplálkozási
përkthim	fordítás
magnetik	mágneses
minerale	ásványok
minerale	ásványi
shpresë	remény
shpresë	remélem
miss	kisasszony
qielli	mennyben
qielli	mennyország
qielli	menny
qielli	égbolt
qielli	sky
qielli	ég
botimet	kiadványok
vezë	tojást
vezë	tojások
vezë	tojás
vezë	tojást
vezë	tojás
pajisjet	berendezés
pajisjet	berendezések
pajisjet	felszerelés
pajisjet	felszerelések
pajisjet	felszerelés
pajisjet	gear
pajisjet	eszközök
pajisjet	berendezések
pajisjet	készülékek
porto	porto
mundësia	esélyt
mundësia	chance
mundësia	esély
mundësia	lehetőség
fshatarët	parasztok
fshatarët	falusiak
drejton	fut
drejton	vezeti
bleu	megvásárolt
bleu	vásárolt
bleu	beszerzett
jugosllav	jugoszláv
pasurinë	gazdagságát
luftuan	harcolt
luftuan	küzdött
punëtorëve	dolgozók
punëtorëve	munkavállalók
punëtorëve	munkások
rënien	csökkenés
rënien	visszaesés
tipare	jellemvonások
tipare	funkciók
tipare	jellemzők
tipare	jellemzői
paolo	paolo
projekteve	projektek
utrecht	utrecht
individëve	magánszemélyek
individëve	egyének
ekipe	csapatok
jashtëzakonshëm	rendkívüli
aktivist	aktivista
aplikuar	alkalmazták
planeti	planet
planeti	bolygónak
planeti	bolygónk
planeti	bolygó
serbëve	szerbek
rreziku	kockázat
rreziku	kockázatos
rreziku	veszély
ndikimit	befolyása
ndikimit	befolyással
ndikimit	befolyás
shënim	megjegyzés
shënim	jegyzet
shpresa	elvárások
shpresa	elvárás
shpresa	várakozások
shpresa	remény
shpresa	remélem
hill	dombon
hill	domb
hill	hegy
hill	dombra
hill	hegyen
hill	hill
financiar	pénzügyi
agjencia	ügynökség
sekrete	titkai
sekrete	titok
sekrete	titkok
sekrete	titkokat
sekrete	titok
sekrete	titkos
duhanit	dohány
sulmuar	megtámadott
sulmuar	megtámadta
sulmuar	megtámadtak
dei	dei
shtylla	oszlopok
miq	barátokkal
miq	barátok
miq	barátaim
miq	ismerősök
turne	torna
turne	bajnokság
turne	tour
turne	turné
turne	túra
ndërmarrje	társaság
ndërmarrje	vállalat
ndërmarrje	cég
ndërmarrje	század
ndërmarrje	vállalatok
ndërmarrje	társaságok
ndërmarrje	cégek
ndërmarrje	vállalkozások
ndërmarrje	vállalatok
ndërmarrje	vállalkozások
ndërmarrje	venture
ndërmarrje	vállalkozás
ndërmarrje	enterprise
paguar	fizetve
paguar	fizetett
paguar	kifizetett
monografi	monográfia
oqeani	óceán
oqeani	ocean
empire	birodalom
empire	empire
kompjuteri	számítógép
kompjuteri	komputer
kompjuteri	computer
carlo	carlo
pushtoi	megszállták
komanda	parancsnokság
komanda	parancs
freskët	frissen
freskët	friss
kompanitë	vállalatok
kompanitë	társaságok
kompanitë	cégek
kompanitë	vállalkozások
tipik	jellemző
tipik	tipikus
tipik	jellegzetes
gjethe	levelek
gjethe	levél
sekret	titok
sekret	titkos
miliard	milliárd
miliard	egymilliárd
harri	harry
cat	cica
cat	macska
franklin	franklin
kujtimet	emlékek
kujtimet	emlék
largimit	ficam
publiku	célközönség
publiku	közönség
publiku	nyilvános
publiku	nyilvánosság
publiku	nyilvánosan
publiku	publikus
sulmuan	bántalmazott
sulmuan	megtámadott
sulmuan	megrohamozta
sulmuan	megtámadott
sulmuan	megtámadta
sulmuan	megtámadtak
aftësia	képesség
aftësia	képességek
pyjeve	erdészeti
shkatërrimin	összeomlás
kupton	értem
jugperëndim	délnyugat
krishti	krisztus
monumentet	műemlékek
amtare	bennszülött
amtare	őslakos
amtare	őshonos
amtare	bennszülöttek
via	via
plotësuar	komplett
plotësuar	teljes
plotësuar	teljessé
plotësuar	befejeződött
plotësuar	elkészült
plotësuar	befejezett
serbisht	szerb
serbisht	szerbia
must	kell
magjike	varázs
magjike	magic
magjike	varázslat
magjike	mágia
magjike	varázslatos
magjike	mágikus
autoritet	hatóság
kodrat	dombok
kodrat	hills
përpunimit	feldolgozás
qytetërimit	civilizáció
emërtimi	címlet
romane	regényeket
romane	regény
test	vizsgálati
test	vizsgálat
test	próba
test	teszt
ndihma	segíteni
ndihma	segítség
karakteri	jellem
karakteri	karakter
hëna	hold
hëna	holdon
hëna	holdat
hëna	moon
princesha	királylány
princesha	hercegnő
kualifikuese	minősített
kualifikuese	kötelezett
kualifikuese	minősítő
kualifikuese	kvalifikáció
hamilton	hamilton
ford	ford
bërthama	mag
treti	harmadszor
argument	érvelés
argument	érv
momenti	pillanat
zakonet	szokások
zakonet	szokásai
