και	och
ανακούφιση	befrielse
ανακούφιση	lättnader
καφές	fika
καφές	kaffe
γουέιν	wayne
εξειδικευμένες	specialiserade
εξειδικευμένες	specialiserad
εξειδικευμένες	specialiserat
ακύρωση	avbryta
ακύρωση	annullera
χιου	hugh
κονσόλες	konsoler
εξειδικευμένη	specialiserade
εξειδικευμένη	specialiserat
εξειδικευμένη	specialiserad
συμπατριώτη	landsman
δικαιολογεί	rättfärdigar
προμήθεια	kommissionens
προμήθεια	kommission
προμήθεια	provision
προμήθεια	kommissionen
καταθέσει	vittna
καταθέσει	vittnar
μέρφι	murphy
αληθινά	real
αληθινά	verklig
αληθινά	äkta
αληθινά	riktigt
αληθινά	verkligt
αληθινά	riktig
αληθινά	verkligen
γάμοι	bröllop
υπόδειξη	tooltip
υπόδειξη	ledtråd
υπόδειξη	tips
υπόδειξη	vink
υπόδειξη	antydan
υδρογονανθράκων	kolväten
υδρογονανθράκων	kolväte
επαρκής	adekvata
επαρκής	tillräcklig
επαρκής	adekvat
επαρκής	tillräckliga
επαρκής	tillräcklig
επαρκής	tillräckligt
κάννες	cannes
κοπή	skär
κοπή	styckning
λουζινιάν	lusignan
ταύρο	tjur
ταύρο	bull
νεφρική	njurar
κυβικά	kubisk
στρατηγικό	strategiska
στρατηγικό	strategisk
στρατηγικό	strategiskt
αλογόνου	halogen
αλογόνου	halogenlampor
κοστούμια	kostymer
κοστούμια	dräkter
κοστούμια	kostymer
κοστούμια	passar
κοστούμια	dräkter
ειρηνικά	fredligt
ειρηνικά	fridfullt
ειρηνικά	fredlig
ειρηνικά	fredligt
ειρηνικά	fridfull
ειρηνικά	fredliga
γείτονες	grannar
γείτονες	grannarna
γείτονες	grannländer
γείτονες	grannar
χάρισον	harrison
παραγωγών	producenter
περίπλοκη	komplicerade
περίπλοκη	krångligt
περίπλοκη	komplicerad
περίπλοκη	komplicerat
καθαρισμού	städning
καθαρισμού	rensning
καθαρισμού	städar
καθαρισμού	rengöring
βυθίζεται	sjunker
βυθίζεται	sjunkande
βυθίζεται	handfat
ιώδιο	jod
ιγκόρ	igor
ανδαλουσία	andalusien
χιουζ	hughes
μαρ	mar
ακριβά	dyra
ακριβά	dyr
ακριβά	dyrt
ζητείται	efterfrågade
ζητείται	begärt
ζητείται	begärda
ζητείται	begärd
ζητείται	begärde
ανακοινώθηκαν	tillkännagav
ανακοινώθηκαν	meddelat
ανακοινώθηκαν	meddelade
ανακοινώθηκαν	aviserat
ιουδαία	judeen
ουίλσον	wilson
σιάτλ	seattle
μαξίμ	maxime
μαξίμ	maxim
αρθρίτιδα	artrit
μπρίστολ	bristol
πασκάλ	pascal
ινδοί	indier
ινδοί	indianer
ινδοί	indianerna
νεώτερος	yngre
χοπ	hop
κοινοπραξία	konsortiet
κοινοπραξία	konsortium
άικ	ike
κέιπ	cape
κέιπ	kap
κέιπ	mantel
διοικήσεις	förvaltningar
εξοχή	landsbygd
εξοχή	landsbygden
υποβλήθηκε	genomgick
υποβλήθηκε	genomgått
υποβλήθηκε	inlämnade
γκρέις	nåd
γκρέις	grace
πόρος	resurs
πόρος	resursen
πυγμαχία	sparring
πυγμαχία	boxas
πυγμαχία	boxning
φλέμινγκ	fleming
μονοπώλιο	monopolet
μονοπώλιο	monopol
μονοπώλιο	monopolställning
πληκτρολόγιο	tangentbordet
πληκτρολόγιο	tangentbord
στάθμευσης	parkeringsplatser
στάθμευσης	parkering
στάθμευσης	parkeringsplats
στάθμευσης	parkeringen
εθνικισμού	nationalismen
εθνικισμού	nationalism
ροζέ	rosé
υποψήφιους	kandidaterna
υποψήφιους	kandidater
ορφανοτροφείο	barnhem
ορφανοτροφείο	barnhemmet
συμπαγής	kompakt
συμπαγής	komprimera
συμπαγής	solid
συμπαγής	solitt
συνελεύσεις	församlingar
αυστηρό	stränga
αυστηρό	strikt
αυστηρό	strikta
αυστηρό	sträng
μηδενικό	noll
μηδενικό	zero
μηδενικό	nolla
πωλούνται	såld
πωλούνται	sålda
πωλούνται	säljs
πωλούνται	sålt
διασύνδεση	gränssnitt
διασύνδεση	gränssnittet
διασύνδεση	sammankoppling
συλλέκτης	samlare
ιγνάτιος	ignatius
ιορδανίας	jordanska
διάδρομος	korridoren
διάδρομος	hallen
διάδρομος	korridor
διάδρομος	landningsbana
διάδρομος	bana
διάδρομος	korridoren
διάδρομος	korridor
μαρτινίκα	martinique
καλαμπόκι	majs
καλαμπόκι	majs
μετάλλαξη	mutation
μετάλλαξη	mutationer
ρυθμική	rytmisk
πέρσι	percy
μορς	morse
σάτιρα	satir
πόντος	punkt
πόντος	peka
πόντος	poäng
πόντος	point
παγετώνες	glaciärer
φοβάμαι	rädd
προκλήσεις	utmaningarna
προκλήσεις	utmaningar
ρήγμα	brista
ρήγμα	överträdelse
δρομείς	löpare
τοξικότητα	toxicitet
κατηγορώντας	anklaga
κατηγορώντας	anklagar
πρόσχημα	förevändning
προσγείωση	landar
προσγείωση	landning
προσγείωση	landing
φωσφόρου	fosfor
τερέζα	teresa
τερέζα	theresa
δάχτυλα	tår
δάχτυλα	tårna
δάχτυλα	fingrar
δάχτυλα	fingrarna
αγνοεί	ignorerar
αδερφές	systrar
υποφέρει	lider
ζωολογία	zoologi
αδιαφορία	bortse
αδιαφορία	likgiltighet
γκράντε	grande
ληστεία	rån
άνθος	blossom
άνθος	blomma
άνθος	blomman
προσανατολισμός	vägledning
προσανατολισμός	vägledningen
προσανατολισμός	läggning
προσανατολισμός	orientering
προσανατολισμός	inriktning
εγκαινίασε	invigdes
εγκαινίασε	invigde
όσμπορν	osborne
όσμπορν	osbourne
όσμπορν	osborn
αγωνιστή	agonist
νορβηγική	norska
νορβηγική	norsk
συμπαγή	kompakt
συμπαγή	komprimera
πιστό	lojal
πιστό	lojala
πιστό	lojalt
πιστό	trofast
πιστό	trogna
πιστό	trogen
περιβαλλοντική	miljömässiga
περιβαλλοντική	miljömässigt
ελιά	olive
ελιά	mullvad
εργαστήρι	verkstad
εργαστήρι	workshop
εργαστήρι	seminarium
υπηρέτες	tjänare
μαυριτανία	mauretanien
αήττητος	obesegrade
ευαίσθητα	känsliga
ευαίσθητα	känsligt
ευαίσθητα	känslig
νόλτε	nolte
μέριλαντ	maryland
έτοιμοι	klara
έτοιμοι	beredd
έτοιμοι	klar
έτοιμοι	redo
έτοιμοι	färdiga
άμμος	sand
άμμος	sands
έρχαρτ	earhart
παρωδία	parodi
παρωδία	parodi
υπολογισμοί	beräkningar
υπολογισμοί	beräkningarna
κορμός	bagaget
κορμός	överkropp
κορμός	bålen
κορμός	bål
κορμός	bröstkorg
μιθριδάτης	mithridates
απόχρωση	färgton
απόχρωση	nyans
απόχρωση	nyans
απόχρωση	skugga
απόχρωση	skuggan
απόχρωση	nyans
τραγουδούν	sjunga
τραγουδούν	sing
τραγουδούν	sjung
τραγουδούν	sjungande
τραγουδούν	sjunga
τραγουδούν	sång
τραγουδούν	sjungit
τραγουδούν	sjunger
σκανδιναβία	skandinavien
σκάνδαλα	skandal
σκάνδαλα	skandalen
σκάνδαλα	skandaler
σκάνδαλα	skandaler
οίδημα	svullnad
οίδημα	ödem
οίδημα	ödem
δημογραφική	demografi
δημογραφική	demografiska
δημογραφική	demografisk
υποδοχείς	receptorer
βίκινγκ	viking
βίκινγκ	vikingar
βίκινγκ	vikingarna
πιλότοι	piloter
λου	lou
αναπηρία	funktionshindrade
αναπηρία	handikappade
αναπηρία	handikapp
αναπηρία	handikapp
αναπηρία	funktionshinder
αναπηρία	funktionsnedsättning
ενδύματα	kläder
ενδύματα	plagg
ενδύματα	klädesplagg
ενδύματα	kläder
ενδύματα	klädesplagg
ισότοπο	isotop
λούνα	luna
γάζα	gaza
καλλιόπη	calliope
υπασπιστής	adjutant
απορρόφησης	absorption
απορρόφησης	absorptionen
αγνοώντας	ignorerar
αγνοώντας	ignorera
ώμους	axlarna
ώμους	axlar
ώμους	bog
τζάκι	jackie
εδιμβούργο	edinburgh
εδιμβούργο	kapstaden
διαλόγους	dialoger
ψυχολογικά	psykologiskt
ψυχολογικά	psykiskt
ψυχολογικά	psykologisk
ψυχολογικά	psykologiskt
ψυχολογικά	psykiskt
ψυχολογικά	psykologiska
ψυχολογικά	psykiska
περισκόπιο	periskop
σφαιρικό	sfäriska
σαχάρα	sahara
αρτηρίες	artärer
άρθρωση	joint
άρθρωση	gemensamt
άρθρωση	gemensamma
άρθρωση	gemensam
οικοσυστήματα	ekosystem
επικαιρότητα	aktualitet
δεκατρείς	thirteen
δεκατρείς	tretton
πρόσκρουση	impact
πρόσκρουση	effekter
πρόσκρουση	inverkan
πρόσκρουση	påverkan
ξύλα	pinnar
ξύλα	käppar
πρόγονοι	förfäder
εσα	ess
ζωντανοί	levande
ζωντανοί	alive
σκάι	skye
σκάι	himmel
σκάι	sky
σκάι	himlen
ένζυμο	enzym
ένζυμο	enzymet
εισηγητής	rapportör
εισηγητής	föredragande
γλυκόζη	glukos
γλυκόζη	druvsocker
προσομοίωση	simulerade
προσομοίωση	simulerad
προσομοίωση	simulering
διάσπαρτα	spridda
διάσπαρτα	utspridd
διάσπαρτα	utspridda
διάσπαρτα	spridd
νίκολα	nikola
νίκολα	nicola
ενστάσεις	invändningar
νεύρο	nerv
μίκαελ	mikael
κεντάκι	kentucky
πεκ	peck
φιλανθρωπικό	välgörande
πυρομαχικά	ammunition
πυρομαχικά	ammunition
πυρομαχικά	ammunition
πυρομαχικά	krigsmateriel
ρωτήσω	ask
ρωτήσω	fråga
ελονοσία	malaria
μαγνητικές	magnetiskt
μαγνητικές	magnetiska
μαγνητικές	magnetisk
κομματική	partipolitiskt
κλασικές	klassiker
μικροσκόπιο	mikroskop
βότανα	örter
τολστόι	tolstoj
γυαλιά	glas
γυαλιά	glasögon
δικτύωσης	nätverk
τοίχος	logg
τοίχος	väggen
τοίχος	vägg
τοίχος	mur
στρασβούργο	strasbourg
προίκα	hemgift
προορισμούς	destinationer
προορισμούς	resmål
πρέσβεις	ambassadörer
λιπαρά	fetknopp
κονσόλα	konsol
κονσόλα	konsolen
παλέτα	pall
παλέτα	palett
φανάρι	lykta
αρθρώσεις	fogar
αρθρώσεις	lederna
αρθρώσεις	leder
γκρίζο	grå
γκρίζο	grått
γκρίζο	gråa
γκρίζο	grå
γκρίζο	grått
γκρίζο	gråa
άανγκ	aang
ναυαρχίδα	flaggskepp
τούμπα	tuba
ντρέικ	drake
θανατηφόρα	dödliga
θανατηφόρα	dödlig
θανατηφόρα	dödligt
θανατηφόρα	livsfarlig
θανατηφόρα	dödliga
θανατηφόρα	livsfarligt
θανατηφόρα	dödlig
θανατηφόρα	dödligt
θανατηφόρα	fatal
θανατηφόρα	dödlig
θανατηφόρα	dödligt
ανθεκτικό	resistent
ανθεκτικό	resistenta
ανθεκτικό	varaktigt
ανθεκτικό	hållbart
ανθεκτικό	varaktig
ανθεκτικό	varaktiga
ληστές	rånare
ληστές	banditerna
ληστές	banditer
σφαιρική	sfäriska
σύγκλητος	senaten
σύγκλητος	senat
ορόφους	våningar
ορόφους	golv
ούλριχ	ulrich
σιβηρίας	sibiriska
βόγιατζερ	voyager
λαμπρή	strålande
λαμπρή	briljant
λαμπρή	lysande
μωβ	lila
μπαρτ	bart
βιοχημεία	biokemi
μπιενάλε	biennal
αποτρέπει	förhindrar
αποτρέπει	förhindras
αποτρέπει	förebygger
λίθοι	stones
λίθοι	stenar
αποδεκτά	godtagbart
αποδεκτά	godtagbara
αποδεκτά	godtagbar
αποδεκτά	acceptabel
αποδεκτά	acceptabelt
συμβολικά	symboliskt
συμβολικά	symboliskt
συμβολικά	symboliska
συμβολικά	symbolisk
απλότητα	enkelhet
εξάγεται	exporterade
εξάγεται	exporterats
εξάγεται	exporteras
ηλιακές	sol
ηλιακές	solar
ηλιακές	solenergi
εφόδια	förråd
εφόδια	förnödenheter
εφόδια	leveranser
πουλήθηκε	såld
πουλήθηκε	sålda
πουλήθηκε	säljs
πουλήθηκε	sålt
λέιν	lane
εραστή	älskarinna
εραστή	älskare
πούλιτζερ	pulitzer
νίτσε	nietzsche
πέλλα	pella
ρεαλισμό	realism
πιστόλι	pistol
πιστόλι	pistol
πιστόλι	gun
ανταμοιβή	belöna
ανταμοιβή	belöning
προφήτες	profeter
προφήτες	profeterna
μπόκα	boca
ικανοί	kapabel
ικανοί	duglig
ικανοί	kapabla
σάλτσα	sås
σάλτσα	sås
σάλτσα	dressing
ούγκο	ugo
εμβόλια	vacciner
εμβόλια	vaccin
ευεργέτη	välgörare
υποσχέσεις	lovar
υποσχέσεις	löften
υποσχέσεις	utlovas
αρκάνσας	arkansas
κανονισμοί	förordningar
κανονισμοί	föreskrifter
κανονισμοί	förordningarna
προτιμότερο	föredra
κρύα	kallt
κρύα	förkylning
κρύα	kall
κρύα	cold
κρύα	kyla
αναγκαστική	påtvingade
αναγκαστική	tvingad
αναγκαστική	påtvingad
αναγκαστική	påtvingat
αναγκαστική	tvingade
αραγονίας	aragonien
τολέδο	toledo
οριακή	marginella
οριακή	marginell
οριακή	marginellt
μπενίτο	benito
νότες	sedlar
νότες	anteckningar
νότες	noterar
νότες	anmärkningar
νότες	noter
ρουέν	rouen
προξενείο	konsulatet
