que	той
recordava	нагадав
cartró	картон
diodor	діодор
anàloga	аналогічний
anàloga	аналог
brunet	брюне
parlaments	парламенти
cansat	втомився
cansat	втомилися
mémoires	mémoires
foia	хойя
reforça	зміцнює
wittgenstein	вітгенштейн
hawks	гоукс
temia	боявся
temia	бояться
temia	боялися
lluitadors	бійців
lluitadors	бійці
quotes	квоти
quotes	надійніше
calígula	калігула
coe	коу
explícit	відверті
explícit	явні
durham	даремський
longevitat	довголіття
zoom	масштабування
zoom	масштаб
planetari	планетарій
curie	кюрі
mitsubishi	mitsubishi
indicatiu	запитати
indicatiu	запитувати
iskandar	іскандер
parsons	парсонс
soft	soft
soft	ніжні
heroica	героїчно
hipòcrates	гіппократ
positivament	позитивно
lennon	леннон
bab	баб
curlàndia	курляндії
burg	бург
sabó	мило
actualitzacions	оновлень
actualitzacions	оновлює
actualitzacions	оновлення
trombó	тромбон
improbable	малоймовірно
penn	пенн
ungles	nails
neoclassicisme	неокласицизм
mensuals	щомісяця
mensuals	місячного
mensuals	місячний
estanislau	станіслава
michelangelo	мікеланджело
ampolles	пляшки
ampolles	пляшок
improvisació	імпровізація
tic	іт
rae	ре
lance	різак
suffolk	саффолк
javi	хаві
corporativa	корпоративні
corporativa	відділу
convenç	переконує
doyle	дойль
reagan	рейган
cha	ча
camper	турист
jubilar	пенсію
kerry	керрі
himmler	гіммлер
rocha	роша
telègraf	telegraph
breve	breve
contradiccions	протиріч
revelen	розкривати
kakhètia	кахетія
llanterna	ліхтарик
llanterna	ліхтар
challenger	безодня
garatge	гараж
garatge	гаражі
greenwood	грінвуд
cures	лікує
cures	лікувати
cures	священики
kaunas	каунас
patiment	страждання
sorprenentment	диво
caravaggio	караваджо
pavel	павел
pavel	павло
dialèctica	діалектики
matthias	маттіас
lila	ліля
zoologie	zoologie
devon	девон
arthropoda	arthropoda
obsessió	одержимість
obsessió	нав
holt	голт
ester	естер
ester	естер
evolutiu	еволюційна
padilla	паділья
morena	морена
flexibles	гнучкий
flexibles	гнучка
èter	етер
protestantisme	протестантизм
bernabé	варнави
maldives	мальдіви
molière	мольєр
strange	дивний
strange	дивна
strange	дивним
strange	дивно
strange	дивні
intensiva	інтенсивне
bono	боно
tap	кран
conway	конвей
ochoa	очоа
katherine	кетрін
katherine	катерина
buck	бак
reagrupament	ралі
reagrupament	мітинг
fanny	фанні
descriptiva	зрозумілу
ritter	ріттер
arezzo	ареццо
marty	марті
infinitat	infinity
infinitat	безкінечно
beckett	беккет
albedo	альбедо
radioactius	радіоактивних
antoní	антонін
vòmits	блювання
polímer	полімери
ístria	істрія
consumeixen	займати
quios	хіос
peng	пен
ludovico	людовіко
goldwyn	goldwyn
boyle	бойл
crosby	кросбі
williamson	вільямсон
khalil	халіл
llavi	губи
eros	ерос
santana	сантана
tecles	клавіші
tecles	ключі
sept	сет
labrador	лабрадор
esquelets	скелети
mereixen	заслуговують
mereixen	заслужила
rua	парад
denúncies	скарг
denúncies	скарги
incrementat	зросли
incrementat	збільшили
observats	спостерігала
mccartney	маккартні
gestos	жести
patton	паттон
complementàries	додатковий
complementàries	пасують
urbino	урбіно
sommer	sommer
dofins	дельфінів
dofins	дельфіни
conscientious	сумлінне
hearts	серця
hearts	сердець
solfeig	сольфеджіо
tata	tata
humorista	комік
buch	бух
mesuraments	виміри
encarna	лаві
monza	монца
taronges	апельсини
charadrius	пісочник
stand	стоїмо
stand	стенд
stand	stand
selectiva	вибіркове
traductora	перекладач
norbert	норберт
daus	кості
daus	кістку
starr	старр
compromesa	заручена
compromesa	вивели
compromesa	розкриті
remota	віддалений
remota	пульт
remota	віддалене
heroes	heroes
heroes	герої
heroes	героїв
wlm	wlm
akira	акіра
nièvre	ньєвр
hlist	hlist
màfia	мафія
arreglat	організувала
arreglat	організували
arreglat	домовились
arreglat	фіксована
arreglat	виправлено
arreglat	фіксований
conciliar	узгодити
belfort	бельфор
calefacció	опалення
leonid	леонід
soria	сорія
sixt	сикст
ascensor	ліфті
ascensor	ліфт
salutacions	вітання
galois	галуа
sagan	саган
rosada	роса
rosada	роси
espirals	спіралі
babel	babel
vermandois	вермандуа
filferro	дріт
filferro	дроту
pac	pac
sigma	sigma
corregit	фіксована
corregit	виправлено
corregit	фіксований
corregit	виправлене
corregit	виправлено
empremtes	друкує
empremtes	відбитки
rainer	райнер
extres	додатки
cària	карія
clair	клер
imparteix	навчили
imparteix	вчили
imparteix	навчила
imparteix	викладав
imparteix	навчив
referenciat	посилаються
simpatitzants	прихильники
vivaldi	вівальді
jill	джилл
zebra	зебра
blu	blu
chandler	чендлер
llançador	глечик
fear	fear
fear	страх
fear	страху
albí	альбін
berwick	бервік
bufa	падло
bufa	віє
auschwitz	воротах
impressionisme	імпресіонізм
funk	funk
southampton	саутгемптон
plantarum	plantarum
cooperar	співпрацювати
gavina	чайка
gavina	мартин
traïdor	зрадник
traïdor	зрадника
japonica	japonica
anunciada	оголосили
uttar	уттар
acomiadat	звільнили
acomiadat	звільнений
acomiadat	звільнено
acomiadat	звільнив
guan	гуань
llaüt	лютня
cyril	кирило
belowstyle	belowstyle
gres	пісковик
onzena	одинадцята
obsolet	застарілий
panoramio	panoramio
seas	моря
seas	морів
ops	центр
devolució	повернутися
devolució	повернення
ignora	ігнорувати
ignora	ігнорування
pinar	пінар
distorsió	викривлення
distorsió	спотворення
brou	бульйон
sintètic	synthetic
pronom	займенник
dissol	розчиняється
reid	рід
acròpoli	акрополь
conqueridors	завойовники
linecolor	linecolor
trident	trident
estandardització	стандартизація
beques	стипендії
ganivets	ножі
ers	ерс
viridis	viridis
göteborg	гетеборг
anastasi	анастасій
wordpress	wordpress
psiquiatre	психіатра
alessandria	алессандрія
