から	від
縮小	зменшення
縮小	зменшити
縮小	психологом
アリーナ	арена
回収	відновленню
回収	відновлення
そば	гречка
認証	перевірити
認証	підтвердити
認証	автентифікація
認証	розпізнавання
認証	перевірка
認証	перевірки
妨害	пограти
復讐	помста
復讐	помсти
復讐	помста
本当に	насправді
本当に	справді
本当に	дійсно
本当に	невже
講義	лекції
講義	лекція
講義	лекції
ボブ	bob
ボブ	боб
絶滅	вимерли
絶滅	винищення
絶滅	вимирання
絶滅	загибель
絶滅	зникнення
婦人	дами
婦人	леді
婦人	дівчатка
婦人	пані
チャンス	шанс
チャンス	вірогідність
マーティン	мартін
制服	форма
リアル	реал
リアル	справжня
リアル	справжні
リアル	реальний
リアル	справжній
リアル	ріал
ギタリスト	гітарист
アーサー	артур
学位	градус
学位	ступінь
カム	cam
ラッシュ	кайф
コントロール	контроль
コントロール	контрольна
コントロール	керування
コントロール	контролює
アルト	альто
メイド	покоївка
山中	яманака
毎回	everytime
階段	сходи
階段	сходи
ナン	нан
ナン	nan
那覇	наха
ステレオ	стерео
リゾート	курорт
ヘリコプター	гелікоптер
ヘリコプター	вертоліт
フォーク	розділення
フォーク	розділити
フォーク	вилка
フォーク	народний
フォーク	народного
フォーク	фольклор
フォーク	народні
フォーク	фолк
フォーク	народна
ブリッジ	міст
ブリッジ	місток
ルーム	кімната
ルーム	кімнату
ルーム	кімнат
ルーム	кімнати
反映	відбити
思い出	спогади
ピアニスト	піаніст
原理	принцип
原理	засади
原理	принципи
キューバ	кубинський
キューバ	кубі
キューバ	куби
キューバ	куба
予約	замовлення
予約	зустріч
予約	бронювання
予約	розкладка
予約	бронювання
送る	надіслати
送る	відправити
送る	надсилати
送る	відіслати
送る	надсилання
バーン	сараї
ふじ	фудзі
戦術	тактика
戦術	тактика
スピン	лічильника
ホイール	кермо
ホイール	колесо
ホイール	колеса
カラ	кара
レーザー	лазер
ライオンズ	леви
間違い	помилки
間違い	помилка
ヒトラー	гітлера
ヒトラー	гітлер
フィラデルフィア	філадельфія
走り	запускати
走り	запустити
走り	run
走り	виконати
忍者	ніндзя
ユーザ	користувача
ユーザ	користувач
ユーザ	користувачі
ユーザ	користувачів
海峡	протока
海峡	протоки
海峡	канал
海峡	каналом
海峡	channel
海峡	каналу
氏名	назва
ムーン	місяця
ムーン	місяць
ムーン	мун
ムーン	місячні
ムーン	супутник
誤解	непорозуміння
誤解	порозуміння
バッハ	бах
立花	татібана
スポット	місце
スポット	місце
スポット	пляма
スポット	місць
スポット	місця
スポット	місцини
酸素	киснем
酸素	кисень
マサチューセッツ	массачусетс
ハリー	гаррі
ハリー	гарі
要件	вимогою
要件	вимогу
要件	вимоги
ビーチ	пляжний
ビーチ	біч
ビーチ	пляж
ビーチ	пляжі
チャンピオンシップ	чемпіонський
チャンピオンシップ	чемпіонат
めぐみ	меґумі
プロセス	процес
プロセス	обробити
プロセス	процесу
プロセス	процеси
プロセス	процесів
カルロス	карлос
秋山	акіяма
友達	друзями
友達	друзів
友達	друзі
友達	другові
友達	другом
友達	друг
友達	подруга
友達	друга
充実	виконую
ガイドライン	вказівки
