और	ja
बढ़ाना	pahentaa
बोतल	pullon
बोतल	purkki
बोतल	pullo
पिस्टन	piston
त्रिज्या	säde
तुम्हारा	sinun
सस्ता	halvalla
सस्ता	halvat
सस्ता	halpa
सस्ता	halpaa
सस्ता	halvempaa
सस्ता	halvempi
सस्ता	halvempia
चेन	chen
चेन	ketjun
चेन	ketjut
चेन	ketjussa
चेन	ketju
आर्द्रता	kosteuden
आर्द्रता	kosteus
आर्द्रता	kosteutta
ऑक्सीकरण	hapetus
संचिका	kansiot
संचिका	tiedostojen
संचिका	tiedostoja
संचिका	tiedostot
संचिका	tiedostoa
संचिका	tiedosto
संचिका	tiedoston
संचिका	kansio
स्पष्टीकरण	selitys
स्पष्टीकरण	selitykset
स्पष्टीकरण	selitykset
स्पष्टीकरण	selityksiä
स्पष्टीकरण	selvennystä
निराश	pettyneitä
निराश	pettynyt
निराश	turhautunut
यूट्यूब	youtubessa
यूट्यूब	youtube
श्रुति	ilmestys
यथार्थवादी	realistisia
यथार्थवादी	realistinen
यथार्थवादी	realistista
शक्तियाँ	voimia
शक्तियाँ	powers
शक्तियाँ	valtuudet
शक्तियाँ	voimat
सान	san
आंकड़ा	tiedot
आंकड़ा	data
आंकड़ा	tietoja
आंकड़ा	tietoa
ग़ज़ल	ghazal
कारखाना	tehtaan
कारखाना	tehtaassa
कारखाना	tehdas
इब्न	ibn
किम	kimi
किम	kim
फलक	lauta
फलक	johtokunta
फलक	laudan
फलक	johtokunnan
फलक	taulut
फलक	lautoja
फलक	paneeli
फलक	paneelin
स्वर्गीय	taivaallinen
स्वर्गीय	taivaallista
पते	osoitteita
पते	osoitteet
मैसाचुसेट्स	massachusettsin
निपुण	mestari
निपुण	isäntä
ताजिकिस्तान	tadžikistanin
मिसाल	vertauskuva
मिसाल	vertaus
निलंबित	keskeytetty
डार्विन	darwin
बंदूक	tykki
बंदूक	pyssy
बंदूक	ase
कलश	pata
कलश	potti
कलश	pilveä
जुडी	judy
कंपन	tärinää
कंपन	tärinä
एयरवेज	airways
संतुष्टि	tyydytystä
बाघों	tiger
बाघों	tiikeri
बाघों	tiikerit
वंशावली	sukututkimus
रहीम	rahim
निमोनिया	keuhkokuume
बचाया	pelasti
बचाया	pelastettiin
बचाया	pelastettu
गुरुवार	torstaisin
गुरुवार	torstai
गुरुवार	torstaina
वॉल्ट	walt
वॉल्ट	holvi
वॉल्ट	holvin
अयोग्य	arvoton
अयोग्य	kelvoton
जटिलताओं	komplikaatioita
उत्पीड़न	häirintää
उत्पीड़न	häirintä
उत्पीड़न	häirinnän
उत्पीड़न	hyökkäys
उत्पीड़न	pahoinpitely
कोकेन	kokaiinin
कोकेन	kokaiinia
कोकेन	kokaiini
आमिर	amir
पापों	synnit
उमर	umar
उमर	omar
उमर	omarin
मिलर	miller
मिलर	millerin
रज़ा	raza
कोणीय	kulma
जोन	johanna
जोन	joan
शाखाएं	oksat
जानबूझकर	tahallista
जानबूझकर	tahallinen
मानकीकरण	standardointi
नशे	kännissä
नशे	juoppo
नशे	humalassa
पुकारा	kutsuttu
पुकारा	nimeltään
पुकारा	soitti
झंडा	lippua
झंडा	lippu
ग्लास	lasi
ग्लास	lasia
ग्लास	lasin
ग्लास	lasista
ग्लास	lasinen
घेर	ympäröi
आंत	suolisto
आंत	gut
फ़ुट	jalkojen
फ़ुट	jalat
क्रियान्वयन	toteuttaminen
क्रियान्वयन	täytäntöönpanon
क्रियान्वयन	täytäntöönpanoa
क्रियान्वयन	täytäntöönpano
क्रियान्वयन	toteutus
सिगार	sikari
यूक्रेन	ukrainassa
यूक्रेन	ukraina
यूक्रेन	ukrainasta
यूक्रेन	ukrainan
रुपया	rupia
वाइल्ड	wilde
दैत्य	jättiläinen
दैत्य	hirviö
प्रक्रम	prosessin
प्रक्रम	prosessi
गवाह	todistajien
गवाह	todistajia
गवाह	todistajat
गवाह	todistaja
गवाह	silminnäkijä
गवाह	todistajan
गवाह	todistajat
क्रिश्चियन	kristityt
क्रिश्चियन	kristitty
क्रिश्चियन	christian
क्रिश्चियन	kristillinen
क्रिश्चियन	kristian
पत्रकारों	toimittajia
पत्रकारों	toimittajat
पत्रकारों	toimittajia
पत्रकारों	toimittajat
मजाक	vitsi
बेकर	baker
बेकर	bakerin
बेकर	becker
कांड	skandaalin
कांड	skandaali
गर्व	ylpeitä
गर्व	ylpeänä
गर्व	ylpeä
संगीतकारों	muusikot
मिठाई	makea
मिठाई	sweet
मिठाई	makeaa
मिठाई	suloinen
मिठाई	jälkiruoka
मिठाई	sweets
मिठाई	makeisia
चांद	kuuta
चांद	kuu
चांद	kuun
चांद	moon
बदलना	muuttuu
बदलना	muuttaminen
बदलना	muuttuvat
बदलना	muuttuva
बदलना	muuttaa
बदलना	korvaava
बदलना	korvaaminen
सड़कें	teiden
सड़कें	tiet
सड़कें	kadut
सड़कें	katujen
सड़कें	katuja
सड़कें	kaduilla
प्रीमियम	palkkioiden
प्रीमियम	palkkiot
प्रीमियम	premium
प्रीमियम	palkkio
घेरा	piiritys
घेरा	ympyrää
घेरा	kehä
घेरा	ympyrä
एक्सेस	käyttöoikeus
एक्सेस	pääsy
एक्सेस	saatavuus
वेबसाईट	sivustot
सब्जियों	kasvikset
सब्जियों	vihanneksia
सब्जियों	vihannekset
यूएसए	usa
यूएसए	yhdysvaltojen
हाथियों	norsuja
स्क्रिप्ट	skriptit
स्क्रिप्ट	käsikirjoitus
गर्भगृह	cella
गर्भगृह	sanctum
डिजाइनर	suunnittelija
अग्र	edessä
अग्र	edestä
अग्र	rintama
अग्र	etu
विपक्षी	antagonisti
बहिष्कार	boikotoida
टमाटर	tomaatti
टमाटर	tomaatit
टमाटर	tomaatteja
खरीदारी	osto
खरीदारी	hankinta
खरीदारी	ostaminen
खरीदारी	ostaa
खरीदारी	osta
खरीदारी	ostoksille
खरीदारी	ostokset
खरीदारी	ostoksia
खरीदारी	ostoksilla
फेयर	reilua
फेयर	oikeudenmukainen
फेयर	reilu
फेयर	fair
प्रतीकात्मक	symbolista
प्रतीकात्मक	symbolinen
शंकु	kartio
वृद्ध	vanhat
वृद्ध	vanhoja
वृद्ध	vanha
वृद्ध	vanhaa
वृद्ध	vanhempia
वृद्ध	vanhempi
वृद्ध	vanhempaa
सिक्का	kolikkoa
सिक्का	kolikon
सिक्का	kolikko
पर्दे	verhot
घोटाले	skandaalin
घोटाले	skandaali
रनों	juoksee
लाभांश	osinko
राजी	suostutella
उत्कीर्ण	kaiverrus
आटा	jauhoja
आटा	jauhot
सभ्यताओं	sivilisaatioita
जासूस	etsivä
जासूस	vakooja
जासूस	vakoilla
जासूस	etsivät
निर्मल	läpikuultava
कार्यक्षेत्र	laajuus
कार्यक्षेत्र	työpaikka
कार्यक्षेत्र	työpaikan
मोटरसाइकिल	moottoripyörien
मोटरसाइकिल	moottoripyörän
मोटरसाइकिल	moottoripyörä
पुनरावृत्ति	uusinta
गल्फ	kuilu
गल्फ	persianlahden
गल्फ	lahti
अंटार्कटिक	antarktiksen
खतरों	vaaroja
खतरों	vaarat
डैनी	danny
बेड़े	laivaston
बेड़े	laivue
बेड़े	kalusto
बेड़े	laivasto
किशोरावस्था	teini
पंद्रह	viisitoista
महंगा	kalliit
महंगा	kallista
महंगा	kallis
महंगा	kalliita
प्रबंधित	hallittu
प्रबंधित	onnistui
मनोरंजक	hauska
मनोरंजक	hauskaa
मनोरंजक	kivaa
मनोरंजक	viihdyttävä
मनोरंजक	viihdyttää
सजाया	sisustettu
एडम	adam
अनगिनत	ääretön
अनगिनत	loputon
अनगिनत	lukemattomat
अनगिनत	lukemattomia
सुन्नी	sunni
आदर्शों	ihanteet
डिवाइस	laite
डिवाइस	laitetta
डिवाइस	laitteen
डिवाइस	laitteita
डिवाइस	laitteiden
डिवाइस	laitteet
लियोन	leon
हीन	alaikäinen
हीन	vähäinen
ऑब्जेक्ट	esine
ऑब्जेक्ट	kohde
ऑब्जेक्ट	esineitä
ऑब्जेक्ट	esineet
ऑब्जेक्ट	kohteet
पेंटिंग	maalaus
पेंटिंग	maalausta
पेंटिंग	taulua
पेंटिंग	taulu
सूचियाँ	listat
सूचियाँ	listoja
सूचियाँ	luettelot
एमटीवी	mtv
एवरेस्ट	everest
आतंकवादियों	terroristit
आतंकवादियों	terroristeja
आतंकवादियों	terroristien
बकरी	vuohen
बकरी	vuohi
बकरी	vuohet
महीन	hienompaa
स्विफ्ट	swift
कुर्सी	tuolin
कुर्सी	tuoli
सांचे	hometta
क्षितिज	horisontti
दोहरा	kaksinkertainen
दोहरा	tupla
रैली	ralli
रैली	kokoontuminen
संविदा	sopimus
संविदा	sopimuksen
शोधकर्ता	tutkijan
शोधकर्ता	tutkija
नेटस्केप	netscape
रॉबिन	robinin
रॉबिन	robin
बैंगनी	violetti
बैंगनी	violetti
बैंगनी	violet
प्रक्षेपास्त्र	raketti
प्रक्षेपास्त्र	ohjus
बीजिंग	pekingin
बीजिंग	pekingissä
स्वैच्छिक	vapaaehtoista
स्वैच्छिक	vapaaehtoiset
स्वैच्छिक	vapaaehtoinen
फोटोग्राफी	valokuvaus
प्रौढ़	aikuiset
प्रौढ़	aikuinen
प्रौढ़	aikuista
प्रौढ़	aikuisten
कैलिफ़ोर्निया	kaliforniasta
कैलिफ़ोर्निया	kaliforniaan
कैलिफ़ोर्निया	kalifornia
कैलिफ़ोर्निया	kalifornian
धड़	vartalon
धड़	vartalo
धड़	ylävartalon
कैलगरी	calgary
प्रतिभूति	arvopaperit
साउंडट्रैक	soundtrack
महलों	palatseja
वार्तालाप	keskustelua
वार्तालाप	keskustelu
वार्तालाप	keskustelun
वार्तालाप	keskustelut
वार्तालाप	keskusteluja
टीले	dyynit
बुद्धिमान	älykäs
बुद्धिमान	älykkäät
बुद्धिमान	älykästä
उभरते	kehittyvien
फोकस	keskittyminen
फोकस	keskity
फोकस	focus
फोकस	keskittyä
वन्यजीव	villieläinten
वर्चस्व	hallinnut
वर्चस्व	hallitsi
रुझान	suuntaus
रुझान	suuntauksia
