категория	categorie
полномочия	gezag
соответствия	overeenstemming
соответствия	conformiteit
нападения	aanslagen
нападения	aanvallen
ново	novo
жилых	residentiële
буквально	letterlijk
буквально	letterlijke
буквально	letterlijk
существовало	bestonden
существовало	bestond
социальная	sociale
социальная	sociaal
хороший	lekker
хороший	goed
коллегии	collegium
мексика	mexicaanse
мексика	mexico
ансамбль	ensemble
звук	geluid
звук	audio
звук	geluid
друзья	vrienden
друзья	friends
диапазон	bereik
японская	japans
японская	japanners
японская	japanse
оценить	evalueren
оценить	schatting
оценить	raming
америка	amerika
америка	amerika
уильямс	williams
гитарист	gitarist
выпущено	vrijgelaten
выпущено	vrijgegeven
выпущено	uitgebracht
выпущено	afgegeven
выпущено	uitgegeven
карлос	carlos
ирландия	ierland
занятия	lessen
занятия	klassen
любое	elke
ткани	doek
ткани	tissue
ткани	weefsel
ткани	stof
ткани	weefsel
ткани	stoffen
ткани	weefsels
лучшее	best
лучшее	beste
меньшей	mindere
журналистов	journalisten
мяч	bal
мяч	ball
сохранения	behoud
сохранения	bewaring
сохранения	conservering
петров	petrov
различия	onderscheid
различия	verschil
различия	verschillen
различия	onderscheidingen
различия	onderscheid
кризис	crisis
подразделение	divisie
подразделение	afdeling
подразделение	deling
подразделение	division
подразделение	eenheid
подразделение	unit
практики	praktijken
продолжительность	looptijd
продолжительность	duur
продолжительность	tijdsduur
продолжительность	lengte
спортивных	sportief
спортивных	sporting
европейский	europese
европейский	europees
никита	nikita
индонезии	indonesisch
индонезии	indonesische
индонезии	indonesië
рока	roca
мероприятия	activiteiten
мероприятия	activiteit
мероприятия	output
мероприятия	gebeurtenissen
мероприятия	evenementen
верх	top
верх	bovenste
верх	bovenkant
маленький	kleine
маленький	klein
маленький	smal
маленький	kleine
маленький	weinig
маленький	little
маленький	klein
агентства	bureau
агентства	agentschap
агентства	agentschappen
агентства	bureaus
осадков	regenval
осадков	neerslag
осадков	neerslag
центров	centra
центров	centra
достопримечательности	attracties
достопримечательности	bezienswaardigheden
достопримечательности	bezienswaardigheden
молодая	jonge
молодая	jong
молодая	young
каждое	elk
каждое	ieder
каждое	iedere
каждое	elke
каждое	elk
каждое	ieder
каждое	elke
нигде	nergens
мечеть	moskee
руководителей	toezichthouders
артиллерийский	artillerie
артиллерийский	geschut
заметно	merkbaar
кузнецов	koeznetsov
алекс	alex
продукция	producten
продукция	produkten
напрямую	rechtstreeks
напрямую	direct
египет	egypte
колхоз	kolchozen
созданные	aangemaakt
созданные	gecreëerd
созданные	gemaakt
созданные	geschapen
правитель	heerser
правитель	liniaal
ракет	raketten
деревень	dorpen
деревень	dorpjes
начато	ingeleid
начато	geïnitieerd
начато	gestart
начато	begonnen
начато	gestart
начато	begon
начато	opgestart
начато	begonnen
детали	details
детали	bijzonderheden
полиция	politie
андре	andre
андре	andré
андре	andre
андре	andré
высоко	high
высоко	hoog
высоко	hoge
заканчивается	uiteinden
заканчивается	eindigt
пятый	vijfde
попытался	geprobeerd
попытался	uitgeprobeerd
попытался	probeerde
запрет	ban
запрет	verbod
запрет	verbieden
запрет	drooglegging
запрет	verbod
союзников	allied
союзников	geallieerde
союзников	bondgenoten
союзников	geallieerden
революция	revolutie
замену	vervanging
замену	vervanger
публицист	publicist
передача	transmissie
передача	overplaatsing
