категорія	kategorya
рочестер	rochester
мара	mara
гріха	kasalanan
термодинаміка	termodinamika
дідро	diderot
хайме	jaime
групова	grupo
групова	pangkat
групова	group
галілея	galilea
супроводжувати	samahan
фрозіноне	frosinone
рубен	rubén
рубен	reuben
рубен	ruben
софійська	sofia
цеглу	brick
джанет	janet
покупці	bumibili
покупці	bibili
приспів	chorus
приспів	pigilin
приспів	refrain
мікс	mix
мікс	halo
мікс	ihalo
віолончель	cello
лівінгстон	livingstone
ньюфаундленд	newfoundland
кількісний	cardinal
кількісний	kardinal
менсон	manson
коко	coco
коко	koko
галілео	galileo
вибрано	pinili
вибрано	napili
вибрано	pinili
вибрано	piling
реквієм	requiem
жоффруа	geoffroy
сумісний	compatible
сумісний	katugma
донні	donnie
донні	donny
міядзакі	miyazaki
гепатит	hepatitis
послуга	serbisyo
послуга	paglilingkod
неш	nash
ґренландії	sabak
ґренландії	greenland
взірець	pattern
лена	lena
коридору	corridor
амалія	amalia
сулавесі	sulawesi
підрахунок	pagkalkula
підрахунок	bilangin
підрахунок	counting
підрахунок	nagbibilang
підрахунок	pagbibilang
ріоха	rioja
зменшено	nabawasan
безкоштовне	libreng
безкоштовне	free
безкоштовне	libre
безкоштовне	malaya
андерссон	andersson
мученика	martir
дельфінів	dolphins
маркос	marcos
духовність	kabanalan
гіркий	bitter
гіркий	mapait
доставку	pagdadala
доставку	delivery
доставку	paghahatid
затримати	humawak
затримати	hold
затримати	hawakan
стрес	stress
текстури	yari
аукціон	subasta
аукціон	auction
рожева	pink
рожева	rosas
саратовська	saratov
сото	soto
сото	sotho
незвично	ordinaryo
незвично	ordinaryong
порівняйте	ikumpara
порівняйте	ihambing
порівняйте	paghambingin
завантажені	loaded
волонтер	volunteers
волонтер	boluntaryo
волонтер	volunteer
жаклін	jacqueline
шао	shao
терпіти	magtiis
зошит	notebook
арії	aryan
божественна	divine
крони	crowns
стек	stack
антарктична	antartiko
заблоковано	locked
заблоковано	hinarangan
презентували	ipinapakita
презентували	iharap
презентували	iniharap
приховування	pagsisiwalat
приховування	tinatago
приховування	nagtatago
приховування	itinatago
приховування	pagtatago
водіння	nagmamaneho
водіння	pagmamaneho
алкогольні	inuman
алкогольні	inom
футзал	futsal
неправильне	mali
неправильне	lubak
неправильне	irregular
щелепа	panga
ань	anh
рівера	rivera
моряк	mandaragat
незадоволений	bigo
айкідо	aikido
тюрма	bilangguan
вольностей	carta
фашизм	pasismo
сеулі	seoul
мелані	melanie
приміський	commuter
чинив	naaapektuhan
юкі	yuki
рукава	manggas
білизни	lingerie
руанди	rwanda
маттіас	mattias
маттіас	matias
гендерсон	henderson
прокоментував	nagkomento
гіннеса	guinness
гіннеса	gines
ділан	dylan
застарілий	natapos
застарілий	laos
смертельна	nakamamatay
вчить	pagtuturo
ротор	rotor
перелічені	nakalista
перелічені	inilista
кордильєра	cordillera
левін	levin
левін	levine
системна	systemic
системна	sistemang
системна	system
системна	sistema
веллс	wells
трубу	pipe
трубу	tubo
трубу	duct
еверест	everest
лора	laura
комфорт	kaginhawahan
комфорт	kaginhawaan
станеться	mangyari
станеться	mangyayari
октавіан	octavian
олімп	olympus
ведмедів	bears
палау	palau
настільні	lupon
настільні	board
раки	ermitanyo
малкольм	malcolm
експертних	delphi
анжеліка	angelica
рахман	rahman
натуральний	likas
натуральний	natural
запускати	simula
запускати	simulan
запускати	magsimula
запускати	takbo
запускати	run
запускати	tumakbo
викинути	drop
викинути	basura
викинути	sipa
навели	cited
їздить	napupunta
шпиль	spire
серафим	seraphim
вандали	vandals
вінні	winnie
вінні	pooh
сократ	socrates
медіна	medina
біотехнології	biotechnology
голл	hall
тойотомі	toyotomi
пейн	payne
юніон	unyon
юніон	union
юніон	unyong
перейра	pereira
фрейд	freud
прометей	prometheus
леннон	lennon
задоволені	nasiyahan
задоволені	kuntento
задоволені	kontento
задоволені	nasisiyahan
штирія	styria
азіз	aziz
коханого	minamahal
гусей	goose
шийки	cervical
апулія	apulia
порно	porn
кобург	coburg
аматори	amateurs
гільєрмо	guillermo
директорія	pangangasiwaan
еру	eru
померанія	pomerania
родріго	roderick
родріго	rodrigo
соус	sarsa
соус	sauce
ієн	ian
ієн	iain
акумулятори	baterya
урбана	urbana
колектор	collector
андромеда	andromeda
буржуа	bourgeois
локальна	lokal
кап	takip
кап	cap
цифру	digit
еволюційна	ebolusyonaryong
боно	bono
капелан	kapelyan
лес	les
дозволи	pahintulot
агресивних	marahas
еллісон	allison
карно	carnot
згадуючи	maala
згадуючи	inaalala
лунка	butas
вестибюлі	lobby
чао	chao
черви	bulate
черви	uod
найсильніша	strongest
аврелія	aurelia
батист	baptiste
нептун	neptuno
гандбол	handball
ізюм	pasas
гормони	hormones
кутовий	angular
стратовулкан	stratovolcano
сальваторе	salvatore
неправильний	mali
неправильний	mali
лілль	lille
критикує	punahin
воєводина	vojvodina
вразив	limbagan
байкал	baikal
натисніть	click
натисніть	klik
відьом	witches
кобальт	cobalt
денвер	denver
райнмут	reinmuth
мушлі	sigay
мушлі	shells
здивування	surprise
здивування	pagkagulat
здивування	sorpresa
небесне	heaven
небесне	kalangitan
небесне	langit
петті	petty
троцького	trotsky
нагадування	paalala
нагадування	alarm
направляє	nagdadala
вертикальне	patayo
рецептор	reseptor
гостем	bisita
гостем	panauhin
гостем	guest
муза	musa
авіалінії	airline
авіалінії	airlines
ніжки	binti
лисий	kalbo
коштовності	hiyas
грімм	grimm
бланка	blanca
пауло	paulo
гуанчжоу	guangzhou
невдача	sawi
невдача	nabigo
невдача	palpak
невдача	pagkabigo
винна	utang
лейден	leiden
саманта	samantha
пластичність	plasticity
фламандський	flemish
фінансується	pinondohan
ернесто	ernesto
ущелина	gorge
незнання	kamangmangan
комбінований	pinagsama
аматор	baguhan
річниця	anibersaryo
безсоння	insomnia
