ngc	एनजीसी
zvani	aka
zvani	उर्फ
tečnost	तरल
tečnost	द्रव
članstvo	सदस्यता
grčko	ग्रीको
pronalazi	पाता
mišići	मांसपेशियों
mišići	मांसपेशियां
okolnosti	परिस्थिति
okolnosti	हालात
okolnosti	हालातों
vjerskih	धार्मिक
opatija	ऐबी
paulo	पाउलो
obavezno	अनिवार्य
obavezno	अनिवार्य
prihvaćena	स्वीकृत
kom	जिससे
fritz	फ्रिट्ज़
trgovački	मर्चेंट
trgovački	व्यापारी
bliski	बन्द
bliski	करीब
bliski	बंद
bliski	विश्वसनीय
dame	महिलाएँ
dame	महिलाएं
dame	लेडीज
dame	महिलाओं
produkcija	प्रोडक्शन्स
yahoo	yahoo
yahoo	याहू
zaključak	निष्कर्ष
marino	मारिनो
obrade	प्रोसेसिंग
obrade	प्रसंस्करण
frekvencije	बारंबारता
haris	हैरिस
receptor	receptor
vještine	कौशल
vještine	निपुणता
vještine	कौशल
sumnje	संदेह
sumnje	शक
sumnje	संदेह
udarac	उड़ा
udarac	पंच
bin	bin
bin	बिन
učesnici	प्रतिभागियों
učesnici	प्रतिभागी
učesnici	भागीदार
beyoncé	बेयोंस
km²	km²
gde	कहाँ
gde	कहां
gde	जहां
gde	जहाँ
amir	आमिर
distribucija	वितरण
audio	आडियो
audio	ऑडियो
podijeljeni	विभक्त
podijeljeni	विभाजित
atletici	एथलेटिक्स
asocijacija	सम्बद्धता
asocijacija	एसोसिएशन
asocijacija	संघ
povelja	चार्टर
olimpico	ऑलिम्पिको
dokazano	सिद्ध
costa	कोस्टा
zatražio	निवेदित
zatražio	अनुरोधित
zatražio	पुछा
zatražio	माँगी
zatražio	पूछे
zatražio	पूछा
četvrtak	गुरूवार
četvrtak	गुरुवार
redom	पंक्ति
nenad	नेनाद
komitet	समिति
komitet	कमेटी
facto	facto
land	भूमि
land	land
land	लैंड
land	जमीन
jedva	मुश्किल
jasna	साफ
društvena	सामाजिक
društvena	सोशल
nula	शुन्य
nula	zero
nula	शून्य
nedostaje	अनुपलब्ध
nedostaje	अनुपस्थित
nedostaje	लापता
marco	मार्को
dječak	छोरा
dječak	लड़का
dječak	लडका
dječak	बॉय
dječak	लड़के
men	मन
trećine	तिहाई
podigao	उठी
podigao	अर्जित
podigao	उठाया
izabrao	चुनी
izabrao	चुनें
izdala	विश्वासघात
izdala	गद्दारी
virus	viral
virus	वायरल
virus	वाइरल
virus	वाइरस
virus	विषाणु
virus	वायरस
različito	भिन्न
različito	अलग
trava	घास
trava	ग्रास
matematike	मैथ
matematike	maths
matematike	गणित
meso	गोश्त
meso	माँस
meso	मांस
predmeti	आइटम
predmeti	वस्तुएँ
predmeti	मद
predmeti	वस्तुएं
održati	पकड़ो
održati	थाम
antigen	प्रतिजन
mijenjati	समायोजित
indeks	निर्देशिका
indeks	इंडेक्स
indeks	सूचकांक
indeks	अनुक्रमणिका
volumen	आवाज
volumen	वाल्यूम
volumen	आयतन
volumen	आवाज़
metil	मिथाइल
bogovi	देवताओं
wayne	वेन
membrana	झिल्ली
tekstove	गीत
muzičara	संगीतकार
muzičara	संगीतकारों
sociologija	समाजवाद
sociologija	समाजशास्त्र
dodatnih	अतिरिक्त
kong	कोंग
kong	काँग
stuart	स्टुअर्ट
bombe	बम
navedena	उल्लेखित
navedena	निर्दिष्ट
greben	रिज
greben	लकीरें
greben	रीफ
mediji	मिडिया
mediji	मीडिया
ruža	गुलाब
ruža	रोज
ruža	रोज़
industrijske	औद्योगिक
potvrđeno	पुष्टि
trećeplasirani	क्रमित
pištolj	पिस्तौल
pištolj	पिस्टल
pištolj	बंदूक
pištolj	गन
državljanstvo	नागरिकता
omogućio	सक्षम
omogućio	सक्रिय
victoria	विक्टोरिया
russell	रसेल
arapskih	अरब
redovna	रेगुलर
redovna	नियमित
sba	sba
susret	मीटिंग
susret	बैठक
susret	मुठभेड़
susret	एनकाउंटर
est	est
pisci	लेखकों
pisci	लेखक
prethodnik	पूर्ववर्ती
strip	कॉमिक्स
strip	कॉमिक
široka	वाइड
široka	व्यापक
široka	चौड़ी
široka	ब्रॉड
široka	व्यापक
por	पोर
institutu	इंस्टीट्यूट
institutu	संस्थान
shvatio	एहसास
miris	खुशबू
miris	सैंट
miris	सूंघ
miris	गंध
miris	महकते
philadelphia	फिलाडेल्फिया
metar	मीटर
trake	गलियों
trake	टेपों
lijekovi	दवाइयाँ
mat	मेट
mat	mate
spektra	स्पेक्ट्रम
spektra	वर्णक्रम
trans	trans
trans	ट्रांस
koordinate	निर्देशांक
felix	फेलिक्स
turbo	टर्बो
trougao	त्रिकोण
trougao	त्रिभुज
prošlost	अतीत
prošlost	पास्ट
marcel	मार्सल
nepoznat	अज्ञात
nepoznat	अनजान
sergio	सर्जियो
tostring	tostring
instrumenata	वाद्यों
instrumenata	यंत्र
fbi	एफबीआई
amerikanac	अमेरिकन
amerikanac	अमेरिकी
amerikanac	अमरीकी
režim	शासन
vijest	खबर
vijest	समाचार
vijest	न्यूज़
vijest	न्यूज
odigrano	निभाई
ručno	हस्तचालित
preuzeti	लें
preuzeti	ले
preuzeti	लो
helena	हेलेना
ured	आफिस
ured	ऑफिस
ured	कार्यालय
ured	ऑफ़िस
ured	दफ्तर
jednostavan	सिंपल
jednostavan	साधारण
jednostavan	सरल
proučavanja	अध्ययन
proučavanja	पढ़ाई
proučavanja	अध्ययन
komore	कक्षों
adams	एडम्स
full	फुल
full	पूर्ण
full	पूरा
barry	बैरी
pronađena	मिली
pronađena	मिले
pronađena	पाये
pronađena	mile
pronađena	पाया
pronađena	मिला
alain	alain
decenija	दशकों
decenija	दशक
nezavisni	स्वतंत्र
imenuje	नियुक्त
geografija	भूगोल
lyon	ल्यों
adrian	एड्रियन
predmete	आइटम
predmete	वस्तुएँ
predmete	मद
predmete	वस्तुएं
poljoprivreda	खेती
poljoprivreda	कृषि
jednake	बराबर
postojećih	मौजूदा
roll	रोल
roll	पंजी
roll	फेंकें
zapadnim	पश्चिमी
preduzeće	उद्यम
preduzeće	एंटरप्राइज
preduzeće	एंटरप्राइज़
opremu	गियर
oxford	ऑक्सफोर्ड
komande	कमांड्स
komande	कमांड
imenovao	नियुक्त
imdb	आईएमडीबी
bliže	करीब
napoleon	नेपोलियन
cruz	क्रूज़
osjeća	महसूस
acer	एसर
ogromne	प्रचुर
ogromne	अत्यंत
ogromne	विशाल
razumijevanje	समझ
razumijevanje	समझना
pozitivne	सकारात्मक
pozitivne	धनात्मक
poruke	संदेश
vodstvo	नेतृत्व
želja	इच्छा
želja	ख्वाहिश
vodili	led
grant	ग्रांट
grant	ग्रान्ट
novčanica	banknotes
potomaka	संतति
potomaka	संतान
potomaka	औलाद
djed	दादाजी
djed	दादाजी
djed	दादा
žirija	जूरी
terezija	टेरेसा
brane	बचाव
odžak	चिमनी
očima	निगाहों
očima	आँखे
očima	आंखें
očima	आँखें
siguran	पक्का
siguran	ज़रूर
siguran	निश्चित
siguran	यकीनन
sudovi	अदालतों
sudovi	न्यायालयों
piće	पीना
piće	पीने
piće	ड्रिंक
piće	पीना
piće	पेय
protok	प्रवाह
office	आफिस
office	ऑफिस
office	कार्यालय
office	ऑफ़िस
office	दफ्तर
zgloba	कलाई
isa	isa
grafika	ग्राफिक्स
egipatski	मिस्र
egipatski	मिस्री
egipatski	मिश्र
lira	लीरा
gordon	गॉर्डन
bora	बोरा
proširenje	विस्तार
creek	क्रीक
izvlačenje	निकालें
izvlačenje	निकालना
izvlačenje	निष्कर्षण
inc	इंक
inc	inc
obnovljena	संवर
obnovljena	लौटी
ryan	रयान
oružane	सशस्त्र
oružane	हथियारबंद
presjek	स्नैपशॉट
komentar	comment
komentar	टिप्पणी
nick	निक
nick	उपनाम
odlazak	प्रस्थान
korišteno	प्रयुक्त
minsk	मिन्स्क
otkriti	प्रकट
otkriti	खुलासा
otkriti	खोज
otkriti	discover
pravne	लीगल
pravne	कानूनी
pravne	विधिक
mile	माइल
mile	मील
golman	गोलकीपर
zatvor	जेल
zatvor	कारावास
zatvor	जेल
zatvor	थाना
cink	जिंक
cink	जस्ता
ode	ode
materijali	पदार्थ
materijali	सामग्री
gasova	गैसें
gasova	गैसों
krajnjem	चरम
dostignuća	उपलब्धियाँ
dave	डेव
čuo	सुना
smisao	अर्थ
stabilnost	स्थिरता
konj	हॉर्स
konj	घोड़ी
konj	घोड़ो
konj	घोड़े
konj	घोड़ा
saša	साशा
početni	प्रारंभिक
početni	आरंभिक
skijanje	स्कीइंग
naslijeđe	विरासत
naslijeđe	धरोहर
naslijeđe	विरासत
naslijeđe	उत्तराधिकार
dat	dat
dat	दी
dat	दिया
dat	दिए
žrtva	पीड़ित
žrtva	पीडित
žrtva	शिकार
prilog	पक्ष
boy	छोरा
boy	लड़का
boy	लडका
