kategória	categorie
záhrada	tuintje
záhrada	tuin
králi	koningen
yeung	yeung
dirigent	geleider
dirigent	dirigent
dirigent	conducteur
kim	kim
topoľčany	topoľčany
kmene	stammen
kmene	stammen
rozdeliť	splitsen
rozdeliť	split
rozdeliť	verdelen
rozdeliť	verdeel
vyjadrenie	uitdrukking
vyjadrenie	expressie
vyjadrenie	statement
vyjadrenie	verklaring
dvojica	paar
dvojica	pair
dvojica	paar
dvojica	koppel
oddeľuje	scheidt
mozgu	hersenen
mozgu	brain
mozgu	hersens
mozgu	brein
základne	honken
základne	bases
základne	basen
základne	grondslagen
príbehy	verslagen
príbehy	verhalen
príbehy	verhaaltjes
dave	dave
stupňov	graden
organizácií	organisaties
striebro	zilver
striebro	zilveren
striebro	silver
nahrávky	opnames
lake	meer
portugalsko	portugal
pamäť	geheugen
pamäť	herinneringen
pamäť	herinnering
pamäť	memory
rozdelená	verdeelde
rozdelená	verdeeld
tabule	boards
tabule	planken
niekde	ergens
niekde	ergens
spôsobené	veroorzaakte
spôsobené	veroorzaakt
spôsobené	toegebracht
riadi	beheert
pokusy	proeven
pokusy	beproevingen
pokusy	pogingen
pokusy	experimenten
pokusy	proefnemingen
pokusy	proeven
určiť	bepalen
určiť	bepaal
určiť	aanwijzen
určiť	aanduiden
výrobca	producent
výrobca	producer
výrobca	producent
výrobca	fabrikant
ekonomika	economie
ekonomika	economie
žila	woonde
žila	leefde
žila	leefden
žila	bloedvat
žila	ader
rímska	roman
rímska	romeinse
rímska	romeins
kráľovnej	koningin
kráľovnej	queen
etapa	podium
etapa	fase
etapa	toneel
etapa	stadium
maximálne	max
maximálne	tops
maximálne	maximale
maximálne	maximaal
maximálne	maximum
definície	definities
definície	definitie
kanady	canada
mac	mac
vedú	leads
vedú	leidt
vracia	retourneren
vracia	retour
vracia	geeft
výzbroj	pantser
výzbroj	harnas
výzbroj	bewapening
výzbroj	bewapening
začať	start
začať	begin
začať	starten
začať	beginnen
začať	begin
začať	beginnen
vojak	soldaat
vojak	prive
vojak	privé
vojak	particulier
starostlivosti	zorg
starostlivosti	care
starostlivosti	verzorging
leopold	leopold
las	las
pokračovanie	vervolg
pokračovanie	voortzetting
pokračovanie	voortzetten
pokračovanie	doorgaan
pokračovanie	vervolg
pokračovanie	voortgezet
pokračovanie	vervolg
orig	orig
duchu	geest
duchu	spirit
určitých	bepaalde
hitler	hitler
tim	tim
snaha	inspanning
jednoznačne	absoluut
jednoznačne	zeker
jednoznačne	beslist
jednoznačne	duidelijk
hills	heuvels
hills	hills
rimania	romeinen
reprezentácie	vertegenwoordigingen
boleslav	boleslav
rádio	radio
illinois	illinois
chorvátska	kroatië
chorvátska	kroatisch
chorvátska	kroatische
široký	wide
široký	wijd
široký	breed
široký	breed
široký	brede
majstri	meesters
majstri	masters
majstri	kampioenen
majstri	champions
box	box
box	vak
box	doos
box	boks
box	boksen
box	boxen
parameter	parameter
maďarská	hongaarse
maďarská	hongaars
dole	down
dole	omlaag
dole	beneden
erectus	erectus
príspevky	posten
príspevky	berichten
príspevky	schenkingen
príspevky	donaties
príspevky	giften
príspevky	verslagen
príspevky	verhalen
príspevky	verhaaltjes
príspevky	premies
príspevky	bijdragen
umeleckých	artistieke
umeleckých	artistiek
títo	deze
správcu	beheerder
správcu	administrateur
vesmír	universe
vesmír	heelal
vesmír	universum
vesmír	kosmos
konferencie	conferentie
konferencie	congressen
konferencie	conferenties
oceán	oceaan
pozorovať	observeren
pozorovať	observeren
karla	karla
karla	karl
für	für
union	union
union	vakbond
union	unie
opustiť	verlof
opustiť	verlaat
opustiť	vertrek
opustiť	verlaten
sloboda	freedom
sloboda	vrijheid
maďarské	hongaarse
maďarské	hongaars
monte	monte
králové	králové
dané	gegeven
zabil	gedood
zabil	vermoord
lesov	bos
lesov	bossen
lesov	houtsoorten
lesov	bossen
rodičov	ouders
fyzikálne	lichamelijk
fyzikálne	fysiek
fyzikálne	natuurkunde
fyzikálne	fysica
fyzikálne	lichamelijk
fyzikálne	lichamelijke
fyzikálne	fysieke
fyzikálne	fysiek
výcvik	trainen
výcvik	training
výcvik	opleiding
sony	sony
disku	schijf
disku	disc
disku	schijf
disku	disk
disku	diskette
známeho	kennismaking
známeho	kennis
server	server
aires	aires
beta	beta
beta	bèta
petržalka	petržalka
vyrobené	produceerde
vyrobené	geproduceerd
vyrobené	geproduceerde
vyrobené	vervaardigde
vyrobené	gefabriceerd
vyrobené	geproduceerd
vyrobené	vervaardigd
vyrobené	made
vyrobené	gemaakt
verejne	publiekelijk
vidiek	platteland
polovicu	helft
polovicu	half
hospodárstvo	economie
hospodárstvo	economie
gama	gamma
rolling	rolling
rolling	rollen
rolling	walsen
rolling	rollende
rolling	rollend
súborov	bestanden
súborov	dossiers
rodín	families
rodín	gezinnen
bryan	bryan
rus	russisch
rus	rus
rus	russische
rus	rus
typický	typische
typický	typisch
kovov	metalen
kovov	metal
kovov	metaal
kovov	metalen
atlantique	atlantique
ježiša	jezus
ježiša	jesus
berlin	berlijn
senica	senica
priamy	rechtdoor
priamy	straight
priamy	recht
priamy	rechtstreeks
priamy	directe
priamy	direct
priamy	rechtstreekse
vonkajšie	buiten
vonkajšie	buitenste
vonkajšie	extern
vonkajšie	uitwendig
vonkajšie	externe
vonkajšie	buitenkant
luis	luis
maurice	maurice
švajčiarska	zwitserland
švajčiarska	zwitserse
švajčiarska	zwitsers
napísané	schriftelijke
napísané	geschreven
manželku	vrouw
manželku	echtgenote
napätia	spanningen
napätia	spanning
napätia	voltage
like	zoals
like	like
palivo	brandstof
palivo	splijtstof
bronz	bronzen
bronz	brons
bronz	bronze
tajomník	griffier
tajomník	secretaris
tajomník	secretaresse
staršieho	oudere
staršieho	ouder
olivier	olivier
slúžiť	opdienen
slúžiť	serveren
slúžiť	opdienen
slúžiť	serveren
slúžiť	dienen
umeleckej	artistieke
umeleckej	artistiek
taylor	taylor
byt	plat
šablónu	stencil
šablónu	sjabloon
šablónu	template
miestnosti	kamers
miestnosti	kamer
michail	michail
michail	mikhail
vykonávať	implementeren
jim	jim
jedincov	onderdanen
jedincov	onderwerpen
jedincov	vakken
jedincov	particulieren
jedincov	individuen
boy	boy
boy	jongen
wilson	wilson
metro	metro
metro	metro
zahraničia	buitenland
vybavenie	materiaal
vybavenie	uitrusting
vybavenie	apparatuur
vybavenie	materieel
vybavenie	faciliteiten
špecialista	specialist
špecialista	gespecialiseerd
vzájomne	wederzijds
mar	mar
moment	moment
moment	ogenblik
ukončená	beëindigd
čistý	puur
čistý	zuiver
čistý	pure
čistý	zuivere
čistý	schoon
čistý	proper
čistý	schoonmaken
čistý	clean
ekonomiky	economie
ekonomiky	economieën
gitary	gitaren
rené	rené
rené	rené
rené	rene
dvore	binnenplaats
dvore	achtertuin
ona	ze
ona	zij
buenos	buenos
architektúru	architectuur
ram	ram
ram	rammen
ram	rammen
ram	rams
hala	hala
hala	lounge
hala	salon
hala	hal
hala	zaal
hala	hall
dvere	deur
dvere	deuren
demokratická	democratische
demokratická	democratisch
získava	verkregen
získava	verkrijgt
získava	verwerft
získava	verkrijgt
zmes	mengen
zmes	mix
zmes	mixen
zmes	meng
zmes	mengsel
zmes	mengen
zmes	mengsel
sieň	hal
sieň	zaal
sieň	hall
konečne	eindelijk
konečne	uiteindelijk
douglas	douglas
logo	logo
konfederácia	confederatie
konfederácia	confederatie
konfederácia	bondsstaat
rozpätie	bereik
rozpätie	marges
rozpätie	marge
rímske	roman
rímske	romeinse
rímske	romeins
rozšírený	uitgebreid
rozšírený	verlengd
rozšírený	uitgebreid
rozšírený	uitgebreid
rozšírený	vergrote
rozšírený	vergroot
cyklu	cyclus
cyklu	kringloop
mužské	mannelijk
mužské	male
mužské	mannetje
mužské	mannelijke
mužské	mannelijk
miestny	lokale
miestny	plaatselijk
miestny	lokaal
jičín	jičín
victor	overwinnaar
victor	victor
ukázalo	onthulde
ukázalo	onthuld
ukázalo	toonde
moje	mijne
toronto	toronto
predchádzajúci	voorgaande
predchádzajúci	vorig
predchádzajúci	vorige
predchádzajúci	eerdere
tank	tank
zmesi	mengsel
zmesi	mixen
zmesi	mengsels
zmesi	mengen
zmesi	mengsel
zmesi	mengsels
rýchle	snel
rýchle	snelle
rýchle	vlug
rýchle	rapid
rýchle	snelle
rýchle	snel
rýchle	vasten
rýchle	snelle
rýchle	fast
lukáš	luke
lukáš	lukáš
filipa	philip
filipa	filips
katedrály	kathedralen
listov	bladeren
listov	blaadjes
festivalu	festival
obrovský	reusachtig
obrovský	enorm
obrovský	enorme
obrovský	gigantisch
obrovský	giant
obrovský	reus
obrovský	reuze
down	down
down	omlaag
radšej	better
radšej	beter
radšej	voorkeur
pracovné	werk
pracovné	arbeid
pracovné	werken
pracovné	werkend
pracovné	werken
pracovné	werkende
uznanie	waardering
uznanie	appreciatie
uznanie	herkenning
uznanie	erkenning
trvala	duurde
vranov	vranov
murray	murray
dôraz	nadruk
dôraz	klemtoon
sprievodný	begeleidende
sprievodný	vergezellen
sprievodný	begeleidend
podčeľaď	onderfamilie
prípadov	gevallen
odsúdený	veroordeelde
odsúdený	veroordeeld
odsúdený	veroordeeld
odsúdený	veroordeelde
odsúdený	veroordeeld
odsúdený	gedoemd
odsúdený	verdoemd
úloh	taken
fotograf	fotografe
fotograf	fotograaf
diplomat	diplomaat
extrémne	extreem
extrémne	extreme
extrémne	extreem
kevin	kevin
general	algemene
general	generaal
general	algemeen
produkty	producten
produkty	produkten
údolie	vallei
princezná	prinsesje
princezná	prinses
princezná	princess
zahynul	omgekomen
novák	novák
sam	sam
side	kant
side	zijde
side	side
side	zijkant
fanúšikov	fans
fanúšikov	ventilatoren
atlantis	atlantis
blahorečenie	zaligverklaring
moskvy	moskou
katastrálne	kadastrale
meniť	variëren
hľadať	zoektocht
hľadať	zoeken
hľadať	doorzoeken
hľadať	zoek
hľadať	zoekopdracht
inštitút	instituut
záhrady	tuinen
záhrady	tuintje
záhrady	tuin
orientales	orientales
game	wedstrijd
game	spel
game	spelletje
dosky	borden
dosky	nummerplaten
dosky	platen
dosky	kenteken
dosky	boards
dosky	planken
dane	belasting
dane	fiscaliteit
dane	belastingen
dane	belasting
dane	belastingen
dane	deen
dane	dane
dane	belasting
dane	belastingen
florida	florida
astronómovia	astronomen
scéne	scène
scéne	scene
podobná	vergelijkbaar
podobná	vergelijkbare
podobná	soortgelijk
podobná	soortgelijke
podobná	gelijkaardig
obete	slachtoffers
obete	gewonden
obete	slachtoffers
dôležitý	belangrijke
dôležitý	belangrijk
štiavnica	štiavnica
vlajky	vlaggen
stredne	medium
stredne	middellange
stredne	middelgrote
stredne	middelgroot
stredne	matig
stredne	gematigd
stredne	matige
stredne	matig
stredne	gematigde
stredne	gematigd
pozorovania	opmerkingen
pozorovania	waarnemingen
pozorovania	observaties
pozorovania	observatie
pozorovania	waarneming
pozorovania	observaties
sériu	serie
sériu	reeks
sériu	reeksen
sériu	series
lesa	bos
lesa	bossen
lesa	houtsoorten
skúšky	proeven
skúšky	testen
skúšky	tests
skúšky	proeven
skúšky	beproevingen
skúšky	tests
skúšky	testen
skúšky	repetities
skúšky	repetitie
skúšky	repeteren
skúšky	examens
skúšky	tentamens
téma	topic
téma	onderwerp
téma	thema
významne	aanzienlijk
významne	beduidend
významne	significant
hermann	hermann
fyzici	natuurkundigen
fyzici	fysici
hospodárstva	holdings
hospodárstva	economieën
hospodárstva	economie
vojtech	vojtech
štandard	standaard
štandard	standaard
štandard	norm
denník	logboek
denník	dagboek
denník	tijdschrift
denník	journal
denník	dagboek
denník	logboek
denník	log
priateľ	vriendin
priateľ	vriend
bohyne	godin
bohyne	godinnen
analýzy	analyses
analýzy	analyses
analýzy	analyse
dur	dur
študenti	studenten
študenti	leerlingen
soul	seoul
soul	seoel
soul	ziel
soul	soul
streľba	schieten
streľba	schietpartij
streľba	schoten
streľba	geweerschoten
streľba	schoten
poznanie	kennis
dvojice	paar
dvojice	pair
dvojice	stellen
dvojice	paren
dvojice	stelletjes
dvojice	echtparen
dvojice	koppels
dvojice	paren
sparta	sparta
fischer	fischer
vytvárať	creëren
vytvárať	aanmaken
vytvárať	creëer
vytvárať	maken
hrob	tombe
hrob	graftombe
hrob	graf
hrob	grave
hrob	graf
náboženských	religieuze
náboženských	religieus
časté	gemeenschappelijk
časté	vaak
bohyňa	godin
železa	strijkijzer
železa	ijzer
vystúpil	opgestegen
najstaršia	oudste
najstaršia	oudsten
najstaršia	oudste
legendy	legenden
legendy	legendes
legendy	legende
legendy	legend
páde	crash
páde	crashen
bazilika	basiliek
erik	erik
erik	eric
erik	erik
lúky	weiland
lúky	weide
lúky	meadow
lúky	weiden
lúky	meadows
žltá	gele
žltá	geel
vlastní	eigendom
výrazy	uitdrukkingen
výrazy	expressie
výrazy	expressies
výrazy	termen
výrazy	voorwaarden
manžela	echtgenoot
výstavy	exposities
výstavy	tentoonstellingen
výstavy	tentoonstelling
výstavy	expositie
tradične	traditioneel
najvyšších	langste
najvyšších	hoogste
dark	duister
dark	donker
dark	donkere
vyhlásenie	vrijwaring
vyhlásenie	disclaimer
vyhlásenie	statement
vyhlásenie	verklaring
vyhlásenie	aangifte
vyhlásenie	declaratie
vyhlásenie	verklaring
pastier	herder
pastier	herder
pastier	shepherd
mount	mount
mount	aankoppelen
pomohol	geholpen
pomohol	hielp
moja	mijne
anime	anime
starostlivosť	zorgzame
starostlivosť	zorgzaam
starostlivosť	zorg
starostlivosť	care
starostlivosť	verzorging
mechanizmus	mechanisme
dokumentov	documenten
účinnosť	doeltreffendheid
účinnosť	effectiviteit
účinnosť	werkzaamheid
účinnosť	efficiency
účinnosť	efficiëntie
účinnosť	doeltreffendheid
účinnosť	doelmatigheid
účinnosť	effectiviteit
účinnosť	doeltreffendheid
účinnosť	werkzaamheid
účinnosť	doelmatigheid
jednoduchý	eenvoudige
jednoduchý	simpel
jednoduchý	eenvoudig
osmanskej	ottomaanse
kritika	kritiek
desiatky	tientallen
desiatky	tienduizenden
desiatky	tienen
desiatky	tientallen
prevádzka	bewerkingen
prevádzka	operaties
prevádzka	operation
prevádzka	bewerking
prevádzka	operatie
prevádzka	exploitatie
výhradne	uitsluitend
náboženstva	religie
náboženstva	godsdienst
jazerá	meren
prípravu	bereiding
prípravu	voorbereiding
prípravu	preparaat
otázku	vraagje
otázku	vraag
haly	zalen
haly	hallen
chýba	ontbreken
chýba	vermist
chýba	missen
chýba	ontbrekend
chýba	ontbrekende
chýba	ontbreekt
najlepšia	best
najlepšia	beste
časopisov	tijdschriften
časopisov	magazines
nápis	opschrift
nápis	inscriptie
pás	taille
pás	middel
pás	riem
pás	gordel
úzko	nipt
organizmov	organisme
organizmov	organismen
deep	diep
deep	diepe
deep	deep
pravidelné	regelmatige
pravidelné	regulier
pravidelné	reguliere
pravidelné	regelmatig
pravidelné	periodiek
prameňov	springs
prameňov	veren
prameňov	bronnen
prameňov	strengen
žiť	living
žiť	levende
žiť	leef
žiť	live
žiť	leven
biológia	biologie
eugen	eugen
zhromaždenie	verzamelen
zhromaždenie	samenkomst
zhromaždenie	montage
zhromaždenie	assemblee
zhromaždenie	assemblage
nova	nova
existencia	bestaan
zložené	gecomponeerd
zložené	samengesteld
zložené	composiet
zložené	samengesteld
zložené	samengestelde
est	est
kubín	kubín
svidník	svidník
drevené	houten
nominovaný	voorgedragen
nominovaný	genomineerd
spartak	spartak
ľudové	folk
konalo	handelde
konalo	gehandeld
pomôcť	helpen
pomôcť	hulp
pomôcť	help
športová	sporten
údolia	vallei
údolia	valleien
údolia	dalen
chémia	scheikunde
chémia	chemie
skupinách	groepen
pristátie	aanvoer
pristátie	aanlanding
pristátie	landing
barbara	barbara
pravdu	truth
pravdu	waarheid
bmw	bmw
med	schat
med	honing
med	med
kúpele	spa
kúpele	kuuroord
kúpele	baden
kúpele	kuuroorden
prejav	spraak
prejav	toespraak
prejav	speech
prejav	redevoering
krok	step
krok	stap
krok	stapje
produkt	product
produkt	produkt
liberec	liberec
prínos	voordeel
prínos	benefit
prínos	benefiet
prínos	voordelen
prínos	uitkeringen
prínos	bijdrage
zéland	zeeland
úloha	taak
úloha	rol
výročia	jubilea
ssr	cb
ssr	ssr
technická	technische
technická	technisch
slobodný	alleenstaande
slobodný	single
slobodný	alleenstaand
slobodný	vrijgezel
slobodný	free
slobodný	vrij
slobodný	gratis
obrovské	reusachtig
obrovské	enorm
obrovské	enorme
obrovské	gigantisch
obrovské	immense
obrovské	immens
ďalekohľad	verrekijker
ďalekohľad	telescoop
obsahoval	ingeperkt
hospodársky	economische
hospodársky	economisch
hospodársky	economisch
janko	janko
merania	metingen
poznámky	opmerkingen
poznámky	toelichting
poznámky	aantekeningen
poznámky	notities
poznámky	noten
štvrti	buurt
elektronické	elektronisch
bei	bei
priniesol	gebracht
priniesol	meegebracht
priniesol	bracht
della	della
rusky	russisch
rusky	rus
rusky	russische
väzby	dassen
väzby	ties
väzby	links
fínsky	fins
fínsky	finse
hmota	materie
hmota	mass
hmota	massa
profesia	beroepsgroep
profesia	beroep
disciplíny	discipline
disciplíny	disciplines
minerálov	mineralen
minerálov	delfstoffen
zabezpečiť	beveiligen
zabezpečiť	veilig
zabezpečiť	beveiligd
víno	wijn
jazz	jazz
parky	parken
kežmarok	kežmarok
johnson	johnson
prispel	bijgedragen
prispel	bijdroeg
prispel	gedoneerd
prispel	geschonken
teplotu	temperatuur
bebravou	bebravou
domáci	binnenlands
domáci	binnenland
domáci	huiselijk
domáci	huishoudelijk
domáci	verhuurder
domáci	huisbaas
domáci	zelfgemaakte
domáci	zelfgemaakt
atolu	atol
pozitívne	positief
pozitívne	positieve
premier	premier
zvieratá	dieren
zvieratá	dier
varianty	variaties
varianty	varianten
varianty	variatie
varianty	varianten
kométa	comet
kométa	komeet
krv	bloed
krv	blood
tanec	dans
tanec	dansje
tanec	dansen
tanec	dansen
lesný	woud
lesný	bos
lesný	bossen
chvost	staart
koncertov	concerten
skalica	skalica
nemcov	duitsers
stromy	bomen
zánik	uitsterven
zánik	uitroeiing
zánik	ondergang
zánik	verdwijning
zánik	vermissing
základňa	base
základňa	basis
umelé	kunstmatige
umelé	kunstmatig
mladosti	jeugd
mladosti	jongeren
koruna	kroon
letecký	ruimtevaart
letecký	aerospace
molekuly	molecuul
molekuly	molecule
molekuly	moleculen
urban	urban
urban	stedelijk
urban	stedelijke
bulharska	bulgarije
kontakt	contact
kontakt	contactpersoon
provincií	provincies
riziko	risico
pardubice	pardubice
dánsky	deens
dánsky	deense
obvodov	circuits
obvodov	schakelingen
poľské	pools
poľské	poolse
ali	ali
miera	tarief
hovoriť	talk
hovoriť	praten
hovoriť	praat
hovoriť	spreek
hovoriť	spreken
aktivita	activiteit
linux	linux
kombinácie	combinaties
kombinácie	combinatie
ôsmich	acht
ôsmich	eight
geológ	geoloog
znie	klanken
znie	klinkt
znie	geluiden
project	project
poslanca	wethouder
pyramída	piramide
čínsky	chinezen
čínsky	chinees
čínsky	chinese
úvod	inleiding
úvod	invoering
úvod	introductie
úvod	intro
architektov	architecten
komunita	gemeenschap
komunita	community
