और	en
एस्टोनिया	estland
एस्टोनिया	litouwen
यूगोस्लाविया	joegoslavië
ट्राम	tram
सुने	luisterden
सुने	beluisterd
सुने	geluisterd
सुने	luisterde
भटक	dwalen
सेमप्रास	sampras
डेवी	davy
अंग्रेजो	engelsen
बत्ती	lamp
बत्ती	lichtjes
बत्ती	verlichting
बत्ती	licht
बत्ती	lichten
बत्ती	lampen
सादी	saadi
अवसंरचना	infrastructuur
अवसंरचना	infrastructuren
अवसंरचना	structuur
फिंगर	vinger
टैटू	tatoeages
टैटू	tattoo
टैटू	tatoeage
हैती	haïti
स्पाइस	specerijen
स्पाइस	kruiden
स्पाइस	kruid
स्पाइस	spice
रॉयल्स	royals
प्रदूषक	bemiddelaar
प्रदूषक	verontreinigende
प्रदूषक	verontreiniging
प्रदूषक	vervuiling
बोतलों	flesjes
बोतलों	flessen
डेवलपर्स	ontwikkelaars
घुमाया	gedraaide
घुमाया	gedraaid
फीनिक्स	feniks
फीनिक्स	phoenix
टोन	toon
टोन	toontje
टोन	tone
माटी	matti
मुस्तफा	mustafa
समयरेखा	tijdslijn
समयरेखा	tijdlijn
फौजी	militairen
फौजी	militair
फौजी	militaire
फौजी	krijgsmacht
नस	nas
चेर	cher
मूलाधार	fundamenten
मूलाधार	stichtingen
मूलाधार	fundering
मूलाधार	funderingen
मूलाधार	grondslagen
भूपति	bhupathi
घाघरा	gagra
विपत्ति	catastrofe
विपत्ति	ramp
विपत्ति	rampspoed
विपत्ति	rampen
मेट	maat
गुर्दा	nier
गुर्दा	nieren
चूहा	ratten
चूहा	rat
चूहा	muizen
चूहा	muis
मातरम्	mataram
संज्ञान	cognitie
अच्छाई	goedheid
खोया	kwijt
खोया	verloren
खोया	lost
खोया	verdwaald
यूक्लिड	euclid
कॉर्ड	korn
किस्से	verhalen
रोस्टर	rooster
वज्र	donderslag
वज्र	vajra
उद्यमियों	ondernemer
उद्यमियों	ondernemers
बाज	valk
बाज	falcon
किरगिज़	kirgizische
बोसॉन	boson
रुश्दी	rushdie
अंकुरण	kiemen
फीडबैक	terugkoppeling
फीडबैक	feedback
सुपरस्टार	superster
सुपरस्टार	supersterren
अत्रि	atri
हिट्स	hits
हिट्स	treffers
कस	krap
कस	strakke
कस	strak
बेग	begum
बेग	bedelen
बेग	smeken
टोड	pad
निकोल	nicole
साहा	saha
क्रैश	crashte
क्रैश	neergestort
क्रैश	gecrasht
क्रैश	crash
क्रैश	crashen
क्रैश	crasht
लौ	vlam
लौ	vlammen
निवृत्त	gepensioneerde
निवृत्त	gepensioneerd
दुर्भाग्यवश	helaas
धमाका	knallen
धमाका	blast
धमाका	ontploffing
बैंगन	aubergine
सटा	aangrenzende
जलोढ़	alluviale
कज़ाख़	kazachse
लॉरी	laurie
सिएरा	sierra
केला	banaan
केला	bananen
केला	banana
सुलह	compromis
सुलह	compromissen
जेरेमी	jeremy
कृष्णन	krishnan
पेप्टाइड	peptide
पगड़ी	tulband
संडे	zondag
संडे	sunday
मार्जरीन	margarine
डॉनी	danie
प्रपत्र	form
प्रपत्र	vorm
प्रपत्र	formulier
कार्यकुशलता	efficiency
कार्यकुशलता	efficiëntie
कार्यकुशलता	doeltreffendheid
कार्यकुशलता	doelmatigheid
बिल्लियों	katten
विकृतियों	misvormingen
ब्रेल	braille
मुखौटा	maskers
मुखौटा	masker
मुखौटा	mask
चुनौतीपूर्ण	uitdagende
चुनौतीपूर्ण	uitdagend
सूरजमुखी	zonnebloem
जैक्स	jax
डाल्टन	dalton
सलेम	salem
अपरिवर्तनीय	onveranderlijk
ठेकेदार	aannemer
कॉलर	beller
कॉलर	kraag
कॉलर	halsband
रैना	raina
सुधारवादी	hervormingsgezinde
असतत	discontinu
पॉलिमर	polymeer
पॉलिमर	polymeren
पद्मभूषण	doyen
खरब	triljoen
खरब	biljoen
चमेली	jasmijn
चमेली	jasmine
ट्यूडर	tudor
शिल्पकला	beeldhouwen
जवानी	jeugd
जवानी	jongeren
अफ़गानिस्तान	afghanistan
एरोस्मिथ	aerosmith
लहजा	accent
धो	wash
धो	wassen
टंकी	reservoirs
टंकी	stuwmeer
टंकी	reservoir
स्थिरीकरण	stabilisatie
स्थिरीकरण	stabilisering
कछुआ	schildpad
कछुआ	schildpad
फुटबाल	voetballen
फुटबाल	voetbal
बैरेट	barret
बैरेट	barrett
स्टॉकहोम	stockholm
परोपकार	altruïsme
अमन	aman
रिकी	ricky
मुस्कान	glimlachen
मुस्कान	glimlach
मुस्कान	lachen
मुस्कान	lach
मुस्कान	smile
धुंधला	lugubere
धुंधला	waas
धुंधला	vervagen
धुंधला	vervaagd
धुंधला	wazig
पोकीमॉन	pokémon
खिलौना	speeltje
खिलौना	speelgoed
खिलौना	toy
गीला	natte
गीला	nat
लिव	liv
एलसीए	lca
दावेदार	kanshebbers
उभयलिंगी	hermafrodiet
गिलहरी	eekhoorn
डिम्पल	kuiltje
डिम्पल	kuiltjes
स्मार्टफोन	smartphone
तैराक	zwemmer
तैराक	zwemster
पूजनीय	eerbiedwaardige
हैथवे	hathaway
दुखद	pijnlijke
दुखद	pijnlijk
दुखद	triestig
दुखद	treurig
दुखद	droevig
दुखद	verdrietig
दुखद	triest
नाजुक	broos
नाजुक	fragiel
नाजुक	breekbaar
नाजुक	kwetsbaar
नाजुक	kritiek
नाजुक	kritische
नाजुक	kritisch
नाजुक	delicaat
नाजुक	delicate
काजी	qazi
पक्षपाती	vooringenomen
पक्षपाती	bevooroordeeld
पक्षपाती	partijdig
रोलर	roller
गुड़िया	popje
गुड़िया	doll
गुड़िया	pop
गुड़िया	poppetje
लालसा	verlang
लालसा	verlangen
अलिंद	atrium
वीरगति	martelaar
कम्यून	commune
इरफ़ान	irfan
बीजू	biju
मिल्टन	milton
चुनना	kiezen
प्रेसिडेंसी	voorzitterschap
प्रेसिडेंसी	presidentschap
अजाक्स	ajax
मार्कर	marker
मार्कर	markering
मार्कर	stift
मंसूर	mansur
जूता	schoen
ट्रांसफर	overplaatsing
ट्रांसफर	transfer
ट्रांसफर	overdracht
ट्रांसफर	overdragen
अल्ट्रासाउंड	echografie
अल्ट्रासाउंड	echo
राइडर	rider
राइडर	rijder
राइडर	ruiter
किड	kind
किड	jongen
किड	kid
निक्सन	nixon
अक्षीय	axiale
सक्रियण	activatie
सक्रियण	activering
ग्रियर्सन	grierson
जुर्म	misdrijf
जुर्म	misdaad
जुर्म	crime
जुर्म	criminaliteit
चे	che
उर्स	urs
साक्षर	geletterd
स्पीच	spraak
स्पीच	toespraak
स्पीच	speech
स्पीच	redevoering
बेकन	bacon
बेकन	spek
निर्जलीकरण	uitdroging
टारनटिनो	tarantino
रोनाल्डिन्हो	ronaldinho
ट्रांसमीटर	zender
पात	sneeuwt
ज़हर	gif
ज़हर	vergif
बुराइयों	kwaden
मेज़	tafel
मेज़	tafeltje
मेज़	tabel
वारंट	bevel
पूर्वावलोकन	preview
पूर्वावलोकन	voorbeeld
डोरी	riem
हेर	herr
कनिंघम	cunningham
उदासीनता	negeren
उदासीनता	apathie
उदासीनता	onverschilligheid
बवंडर	tornado
अज़ीज़	aziz
स्टीवंस	stevens
तौल	weeg
एली	eli
वट	btw
ल्यूक	luke
गंदे	vuile
गंदे	vieze
गंदे	vies
गंदे	vuil
गंदे	smerig
मिसाइलों	raketten
कार्बाइड	carbide
हैकर	hacker
हैकर	hackers
हैकर	hackers
अछूत	onaantastbaar
कॉकपिट	cockpit
स्तनों	borsten
बारा	bara
बारा	barça
मलाई	crème
मलाई	room
तिथियाँ	data
तिथियाँ	dadels
तिथियाँ	datums
धाबी	dhabi
हॉपकिंस	hopkins
दुरूपयोग	misbruik
दुरूपयोग	misbruik
दुरूपयोग	mishandeling
दुरूपयोग	misbruiken
केंद्रीकृत	gecentraliseerd
केंद्रीकृत	gecentraliseerde
मानवशास्त्र	antropologie
पुनर्विचार	heroverwegen
जेनेरिक	generieke
मुक्केबाज	boksers
भावनाएँ	gevoelens
प्रज्वलन	ontbranding
प्रज्वलन	ontsteking
जैविकी	moduleren
डेंटल	tandheelkundige
इलेक्ट्रिकल	elektrische
इलेक्ट्रिकल	elektrisch
मज़ा	fun
मज़ा	gezellig
मज़ा	leuk
मज़ा	gezelligheid
हेलेना	helena
फॉस्फोरस	fosfaat
फॉस्फोरस	fosfor
ऑटोमोटिव	automotive
ऑटोमोटिव	automobiel
शवों	lijken
छिलके	schil
छिलके	schillen
छिलके	pellen
छिलके	peel
अधर्म	ongeloof
अधर्म	ongeloof
समितियां	commissies
समितियां	comités
प्रदर्शनियों	exposities
प्रदर्शनियों	tentoonstellingen
विंची	vinci
अधिपति	soevereinen
