kategória	類別
prioritu	優先
nevoľnosť	弊病
nevoľnosť	反胃
entalpia	焓
dopĺňanie	竣工
dopĺňanie	增資
dopĺňanie	補給
rozdeľovanie	分裂
rozdeľovanie	分布
rozdeľovanie	分配
rozdeľovanie	分銷
rozdeľovanie	分布
hernych	hernych
corona	日冕
corona	冕
corona	corona
suseda	鄰居
myslela	思想
nainštalovať	安裝
nemzeti	nemzeti
sovy	貓頭鷹
bagdade	巴格達
obálke	信封
casulli	casulli
klasifikovať	分類
doštičiek	血小板
slúžka	女傭
slúžka	傭人
morálna	道義
morálna	道德
spálne	臥室
spálne	臥室
spálne	臥房
hovädzí	牛肉
udo	udo
ifpi	ifpi
hind	hind
ccm	ccm
splátky	償還
splátky	分期付款
splátky	報銷
seminárov	討論會
seminárov	研討會
presvedčená	深信
sat	週六
sat	sat
wolfram	wolfram
tabuli	黑板
jednostranne	單方面
jednostranne	單方
jednostranne	單邊
vzorku	樣品
vzorku	取樣
vzorku	抽樣
vzorku	樣本
potopiť	水槽
sabrina	sabrina
sedeli	週六
sedeli	sat
kasína	賭場
kasína	賭場
memoáre	回憶錄
obdivovať	欣賞
iveco	iveco
skript	劇本
beiträge	beiträge
wav	wav
ulf	ulf
lekcie	教訓
lekcie	課
poprosiť	乞求
skrátiť	修剪
skrátiť	縮短
zvesti	流言
zvesti	謠言
zvesti	謠言
obydlie	住宅
perspektíva	前景
perspektíva	透視
perspektíva	視角
pneumónia	肺炎
džungle	叢林
počítanie	數
počítanie	計數
stálosť	永久性
stálosť	永久
stálosť	穩定
stálosť	穩定性
stálosť	耐用
financovať	財務
zmizne	消失
pine	松樹
pine	松
hviezdička	星號
hviezdička	星星
hviezdička	恆星
hviezdička	star
hviezdička	星
hviezdička	明星
akceptované	接受
žalúdku	胃
žalúdku	肚子
pozorovacie	觀測
follow	跟著
follow	跟隨
mises	mises
prestávka	中斷
prestávka	休息
prestávka	打破
milície	民兵
milície	民兵
pantera	pantera
urýchlenie	加速度
urýchlenie	加速
čerpať	繪製
čerpať	畫
čerpať	抽籤
bogdan	bogdan
currie	currie
sekerou	斧頭
sekerou	斧
sekerou	斧子
llagosterová	llagostera
jethro	jethro
esc	esc
akvadukt	水道
akvadukt	水渠
kope	堆
satana	撒旦
odložené	推遲
prekvapil	驚訝
prekvapil	驚
prekvapil	驚奇
premiestnenie	搬遷
premiestnenie	遷移
premiestnenie	易位
ruc	ruc
pľúcne	肺
pľúcne	龍
abbrev	abbrev
blato	泥巴
blato	泥
blato	泥漿
celistvosť	誠信
celistvosť	完整性
celistvosť	正直
deana	dean
angažovanosť	互動
angažovanosť	參與
angažovanosť	訂婚
angažovanosť	承諾
angažovanosť	參與
netscape	netscape
rovníkovej	赤道
bóru	硼
drm	drm
antti	antti
vyradenie	退休
sunderland	sunderland
bachman	bachman
čašník	侍者
účtovných	會計
nadporučík	中尉
formálneho	正規
formálneho	正式
kompatibilita	相容
kompatibilita	相容性
sacharidy	碳水化合物
sacharidy	碳水化合物
chrobáka	甲蟲
valdštejna	wallenstein
skener	掃描器
lorica	lorica
meredith	meredith
trm	trm
couture	女裝
pustovník	隱士
večerné	晚間
večerné	晚上
večerné	傍晚
nylander	nylander
absorbuje	吸收
spot	spot
spot	斑點
ibaže	只
ibaže	只有
husi	雁
husi	鵝
amiga	amiga
utf	utf
ozbrojená	武裝
úplnosť	完整性
pov	pov
pokladnica	結賬
pokladnica	國庫
pokladnica	金庫
pokladnica	財政部
levov	獅子
reno	雷諾
phau	phau
ľahšia	打火機
ľahšia	輕
reinhardt	reinhardt
príťažlivosť	吸引力
príťažlivosť	景點
príťažlivosť	吸引力
príťažlivosť	吸引
hlasové	語音
hlasové	嗓子
hlasové	聲音
zobrazovacie	成像
zobrazovacie	影像
džbán	投手
džbán	壺
plavidla	船隻
civilizáciu	文明
golier	領
golier	項圈
adsl	adsl
tokaj	tokaj
zakúpené	購買
variabilné	變數
variabilné	可變
larsen	larsen
diptera	diptera
chemin	chemin
pozastavená	暫停
cassidy	cassidy
polis	polis
skromné	謙虛
skromné	適度
skromné	謙卑
skromné	謙虛
skromné	謙遜
skromné	卑微
allianz	allianz
ilúzia	幻想
ilúzia	幻覺
ilúzia	錯覺
varuje	警告
raňajky	早餐
raňajky	早飯
cievka	線圈
trident	三叉戟
komárov	蚊
komárov	蚊子
komárov	蚊蟲
zhrnutia	摘要
horizontálny	橫向
horizontálny	水平
komplikácií	併發症
indexy	指數
indexy	索引
indexy	指數
atentátov	暗殺
polovodičov	半導體
meditácia	冥想
champws	champws
laserové	雷射
laserové	鐳射
nepriaznivý	不利
hawks	老鷹
penis	陰莖
kašeľ	咳嗽
kašeľ	咳嗽
stavanie	大樓
stavanie	建築
stavanie	建築物
teresa	teresa
muníciu	彈藥
ivica	ivica
záhradník	園丁
rybka	金魚
rybka	魚類
rybka	魚
rybka	魚兒
santini	santini
rezignáciu	辭職
perá	鋼筆
perá	筆
sdram	sdram
wendy	wendy
úrodnej	肥沃
erotické	色情
erotické	情慾
väzivo	韌帶
vyjednávať	談判
vyjednávať	談判
interný	內部
somár	屁股
somár	驢
somár	驢子
nepriama	間接
rádioaktivity	放射
rádioaktivity	放射性
rádioaktivity	輻射
urážku	污辱
urážku	侮辱
stack	堆疊
stack	棧
nikam	無處
icc	icc
tvory	生物
laz	laz
rozpustenie	溶解
zahrnúť	包括
zahrnúť	包括
prognóza	投射
prognóza	投影
prognóza	預測
prognóza	預估
prognóza	預報
prognóza	預測
stream	流
stream	溪流
ľan	亞麻
vib	vib
ruud	ruud
článkonožce	節肢動物
odôvodnenie	推理
slovesá	動詞
nečistôt	雜質
vytautas	vytautas
perfektne	完美
oceány	海洋
uzliny	節點
toxicita	毒性
štrk	礫石
zlyhaní	違約
zlyhaní	預設
prebudenie	覺醒
plameňa	火焰
zvieracie	動物
medailón	獎章
banja	banja
elektromagnetickej	電磁
splatenie	贖罪
splatenie	贖回
splatenie	救贖
splatenie	兌換
splatenie	還款
splatenie	償還
čelí	面對
vyssie	較高
vyssie	更高
fjord	峽灣
sprevádzať	伴隨
úspor	儲蓄
úspor	節省
úspor	節約
väzňami	囚犯
väzňami	犯人
väzňami	囚徒
mechúr	膀胱
vtáctvo	鳥類
vtáctvo	鳥
vtáctvo	鳥兒
priekopu	護城河
sprostredkovať	調停
prebrať	討論
dôvera	信心
dôvera	自信
dôvera	信任
dôvera	信託
kari	咖哩
povoliť	啟用
povoliť	允許
povoliť	容許
plamene	火焰
šípka	箭頭
šípka	箭號
šípka	箭
šťava	汁
šťava	果汁
penn	penn
gto	gto
argumentovať	爭論
komplikovaná	複雜
žaba	蛙
žaba	青蛙
tuomas	tuomas
hrdinka	女主角
odložiť	推遲
odložiť	延遲
odložiť	延誤
odložiť	拖延
odložiť	推遲
odložiť	延後
odložiť	推遲
nadávky	咒罵
nadávky	髒話
pieskovec	砂岩
paródia	嘲諷
paródia	模仿
jastrabovité	accipitridae
herald	先驅
mib	mb
nemý	啞巴
nemý	靜音
nemý	啞
pružné	靈活
pružné	彈性
pružné	柔性
pružné	靈活性
čerstvý	新鮮
čerstvý	清新
netbsd	netbsd
modlitbu	祈禱
modlitbu	禱告
hesse	hesse
defekt	缺陷
avro	avro
garnier	garnier
školenia	培訓
školenia	訓練
pstruh	鱒魚
klinček	康乃馨
primus	驍將
advokáta	鼓吹
advokáta	主張
advokáta	倡導
deacon	執事
chýbajúci	缺少
chýbajúci	失蹤
chýbajúci	遺失
walden	walden
bájky	寓言
čiastky	金額
čiastky	款額
čiastky	數額
atašé	隨員
flynn	flynn
šarm	魅力
zmysluplné	有意義
gurevič	gurevich
vnučka	孫女
vnučka	外孫女
dobrodružné	冒險
shs	aeo
ling	玲
ling	凌
jeleňa	鹿
herb	藥草
joaquin	joaquin
kemal	kemal
úroky	興趣
úroky	利息
bezdrôtové	無線
sklá	玻璃
sklá	眼鏡
uchovať	保全
desiate	第十
vitry	vitry
loviť	獵
loviť	hunt
loviť	狩獵
loviť	獵
loviť	狩獵
loviť	打獵
tolerovať	容忍
homogénne	同質
homogénne	同質
poškodzuje	損壞
poškodzuje	損害賠償
mitton	mitton
uverejňuje	張貼
uverejňuje	發文
vrátená	退還
themis	themis
spravovanie	管理
spravovanie	管理
rtl	rtl
kremľa	克里姆林宮
sting	刺針
sting	蜇
bizkit	bizkit
azul	azul
špecifikáciu	規格
nadobličiek	腎上腺
playboy	花花公子
bankami	銀行
lounge	休息室
naklonený	傾斜
macbook	macbook
šnúry	麻繩
simbad	simbad
prstom	指頭
prstom	手指
fax	傳真
ekologický	生態
zabíjanie	屠宰
zabíjanie	屠殺
zabíjanie	屠宰
zabíjanie	殺戮
zabíjanie	殺害
verbum	verbum
chronické	慢性
stajne	馬廄
moslim	穆斯林
vytrvalosť	耐力
vytrvalosť	持之以恆
vytrvalosť	毅力
vytrvalosť	耐力
kitty	kitty
hospitalizovaný	住院
textilu	紡織業
textilu	紡織
textilu	紡織品
obed	午餐
obed	午飯
klienti	客戶
protiklady	對立面
protiklady	對立
akumulátory	電池
csstext	csstext
cng	cng
čiarka	十進位制
čiarka	十進位
čiarka	逗號
raoux	raoux
carnivora	carnivora
chovatelia	農民
chovatelia	農夫
koryte	馬槽
elegantný	優雅
elegantný	高雅
elegantný	瀟灑
elegantný	優雅
pumpy	水泵
pumpy	泵
varí	做飯
varí	烹飪
varí	煮
varí	烹調
varí	煮飯
absorpcie	吸收
pohotovostná	待命
pohotovostná	備用
plazme	等離子體
plazme	plasma
plazme	血漿
výstroja	齒輪
výstroja	裝備
výstroja	gear
výstroja	齒輪
udp	udp
análny	肛門
análny	肛交
cafe	咖啡廳
cafe	咖啡館
cafe	cafe
anjelom	天使
veno	聘禮
veno	嫁妝
experti	專家
lesníctvo	林業
chladiace	冷卻
chladiace	制冷
chladiace	冷藏
chladiace	制冷
vidíš	見
díaz	díaz
lotos	lotus
lotos	蓮花
lotos	蓮
blázni	愚者
voľno	關
voľno	關閉
crocodylus	crocodylus
snowy	白雪
kostel	kostel
vápna	石灰
moby	moby
zavádzať	誤導
esse	esse
diskriminácia	歧視
mattias	mattias
ottawe	渥太華
humphrey	humphrey
sive	sive
kotva	錨
jarabá	鶯
voest	voest
lži	謊言
fantóm	幻影
letáky	小冊子
letáky	傳單
letáky	傳單
husí	雁
husí	鵝
ttl	ttl
aho	aho
priznané	授予
zásobníku	水庫
zásobníku	水塘
tea	茶葉
tea	茶
pálenie	燃燒
pálenie	燒
deviateho	第九
analytický	分析
ingo	ingo
lišty	托盤
jebel	jebel
víza	簽證
víza	visa
víza	簽證
billyho	billy
hranol	稜鏡
matteo	matteo
bloomfield	bloomfield
zodpovedajúca	相應
zodpovedajúca	對應
zodpovedajúca	配對
zodpovedajúca	比對
zodpovedajúca	匹配
hostiteľ	主持人
hostiteľ	主機
lincolna	林肯
kdu	kdu
hrdý	自豪
hrdý	驕傲
ozdoba	裝飾品
tib	tib
mihalnice	睫毛
mihalnice	眼睫毛
mihalnice	睫毛
mihalnice	眼睫毛
mihalnice	睫毛
lisabonu	里斯本
lisabonu	lisbon
cobain	cobain
mantilla	mantilla
zachytávanie	擷取
zachytávanie	捕捉
zachytávanie	捕獲
kopírovať	複製
kopírovať	副本
persea	persea
computing	運算
computing	計算
podporovaných	協助
krehká	脆弱
krehká	易碎
kyslá	酸性
kyslá	酸味
kyslá	酸酸
kyslá	酸
oslabiť	減弱
oslabiť	削弱
oslabiť	弱化
sata	sata
fil	fil
vrak	殘骸
vrak	殘骸
bremeno	重擔
bremeno	擔子
bremeno	負擔
obstarávanie	採購
upozornenia	提醒
upozornenia	警示
upozornenia	通知
represie	壓迫
represie	打壓
represie	鎮壓
represie	壓制
crt	crt
irma	irma
farbenie	印染
farbenie	染色
farbenie	著色
farbenie	著色
užitočnosť	實用
užitočnosť	效用
užitočnosť	實用性
libris	libris
čarovná	神奇
prekvapený	驚訝
prekvapený	驚
prekvapený	驚奇
príbuzenstvo	親情
príbuzenstvo	親屬關係
vizuálna	視覺
uväznených	囚禁
smutná	悲哀
smutná	悲傷
smutná	傷心
smutná	難過
desiateho	第十
laca	laca
vydavateľov	出版社
vydavateľov	出版商
jong	鐘
jong	jong
prežívať	重溫
heather	heather
ultimátum	最後通牒
výtvory	創作
najkratšia	最短
syntetický	合成
pozdĺžnej	縱
pit	坑
cenovo	負擔得起
loptičky	丸子
singh	singh
mladistvých	少年
mladistvých	青少年
obrie	巨人
obrie	巨
obrie	巨型
blesky	閃電
blesky	電光
živica	松香
živica	樹脂
blokovania	阻擋
mlada	年輕
mlada	young
odvodenie	推導
unavený	累了
unavený	累
pankration	pankration
dotaz	詢問
dotaz	查詢
huet	huet
pokánie	贖罪
pokánie	悔過
pokánie	悔改
ateizmus	無神論
arzénu	砷
výkrik	尖叫
poe	坡
riccardo	riccardo
bunker	碉堡
bunker	地堡
bunker	掩體
oled	oled
gullicksonová	gullickson
zvieratám	動物
markt	markt
hviezdičky	星星
hviezdičky	明星
hviezdičky	星空
hviezdičky	星
hviezdičky	恆星
potopenie	沈沒
obrazovku	螢幕
rondo	回旋曲
nebezpečného	危險
nebezpečného	危險性
šváby	蟑螂
šváby	蟑螂
gabon	加彭
cydonia	cydonia
lai	賴
lai	黎
mph	mph
tvrdilo	認領
tvrdilo	聲稱
rozviedla	離異
rozviedla	離婚
prímestskej	郊區
szent	szent
záchod	馬桶
záchod	廁所
záchod	洗手間
záchod	廁
tržby	銷售
tržby	銷售量
tržby	銷售額
tržby	週轉
tržby	更替
tržby	營業額
riad	riad
riad	菜
vyvrcholenie	高潮
biographie	biographie
nate	nate
skvele	棒
skvele	偉大
oxidácia	氧化
cigariet	香煙
cigariet	煙
cigariet	香煙
cigariet	煙
atx	atx
nákupu	購買
medvedí	熊
fekete	fekete
lisická	lisicki
uveďte	指明
uveďte	指定
nečistoty	雜質
štatistiku	統計數字
zjednodušiť	簡化
kráv	奶牛
romulus	romulus
odvolania	上訴
odvolania	呼籲
odvolania	上訴
odvolania	呼籲
objednávka	訂單
objednávka	命令
objednávka	秩序
objednávka	訂購
objednávka	順序
koordinácie	協調
weston	weston
noble	高尚
noble	貴族
noble	高貴
noble	崇高
xyz	xyz
cameo	客串
sýrskej	敘利亞
navigátor	導航
navigátor	領航員
areena	areena
osnovy	教學大綱
ročenky	年鑒
tang	唐
blizzard	暴風雪
kortikosteroidy	corticosteroids
autentické	正宗
zdieľať	共用
zdieľať	共享
zdieľať	分享
zdieľať	share
plechy	床單
akordy	和弦
zblíženie	收斂
plagáty	海報
tigra	虎
tigra	老虎
otravu	中毒
bhután	不丹
mut	mut
zdieľal	共用
zdieľal	共享
zdieľal	分享
sedemdesiat	七十
desiatej	十
desiatej	十個
desiatej	ten
nory	nora
vitajte	歡迎
mina	mina
králiky	野兔
králiky	兔
králiky	兔子
rupicapra	rupicapra
zverejniť	刊登
zverejniť	發表
alanis	alanis
massive	大規模
repríza	重播
totality	極權主義
inovácia	革新
inovácia	創新
fernanda	fernanda
mikrofónu	麥克風
efektivita	效率
ručný	手持
úžitkový	功利主義
schmetterlinge	schmetterlinge
lindl	lindl
indikátory	指標
martel	martel
budúca	今後
budúca	將來
budúca	未來
syntetických	合成
nazaire	nazaire
hara	原
dion	dion
uchovávať	店
uchovávať	商店
stara	老
stara	舊的
stara	舊
stara	老了
rado	rado
mučenie	酷刑
iguanodon	iguanodon
vynikajúca	美味
vynikajúca	好吃
prechádzka	步行
prechádzka	散步
prechádzka	行走
prechádzka	走路
prechádzka	漫步
prechádzka	步行
prechádzka	散步
prechádzka	走路
ponorku	潛水艇
ponorku	潛艇
gobi	戈壁
guvernérov	省長
guvernérov	總督
guvernérov	州長
nahnevaný	生氣
nahnevaný	怒
nahnevaný	憤怒
nahnevaný	煩惱
oblakoch	雲
oblakoch	雲彩
percentá	百分比
percentá	百分比
percentá	百分比
vzrušenie	興奮
vzrušenie	煽動
vzrušenie	鼓動
vence	花環
haley	haley
beztiaže	失重
inzerát	廣告
horowitz	horowitz
madre	madre
sklamaním	失望
delft	delft
spokojnosť	滿意
spokojnosť	抵償
spokojnosť	滿意
hlúposť	蠢
hlúposť	笨
hlúposť	愚蠢
hlúposť	笨蛋
hlúposť	傻
hlúposť	垃圾
rowan	rowan
chutí	味道
chutí	口味
chutí	品味
čakám	等候
čakám	等待
rozpúšťadlo	溶劑
preskúmanie	審查
preskúmanie	考試
ris	ris
kostým	服裝
kostým	戲服
semenník	睪丸
politbyra	政治局
došiel	抵達
došiel	到達
astrid	astrid
cal	cal
zápisnice	分鐘
jonesa	jones
virgil	崇德
fleetwood	fleetwood
urýchliť	加速
taoizmus	道教
otočiť	轉
otočiť	旋轉
otočiť	翻轉
otočiť	翻
schriften	schriften
ciam	ciam
ortiz	ortiz
croce	croce
hollywoodu	好萊塢
vosku	蠟
poznávacie	認知
položku	項目
prší	下雨
summit	峰會
ppp	ppp
tajomstva	保密
chladná	冷冷
chladná	寒冷
chladná	冷
schizofrénia	精神分裂症
transplantáciu	移植
spojku	離合器
spojku	導管
spojku	管道
pvc	pvc
pvc	聚氯乙烯
ames	ames
vyslancov	特使
siemerink	siemerink
dario	dario
parazitické	寄生
ehc	ehc
joanne	joanne
skorší	早先
skorší	先前
šógunát	足利
roitman	roitman
foley	foley
predložený	提交
nakladanie	裝載
osa	黃蜂
osa	胡蜂
osa	wasp
katión	陽離子
klaun	小丑
piercing	穿孔
piercing	穿孔
dlžníka	借款人
uvedomenie	實現
ukazovateľov	指標
klasika	經典
klasika	古典
okamihy	moments
okamihy	瞬間
okamihy	時刻
polovodičové	半導體
tabu	禁忌
tabu	禁忌
potkan	鼠
potkan	耗子
potkan	老鼠
racionálny	理性
cytoplazme	細胞質
podnebí	味覺
podnebí	顎
zrada	背信棄義
zrada	背叛
zrada	叛國
zrada	叛國罪
kapanen	kapanen
pochovať	埋
pochovať	埋葬
sakura	櫻
sakura	櫻花
rybársky	釣魚
rybársky	漁業
rybársky	捕撈
rybársky	捕魚
toxická	有毒
toxická	毒性
kŕmenie	動態
kŕmenie	飼料
kŕmenie	餵食
kŕmenie	進食
kŕmenie	餵養
veštenie	占卜
červ	蠕蟲
červ	蛆
premio	premio
prekladateľov	翻譯
taipei	臺北
taipei	台北市
taipei	台北
zlúčiť	合併
berrer	berrer
fuji	富士
twitteri	twitter
manor	莊園
konkurenčných	相爭
hlásateľ	播音員
pohodlné	方便
pohodlné	舒服
pohodlné	舒適
pohodlné	舒服
pohodlné	舒適
osemdesiat	八十
osemdesiat	eighty
vivo	vivo
storia	storia
pravosti	真實性
hardware	硬體
večná	永恆
antoinette	antoinette
wikiúdaje	wikidata
najobľúbenejšie	最愛
najobľúbenejšie	喜愛
intervaly	間隔
literatur	literatur
inverzia	反轉
reprezentatívne	代表
rusalka	rusalka
kredit	信用
kredit	信貸
dogma	教條
welch	welch
borneo	婆羅洲
zvládnutie	掌握
prostaty	前列腺
faubourg	faubourg
psg	psg
catarina	catarina
starkenburg	starkenburg
cvičiť	練習
cvičiť	練習
cvičiť	演習
cvičiť	鍛鍊
narážky	影射
swe	swe
odvaha	勇氣
odvaha	敢
giggs	giggs
leconte	leconte
calderón	calderón
gegenwart	gegenwart
postihnutá	殘障
olivový	橄欖
olivový	olive
reiber	reiber
grasset	grasset
šofér	司機
šofér	駕駛
šofér	司機
šofér	駕駛員
matic	matic
cecilia	cecilia
robbins	robbins
niektore	一些
niektore	有些
auge	auge
reginald	reginald
poistky	保險絲
poistky	保險絲
plač	哭
plač	哭泣
plač	哭了
plač	哭
plač	哭泣
kurátor	館長
cao	曹
krutá	殘酷
krutá	殘忍
markos	markos
alpskom	阿爾卑斯
iec	iec
brazíliu	巴西
zostatok	平衡
zostatok	結餘
zostatok	均衡
zostatok	餘額
cindy	cindy
cookie	餅乾
cookie	cookie
bábky	傀儡
bábky	木偶
balaton	balaton
zostavovaní	編譯
priradenie	歸屬
priradenie	署名
priradenie	委派
priradenie	指派
priradenie	任務
priradenie	轉讓
priradenie	指派
priradenie	分派
uea	uea
najsilnejšia	最強
vyslanie	借調
rivadavia	rivadavia
nožov	刀具
stm	stm
konečníka	直腸
elektromagnetických	電磁
ľudstvu	人性
ľudstvu	人道
ničivé	破壞性
ničivé	毀滅性
vytiahnuť	拉
sheen	辛
mairie	mairie
toleranciu	容忍
toleranciu	寬容
algebrická	代數
vtipné	搞笑
vtipné	好笑
luise	luise
barbados	巴貝多
zámeno	代名詞
zámeno	代詞
kotlov	鍋爐
reyes	reyes
vivaldi	vivaldi
predsudky	偏見
predsudky	偏見
guthrie	guthrie
odhadované	估計
odhadované	預估
mobil	電話
mobil	手機
špecifikuje	指定
mutácií	突變
ekvivalentná	等效
ekvivalentná	相當於
platov	工資
platov	薪資
platov	薪金
trna	trna
pumpa	泵
pumpa	水泵
galina	galina
prispôsobovanie	適應
prispôsobovanie	改編
prispôsobovanie	適應
prispôsobovanie	適應性
niť	線
danielle	danielle
evakuácia	疏散
evakuácia	撤離
rioja	rioja
existujúca	現存
existujúca	現有
konverzia	轉換
msd	msd
greul	greul
prosperitu	繁榮
obvinená	被告
oprávnení	特權
umar	umar
beaufort	beaufort
slepo	盲目
najal	受雇
mäsiar	屠夫
dieselové	柴油
perez	perez
trauma	創傷
trauma	外傷
veľkolepý	華麗
veľkolepý	壯觀
uni	uni
vemić	vemić
atrament	墨
atrament	墨水
atrament	油墨
edi	edi
zmiešaním	混合
klzák	滑翔翼
godfrey	godfrey
odberateľov	訂戶
haeckel	haeckel
parmenides	parmenides
fashion	時裝
fashion	時尚
zápisník	筆記本
zápisník	筆記簿
