और	وال
बुनाई	الحياكة
विवाहित	متزوجة
विवाहित	متزوجه
विवाहित	متزوج
आभा	الهالة
आभा	هالة
ईद	العيد
ईद	عيد
बॉन	بون
पाँव	الاقدام
पाँव	اقدام
पाँव	القدم
पाँव	قدم
पाँव	القدمين
द्वेष	الكراهية
द्वेष	الحقد
द्वेष	كراهية
कॉलम	العمود
कॉलम	عمود
कॉलम	اعمدة
कॉलम	الاعمدة
समस्थानिक	نظير
कहावत	المثل
कहावत	مكسيم
टेड	تيد
टेड	تد
समष्टि	مساحة
समष्टि	الفضاء
समष्टि	فضاء
समष्टि	حيز
दुर्घटनाओं	الحوادث
दुर्घटनाओं	حوادث
शायरी	الشعر
शायरी	شعرا
शायरी	شعر
टेलीग्राफ	التلغراف
प्रत्याशी	المرشحة
प्रत्याशी	مرشحة
प्रत्याशी	مرشح
प्रत्याशी	المرشح
आवेग	زخم
आवेग	الزخم
आवेग	الاندفاع
आवेग	اندفاع
बर्नार्ड	بيرنارد
बर्नार्ड	برنارد
बर्नार्ड	بارنارد
अध्यात्म	روحانية
अध्यात्म	الروحانية
सचेत	واعي
सुनी	استمعت
किशोरों	المراهقين
किशोरों	المراهقون
किशोरों	مراهقين
किशोरों	المراهقة
धर्मार्थ	الصدقة
धर्मार्थ	صدقة
धर्मार्थ	الاحسان
धर्मार्थ	الخيرية
डेव	دايف
डेव	ديف
पारा	الزئبق
हार्ले	هارلي
पेंट	طلاء
पेंट	دهان
पेंट	الطلاء
पेंट	ارسم
निदेशालय	المديرية
निदेशालय	مديرية
सोन	ابن
सोन	بني
सोन	الابن
नीलामी	مزاد
नीलामी	المزاد
नीलामी	المزادات
नीलामी	المناقصات
नाटो	الناتو
ब्रह्मचर्य	العفة
ग्लेन	جلين
विरल	النادر
विरल	نادر
विरल	نادرة
पोर्टफोलियो	الحافظة
पोर्टफोलियो	حافظة
नवाचार	ابداع
नवाचार	الابداع
नवाचार	الابتكار
नवाचार	ابتكار
नवाचार	التجديد
डायमंड	الماس
डायमंड	الماسة
डायमंड	ماسة
डायमंड	دايموند
महंगी	غالية
महंगी	غالي
महंगी	مكلف
महंगी	مكلفة
फ्रायड	فرويد
तर्कसंगत	عقلاني
तर्कसंगत	عقلانية
तर्कसंगत	الرشيد
पीना	الشرب
पीना	شرب
पीना	يشرب
पीना	تشرب
पीना	شرب
पीना	اشرب
पीना	شراب
पीना	مشروب
आप्रवासी	المغتربين
स्ट्रिप	تجريد
संलयन	اندماج
संलयन	الانصهار
अब्दुल्ला	عبدالله
वर्जिन	عذراء
वर्जिन	بتول
वर्जिन	العذراء
चक्रों	شقرا
चक्रों	شاكرا
सिन्धी	السندي
मानकीकृत	موحدة
मानकीकृत	موحد
मुहाफ़ज़ाह	محافظة
प्रोसेसिंग	معالجة
प्रोसेसिंग	التجهيز
प्रोसेसिंग	المعالجة
प्रोसेसिंग	تجهيز
अवस्थिति	موضع
अवस्थिति	الموضع
अवस्थिति	موقع
अवस्थिति	الموقع
अवस्थिति	المكان
अवस्थिति	مواقع
अवस्थिति	المواقع
वार्मिंग	الاحترار
मार्गदर्शक	مرشد
मार्गदर्शक	دليل
मार्गदर्शक	الدليل
मार्गदर्शक	المرشد
मार्गदर्शक	ارشاد
विभिन्नता	التباين
विभिन्नता	تباين
ढोल	طبل
ढोल	الطبل
क्वार्क	كورك
राजसी	مهيب
टिकाऊ	مستدامة
टिकाऊ	مستدام
टिकाऊ	دائم
टिकाऊ	دائمة
क्रोमियम	الكروم
कूप	كوبيه
स्टेनली	ستانلي
सिन्ध	السند
लेखनी	قلم
लेखनी	القلم
अखबारों	الصحف
अखबारों	صحف
अखबारों	الجرائد
मध्यस्थता	التحكيم
मध्यस्थता	تحكيم
मध्यस्थता	الوساطة
मध्यस्थता	وساطة
मध्यस्थता	التوسط
सोल	سول
किक	ركلة
आयोडाइड	يوديد
धड़कन	تغلب
धड़कन	ضرب
छल्ले	الحلقات
छल्ले	خواتم
छल्ले	حلقات
छल्ले	الخواتم
क्रेन	الرافعة
क्रेन	كرين
क्रेन	رافعة
क्रेन	كراين
क्रेन	كران
आखरी	الاخيرة
आखरी	اخر
आखरी	اخير
आखरी	تدوم
आखरी	الاخير
क्षेत्ररक्षण	نقيب
क्षेत्ररक्षण	الكابتن
क्षेत्ररक्षण	كابتن
क्षेत्ररक्षण	قبطان
क्षेत्ररक्षण	فيلدينغ
लिली	ليلي
लिली	ليلى
बेली	بايلي
बेली	بطن
बेली	البطن
बेली	بطني
ग्रहीय	الكوكبية
मॉनिटर	الشاشة
मॉनिटर	رصد
कोक	الكوكا
कोक	الكوك
कोक	كوكا
मेलबोर्न	ملبورن
करुणा	الطيبة
करुणा	اللطف
मुठभेड़	لقاء
अकसर	غالبا
मशरूम	فطر
मशरूम	الفطر
मशरूम	فطر
शांतिपूर्ण	السلمية
शांतिपूर्ण	سلمية
शांतिपूर्ण	سلمي
गरुड़	جارودا
गरुड़	غارودا
फ्लू	الانفلونزا
फ्लू	انفلونزا
नरक	جحيم
नरक	جهنم
नरक	الجحيم
ट्री	الشجرة
ट्री	شجرة
बेलन	الاسطوانة
बेलन	اسطوانة
अवरोधित	محظور
आत्मविश्वास	واثقة
आत्मविश्वास	ثقة
आत्मविश्वास	واثق
आत्मविश्वास	الثقة
आत्मविश्वास	ثقة
लापता	مفقودين
लापता	المفقودين
लापता	مفقودة
लापता	مفقود
नूर	نور
कंटेनर	حاوية
कंटेनर	الحاوية
कंटेनर	حاويات
दुश्मनों	الاعداء
दुश्मनों	اعداء
वाइड	واسعا
वाइड	واسعة
वाइड	عريض
वाइड	واسع
फर्नीचर	اثاث
फर्नीचर	الاثاث
वारिस	الوريث
वारिस	وريث
वारिस	ورثة
परिवर्तनशील	المتغير
परिवर्तनशील	متغير
परिवर्तनशील	متغيرة
मच्छर	البعوض
मच्छर	بعوضة
मच्छर	بعوض
अनजान	مجهول
ग्रांट	منح
ग्रांट	منحة
ग्रांट	جرانت
ग्रांट	غرانت
मैग्नीशियम	المغنيسيوم
