και	та
ακαδημαϊκά	академічний
υποστηρίζονται	підтримувані
υποστηρίζονται	підтримали
υποστηρίζονται	підтримується
εμπάργκο	ембарго
πεδινά	низовина
μεγαλείο	велич
μεγαλείο	величі
ριζοσπαστική	ключ
ριζοσπαστική	радикальні
ριζοσπαστική	радикальна
επικό	епічний
αναιμία	анемія
ρηνανία	рейнланд
επιχειρηματολογία	аргументи
επιχειρηματολογία	аргументів
εστίαση	фокусування
εστίαση	фокус
εστίαση	фокусування
εστίαση	focus
εστίαση	масштабування
εστίαση	масштаб
διασκέδαση	забава
διασκέδαση	веселощі
διασκέδαση	весело
διασκέδαση	розваги
διασκέδαση	entertainment
ρολόγια	годинники
ρολόγια	годинники
ρολόγια	зацікавленість
ρολόγια	спостерігає
νώε	ной
νώε	ноя
ταυτότητες	профілі
ταυτότητες	ідентифікатори
ταυτότητες	посвідчення
συνομιλία	спілкування
συνομιλία	розмови
συνομιλία	розмова
συνομιλία	бесіда
συνομιλία	спілкування
συνομιλία	балачки
συνομιλία	чат
πυθαγόρα	піфагор
φυλετική	расової
δαλματία	далмація
χάνσεν	гансен
κοιλιακή	косий
μιν	мін
μιν	хв
ταλέντα	таланти
ταλέντα	талант
συντηρητικοί	консерваторів
συντηρητικοί	консервативна
μάνγκο	манго
μάνγκο	манго
μάνγκο	mango
σπέρματα	насіння
τιμωρείται	покарав
τιμωρείται	карають
τιμωρείται	покараний
πολύεδρα	багатогранники
ναυπήγηση	будівництво
ναυπήγηση	будівництва
ναυπήγηση	суднобудування
φράγματα	дамб
ρεξ	рекс
χωλ	холл
χωλ	зал
χωλ	зали
χωλ	ратуша
χωλ	голл
χωλ	зала
βοημία	bohemia
έμιλι	емілі
σταματάει	припиняється
σταματάει	зупинки
σταματάει	припиняє
σταματάει	зупиняє
σταματάει	зупинок
παρθένο	діва
παρθένο	богородиці
βίαιο	агресивних
βίαιο	жорстокі
βίαιο	жорстоке
αναστάτωση	незручності
επιβιώνουν	пережити
επιβιώνουν	виживають
επιβιώνουν	вижити
βάπτιση	хрестини
βάπτιση	хрещення
πρωτοβάθμια	основний
πρωτοβάθμια	основне
πρωτοβάθμια	основна
πορτογαλικό	португальська
κληρονομική	успадкував
κληρονομική	спадкове
τοσκάνη	тоскана
λαιμός	горло
λαιμός	шия
λαιμός	шию
έλικα	слимак
έλικα	спіраль
νέβιλ	невіл
πουκάμισο	сорочка
εξέτασε	оглянув
εγγόνια	внуки
εγγόνια	внуків
εγγόνια	онуки
χολμς	холмс
χρυσάφι	золота
χρυσάφι	gold
χρυσάφι	золоті
χρυσάφι	золото
βιταμίνης	вітамін
κατασκήνωση	кемпінг
κατασκήνωση	табір
κατασκήνωση	кемпінг
τρέχουσες	поточні
τρέχουσες	поточний
τρέχουσες	поточна
τρέχουσες	течія
τρέχουσες	струм
μαρς	марш
μαρς	марші
μαρς	марс
μαρς	mars
γκάι	гай
γκάι	гі
γκάι	хлопець
προσθέστε	додавання
προσθέστε	додавати
προσθέστε	додати
λειτουργικές	функціональні
λειτουργικές	функціональна
ουρές	черги
ουρές	черг
ουρές	хвости
απόδραση	втеча
απόδραση	втечу
απόδραση	втекти
βισύ	віші
αλμανάκ	альманах
λόρκα	лорка
ωριμότητα	погашення
δημοκράτες	демократи
μπλουά	блуа
απόλυτος	абсолютна
απόλυτος	абсолютний
απόλυτος	абсолютне
ζήνωνα	зенона
ρίτσαρντς	річардс
βαζάρι	вазарі
νεκροταφεία	цвинтарях
κριτής	суддя
κριτής	судді
κριτής	суддю
αδελαΐδα	аделаїда
διεπαφή	інтерфейс
μαριάννα	маріанна
μαριάννα	mariana
μαριάννα	маріанна
πιότρ	петро
πιότρ	piotr
πιότρ	пйотр
γερουσιαστή	сенатор
χάρμπορ	бухта
χάρμπορ	бухті
χάρμπορ	гавань
επηρεάστηκαν	чинив
επηρεάστηκαν	задіяні
επηρεάστηκαν	ураження
αμφιλεγόμενο	фасаді
μπρεχτ	брехт
παρέμβασης	втручання
κωδικοί	коди
κωδικοί	кодів
καταστροφικές	трагічний
καταστροφικές	згубним
καταστροφικές	бідою
καταστροφικές	вигідний
εβδομαδιαίο	щотижня
πανικό	паніка
πανικό	паніки
πανικό	метушні
μουσουλμάνος	мусульмани
