dhe	और
muaji	महीने
muaji	माह
nënshkruar	हस्ताक्षरित
hall	हॉल
anijet	नौकाएँ
anijet	जहाज
anijet	जहाजों
informacioni	सुचना
informacioni	एनोटेशन
informacioni	जानकारी
informacioni	सूचना
kolumbia	कोलम्बिया
kolumbia	कोलंबिया
shpeshta	बारंबार
globale	वैश्विक
pamja	देखें
pamja	दृश्य
qeveri	सरकार
qeveri	सरकारी
statistikat	आंकड़े
statistikat	आँकड़े
statistikat	सांख्यिकी
statistikat	आंकडे
statistikat	आँकड़े
statistikat	आंकड़े
statistikat	इनसाइट
statistikat	अंतर्दृष्टि
thuajse	लगभग
katror	क्वाड
katror	वर्ग
katror	स्क्वायर
katror	वर्गाकार
katror	वर्गाकार
peshkop	बिशप
status	स्टेटस
status	स्थिति
status	प्रस्थिति
status	औकात
young	युवा
young	जवान
young	यंग
përmasat	आयाम
përmasat	आकार
përhershme	स्थायी
përhershme	स्थाई
banda	band
banda	बैंड
banda	गैंग
banda	gang
banda	गिरोह
modelet	मॉडल
modelet	पैटर्न
shëndetësore	सेहत
shëndetësore	स्वास्थ्य
takim	तारीख
takim	तारीख़
takim	दिनांक
takim	तिथि
takim	मुलाकात
takim	नियुक्ति
takim	मीटिंग
takim	बैठक
zbulimin	डिटेक्शन
zbulimin	खोज
zbulimin	डिस्कवरी
bimore	पौधे
bimore	पौधा
bimore	पादप
bimore	संयंत्र
prag	पठार
prag	दहलीज
prag	संध्या
dokumenti	दस्तावेज
dokumenti	दस्तावेज़
kaliforni	कैलिफोर्निया
kaliforni	कैलिफ़ोर्निया
bullgare	बुल्गारियाई
udhëtimi	यात्रा
udhëtimi	सफर
udhëtimi	यात्राएं
fortesa	किला
fortesa	किला
fortesa	फोर्ट
firmosi	हस्ताक्षरित
arm	भुजा
gjith	सभी
gjith	सब
strategjike	सामरिक
strategjike	रणनीतिक
mario	मारियो
famë	प्रसिद्धि
famë	शोहरत
famë	ख्याति
famë	कीर्ति
monumenti	मकबरा
monumenti	स्मारक
mbledhja	संग्रह
mbledhja	कलेक्शन
mbledhja	संग्रहण
general	जनरल
general	साधारण
general	सामान्य
add	जोड़ें
add	add
klube	चिड़ी
klube	क्लब
fabrika	पौधे
fabrika	पौधा
fabrika	पादप
fabrika	संयंत्र
fabrika	फ़ैक्टरी
fabrika	कारखाना
fabrika	फैक्ट्री
fabrika	फैक्टरी
europë	यूरोप
europë	यूरोपीय
fletë	शीट
fletë	चादर
fletë	पत्ती
fletë	पत्ता
ligjor	लीगल
ligjor	कानूनी
ligjor	विधिक
zgjidhjen	हल
zgjidhjen	समाधान
shqiperi	अल्बानिया
shqiperi	अल्बानियाई
flamur	झंडा
flamur	फ़्लैग
flamur	ध्वज
flamur	बैनर
flamur	ध्वज
giuseppe	ग्यूसेप
guide	गाइड
guide	मार्गदर्शक
guide	मार्गदर्शिका
organizatat	संगठन
krahët	शस्त्र
krahët	बाहें
krahët	पंखों
krahët	पंख
krahët	विंग्स
gazi	गैस
gazi	गाजी
dell	डेल
dymbëdhjetë	बारह
dymbëdhjetë	बारहवीं
virginia	वर्जीनिया
virginia	वर्जिनिया
mia	मिया
note	व्याख्या
note	नोट
alba	अल्बा
përkthyes	अनुवादक
përkthyes	इंटरप्रेटर
përkthyes	इंटरफेस
përkthyes	अनुवादक
kurti	कुर्ती
prodhimet	उत्पाद
keta	ये
ball	गेंद
ball	बॉल
afganistan	अफ़ग़ानिस्तान
afganistan	अफ़गानिस्तान
afganistan	अफगानिस्तान
diellor	सौर
varrezat	कब्रिस्तान
mesdhetare	भूमध्यसागरीय
kënaqur	संतुष्ट
spain	स्पेन
pyjet	वुड्स
pyjet	वनों
moskë	मॉस्को
moskë	मास्को
tekstet	ग्रन्थ
info	जानकारी
info	सूचना
apple	एप्पल
apple	सेब
apple	ठहराना
prozë	गद्य
pronë	संपत्ति
pronë	गुण
pronë	सम्पत्ति
pronë	प्रॉपर्टी
moisiu	मूसा
karbonit	कार्बन
fashiste	फासिस्ट
botues	प्रकाशक
botues	प्रकाशक
trashë	वसा
trashë	मोटी
trashë	स्थूल
trashë	मोटा
trashë	मोटे
oficer	अधिकारी
papritur	अचानक
papritur	एकाएक
papritur	अप्रत्याशित
papritur	अनपेक्षित
papritur	अचानक
jezusi	ईसा
jezusi	यीशु
trim	बहादुर
trim	वीर
venezuela	वेनेजुएला
zonja	महिलाएँ
zonja	महिलाएं
zonja	लेडीज
zonja	महिलाओं
zonja	लेडी
zonja	महिला
naziste	नाजी
ngrihet	उदय
poezinë	कविता
poezinë	शायरी
poezinë	काव्य
drejtësi	न्याय
drejtësi	इंसाफ
arthur	आर्थर
bbc	बीबीसी
kuvend	कान्वेंट
kuvend	कन्वेंशन
kuvend	सम्मेलन
leonardo	लियोनार्डो
matematike	गणितीय
matematike	गणित
matematike	मैथ
matematike	maths
matematike	गणित
fitorja	जीतना
subjekt	विषय
titujt	सुर्खियों
titujt	शीर्षक
diskutim	परिचर्चा
diskutim	चर्चा
vendosja	प्लेसमेंट
vendosja	अवस्थिति
green	हरित
green	हरी
green	हरा
green	ग्रीन
përcaktohet	निर्धारित
përcaktohet	संकल्पित
institucione	संस्थाओं
institucione	संस्थानों
profesioni	व्यवसाय
profesioni	वृत्ति
profesioni	व्यवसायिक
ferrari	फेरारी
lum	नदी
koncepti	अवधारणा
tejet	बेहद
tejet	अत्यंत
tejet	अत्यधिक
hyrjen	एन्ट्री
hyrjen	एंट्री
hyrjen	प्रविष्टि
humbja	खोने
humbja	नुकसान
humbja	घाटा
golden	सुनहरा
golden	गोल्डन
golden	सुनहरी
marin	मारिन
themeluesi	संस्थापक
gëzim	खुशी
gëzim	जॉय
gëzim	आनन्द
academy	अकादमी
etnik	जातीय
amor	amor
blerë	खरीदी
blerë	ख़रीदा
blerë	खरीदा
blerë	खरीदी
blerë	खरीदा
henri	हेनरी
përkatës	प्रासंगिक
ushtruar	exerted
varur	आश्रित
varur	निर्भर
varur	फांसी
varur	लटका
mendojnë	परावर्तन
mendojnë	ग़ौर
mendojnë	प्रतिबिंबित
datës	दिनाँक
mail	डाक
mail	मेल
djegur	जले
mobile	मोबाइल
mobile	मोबाईल
hodhi	फेंका
përvojë	अनुभव
fis	कबीले
fis	जनजाति
feudale	सामंती
prifti	पुजारी
peru	पेरू
teorike	सैद्धांतिक
portugalia	पुर्तगाल
ani	ani
ani	एनी
vlerësim	मूल्यांकन
vlerësim	सराहना
vlerësim	मूल्यांकन
faktorët	कारक
faktorët	कारकों
ministrinë	मंत्रालय
detaje	विवरण
detaje	विवरण
golashënuesi	स्कोरर
krahu	कंधा
krahu	कंधे
krahu	भुजा
gadishullit	प्रायद्वीप
manga	माँगा
manga	manga
historiani	इतिहासकार
përfshi	शामिल
përfshi	शामिल
kryeredaktor	संपादक
kryeredaktor	एडिटर
jones	जोन्स
çmuar	अनमोल
delhi	दिल्ली
suedeze	स्वीडिश
zemrat	दिलों
zemrat	दिल
kosovo	कोसोवो
krahë	पंखों
krahë	पंख
krahë	विंग्स
ftuar	आमंत्रित
elementi	वस्तु
elementi	आइटम
elementi	मद
elementi	अवयव
elementi	तत्व
njohja	मान्यता
trajtuar	इलाज
trajtuar	ट्रीट
trajtuar	दावत
trajtuar	निपटने
trajtuar	निपट
varret	क़ब्रों
palët	किनारा
palët	पहलू
palët	पार्टियाँ
palët	दल
palët	पार्टियों
mungon	अनुपलब्ध
mungon	अनुपस्थित
mungon	लापता
qen	डॉग
qen	कुत्ता
qen	कुत्ते
qen	श्वान
efekt	असर
efekt	प्रभाव
luftimet	लड़
vret	मारता
roberto	रॉबर्टो
rrjetin	नेटवर्किंग
realitet	हकीकत
realitet	वास्तविकता
egjipti	इजिप्ट
egjipti	मिस्त्र
egjipti	मिस्र
egjipti	मिश्र
grykë	टपकती
linjë	लाइन
linjë	पंक्ति
linjë	रेखा
linjë	लकीर
volume	आयतन
lexo	पढ़ें
lexo	पढ़े
lexo	पढ़ा
shtresat	परतें
shtresat	लेयर
shtresat	परतों
vlefshme	वैध
vlefshme	मान्य
salla	वार्ड
salla	हॉल
televizioni	टेलीविजन
televizioni	टीवी
televizioni	दूरदर्शन
televizioni	टेलीविज़न
shahu	शतरंज
shahu	शाह
dukej	देखा
dukej	लगा
tag	टैग
bosnje	बोस्निया
artet	कला
përvjetore	वर्षगाँठ
përvjetore	वर्षगांठ
pranverë	स्प्रिंग
pranverë	बसंत
pranverë	वसंत
pranverë	वसन्त
ramadan	रमजान
ramadan	रमज़ान
ernest	अर्नेस्ट
central	केंद्रीय
central	मध्य
central	सेंट्रल
amerikanë	अमेरिकी
luftëtarët	वारियर्स
luftëtarët	योद्धाओं
luftëtarët	सेनानियों
luftëtarët	सेनानी
pohon	दावे
pohon	दावा
tregu	मार्केटप्लेस
tregu	बाजार
tregu	बाज़ार
tregu	मार्केट
sich	sich
shefi	प्रधान
shefi	प्रमुख
shefi	मुखिया
shefi	मुख्य
kroate	क्रोएशियाई
inxhinier	इंजीनियर
planifikuar	अनुसूचित
planifikuar	नियोजित
ekuacioni	समीकरण
veriperëndim	उत्तरपश्चिम
salvador	साल्वाडोर
moselle	moselle
nivelet	परतें
nivelet	लेयर
nivelet	परतों
nivelet	स्तर
dobishme	उपयोगी
