kategória	категорија
sladká	слатко
sladká	слатка
zrady	предавството
zrady	предавство
psycho	психо
psycho	психопат
sekretariát	секретаријат
nervov	нервите
nervov	нерви
vymenovaní	назначување
vymenovaní	закажано
vymenovaní	закажување
vymenovaní	назначувањето
vymenovaní	назначени
vymenovaní	назначена
vymenovaní	наименуван
vymenovaní	назначен
polynóm	полином
otis	отис
uruk	урук
superman	супермен
samara	самара
otrok	роб
otrok	славе
otrok	робинка
trojici	тројки
subtropické	суптропска
hrvatske	хрватске
hayes	хејс
allgemeine	allgemeine
rammstein	rammstein
krutý	сурово
krutý	суров
krutý	сурова
krutý	свирепо
talenty	талент
talenty	таленти
frost	фрост
zakázať	забрани
zakázať	забрана
zakázať	бан
zakázať	забрануваат
zakázať	забрани
zakázať	забрането
zakázať	забрани
zakázať	забранета
zakázať	забранети
zakázať	оневозможи
brighton	брајтон
povinne	задолжително
povinne	задолжително
povinne	задолжително
proroci	пророци
ethernet	ethernet
deportácie	депортации
cézar	цезар
cézar	цезаре
cézar	цезар
svojvoľne	произволно
svojvoľne	произволни
ravel	равел
zradu	предавството
zradu	предавство
zradu	предавство
ovplyvňujúce	влијаат
teddy	теди
clemens	клеменс
krstný	кум
hnojivo	ѓубриво
zmyslov	сетилата
zmyslov	сетила
vianočná	божиќ
vianočná	божик
vianočná	крисмас
alison	елисон
alison	алисон
testovaný	тестирани
testovaný	тестирана
testovaný	тестиран
dph	ддв
bič	камшик
vydrží	траат
vydrží	трае
kalina	калина
eventuálne	евентуално
textúra	текстура
rozdelí	дели
diagnostické	дијагностика
diagnostické	дијагностички
mydlo	сапун
prosil	молел
prosil	молеше
elektromagnetizmus	електромагнетизам
rytmické	ритмичка
concordia	конкордија
šelmy	ѕвер
šelmy	месојади
bates	бејтс
mutant	мутант
tetovanie	тетоважа
tetovanie	тату
tetovanie	тетоважи
úrok	камата
úrok	интерес
úrok	интереси
úrok	камати
rusínska	рутенски
platz	плац
varovania	предупредувања
každoročné	годишен
každoročné	годишна
quad	quad
nixon	никсон
maguire	мекгваер
anatómie	анатомија
espanyol	espanyol
drahá	драги
drahá	мила
drahá	драга
drahá	мили
chemie	chemie
výskumníci	истражувачи
rosario	росарио
úvaha	одраз
úvaha	рефлексија
sledovaní	следев
sledovaní	следена
sledovaní	следени
sledovaní	следеше
sledovaní	гледал
sledovaní	гледаа
sledovaní	следена
sledovaní	гледаше
sicílske	сицилијански
sťažnosti	приговори
sťažnosti	поплаки
sťažnosti	жалби
sťažnosti	жалба
zužuje	стеснува
užíva	ужива
pra	pra
báť	загриженост
pohyblivosť	подвижност
farmu	фармата
farmu	фарма
mana	мана
brunner	брунер
toskánsko	toscana
nemo	немо
predložiť	поднесе
predložiť	достават
statický	статичен
kali	кали
balíček	пакет
vozňa	вагон
skúmané	испитана
skúmané	студираше
skúmané	студирал
skúmané	учела
ovocné	овошно
ovocné	овошна
tizian	тицијан
darovala	донирани
darovala	донираше
darovala	донирал
cruise	крстарење
ras	рас
dua	dua
štatistik	статистичар
diviak	вепар
polievka	супа
poludník	меридијан
životopisu	биографија
odtlačky	отисоци
odtlačky	отпечатоци
odtlačky	отисоци
odtlačky	отпечатоци
svedomie	совест
svedomie	совеста
infekčných	заразни
infekčných	заразна
kitzbühel	kitzbühel
zalaegerszeg	залаегерсег
štrukturalizmus	структурализам
kopírovanie	копирање
lem	лем
predísť	спречување
predísť	спречи
fyziologické	физиолошки
reproduktory	говорници
reproduktory	звучници
reproduktory	звучниците
trockij	троцки
darth	дарт
telekomunikačných	телекомуникациска
telekomunikačných	телекомуникациите
telekomunikačných	телекомуникации
telekomunikačných	телекомуникациски
mäkkýše	школки
byrokrat	бирократ
slané	чубрика
slané	солено
slané	солени
leverkusen	леверкузен
wicklow	wicklow
thaya	thaya
mimoriadna	вонредна
mimoriadna	извонредно
mimoriadna	извонреден
mimoriadna	исклучителна
mimoriadna	исклучителни
mimoriadna	исклучително
mimoriadna	исклучителен
večere	вечери
večere	вечера
večere	вечерата
grandes	grandes
šesťdesiat	sixty
šesťdesiat	шеесет
vyzýva	повика
vyzýva	нагони
vyzýva	поканува
vyzýva	покани
vyzýva	повици
vyzýva	јавувања
otočil	претворена
clay	глина
clay	клеј
tai	таи
tai	тај
permanentne	трајно
distribuované	дистрибуирани
distribuované	распределени
tyrana	тиранин
gulbis	гулбис
kompetencií	надлежности
kompetencií	надлежностите
zraniteľné	ранлив
zraniteľné	ранливи
zraniteľné	ранлива
porade	консалтинг
porade	консултации
arche	арка
arche	арката
sop	соп
ria	рио
ria	риа
realistické	реална
realistické	реални
realistické	реален
upír	вампир
spermie	сперма
spermie	сперма
obáv	стравувања
obáv	стравови
obáv	загриженост
vklad	депозити
vklad	депозит
vklad	депозитот
súcit	симпатии
súcit	симпатија
vyčerpaní	исцрпена
vyčerpaní	исцрпен
vyčerpaní	исцрпени
vyhodiť	удар
zemepisné	географски
orlov	орлов
kmeňových	племенски
kmeňových	произлегуваат
kmeňových	матични
indiou	индија
barrow	бароу
funkčnosti	функционалност
funkčnosti	функционалноста
damasku	дамаск
hordy	орда
hordy	хордата
hordy	орди
hordy	толпи
izolovaných	изолиран
moliková	молик
manson	менсон
jena	jena
zbieranie	собирање
zbieranie	собирајќи
breisgau	брајсгау
úrodu	берба
úrodu	жетва
fermi	ферми
bona	bona
bona	бона
nite	нишки
nite	ноќен
nite	нишка
nite	конец
intervencia	интервенции
intervencia	интервенција
wolff	волф
slovinského	словенечка
slovinského	словенечкиот
slovinského	словенечки
oprávnenia	авторизација
oprávnenia	овластување
oprávnenia	привилегии
bezirk	bezirk
popov	попов
pravdepodobný	веројатна
atr	атр
motivácie	мотивацијата
