から	no
侵略	agresiju
いずみ	izumi
冷却	dzesēšana
冷却	dzesēšanas
フード	pārsegs
化石	fosilijas
化石	fosilo
市原	ichihara
踊る	dejas
踊る	dejo
踊る	dejošana
ジョニー	džonijs
渓谷	aiza
推奨	ieteikts
推奨	ieteicams
推奨	ieteikta
推奨	ieteica
デッド	mirusi
デッド	miris
デッド	beigts
デッド	miruši
天文台	observatorija
北西部	ziemeļrietumu
エアロ	aero
ドット	punkti
ドット	punktus
ドット	dot
果実	augļi
果実	auglis
果実	augļus
果実	augļi
虐殺	slaktiņš
魅力	šarmu
魅力	burvība
玩具	rotaļlietu
玩具	rotaļu
玩具	rotaļlieta
玩具	rotaļlietas
広がる	izplatās
広がる	izplatīšanās
広がる	izplatās
住宅地	mājokļa
大気	gaisotne
大気	atmosfēra
大気	atmosfērā
大気	atmosfēras
解任	atlaišana
インディアナ	indiana
エンターテインメント	izklaide
エンターテインメント	izklaides
傑作	meistardarbs
傑作	šedevri
交戦	iesaistīties
クライ	sauciens
クライ	raudu
クライ	raudāt
ヴェネツィア	venēcijas
起動	palaižot
起動	palaišana
起動	palaišanas
起動	palaist
ディーン	dean
カーブ	līkne
カーブ	līknes
荷物	bagāžā
アイデア	idejas
アイデア	doma
アイデア	ideja
弾薬	munīcija
弾薬	munīcijas
弾薬	munīcija
グレー	pelēks
グレー	pelēkā
グレー	pelēks
グレー	pelēkas
グレー	pelēkais
グレー	pelēkās
コナン	conan
抽選	loterijas
ユリウス	jūlijs
品種	šķirne
品種	šķirnēm
品種	šķirnes
品種	šķirne
品種	šķirnes
角度	leņķis
エレベーター	pacelt
エレベーター	lifts
エレベーター	lifts
エレベーター	liftu
アンドレ	andrē
アンドレ	andrē
批評家	kritiķis
召喚	izsauktu
召喚	izsaukumu
ヤマハ	yamaha
拘束	saistoši
拘束	saistoša
拘束	saistošs
拘束	saistviela
花嫁	līgavu
花嫁	līgavas
花嫁	līgava
マンチェスター	manchester
マウント	montāža
マウント	kalna
ダート	netīrumiem
動物園	zooloģiskajos
動物園	zoo
音楽家	mūziķis
訂正	korekcija
訂正	koriģēšana
訂正	labojumi
訂正	labojums
ソックス	sox
ソックス	zeķes
ソックス	vecrīga
幽霊	spoks
幽霊	spoku
幽霊	rēgs
調達	iepirkumi
予防	preventīvi
予防	piesardzīga
予防	profilakse
予防	profilaksei
予防	novēršana
飛鳥	asuka
胴体	rumpja
フランシス	francis
友情	draudzības
友情	draudzību
友情	draudzība
機材	iekārtas
機材	inventārs
機材	aprīkojums
機材	iekārta
ブッシュ	krūmu
ブッシュ	bush
ブッシュ	buša
コンパクト	kompakts
パロディ	parodijas
反射	pārdomas
反射	pārdomas
小売	mazumtirdzniecība
探査	zondēšanas
後で	vēlāk
後で	vēlākā
死体	līķi
死体	līķis
刺激	stimuls
刺激	stimulu
刺激	stimuliem
テイラー	teilors
アルファベット	alfabēts
フォーマット	formāti
フォーマット	formāts
ケア	kopšana
ケア	aprūpe
ケア	aprūpi
アース	zemi
アース	zeme
アース	zemes
バルブ	vārsts
バルブ	vārsti
伊賀	iga
鉱物	minerālu
鉱物	minerālvielas
幸福	laimi
幸福	laime
幸福	laimes
振動	vibrē
振動	vibrāciju
振動	vibrācijas
振動	vibrācija
ピーク	maksimums
ピーク	pīķa
任天堂	nintendo
山地	kalni
山地	kalnos
症候群	sindroms
志摩	shima
汚染	piesārņojuma
汚染	piesārņojums
汚染	piesārņoja
汚染	piesārņots
汚染	piesārņojums
ひとみ	hitomi
フランソワ	francois
メニュー	izvēlne
メニュー	menu
メニュー	ēdienkarte
メニュー	izvēlnes
メニュー	ēdienkartes
メニュー	izvēlnes
火星	mars
細菌	baktēriju
細菌	baktēriju
細菌	baktērija
細菌	baktērijas
リンカーン	linkolns
ハーン	hahn
ハーン	khan
民主主義	demokrātiskas
民主主義	demokrātisko
民主主義	demokrātiskā
民主主義	demokrātiska
民主主義	demokrātija
背中	muguru
背中	atpakaļ
背中	mugura
競合	konkurents
競合	konflikts
競合	konflikti
ミスター	mister
水路	ūdensceļu
水路	ūdensceļu
キュー	rinda
キュー	rindā
キュー	rindas
元素	elementi
元素	elementa
元素	elements
元素	elementam
元素	elementā
ヒューストン	hjūstona
アーク	loks
アーク	loka
性的	seksuālās
性的	seksuālā
性的	seksuāla
グレン	glens
グレン	glenns
薔薇	roze
薔薇	rozes
スズキ	suzuki
カート	rati
カート	ratos
カート	ratus
カート	rati
技法	tehnika
技法	paņēmiens
王女	princeses
王女	princese
王女	princesei
トリオ	trio
狭い	šaura
狭い	šauri
狭い	šauras
狭い	šaurs
狭い	šaurāka
母音	patskanis
シンボル	simbolus
シンボル	simboli
シンボル	simbols
情熱	aizraušanās
デトロイト	detroitas
補足	papildu
補足	papildus
太鼓	bungas
太鼓	tvertne
太鼓	bungas
太鼓	spoles
クルー	apkalpe
クルー	apkalpei
クルー	apkalpes
左側	palicis
左側	kreisais
左側	kreisā
左側	palikusi
所得	ienākumus
所得	ienākums
所得	ienākuma
所得	ienākumi
所得	ieņēmumi
集める	vāc
集める	savākt
集める	vākt
集める	savāc
集める	savāktu
多目的	daudzfunkcionāls
カタログ	katalogos
カタログ	katalogi
カタログ	katalogu
カタログ	katalogs
カタログ	katalogā
保全	saglabāšanās
保全	saglabāšanas
保全	saglabāšana
保全	saglabāšanu
保全	saglabāšana
卒業生	absolventi
卒業生	absolventiem
卒業生	absolventi
バリ	bali
有権者	vēlētāju
有権者	vēlētāji
有権者	vēlētājiem
有権者	vēlētājus
焼き	dedzināt
カンザス	kanzasa
獅子	lauva
日程	grafiks
婚約	iesaistīšanās
婚約	iesaiste
婚約	iesaistījās
ディスプレイ	rādīt
ディスプレイ	displejs
ディスプレイ	displeja
旅館	snn
旅館	inn
マニア	mānija
退学	izraidīšana
退学	izraidīšanu
退学	izraidīt
繰り返す	atkārtot
繰り返す	atkārtots
繰り返す	atkārto
サイエンス	zinātnes
サイエンス	zinātne
アパート	dzīvoklis
アパート	dzīvoklī
アパート	dzīvokļu
アパート	dzīvokļi
真理	patiesības
真理	patiesība
真理	patiesību
真理	patiesības
オートバイ	motociklu
オートバイ	motocikls
オートバイ	motociklu
オートバイ	motocikli
マツ	pinus
マツ	priežu
マツ	priede
マツ	priedes
明示	skaidri
加速	paātrinājums
加速	paātrinājuma
電池	baterija
電池	baterijas
電池	akumulators
電池	baterijas
電池	akumulatori
まもなく	neilgi
まもなく	drīzumā
まもなく	drīz
深刻	nopietna
深刻	nopietni
深刻	nopietns
深刻	nopietnas
ミシガン	mičiganā
クリエイティブ	radoši
クリエイティブ	radošo
クリエイティブ	radoša
クリエイティブ	radošā
クリエイティブ	radošais
クリエイティブ	radošs
年次	ikgadēja
年次	ikgadēji
年次	ikgadējais
年次	gada
天野	amano
破産	bankrotējusi
破産	bankrots
破産	bankrota
法廷	tiesa
法廷	palāta
撤回	atsaukšana
撤回	atcelšana
スケール	mērogs
スケール	skala
スケール	skalas
スケール	svari
天井	griesti
天井	griesti
人格	personība
人格	personības
岩田	iwata
セッション	sesiju
セッション	sesija
セッション	sesijas
遠く	tālu
系譜	ģenealoģijas
トロント	toronto
アレン	alens
研究室	laboratoriju
研究室	laboratorijā
研究室	laboratoriski
研究室	laboratorija
研究室	laboratorijā
研究室	laboratorija
研究室	lab
債務	pienākumi
債務	saistības
債務	pienākums
債務	parāds
債務	parādu
教区	pagasts
マーケティング	mārketings
マーケティング	tirdzniecība
マーケティング	tirdzniecības
赤色	sarkani
赤色	sarkano
赤色	sarkana
赤色	sarkanais
赤色	sarkans
赤色	sarkanā
倒産	maksātnespējas
倒産	maksātnespēja
倒産	bankrots
倒産	bankrota
菓子	konditorejas
伝記	biographies
伝記	biogrāfijā
町長	mērs
エレクトリック	elektriskais
エレクトリック	elektriskās
エレクトリック	elektriskie
エレクトリック	elektriskā
エレクトリック	elektrisko
頂点	virsotne
アトランタ	atlantu
エンジニア	inženieris
寝台	divstāvu
ジャーナル	dienasgrāmata
チャージ	uzlādes
ランダム	nejauši
ランダム	nejauša
ランダム	gadījuma
ランダム	nejaušības
ランダム	izlases
ピース	miers
ピース	mieru
ピース	miera
ピース	gabaliņš
ピース	gabals
ピース	gab
儀式	ceremonija
儀式	ceremonijā
儀式	rituāla
儀式	rituāls
プレーヤー	spēlētājs
ポスター	plakātu
ポスター	plakāts
ポスター	plakātus
ポスター	plakāti
ロマンス	romantika
アルファ	alfa
バスク	basku
薄い	plānas
エージェンシー	aģentūra
佐渡	sado
笑い	smiekli
笑い	smieties
笑い	smejas
笑い	pasmieties
笑い	smieties
挨拶	liek
挨拶	sveiciens
挨拶	sveicieni
ニコライ	nikolajs
アレックス	aleksa
アレックス	alekss
アレックス	aleks
排出	emisijas
排出	emisiju
排出	emisija
セルフ	sevis
セルフ	sevi
ロープ	trošu
ロープ	virves
ロープ	virvju
ロープ	virves
ロープ	troses
鳥類	putni
鳥類	putniem
鳥類	putns
鳥類	putnu
太平	taipinu
外交官	diplomāts
外交官	diplomātiem
リクエスト	pieprasījumi
リクエスト	lūgumi
リクエスト	pieprasījums
リクエスト	lūgums
リクエスト	pieprasīt
カントリー	valsts
ホット	hot
ホット	karsts
ホット	karsti
オーディオ	audio
交際	attiecības
交際	iepazīšanās
交際	attiecības
交際	saistība
ヘア	apmatojums
ヘア	matus
ヘア	matiem
ヘア	mati
どこか	kautkur
望遠鏡	teleskops
望遠鏡	teleskopi
陰謀	sazvērestības
発信	izejošās
発信	izejošo
営利	peļņa
飛ぶ	lido
飛ぶ	lidot
飛ぶ	peld
飛ぶ	lido
国名	valsts
エッセイ	eseju
エッセイ	eseju
神殿	templi
採択	pieņemts
採択	pieņemta
採択	pieņemtais
マニュアル	rokasgrāmatas
マニュアル	manuāla
マニュアル	rokasgrāmatā
マニュアル	rokasgrāmata
シフト	maiņa
シフト	maiņu
シフト	maiņas
シフト	maiņās
性別	dzimumu
性別	dzimums
性別	sekss
性別	dzimums
露出	iedarbība
露出	ekspozīcija
露出	iedarbības
ポルノ	pornogrāfija
ポルノ	porno
ポル	pol
顧客	klients
顧客	klientu
挿絵	ilustrācijas
フェザー	spalvu
フェザー	spalva
スラム	slam
シミュレーション	simulācijas
シミュレーション	imitācijas
シミュレーション	imitācija
シミュレーション	imitācijas
ミネソタ	minesotas
いっぱい	pilnu
いっぱい	pilnas
いっぱい	pilns
いっぱい	pilnā
いっぱい	pilni
いっぱい	pilna
空手	karatē
貴重	vērtīgi
貴重	vērtīgs
貴重	dārgums
燃焼	dedzināšana
燃焼	sadegšanas
燃焼	sadedzināšana
権威	iestāde
サロン	salonos
サロン	salons
最長	visilgāk
パナソニック	panasonic
小隊	kaujinieks
報酬	kompensācijas
報酬	kompensācija
報酬	atalgojums
報酬	atalgojums
報酬	atlīdzība
フォワード	pārsūtīt
骨折	lūzumi
骨折	lūzums
ゴースト	spoks
ゴースト	spoku
ゴースト	rēgs
ゴースト	spoki
支払い	maksāt
支払い	atalgojums
支払い	maksā
支払い	samaksa
支払い	samaksāt
支払い	maksājumus
支払い	maksājumi
支払い	maksājumi
支払い	samaksa
支払い	maksājums
フラワー	zieds
フラワー	ziedu
アダム	adam
くじ	loterijas
賭け	derības
賭け	derību
賭け	derēt
賭け	derības
モジュール	moduļi
モジュール	moduļus
モジュール	modulis
モジュール	moduļa
眼鏡	brilles
眼鏡	stikli
眼鏡	glāzes
アポロ	apollo
アップル	apple
アップル	ābols
アップル	ābolu
ホスト	uzņēmēja
ホスト	dators
ホスト	saimnieki
地上波	sauszemes
タービン	turbīnu
タービン	turbīnas
タービン	turbīnas
ポルト	porto
ポルト	portu
策定	formulēt
策定	formulējot
礼拝	pielūgšana
礼拝	lūgšanu
礼拝	lūgšanas
演算	darbības
演算	operācijas
演算	ekspluatācija
グローブ	cimdi
イラストレーター	illustrator
デスク	galds
学歴	izglītība
電報	telegrammu
電報	telegrāfa
ハワード	hovards
内陸	iekšzemē
内陸	iekšzemes
アシスト	palīdz
識別	identificēt
識別	identificēšana
識別	identificē
識別	identificēt
識別	identifikācijas
識別	identifikācija
識別	identificēšana
識別	identificē
アフガニスタン	afganistāna
アフガニスタン	afgāņu
アフガニスタン	afganistānas
アフガニスタン	afganistāna
オットー	otto
オットー	oto
プロテスタント	protestantisms
プロテスタント	protestantu
幼児	zīdainis
幼児	zīdaiņi
微妙	smalki
ロット	partija
生地	mīklas
生地	mīklā
生地	drānas
生地	audumi
生地	auduma
生地	audums
片山	katajama
心配	jāuztraucas
心配	raizes
書類	dokuments
書類	dokumentu
書類	dokumenti
書類	dokumentus
デイリー	dienā
デイリー	dienas
キャッシュ	keša
降下	nolaišanās
ドス	dos
ライフル	šautene
ノア	noā
デルタ	delta
辞退	kritums
辞退	samazinājās
辞退	samazinājies
パーセント	procenti
パーセント	procenti
パーセント	procents
パーセント	procentuālais
職務	nodokļi
職務	nodevas
職務	pienākumi
ジル	džila
勾配	gradients
勾配	slīpums
ゼロ	nulli
ゼロ	zero
ゼロ	nulle
ゼロ	nulles
放射線	radiācija
放射線	starojums
放射線	starojuma
疑惑	aizdomas
エンタープライズ	uzņēmums
エンタープライズ	uzņēmējdarbība
救済	pestīšanas
ハンドル	rokturi
ハンドル	rokturi
ハンドル	rokturis
ハンドル	apstrādāt
デラックス	deluxe
ゆえに	tāpēc
ゆえに	tādēļ
評判	reputāciju
評判	reputācijas
評判	reputācijai
評判	reputācija
フルート	flauta
配下	padotajiem
ワーナー	warner
テネシー	tenesī
つる	vīnogulāju
カウント	skaitīt
カウント	saskaitīt
カウント	skaits
カウント	skaitīšana
カウント	skaitīt
カウント	skaitīšanas
アレクサンダー	aleksandrs
サード	trešā
サード	trešais
割り当て	sadale
割り当て	sadalījums
割り当て	piešķiršana
割り当て	piešķiršana
割り当て	piešķirt
バブル	burbulis
考察	apsvērumi
トリノ	turīna
明るい	gaismu
明るい	gaišs
明るい	gaismas
明るい	gaisma
明るい	gaiši
明るい	koši
明るい	spilgti
明るい	gaišs
サスペンション	apturēšana
サスペンション	suspensijas
サスペンション	suspensija
埋葬	aprokot
埋葬	aprakts
爵位	pēra
平塚	hiratsuka
トレイン	vilciena
トレイン	vilciens
トレイン	vilcienu
いつか	kādreiz
いつか	kādreiz
バファローズ	bifeļiem
本質	būtība
芸術家	mākslinieku
芸術家	māksliniekiem
芸術家	izpildītāji
芸術家	mākslinieki
芸術家	izpildītājs
芸術家	māksliniece
芸術家	mākslinieks
ハリス	harris
セレクション	atlases
セレクション	izvēle
セレクション	atlase
セレクション	izlase
ボランティア	brīvprātīgais
ボランティア	brīvprātīgā
ボランティア	brīvprātīgie
ボランティア	brīvprātīgo
瑞穂	midzuho
フェラーリ	ferrari
ファイブ	piecus
ファイブ	piecas
ファイブ	pieciem
ファイブ	pieci
熱帯	tropu
半径	rādiuss
ノミネート	kandidatūras
ノミネート	nominācijas
みなと	minato
坂井	sakai
コック	gatavot
コック	pavārs
コック	gailis
たかし	takaši
マケドニア	maķedonija
ナポリ	neapoles
ナポリ	napoli
消費者	patērētājs
消費者	patērētāju
消費者	patērētājam
消費者	patērētāji
消費者	patērētājus
消費者	patērētājiem
ヤク	jaks
損失	zudums
損失	zaudējums
損失	zudumi
損失	zaudējumi
損失	zudumi
損失	zaudējumi
ストック	krājums
ストック	krājumi
ストック	krājumu
声明	paziņojums
ハミルトン	hamiltons
妄想	mānija
妄想	maldi
妄想	paranoja
貧困	nabadzība
シアトル	sietlas
ワゴン	vagona
ワゴン	vagons
力学	mehāniķi
力学	mehānika
把握	aptvert
付録	papildinājums
解雇	izbeigšana
解雇	pārtraukšana
解雇	izbeigšanās
解雇	atlaišana
廃棄	likvidēšana
廃棄	iznīcināšana
廃棄	atteikšanās
タイムズ	laiki
楕円	elipse
楕円	elipsveida
マレー	malajiešu
マレー	murray
ルートヴィヒ	ludvigs
遺伝	ģenētisko
遺伝	ģenētiskā
違法	nelegāli
違法	nelegālo
違法	nelikumīgs
違法	nelegāla
違法	nelikumīgi
違法	nelikumīga
キエフ	kijevas
キエフ	kijevā
野生	wild
野生	savvaļas
野生	savvaļā
パトリック	patriks
公衆	publiski
公衆	publiskais
公衆	publiska
ケネディ	kenedijs
那須	nasu
染色	krāsošana
農場	saimniecība
農場	audzētava
農場	ferma
農場	saimniecības
マーシャル	māršala
強度	stiprums
強度	stiprība
強度	spēka
強度	izturība
強度	spēks
源氏	gendži
勇気	drosme
勇気	drosmi
勇気	drosme
出荷	sūtījums
出荷	nosūtīšana
セキュリティ	drošība
セキュリティ	drošības
債権	apgalvojums
債権	prasība
債権	apgalvojumi
債権	prasības
債権	pieprasījumi
ハーバード	hārvardas
祖母	vecmāmiņa
イエロー	dzeltens
イエロー	dzeltena
イエロー	dzeltenas
イエロー	dzeltenais
